,Concept_ID,kv,el
721,dort::ADV,сэтӧн,εκεί
722,dorthin::ADV,сэтчин,προς τα κει
723,geradeaus::ADV,веськыта,κατευθείαν
724,vorwärts::ADV,одзӧ,εμπρός
725,rückwärts::ADV,бӧр,πίσω
726,zurück::ADV,бӧр,πίσω
727,unten::ADV,увтын,κάτω
728,hinab::ADV,увтас,προς τα κάτω
729,oben::ADV,вевдӧрас,πάνω
730,oben::ADV,вевдӧрас,επάνω
731,hinauf::ADV,вывлань,προς τα πάνω
732,hinauf::ADV,вывланьӧ,προς τα πάνω
733,überall::ADV,быдлан,παντού
734,nicht::ADV,ог,δεν
735,ein wenig::ADV,-ышт,λιγάκι
736,ein wenig::ADV,невна,λιγάκι
737,kaum::ADV,ӧдва,μόλις
738,sehr::ADV,вывтi,πολύ
739,so::ADV,сiдз,έτσι
740,noch::ADV,эшӧ,ακόμα
741,nur::ADV,только,μόνο
742,schon::ADV,ни,ήδη
743,schon::ADV,ни,κιόλας
744,wieder::ADV,бӧра,ξανά
745,vergebens::ADV,весись,μάταια
746,vor::PRP,одзас,μπροστά σε
747,vor::PRP,одзас,μπροστά από
748,hinter::PRP,бӧрӧ,πίσω από 
749,unter::PRP,увтын,υπό
750,unter::PRP,увтын,κάτω από
751,durch::PRP,пыр,διά
752,durch::PRP,пыр,διά μέσου
753,neben::PRP,бокам,δίπλα σε
754,neben::PRP,боксиным,δίπλα σε
755,zwischen::PRP,коласас,μεταξύ
756,zwischen::PRP,коласас,ανάμεσα σε
757,wegen::PRP,понда,για
758,wegen::PRP,понда,λόγω
759,dies::PRN,эта,αυτό
760,das::PRN,сiя,το
761,alles::PRN,быдӧс,όλα
762,ich::PRN,ме,εγώ
763,du::PRN,тэ,σύ
764,du::PRN,тэ,εσύ
765,er::PRN,сiя,αυτός
766,wir::PRN,мийӧ,εμείς
767,ihr::PRN,ті,εσείς
768,sie::PRN,нія,αυτοί
769,was::FPRN,мый,τι
770,wer::FPRN,кин,ποιος
771,wo::FADV,кытӧн,πού
772,wohin::FADV,кытчӧ,πού
773,wohin::FADV,кытчӧ,για πού
774,wie::FADV,дзик,πώς
775,warum::FADV,мыля,γιατί
776,warum::FADV,мыйсянь,γιατί
777,wieviel::FNUM,мымда,πόσος
778,eins::NUM,ӧт,ένα
779,zwei::NUM,кык,δύο
780,drei::NUM,куим,τρία
781,drei::NUM,куим,τρεις
782,vier::NUM,нёль,τέσσερα
783,vier::NUM,нёль,τέσσερις
784,fünf::NUM,вит,πέντε
785,sechs::NUM,квать,έξι
786,sieben::NUM,сизим,εφτά
787,acht::NUM,кыкьямыс,οχτώ
788,neun::NUM,ӧкмыс,εννιά
789,zehn::NUM,дас,δέκα
790,elf::NUM,дасотік,έντεκα
791,zwölf::NUM,даскык,δώδεκα
792,zwanzig::NUM,кыкдас,είκοσι
793,dreißig::NUM,куимдас,τριάντα
794,vierzig::NUM,нёльдас,σαράντα
795,fünfzig::NUM,витдас,πενήντα
796,sechzig::NUM,кватьдас,εξήντα
797,siebzig::NUM,сизимдас,εβδομήντα
798,achtzig::NUM,кыкьямысдас,ογδόντα
799,neunzig::NUM,ӧкмысдас,ενενήντα
800,hundert::NUM,сто,εκατό
801,tausend::NUM,тысяча,χίλιοι
802,und::CNJ,и,και
803,und::CNJ,да,και
804,oder::CNJ,или,ή
805,stehen::V,сулавны,στέκομαι
806,stehen::V,сулавны,είμαι όρθιος
807,sitzen::V,пукавны,κάθομαι
808,liegen::V,куйлыны,είμαι ξαπλωμένος
809,hängen::V,ӧшавны,κρέμομαι
810,werden::V,лоны,γίνομαι
811,passieren::V,аркмыны,συμβαίνω
812,beginnen::V,петны,αρχίζω
813,enden::V,-сь,τελειώνω
814,enden::V,бырны,τελειώνω
815,wechseln::V,вежсьыны,αλλάζω
816,aufgehen[Sonne]::V,петавны,βγαίνω
817,aufgehen[Sonne]::V,петавны,ανατέλλω
818,untergehen[Sonne]::V,пуксьыны,δύω
819,untergehen[Sonne]::V,пуксьыны,βασιλεύω
820,scheinen[Sonne]::V,югьявны,λάμπω
821,donnern::V,гымавны,βροντώ
822,wehen::V,пӧлявны,φυσώ
823,strömen::V,киссьыны,ρέω
824,strömen::V,киссьыны,τρέχω
825,fließen::V,визывтны,ρέω
826,sich drehen::V,бергавны,γυρίζω
827,sich drehen::V,бергавны,στρέφομαι
828,schwanken::V,кӧвьясьны,ταλαντεύομαι
829,schwingen::V,дюттясьны,αιωρούμαι
830,schwingen::V,дюттясьны,ταλαντεύομαι
831,fallen::V,усьны,πέφτω
832,brennen::V,сотчыны,καίω
833,rauchen::V,тшынасьны,καπνίζω
834,regnen::V,зэрны,βρέχω
835,gefrieren::V,гегдыны,παγώνω
836,tauen::V,сывны,λειώνω
837,schmelzen::V,сывны,λειώνω
838,trocknen::V,косьмыны,στεγνώνω
839,sieden::V,пизьны,βράζω
840,faulen::V,нёльзьыны,σαπίζω
841,verfaulen::V,тӧрмыны,σαπίζω
842,verfaulen::V,сiсьмыны,σαπίζω
843,reißen::V,косясьны,σχίζω
844,versinken::V,вӧйны,βουλιάζω
845,versinken::V,вӧйны,βυθίζομαι
846,vergehen::V,мунны,περνώ
847,erscheinen::V,мыччисьны,εμφανίζομαι
848,verschwinden::V,ӧшны,χάνομαι
849,verschwinden::V,ӧшны,εξαφανίζομαι
850,sinken::V,ямны,κατεβαίνω
851,abnehmen::V,ямны,μειώνομαι 
852,zunehmen::V,паськавны,αυξάνω
853,zunehmen::V,паськавны,μεγαλώνω
854,steigen::V,лэбтiсьны,ανεβαίνω
855,wachsen::V,быдмыны,μεγαλώνω
856,glänzen::V,свиттявны,γυαλίζω
857,funkeln::V,югйовтлыны,αστράφτω
858,funkeln::V,югйовтлыны,σπιθοβολώ
859,funkeln::V,югйӧв-керны,αστράφτω
860,funkeln::V,югйӧв-керны,σπιθοβολώ
861,lärmen::V,чавзыны,θορυβώ
862,läuten::V,диньгыны,χτυπώ 
863,klingeln::V,силькӧтны,κουδουνίζω
864,klirren::V,жольӧтны,κουδουνίζω
865,brausen::V,гуасьны,βουΐζω
866,rauschen::V,кышӧтны,βουΐζω
867,klingen::V,горавны,ηχώ
868,bellen::V,увтны,γαυγίζω
869,bellen::V,вувтны,γαυγίζω
870,heulen::V,уннявны,ουρλιάζω
871,blasen::V,пӧлявны,φυσώ
872,pfeifen::V,пиксыны,σφυρίζω
873,schreien::V,айзыны,κραυγάζω
874,stöhnen::V,ойзыны,βογγώ
875,stöhnen::V,ружтыны,βογγώ
876,zittern::V,легьявны,τρέμω
877,leben::V,овны,ζω
878,geboren werden::V,шогмыны,γεννιέμαι
879,atmen::V,лолавны,αναπνέω
880,trinken::V,юны,πίνω
881,essen::V,сёйны,τρώω
882,schlucken::V,ньылавны,καταπίνω
883,müde werden::V,мыдзны,κουράζομαι
884,einschlafen::V,ланьтны,αποκοιμιέμαι
885,schlafen::V,узьны,κοιμάμαι
886,aufwachen::V,саймыны,ξυπνώ
887,aufwachen::V,пальмыны,ξυπνώ
888,aufstehen::V,сувтны,σηκώνομαι
889,sich erholen::V,шоччисьлыны,ξεκουράζομαι
890,krank werden::V,моржитны,αρρωσταίνω
891,krank sein::V,шогавны,ασθενώ
892,krank sein::V,визьӧтны,ασθενώ
893,schmerzen::V,висьны,πονώ
894,husten::V,кашляйтны,βήχω
895,genesen::V,бурдны,θεραπεύομαι
896,sterben::V,кувны,πεθαίνω
897,umkommen::V,вийсьыны,πεθαίνω
898,sich bewegen::V,локны,κουνιέμαι
899,sich bewegen::V,ветлӧтны,κουνιέμαι
900,sich rühren::V,вӧрзьӧтчыны,σαλεύω
901,sich erheben::V,сувтны,επαναστατώ
902,sich setzen::V,пуксьыны,κάθομαι
903,hinfallen::V,пӧрласьны,πέφτω κάτω
904,laufen::V,мунны,τρέχω
905,schreiten::V,тальччавны,βαδίζω
906,spazierengehen::V,котрасьны,κάνω βόλτα
907,spazierengehen::V,котрасьны,πηγαίνω περίπατο
908,eilen::V,тэрмасьны,σπεύδω
909,sich beeilen::V,тэрмасьны,βιάζομαι
910,sausen::V,вирдавны-котӧртны,τρέχω γρήγορα
911,springen::V,чеччавны,πηδώ
912,klettern::V,кышасьны,σκαρφαλώνω
913,schaukeln::V,чурликасьны,κουνιέμαι
914,kriechen::V,кыскасьны-мунны,έρπω
915,kriechen::V,кыскасьны-мунны,σέρνομαι
916,schwimmen::V,вартчыны,κολυμπώ
917,tauchen::V,сунгисьны ваӧ,βουτώ
918,rudern::V,сынны,κωπηλατώ
919,fahren::V,мунны,πηγαίνω
920,fliegen::V,лэбавны,πετώ
921,gehen::V,мунны,βαδίζω
922,gehen::V,мунны,πηγαίνω
923,weggehen::V,мунны,φεύγω
924,abfahren::V,иньдӧтчыны,ξεκινώ
925,abfahren::V,иньдӧтчыны,αναχωρώ
926,abfahren::V,мунны,ξεκινώ
927,abfahren::V,мунны,αναχωρώ
928,anhalten::V,сувтны,σταματώ
929,hineingehen::V,пырны,μπαίνω
930,eintreten::V,пырны,μπαίνω
931,eintreten::V,пырны,εισέρχομαι
932,kommen::V,локны,έρχομαι
933,ankommen::V,локны,φτάνω
934,zurückkommen::V,бертны,επιστρέφω
935,zurückkommen::V,панӧвтсьыны,επιστρέφω
936,bleiben::V,кольччыны,μένω
937,warten::V,видзчисьны,περιμένω
938,erwarten::V,видзчисьны,αναμένω
939,erwarten::V,видзчисьны,περιμένω
940,suchen::V,кошшыны,ψάχνω
941,finden::V,адззыны,βρίσκω
942,versuchen::V,пондыны,προσπαθώ
943,versuchen::V,пондӧтны,προσπαθώ
944,vorbereiten::V,лӧсьӧтны,προετοιμάζω
945,lieben::V,милуйтны,αγαπώ
946,mögen::V,радейтны,μου αρέσει
947,lachen::V,серавны,γελώ
948,rühren::V,сьӧлӧм вӧрзьӧтны,συγκινώ
949,weinen::V,горзыны,κλαίω
950,schimpfen::V,видчыны,βρίζω
951,sich ärgern::V,лёкавны,θυμώνω
952,sich fürchten::V,повны,φοβάμαι
953,fürchten::V,повны,φοβάμαι
954,fliehen::V,пышшыны,φεύγω
955,flüchten::V,пышшыны,δραπετεύω
956,sehen::V,адззыны,βλέπω
957,anschauen::V,видзӧтны,κοιτάζω
958,ansehen::V,видзӧтны,βλέπω
959,hören::V,кывны,ακούω
960,zuhören::V,кывзыны,ακούω
961,probieren::V,пешлыны,δοκιμάζω
962,riechen::V,дукавны,μυρίζω
963,riechen::V,дукавны,οσφραίνομαι
964,fühlen::V,кывны,αισθάνομαι
965,scheinen::V,декуйтчыны,φαίνομαι
966,zu sehen sein::V,тыдавны,φαίνομαι
967,vernehmen::V,тӧдмавны,ακούω
968,vernehmen::V,тӧдмавны,μαθαίνω
969,frieren::V,гегдыны,κρυώνω
970,tun::V,керны,κάνω
971,können::V,вермыны,ξέρω
972,können::V,вермыны,μπορώ
973,wollen::V,мӧдны,θέλω
974,anfangen::V,петны,αρχίζω
975,beenden::V,ештӧтны,τελειώνω
976,beenden::V,керыштны,τελειώνω
977,aufhören::V,дугдыны,παύω
978,gelingen::V,шогмыны,πετυχαίνω
979,geraten::V,мыччисьны,γίνομαι
980,öffnen::V,осьтны,ανοίγω
981,schließen::V,пӧднавны,κλείνω
982,stellen::V,сувтӧтны,θέτω
983,setzen::V,пуксьӧтны,θέτω
984,legen::V,пуктыны,θέτω
985,berühren::V,вӧрзьӧтны,εγγίζω
986,verbinden::V,йитны,συνδέω
987,bedecken::V,вевттьыны,σκεπάζω
988,aufhängen::V,ӧшӧтны,κρεμώ
989,anzünden::V,ӧзтыны,ανάβω
990,aufheben::V,лэбтыны,σηκώνω
991,zurücklassen::V,кольны,εγκαταλείπω
992,verlieren::V,ӧштыны,χάνω
993,fallen lassen::V,уськӧтны,αφήνω να πέσει
994,machen::V,керны,κάνω
995,machen::V,керны,φτιάχνω
996,herstellen::V,вӧчны,κατασκευάζω
997,bauen::V,строитны,χτίζω
998,bauen::V,строитны,οικοδομώ
999,reparieren::V,вочны,επισκευάζω
1000,reparieren::V,вочны,επιδιορθώνω
1001,verbessern::V,бурсьӧтны,βελτιώνω
1002,verbessern::V,бурсьӧтны,καλυτερεύω
1003,ändern::V,вежны,αλλάζω
1004,graben::V,гарйыны,σκάβω
1005,beugen::V,кусіньтны,λυγίζω
1006,biegen::V,чукыльтыштны,κάμπτω
1007,drehen::V,бергӧтны,στρέφω
1008,wenden::V,бергӧтны,γυρίζω
1009,umdrehen::V,бергӧтны,γυρίζω
1010,heben::V,лэбтыны,υψώνω
1011,heben::V,лэбтыны,σηκώνω
1012,hochheben::V,лэбтыны,υψώνω
1013,hochheben::V,лэбтыны,σηκώνω
1014,ergreifen::V,кватитны,πιάνω
1015,ergreifen::V,кватитны,αρπάζω
1016,halten::V,видзны,βαστώ
1017,drücken::V,личкыны,πιέζω
1018,schieben::V,тойлавны,σπρώχνω
1019,kratzen::V,шаркӧтны,γρατσουνίζω
1020,lecken::V,нювны,γλείφω
1021,beißen::V,йирны,δαγκάνω
1022,abreißen::V,орӧтны,κόβω
1023,abreißen::V,орӧтны,σχίζω
1024,abschneiden::V,шӧрыштны,αποκόπτω
1025,abschneiden::V,вундыштны,αποκόπτω
1026,binden::V,гӧрдззыны,δένω
1027,stecken::V,мӧртны,χώνω
1028,brechen::V,жугдыны,σπάζω
1029,klopfen::V,зукӧтны,χτυπώ
1030,klopfen::V,зукӧтны,τινάζω
1031,hauen::V,желльыны,χτυπώ
1032,kleben::V,лякӧтны,κολλώ
1033,reiben::V,зыртны,τρίβω
1034,streichen::V,мавтны,αλείφω
1035,schleifen::V,кыскыны,ακονίζω
1036,schneiden::V,вундавны,κόβω
1037,rütteln::V,шатлавны,σείω
1038,rütteln::V,шатлавны,τινάζω
1039,schütteln::V,зыбӧтны,σείω
1040,schütteln::V,зыбӧтны,κουνώ
1041,schwenken::V,ӧвтны,κουνώ
1042,schwenken::V,макайтны,κουνώ
1043,schütten::V,кисьтны,χύνω
1044,füllen::V,тыртны,γεμίζω
1045,füllen::V,тырсьӧтны,γεμίζω
1046,einwickeln::V,тубны,τυλίγω
1047,tragen::V,новйӧтны,φέρνω
1048,schleppen::V,кыскыны,κουβαλώ
1049,ziehen::V,кыскыны,τραβώ
1050,aufbewahren::V,видзны,φυλάω
1051,werfen::V,шентывлыны,ρίχνω
1052,fangen::V,кутны,πιάνω
1053,packen::V,кутасьны,τσακώνω
1054,packen::V,кватитны,τσακώνω
1055,verstecken::V,дзебны,κρύβω
1056,teilen::V,торйӧтны,μερίζω
1057,schicken::V,иньдыны,στέλνω
1058,bringen::V,вайны,φέρνω
1059,hinzufügen::V,содтыны,προσθέτω
1060,bekommen::V,получитны,προσκομίζω
1061,erhalten::V,получитны,παίρνω
1062,erhalten::V,получитны,λαμβάνω
1063,nehmen::V,босьтны,πιάνω
1064,nehmen::V,босьтны,παίρνω
1065,wählen::V,бӧрйыны,εκλέγω
1066,auswählen::V,бӧрйыны,διαλέγω
1067,bewahren::V,видзны,διατηρώ
1068,behindern::V,падтыны,εμποδίζω
1069,verderben::V,изводавны,χαλώ
1070,beschädigen::V,паздыны,ζημιώνω
1071,zerbrechen::V,паздыны,σπάζω
1072,zerreißen::V,косявны,σχίζω
1073,zerstören::V,паздыны,καταστρέφω
1074,verbrennen::V,сотны,καίω
1075,geben::V,сетны,δίνω
1076,reichen::V,сетны,δίνω
1077,schenken::V,козьнавны,χαρίζω
1078,versprechen::V,кӧсйыны,υπόσχομαι
1079,wünschen::V,бурсьыны,εύχομαι
1080,loben::V,ошкыны,επαινώ
1081,küssen::V,окавны,φιλώ
1082,wiegen::V,тюттьӧтны,κουνώ
1083,wiegen::V,тюттьӧтны,νανουρίζω
1084,zudecken::V,вевттьыны,σκεπάζω
1085,wecken::V,саймӧтны,ξυπνώ
1086,zeigen::V,мыччавны,δείχνω
1087,führen::V,нуӧтны,οδηγώ
1088,lehren::V,велӧтны,διδάσκω
1089,unterrichten::V,велӧтны,διδάσκω
1090,aufziehen::V,быдтыны,ανατρέφω
1091,leiten::V,юравны,ηγούμαι
1092,leiten::V,юравны,διευθύνω
1093,leiten::V,веськӧтлыны,ηγούμαι
1094,leiten::V,веськӧтлыны,διευθύνω
1095,antreiben::V,тэрмӧтны,σπρώχνω
1096,antreiben::V,тэрмӧтны,παρακινώ
1097,lassen::V,-ӧтыны,αφήνω
1098,einladen::V,корны,προσκαλώ
1099,vereinigen::V,ӧтувтны,ενώνω
1100,vereinigen::V,ӧтлаавны,ενώνω
1101,besuchen::V,пыравлыны,επισκέπτομαι
1102,treffen::V,пантавны,συναντώ
1103,sich versammeln::V,ӧксьыны,μαζεύομαι
1104,spielen::V,орсны,παίζω
1105,singen::V,сьывны,τραγουδώ
1106,tanzen::V,йӧктыны,χορεύω
1107,sich trennen::V,торьясьны,αποχωρίζομαι
1108,verlassen::V,кольны,εγκαταλείπω
1109,retten::V,мынтны,σώζω
1110,bewachen::V,смекайтны,φρουρώ
1111,schützen::V,дорйыны,προστατεύω
1112,verteidigen::V,дорйыны,υπερασπίζω
1113,sich schlagen::V,тышкасьны,χτυπιέμαι
1114,schießen::V,лыйны,πυροβολώ
1115,siegen::V,вермыны,νικώ
1116,ärgern::V,лӧгӧтны,τσαντίζω
1117,schlagen::V,базнитны,χτυπώ
1118,treten::V,чужьявны,κλοτσώ
1119,stechen::V,бытшкыны,τρυπώ
1120,stoßen::V,тапкыны,ωθώ
1121,stoßen::V,тапкыны,σπρώχνω
1122,stoßen::V,тойыштны,ωθώ
1123,stoßen::V,тойыштны,σπρώχνω
1124,stehlen::V,гусявны,κλέβω
1125,stören::V,костіавны,διαταράσσω
1126,belästigen::V,назыляйтны,ενοχλώ
1127,verbergen::V,дзебны,κρύβω
1128,täuschen::V,бӧбӧтны,παραπλανώ
1129,täuschen::V,пӧрьявны,παραπλανώ
1130,betrügen::V,муклачитны,απατώ
1131,töten::V,вийны,σκοτώνω
1132,töten::V,вийны,θανατώνω
1133,wohnen::V,овны,μένω
1134,wohnen::V,овны,κατοικώ
1135,arbeiten::V,уджавны,δουλεύω
1136,arbeiten::V,уджавны,εργάζομαι
1137,sammeln::V,ӧктыны,μαζεύω
1138,sammeln::V,ӧктыны,συλλέγω
1139,pflücken::V,судзлавны,κόβω
1140,jagen::V,вӧравны,κυνηγώ
1141,fischen::V,чериавны,ψαρεύω
1142,fassen::V,кутны,πιάνω
1143,hüten::V,вердны,φυλάγω
1144,hüten::V,вердны,προσέχω
1145,hüten::V,йирсьӧтны,φυλάγω
1146,hüten::V,йирсьӧтны,προσέχω
1147,treiben::V,вашӧтны,οδηγώ
1148,anbinden::V,кӧртавны,δένω
1149,füttern::V,вердны,ταΐζω
1150,melken::V,высьтыны,αρμέγω
1151,melken::V,чилькӧтны,αρμέγω
1152,hacken::V,керавны,κόβω
1153,gießen::V,киськавны,ποτίζω
1154,reifen::V,кисьмыны,ωριμάζω
1155,zubereiten::V,лӧсьӧтны,ετοιμάζω
1156,kochen::V,пуны,βράζω
1157,backen::V,пӧжавны,ψήνω
1158,braten::V,жаритны,τηγανίζω
1159,umrühren::V,соравны,ανακατεύω
1160,stricken::V,домавны,πλέκω
1161,nähen::V,вурны,ράβω
1162,färben::V,краситны,βάφω
1163,färben::V,краситны,χρωματίζω
1164,reinigen::V,весӧтны,καθαρίζω
1165,waschen::V,пеславны,πλένω
1166,abwischen::V,чышкыны,σφουγγίζω
1167,spülen::V,гывьявны,ξεπλένω
1168,fegen::V,чышкыны,σκουπίζω
1169,kehren::V,чышкыны,σκουπίζω
1170,baden::V,купайтчыны ,κάνω μπάνιο
1171,sich waschen::V,миссьыны,πλένομαι
1172,ausziehen::V,гыжтӧтны,βγάζω
1173,ausziehen::V,пӧрччавны,βγάζω
1174,anziehen::V,пасьтавны,φορώ
1175,sich anziehen::V,пасьтасьны,ντύνομαι
1176,kämmen::V,сынавны,χτενίζω
1177,schmücken::V,баситны,στολίζω
1178,sagen::V,висьтавны,λέω
1179,sprechen::V,шуны,μιλώ
1180,reden::V,баитны,μιλώ
1181,reden::V,баитны,κουβεντιάζω
1182,sich unterhalten::V,сёрнитны,συνομιλώ
1183,sich unterhalten::V,сёрнитны,κουβεντιάζω
1184,fragen::V,юавны,ρωτώ
1185,bitten::V,корны,ζητώ
1186,bitten::V,корны,παρακαλώ
1187,erzählen::V,висьтавны,διηγούμαι
1188,mitteilen::V,висьтавны,πληροφορώ
1189,nennen::V,нимтны,ονομάζω
1190,rufen::V,китсавны,φωνάζω
1191,rufen::V,корны,φωνάζω
1192,rufen::V,чукӧстны,φωνάζω
1193,prahlen::V,ошшасьны,καυχιέμαι
1194,übersetzen::V,вуджӧтны,μεταφράζω
1195,denken::V,чайтны,σκέφτομαι
1196,glauben::V,веритны,πιστεύω
1197,bemerken::V,казявны,παρατηρώ
1198,erkennen::V,тӧдсавны,αναγνωρίζω
1199,begreifen::V,вежӧртны,καταλαβαίνω
1200,verstehen::V,кывны,ακούω
1201,lernen::V,велӧтчыны,μαθαίνω
1202,wissen::V,тӧдны,ξέρω
1203,sich erinnern an::V,касьтывны,θυμάμαι
1204,vergessen::V,вунӧтны,ξεχνώ
1205,messen::V,меряйтны,μετρώ
1206,zählen::V,лыддьыны,μετρώ
1207,rechnen::V,лыддьыны,λογαριάζω
1208,lesen::V,лыддьӧтны,διαβάζω
1209,zeichnen::V,гижмавны,σχεδιάζω
1210,schreiben::V,гижны,γράφω
1211,besitzen::V,лоны,κατέχω
1212,kaufen::V,небны,αγοράζω
1213,verkaufen::V,вузавны,πουλώ
1214,bezahlen::V,вештыны,πληρώνω
1215,zahlen::V,вештыны,πληρώνω
1216,ertragen::V,терпитны,βαστώ
1217,ertragen::V,терпитны,αντέχω
1218,Insel::N,,νησί
1219,Insel::N,,νήσος
1220,Menge::N,,ποσότητα
1221,Gewalt::N,,βία
1222,Alter::N,,ηλικία
1223,richtig::A,,σωστός
1224,wahr::A,,αληθής
1225,wahr::A,,αληθινός
1226,berühmt::A,,περίφημος
1227,berühmt::A,,ξακουσμένος
1228,allein::ADV,,μόνος
1229,rennen::V,,τρέχω
1230,malen::V,,ζωγραφίζω
1231,beherrschen::V,,κυριαρχώ
