,Concept_ID,udm,pl
799,sehr::ADV,туж,bardzo
800,sehr::ADV,лекос,bardzo
801,so::ADV,озьы,tak
802,so::ADV,тазьы,tak
803,noch::ADV,на,jeszcze
804,nur::ADV,гинэ,tylko
805,schon::ADV,ни,już
806,schon::ADV,ини,już
807,wieder::ADV,нош,znów
808,wieder::ADV,нош,znowu
809,wieder::ADV,кайта,znów
810,wieder::ADV,кайта,znowu
811,vergebens::ADV,юнме,na próżno
812,vor::PRP,азьын,przed
813,hinter::PRP,берын,za
814,hinter::PRP,бӧрсьы,za
815,unter::PRP,улын,pod
816,durch::PRP,пыр,przez
817,durch::PRP,пыртӥ,przez
818,neben::PRP,бордын,obok
819,zwischen::PRP,вискын,między
820,wegen::PRP,сэрен,z powodu
821,dies::PRN,та,to
822,das::PRN,со,to
823,alles::PRN,ваньмыз,wszystko
824,ich::PRN,мон,ja
825,du::PRN,тон,ty
826,er::PRN,со,on
827,wir::PRN,ми,my
828,ihr::PRN,тӥ,wy
829,sie::PRN,соос,oni
830,was::FPRN,ма,co
831,wer::FPRN,кин,kto
832,wo::FADV,кытын,gdzie
833,wohin::FADV,кытчы,dokąd
834,wie::FADV,кызьы,jak
835,warum::FADV,малы,dlaczego
836,wieviel::FNUM,кӧня,ile
837,eins::NUM,одӥг,jeden
838,zwei::NUM,кык,dwa
839,drei::NUM,куинь,trzy
840,vier::NUM,ньыль,cztery
841,fünf::NUM,вить,pięć
842,sechs::NUM,куать,sześć
843,sieben::NUM,сизьым,siedem
844,acht::NUM,тямыс,osiem
845,neun::NUM,укмыс,dziewięć
846,zehn::NUM,дас,dziesięć
847,elf::NUM,дас одӥг,jedenaście
848,zwölf::NUM,дас кык,dwanaście
849,zwanzig::NUM,кызь,dwadzieścia
850,dreißig::NUM,куамын,trzydzieści
851,vierzig::NUM,ньыльдон,czterdzieści
852,fünfzig::NUM,витьтон,pięćdziesiąt
853,sechzig::NUM,куатьтон,sześćdziesiąt
854,siebzig::NUM,сизьымдон,siedemdziesiąt
855,achtzig::NUM,тямыстон,osiemdziesiąt
856,neunzig::NUM,укмыстон,dziewięćdziesiąt
857,hundert::NUM,сю,sto
858,tausend::NUM,сюрс,tysiąc
859,und::CNJ,и,i
860,und::CNJ,но,i
861,oder::CNJ,яке,lub
862,oder::CNJ,яке,albo
863,stehen::V,сылыны,stać
864,sitzen::V,пукыны,siedzieć
865,liegen::V,кылльыны,leżeć
866,hängen::V,ошкыса улыны,wisieć
867,werden::V,луыны,zostać
868,werden::V,луыны,stać się
869,passieren::V,луыны,dziać się
870,passieren::V,луыны,zdarzyć się
871,beginnen::V,кутскыны,zacząć się
872,enden::V,бырыны,kończyć się
873,wechseln::V,воштӥськыны,zmienić się
874,aufgehen[Sonne]::V,ӝужаны,wzejść
875,untergehen[Sonne]::V,пуксьыны,zajść
876,scheinen[Sonne]::V,пиштыны,świecić
877,scheinen[Sonne]::V,чиляны,świecić
878,donnern::V,гудыръяны,grzmieć
879,wehen::V,пелляськыны,wiać
880,strömen::V,киськыны,płynąć
881,strömen::V,киськыны,lać się
882,strömen::V,исьтӥськыны,płynąć
883,strömen::V,исьтӥськыны,lać się
884,fließen::V,бызьыны,ciec
885,fließen::V,бызьыны,płynąć
886,sich drehen::V,берганы,obracać się
887,schwanken::V,вошъяськыны,chwiać się
888,schwingen::V,шонаськыны,wahać się
889,fallen::V,усьыны,padać
890,brennen::V,ӝуаны,palić się
891,rauchen::V,ӵындыны,dymić
892,rauchen::V,ӵындыны,dymić się
893,regnen::V,зорыны,padać
894,gefrieren::V,кынмыны,zamarznąć
895,tauen::V,шунаны,tajać
896,schmelzen::V,шунаны,topnieć
897,trocknen::V,куасьмыны,schnąć
898,sieden::V,пӧзьыны,wrzeć
899,sieden::V,пӧзьыны,kipieć
900,faulen::V,сисьмыны,gnić
901,verfaulen::V,сисьмыны,zgnić
902,reißen::V,кеськыны,urywać się
903,versinken::V,выйыны,tonąć
904,vergehen::V,ортчыны,przechodzić
905,erscheinen::V,адскыны,zjawiać się
906,verschwinden::V,бырыны,zniknąć
907,sinken::V,усьыны,spadać
908,abnehmen::V,синыны,spadać
909,zunehmen::V,йылыны,wzrosnąć
910,steigen::V,лӧпкыны,wzrastać
911,wachsen::V,будыны,rosnąć
912,glänzen::V,чиляны,błyszczeć
913,glänzen::V,пиштыны,błyszczeć
914,funkeln::V,чилекъяны,zabłyszczeć
915,lärmen::V,уретыны,hałasować
916,lärmen::V,ӵашетыны,hałasować
917,läuten::V,жингыртыны,dzwonić
918,klingeln::V,жингыртыны,dzwonić
919,klirren::V,жильккетыны,brzęczeć
920,brausen::V,лекъяськыны,huczeć
921,rauschen::V,ӵашетыны,szumieć
922,rauschen::V,ӵашетыны,szeleścić
923,klingen::V,кылӥськыны,brzmieć
924,klingen::V,кылӥськыны,dźwięczeć
925,bellen::V,утыны,szczekać
926,heulen::V,вузыны,wyć
927,blasen::V,пельтыны,dmuchnąć
928,pfeifen::V,шуланы,gwizdać
929,schreien::V,черекъяны,krzyczeć
930,schreien::V,кесяськыны,krzyczeć
931,stöhnen::V,ӝуштыны,stękać
932,zittern::V,дырекъяны,drżeć
933,zittern::V,куалекъяны,drżeć
934,leben::V,улыны,żyć
935,geboren werden::V,вордӥськыны,urodzić się
936,atmen::V,шоканы,oddychać
937,trinken::V,юыны,pić
938,essen::V,сиыны,jeść
939,schlucken::V,ньылыны,połknąć
940,müde werden::V,жадьыны,zmęczyć się
941,einschlafen::V,умме усьыны,zasnąć
942,schlafen::V,кӧлыны,spać
943,aufwachen::V,сайканы,obudzić się
944,aufstehen::V,султыны,wstać
945,sich erholen::V,шутэтскыны,wypoczywać
946,krank werden::V,висьыны,zachorować
947,krank sein::V,висьыны,chorować
948,schmerzen::V,висьыны,boleć
949,husten::V,кызыны,kaszlać
950,genesen::V,юнматскыны,wyzdrowieć
951,genesen::V,бурмытскылыны,wyzdrowieć
952,sterben::V,кулыны,umrzeć
953,umkommen::V,бырыны,zginąć
954,sich bewegen::V,вырыны,poruszać się
955,sich rühren::V,вырӟыны,ruszyć się
956,sich rühren::V,вырӟылыны,ruszyć się
957,sich erheben::V,султыны,podnieść się
958,sich setzen::V,пуксьыны,usiąść
959,hinfallen::V,усьыны,upaść
960,laufen::V,мыныны,chodzić
961,schreiten::V,вамышъяны,kroczyć
962,spazierengehen::V,мыныны,iść na spacer
963,spazierengehen::V,ветлыны,iść na spacer
964,eilen::V,дыртыны,pospieszać
965,sich beeilen::V,дыртыны,pospieszyć się
966,sausen::V,туж ӝог мыныны,pędzić
967,rennen::V,бызьылыны,biec
968,rennen::V,бызьылыны,biegać
969,springen::V,тэтчаны,skakać
970,klettern::V,тубаны,wspinać się
971,schaukeln::V,лэйканы,huśtać
972,schaukeln::V,лэйканы,kołysać
973,schaukeln::V,шонаськыны,huśtać
974,schaukeln::V,шонаськыны,kołysać
975,kriechen::V,нюж ветлыны,pełzać
976,kriechen::V,нюж ветлыны,czołgać się
977,schwimmen::V,уяны,pływać
978,tauchen::V,зумылыны,zanurzać się
979,rudern::V,полсаны,wiosłować
980,fahren::V,ветлыны,jechać
981,fliegen::V,лобаны,latać
982,fliegen::V,лобаны,lecieć
983,gehen::V,мыныны,iść
984,weggehen::V,кошкыны,odejść
985,abfahren::V,кошкыны,odjechać
986,anhalten::V,дугдыны,zatrzymać się
987,hineingehen::V,пырыны,wchodzić
988,eintreten::V,пырыны,wejść
989,eintreten::V,пырыны,nastąpić
990,kommen::V,вуыны,przyjść
991,kommen::V,лыктыны,przyjść
992,ankommen::V,вуыны,przybyć
993,zurückkommen::V,берытскыны,wrócić
994,bleiben::V,кыльыны,zostać
995,warten::V,витьыны,czekać
996,erwarten::V,витьыны,oczekiwać
997,erwarten::V,возьманы,oczekiwać
998,suchen::V,утчаны,szukać
999,finden::V,шедьтыны,znaleźć
1000,versuchen::V,турттыны,próbować
1001,vorbereiten::V,дасяны,przygotować
1002,lieben::V,гажаны,kochać
1003,mögen::V,яратыны,lubić
1004,lachen::V,серекъяны,śmiać się
1005,rühren::V,сюлме йӧтыны,wzruszyć
1006,weinen::V,бӧрдыны,płakać
1007,schimpfen::V,даллашыны,kląć
1008,sich ärgern::V,лекъяськыны,gniewać się
1009,sich fürchten::V,кышканы,bać się
1010,sich fürchten::V,курданы,bać się
1011,fürchten::V,курданы,bać się
1012,fürchten::V,кышканы,bać się
1013,fliehen::V,пегӟыны,uciekać
1014,flüchten::V,пегӟыны,uciec
1015,sehen::V,адӟыны,widzieć
1016,sehen::V,адӟыны,zobaczyć
1017,anschauen::V,учкыны,oglądać
1018,ansehen::V,учкыны,popatrzeć na
1019,hören::V,кылыны,słyszeć
1020,zuhören::V,кылзыны,słuchać
1021,probieren::V,веръяны,kosztować
1022,riechen::V,зынъяны,wąchać
1023,fühlen::V,шӧдыны,czuć
1024,fühlen::V,шӧдыны,odczuwać
1025,scheinen::V,адскыны,wydawać się
1026,zu sehen sein::V,адӟиськыны,widnieć
1027,vernehmen::V,кылыны,usłyszeć
1028,frieren::V,кынмыны,marznąć
1029,tun::V,карыны,czynić
1030,können::V,быгатыны,móc
1031,können::V,быгатыны,umieć
1032,wollen::V,потыны,chcieć
1033,anfangen::V,кутскыны,zacząć
1034,beenden::V,быдтыны,zakończyć
1035,beenden::V,быдэстыны,zakończyć
1036,aufhören::V,дугдыны,przestać
1037,gelingen::V,быгатыны,udać się
1038,gelingen::V,луыны,udać się
1039,geraten::V,лэсяны,udać się
1040,öffnen::V,усьтыны,otworzyć
1041,schließen::V,пытсаны,zamknąć
1042,stellen::V,пуктыны,postawić
1043,setzen::V,пуктыны,posadzić
1044,legen::V,поныны,kłaść
1045,berühren::V,исаны,dotykać
1046,verbinden::V,герӟаны,łączyć
1047,bedecken::V,пытсаны,przykryć
1048,aufhängen::V,ошыны,powiesić
1049,anzünden::V,ӝуатыны,zapalić
1050,aufheben::V,ӝутыны,podnieść
1051,zurücklassen::V,кельтыны,zostawić
1052,verlieren::V,ыштыны,zgubić
1053,fallen lassen::V,уськытыны,upuścić
1054,machen::V,лэсьтыны,zrobić
1055,herstellen::V,лэсьтыны,wytworzyć
1056,bauen::V,пуктыны,budować
1057,reparieren::V,тупатыны,naprawiać
1058,verbessern::V,умоятыны,ulepszyć
1059,ändern::V,воштыны,zmienić
1060,graben::V,копаны,kopać
1061,beugen::V,губыртыны,zagiąć
1062,biegen::V,куасаны,zgiąć
1063,drehen::V,бергатыны,obracać
1064,wenden::V,берыктыны,obrocić
1065,umdrehen::V,берыктыны,obrocić
1066,heben::V,ӝутыны,podnosić
1067,hochheben::V,ӝутъяны,podnieść
1068,ergreifen::V,кутыны,chwycić
1069,ergreifen::V,кырмыны,chwycić
1070,halten::V,возьыны,trzymać
1071,drücken::V,зӥбыны,naciskać
1072,drücken::V,пачкатыны,naciskać
1073,schieben::V,донганы,pchać
1074,schieben::V,донганы,posuwać
1075,kratzen::V,вуштыны,drapać
1076,lecken::V,нюлыны,lizać
1077,beißen::V,куртчыны,kąsać
1078,abreißen::V,ишкалтыны,oderwać
1079,abschneiden::V,шорыны,odciąć
1080,abschneiden::V,вандыны,odciąć
1081,binden::V,керттыны,wiązać
1082,stecken::V,мертчытыны,wetknąć
1083,brechen::V,тӥяны,złamać
1084,klopfen::V,йыганы,pukać
1085,klopfen::V,йыганы,stukać
1086,klopfen::V,шарккетыны,pukać
1087,klopfen::V,шарккетыны,stukać
1088,hauen::V,жугыны,bić
1089,hauen::V,тышканы,bić
1090,kleben::V,лякыны,kleić
1091,reiben::V,зыраны,trzeć
1092,reiben::V,вуштыны,trzeć
1093,streichen::V,зыраны,smarować
1094,schleifen::V,шерыны,ostrzyć
1095,schneiden::V,вандыны,ciąć
1096,schneiden::V,вандыны,krajać
1097,rütteln::V,зуркатыны,trząść
1098,schütteln::V,куалекъятыны,trząść
1099,schwenken::V,шонаны,machać
1100,schütten::V,лэзьыны,nasypać
1101,füllen::V,тырмытыны,napełnić
1102,einwickeln::V,биньыны,zawinąć
1103,tragen::V,нуыны,nieść
1104,schleppen::V,кыскыны,wlec
1105,ziehen::V,кыскыны,ciągnąć
1106,aufbewahren::V,возьыны,przechowywać
1107,werfen::V,куяны,rzucać
1108,werfen::V,лэзяны,rzucać
1109,fangen::V,кутыны,łowić
1110,packen::V,кутыны,chwycić
1111,packen::V,кырмыны,chwycić
1112,verstecken::V,ватыны,ukryć
1113,verstecken::V,ватыны,schować
1114,teilen::V,люкыны,podzielić
1115,schicken::V,ыстыны,posyłać
1116,bringen::V,вайыны,przynieść
1117,hinzufügen::V,ватсаны,dodać
1118,bekommen::V,басьтыны,dostać
1119,erhalten::V,басьтыны,otrzymać
1120,nehmen::V,кутыны,wziąć
1121,nehmen::V,басьтыны,wziąć
1122,wählen::V,бырйыны,wybrać
1123,auswählen::V,бырйыны,wybrać
1124,bewahren::V,возьыны,zachować
1125,behindern::V,могӟытыны,utrudnić
1126,behindern::V,могӟытыны,przeszkadzać
1127,verderben::V,сӧрыны,zepsuć
1128,beschädigen::V,урод лэсьтыны,uszkodzić
1129,zerbrechen::V,сӧрыны,złamać
1130,zerreißen::V,кесяны,drzeć
1131,zerreißen::V,кесяны,rozdzierać
1132,zerstören::V,куашкатыны,zniszczyć
1133,verbrennen::V,сутыны,spalić
1134,geben::V,сётыны,dać
1135,reichen::V,сётыны,podać
1136,schenken::V,кузьманы,darować
1137,versprechen::V,кыл сётыны,obiecać
1138,wünschen::V,сӥзьыны,życzyć
1139,loben::V,ушъяны,chwalić
1140,küssen::V,чупаны,całować
1141,wiegen::V,веттаны,kołysać
1142,wiegen::V,лэйкатыны,kołysać
1143,zudecken::V,шобыртыны,przykryć
1144,wecken::V,сайкатыны,zbudzić
1145,zeigen::V,возьматыны,pokazać
1146,führen::V,нуыны,wieść
1147,führen::V,нуыны,prowadzić
1148,lehren::V,дышетыны,uczyć
1149,unterrichten::V,дышетыны,nauczać
1150,aufziehen::V,будэтыны,wychować
1151,leiten::V,кивалтыны,kierować
1152,antreiben::V,дыртытыны,popędzić
1153,lassen::V,-ытыны,zostawić
1154,einladen::V,ӧтьыны,zaprosić
1155,vereinigen::V,огазеяны,zjednoczyć
1156,besuchen::V,адӟыськыны,odwiedzić
1157,treffen::V,пумитаны,trafić
1158,treffen::V,пумитаны,spotkać
1159,sich versammeln::V,люкаськыны,zebrać się
1160,sich versammeln::V,люкаськыны,zgromadzić się
1161,spielen::V,шудыны,grać
1162,spielen::V,шудыны,bawić się
1163,singen::V,кырӟаны,śpiewać
1164,tanzen::V,эктыны,pląsać
1165,tanzen::V,эктыны,tańczyć
1166,sich trennen::V,люкиськыны,rozstać się
1167,verlassen::V,куштыны,opuścić
1168,retten::V,утьыны,ocalić
1169,retten::V,утьыны,uratować
1170,bewachen::V,возьманы,pilnować
1171,schützen::V,утялтыны,ochronić
1172,verteidigen::V,возьманы,bronić
1173,sich schlagen::V,жугиськыны,pobić się
1174,schießen::V,ыбылӥськны,strzelać
1175,siegen::V,вормыны,zwycziężyć
1176,ärgern::V,вожпоттыны,gniewać
1177,schlagen::V,жуккыны,bić
1178,schlagen::V,жуккыны,uderzyć
1179,treten::V,лёганы,kopnąć
1180,stechen::V,бышкалтыны,ukłuć
1181,stoßen::V,донгыны,popchnąć
1182,stehlen::V,вораны,ukraść
1183,stehlen::V,лушканы,ukraść
1184,stören::V,люкетыны,zakłócić
1185,stören::V,люкетыны,przeszkodzić
1186,belästigen::V,акыльтыны,dokuczać
1187,belästigen::V,вукылмыны,dokuczać
1188,verbergen::V,ватыны,ukryć
1189,täuschen::V,алданы,łudzić
1190,betrügen::V,пӧяны,oszukać
1191,töten::V,виыны,zabić
1192,wohnen::V,улыны,mieszkać
1193,arbeiten::V,ужаны,pracować
1194,sammeln::V,бичаны,zebrać
1195,pflücken::V,ишкыны,zerwać
1196,jagen::V,пӧйшураны,polować
1197,fischen::V,чорыганы,łowić ryby
1198,fassen::V,кутыны,złapać
1199,hüten::V,возьманы,paść
1200,treiben::V,улляны,pędzić
1201,anbinden::V,думыны,przywiązać
1202,füttern::V,сюдыны,karmić
1203,melken::V,кыскыны,doić
1204,hacken::V,кораны,rąbać
1205,gießen::V,киськаны,lać
1206,gießen::V,киськаны,podlać
1207,reifen::V,вуыны,dojrzeć
1208,reifen::V,кисьманы,dojrzeć
1209,zubereiten::V,лесьтыны,przyrządzić
1210,kochen::V,пӧзьтыны,gotować
1211,backen::V,пыжыны,piec
1212,braten::V,пыжыны,piec
1213,braten::V,пыжыны,smażyć
1214,umrühren::V,сураны,przemieszać
1215,stricken::V,керттыны,dziać
1216,nähen::V,вурыны,szyć
1217,färben::V,буяны,pofarbować
1218,reinigen::V,сузяны,oczyścić
1219,waschen::V,мисьтаськыны,prać
1220,abwischen::V,ӵушылыны,obetrzeć
1221,spülen::V,гылъяны,płukać
1222,fegen::V,ӵужыны,zamiatać
1223,kehren::V,ӵужыны,zamieść
1224,baden::V,пыласькыны,kąpać się
1225,sich waschen::V,пыласькыны,myć się
1226,ausziehen::V,кыльыны,zdjąć
1227,anziehen::V,дӥсяны,włożyć
1228,sich anziehen::V,дӥсьяськыны,ubrać się
1229,kämmen::V,сынаны,uczesać
1230,schmücken::V,чеберъяны,ozdabiać
1231,sagen::V,шуыны,powiedzieć
1232,sagen::V,вераны,powiedzieć
1233,sprechen::V,вераськыны,mówić
1234,reden::V,вераськыны,mówić
1235,sich unterhalten::V,вераськыны,rozmawiać
1236,fragen::V,юаны,zapytać
1237,bitten::V,курыны,prosić
1238,erzählen::V,вераны,opowiedzieć
1239,erzählen::V,мадьыны,opowiedzieć
1240,mitteilen::V,ивортыны,zawiadomić o
1241,nennen::V,шуыны,nazwać
1242,rufen::V,ӧтьыны,wołać
1243,prahlen::V,ушъяськыны,chełpić się
1244,übersetzen::V,берыктыны,tłumaczyć
1245,denken::V,малпаны,myśleć
1246,glauben::V,оскыны,sądzić
1247,glauben::V,оскыны,wierzyć
1248,bemerken::V,адӟыны,zauważyć
1249,erkennen::V,тодыны,poznać
1250,begreifen::V,валаны,zrozumieć
1251,verstehen::V,валаны,rozumieć
1252,verstehen::V,валаны,dosłyszeć
1253,lernen::V,дышетскыны,uczyć się
1254,wissen::V,тодыны,wiedzieć
1255,sich erinnern an::V,тодэ вайыны,przypomnieć sobie
1256,vergessen::V,вунэтыны,zapomnieć
1257,messen::V,мертаны,mierzyć
1258,zählen::V,лыдъяны,liczyć
1259,rechnen::V,лыдъяны,rachować
1260,lesen::V,лыдӟыны,czytać
1261,malen::V,суреданы,malować
1262,zeichnen::V,суреданы,rysować
1263,schreiben::V,гожъяны,pisać
1264,besitzen::V,луыны,posiadać
1265,kaufen::V,басьтыны,kupić
1266,verkaufen::V,вузаны,sprzedać
1267,bezahlen::V,тырыны,zapłacić
1268,zahlen::V,тырыны,płacić
1269,beherrschen::V,кузёяськыны,opanować
1270,ertragen::V,чиданы,znieść
