,Concept_ID,ru,pl
829,blasen::V,дунуть,dmuchnąć
830,pfeifen::V,свистеть,gwizdać
831,schreien::V,кричать,krzyczeć
832,stöhnen::V,стонать,stękać
833,zittern::V,дрожать,drżeć
834,leben::V,жить,żyć
835,geboren werden::V,родиться,urodzić się
836,atmen::V,дышать,oddychać
837,trinken::V,пить,pić
838,essen::V,есть,jeść
839,essen::V,кушать,jeść
840,schlucken::V,глотать,połknąć
841,müde werden::V,устать,zmęczyć się
842,einschlafen::V,заснуть,zasnąć
843,schlafen::V,спать,spać
844,aufwachen::V,проснуться,obudzić się
845,aufstehen::V,встать,wstać
846,sich erholen::V,отдыхать,wypoczywać
847,krank werden::V,заболеть,zachorować
848,krank sein::V,болеть,chorować
849,schmerzen::V,болеть,boleć
850,husten::V,кашлять,kaszlać
851,genesen::V,поправиться,wyzdrowieć
852,sterben::V,умереть,umrzeć
853,umkommen::V,погибнуть,zginąć
854,sich bewegen::V,двигаться,poruszać się
855,sich rühren::V,шевельнуться,ruszyć się
856,sich erheben::V,встать,podnieść się
857,sich setzen::V,сесть,usiąść
858,hinfallen::V,упасть,upaść
859,laufen::V,ходить,chodzić
860,schreiten::V,шагать,kroczyć
861,spazierengehen::V,гулять,iść na spacer
862,eilen::V,спешить,pospieszać
863,sich beeilen::V,торопиться,pospieszyć się
864,sausen::V,мчаться,pędzić
865,rennen::V,бегать,biec
866,rennen::V,бегать,biegać
867,springen::V,прыгать,skakać
868,klettern::V,лазать,wspinać się
869,schaukeln::V,раскачиваться,huśtać
870,schaukeln::V,раскачиваться,kołysać
871,kriechen::V,ползать,pełzać
872,kriechen::V,ползать,czołgać się
873,schwimmen::V,плавать,pływać
874,tauchen::V,нырять,zanurzać się
875,rudern::V,грести,wiosłować
876,fahren::V,ехать,jechać
877,fliegen::V,летать,latać
878,fliegen::V,летать,lecieć
879,gehen::V,идти,iść
880,weggehen::V,уйти,odejść
881,abfahren::V,отправиться,odjechać
882,anhalten::V,остановиться,zatrzymać się
883,hineingehen::V,входить,wchodzić
884,eintreten::V,войти,wejść
885,eintreten::V,войти,nastąpić
886,kommen::V,прийти,przyjść
887,ankommen::V,прибыть,przybyć
888,zurückkommen::V,возвратиться,wrócić
889,bleiben::V,остаться,zostać
890,warten::V,ждать,czekać
891,erwarten::V,ожидать,oczekiwać
892,suchen::V,искать,szukać
893,finden::V,найти,znaleźć
894,versuchen::V,пытаться,próbować
895,vorbereiten::V,подготовить,przygotować
896,lieben::V,любить,kochać
897,mögen::V,любить,lubić
898,lachen::V,смеяться,śmiać się
899,rühren::V,растрогать,wzruszyć
900,weinen::V,плакать,płakać
901,schimpfen::V,ругаться,kląć
902,sich ärgern::V,сердиться,gniewać się
903,sich fürchten::V,бояться,bać się
904,fürchten::V,бояться,bać się
905,fliehen::V,убегать,uciekać
906,flüchten::V,убежать,uciec
907,sehen::V,видеть,widzieć
908,sehen::V,видеть,zobaczyć
909,anschauen::V,посмотреть,oglądać
910,ansehen::V,смотреть,popatrzeć na
911,hören::V,слышать,słyszeć
912,zuhören::V,слушать,słuchać
913,probieren::V,пробовать,kosztować
914,riechen::V,нюхать,wąchać
915,fühlen::V,чувствовать,czuć
916,fühlen::V,чувствовать,odczuwać
917,scheinen::V,казаться,wydawać się
918,zu sehen sein::V,виднеться,widnieć
919,vernehmen::V,услышать,usłyszeć
920,frieren::V,мерзнуть,marznąć
921,tun::V,делать,czynić
922,können::V,мочь,móc
923,können::V,мочь,umieć
924,können::V,уметь,móc
925,können::V,уметь,umieć
926,wollen::V,хотеть,chcieć
927,anfangen::V,начать,zacząć
928,beenden::V,закончить,zakończyć
929,aufhören::V,перестать,przestać
930,gelingen::V,удаться,udać się
931,geraten::V,оказаться,udać się
932,öffnen::V,открыть,otworzyć
933,schließen::V,закрыть,zamknąć
934,stellen::V,поставить,postawić
935,setzen::V,посадить,posadzić
936,legen::V,класть,kłaść
937,berühren::V,трогать,dotykać
938,verbinden::V,связать,łączyć
939,bedecken::V,покрыть,przykryć
940,aufhängen::V,повесить,powiesić
941,anzünden::V,зажечь,zapalić
942,aufheben::V,поднять,podnieść
943,zurücklassen::V,оставить,zostawić
944,verlieren::V,потерять,zgubić
945,fallen lassen::V,уронить,upuścić
946,machen::V,сделать,zrobić
947,herstellen::V,изготовить,wytworzyć
948,bauen::V,строить,budować
949,reparieren::V,чинить,naprawiać
950,verbessern::V,улучшить,ulepszyć
951,ändern::V,изменить,zmienić
952,graben::V,копать,kopać
953,beugen::V,согнуть,zagiąć
954,biegen::V,погнуть,zgiąć
955,drehen::V,вертеть,obracać
956,wenden::V,повернуть,obrocić
957,umdrehen::V,перевернуть,obrocić
958,heben::V,поднимать,podnosić
959,hochheben::V,поднять,podnieść
960,ergreifen::V,схватить,chwycić
961,halten::V,держать,trzymać
962,drücken::V,нажимать,naciskać
963,schieben::V,толкать,pchać
964,schieben::V,толкать,posuwać
965,kratzen::V,скрести,drapać
966,lecken::V,лизать,lizać
967,beißen::V,кусать,kąsać
968,abreißen::V,оторвать,oderwać
969,abschneiden::V,отрезать,odciąć
970,binden::V,вязать,wiązać
971,stecken::V,воткнуть,wetknąć
972,brechen::V,сломать,złamać
973,klopfen::V,стучать,pukać
974,klopfen::V,стучать,stukać
975,hauen::V,бить,bić
976,kleben::V,клеить,kleić
977,reiben::V,тереть,trzeć
978,streichen::V,намазать,smarować
979,schleifen::V,точить,ostrzyć
980,schneiden::V,резать,ciąć
981,schneiden::V,резать,krajać
982,rütteln::V,шатать,trząść
983,schütteln::V,трясти,trząść
984,schwenken::V,махать,machać
985,schütten::V,налить,nasypać
986,füllen::V,наполнить,napełnić
987,einwickeln::V,завернуть,zawinąć
988,tragen::V,нести,nieść
989,schleppen::V,тащить,wlec
990,ziehen::V,тянуть,ciągnąć
991,aufbewahren::V,хранить,przechowywać
992,werfen::V,бросать,rzucać
993,fangen::V,ловить,łowić
994,packen::V,схватить,chwycić
995,verstecken::V,спрятать,ukryć
996,verstecken::V,спрятать,schować
997,teilen::V,разделить,podzielić
998,schicken::V,посылать,posyłać
999,bringen::V,принести,przynieść
1000,hinzufügen::V,добавить,dodać
1001,bekommen::V,достать,dostać
1002,erhalten::V,получить,otrzymać
1003,nehmen::V,взять,wziąć
1004,wählen::V,выбрать,wybrać
1005,auswählen::V,отобрать,wybrać
1006,bewahren::V,сохранить,zachować
1007,behindern::V,препятствовать,utrudnić
1008,behindern::V,препятствовать,przeszkadzać
1009,verderben::V,испортить,zepsuć
1010,beschädigen::V,повредить,uszkodzić
1011,zerbrechen::V,разбить,złamać
1012,zerreißen::V,разорвать,drzeć
1013,zerreißen::V,разорвать,rozdzierać
1014,zerstören::V,разрушить,zniszczyć
1015,verbrennen::V,сжечь,spalić
1016,geben::V,дать,dać
1017,reichen::V,передать,podać
1018,schenken::V,дарить,darować
1019,versprechen::V,обещать,obiecać
1020,wünschen::V,желать,życzyć
1021,loben::V,хвалить,chwalić
1022,küssen::V,целовать,całować
1023,wiegen::V,качать,kołysać
1024,zudecken::V,накрыть,przykryć
1025,wecken::V,разбудить,zbudzić
1026,zeigen::V,показать,pokazać
1027,führen::V,вести,wieść
1028,führen::V,вести,prowadzić
1029,lehren::V,учить,uczyć
1030,unterrichten::V,преподавать,nauczać
1031,aufziehen::V,воспитать,wychować
1032,leiten::V,руководить,kierować
1033,antreiben::V,подгонять,popędzić
1034,lassen::V,заставить,zostawić
1035,einladen::V,пригласить,zaprosić
1036,vereinigen::V,объединить,zjednoczyć
1037,besuchen::V,посетить,odwiedzić
1038,treffen::V,встретить,trafić
1039,treffen::V,встретить,spotkać
1040,sich versammeln::V,собраться,zebrać się
1041,sich versammeln::V,собраться,zgromadzić się
1042,spielen::V,играть,grać
1043,spielen::V,играть,bawić się
1044,singen::V,петь,śpiewać
1045,tanzen::V,плясать,pląsać
1046,tanzen::V,плясать,tańczyć
1047,tanzen::V,танцевать,pląsać
1048,tanzen::V,танцевать,tańczyć
1049,sich trennen::V,расстаться,rozstać się
1050,verlassen::V,покинуть,opuścić
1051,retten::V,спасти,ocalić
1052,retten::V,спасти,uratować
1053,bewachen::V,охранять,pilnować
1054,schützen::V,уберегать,ochronić
1055,verteidigen::V,защитить,bronić
1056,sich schlagen::V,драться,pobić się
1057,schießen::V,стрелять,strzelać
1058,siegen::V,победить,zwycziężyć
1059,ärgern::V,сердить,gniewać
1060,schlagen::V,ударить,bić
1061,schlagen::V,ударить,uderzyć
1062,treten::V,пинать,kopnąć
1063,stechen::V,уколоть,ukłuć
1064,stoßen::V,толкнуть,popchnąć
1065,stehlen::V,украсть,ukraść
1066,stören::V,помешать,zakłócić
1067,stören::V,помешать,przeszkodzić
1068,belästigen::V,надоедать,dokuczać
1069,verbergen::V,скрыть,ukryć
1070,täuschen::V,обмануть,łudzić
1071,betrügen::V,смошенничать,oszukać
1072,töten::V,убить,zabić
1073,wohnen::V,проживать,mieszkać
1074,arbeiten::V,работать,pracować
1075,sammeln::V,собрать,zebrać
1076,pflücken::V,рвать,zerwać
1077,pflücken::V,срывать,zerwać
1078,jagen::V,охотиться,polować
1079,fischen::V,рыбачить,łowić ryby
1080,fassen::V,поймать,złapać
1081,hüten::V,пасти,paść
1082,treiben::V,гнать,pędzić
1083,anbinden::V,привязать,przywiązać
1084,füttern::V,кормить,karmić
1085,melken::V,доить,doić
1086,hacken::V,рубить,rąbać
1087,gießen::V,полить,lać
1088,gießen::V,полить,podlać
1089,reifen::V,созреть,dojrzeć
1090,zubereiten::V,приготовить,przyrządzić
1091,kochen::V,варить,gotować
1092,backen::V,печь,piec
1093,braten::V,жарить,piec
1094,braten::V,жарить,smażyć
1095,umrühren::V,перемешать,przemieszać
1096,stricken::V,вязать,dziać
1097,nähen::V,шить,szyć
1098,färben::V,покрасить,pofarbować
1099,reinigen::V,очистить,oczyścić
1100,waschen::V,стирать,prać
1101,abwischen::V,вытереть,obetrzeć
1102,spülen::V,полоскать,płukać
1103,fegen::V,подметать,zamiatać
1104,kehren::V,мести,zamieść
1105,baden::V,купаться,kąpać się
1106,sich waschen::V,мыться,myć się
1107,ausziehen::V,снять,zdjąć
1108,anziehen::V,надеть,włożyć
1109,sich anziehen::V,одеться,ubrać się
1110,kämmen::V,причесать,uczesać
1111,schmücken::V,украсить,ozdabiać
1112,sagen::V,сказать,powiedzieć
1113,sprechen::V,говорить,mówić
1114,reden::V,разговаривать,mówić
1115,sich unterhalten::V,беседовать,rozmawiać
1116,fragen::V,спросить,zapytać
1117,bitten::V,просить,prosić
1118,erzählen::V,рассказать,opowiedzieć
1119,mitteilen::V,сообщить,zawiadomić o
1120,nennen::V,назвать,nazwać
1121,rufen::V,звать,wołać
1122,prahlen::V,хвастаться,chełpić się
1123,übersetzen::V,перевести,tłumaczyć
1124,denken::V,думать,myśleć
1125,glauben::V,верить,sądzić
1126,glauben::V,верить,wierzyć
1127,bemerken::V,заметить,zauważyć
1128,erkennen::V,узнать,poznać
1129,begreifen::V,понять,zrozumieć
1130,begreifen::V,постичь,zrozumieć
1131,verstehen::V,услышать,rozumieć
1132,verstehen::V,услышать,dosłyszeć
1133,lernen::V,учиться,uczyć się
1134,wissen::V,знать,wiedzieć
1135,sich erinnern an::V,вспомнить,przypomnieć sobie
1136,vergessen::V,забыть,zapomnieć
1137,messen::V,мерить,mierzyć
1138,zählen::V,считать,liczyć
1139,rechnen::V,считать,rachować
1140,lesen::V,читать,czytać
1141,malen::V,рисовать,malować
1142,zeichnen::V,рисовать,rysować
1143,schreiben::V,писать,pisać
1144,besitzen::V,иметь,posiadać
1145,kaufen::V,купить,kupić
1146,verkaufen::V,продать,sprzedać
1147,bezahlen::V,заплатить,zapłacić
1148,zahlen::V,платить,płacić
1149,beherrschen::V,владеть,opanować
1150,ertragen::V,вытерпеть,znieść
