,Concept_ID,lv,sq
792,Boot::N,пыж,barkë
793,Boot::N,пыж,lundër
794,Boot::N,laiva,barkë
795,Boot::N,laiva,lundër
796,Ruder::N,пелыс,rrem
797,Ruder::N,ӧпаснӧй,rrem
798,Ruder::N,airis,rrem
799,Ruder::N,irklis,rrem
800,Schlitten::N,дадь,sajë
801,Schlitten::N,ragavas,sajë
802,Ski::N,лызь,ski
803,Ski::N,slēpe,ski
804,Lagerfeuer::N,бипур,flakadan
805,Lagerfeuer::N,бипур,zjarr i madh
806,Lagerfeuer::N,ugunskurs,flakadan
807,Lagerfeuer::N,ugunskurs,zjarr i madh
808,Last::N,сьӧкыдтор,barrë
809,Last::N,krava,barrë
810,Gang::N,мунӧм,ecje
811,Gang::N,ветлӧм,ecje
812,Gang::N,eja,ecje
813,Gang::N,gājums,ecje
814,Schritt::N,воськов,hap
815,Schritt::N,воськовтӧм,hap
816,Schritt::N,solis,hap
817,Norden::N,войвыв,veri
818,Norden::N,ziemeļi,veri
819,Süden::N,лунвыв,jug
820,Süden::N,dienvidi,jug
821,Westen::N,рытыв,perëndim
822,Westen::N,rietumi,perëndim
823,Osten::N,асыв,lindje
824,Osten::N,austrumi,lindje
825,Holz::N,пу,dru
826,Holz::N,koks,dru
827,Holz::N,koksne,dru
828,Brett::N,пӧв,dërrasë
829,Brett::N,dēlis,dërrasë
830,Platte::N,плита,pllakë
831,Platte::N,plate,pllakë
832,Platte::N,plāksne,pllakë
833,Stütze::N,пыкӧд,shtyllë
834,Stütze::N,пыкӧд,mbështetesë
835,Stütze::N,мыджӧд,shtyllë
836,Stütze::N,мыджӧд,mbështetesë
837,Stütze::N,balsts,shtyllë
838,Stütze::N,balsts,mbështetesë
839,Stütze::N,atspaids,shtyllë
840,Stütze::N,atspaids,mbështetesë
841,Stange::N,потш,shufër
842,Stange::N,maikste,shufër
843,Stock::N,бедь,dajak
844,Stock::N,boze,dajak
845,Stock::N,spieķis,dajak
846,Stab::N,зир,shkop
847,Stab::N,zizlis,shkop
848,Rohr::N,труба,tub
849,Rohr::N,caurule,tub
850,Haus::N,керка,shtëpi
851,Haus::N,māja,shtëpi
852,Heim::N,горт,konak
853,Heim::N,горт,shtëpi
854,Heim::N,mājas,konak
855,Heim::N,mājas,shtëpi
856,Ofen::N,пач,sobë
857,Ofen::N,пач,stufë
858,Ofen::N,krāsns,sobë
859,Ofen::N,krāsns,stufë
860,Fußboden::N,джодж,dysheme
861,Fußboden::N,grīda,dysheme
862,Tisch::N,пызан,tryezë
863,Tisch::N,galds,tryezë
864,Stuhl::N,улӧс,karrige
865,Stuhl::N,krēsls,karrige
866,Wiege::N,зыбка,djep
867,Wiege::N,šūpulis,djep
868,Bett::N,вольпась,shtrat
869,Bett::N,gulta,shtrat
870,Regal::N,джадж,raft
871,Regal::N,plaukts,raft
872,Kiste::N,куд,kuti
873,Kiste::N,ящик,kuti
874,Kiste::N,kaste,kuti
875,Kiste::N,šķirsts,kuti
876,Fenster::N,ӧшинь,dritare
877,Fenster::N,logs,dritare
878,Tür::N,ӧдзӧс,derë
879,Tür::N,durvis,derë
880,Tor::N,дзиръя,portë
881,Tor::N,vārti,portë
882,Zaun::N,потшӧс,gardh
883,Zaun::N,žogs,gardh
884,Dach::N,вевт,çati
885,Dach::N,jumts,çati
886,Leiter::N,пос,shkallë
887,Leiter::N,kāpnes,shkallë
888,Leiter::N,redeles,shkallë
889,Besen::N,рос,fshesë
890,Besen::N,slota,fshesë
891,Spaten::N,зыр,lopatë
892,Spaten::N,lāpsta,lopatë
893,Schaufel::N,тэльӧб,qyrek
894,Schaufel::N,liekšķere,qyrek
895,Gabel::N,вилки,pirun
896,Gabel::N,dakšiņa,pirun
897,Löffel::N,пань,lugë
898,Löffel::N,karote,lugë
899,Messer::N,пурт,thikë
900,Messer::N,nazis,thikë
901,Nagel::N,тув,gozhdë
902,Nagel::N,кӧрт тув,gozhdë
903,Nagel::N,nagla,gozhdë
904,Netz::N,тыв,rrjetë
905,Netz::N,tīkls,rrjetë
906,Haken::N,крук,grep
907,Haken::N,крук,grremç
908,Haken::N,āķis,grep
909,Haken::N,āķis,grremç
910,Haken::N,kāsis,grep
911,Haken::N,kāsis,grremç
912,Haken::N,krampis,grep
913,Haken::N,krampis,grremç
914,Griff::N,нуд,dorak
915,Griff::N,нуд,dorezë
916,Griff::N,kāts,dorak
917,Griff::N,kāts,dorezë
918,Griff::N,rokturis,dorak
919,Griff::N,rokturis,dorezë
920,Schloss::N,томан,bravë
921,Schloss::N,aizslēgs,bravë
922,Bild::N,серпас,tablo
923,Bild::N,серпас,pikturë
924,Bild::N,glezna,tablo
925,Bild::N,glezna,pikturë
926,Figur::N,пертас,figurë
927,Figur::N,вежньӧг,figurë
928,Figur::N,figūra,figurë
929,Puppe::N,акань,kukull
930,Puppe::N,lelle,kukull
931,Beutel::N,мешӧк,qese
932,Beutel::N,мешӧк,trastë
933,Beutel::N,kule,qese
934,Beutel::N,kule,trastë
935,Beutel::N,maisiņš,qese
936,Beutel::N,maisiņš,trastë
937,Bündel::N,кӧртӧд,deng
938,Bündel::N,sainis,deng
939,Tasche::N,сумка,çantë
940,Tasche::N,soma,çantë
941,Eimer::N,ведра,kovë
942,Eimer::N,spainis,kovë
943,Deckel::N,пӧдан,kapak
944,Deckel::N,пӧдан,mbulesë
945,Deckel::N,тупкӧд,kapak
946,Deckel::N,тупкӧд,mbulesë
947,Deckel::N,vāks,kapak
948,Deckel::N,vāks,mbulesë
949,Geschirr::N,дозмук,enë
950,Geschirr::N,тасьті-пань,enë
951,Geschirr::N,trauki,enë
952,Sack::N,мешӧк,thes
953,Sack::N,мешӧк,torbë
954,Sack::N,maiss,thes
955,Sack::N,maiss,torbë
956,Tasse::N,бекар,filxhan
957,Tasse::N,тасьті,filxhan
958,Tasse::N,tase,filxhan
959,Topf::N,гырнич,kusi
960,Topf::N,гырнич,tenxhere
961,Topf::N,pods,kusi
962,Topf::N,pods,tenxhere
963,Kessel::N,пӧрт,kazan
964,Kessel::N,katls,kazan
965,Essen::N,сёйӧм,ngrënie
966,Essen::N,ēdiens,ngrënie
967,Nahrung::N,сёян,ushqim
968,Nahrung::N,barība,ushqim
969,Speise::N,сёян,gatesë
970,Speise::N,сёянтор,gatesë
971,Speise::N,ēdiens,gatesë
972,Fleisch::N,яй,mish
973,Fleisch::N,gaļa,mish
974,Getreide::N,нянь,drithë
975,Getreide::N,labība,drithë
976,Brei::N,рок,qull
977,Brei::N,putra,qull
978,Brei::N,biezenis,qull
979,Brot::N,нянь,bukë
980,Brot::N,maize,bukë
981,Scheibe::N,шӧрӧм,fetë
982,Scheibe::N,чӧлан,fetë
983,Scheibe::N,šķēle,fetë
984,Scheibe::N,rieciens,fetë
985,Fett::N,гос,lyrë
986,Fett::N,гос,yndyrë
987,Fett::N,тшог,lyrë
988,Fett::N,тшог,yndyrë
989,Fett::N,tauki,lyrë
990,Fett::N,tauki,yndyrë
991,Butter::N,вый,gjalpë
992,Butter::N,sviests,gjalpë
993,Öl::N,вый,vaj
994,Öl::N,eļļa,vaj
995,Salz::N,сов,kripë
996,Salz::N,sāls,kripë
997,Suppe::N,шыд,supë
998,Suppe::N,шыд,çorbë
999,Suppe::N,zupa,supë
1000,Suppe::N,zupa,çorbë
1001,Honig::N,ма,mjaltë
1002,Honig::N,medus,mjaltë
1003,Milch::N,йӧв,qumësht
1004,Milch::N,piens,qumësht
1005,Tee::N,чай,çaj
1006,Tee::N,tēja,çaj
1007,Leder::N,ку,lëkurë
1008,Leder::N,āda,lëkurë
1009,Wolle::N,вурун,lesh
1010,Wolle::N,vilna,lesh
1011,Stoff::N,дӧра,pëlhurë
1012,Stoff::N,drāna,pëlhurë
1013,Stoff::N,audums,pëlhurë
1014,Nadel::N,ем,gjilpërë
1015,Nadel::N,adata,gjilpërë
1016,Faden::N,сунис,pe
1017,Faden::N,сунис,fije
1018,Faden::N,diegs,pe
1019,Faden::N,diegs,fije
1020,Faden::N,pavediens,pe
1021,Faden::N,pavediens,fije
1022,Knopf::N,кизь,kopsë
1023,Knopf::N,poga,kopsë
1024,Knoten::N,гӧрӧд,komb
1025,Knoten::N,mezgls,komb
1026,Farbe::N,краска,bojë
1027,Farbe::N,вап,bojë
1028,Farbe::N,krāsa,bojë
1029,Kleidung::N,паськӧм,veshje
1030,Kleidung::N,tērps,veshje
1031,Kleidung::N,drēbes,veshje
1032,Hemd::N,дӧрӧм,këmishë
1033,Hemd::N,krekls,këmishë
1034,Kragen::N,воротник,jakë
1035,Kragen::N,apkakle,jakë
1036,Ärmel::N,сос,mëngë
1037,Ärmel::N,piedurkne,mëngë
1038,Hose::N,гач,brekë
1039,Hose::N,bikses,brekë
1040,Gürtel::N,вӧнь,rrip
1041,Gürtel::N,josta,rrip
1042,Mütze::N,шапка,kësulë
1043,Mütze::N,cepure,kësulë
1044,Schuh::N,башмак,këpucë
1045,Schuh::N,ботинки,këpucë
1046,Schuh::N,kurpe,këpucë
1047,Stiefel::N,сапӧг,çizme
1048,Stiefel::N,zābaks,çizme
1049,Ring::N,кытш,unazë
1050,Ring::N,gredzens,unazë
1051,Band::N,лента,shirit
1052,Band::N,вундас,shirit
1053,Band::N,lente,shirit
1054,Kamm::N,сынан,krehër
1055,Kamm::N,ķemme,krehër
1056,Spiegel::N,рӧмпӧштан,pasqyrë
1057,Spiegel::N,spogulis,pasqyrë
1058,Riemen::N,тасма,rrip
1059,Riemen::N,siksna,rrip
1060,Schnur::N,гез,litar
1061,Schnur::N,гез,cikomë
1062,Schnur::N,aukla,litar
1063,Schnur::N,aukla,cikomë
1064,Leine::N,юргез,rrip
1065,Leine::N,saite,rrip
1066,Decke::N,эшкын,batanije
1067,Decke::N,шебрас,batanije
1068,Decke::N,sega,batanije
1069,Kissen::N,юрлӧс,jastëk
1070,Kissen::N,spilvens,jastëk
1071,Tuch::N,чышъян,shami
1072,Tuch::N,vadmala,shami
1073,Handtuch::N,ки чышкӧд,peshqir
1074,Handtuch::N,кизьчышъян,peshqir
1075,Handtuch::N,dvielis,peshqir
1076,Kraft::N,этш,forcë
1077,Kraft::N,эбӧс,forcë
1078,Kraft::N,spēks,forcë
1079,Stärke::N,ёнлун,koll
1080,Stärke::N,чорыдлун,koll
1081,Stärke::N,stiprums,koll
1082,Gesundheit::N,дзоньвидзалун,shëndet
1083,Gesundheit::N,veselība,shëndet
1084,Krankheit::N,висьӧм,sëmundje
1085,Krankheit::N,slimība,sëmundje
1086,Schmerz::N,висьӧм,dhimbje
1087,Schmerz::N,sāpes,dhimbje
1088,Wunde::N,дой,plagë
1089,Wunde::N,brūce,plagë
1090,Wunde::N,jēlums,plagë
1091,Fieber::N,жар,ethe
1092,Fieber::N,drudzis,ethe
1093,Fieber::N,karstums,ethe
1094,Arznei::N,лекарство,ilaç
1095,Arznei::N,зелля,ilaç
1096,Arznei::N,zāles,ilaç
1097,Arznei::N,medikaments,ilaç
1098,Brücke::N,пос,urë
1099,Brücke::N,tilts,urë
1100,Brunnen::N,юкмӧс,pus
1101,Brunnen::N,aka,pus
1102,Weide::N,пӧскӧтина,kullotë
1103,Weide::N,ganības,kullotë
1104,Pfad::N,туй,ravë
1105,Pfad::N,туй,shteg
1106,Pfad::N,кыснан,ravë
1107,Pfad::N,кыснан,shteg
1108,Pfad::N,taka,ravë
1109,Pfad::N,taka,shteg
1110,Weg::N,туй,udhë
1111,Weg::N,туй,shteg
1112,Weg::N,ceļš,udhë
1113,Weg::N,ceļš,shteg
1114,Straße::N,туй,rrugë
1115,Straße::N,iela,rrugë
1116,Dorf::N,сикт,fshat
1117,Dorf::N,сикт,katund
1118,Dorf::N,ciems,fshat
1119,Dorf::N,ciems,katund
1120,Stadt::N,кар,qytet
1121,Stadt::N,pilsēta,qytet
1122,Brief::N,письмӧ,letër
1123,Brief::N,vēstule,letër
1124,Buch::N,небӧг,libër
1125,Buch::N,grāmata,libër
1126,Buchstabe::N,шыпас,shkronjë
1127,Buchstabe::N,burts,shkronjë
1128,Zeitung::N,газет,gazetë
1129,Zeitung::N,avīze,gazetë
1130,Zeitung::N,laikraksts,gazetë
1131,Leben::N,лов,jetë
1132,Leben::N,олӧм,jetë
1133,Leben::N,dzīve,jetë
1134,Tod::N,кулӧм,mortje
1135,Tod::N,nāve,mortje
1136,Grab::N,гу,varr
1137,Grab::N,kaps,varr
1138,Kirche::N,вичко,kishë
1139,Kirche::N,baznīca,kishë
1140,Sünde::N,мыж,mëkat
1141,Sünde::N,мыж,gjynah
1142,Sünde::N,grēks,mëkat
1143,Sünde::N,grēks,gjynah
1144,Gott::N,ен,hy
1145,Gott::N,ен,zot
1146,Gott::N,dievs,hy
1147,Gott::N,dievs,zot
1148,Arbeiter::N,уджалысь,punëtor
1149,Arbeiter::N,strādnieks,punëtor
1150,Chef::N,юралысь,shef
1151,Chef::N,юралысь,drejtues
1152,Chef::N,веськӧдлысь,shef
1153,Chef::N,веськӧдлысь,drejtues
1154,Chef::N,šefs,shef
1155,Chef::N,šefs,drejtues
1156,Chef::N,vadītajs,shef
1157,Chef::N,vadītajs,drejtues
1158,Chef::N,priekšnieks,shef
1159,Chef::N,priekšnieks,drejtues
1160,Meister::N,вӧчысь,mjeshtër
1161,Meister::N,meistars,mjeshtër
1162,Arzt::N,врач,mjek
1163,Arzt::N,врач,doktor
1164,Arzt::N,бурдӧдысь,mjek
1165,Arzt::N,бурдӧдысь,doktor
1166,Arzt::N,ārsts,mjek
1167,Arzt::N,ārsts,doktor
1168,Lehrer::N,велӧдысь,mësues
1169,Lehrer::N,велӧдысь,arsimtar
1170,Lehrer::N,skolotājs,mësues
1171,Lehrer::N,skolotājs,arsimtar
1172,Geld::N,сьӧм,para
1173,Geld::N,сьӧм,holla
1174,Geld::N,nauda,para
1175,Geld::N,nauda,holla
1176,Geschäft::N,удж,ujdi
1177,Geschäft::N,удж,biznes
1178,Geschäft::N,bizness,ujdi
1179,Geschäft::N,bizness,biznes
1180,Geschäft::N,darījums,ujdi
1181,Geschäft::N,darījums,biznes
1182,Laden::N,вузасянін,dyqan
1183,Laden::N,bode,dyqan
1184,Laden::N,veikals,dyqan
1185,Preis::N,дон,çmim
1186,Preis::N,cena,çmim
1187,Ware::N,тӧвар,mall
1188,Ware::N,prece,mall
1189,Nutzen::N,воӧм,dobi
1190,Nutzen::N,воӧм,leverdi
1191,Nutzen::N,выгӧда,dobi
1192,Nutzen::N,выгӧда,leverdi
1193,Nutzen::N,labums,dobi
1194,Nutzen::N,labums,leverdi
1195,Reichtum::N,озырлун,kamje
1196,Reichtum::N,озырлун,pasuri
1197,Reichtum::N,bagātība,kamje
1198,Reichtum::N,bagātība,pasuri
1199,Welt::N,енкӧла,botë
1200,Welt::N,pasaule,botë
1201,Land::N,му,vend
1202,Land::N,zeme,vend
1203,Staat::N,канму,shtet
1204,Staat::N,государство,shtet
1205,Staat::N,valsts,shtet
1206,König::N,кан,mbret
1207,König::N,ķēniņš,mbret
1208,König::N,karalis,mbret
1209,Macht::N,каналӧм,fuqi
1210,Macht::N,каналӧм,pushtet
1211,Macht::N,vara,fuqi
1212,Macht::N,vara,pushtet
1213,Grenze::N,су,kufi
1214,Grenze::N,суйӧр,kufi
1215,Grenze::N,robeža,kufi
1216,Krieg::N,ожман,luftë
1217,Krieg::N,karš,luftë
1218,Feind::N,враг,armik
1219,Feind::N,вӧрӧг,armik
1220,Feind::N,ienaidnieks,armik
1221,Gewalt::N,мырдöналöм,dhunë
1222,Gewalt::N,vara,dhunë
1223,Gewalt::N,vardarbība,dhunë
1224,Kampf::N,вермасьӧм,luftim
1225,Kampf::N,cīņa,luftim
1226,Bogen[Waffe]::N,ньӧввуж,hark
1227,Bogen[Waffe]::N,loks,hark
1228,Pfeil::N,ньӧв,shigjetë
1229,Pfeil::N,bulta,shigjetë
1230,Gewehr::N,пишшаль,pushkë
1231,Gewehr::N,šautene,pushkë
1232,Fehler::N,сорсьӧм,gafë
1233,Fehler::N,сорсьӧм,gabim
1234,Fehler::N,дзугсьӧм,gafë
1235,Fehler::N,дзугсьӧм,gabim
1236,Fehler::N,kļūda,gafë
1237,Fehler::N,kļūda,gabim
1238,Lüge::N,пӧръясьӧм,gënjeshtër
1239,Lüge::N,ылӧдлӧм,gënjeshtër
1240,Lüge::N,meli,gënjeshtër
1241,Schaden::N,лёк,dëm
1242,Schaden::N,лёк,zarar
1243,Schaden::N,изъян,dëm
1244,Schaden::N,изъян,zarar
1245,Schaden::N,пакӧсьт,dëm
1246,Schaden::N,пакӧсьт,zarar
1247,Schaden::N,bojājums,dëm
1248,Schaden::N,bojājums,zarar
1249,Schaden::N,kaitējums,dëm
1250,Schaden::N,kaitējums,zarar
1251,Unglück::N,шог,fatkeqësi
1252,Unglück::N,kļūme,fatkeqësi
1253,Unglück::N,klizma,fatkeqësi
1254,Unglück::N,nelaime,fatkeqësi
1255,Schuld::N,мыж,faj
1256,Schuld::N,vaina,faj
1257,Alter::N,арлыд,moshë
1258,Alter::N,vecums,moshë
1259,Schluss::N,пом,fund
1260,Schluss::N,beigas,fund
1261,Zeit::N,кад,kohë
1262,Zeit::N,laiks,kohë
1263,Tag::N,лун,ditë
1264,Tag::N,diena,ditë
1265,Morgen::N,асыв,mëngjes
1266,Morgen::N,rīts,mëngjes
1267,Mittag::N,лун шӧр,mesditë
1268,Mittag::N,pusdiena,mesditë
1269,Abend::N,рыт,mbrëmje
1270,Abend::N,vakars,mbrëmje
1271,Nacht::N,вой,natë
1272,Nacht::N,nakts,natë
1273,Woche::N,вежон,javë
1274,Woche::N,nedēļa,javë
1275,Monat::N,тӧлысь,muaj
1276,Monat::N,mēnesis,muaj
1277,Jahr::N,во,vit
1278,Jahr::N,gads,vit
1279,Frühling::N,тулыс,pranverë
1280,Frühling::N,pavasaris,pranverë
1281,Sommer::N,гожӧм,verë
1282,Sommer::N,vasara,verë
1283,Herbst::N,ар,vjeshtë
1284,Herbst::N,rudens,vjeshtë
1285,Winter::N,тӧв,dimër
1286,Winter::N,ziema,dimër
1287,Januar::N,тӧв шӧр,janar
1288,Januar::N,janvāris,janar
1289,Februar::N,урасьӧм,shkurt
1290,Februar::N,februāris,shkurt
1291,März::N,рака,mars
1292,März::N,marts,mars
1293,April::N,кос му,prill
1294,April::N,aprīlis,prill
1295,Mai::N,ода-кора,maj
1296,Mai::N,maijs,maj
1297,Juni::N,лӧддза-номъя,qershor
1298,Juni::N,jūnijs,qershor
1299,Juli::N,сора,korrik
1300,Juli::N,jūlijs,korrik
1301,August::N,моз,gusht
1302,August::N,augusts,gusht
1303,September::N,кӧч,shtator
1304,September::N,septembris,shtator
1305,Oktober::N,йирым,tetor
1306,Oktober::N,oktobris,tetor
1307,November::N,вӧльгым,nëntor
1308,November::N,novembris,nëntor
1309,Dezember::N,ӧшым,dhjetor
1310,Dezember::N,decembris,dhjetor
1311,Montag::N,выльлун,hënë
1312,Montag::N,pirmdiena,hënë
1313,Dienstag::N,воторник,martë
1314,Dienstag::N,otrdiena,martë
1315,Mittwoch::N,середа,mërkurë
1316,Mittwoch::N,trešdiena,mërkurë
1317,Donnerstag::N,четверг,enjte
1318,Donnerstag::N,ceturtdiena,enjte
1319,Freitag::N,пекнича,premte
1320,Freitag::N,piektdiena,premte
1321,Samstag::N,субӧта,shtunë
1322,Samstag::N,sestdiena,shtunë
1323,Sonntag::N,вӧскресенньӧ,diel
1324,Sonntag::N,svētdiena,diel
1325,groß::A,ыджыд,madh
1326,groß::A,dižs,madh
1327,groß::A,liels,madh
1328,klein::A,ичӧт,vogël
1329,klein::A,mazs,vogël
1330,lang::A,кузь,gjatë
1331,lang::A,garš,gjatë
1332,kurz::A,дженьыд,shkurtër
1333,kurz::A,īss,shkurtër
1334,breit::A,ота,gjerë
1335,breit::A,паськыд,gjerë
1336,breit::A,plats,gjerë
1337,schmal::A,оттӧм,ngushtë
1338,schmal::A,tievs,ngushtë
1339,dicht::A,сук,dendur
1340,dicht::A,blīvs,dendur
1341,dick[Gegenstand]::A,кыз,trashë
1342,dick[Gegenstand]::A,biezs,trashë
1343,dünn::A,вӧсни,hollë
1344,dünn::A,вӧсньыд,hollë
1345,dünn::A,plāns,hollë
1346,fein::A,посни,imët
1347,fein::A,smalks,imët
1348,fest::A,зумыд,fortë
1349,fest::A,tvirts,fortë
1350,fest::A,noturīgs,fortë
1351,flach::A,плавкӧс,sheshtë
1352,flach::A,тшӧтшкӧс,sheshtë
1353,flach::A,lēzens,sheshtë
1354,flach::A,līdzens,sheshtë
1355,glatt::A,вольк,rrafshët
1356,glatt::A,мольыд,rrafshët
1357,glatt::A,gluds,rrafshët
1358,glatt::A,slidens,rrafshët
1359,hart::A,зумыд,fortë
1360,hart::A,ciets,fortë
1361,weich::A,небыд,butë
1362,weich::A,mīksts,butë
1363,rund::A,гӧгрӧс,rrumbullakët
1364,rund::A,apaļš,rrumbullakët
1365,spitz::A,ёсь йыла,majëmprehtë
1366,spitz::A,smails,majëmprehtë
1367,scharf::A,ёсь,mprehtë
1368,scharf::A,ass,mprehtë
1369,stumpf::A,ныж,topitur
1370,stumpf::A,truls,topitur
1371,stumpf::A,strups,topitur
1372,schwer::A,сьӧкыд,rëndë
1373,schwer::A,smags,rëndë
1374,schön::A,мича,bukur
1375,schön::A,лӧсьыд,bukur
1376,schön::A,daiļš,bukur
1377,schön::A,skaists,bukur
1378,heiß::A,пӧсь,nxehtë
1379,heiß::A,karsts,nxehtë
1380,warm::A,шоныд,ngrohtë
1381,warm::A,silts,ngrohtë
1382,kalt::A,кӧдзыд,ftohtë
1383,kalt::A,salts,ftohtë
1384,kalt::A,auksts,ftohtë
1385,kühl::A,юзыд,freskët
1386,kühl::A,ыркыд,freskët
1387,kühl::A,vēss,freskët
1388,kühl::A,dzestrs,freskët
1389,frisch::A,выль,pastër
1390,frisch::A,svaigs,pastër
1391,feucht::A,уль,lagësht
1392,feucht::A,mitrs,lagësht
1393,feucht::A,drēgns,lagësht
1394,nass::A,ва,lagur
1395,nass::A,slapjš,lagur
1396,trocken::A,кос,thatë
1397,trocken::A,sauss,thatë
1398,voll::A,кыз,plotë
1399,voll::A,pilns,plotë
1400,leer::A,куш,bosh
1401,leer::A,куш,zbrazët
1402,leer::A,тыртӧм,bosh
1403,leer::A,тыртӧм,zbrazët
1404,leer::A,tukšs,bosh
1405,leer::A,tukšs,zbrazët
1406,offen::A,восьса,hapur
1407,offen::A,vaļējs,hapur
1408,offen::A,atvērts,hapur
1409,geschlossen::A,пӧдса,mbyllur
1410,geschlossen::A,slēgts,mbyllur
1411,sauber::A,сӧстӧм,dëlirë
1412,sauber::A,tīrs,dëlirë
1413,sauber::A,spodrs,dëlirë
1414,schmutzig::A,няйт,ndyrë
1415,schmutzig::A,netīrs,ndyrë
1416,schmutzig::A,dubļains,ndyrë
1417,roh::A,уль,gjallë
1418,roh::A,jēls,gjallë
1419,reif::A,кисьмӧм,arrirë
1420,reif::A,gatavs,arrirë
1421,reif::A,nobriedis,arrirë
1422,lecker::A,чӧскыд,shijshëm
1423,lecker::A,gards,shijshëm
1424,lecker::A,garšīgs,shijshëm
1425,süß::A,юмов,ëmbël
1426,süß::A,чӧскыд,ëmbël
1427,süß::A,salds,ëmbël
1428,bitter::A,курыд,hidhur
1429,bitter::A,sūrs,hidhur
1430,bitter::A,rūgts,hidhur
1431,sauer::A,шома,thartë
1432,sauer::A,skābs,thartë
1433,hell::A,югыд,me dritë
1434,hell::A,gaišs,me dritë
1435,dunkel::A,пемыд,errët
1436,dunkel::A,tumšs,errët
1437,schwarz::A,сьӧд,i zi
1438,schwarz::A,melns,i zi
1439,weiß::A,еджыд,bardhë
1440,weiß::A,balts,bardhë
1441,rot::A,гӧрд,kuq
1442,rot::A,sarkans,kuq
1443,gelb::A,виж,verdhë
1444,gelb::A,dzeltens,verdhë
1445,blau::A,лӧз,blu
1446,blau::A,лӧз,kaltër
1447,blau::A,zils,blu
1448,blau::A,zils,kaltër
1449,grün::A,веж,blertë
1450,grün::A,веж,gjelbër
1451,grün::A,турунвиж,blertë
1452,grün::A,турунвиж,gjelbër
1453,grün::A,zaļš,blertë
1454,grün::A,zaļš,gjelbër
1455,grau::A,руд,hirtë
1456,grau::A,руд,bojë hiri
1457,grau::A,pelēks,hirtë
1458,grau::A,pelēks,bojë hiri
1459,bunt::A,сера,shumëngjyrëshëm
1460,bunt::A,raibs,shumëngjyrëshëm
1461,bunt::A,krāsains,shumëngjyrëshëm
1462,billig::A,донтӧг,lirë
1463,billig::A,lēts,lirë
1464,teuer::A,дона,shtrenjtë
1465,teuer::A,dārgs,shtrenjtë
1466,wertvoll::A,дона,çmuar
1467,wertvoll::A,дона,vlershëm
1468,wertvoll::A,vērtīgs,çmuar
1469,wertvoll::A,vērtīgs,vlershëm
1470,blind::A,синтӧм,qorr
1471,blind::A,синтӧм,verbër
1472,blind::A,akls,qorr
1473,blind::A,akls,verbër
1474,taub::A,пельтӧм,shurdhër
1475,taub::A,kurls,shurdhër
1476,kräftig::A,вынйӧра,fuqishëm
1477,kräftig::A,spēcīgs,fuqishëm
1478,stark::A,ён,fortë
1479,stark::A,вына,fortë
1480,stark::A,stiprs,fortë
1481,schwach::A,жеб,dobët
1482,schwach::A,vājš,dobët
1483,fett::A,госа,dhjamur
1484,fett::A,brangs,dhjamur
1485,schlank::A,веськыд,hollë
1486,schlank::A,slaids,hollë
1487,hübsch::A,мича,bukur
1488,hübsch::A,мича,hijshëm
1489,hübsch::A,лӧсьыд,bukur
1490,hübsch::A,лӧсьыд,hijshëm
1491,hübsch::A,glīts,bukur
1492,hübsch::A,glīts,hijshëm
1493,böse::A,лёк,keq
1494,böse::A,ļauns,keq
1495,böse::A,negants,keq
1496,dumm::A,йӧй,teveqel
1497,dumm::A,вежӧртӧм,teveqel
1498,dumm::A,stulbs,teveqel
1499,dumm::A,muļķīgs,teveqel
1500,faul::A,дыш,dembel
1501,faul::A,slinks,dembel
1502,fleißig::A,зільысь,zellshëm
1503,fleißig::A,čakls,zellshëm
1504,fleißig::A,cītīgs,zellshëm
1505,geizig::A,топыд,kurnac
1506,geizig::A,топыд,dorështrënguar
1507,geizig::A,skops,kurnac
1508,geizig::A,skops,dorështrënguar
1509,geizig::A,sīksts,kurnac
1510,geizig::A,sīksts,dorështrënguar
1511,klug::A,юра,mençur
1512,klug::A,вежӧра,mençur
1513,klug::A,gudrs,mençur
1514,geschickt::A,кипода,aftë
1515,geschickt::A,кужысь,aftë
1516,geschickt::A,manīgs,aftë
1517,lieb::A,муса,dashur
1518,lieb::A,мича,dashur
1519,lieb::A,лӧсьыд,dashur
1520,lieb::A,mīļš,dashur
1521,lustig::A,кыпыд,gëzuar
1522,lustig::A,jautrs,gëzuar
1523,sanft::A,мелі,butë
1524,sanft::A,liegs,butë
1525,hungrig::A,тшыг,uritur
1526,hungrig::A,izsalcis,uritur
1527,krank::A,висьысь,sëmurë
1528,krank::A,slims,sëmurë
1529,nackt::A,пасьтӧм,lakuriq
1530,nackt::A,пасьтӧм,zhveshur
1531,nackt::A,pliks,lakuriq
1532,nackt::A,pliks,zhveshur
1533,traurig::A,гажтӧм,trishtuar
1534,traurig::A,bēdīgs,trishtuar
1535,traurig::A,skumīgs,trishtuar
1536,lebendig::A,ловъя,gjallë
1537,lebendig::A,dzīvs,gjallë
1538,gut::A,бур,mirë
1539,gut::A,labs,mirë
1540,schlecht::A,лёк,keq
1541,schlecht::A,омӧль,keq
1542,schlecht::A,slikts,keq
1543,richtig::A,инӧд,drejtë
1544,richtig::A,riktīgs,drejtë
1545,schlimm::A,омӧль,keq
1546,schlimm::A,туйтӧм,keq
1547,schlimm::A,nelāgs,keq
1548,schlimm::A,nejauks,keq
1549,wahr::A,абу ылӧг,vërtetë
