,Concept_ID,sah,cs
775,vergebens::ADV,таак,marně
776,vor::PRP,иннигэр,před
777,hinter::PRP,кэлин,za
778,unter::PRP,-ҕа,pod
779,unter::PRP,оһох түгэҕэ,pod
780,durch::PRP,курдары,skrz
781,neben::PRP,аттыгар,vedle
782,zwischen::PRP,ыккардынан,mezi
783,wegen::PRP,уҥуортан,pro
784,dies::PRN,ити,toto
785,dies::PRN,ити,tohle
786,dies::PRN,бу,toto
787,dies::PRN,бу,tohle
788,das::PRN,били,to
789,alles::PRN,барыта,všechno
790,ich::PRN,мин,já
791,du::PRN,эн,ty
792,er::PRN,кнни,on
793,wir::PRN,биһиги,my
794,ihr::PRN,эһиги,vy
795,sie::PRN,кинилэр,oni
796,was::FPRN,туох,co
797,wer::FPRN,ким,kdo
798,wo::FADV,ханна,kde
799,wohin::FADV,ханна,kam
800,wie::FADV,хайдах,jak
801,warum::FADV,тоҕо,proč
802,wieviel::FNUM,төһө,kolik
803,eins::NUM,биир,jeden
804,zwei::NUM,икки,dva
805,drei::NUM,үс,tři
806,vier::NUM,түөрт,čtyři
807,fünf::NUM,биэс,pět
808,sechs::NUM,алта,šest
809,sieben::NUM,сэттэ,sedm
810,acht::NUM,аҕыс,osm
811,neun::NUM,тоҕус,devět
812,zehn::NUM,уон,deset
813,elf::NUM,уон биир,jedenáct
814,zwölf::NUM,уон икки,dvanáct
815,zwanzig::NUM,сүүрбэ,dvacet
816,dreißig::NUM,отут,třicet
817,vierzig::NUM,түөрт уон,čtyřicet
818,fünfzig::NUM,биэс уон,padesát
819,sechzig::NUM,алта уон,šedesát
820,siebzig::NUM,сэттэ уон,sedmdesát
821,achtzig::NUM,аҕыс уон,osmdesát
822,neunzig::NUM,тоҕус уонус,devadesát
823,hundert::NUM,сүүс,sto
824,tausend::NUM,тыһыынча,tisíc
825,und::CNJ,да,a
826,und::CNJ,уонна,a
827,und::CNJ,итиэннэ,a
828,oder::CNJ,эбэтэр,nebo
829,stehen::V,тур,stát
830,sitzen::V,олор,sedět
831,liegen::V,сыт,ležet
832,hängen::V,санньылый,viset
833,werden::V,буол,stát se
834,passieren::V,буол,stát se
835,beginnen::V,саҕалан,počít
836,enden::V,бүт,končit
837,enden::V,бүт,skončit
838,wechseln::V,уларый,měnit se
839,aufgehen[Sonne]::V,ой,vyjít
840,untergehen[Sonne]::V,киир,zapadnout
841,scheinen[Sonne]::V,сырдат,svítit
842,donnern::V,эт,hřmět
843,wehen::V,үр,vát
844,wehen::V,үр,vanout
845,strömen::V,кутулун,proudit
846,fließen::V,сүүр,téct
847,sich drehen::V,эргий,točit se
848,schwanken::V,биэтэҥнээ,kolísat
849,schwanken::V,биэтэҥнээ,houpat se
850,schwingen::V,эйэҥнээ,kývat se
851,fallen::V,оҕут,padat
852,brennen::V,умай,hořet
853,rauchen::V,буруолаа,kouřit
854,regnen::V,самыырдаа,pršet
855,gefrieren::V,тоҥ,zamrznout
856,tauen::V,ир,tát
857,schmelzen::V,уулун,tavit
858,trocknen::V,куур,schnout
859,sieden::V,оргуй,vřít
860,faulen::V,сытый,hnít
861,verfaulen::V,сытыйан_хаал,shnít
862,reißen::V,хайыт,roztrhat se
863,reißen::V,быһытталан,roztrhat se
864,versinken::V,тимир,topit se
865,versinken::V,тимир,ponořit se
866,versinken::V,батылын,topit se
867,versinken::V,батылын,ponořit se
868,vergehen::V,дьай,plynout
869,erscheinen::V,көһүн,objevit se
870,verschwinden::V,сүт,zmizet
871,sinken::V,намтаа,klesat
872,abnehmen::V,аччаа,ubýt
873,zunehmen::V,элбээ,přibýt
874,steigen::V,үрдээ,stoupat
875,wachsen::V,үүн,růst
876,glänzen::V,кылбай,lesknout se
877,funkeln::V,күлүмнээ,jiskřit se
878,funkeln::V,күлүмүрдээ,jiskřit se
879,lärmen::V,тыаһаа,dělat hluk
880,läuten::V,собуоннаа,zvonit
881,klingeln::V,линкинээ,zvonit
882,klirren::V,айгырат,řinčet
883,brausen::V,сирилээ,hučet
884,rauschen::V,суугунаа,šumět
885,klingen::V,доргуй,znít
886,bellen::V,үр,štěkat
887,heulen::V,улуй,výt
888,blasen::V,үр,foukat
889,pfeifen::V,иһиир,pískat
890,schreien::V,кылан,křičet
891,schreien::V,хаһыытаа,křičet
892,stöhnen::V,ынчыктаа,sténat
893,zittern::V,титирээ,třást se
894,zittern::V,дьигиһий,třást se
895,leben::V,олор,žít
896,geboren werden::V,төрөө,rodit se
897,atmen::V,тыын,dýchat
898,trinken::V,ис,pít
899,essen::V,аһаа,jíst
900,schlucken::V,ыйыһын,polykat
901,müde werden::V,сылай,unavit se
902,einschlafen::V,утуйан хаал,usnout
903,schlafen::V,утуй,spát
904,schlafen::V,утуйа сыт,spát
905,aufwachen::V,уһугун,probudit se
906,aufstehen::V,тур,vstát
907,sich erholen::V,сынньан,zotavovat se
908,krank werden::V,ыарый,onemocnět
909,krank sein::V,ыарый,být nemocný
910,krank sein::V,ыарыт,být nemocný
911,schmerzen::V,ыарыт,bolet
912,husten::V,сөтөлүн,kašlat
913,genesen::V,көн,uzdravit se
914,sterben::V,өл,umřít
915,umkommen::V,өл,zahynout
916,umkommen::V,оҕут,zahynout
917,sich bewegen::V,хамсаа,pohnout se
918,sich rühren::V,хамсаа,hnout se
919,sich erheben::V,тур,zdvihnout se
920,sich setzen::V,олор,posadit se
921,hinfallen::V,оҕут,upadnout
922,laufen::V,хаам,běžet
923,schreiten::V,атыллаа,kráčet
924,spazierengehen::V,дьаарбай,procházet se
925,eilen::V,тиэтэй,spěchat
926,sich beeilen::V,ыксаа,pospíšit si
927,sausen::V,элээр,fičet
928,rennen::V,сүүрэкэлээ,pádit
929,springen::V,ой,skákat
930,springen::V,ыстан,skákat
931,klettern::V,ытын,lézt
932,klettern::V,ытын,šplhat
933,schaukeln::V,эйэҥнээ,houpat
934,schaukeln::V,биэрэҥнээ,houpat
935,kriechen::V,сыыл,lézt
936,kriechen::V,сыыл,plazit se
937,schwimmen::V,уһун,plavat
938,schwimmen::V,харбаа,plavat
939,tauchen::V,умус,nořit se
940,rudern::V,эрт,veslovat
941,fahren::V,айаннаа,jet
942,fahren::V,айаннаа,jezdit
943,fliegen::V,көт,létat
944,gehen::V,бар,jít
945,weggehen::V,бар,odejít
946,abfahren::V,бар,odjet
947,anhalten::V,тохтоо,zastavit se
948,hineingehen::V,киир,vcházet se
949,eintreten::V,киир,vstoupit
950,kommen::V,кэл,přijít
951,ankommen::V,кэл,dojít
952,ankommen::V,тиий,dojít
953,zurückkommen::V,төнүн,vrátit se
954,bleiben::V,хаал,zůstat
955,warten::V,көһүт,čekat
956,erwarten::V,күүт,čekat na
957,erwarten::V,көһүт,čekat na
958,suchen::V,ирдээ,hledat
959,suchen::V,көрдөө,hledat
960,finden::V,бул,najít
961,versuchen::V,сорун,zkoušet
962,vorbereiten::V,бэлэмнээ,připravit
963,lieben::V,таптаа,milovat
964,mögen::V,сөбүл,mít rád
965,lachen::V,күл,smát se
966,rühren::V,долгут,dojmout
967,weinen::V,ытаа,plakat
968,schimpfen::V,үөҕүс,nadávat
969,sich ärgern::V,кыыһыр,pohoršit se
970,sich ärgern::V,кыйахан,pohoršit se
971,sich fürchten::V,куттан,bát se
972,sich fürchten::V,дьиксин,bát se
973,fürchten::V,дьиксин,bát se
974,fürchten::V,куттан,bát se
975,fliehen::V,күрээ,utéct
976,flüchten::V,күрээ,prchnout
977,sehen::V,көр,vidět
978,anschauen::V,көр,podívat se na
979,ansehen::V,көр,sledovat
980,hören::V,бил,slyšet
981,hören::V,иһит,slyšet
982,zuhören::V,иһит,poslouchat
983,probieren::V,боруобалаан көр,ochutnávat
984,probieren::V,амсайан көр,ochutnávat
985,riechen::V,сытырҕаа,cítit
986,fühlen::V,бил,cítit
987,scheinen::V,көһүн,zdát se
988,zu sehen sein::V,көһүн,moci být viděn
989,vernehmen::V,иһит,uslyšet
990,frieren::V,тоҥ,mrznout
991,frieren::V,үлүй,mrznout
992,tun::V,гын,dělat
993,können::V,кыай,moct
994,wollen::V,баҕар,chtít
995,anfangen::V,саҕалаа,začít
996,beenden::V,бүтэр,ukončit
997,aufhören::V,уурай,přestat
998,gelingen::V,сатан,podařit se
999,geraten::V,баар буолан биэр,dařit se
1000,geraten::V,баар буола тус,dařit se
1001,geraten::V,буолан таҕыс,dařit se
1002,öffnen::V,ас,otevřít
1003,schließen::V,сап,zavřít
1004,schließen::V,хатаа,zavřít
1005,stellen::V,уур,postavit
1006,stellen::V,туруор,postavit
1007,setzen::V,туруор,posadit
1008,setzen::V,уур,posadit
1009,legen::V,уур,klást
1010,legen::V,уур,položit
1011,berühren::V,тыыт,dotýkat se
1012,berühren::V,таарый,dotýkat se
1013,verbinden::V,кэлгий,spojit
1014,bedecken::V,бүрүй,pokrýt
1015,aufhängen::V,ыйаа,oběsit
1016,aufhängen::V,ыйаа,pověsit
1017,anzünden::V,умат,zapálit
1018,anzünden::V,умат,podpálit
1019,aufheben::V,өрө тарт,zvednout
1020,aufheben::V,өрө тарт,zdvihnout
1021,zurücklassen::V,бырах,zanechat
1022,verlieren::V,сүтэр,ztratit
1023,fallen lassen::V,түһэр,upustit
1024,fallen lassen::V,мүлчү тут,upustit
1025,machen::V,оҥор,udělat
1026,machen::V,оҥоһун,udělat
1027,herstellen::V,оҥор,vyrobit
1028,bauen::V,тут,stavět
1029,bauen::V,тут,budovat
1030,reparieren::V,абырахтаа,opravit
1031,verbessern::V,тупсар,zlepšit
1032,ändern::V,уларыт,změnit
1033,graben::V,хас,rýt
1034,graben::V,хас,kopat
1035,beugen::V,бокут,ohnout
1036,beugen::V,токурут,ohnout
1037,beugen::V,бүк баттаа,ohnout
1038,biegen::V,иэх,ohnout
1039,biegen::V,өҕүлүннэр,ohnout
1040,drehen::V,эргит,točit
1041,drehen::V,эргичит,točit
1042,wenden::V,эргилин,obrátit
1043,umdrehen::V,түҥнэр,obrátit
1044,heben::V,көтөх,zdvihnout
1045,hochheben::V,таһаар,zvednout
1046,ergreifen::V,тут,chopit se
1047,halten::V,тут,držet
1048,drücken::V,ык,stisknout
1049,schieben::V,ас,posouvat
1050,kratzen::V,кыһыы,škrábat
1051,lecken::V,салаа,lízat
1052,beißen::V,ытыр,kousat
1053,abreißen::V,быһа тарт,utrhat
1054,abreißen::V,быһа тарт,odtrhat
1055,abreißen::V,туура тарт,utrhat
1056,abreißen::V,туура тарт,odtrhat
1057,abschneiden::V,быс,uřezat
1058,abschneiden::V,быс,ukrojit
1059,abschneiden::V,быһан ыл,uřezat
1060,abschneiden::V,быһан ыл,ukrojit
1061,abschneiden::V,быһа баттаа,uřezat
1062,abschneiden::V,быһа баттаа,ukrojit
1063,binden::V,кэлгий,přivázat
1064,stecken::V,батары ас,strčit
1065,brechen::V,тоһут,lomit
1066,klopfen::V,тоҥсуй,ťukat
1067,klopfen::V,тоҥсуй,klepat
1068,hauen::V,оҕус,bít
1069,kleben::V,силимнээ,lepit
1070,reiben::V,аал,třít
1071,streichen::V,сыбаа,mazat
1072,schleifen::V,чочуй,brousit
1073,schneiden::V,быс,řezat
1074,schneiden::V,быс,střihat
1075,rütteln::V,иэҕэҥнэт,třást
1076,rütteln::V,иэҕэҥнэт,otřást
1077,schütteln::V,сахсый,třást
1078,schütteln::V,сахсый,zatřást
1079,schwenken::V,дайбаа,mávat
1080,schütten::V,кут,nasypat
1081,füllen::V,толор,naplnit
1082,einwickeln::V,суулаа,zavinout
1083,tragen::V,ит,nést
1084,schleppen::V,сос,vléct
1085,ziehen::V,тарт,tahat
1086,ziehen::V,тарт,táhnout
1087,aufbewahren::V,уур,schovat
1088,aufbewahren::V,харай,schovat
1089,werfen::V,бырах,házet
1090,fangen::V,хап,chytat
1091,packen::V,тут,uchvátit
1092,verstecken::V,саһыар,schovat
1093,teilen::V,үллэр,rozdělit
1094,schicken::V,ыыт,posílat
1095,bringen::V,аҕал,přinést
1096,hinzufügen::V,эп,připojit
1097,bekommen::V,ыл,dostat
1098,bekommen::V,булун,dostat
1099,erhalten::V,ыл,uchovat
1100,nehmen::V,ыл,vzít
1101,wählen::V,быыбардаа,zvolit
1102,auswählen::V,тал,vybrat
1103,bewahren::V,харай,uchránit
1104,behindern::V,мэһэйдээ,překážet
1105,verderben::V,буорту гын,zkazit
1106,beschädigen::V,алдьат,porušit
1107,beschädigen::V,алдьат,poškodit
1108,zerbrechen::V,үлтүрүт,rozlámat
1109,zerreißen::V,хайыта тарт,roztrhnout
1110,zerstören::V,алдьат,zničit
1111,verbrennen::V,уоттаа,spálit
1112,geben::V,биэр,dát
1113,reichen::V,аҕал,podat
1114,schenken::V,бэлэхтээ,darovat
1115,versprechen::V,эрэннэр,slíbit
1116,wünschen::V,баҕар,přát
1117,loben::V,хайҕаа,chválit
1118,küssen::V,уураа,líbat
1119,wiegen::V,бигээ,chovat
1120,wiegen::V,бигээ,kolébat
1121,zudecken::V,сап,přikrýt
1122,zudecken::V,сап,přiklopit
1123,zudecken::V,бүрүй,přikrýt
1124,zudecken::V,бүрүй,přiklopit
1125,wecken::V,уһугуннар,vzbudit
1126,zeigen::V,көрдөр,ukázat
1127,führen::V,салай,vést
1128,lehren::V,үөрэт,učit
1129,unterrichten::V,үөрэт,vyučovat
1130,aufziehen::V,иит,vychovat
1131,leiten::V,салай,vodit
1132,antreiben::V,кыһай,nutit
1133,lassen::V,күһэй,dát
1134,einladen::V,ыҥыр,pozvat
1135,vereinigen::V,холбоо,spojit
1136,vereinigen::V,түм,spojit
1137,besuchen::V,сырыт,návštívit
1138,besuchen::V,билсэ сырыт,návštívit
1139,treffen::V,көрүс,potkat
1140,sich versammeln::V,мүһүн,shromáždit se
1141,sich versammeln::V,түмүс,shromáždit se
1142,spielen::V,оонньоо,hrát
1143,singen::V,ыллаа,zpívat
1144,tanzen::V,үҥкүүлээ,tančit
1145,sich trennen::V,араҕыс,rozejít se
1146,verlassen::V,хааллар,opustit
1147,retten::V,өрүһүй,zachránit
1148,bewachen::V,араҥаччылаа,hlídat
1149,schützen::V,көмүскээ,chránit
1150,verteidigen::V,көмүскээ,obhájit
1151,sich schlagen::V,охсус,bít se
1152,schießen::V,ытыалаа,střílet
1153,siegen::V,хот,zvítězit
1154,siegen::V,кыай,zvítězit
1155,ärgern::V,кыыһырт,zlobit
1156,ärgern::V,кыыһырт,pohoršit
1157,schlagen::V,оҕус,udeřit
1158,schlagen::V,оҕус,praštit
1159,treten::V,тэп,kopnout
1160,stechen::V,кэй,bodnout
1161,stechen::V,кэй,píchnout
1162,stoßen::V,кэп,strčit
1163,stoßen::V,үтүрүй,strčit
1164,stehlen::V,уор,ukrást
1165,stören::V,мэһэйдээ,vyrušit
1166,belästigen::V,батар,obtěžovat
1167,verbergen::V,кистээ,skrýt
1168,täuschen::V,албыннаа,klamat
1169,betrügen::V,албыннаа,podvést
1170,töten::V,өлөр,zabít
1171,wohnen::V,олор,bydlit
1172,arbeiten::V,үлэлээ,pracovat
1173,sammeln::V,мус,sebrat
1174,sammeln::V,хомуй,sebrat
1175,pflücken::V,үргээ,česat
1176,jagen::V,бултаа,uhonit
1177,fischen::V,балыктаа,chytat ryby
1178,fassen::V,тут,ulovit
1179,hüten::V,манаа,pást
1180,treiben::V,үүр,hnát
1181,anbinden::V,баай,přivázat
1182,füttern::V,аһат,krmit
1183,melken::V,ыа,dojit
1184,hacken::V,кэрт,seknout
1185,gießen::V,сиигирт,zalít
1186,reifen::V,бус,uzrát
1187,zubereiten::V,бэлэмнээ,připravit
1188,kochen::V,буһар,vařit
1189,backen::V,буһар,péct
1190,braten::V,хооруй,smažit
1191,braten::V,ыһаарылаа,smažit
1192,braten::V,соркуойдаа,smažit
1193,umrühren::V,былаа,zamíchat
1194,stricken::V,өр,plést
1195,nähen::V,иистэн,šít
1196,färben::V,кырааскалаа,nabarvit
1197,reinigen::V,ыраастаа,očistit
1198,waschen::V,сууй,mýt
1199,abwischen::V,сот,utřít
1200,spülen::V,сайҕаа,spláchnout
1201,fegen::V,сиппий,zamést
1202,kehren::V,харбаа,mést
1203,baden::V,сөтүөлээ,koupat se
1204,sich waschen::V,суун,mýt se
1205,ausziehen::V,уһул,svléct
1206,anziehen::V,кэтэрт,obléct
1207,sich anziehen::V,таҥын,oblékat se
1208,kämmen::V,тараа,učesat
1209,schmücken::V,симээ,ozdobit
1210,sagen::V,диэ,říct
1211,sprechen::V,эт,mluvit
1212,sprechen::V,саҥар,mluvit
1213,reden::V,кэпсэт,hovořit
1214,sich unterhalten::V,кэпсэт,povídat se
1215,fragen::V,ыйыт,zeptat se
1216,bitten::V,көрдөс,prosit
1217,erzählen::V,кэпсээ,povídat
1218,erzählen::V,сэһэргээ,povídat
1219,mitteilen::V,биллэр,sdělit
1220,mitteilen::V,биллэр,oznámit
1221,nennen::V,ааттаа,nazvat
1222,rufen::V,ыҥыр,volat
1223,rufen::V,ыҥыр,zavolat
1224,prahlen::V,чабылан,chlubit se
1225,prahlen::V,киһиргээ,chlubit se
1226,übersetzen::V,тылбаастаа,přeložit
1227,denken::V,санаа,myslit
1228,denken::V,толкуйдаа,myslit
1229,glauben::V,итэҕэй,věřit
1230,bemerken::V,бэлиэтээ,zpozorovat
1231,erkennen::V,бил,poznat
1232,begreifen::V,өйдөө,pochopit
1233,verstehen::V,өйдөө,porozumět
1234,lernen::V,үөрэн,učit se
1235,wissen::V,бил,vědět
1236,sich erinnern an::V,аҕын,vzpomínat si na
1237,vergessen::V,умун,zapomínat
1238,messen::V,кэмнээ,měřit
1239,messen::V,кээмэйдээ,měřit
1240,zählen::V,аах,spočítat
1241,rechnen::V,аах,počítat
1242,lesen::V,аах,číst
1243,malen::V,уруһуйдаа,malovat
1244,zeichnen::V,уруһуйдаа,rýsovat
1245,schreiben::V,суруй,psát
1246,besitzen::V,баһылаа,mít
1247,besitzen::V,баһылаа,vlastnit
1248,kaufen::V,атыылас,koupit
1249,verkaufen::V,атыылаа,prodat
1250,bezahlen::V,төлөө,zaplatit
1251,zahlen::V,төлөө,platit
1252,beherrschen::V,баһылаа,ovládat
1253,ertragen::V,тулуй,snést
