,Concept_ID,mrj,bg
783,auf einmal::ADV,тöрöк,същевременно
784,zusammen::ADV,икараш,заедно
785,zusammen::ADV,цымырын,заедно
786,lange::ADV,кужын,дълго
787,plötzlich::ADV,трӱк,изведнъж
788,sofort::ADV,полт,веднага
789,sofort::ADV,тöрöк,веднага
790,sofort::ADV,тӹшӓкок,веднага
791,später::ADV,вара,по-късно
792,heute::ADV,тагачы,днес
793,morgen::ADV,иргод,утре
794,morgen::ADV,иргодым,утре
795,bald::ADV,чӹнь,скоро
796,bald::ADV,вӓшке,скоро
797,bald::ADV,выртышты,скоро
798,dann::ADV,пакыла,после
799,dann::ADV,пакыла,тогава
800,gestern::ADV,тенгечӹ,вчера
801,einst::ADV,икӓнӓ,някога
802,damals::ADV,тӹнӓм,тогава
803,danach::ADV,пакыла,после
804,danach::ADV,пакыла,след това
805,vorher::ADV,перви,преди
806,vorher::ADV,перви,преди това
807,zuerst::ADV,андак,най-напред
808,einmal::ADV,гӓнӓк,веднъж
809,einmal::ADV,гӓнӓк,един път
810,einmal::ADV,гӓнӓ,веднъж
811,einmal::ADV,гӓнӓ,един път
812,manchmal::ADV,кынамжы,понякога
813,oft::ADV,чӹчкӹдӹн,често
814,immer::ADV,со,винаги
815,immer::ADV,соок,винаги
816,niemals::ADV,нинам,никога
817,niemals::ADV,нигынам,никога
818,niemals::ADV,нигынамат,никога
819,hier::ADV,тиштӹ,тук
820,hier::ADV,тиштӹ,тука
821,hierhin::ADV,тишкӹ,насам
822,von hier::ADV,тишец,оттук
823,von hier::ADV,тишец,оттука
824,von hier::ADV,тишецӹн,оттук
825,von hier::ADV,тишецӹн,оттука
826,dort::ADV,тӹштӹ,там
827,dorthin::ADV,тӹшкӹ,натам
828,dorthin::ADV,тӹшкӹ,нататък
829,dorthin::ADV,тӹшкӹлӓ,натам
830,dorthin::ADV,тӹшкӹлӓ,нататък
831,geradeaus::ADV,вик,направо
832,geradeaus::ADV,тура,направо
833,vorwärts::ADV,анзыкы,напред
834,rückwärts::ADV,мӹнгеш,назад
835,zurück::ADV,мӹнгеш,обратно
836,unten::ADV,ӱлнӹ,долу
837,unten::ADV,лӹвӓлнӹ,долу
838,hinab::ADV,ӱлӹкӹ,надолу
839,hinab::ADV,лӹвӓкӹ,надолу
840,oben::ADV,вӹлнӹ,горе
841,hinauf::ADV,кӱшкӹлӓ,нагоре
842,hinauf::ADV,кӱш,нагоре
843,überall::ADV,йӹлт,навсякъде
844,überall::ADV,цилӓ вӓре,навсякъде
845,nicht::ADV,уке,не
846,ein wenig::ADV,изиш,малко
847,ein wenig::ADV,иклаштык,малко
848,kaum::ADV,цылик,едва
849,kaum::ADV,цылик,едвам
850,kaum::ADV,чучок-чучок,едва
851,kaum::ADV,чучок-чучок,едвам
852,sehr::ADV,чоте,много
853,sehr::ADV,чоте,твърде
854,so::ADV,тенге,тъй
855,so::ADV,тенге,така
856,so::ADV,тенгелӓ,тъй
857,so::ADV,тенгелӓ,така
858,noch::ADV,мол,още
859,noch::ADV,моло,още
860,nur::ADV,веле,само
861,schon::ADV,уже,вече
862,schon::ADV,ӹнде,вече
863,wieder::ADV,уэш,пак
864,wieder::ADV,уэш,отново
865,vergebens::ADV,зря,напразно
866,vergebens::ADV,ӹзрӓ,напразно
867,vergebens::ADV,ӹзӹрӓ,напразно
868,vor::PRP,анзыц,пред
869,vor::PRP,анзыцын,пред
870,hinter::PRP,шайылан,зад
871,hinter::PRP,шайылный,зад
872,unter::PRP,лӹвӓкӹ,под
873,durch::PRP,вашт,през
874,neben::PRP,сага,до
875,neben::PRP,сага,при
876,zwischen::PRP,лош,между
877,zwischen::PRP,лош,помежду
878,zwischen::PRP,лошкы,между
879,zwischen::PRP,лошкы,помежду
880,wegen::PRP,мычыц,заради
881,dies::PRN,тидӹ,този
882,dies::PRN,ти,този
883,das::PRN,тидӹ,туй
884,das::PRN,тидӹ,това
885,das::PRN,ти,туй
886,das::PRN,ти,това
887,alles::PRN,цилӓ,всичко
888,ich::PRN,мый,аз
889,du::PRN,тӹнь,ти
890,er::PRN,тӹдӹ,той
891,wir::PRN,мӓ,ние
892,ihr::PRN,вӓ,вие
893,sie::PRN,нӹнӹ,те
894,was::FPRN,ма,що
895,was::FPRN,ма,какво
896,wer::FPRN,кӱ,кой
897,wo::FADV,кышан,къде
898,wo::FADV,кыштакен,къде
899,wohin::FADV,кышкы,накъде
900,wohin::FADV,кышкы,накъдето
901,wie::FADV,кыце,как
902,warum::FADV,малын,защо
903,wieviel::FNUM,кынар,колко
904,wieviel::FNUM,кынары,колко
905,wieviel::FNUM,кынаркы,колко
906,eins::NUM,иктӹ,един
907,eins::NUM,иктӹт,един
908,zwei::NUM,кок,два
909,zwei::NUM,кокты,два
910,drei::NUM,кым,три
911,drei::NUM,кымыт,три
912,vier::NUM,нӹл,четири
913,fünf::NUM,вӹц,пет
914,sechs::NUM,куд,шест
915,sechs::NUM,кудытмозн,шест
916,sieben::NUM,шӹм,седем
917,sieben::NUM,шӹмӹт,седем
918,acht::NUM,кӓндӓкш,осем
919,acht::NUM,кӓндӓкшӹ,осем
920,neun::NUM,ӹндекшшӱдӹ,девет
921,zehn::NUM,лу,десет
922,elf::NUM,луатик,единайсет
923,elf::NUM,луатик,единадесет
924,elf::NUM,луатиктӹ,единайсет
925,elf::NUM,луатиктӹ,единадесет
926,zwölf::NUM,луаткок,дванайсет
927,zwölf::NUM,луаткок,дванадесет
928,zwölf::NUM,луаткокты,дванайсет
929,zwölf::NUM,луаткокты,дванадесет
930,zwanzig::NUM,коклы,двайсет
931,zwanzig::NUM,коклы,двадесет
932,dreißig::NUM,кымлы,тридесет
933,vierzig::NUM,нӹллӹ,четиридесет
934,fünfzig::NUM,вӹцлӹ,петдесет
935,sechzig::NUM,кудлу,шестдесет
936,siebzig::NUM,шӹмлу,седемдесет
937,achtzig::NUM,кӓндӓкшлу,осемдесет
938,neunzig::NUM,ӹндекшлу,деветдесет
939,hundert::NUM,шӱдӹ,сто
940,tausend::NUM,тӹжем,хиляда
941,und::CNJ,дöн,а
942,und::CNJ,дöн,та
943,oder::CNJ,льывы,или
944,stehen::V,шалшаг,стоя
945,sitzen::V,шӹнзӓш,седя
946,liegen::V,киӓш,лежа
947,hängen::V,кечӓш,вися
948,werden::V,шагалаш,бъда
949,werden::V,шагалаш,стана
950,passieren::V,ӹштӓ́лтӓш,случа се
951,beginnen::V,тӹнгӓлӓлтӓш,започна
952,enden::V,пӹтӓш,свърша
953,wechseln::V,весемӓш,променям
954,wechseln::V,весемӓлтӓш,променям
955,aufgehen[Sonne]::V,авараш,изгрея
956,untergehen[Sonne]::V,шӹ́нзӓш,заляза
957,scheinen[Sonne]::V,сотемдӓрӓш,грея
958,scheinen[Sonne]::V,сотемдӓрӓш,светя
959,donnern::V,хӹдӹртӓш,гърмя
960,wehen::V,ӹфӹлӓш,вея
961,wehen::V,ӹфӹлӓш,духам
962,strömen::V,йогащ,тека
963,strömen::V,йогащ,лея се
964,fließen::V,йогащ,тека
965,sich drehen::V,пöрдӓш,въртя се
966,schwanken::V,лыпшалташ,клатя се
967,schwingen::V,кӓчӓйӓш,трептя
968,fallen::V,кенвазаш,падам
969,fallen::V,шынгалташ,падам
970,brennen::V,йылаш,горя
971,rauchen::V,шыпшаш,димя
972,regnen::V,юраш,вали дъжд
973,gefrieren::V,гӓш,замръзна
974,gefrieren::V,кӹлмаш,замръзна
975,tauen::V,шылаш,топя се
976,schmelzen::V,шӹрӓнӓш,разтопя се
977,trocknen::V,кошкаш,съхна
978,sieden::V,шолаш,вря
979,sieden::V,шолаш,кипя
980,faulen::V,шӱӓш,гния
981,verfaulen::V,йӓнгӓрӓлтӓш,изгния
982,reißen::V,кышкедӓлтӓш,напукам се
983,versinken::V,ва́лаш,потъна
984,vergehen::V,эртӓш,минавам
985,erscheinen::V,каяш,явя се
986,verschwinden::V,ямаш,изчезна
987,sinken::V,пычаш,падна
988,abnehmen::V,чӹдемӓш,отслабна
989,abnehmen::V,кöтӹргӓш,отслабна
990,zunehmen::V,когоэмӓш,нарасна
991,steigen::V,лӱлта́лташ,увелича се
992,steigen::V,лӱлта́лташ,покачвам се
993,wachsen::V,кушкаш,раста
994,glänzen::V,йӹлгӹжӓш,лъщя
995,glänzen::V,йӹлгӹжӓш,блестя
996,funkeln::V,валгалташ,искря
997,lärmen::V,юкланаш,шумя
998,läuten::V,цоргаш,звъня
999,klingeln::V,цоргаш,звъня
1000,klirren::V,цонгырталгаш,звънтя
1001,klirren::V,цонгырталгаш,дрънкам
1002,brausen::V,ышдымыла́наш,буча
1003,rauschen::V,шу́жгаш,шумя
1004,klingen::V,йо́нгаш,звуча
1005,bellen::V,опташ,лая
1006,heulen::V,урмыжаш,вия
1007,heulen::V,урмыжаш,рева
1008,blasen::V,ӹфӹлӓш,духна
1009,pfeifen::V,ши́шкаш,свиря
1010,schreien::V,уташ,крещя
1011,schreien::V,саслаш,крещя
1012,schreien::V,варгынзаш,крещя
1013,stöhnen::V,ӹнгӹрӓш,стена
1014,stöhnen::V,ӹнгӹрӓш,пъшкам
1015,zittern::V,цӹтӹрӓш,треперя
1016,leben::V,ӹлӓш,живея
1017,geboren werden::V,шачаш,родя се
1018,atmen::V,шӱлӓш,дишам
1019,trinken::V,йӱӓш,пия
1020,essen::V,качкаш,ям
1021,schlucken::V,нелӓш,гълтам
1022,müde werden::V,янгылаш,уморя се
1023,einschlafen::V,амален кеӓш,заспя
1024,schlafen::V,амалаш,спя
1025,aufwachen::V,понгыжалташ,събудя се
1026,aufstehen::V,кӹньӹл шагалаш,стана
1027,sich erholen::V,кӓнаш,отдъхвам си
1028,krank werden::V,церлӓнен вазаш,заболея
1029,krank sein::V,церлӓнӓш,боледувам
1030,krank sein::V,ясланаш,боледувам
1031,krank sein::V,ясыланаш,боледувам
1032,schmerzen::V,каршташ,боля
1033,husten::V,кахыраш,кашлям
1034,genesen::V,паремӓш,оздравея
1035,genesen::V,тöрлӓнӓш,оздравея
1036,sterben::V,вазын колаш,умра
1037,umkommen::V,пӹтӓш,загина
1038,sich bewegen::V,кашташ,движа се
1039,sich bewegen::V,кашташ,мърдам се
1040,sich rühren::V,тӓрвӓнӓш,движа се
1041,sich erheben::V,кӹньӹлӓш,стана
1042,sich setzen::V,шӹнзӓш,седна
1043,hinfallen::V,кенвазаш,падна
1044,hinfallen::V,шынгалташ,падна
1045,laufen::V,кашташ,ходя
1046,schreiten::V,ашкедӓш,крача
1047,spazierengehen::V,мадын кашташ,разхождам се
1048,eilen::V,вӓшкӓш,бързам
1049,sich beeilen::V,вӓшкӓш,побързам
1050,sich beeilen::V,талашаш,побързам
1051,sausen::V,хойхаланаш,тичам
1052,sausen::V,хояш,тичам
1053,rennen::V,кыргыжаш,бягам
1054,springen::V,тӹршештӓш,скачам
1055,klettern::V,ку́заш,катеря се
1056,schaukeln::V,лыпшалташ,люлея се
1057,kriechen::V,авалянаш,лазя
1058,kriechen::V,авалянаш,пълзя
1059,kriechen::V,ньыжиклӓш,лазя
1060,kriechen::V,ньыжиклӓш,пълзя
1061,schwimmen::V,илӓш,плувам
1062,tauchen::V,цымаш,гмуркам се
1063,rudern::V,шуалташ,греба
1064,fahren::V,кеӓш,пътувам
1065,fliegen::V,чонгештӓш,летя
1066,fliegen::V,чонгештӓш,хвърча
1067,gehen::V,кеӓш,ида
1068,gehen::V,кеӓш,вървя
1069,weggehen::V,кеӓш,отида си
1070,abfahren::V,кеӓш,отпътувам
1071,anhalten::V,цӓрнӓш,спра се
1072,hineingehen::V,пыраш,влизам
1073,eintreten::V,пыраш,вляза
1074,kommen::V,толаш,ида
1075,kommen::V,толаш,дойда
1076,ankommen::V,шоаш,пристигна
1077,zurückkommen::V,пöртӹлӓш,върна се
1078,bleiben::V,кодаш,остана
1079,warten::V,вычаш,чакам
1080,erwarten::V,вычаш,очаквам
1081,suchen::V,кӹчӓлӓш,търся
1082,finden::V,моаш,намеря
1083,versuchen::V,путаяш,опитам
1084,versuchen::V,цацаш,опитам
1085,vorbereiten::V,поспейӹктӓш,подготвя
1086,lieben::V,яраташ,любя
1087,mögen::V,яраташ,обичам
1088,lachen::V,ваштылаш,смея се
1089,rühren::V,тӓрвӓтӓш,трогна
1090,weinen::V,мӓгӹрӓш,плача
1091,schimpfen::V,свырседӓлӓш,ругая
1092,schimpfen::V,свырседӓлӓш,псувам
1093,sich ärgern::V,шӹдешкӓш,ядосам се
1094,sich fürchten::V,лӱдӓш,боя се
1095,sich fürchten::V,лӱдӓш,страхувам се
1096,fürchten::V,лӱдӓш,боя се от
1097,fürchten::V,лӱдӓш,страхувам се от
1098,fliehen::V,кыргыжаш,бягам
1099,flüchten::V,кыргыж шӹлӓш,бягам
1100,flüchten::V,кыргыж шӹлӓш,избягам
1101,sehen::V,ужаш,видя
1102,anschauen::V,анжалаш,гледам
1103,ansehen::V,анжаш,поглеждам
1104,hören::V,колаш,чувам
1105,zuhören::V,колышташ,слушам
1106,probieren::V,тотештӓш,опитам
1107,probieren::V,подыл анжаш,опитам
1108,riechen::V,ӱпшӹнзӓш,подуша
1109,fühlen::V,шижӓш,усещам
1110,fühlen::V,шижӓш,чувствувам
1111,scheinen::V,каяш,изглеждам
1112,zu sehen sein::V,каяш,виждам се
1113,vernehmen::V,колын колташ,доловя
1114,frieren::V,кӹлмаш,мръзна
1115,frieren::V,тӹнгӹргӓш,мръзна
1116,tun::V,ӹштӓш,правя
1117,können::V,кердӓш,мога
1118,wollen::V,жалаяш,ща
1119,wollen::V,жалаяш,искам
1120,anfangen::V,тӹнгӓлӓш,започна
1121,beenden::V,пӹтӓрӓш,свърша
1122,beenden::V,пӹтӓрӓш,завърша
1123,aufhören::V,цӓрнӓш,престана
1124,gelingen::V,цӓш лиӓш,успея
1125,gelingen::V,цӓш лиӓш,сполуча
1126,geraten::V,лиӓш,удам се
1127,öffnen::V,пачаш,отворя
1128,schließen::V,чӱчӓш,затворя
1129,stellen::V,шӹндӓш,поставя
1130,setzen::V,шӹндӓш,туря
1131,legen::V,опташ,сложа
1132,legen::V,опташ,слагам
1133,legen::V,пиштӓш,сложа
1134,legen::V,пиштӓш,слагам
1135,berühren::V,тӹкӓлӓш,докосна
1136,verbinden::V,пидӓш,свържа
1137,bedecken::V,леведӓш,покрия
1138,aufhängen::V,сӓкӓш,закача
1139,anzünden::V,чӱктӓш,запаля
1140,aufheben::V,кузыкташ,вдигна
1141,aufheben::V,кузыкташ,повдигна
1142,zurücklassen::V,кодаш,оставя
1143,verlieren::V,ямдаш,загубя
1144,fallen lassen::V,кенвацтараш,изпусна
1145,machen::V,ӹштӓш,направя
1146,herstellen::V,йӓмдӹлӓш,произведа
1147,bauen::V,ӹштӓш,строя
1148,reparieren::V,чиняш,поправя
1149,reparieren::V,алалаш,поправя
1150,verbessern::V,яжоэмден шӹндӓш,подобря
1151,ändern::V,вашталташ,променя
1152,graben::V,капаяш,копая
1153,beugen::V,лывырташ,прегъна
1154,beugen::V,каклярташ,прегъна
1155,biegen::V,лывырташ,прегъна
1156,drehen::V,сӓрӓш,въртя
1157,drehen::V,сӓрӹкӓлӓш,въртя
1158,wenden::V,сӓрӓлӓш,обърна
1159,umdrehen::V,сӓрӓлӓш,обърна
1160,heben::V,лӱктӓш,вдигам
1161,hochheben::V,кузыкташ,издигна
1162,ergreifen::V,хватяш,хвана
1163,ergreifen::V,хватяш,обхвана
1164,halten::V,кычаш,държа
1165,drücken::V,темдӓш,натискам
1166,drücken::V,темдӓш,притискам
1167,schieben::V,шӹкӓш,тикам
1168,kratzen::V,нӹжӓш,одраскам
1169,lecken::V,нылаш,лижа
1170,lecken::V,нылаш,ближа
1171,beißen::V,пыралаш,хапя
1172,beißen::V,пыралаш,ухапя
1173,abreißen::V,кӹрӓш,откъсна
1174,abreißen::V,кышкед нӓлӓш,откъсна
1175,abschneiden::V,шулаш,отрежа
1176,abschneiden::V,лаштыклаш,отрежа
1177,binden::V,пидӓш,вържа
1178,stecken::V,шыралаш,пъхна
1179,brechen::V,тодылаш,троша
1180,brechen::V,пыдырташ,троша
1181,klopfen::V,рушткаш,чукам
1182,hauen::V,шелӹштӓш,бия
1183,kleben::V,клейӓш,лепя
1184,kleben::V,клейӓш,залепя
1185,reiben::V,нӹжӓш,трия
1186,reiben::V,нӹжӓш,търкам
1187,streichen::V,шӹрӓш,намажа
1188,schleifen::V,шымаш,остря
1189,schneiden::V,пӹчкӓш,режа
1190,rütteln::V,мыльгыкташ,разтърсвам
1191,schütteln::V,цӹтӹртӓш,клатя
1192,schütteln::V,цӹтӹртӓш,друсам
1193,schütteln::V,мыльгыкташ,клатя
1194,schütteln::V,мыльгыкташ,друсам
1195,schwenken::V,машыяш,размахам
1196,schütten::V,опталаш,сипя
1197,füllen::V,темӓш,напълня
1198,einwickeln::V,пӹтӹрӓ́лӓш,увия
1199,einwickeln::V,пӹтӹрӓ́лӓш,завия
1200,tragen::V,намалаш,нося
1201,schleppen::V,шӹдӹрӓш,влача
1202,ziehen::V,шыпшаш,тегля
1203,ziehen::V,шыпшаш,дръпна
1204,aufbewahren::V,перегӓш,съхраня
1205,werfen::V,кӹшкӓш,хвърля
1206,fangen::V,кычаш,ловя
1207,fangen::V,кычаш,уловя
1208,packen::V,хватяш,хвана
1209,verstecken::V,шӹлтӓш,крия
1210,verstecken::V,шӹлтӓш,скрия
1211,teilen::V,пайылаш,разделя
1212,schicken::V,колташ,изпращам
1213,bringen::V,кандаш,донеса
1214,bekommen::V,лыкташ,сдобия се
1215,erhalten::V,получаяш,получа
1216,nehmen::V,налаш,взема
1217,wählen::V,айыраш,избирам
1218,auswählen::V,айыраш,избера
1219,bewahren::V,перегӓш,пазя
1220,behindern::V,мешӓйӓш,преча
1221,behindern::V,мешӓйӓш,спъвам
1222,verderben::V,портяш,разваля
1223,beschädigen::V,шушырташ,повредя
1224,zerbrechen::V,пыдырташ,счупя
1225,zerreißen::V,кӹрӓш,скъсам
1226,zerstören::V,шӓлӓтӓш,разруша
1227,verbrennen::V,йылаташ,изгоря
1228,verbrennen::V,йылалташ,изгоря
1229,geben::V,пуаш,дам
1230,reichen::V,пуаш,подам
1231,schenken::V,подараш,подаря
1232,versprechen::V,сöрӓш,обещая
1233,wünschen::V,жалаяш,желая
1234,loben::V,хваляш,хваля
1235,küssen::V,шышшалаш,целувам
1236,wiegen::V,лӱнгӓлтӓш,люлея
1237,zudecken::V,пиштӓш,покрия
1238,wecken::V,понгыжалтараш,събудя
1239,zeigen::V,анжыкташ,покажа
1240,führen::V,видӓш,водя
1241,führen::V,видӓш,заведа
1242,lehren::V,тымдаш,уча
1243,unterrichten::V,тымдаш,преподавам
1244,aufziehen::V,кушташ,отгледам
1245,leiten::V,видӓш,ръководя
1246,leiten::V,видӓш,управлявам
1247,leiten::V,вуйлаташ,ръководя
1248,leiten::V,вуйлаташ,управлявам
1249,leiten::V,вуйлалташ,ръководя
1250,leiten::V,вуйлалташ,управлявам
1251,antreiben::V,талаштараш,подкарвам
1252,lassen::V,-ыкт,накарам
1253,einladen::V,ӱжӓш,поканя
1254,vereinigen::V,иктештӓш,съединя
1255,besuchen::V,толаш,посетя
1256,treffen::V,вӓшлиӓш,срещна
1257,treffen::V,вӓшлиӓлтӓш,срещна
1258,sich versammeln::V,цымыргаш,събера се
1259,spielen::V,мадаш,играя
1260,singen::V,мыраш,пея
1261,tanzen::V,кушташ,танцувам
1262,sich trennen::V,айырлаш,разделя се
1263,verlassen::V,шуаш,напусна
1264,retten::V,ытараш,спася
1265,bewachen::V,оролаш,охранявам
1266,schützen::V,перегӓш,запазя
1267,verteidigen::V,перегӓш,защитя
1268,sich schlagen::V,шидӓлӓш,бия се
1269,sich schlagen::V,шиэдӓлӓш,бия се
1270,schießen::V,лӱӓш,стрелям
1271,siegen::V,сӹнгӓш,победя
1272,ärgern::V,шӹдештӓрӓш,ядосам
1273,schlagen::V,пӓрен колташ,бия
1274,schlagen::V,пӓрен колташ,ударя
1275,schlagen::V,хӹрӹктен колташ,бия
1276,schlagen::V,хӹрӹктен колташ,ударя
1277,treten::V,чымаш,ритам
1278,stechen::V,пышкылаш,бодна
1279,stoßen::V,шыркедӓш,бутна
1280,stoßen::V,шыркедӓш,блъсна
1281,stehlen::V,шолышт толаш,
1282,stören::V,ӓрештӹлӓш,смутя
1283,belästigen::V,кӓньӹсӹрлӓндӓрӓш,отегча
1284,belästigen::V,кӓньӹсӹрлӓндӓрӓш,безпокоя
1285,belästigen::V,шытырланыкташ,отегча
1286,belästigen::V,шытырланыкташ,безпокоя
1287,verbergen::V,шӹлтӓш,скрия
1288,täuschen::V,алталаш,измамя
1289,täuschen::V,аталаш,измамя
1290,betrügen::V,мошеньӹчӓйӓш,измамя
1291,töten::V,пуштын шуаш,убия
1292,töten::V,пуштын шуаш,умъртвя
1293,wohnen::V,ӹлӓш,живея
1294,arbeiten::V,пӓшӓлӓш,работя
1295,arbeiten::V,ровотаяш,работя
1296,sammeln::V,погаш,събера
1297,pflücken::V,кӹрӓш,бера
1298,pflücken::V,кӹрӓш,откъсна
1299,jagen::V,охотничӓйӓш,ловувам
1300,fischen::V,кол кычаш,ловя риба
1301,fassen::V,кычаш,хвана
1302,hüten::V,кӹтӓш,пазя
1303,treiben::V,шуруяш,карам
1304,anbinden::V,ялшташ,завържа
1305,anbinden::V,ялышташ,завържа
1306,füttern::V,пукшаш,храня
1307,melken::V,шыпшылаш,доя
1308,hacken::V,роаш,сека
1309,gießen::V,шӓвӓш,полея
1310,reifen::V,кӱӓш,узрея
1311,reifen::V,поспейӓш,узрея
1312,zubereiten::V,йӓмдӹлӓш,приготвя
1313,kochen::V,шолташ,варя
1314,backen::V,кӱктӓш,пека
1315,braten::V,жӓрӓш,пържа
1316,umrühren::V,намалаш,разбъркам
1317,stricken::V,пидӓш,плета
1318,nähen::V,ыргаш,шия
1319,färben::V,пидӓш,боядисам
1320,reinigen::V,чиӓлтӓш,почистя
1321,waschen::V,мышкаш,мия
1322,waschen::V,мышкаш,пера
1323,abwischen::V,ӹштӓш,избърша
1324,spülen::V,шӱӓлтӓш,плакна
1325,fegen::V,ӹштӓш,измета
1326,kehren::V,ӹштӓш,мета
1327,baden::V,нӱштӹлӓш,къпя се
1328,sich waschen::V,мышкылташ,мия се
1329,ausziehen::V,кыдашаш,съблека
1330,anziehen::V,чиӓш,облека
1331,sich anziehen::V,чиӓш,облека се
1332,kämmen::V,шерӓш,реша
1333,kämmen::V,шерӓш,вчеша
1334,schmücken::V,цеверемдӓш,накича
1335,sagen::V,манаш,кажа
1336,sagen::V,келесӓш,кажа
1337,sprechen::V,манаш,говоря
1338,reden::V,шайышташ,говоря
1339,sich unterhalten::V,хытыраш,разговарям
1340,sich unterhalten::V,хытыргаш,разговарям
1341,fragen::V,ядаш,запитам
1342,bitten::V,ядаш,моля
1343,erzählen::V,келесӓш,разкажа
1344,mitteilen::V,попаш,съобщя
1345,mitteilen::V,увертӓш,съобщя
1346,mitteilen::V,увертӓрӓш,съобщя
1347,nennen::V,лӹмдӓш,нарека
1348,rufen::V,ӱжӓш,викам
1349,rufen::V,ӱжӓш,повикам
1350,prahlen::V,хайзаш,хваля се
1351,prahlen::V,шаргаланаш,хваля се
1352,übersetzen::V,вашташ,преведа
1353,denken::V,машанаш,мисля
1354,glauben::V,ӹнянӓш,вярвам
1355,bemerken::V,цаклаш,забележа
1356,erkennen::V,пӓлӓш,позная
1357,begreifen::V,ынгылаш,схвана
1358,verstehen::V,ынгылаш,разбера
1359,lernen::V,тыменяш,уча се
1360,wissen::V,пӓлӓш,зная
1361,sich erinnern an::V,ышештӓрӓш,спомня си за
1362,vergessen::V,монден кодаш,забравя
1363,messen::V,висӓш,меря
1364,zählen::V,шотаяш,броя
1365,rechnen::V,шотаяш,сметна
1366,lesen::V,лыдаш,чета
1367,malen::V,рисуяш,рисувам
1368,zeichnen::V,ыдырка́лаш,рисувам
1369,schreiben::V,вазаш,пиша
1370,besitzen::V,кы́чаш,имам
1371,besitzen::V,кы́чаш,притежавам
1372,kaufen::V,нӓлӓш,купя
1373,kaufen::V,нӓлӓш,купувам
1374,verkaufen::V,выжалаш,продам
1375,bezahlen::V,тӱлӓш,заплатя
1376,zahlen::V,тӱлӓш,платя
1377,beherrschen::V,кы́чаш,владея
1378,ertragen::V,цӹтӓш,понеса
1379,Linie::N,,черта
1380,Strich::N,,щрих
1381,Strich::N,,черта
1382,jetzt::ADV,,сега
1383,hinzufügen::V,,прибавя
