,Concept_ID,sk,zh
848,lärmen::V,lomoziť,吵闹
849,läuten::V,cengať,响
850,klingeln::V,zvoniť,按铃
851,klirren::V,rinčať,
852,brausen::V,hučať,疾驶
853,rauschen::V,šumieť,
854,klingen::V,znieť,听起来
855,klingen::V,zvoniť,听起来
856,bellen::V,štekať,吠
857,bellen::V,brechať,吠
858,heulen::V,vyť,嗥
859,blasen::V,duť,吹
860,blasen::V,fúkať,吹
861,pfeifen::V,pískať,吹口哨
862,pfeifen::V,hvízdať,吹口哨
863,schreien::V,kričať,叫喊
864,stöhnen::V,stenať,呻吟
865,zittern::V,triasť sa,颤抖
866,leben::V,žiť,生存
867,geboren werden::V,narodiť sa,出生
868,atmen::V,dýchať,呼吸
869,trinken::V,piť,喝
870,essen::V,jesť,吃
871,schlucken::V,zhltnuť,咽
872,müde werden::V,unaviť sa,疲倦
873,einschlafen::V,usnúť,入睡
874,einschlafen::V,zaspať,入睡
875,schlafen::V,spať,睡觉
876,aufwachen::V,zobudiť sa,睡醒
877,aufstehen::V,vstať,起床
878,sich erholen::V,zotavovať sa,休养
879,sich erholen::V,oddýchovať si,休养
880,krank werden::V,ochorieť,生病
881,krank sein::V,chorieť,生病
882,krank sein::V,byť chorý,生病
883,schmerzen::V,bolieť,疼痛
884,husten::V,kašľať,咳
885,genesen::V,uzdraviť sa,痊愈
886,sterben::V,umrieť,死
887,sterben::V,zomrieť,死
888,umkommen::V,zahynúť,丧命
889,sich bewegen::V,pohybovať sa,移动
890,sich rühren::V,hnúť sa,动弹
891,sich erheben::V,zdvihnúť sa,站起
892,sich setzen::V,sadnúť si,坐
893,hinfallen::V,spadnúť,跌倒
894,laufen::V,bežať,步行
895,schreiten::V,kráčať,迈步
896,spazierengehen::V,prechádzať sa,散步
897,eilen::V,súriť,急忙
898,sich beeilen::V,ponáhľať sa,赶快
899,sausen::V,hučať,疾驰
900,rennen::V,bežať,奔跑
901,springen::V,skákať,跳
902,klettern::V,liezť,攀缘
903,schaukeln::V,húpať,荡秋千
904,schaukeln::V,hojdať,荡秋千
905,kriechen::V,liezť,爬行
906,kriechen::V,plaziť sa,爬行
907,schwimmen::V,plávať,游泳
908,tauchen::V,ponoriť sa,潜水
909,rudern::V,veslovať,划船
910,fahren::V,ísť,行驶
911,fahren::V,jazdiť,行驶
912,fliegen::V,letieť,飞
913,gehen::V,ísť,走
914,weggehen::V,odísť,离去
915,weggehen::V,odchádzať,离去
916,abfahren::V,odcestovať,出发
917,anhalten::V,zadržať sa,停住
918,anhalten::V,zastaviť sa,停住
919,hineingehen::V,vchádzať,进去
920,eintreten::V,vojsť,进入
921,eintreten::V,vstúpiť,进入
922,kommen::V,prísť,来
923,ankommen::V,prísť,到达
924,ankommen::V,doraziť,到达
925,zurückkommen::V,vrátiť sa,回来
926,bleiben::V,ostať,停留
927,bleiben::V,zostať,停留
928,warten::V,čakať,等
929,erwarten::V,očakávať,等候
930,suchen::V,hľadať,找
931,finden::V,nájsť,找到
932,versuchen::V,skúsiť,尝试
933,versuchen::V,pokúsiť sa,尝试
934,vorbereiten::V,pripraviť,预备
935,lieben::V,ľúbiť,爱
936,lieben::V,milovať,爱
937,mögen::V,mať rád,喜欢
938,lachen::V,smiať sa,笑
939,rühren::V,dojať,
940,weinen::V,plakať,哭
941,schimpfen::V,nadávať,骂
942,sich ärgern::V,hnevať sa,生气
943,sich ärgern::V,zlostiť sa,生气
944,sich fürchten::V,báť sa,害怕
945,fürchten::V,báť sa,害怕
946,fliehen::V,utekať,逃走
947,flüchten::V,utiecť,逃跑
948,sehen::V,vidieť,看
949,anschauen::V,pozrieť sa na,注视
950,ansehen::V,pozrieť,注视
951,hören::V,počúvať,听
952,zuhören::V,počúvať,倾听
953,probieren::V,ochutnať,尝
954,riechen::V,ňuchať,闻
955,fühlen::V,cítiť,感到
956,fühlen::V,pociťovať,感到
957,scheinen::V,zdať sa,照耀
958,zu sehen sein::V,byť vidieť,可以看到
959,vernehmen::V,počuť,审讯
960,frieren::V,mrznúť,觉得冷
961,frieren::V,oziabať,觉得冷
962,tun::V,robiť,作
963,können::V,môcť,能
964,wollen::V,chcieť,要
965,anfangen::V,začať,开始
966,beenden::V,skončiť,结束
967,aufhören::V,prestať,停止
968,gelingen::V,podariť sa,成功
969,geraten::V,dariť sa,陷于
970,öffnen::V,otvoriť,打开
971,schließen::V,zavrieť,关
972,stellen::V,postaviť,放
973,setzen::V,posadiť,放
974,legen::V,klásť,摆
975,legen::V,položiť,摆
976,berühren::V,dotykať sa,触
977,verbinden::V,spojiť,联结
978,bedecken::V,pokryť,覆盖
979,aufhängen::V,zavesiť,挂
980,anzünden::V,zapáliť,点
981,aufheben::V,zdvihnúť,拾起
982,zurücklassen::V,zanechať,遗留
983,verlieren::V,stratiť,丧失
984,fallen lassen::V,pustiť,让掉下
985,machen::V,robiť,做
986,herstellen::V,vyrobiť,生产
987,bauen::V,stavať,建造
988,bauen::V,budovať,建造
989,reparieren::V,opraviť,修理
990,verbessern::V,zlepšiť,改进
991,ändern::V,zmeniť,改变
992,ändern::V,preinačiť,改变
993,graben::V,ryť,挖
994,graben::V,kopať,挖
995,beugen::V,ohnúť,弯下
996,biegen::V,ohnúť,弯
997,drehen::V,točiť,转动
998,drehen::V,krútiť,转动
999,wenden::V,obrátiť,转动
1000,wenden::V,prevrátiť,转动
1001,umdrehen::V,otočiť,转动
1002,umdrehen::V,obrátiť,转动
1003,heben::V,dvíhať,举起
1004,heben::V,povzniesť,举起
1005,hochheben::V,zdvihnúť,抬高
1006,ergreifen::V,uchopiť sa,抓住
1007,halten::V,držať,拿着
1008,drücken::V,tisnúť,压
1009,schieben::V,posunovať,推
1010,kratzen::V,škrabať,搔
1011,lecken::V,lízať,舔
1012,beißen::V,kúsať,咬
1013,abreißen::V,odtrhnúť,撕下
1014,abschneiden::V,odrezať,切断
1015,abschneiden::V,odkrojiť,切断
1016,binden::V,zaviazať,捆
1017,binden::V,priviazať,捆
1018,stecken::V,strčiť,插
1019,brechen::V,zlomiť,断裂
1020,klopfen::V,tĺcť,敲
1021,klopfen::V,klopať,敲
1022,hauen::V,nabiť,揍
1023,kleben::V,lepiť,粘
1024,kleben::V,nalepiť,粘
1025,reiben::V,trieť,摩擦
1026,streichen::V,namazať,涂
1027,schleifen::V,ostríť,拖曳
1028,schneiden::V,rezať,切
1029,schneiden::V,strihať,切
1030,rütteln::V,triasť,颠簸
1031,rütteln::V,lomcovať,颠簸
1032,schütteln::V,triasť,摇动
1033,schütteln::V,potriasť,摇动
1034,schwenken::V,mávať,摇动
1035,schütten::V,sypať,倒
1036,füllen::V,plniť,填满
1037,einwickeln::V,zabaliť,包
1038,tragen::V,niesť,提
1039,schleppen::V,vliecť,扛
1040,ziehen::V,ťahať,拉
1041,aufbewahren::V,uložiť,保存
1042,aufbewahren::V,uschovať,保存
1043,werfen::V,hodiť,扔
1044,werfen::V,vrhnúť,扔
1045,fangen::V,chytať,捕捉
1046,packen::V,baliť,抓住
1047,packen::V,chytiť,抓住
1048,verstecken::V,skryť,藏
1049,verstecken::V,schovať,藏
1050,teilen::V,podeliť,分
1051,teilen::V,rozdeliť,分
1052,schicken::V,posielať,派遣
1053,bringen::V,priniesť,带来
1054,hinzufügen::V,pripojiť,添加
1055,bekommen::V,dostať,得到
1056,erhalten::V,prijať,接到
1057,nehmen::V,vziať,拿
1058,wählen::V,voliť,挑选
1059,auswählen::V,vybrať,选择
1060,auswählen::V,vyvoliť,选择
1061,bewahren::V,zachovať,保持
1062,behindern::V,zavadzať,防碍
1063,behindern::V,byť v ceste,防碍
1064,verderben::V,skaziť,败坏
1065,beschädigen::V,ublížiť,损坏
1066,beschädigen::V,poškodiť,损坏
1067,zerbrechen::V,rozbiť,破碎
1068,zerbrechen::V,prelomiť,破碎
1069,zerreißen::V,pretrhnúť,撕碎
1070,zerstören::V,zničiť,毁坏
1071,verbrennen::V,spáliť,燃烧
1072,geben::V,dať,给
1073,reichen::V,podať,递给
1074,schenken::V,darovať,赠送
1075,versprechen::V,sľúbiť,许诺
1076,wünschen::V,želať,祝
1077,loben::V,chváliť,表扬
1078,küssen::V,bozkať,亲
1079,wiegen::V,kolísať,轻摇
1080,zudecken::V,prikryť,盖上
1081,wecken::V,zobudiť,唤起
1082,zeigen::V,ukázať,指
1083,führen::V,viesť,带领
1084,lehren::V,učiť,教
1085,unterrichten::V,vyučovať,讲课
1086,aufziehen::V,vychovať,抚养
1087,leiten::V,viesť,领导
1088,antreiben::V,popudiť,催促
1089,lassen::V,dať,让
1090,einladen::V,pozvať,邀请
1091,einladen::V,povolať,邀请
1092,vereinigen::V,spojiť,统一
1093,vereinigen::V,zjednotiť,统一
1094,besuchen::V,navštíviť,参观
1095,treffen::V,stretnúť,会面
1096,sich versammeln::V,zhromaždiť sa,聚集
1097,spielen::V,hrať,玩
1098,singen::V,spievať,唱歌
1099,tanzen::V,tancovať,跳舞
1100,sich trennen::V,rozísť sa,分别
1101,verlassen::V,opustiť,离开
1102,retten::V,zachrániť,救
1103,bewachen::V,strážiť,守卫
1104,schützen::V,chrániť,保护
1105,verteidigen::V,brániť,保卫
1106,sich schlagen::V,biť sa,打架
1107,schießen::V,streliť,射击
1108,schießen::V,strieľať,射击
1109,siegen::V,zvíťaziť,获胜
1110,ärgern::V,hnevať,激怒
1111,ärgern::V,zlostiť,激怒
1112,schlagen::V,biť,打
1113,schlagen::V,udrieť,打
1114,treten::V,kopnúť,踢
1115,stechen::V,bodnúť,刺
1116,stechen::V,pichnúť,刺
1117,stoßen::V,udrieť,撞
1118,stehlen::V,kradnúť,盗窃
1119,stören::V,vyrušiť,干扰
1120,belästigen::V,obťažovať,打搅
1121,verbergen::V,skryť,隐藏
1122,täuschen::V,sklamať,欺骗
1123,betrügen::V,klamať,欺骗
1124,betrügen::V,podvádzať,欺骗
1125,töten::V,zabiť,杀
1126,töten::V,usmrtiť,杀
1127,wohnen::V,bývať,居住
1128,arbeiten::V,pracovať,工作
1129,sammeln::V,zbierať,收集
1130,pflücken::V,trhať,采
1131,pflücken::V,oberať,采
1132,jagen::V,poľovať,打猎
1133,fischen::V,loviť ryby,捕鱼
1134,fischen::V,chytať ryby,捕鱼
1135,fassen::V,uloviť,捉住
1136,hüten::V,pásť,守护
1137,treiben::V,hnať,漂
1138,anbinden::V,priviazať,拴
1139,füttern::V,kŕmiť,喂
1140,melken::V,dojiť,挤奶
1141,hacken::V,seknúť,剁细
1142,gießen::V,polievať,浇
1143,reifen::V,dozrieť,成熟
1144,zubereiten::V,pripraviť,
1145,kochen::V,variť,煮
1146,backen::V,piecť,烤
1147,backen::V,smažiť,烤
1148,braten::V,piecť,煎
1149,braten::V,pražiť,煎
1150,umrühren::V,pomiešať,搅拌
1151,stricken::V,pliesť,织
1152,nähen::V,šiť,缝
1153,färben::V,zafarbiť,染色
1154,reinigen::V,čistiť,清洁
1155,waschen::V,myť,洗
1156,abwischen::V,utrieť,擦掉
1157,spülen::V,vyplachovať,清洗
1158,fegen::V,zametať,扫
1159,kehren::V,zametať,打扫
1160,baden::V,kúpať sa,给...洗澡
1161,sich waschen::V,umývať sa,洗澡
1162,ausziehen::V,zobliecť,脱
1163,anziehen::V,obliecť,穿
1164,sich anziehen::V,obliecť sa,穿衣
1165,kämmen::V,česať,梳
1166,schmücken::V,ozdobiť,装饰
1167,sagen::V,povedať,说
1168,sprechen::V,hovoriť,说
1169,reden::V,rozprávať,讲
1170,sich unterhalten::V,rozprávať sa,聊天
1171,fragen::V,spýtať sa,问
1172,bitten::V,prosiť,请
1173,erzählen::V,rozprávať,叙述
1174,mitteilen::V,oznámiť,通知
1175,nennen::V,nazvať,叫做
1176,nennen::V,menovať,叫做
1177,rufen::V,volať,叫
1178,rufen::V,zavolať,叫
1179,prahlen::V,vystatovať sa,吹牛
1180,übersetzen::V,preložiť,翻译
1181,denken::V,myslieť,想
1182,glauben::V,veriť,以为
1183,bemerken::V,podotknuť,发觉
1184,bemerken::V,spozorovať,发觉
1185,erkennen::V,poznať,识别
1186,begreifen::V,pochopiť,理解
1187,begreifen::V,porozumieť,理解
1188,verstehen::V,rozumieť,明白
1189,lernen::V,učiť sa,学
1190,wissen::V,vedieť,知道
1191,sich erinnern an::V,pamätať si na,回忆
1192,vergessen::V,zabudnuť,忘记
1193,messen::V,merať,测量
1194,zählen::V,počítať,数
1195,rechnen::V,rátať,计算
1196,rechnen::V,počítať,计算
1197,lesen::V,čítať,读
1198,malen::V,maľovať,画
1199,zeichnen::V,kresliť,绘制
1200,schreiben::V,písať,写
1201,besitzen::V,mať,占有
1202,besitzen::V,vlastniť,占有
1203,kaufen::V,kúpiť,买
1204,verkaufen::V,predať,卖
1205,bezahlen::V,zaplatiť,付钱
1206,zahlen::V,platiť,支付
1207,beherrschen::V,ovládať,统治
1208,ertragen::V,znášať,忍耐
1209,ertragen::V,vydržať,忍耐
