,Concept_ID,ca,el
759,damals::ADV,aleshores,τότε
760,danach::ADV,després,μετά
761,danach::ADV,després,ύστερα
762,vorher::ADV,abāns,πριν
763,vorher::ADV,abāns,προηγουμένως
764,zuerst::ADV,primer,πρώτα
765,einmal::ADV,una vegada,μία φορά
766,manchmal::ADV,de vegades,κάποτε
767,oft::ADV,sovint,συχνά
768,oft::ADV,sovint,πολλές φορές
769,immer::ADV,sempre,πάντα
770,immer::ADV,sempre,πάντοτε
771,niemals::ADV,no ... mai,ποτέ
772,hier::ADV,aquí,εδώ
773,hierhin::ADV,per aquí,εδώ
774,von hier::ADV,des d'aquí,από δω
775,dort::ADV,allí,εκεί
776,dorthin::ADV,hi,προς τα κει
777,geradeaus::ADV,tot dret,κατευθείαν
778,vorwärts::ADV,endavānt,εμπρός
779,rückwärts::ADV,endarrera,πίσω
780,zurück::ADV,darrere,πίσω
781,unten::ADV,a baix,κάτω
782,hinab::ADV,cap avall,προς τα κάτω
783,oben::ADV,dalt,πάνω
784,oben::ADV,dalt,επάνω
785,hinauf::ADV,cap amunt,προς τα πάνω
786,überall::ADV,pertot,παντού
787,überall::ADV,per tot arreu,παντού
788,nicht::ADV,no,δεν
789,ein wenig::ADV,una mica,λιγάκι
790,kaum::ADV,a penes,μόλις
791,sehr::ADV,molt,πολύ
792,so::ADV,així,έτσι
793,noch::ADV,encara,ακόμα
794,nur::ADV,només,μόνο
795,schon::ADV,ja,ήδη
796,schon::ADV,ja,κιόλας
797,wieder::ADV,de nou,ξανά
798,vergebens::ADV,en va,μάταια
799,vor::PRP,davānt,μπροστά σε
800,vor::PRP,davānt,μπροστά από
801,vor::PRP,enfront de,μπροστά σε
802,vor::PRP,enfront de,μπροστά από
803,hinter::PRP,darrera,πίσω από 
804,unter::PRP,sota,υπό
805,unter::PRP,sota,κάτω από
806,durch::PRP,per,διά
807,durch::PRP,per,διά μέσου
808,neben::PRP,al costāt de,δίπλα σε
809,zwischen::PRP,entre,μεταξύ
810,zwischen::PRP,entre,ανάμεσα σε
811,wegen::PRP,a causa de,για
812,wegen::PRP,a causa de,λόγω
813,dies::PRN,aquest,αυτό
814,das::PRN,això,το
815,alles::PRN,tot,όλα
816,ich::PRN,jo,εγώ
817,du::PRN,tu,σύ
818,du::PRN,tu,εσύ
819,er::PRN,ell,αυτός
820,wir::PRN,nosaltres,εμείς
821,ihr::PRN,vosaltres,εσείς
822,sie::PRN,ells,αυτοί
823,sie::PRN,elles,αυτοί
824,was::FPRN,què,τι
825,wer::FPRN,qui,ποιος
826,wo::FADV,on,πού
827,wohin::FADV,cap a on,πού
828,wohin::FADV,cap a on,για πού
829,wie::FADV,com,πώς
830,warum::FADV,per què,γιατί
831,wieviel::FNUM,quant,πόσος
832,eins::NUM,u,ένα
833,zwei::NUM,dos,δύο
834,drei::NUM,tres,τρία
835,drei::NUM,tres,τρεις
836,vier::NUM,quatre,τέσσερα
837,vier::NUM,quatre,τέσσερις
838,fünf::NUM,cinc,πέντε
839,sechs::NUM,sis,έξι
840,sieben::NUM,set,εφτά
841,acht::NUM,vuit,οχτώ
842,neun::NUM,nou,εννιά
843,zehn::NUM,deu,δέκα
844,elf::NUM,onze,έντεκα
845,zwölf::NUM,dotze,δώδεκα
846,zwanzig::NUM,vint,είκοσι
847,dreißig::NUM,trenta,τριάντα
848,vierzig::NUM,quaranta,σαράντα
849,fünfzig::NUM,cinquanta,πενήντα
850,sechzig::NUM,seixanta,εξήντα
851,siebzig::NUM,setanta,εβδομήντα
852,achtzig::NUM,vuitanta,ογδόντα
853,neunzig::NUM,noranta,ενενήντα
854,hundert::NUM,cent,εκατό
855,tausend::NUM,mil,χίλιοι
856,und::CNJ,i,και
857,oder::CNJ,o,ή
858,stehen::V,estar de peu,στέκομαι
859,stehen::V,estar de peu,είμαι όρθιος
860,sitzen::V,seure,κάθομαι
861,liegen::V,jeure,είμαι ξαπλωμένος
862,hängen::V,penjar,κρέμομαι
863,werden::V,fer-se,γίνομαι
864,werden::V,posar-se,γίνομαι
865,passieren::V,succeir,συμβαίνω
866,beginnen::V,iniciar-se,αρχίζω
867,enden::V,acabar-se,τελειώνω
868,enden::V,terminar-se,τελειώνω
869,wechseln::V,canviar,αλλάζω
870,aufgehen[Sonne]::V,sortir,βγαίνω
871,aufgehen[Sonne]::V,sortir,ανατέλλω
872,untergehen[Sonne]::V,posar-se,δύω
873,untergehen[Sonne]::V,posar-se,βασιλεύω
874,scheinen[Sonne]::V,brillar,λάμπω
875,donnern::V,tronar,βροντώ
876,wehen::V,bufar,φυσώ
877,strömen::V,afluir,ρέω
878,strömen::V,afluir,τρέχω
879,fließen::V,fluir,ρέω
880,sich drehen::V,girar,γυρίζω
881,sich drehen::V,girar,στρέφομαι
882,schwanken::V,vacil·lar,ταλαντεύομαι
883,schwingen::V,oscil·lar,αιωρούμαι
884,schwingen::V,oscil·lar,ταλαντεύομαι
885,fallen::V,caure,πέφτω
886,fallen::V,tombar,πέφτω
887,brennen::V,cremar,καίω
888,rauchen::V,fumejar,καπνίζω
889,regnen::V,ploure,βρέχω
890,gefrieren::V,gelar-se,παγώνω
891,tauen::V,fondre's,λειώνω
892,schmelzen::V,fondre's,λειώνω
893,trocknen::V,assecar-se,στεγνώνω
894,sieden::V,bullir,βράζω
895,faulen::V,podrir-se,σαπίζω
896,verfaulen::V,podrir-se,σαπίζω
897,reißen::V,trencar-se,σχίζω
898,versinken::V,enfonsar-se,βουλιάζω
899,versinken::V,enfonsar-se,βυθίζομαι
900,vergehen::V,passar,περνώ
901,erscheinen::V,aparèixer,εμφανίζομαι
902,verschwinden::V,desaparèixer,χάνομαι
903,verschwinden::V,desaparèixer,εξαφανίζομαι
904,sinken::V,baixar,κατεβαίνω
905,sinken::V,descendir,κατεβαίνω
906,abnehmen::V,decréixer,μειώνομαι 
907,zunehmen::V,augmentar,αυξάνω
908,zunehmen::V,augmentar,μεγαλώνω
909,steigen::V,pujar,ανεβαίνω
910,wachsen::V,créixer,μεγαλώνω
911,glänzen::V,brillar,γυαλίζω
912,glänzen::V,resplendir,γυαλίζω
913,funkeln::V,espurnejar,αστράφτω
914,funkeln::V,espurnejar,σπιθοβολώ
915,lärmen::V,fer soroll,θορυβώ
916,läuten::V,sonar,χτυπώ 
917,klingeln::V,trucar,κουδουνίζω
918,klirren::V,dringar,κουδουνίζω
919,brausen::V,rugir,βουΐζω
920,rauschen::V,murmurar,βουΐζω
921,klingen::V,sonar,ηχώ
922,bellen::V,lladrar,γαυγίζω
923,heulen::V,udolar,ουρλιάζω
924,blasen::V,bufar,φυσώ
925,pfeifen::V,xiular,σφυρίζω
926,schreien::V,cridar,κραυγάζω
927,stöhnen::V,gemegar,βογγώ
928,zittern::V,tremolar,τρέμω
929,leben::V,vīure,ζω
930,geboren werden::V,néixer,γεννιέμαι
931,atmen::V,respirar,αναπνέω
932,trinken::V,beure,πίνω
933,essen::V,menjar,τρώω
934,schlucken::V,empassar-se,καταπίνω
935,müde werden::V,cansar-se,κουράζομαι
936,einschlafen::V,adormir-se,αποκοιμιέμαι
937,schlafen::V,dormir,κοιμάμαι
938,aufwachen::V,despertar-se,ξυπνώ
939,aufstehen::V,llevar-se,σηκώνομαι
940,sich erholen::V,descansar,ξεκουράζομαι
941,krank werden::V,posar-se malalt,αρρωσταίνω
942,krank sein::V,estar malalt,ασθενώ
943,schmerzen::V,doldre,πονώ
944,husten::V,tossir,βήχω
945,genesen::V,recuperar-se,θεραπεύομαι
946,sterben::V,morir,πεθαίνω
947,umkommen::V,perir,πεθαίνω
948,sich bewegen::V,moure's,κουνιέμαι
949,sich rühren::V,moure's,σαλεύω
950,sich erheben::V,aixecar-se,επαναστατώ
951,sich setzen::V,asseure's,κάθομαι
952,hinfallen::V,caure's,πέφτω κάτω
953,laufen::V,caminar,τρέχω
954,schreiten::V,procedir,βαδίζω
955,spazierengehen::V,passejar,κάνω βόλτα
956,spazierengehen::V,passejar,πηγαίνω περίπατο
957,eilen::V,anar corrent,σπεύδω
958,sich beeilen::V,afanyar-se,βιάζομαι
959,sausen::V,córrer,τρέχω γρήγορα
960,rennen::V,córrer,τρέχω
961,springen::V,saltar,πηδώ
962,klettern::V,escalar,σκαρφαλώνω
963,schaukeln::V,gronxar-se,κουνιέμαι
964,schaukeln::V,balancejar-se,κουνιέμαι
965,kriechen::V,reptar,έρπω
966,kriechen::V,reptar,σέρνομαι
967,kriechen::V,arrossegar-se,έρπω
968,kriechen::V,arrossegar-se,σέρνομαι
969,schwimmen::V,nadar,κολυμπώ
970,tauchen::V,bussejar,βουτώ
971,tauchen::V,submergir-se,βουτώ
972,rudern::V,remar,κωπηλατώ
973,fahren::V,anar,πηγαίνω
974,fliegen::V,volar,πετώ
975,gehen::V,caminar,βαδίζω
976,gehen::V,caminar,πηγαίνω
977,weggehen::V,anar-se'n,φεύγω
978,abfahren::V,partir,ξεκινώ
979,abfahren::V,partir,αναχωρώ
980,anhalten::V,aturar-se,σταματώ
981,hineingehen::V,entrar,μπαίνω
982,eintreten::V,entrar,μπαίνω
983,eintreten::V,entrar,εισέρχομαι
984,kommen::V,venir,έρχομαι
985,ankommen::V,arribar,φτάνω
986,zurückkommen::V,tornar,επιστρέφω
987,bleiben::V,quedar-se,μένω
988,warten::V,esperar,περιμένω
989,erwarten::V,esperar,αναμένω
990,erwarten::V,esperar,περιμένω
991,suchen::V,buscar,ψάχνω
992,finden::V,trobar,βρίσκω
993,versuchen::V,intentar,προσπαθώ
994,vorbereiten::V,preparar,προετοιμάζω
995,lieben::V,estimar,αγαπώ
996,mögen::V,agradar a,μου αρέσει
997,lachen::V,riure,γελώ
998,rühren::V,commoure,συγκινώ
999,rühren::V,emocionar,συγκινώ
1000,weinen::V,plorar,κλαίω
1001,schimpfen::V,renyar,βρίζω
1002,sich ärgern::V,enfadar-se,θυμώνω
1003,sich fürchten::V,tenir por,φοβάμαι
1004,fürchten::V,témer,φοβάμαι
1005,fliehen::V,fugir,φεύγω
1006,flüchten::V,refugiar-se,δραπετεύω
1007,sehen::V,veure,βλέπω
1008,anschauen::V,mirar,κοιτάζω
1009,ansehen::V,mirar,βλέπω
1010,hören::V,oir,ακούω
1011,zuhören::V,escoltar,ακούω
1012,probieren::V,provar,δοκιμάζω
1013,riechen::V,olorar,μυρίζω
1014,riechen::V,olorar,οσφραίνομαι
1015,fühlen::V,sentīr,αισθάνομαι
1016,scheinen::V,semblar,φαίνομαι
1017,zu sehen sein::V,poder-se veure,φαίνομαι
1018,vernehmen::V,percebre,ακούω
1019,vernehmen::V,percebre,μαθαίνω
1020,frieren::V,tenir fred,κρυώνω
1021,tun::V,fer,κάνω
1022,können::V,poder,ξέρω
1023,können::V,poder,μπορώ
1024,wollen::V,voler,θέλω
1025,anfangen::V,iniciar,αρχίζω
1026,beenden::V,acabar,τελειώνω
1027,aufhören::V,deixar,παύω
1028,gelingen::V,sortir bé,πετυχαίνω
1029,geraten::V,sortir,γίνομαι
1030,öffnen::V,obrir,ανοίγω
1031,schließen::V,tancar,κλείνω
1032,stellen::V,posar,θέτω
1033,stellen::V,col·locar,θέτω
1034,setzen::V,assentar,θέτω
1035,legen::V,posar,θέτω
1036,berühren::V,tocar,εγγίζω
1037,verbinden::V,unir,συνδέω
1038,verbinden::V,connectar,συνδέω
1039,bedecken::V,tapar,σκεπάζω
1040,bedecken::V,cobrir,σκεπάζω
1041,aufhängen::V,penjar,κρεμώ
1042,anzünden::V,encendre,ανάβω
1043,aufheben::V,aixecar,σηκώνω
1044,zurücklassen::V,deixar,εγκαταλείπω
1045,verlieren::V,pērdre,χάνω
1046,fallen lassen::V,deixar caure,αφήνω να πέσει
1047,machen::V,fer,κάνω
1048,machen::V,fer,φτιάχνω
1049,herstellen::V,producir,κατασκευάζω
1050,bauen::V,construir,χτίζω
1051,bauen::V,construir,οικοδομώ
1052,reparieren::V,reparar,επισκευάζω
1053,reparieren::V,reparar,επιδιορθώνω
1054,verbessern::V,millorar,βελτιώνω
1055,verbessern::V,millorar,καλυτερεύω
1056,ändern::V,canviar,αλλάζω
1057,graben::V,cavar,σκάβω
1058,beugen::V,doblegar,λυγίζω
1059,biegen::V,corbar,κάμπτω
1060,biegen::V,arquejar,κάμπτω
1061,drehen::V,girar,στρέφω
1062,wenden::V,girar,γυρίζω
1063,umdrehen::V,voltar,γυρίζω
1064,heben::V,pujar,υψώνω
1065,heben::V,pujar,σηκώνω
1066,heben::V,aixecar,υψώνω
1067,heben::V,aixecar,σηκώνω
1068,hochheben::V,aixecar,υψώνω
1069,hochheben::V,aixecar,σηκώνω
1070,ergreifen::V,agafar,πιάνω
1071,ergreifen::V,agafar,αρπάζω
1072,halten::V,mantenir,βαστώ
1073,drücken::V,prémer,πιέζω
1074,drücken::V,estrènyer,πιέζω
1075,schieben::V,empènyer,σπρώχνω
1076,kratzen::V,raspar,γρατσουνίζω
1077,lecken::V,llepar,γλείφω
1078,beißen::V,mossegar,δαγκάνω
1079,abreißen::V,arrencar,κόβω
1080,abreißen::V,arrencar,σχίζω
1081,abschneiden::V,tallar,αποκόπτω
1082,binden::V,lligar,δένω
1083,stecken::V,ficar,χώνω
1084,brechen::V,trencar,σπάζω
1085,klopfen::V,trucar,χτυπώ
1086,klopfen::V,trucar,τινάζω
1087,hauen::V,picar,χτυπώ
1088,hauen::V,colpejar,χτυπώ
1089,kleben::V,enganxar,κολλώ
1090,reiben::V,fregar,τρίβω
1091,streichen::V,untar,αλείφω
1092,schleifen::V,afilar,ακονίζω
1093,schleifen::V,esmolar,ακονίζω
1094,schneiden::V,tallar,κόβω
1095,rütteln::V,sacsejar,σείω
1096,rütteln::V,sacsejar,τινάζω
1097,schütteln::V,agitar,σείω
1098,schütteln::V,agitar,κουνώ
1099,schütteln::V,sacsejar,σείω
1100,schütteln::V,sacsejar,κουνώ
1101,schwenken::V,agitar,κουνώ
1102,schütten::V,abocar,χύνω
1103,füllen::V,omplir,γεμίζω
1104,einwickeln::V,embolicar,τυλίγω
1105,tragen::V,dur,φέρνω
1106,tragen::V,portar,φέρνω
1107,schleppen::V,arrossegar,κουβαλώ
1108,ziehen::V,tirar,τραβώ
1109,ziehen::V,estirar,τραβώ
1110,aufbewahren::V,conservar,φυλάω
1111,werfen::V,llançar,ρίχνω
1112,fangen::V,agafar,πιάνω
1113,fangen::V,atrapar,πιάνω
1114,packen::V,engrapar,τσακώνω
1115,verstecken::V,amagar,κρύβω
1116,teilen::V,dividir,μερίζω
1117,schicken::V,enviar,στέλνω
1118,bringen::V,portar,φέρνω
1119,hinzufügen::V,afegir,προσθέτω
1120,bekommen::V,obtenir,προσκομίζω
1121,erhalten::V,rebre,παίρνω
1122,erhalten::V,rebre,λαμβάνω
1123,nehmen::V,prendre,πιάνω
1124,nehmen::V,prendre,παίρνω
1125,wählen::V,triar,εκλέγω
1126,wählen::V,elegir,εκλέγω
1127,auswählen::V,escollir,διαλέγω
1128,auswählen::V,seleccionar,διαλέγω
1129,bewahren::V,conservar,διατηρώ
1130,behindern::V,impedir,εμποδίζω
1131,behindern::V,obstaculitzar,εμποδίζω
1132,verderben::V,espatllar,χαλώ
1133,beschädigen::V,danyar,ζημιώνω
1134,beschädigen::V,destrossar,ζημιώνω
1135,zerbrechen::V,trencar,σπάζω
1136,zerreißen::V,estripar,σχίζω
1137,zerstören::V,destruir,καταστρέφω
1138,verbrennen::V,cremar,καίω
1139,geben::V,donar,δίνω
1140,reichen::V,passar,δίνω
1141,schenken::V,regalar,χαρίζω
1142,versprechen::V,prometre,υπόσχομαι
1143,wünschen::V,desitjar,εύχομαι
1144,loben::V,elogiar,επαινώ
1145,küssen::V,fer un petó a,φιλώ
1146,wiegen::V,bressolar,κουνώ
1147,wiegen::V,bressolar,νανουρίζω
1148,zudecken::V,tapar,σκεπάζω
1149,zudecken::V,cobrir,σκεπάζω
1150,wecken::V,despertar,ξυπνώ
1151,zeigen::V,mostrar,δείχνω
1152,zeigen::V,ensenyar,δείχνω
1153,führen::V,guiar,οδηγώ
1154,führen::V,conduir,οδηγώ
1155,lehren::V,ensenyar,διδάσκω
1156,unterrichten::V,ensenyar,διδάσκω
1157,aufziehen::V,criar,ανατρέφω
1158,leiten::V,dirigir,ηγούμαι
1159,leiten::V,dirigir,διευθύνω
1160,antreiben::V,impel·lir,σπρώχνω
1161,antreiben::V,impel·lir,παρακινώ
1162,lassen::V,fer,αφήνω
1163,einladen::V,invitar,προσκαλώ
1164,einladen::V,convidar,προσκαλώ
1165,vereinigen::V,unir,ενώνω
1166,besuchen::V,visitar,επισκέπτομαι
1167,besuchen::V,anar a veure,επισκέπτομαι
1168,treffen::V,trobar,συναντώ
1169,sich versammeln::V,reunir-se,μαζεύομαι
1170,spielen::V,jugar,παίζω
1171,singen::V,cantār,τραγουδώ
1172,tanzen::V,ballar,χορεύω
1173,sich trennen::V,separar-se,αποχωρίζομαι
1174,verlassen::V,deixar,εγκαταλείπω
1175,verlassen::V,abandonar,εγκαταλείπω
1176,retten::V,salvar,σώζω
1177,bewachen::V,vigilar,φρουρώ
1178,schützen::V,protegir,προστατεύω
1179,verteidigen::V,defensar,υπερασπίζω
1180,sich schlagen::V,barallar-se,χτυπιέμαι
1181,schießen::V,tirar,πυροβολώ
1182,schießen::V,disparar,πυροβολώ
1183,siegen::V,vèncer,νικώ
1184,ärgern::V,enfadar,τσαντίζω
1185,schlagen::V,pegar,χτυπώ
1186,schlagen::V,colpejar,χτυπώ
1187,treten::V,donar un cop de peu a,κλοτσώ
1188,stechen::V,punxar,τρυπώ
1189,stechen::V,apunyalar,τρυπώ
1190,stoßen::V,empènyer,ωθώ
1191,stoßen::V,empènyer,σπρώχνω
1192,stehlen::V,robar,κλέβω
1193,stören::V,molestar,διαταράσσω
1194,belästigen::V,importunar,ενοχλώ
1195,verbergen::V,amagar,κρύβω
1196,verbergen::V,ocultar,κρύβω
1197,täuschen::V,enganyar,παραπλανώ
1198,betrügen::V,estafar,απατώ
1199,töten::V,matar,σκοτώνω
1200,töten::V,matar,θανατώνω
1201,wohnen::V,vīure,μένω
1202,wohnen::V,vīure,κατοικώ
1203,wohnen::V,habitar,μένω
1204,wohnen::V,habitar,κατοικώ
1205,arbeiten::V,treballar,δουλεύω
1206,arbeiten::V,treballar,εργάζομαι
1207,sammeln::V,col·leccionar,μαζεύω
1208,sammeln::V,col·leccionar,συλλέγω
1209,pflücken::V,collir,κόβω
1210,jagen::V,caçar,κυνηγώ
1211,fischen::V,pescar,ψαρεύω
1212,fassen::V,atrapar,πιάνω
1213,hüten::V,pasturar,φυλάγω
1214,hüten::V,pasturar,προσέχω
1215,treiben::V,arriar,οδηγώ
1216,anbinden::V,lligar,δένω
1217,füttern::V,donar menjar a,ταΐζω
1218,melken::V,munyir,αρμέγω
1219,hacken::V,picar,κόβω
1220,hacken::V,tallar,κόβω
1221,gießen::V,regar,ποτίζω
1222,reifen::V,madurar,ωριμάζω
1223,zubereiten::V,preparar,ετοιμάζω
1224,kochen::V,coure,βράζω
1225,backen::V,coure al forn,ψήνω
1226,braten::V,rostir,τηγανίζω
1227,umrühren::V,remenar,ανακατεύω
1228,stricken::V,tricotar,πλέκω
1229,stricken::V,fer punt de mitja,πλέκω
1230,nähen::V,cosir,ράβω
1231,färben::V,tenyir,βάφω
1232,färben::V,tenyir,χρωματίζω
1233,reinigen::V,netejar,καθαρίζω
1234,waschen::V,rentār,πλένω
1235,abwischen::V,eixugar,σφουγγίζω
1236,spülen::V,esbandir,ξεπλένω
1237,fegen::V,escombrar,σκουπίζω
1238,kehren::V,escombrar,σκουπίζω
1239,baden::V,banyar-se,κάνω μπάνιο
1240,sich waschen::V,rentār-se,πλένομαι
1241,ausziehen::V,treure's,βγάζω
1242,anziehen::V,posar-se,φορώ
1243,sich anziehen::V,vestir-se,ντύνομαι
1244,kämmen::V,pentinar,χτενίζω
1245,schmücken::V,adornar,στολίζω
1246,sagen::V,dir,λέω
1247,sprechen::V,parlar,μιλώ
1248,reden::V,parlar,μιλώ
1249,reden::V,parlar,κουβεντιάζω
1250,sich unterhalten::V,conversar,συνομιλώ
1251,sich unterhalten::V,conversar,κουβεντιάζω
1252,fragen::V,preguntar,ρωτώ
1253,bitten::V,demanar,ζητώ
1254,bitten::V,demanar,παρακαλώ
1255,erzählen::V,contar,διηγούμαι
1256,erzählen::V,explicar,διηγούμαι
1257,mitteilen::V,comunicar,πληροφορώ
1258,nennen::V,nomenar,ονομάζω
1259,rufen::V,cridar,φωνάζω
1260,prahlen::V,lloar-se,καυχιέμαι
1261,prahlen::V,jactar-se,καυχιέμαι
1262,übersetzen::V,traduir,μεταφράζω
1263,denken::V,pensar,σκέφτομαι
1264,glauben::V,creure,πιστεύω
1265,bemerken::V,notar,παρατηρώ
1266,erkennen::V,reconèixer,αναγνωρίζω
1267,begreifen::V,comprendre,καταλαβαίνω
1268,verstehen::V,entendre,ακούω
1269,lernen::V,aprendre,μαθαίνω
1270,wissen::V,saber,ξέρω
1271,sich erinnern an::V,recordar,θυμάμαι
1272,vergessen::V,oblidar,ξεχνώ
1273,messen::V,mesurar,μετρώ
1274,zählen::V,comptar,μετρώ
1275,rechnen::V,calcular,λογαριάζω
1276,lesen::V,llegir,διαβάζω
1277,malen::V,pintar,ζωγραφίζω
1278,zeichnen::V,dibuixar,σχεδιάζω
1279,schreiben::V,escrīure,γράφω
1280,besitzen::V,posseir,κατέχω
1281,kaufen::V,comprar,αγοράζω
1282,verkaufen::V,vendre,πουλώ
1283,bezahlen::V,pagar,πληρώνω
1284,zahlen::V,pagar per,πληρώνω
1285,beherrschen::V,dominar,κυριαρχώ
1286,ertragen::V,aguantar,βαστώ
1287,ertragen::V,aguantar,αντέχω
