,Concept_ID,ps,ce
766,nur::ADV,تش,бен ...ца
767,nur::ADV,صرف,бен ...ца
768,schon::ADV,دمخه,хӏинцале
769,wieder::ADV,بیا,юха а
770,vergebens::ADV,عبث,эрна
771,vor::PRP,دمخه,хьалха
772,hinter::PRP,شاته,тӏехьа
773,unter::PRP,لاندي,кIелахь
774,durch::PRP,د مینځ نه,чекх
775,neben::PRP,نژدې,юххе
776,zwischen::PRP,ترمینځ,юккъехь
777,wegen::PRP,د ... له لاسه,дуьхьа
778,dies::PRN,دا,и
779,dies::PRN,دا,иза
780,das::PRN,دا,и
781,das::PRN,دا,иза
782,alles::PRN,هرڅهٔ,дерриг
783,ich::PRN,زه,cо
784,du::PRN,ته,хьо
785,er::PRN,دی,и
786,er::PRN,دی,иза
787,wir::PRN,مونږ,тхо
788,wir::PRN,مونږ,вай
789,ihr::PRN,تاسې,шу
790,sie::PRN,هغوی,уьш
791,was::FPRN,څهٔ,хӏун
792,wer::FPRN,چا,мила
793,wer::FPRN,څوک,мила
794,wo::FADV,چيری,мичaхь
795,wo::FADV,چېرته,мичaхь
796,wohin::FADV,چېرته,мича
797,wie::FADV,څنګه,муха
798,warum::FADV,ولې,хӏунда
799,wieviel::FNUM,څو,мел
800,wieviel::FNUM,څو,маса
801,wieviel::FNUM,څومره,мел
802,wieviel::FNUM,څومره,маса
803,eins::NUM,یو,цхьаъ
804,zwei::NUM,دوه,шиъ
805,drei::NUM,درې,кхоъ
806,vier::NUM,څلور,диъ
807,fünf::NUM,پنځه,пхиъ
808,sechs::NUM,شپږ,ялх
809,sieben::NUM,اوه,ворхӏ
810,acht::NUM,اته,бархӏ
811,neun::NUM,نهه,исс
812,zehn::NUM,لس,итт
813,elf::NUM,یوولس,цхьайтта
814,zwölf::NUM,دولس,шийтта
815,zwanzig::NUM,شل,ткъа
816,dreißig::NUM,دېرش,ткъе итт
817,vierzig::NUM,څلوېښت,шовзткъа
818,fünfzig::NUM,پنځوس,шовзткъе итт
819,sechzig::NUM,شپېته,кхузткъа
820,siebzig::NUM,اویا,кхузткъе итт
821,achtzig::NUM,اتیا,дезткъа
822,neunzig::NUM,نوي,дезткъе итт
823,hundert::NUM,سل,бӏе
824,tausend::NUM,زر,эзар
825,und::CNJ,او,a
826,oder::CNJ,ېا,я
827,stehen::V,درېدل,латта
828,sitzen::V,کښېنستل,хиъна ӏан
829,liegen::V,ملاستل,ӏилла
830,hängen::V,ځړېدل,кхаза
831,werden::V,کېدل,хила
832,passieren::V,پېښېدل,хила
833,beginnen::V,شروع کېدل,доло
834,enden::V,خلاصدل,дӏадерза
835,enden::V,تمامېدل,дӏадерза
836,wechseln::V,تغییر موندل,хийца
837,aufgehen[Sonne]::V,ختل,кхета
838,untergehen[Sonne]::V,لوېدل,чубуза
839,untergehen[Sonne]::V,پرېوتل,чубуза
840,scheinen[Sonne]::V,رڼا کول,серло яла
841,donnern::V,تنېدل,къекъа
842,donnern::V,غړمبېدل,къекъа
843,wehen::V,چلېدل,хьекха
844,strömen::V,بهېدل,эха
845,fließen::V,بهېدل,охьаэха
846,fließen::V,تویېدل,охьаэха
847,sich drehen::V,ګرځېدل,хьийза
848,sich drehen::V,چورلېدل,хьийза
849,schwanken::V,زنګېدل,леста
850,schwingen::V,زنګېدل,лесто
851,fallen::V,ولېدل,охьакхета
852,brennen::V,سوځېدل,дага
853,rauchen::V,لوګی کول,оза
854,regnen::V,باران اورېدل,догlа догlу
855,gefrieren::V,کنګل نيول,гӏоро
856,tauen::V,وېلې کېدل,даша
857,schmelzen::V,وېلې کېدل,лала
858,trocknen::V,وچېدل,дакъо
859,sieden::V,اېشېدل,кхехка
860,faulen::V,خرابېدل,дахкадала
861,verfaulen::V,ورستېدل,дахкадала
862,reißen::V,شلېدل,хеда
863,versinken::V,ډوېېدل,хичудаха
864,vergehen::V,تېرېدل,дlаэха
865,erscheinen::V,ښکارېدل,схьадала
866,erscheinen::V,ښکارېدل,ӏоттадала
867,verschwinden::V,ورکېدل,къайладала
868,sinken::V,ښکته کېدل,лахдала
869,abnehmen::V,کمېدل,
870,zunehmen::V,زیاتېدل,лакхадала
871,steigen::V,جګېدل,хьаладала
872,steigen::V,پورته کېدل,хьаладала
873,wachsen::V,وده کول,кхиа
874,glänzen::V,ځلېدل,лепа
875,funkeln::V,پړکېدل,къега
876,lärmen::V,غال و غول کول,гӏовгӏаян
877,läuten::V,زنګ وهل,детта
878,klingeln::V,زنګ وهل,дека
879,klirren::V,کړنګېدل,дека
880,brausen::V,تلاطم کول,хьаьдда даха
881,rauschen::V,شڼهار کول,леста
882,klingen::V,آواز کول,дека
883,bellen::V,غپېدل,лета
884,heulen::V,انګلل,угӏа
885,blasen::V,پو کول,хӏуп баха
886,pfeifen::V,شپېلک وهل,шок етта
887,schreien::V,ناره کول,мохь бетта
888,stöhnen::V,زګېروی کول,узарш дан
889,zittern::V,لړزېدل,дега
890,leben::V,ژوند کول,даха
891,geboren werden::V,زېږېدل,хила
892,atmen::V,ساه کښل,садеӏа
893,atmen::V,تنفس کول,садеӏа
894,trinken::V,څښل,мала
895,essen::V,خوړل,кхалла
896,schlucken::V,غړپول,къурдбан
897,müde werden::V,ستړی کېدل,кӏаддала
898,einschlafen::V,ویده کېدل,наб кхета
899,schlafen::V,خوب کول,вижа
900,schlafen::V,خوب کول,наб ян
901,schlafen::V,خوب کول,дижина хила
902,aufwachen::V,ویښېدل,самадала
903,aufstehen::V,پاڅېدل,гӏатта
904,sich erholen::V,استراحت کول,садаӏа
905,krank werden::V,رنځورېدل,цомгуш хила
906,krank sein::V,ناجوړېدل,цомгуш хила
907,schmerzen::V,خوږېدل,лаза
908,schmerzen::V,خوږېدل,ӏийжа
909,schmerzen::V,درد کول,лаза
910,schmerzen::V,درد کول,ӏийжа
911,husten::V,ټوخېدل,йовхарш етта
912,genesen::V,رغېدل,тадала
913,sterben::V,مړل,дала
914,umkommen::V,تلفېدل,хӏаллакхила
915,sich bewegen::V,چلېدل,лела
916,sich bewegen::V,حرکت کول,лела
917,sich rühren::V,ښورېدل,меттахъхьен
918,sich erheben::V,درېدل,хьалагlатта
919,sich setzen::V,کښېنستل,хаа
920,hinfallen::V,لوېدل,дожа
921,hinfallen::V,لوېدل,охьакхета
922,laufen::V,منډې وهل,вада
923,laufen::V,منډې وهل,хьада
924,schreiten::V,قدم ایښودل,болар дан
925,schreiten::V,قدم ایښودل,ког баккха
926,spazierengehen::V,چکر وهل,доладала
927,eilen::V,بېړه کول,сихдала
928,sich beeilen::V,عجله کول,сихдала
929,sausen::V,ځغستل,
930,rennen::V,زغلېدل,дада
931,springen::V,ټوپ وهل,ирхкхийсадала
932,klettern::V,ختل,тӏедийла
933,schaukeln::V,زنګېدل,техко
934,kriechen::V,خاپوړی وهل,такха
935,schwimmen::V,لامبو وهل,некадан
936,tauchen::V,غوټه وهل,чулелха
937,rudern::V,پارو وهل,дига лело
938,rudern::V,پارو وهل,кема лело
939,fahren::V,تلل,хахка
940,fliegen::V,الوتل,тӏемадала
941,gehen::V,تلل,лeла
942,weggehen::V,بهر وتل,дӏадаха
943,abfahren::V,تلل,дӏадаха
944,anhalten::V,ودرېدل,саца
945,hineingehen::V,داخلېدل,чудала
946,eintreten::V,ننوتل,чудала
947,kommen::V,راتلل,кхача
948,kommen::V,راتلل,дӏакхача
949,kommen::V,راتلل,схьакхача
950,ankommen::V,رسېدل,кхача
951,ankommen::V,رسېدل,схьакхача
952,zurückkommen::V,بېرته راتلل,юхада
953,bleiben::V,پاتې کېدل,диса
954,warten::V,انتظار وېستل,хьежа
955,warten::V,انتظار وېستل,cобар дан
956,erwarten::V,انتظار کول,хьоьжуш ӏан
957,suchen::V,لټول,леха
958,finden::V,میندل,каро
959,finden::V,پیدا کول,каро
960,versuchen::V,هڅه کول,дан хьажа
961,vorbereiten::V,چمتوکول,кечъян
962,lieben::V,مینه لرل,деза
963,mögen::V,خوښول,безамхила
964,mögen::V,علاقه لرل,безамхила
965,lachen::V,خندېدل,дела
966,rühren::V,اغېزه کول,хьедан
967,weinen::V,ژړل,делха
968,schimpfen::V,ښکنځا کول,чехо
969,sich ärgern::V,قهر راتلل,оьгӏазъэха
970,sich fürchten::V,ډارېدل,кхера
971,fürchten::V,ډارېدل,кхера
972,fliehen::V,تښتېدل,дӏадада
973,flüchten::V,تښتېدل,дӏадада
974,sehen::V,لیدل,ган
975,anschauen::V,کتل,хьажа
976,anschauen::V,کتل,хьежа
977,ansehen::V,ننداره کول,хьовса
978,hören::V,اورېدل,хаза
979,zuhören::V,غوږ نیول,ладогӏа
980,probieren::V,څکه کول,хьажа
981,probieren::V,چاشنی کول,хьажа
982,riechen::V,بويول,хьожа яха
983,fühlen::V,حسول,хаадала
984,scheinen::V,ښکارېدل,мотта
985,zu sehen sein::V,ښکارېدل,гуш хила
986,vernehmen::V,خبرېدل,бартхатта
987,frieren::V,ساړه کېتل,гӏоро
988,tun::V,کول,дан
989,können::V,کولای شول,дадала
990,können::V,د لاسه کېدل,дадала
991,wollen::V,غوښتل,тӏергӏа
992,anfangen::V,شروع کول,доло
993,beenden::V,ختمول,довла
994,beenden::V,پای ته رسول,довла
995,aufhören::V,بس کول,саца
996,gelingen::V,موفق کېدل,кадала
997,gelingen::V,بریالی کېدل,кадала
998,geraten::V,کېدل,хила
999,öffnen::V,خلاصول,дӏаделла
1000,öffnen::V,خلاصول,схьаделла
1001,öffnen::V,پرانیستل,дӏаделла
1002,öffnen::V,پرانیستل,схьаделла
1003,schließen::V,تړل,къовла
1004,schließen::V,تړل,дӏачӏагӏа
1005,stellen::V,ایښودل,хlотто
1006,setzen::V,کښېنول,дийгӏа
1007,legen::V,ایښودل,охьадилла
1008,berühren::V,لاس وهل,хьедан
1009,verbinden::V,تړل,вовшахтаса
1010,bedecken::V,پوښول,тилла
1011,bedecken::V,پوښول,тӏетаса
1012,aufhängen::V,ځوړندول,хьалаолла
1013,anzünden::V,بلول,лато
1014,aufheben::V,پورته کول,айа
1015,zurücklassen::V,پرېښودل,дита
1016,verlieren::V,ورکول,дайа
1017,fallen lassen::V,له لاسه لوېدل,охьадожо
1018,machen::V,کول,дан
1019,herstellen::V,جوړول,дан
1020,herstellen::V,توليدول,дан
1021,bauen::V,جوړول,гӏишлоян
1022,reparieren::V,ترمیمول,тадан
1023,verbessern::V,اصلاح کول,нисдан
1024,ändern::V,تغیر ورکول,хийца
1025,graben::V,کيندل,ахка
1026,beugen::V,ټیټول,сатто
1027,biegen::V,کږول,сатто
1028,drehen::V,ګرځول,хьовзо
1029,wenden::V,اړول,
1030,umdrehen::V,اړول,хьовзo
1031,heben::V,جګول,айа
1032,heben::V,جګول,хьалаайа
1033,heben::V,پورته کول,айа
1034,heben::V,پورته کول,хьалаайа
1035,hochheben::V,جګول,хьалаайа
1036,ergreifen::V,نیول,дӏалаца
1037,halten::V,نیول,латто
1038,drücken::V,کښېکښل,тӏетаӏо
1039,schieben::V,پوری وهل,татта
1040,kratzen::V,ګرول,мӏараш тийса
1041,lecken::V,څټل,мотт хьекха
1042,beißen::V,چیچل,катoха
1043,abreißen::V,شکول,схьадаккха
1044,abschneiden::V,پرېکول,кхада
1045,binden::V,تړل,дӏадехка
1046,binden::V,تړل,вовшахтаса
1047,stecken::V,ټومبل,чудахийта
1048,brechen::V,ماتول,кагдан
1049,klopfen::V,ټکول,детта
1050,hauen::V,ټکول,етта
1051,kleben::V,نښلول,тӏелато
1052,kleben::V,سرېښول,тӏелато
1053,reiben::V,مږل,хьекхо
1054,streichen::V,مښل,тlехьакха
1055,schleifen::V,تېره کول,ирдан
1056,schneiden::V,غوڅول,ларга
1057,schneiden::V,پرېکول,ларга
1058,rütteln::V,خوڅول,лесто
1059,schütteln::V,ښورول,лесто
1060,schwenken::V,خوڅول,лесто
1061,schütten::V,اچول,дотта
1062,schütten::V,تویول,дотта
1063,füllen::V,ډکول,дуза
1064,einwickeln::V,پېچل,хьарчо
1065,einwickeln::V,نغښتل,хьарчо
1066,tragen::V,وړل,дахьа
1067,schleppen::V,وړل,ийзо
1068,ziehen::V,کښل,озо
1069,aufbewahren::V,ساتل,ӏалашдан
1070,werfen::V,اچول,кхосса
1071,werfen::V,غورځول,кхосса
1072,fangen::V,نیول,леца
1073,fangen::V,ګیرول,леца
1074,packen::V,نیول,леца
1075,verstecken::V,پټول,къайладаккха
1076,teilen::V,وېشل,декъа
1077,teilen::V,تقسیمول,декъа
1078,schicken::V,لېږل,дӏадахьийта
1079,schicken::V,استول,дӏадахьийта
1080,bringen::V,راوړل,дан
1081,hinzufügen::V,زیاتول,тӏетоха
1082,bekommen::V,حاصلول,даккха
1083,erhalten::V,اخیستل,даккха
1084,nehmen::V,نیول,схьаэца
1085,nehmen::V,اخيستل,схьаэца
1086,wählen::V,خوښول,харжа
1087,auswählen::V,چنده کول,харжа
1088,bewahren::V,ساتل,lалашдан
1089,behindern::V,مانع کېدل,новкъарло ян
1090,behindern::V,ممانعت کول,новкъарло ян
1091,verderben::V,خرابېدل,талхо
1092,beschädigen::V,ورانول,дохо
1093,zerbrechen::V,ماتول,дохо
1094,zerbrechen::V,ماتول,кагдан
1095,zerreißen::V,څیرې کول,хадо
1096,zerstören::V,ړنګول,дохо
1097,zerstören::V,ړنګول,кагдан
1098,zerstören::V,ورانول,дохо
1099,zerstören::V,ورانول,кагдан
1100,verbrennen::V,سوځول,даго
1101,geben::V,ورکول,яла
1102,reichen::V,ورکول,дӏадала
1103,reichen::V,ورکول,дӏакховдо
1104,schenken::V,بښل,совгӏат дан
1105,versprechen::V,لوز کول,ваӏда дан
1106,wünschen::V,غوښتل,лаа
1107,loben::V,ستایل,хасто
1108,loben::V,تمجید کول,хасто
1109,küssen::V,ښکلول,оба яккха
1110,wiegen::V,زنګول,тахка
1111,zudecken::V,پوښول,тӏетаса
1112,wecken::V,ويښول,самадаккха
1113,zeigen::V,ښودل,гайта
1114,führen::V,بیول,дига
1115,lehren::V,درس ورکول,ӏамо
1116,lehren::V,تعلیم ورکول,ӏамо
1117,unterrichten::V,درس ورکول,хьеха
1118,aufziehen::V,روزل,кхио
1119,leiten::V,رهبری کول,урхалла дан
1120,leiten::V,لارښوونه کول,урхалла дан
1121,antreiben::V,چټک کول,сихдан
1122,lassen::V,اړکول,-йта
1123,einladen::V,بلل,кхайкха
1124,vereinigen::V,متحد کول,цхьаьнатоха
1125,vereinigen::V,یوځای کول,цхьаьнатоха
1126,besuchen::V,کتنه کول,хьажахIотта
1127,treffen::V,ليدل,дуьхьалкхета
1128,treffen::V,تلقی کول,дуьхьалкхета
1129,sich versammeln::V,راغونډېدل,гулдан
1130,spielen::V,لوبه کول,ловза
1131,singen::V,سندرې وېل,лакха
1132,tanzen::V,ګډېدل,хелхадала
1133,sich trennen::V,بېلېدل,къаста
1134,verlassen::V,ترک کول,дита
1135,retten::V,نجات ورکول,кӏелхьардаккха
1136,bewachen::V,ساتل,ха дан
1137,bewachen::V,حفاظت کول,ха дан
1138,schützen::V,ژغورل,лардан
1139,verteidigen::V,دفاع کول,лардан
1140,sich schlagen::V,جنګېدل,етта
1141,schießen::V,ویشتل,детта
1142,siegen::V,غالبېدل,тола
1143,ärgern::V,خپه کول,оьгӏаздахийта
1144,schlagen::V,وهل,тоха
1145,treten::V,په لغته وهل,мийра тоха
1146,stechen::V,ټومبل,ӏотта
1147,stechen::V,ټومبل,къовзо
1148,stoßen::V,ټېل وهل,татта
1149,stoßen::V,پوری وهل,татта
1150,stehlen::V,تښتول,лачкъо
1151,stehlen::V,غلا کول,лачкъо
1152,stören::V,ماتول,новкъарло ян
1153,belästigen::V,ځورول,сагатдан
1154,belästigen::V,تکلیف ورکول,сагатдан
1155,verbergen::V,پټول,къайладаккха
1156,täuschen::V,تېرایستل,ӏexo
1157,täuschen::V,خطا ایستل,ӏexo
1158,betrügen::V,غولول,ледан
1159,töten::V,وژل,ден
1160,töten::V,مړ کول,ден
1161,wohnen::V,اوسېدل,даха
1162,arbeiten::V,کار کول,къахьега
1163,sammeln::V,راټولول,гулдан
1164,sammeln::V,راغونډول,гулдан
1165,pflücken::V,شکول,даха
1166,jagen::V,ښکار کول,талла
1167,fischen::V,کب نيول,чӏерий леца
1168,fassen::V,نیول,лаца
1169,fassen::V,نیول,схьалаца
1170,fassen::V,ګیرول,лаца
1171,fassen::V,ګیرول,схьалаца
1172,hüten::V,پوول,лардан
1173,treiben::V,بیول,лахка
1174,anbinden::V,تړل,дӏадехка
1175,füttern::V,خوراک ورکول,хӏума яла
1176,melken::V,لوشل,оза
1177,hacken::V,پی کول,
1178,gießen::V,اوبه کول,хи тоха
1179,reifen::V,رسېدل,хьекъа
1180,zubereiten::V,تیارول,кечъян
1181,zubereiten::V,تیارول,кхача бан
1182,kochen::V,پخول,кхача бан
1183,backen::V,پخول,датта
1184,braten::V,وريتول,кхарза
1185,umrühren::V,لړل,кего
1186,stricken::V,اوبدل,
1187,nähen::V,ګنډل,тега
1188,färben::V,رنګول,басардан
1189,reinigen::V,صافول,цӏандан
1190,waschen::V,مینځل,йила
1191,waschen::V,مینځل,йитта
1192,waschen::V,مینځل,дӏадайа
1193,abwischen::V,وچول,дӏадайа
1194,spülen::V,کنګالول,хи кхарза
1195,fegen::V,جارو کول,нуй хьакха
1196,kehren::V,جارو کول,нуй хьакха
1197,baden::V,لمبېدل,лийча
1198,sich waschen::V,ځان مينځل,юьхь йила
1199,ausziehen::V,کښل,духар дӏадаккха
1200,ausziehen::V,ایستل,духар дӏадаккха
1201,anziehen::V,اغوستل,
1202,sich anziehen::V,کالی اغوستل,духа
1203,kämmen::V,ګمنځول,ехк хьакха
1204,schmücken::V,ښکلی کول,хаздан
1205,sagen::V,وېل,ала
1206,sprechen::V,وېل,баха
1207,sprechen::V,وېل,мотт бийца
1208,sprechen::V,غږېدل,баха
1209,sprechen::V,غږېدل,мотт бийца
1210,reden::V,ګړېدل,къамел дан
1211,reden::V,خبرې کول,къамел дан
1212,sich unterhalten::V,خبری کول,къамел дан
1213,fragen::V,پوښتنه کول,хатта
1214,bitten::V,غوښتل,деха
1215,erzählen::V,کيسه کول,дийца
1216,erzählen::V,حکايت کول,дийца
1217,mitteilen::V,خبرول,хаам бан
1218,mitteilen::V,خبر ورکول,хаам бан
1219,nennen::V,نوم ايښودل,цӏе яккха
1220,rufen::V,بلل,кхайкха
1221,prahlen::V,لاپې وهل,куралла ян
1222,prahlen::V,لاپې وهل,дозалла дан
1223,übersetzen::V,ژباړل,гоч дан
1224,übersetzen::V,ترجمه کول,гоч дан
1225,denken::V,فکر کول,ойла ян
1226,glauben::V,باور کول,теша
1227,bemerken::V,لیدل,ган
1228,erkennen::V,پېژندل,довза
1229,begreifen::V,رسېدل,кхета
1230,begreifen::V,پوهېدل,кхета
1231,verstehen::V,پوهېدل,кхета
1232,lernen::V,زده کول,деша
1233,lernen::V,درس لوستل,деша
1234,wissen::V,پوهېدل,хаа
1235,sich erinnern an::V,یادول,дагадан
1236,sich erinnern an::V,په یاد راوړل,дагадан
1237,vergessen::V,هېرول,дицдала
1238,messen::V,اندازه کول,дуста
1239,zählen::V,شمارل,дагардан
1240,rechnen::V,حسابول,лара
1241,lesen::V,لوستل,еша
1242,malen::V,رسمول,сурт дилла
1243,zeichnen::V,رسمول,сурт дилла
1244,schreiben::V,لیکل,яздан
1245,besitzen::V,لرل,доладан
1246,kaufen::V,رانیول,эца
1247,verkaufen::V,خرڅول,дохка
1248,bezahlen::V,تأدیه کول,мах бала
1249,zahlen::V,کسات اخيستل,мах бала
1250,beherrschen::V,تسلط لرل,собаре хила
1251,ertragen::V,زغمل,лан
1252,ertragen::V,زغمل,сатоха
1253,ertragen::V,زغمل,садетта
1254,Barsch::N,,окунь
1255,Hecht::N,,гӏазкхийн чӏара
