,Concept_ID,sk,bg
853,einmal::ADV,jedenkrát,веднъж
854,einmal::ADV,jedenkrát,един път
855,manchmal::ADV,občas,понякога
856,manchmal::ADV,niekedy,понякога
857,oft::ADV,často,често
858,immer::ADV,vždy,винаги
859,immer::ADV,ustavične,винаги
860,niemals::ADV,nikdy,никога
861,hier::ADV,tu,тук
862,hier::ADV,tu,тука
863,hierhin::ADV,sem,насам
864,hierhin::ADV,tade,насам
865,von hier::ADV,odtiaľto,оттук
866,von hier::ADV,odtiaľto,оттука
867,dort::ADV,tam,там
868,dorthin::ADV,ta,натам
869,dorthin::ADV,ta,нататък
870,dorthin::ADV,tam,натам
871,dorthin::ADV,tam,нататък
872,geradeaus::ADV,rovno,направо
873,geradeaus::ADV,priamo,направо
874,vorwärts::ADV,napred,напред
875,rückwärts::ADV,nazad,назад
876,zurück::ADV,späť,обратно
877,zurück::ADV,naspäť,обратно
878,unten::ADV,dolu,долу
879,unten::ADV,naspodku,долу
880,hinab::ADV,dolu,надолу
881,oben::ADV,hore,горе
882,oben::ADV,navrchu,горе
883,hinauf::ADV,hore,нагоре
884,hinauf::ADV,navrch,нагоре
885,überall::ADV,všade,навсякъде
886,nicht::ADV,nie,не
887,ein wenig::ADV,trocha,малко
888,kaum::ADV,ledva,едва
889,kaum::ADV,ledva,едвам
890,sehr::ADV,veľmi,много
891,sehr::ADV,veľmi,твърде
892,so::ADV,tak,тъй
893,so::ADV,tak,така
894,so::ADV,takto,тъй
895,so::ADV,takto,така
896,noch::ADV,ešte,още
897,nur::ADV,len,само
898,schon::ADV,už,вече
899,wieder::ADV,zasa,пак
900,wieder::ADV,zasa,отново
901,vergebens::ADV,márne,напразно
902,vergebens::ADV,nadarmo,напразно
903,vor::PRP,pred,пред
904,hinter::PRP,za,зад
905,unter::PRP,pod,под
906,durch::PRP,cez,през
907,neben::PRP,pri,до
908,neben::PRP,pri,при
909,neben::PRP,vedľa,до
910,neben::PRP,vedľa,при
911,zwischen::PRP,medzi,между
912,zwischen::PRP,medzi,помежду
913,wegen::PRP,pre,заради
914,wegen::PRP,kvôli,заради
915,dies::PRN,to,този
916,dies::PRN,táto,този
917,das::PRN,to,туй
918,das::PRN,to,това
919,alles::PRN,všetko,всичко
920,ich::PRN,ja,аз
921,du::PRN,ty,ти
922,er::PRN,on,той
923,wir::PRN,my,ние
924,ihr::PRN,vy,вие
925,sie::PRN,oni,те
926,was::FPRN,čo,що
927,was::FPRN,čo,какво
928,wer::FPRN,kto,кой
929,wo::FADV,kde,къде
930,wohin::FADV,kam,накъде
931,wohin::FADV,kam,накъдето
932,wie::FADV,ako,как
933,warum::FADV,prečo,защо
934,wieviel::FNUM,koľko,колко
935,eins::NUM,jeden,един
936,zwei::NUM,dva,два
937,drei::NUM,tri,три
938,vier::NUM,štyri,четири
939,fünf::NUM,päť,пет
940,sechs::NUM,šesť,шест
941,sieben::NUM,sedem,седем
942,acht::NUM,osem,осем
943,neun::NUM,deväť,девет
944,zehn::NUM,desať,десет
945,elf::NUM,jedenásť,единайсет
946,elf::NUM,jedenásť,единадесет
947,zwölf::NUM,dvanásť,дванайсет
948,zwölf::NUM,dvanásť,дванадесет
949,zwanzig::NUM,dvadsať,двайсет
950,zwanzig::NUM,dvadsať,двадесет
951,dreißig::NUM,tridsať,тридесет
952,vierzig::NUM,štyridsať,четиридесет
953,fünfzig::NUM,päťdesiat,петдесет
954,sechzig::NUM,šesťdesiat,шестдесет
955,siebzig::NUM,sedemdesiat,седемдесет
956,achtzig::NUM,osemdesiat,осемдесет
957,neunzig::NUM,deväťdesiat,деветдесет
958,hundert::NUM,sto,сто
959,tausend::NUM,tisíc,хиляда
960,und::CNJ,i,а
961,und::CNJ,i,та
962,oder::CNJ,alebo,или
963,stehen::V,stáť,стоя
964,sitzen::V,sedieť,седя
965,liegen::V,ležať,лежа
966,hängen::V,visieť,вися
967,werden::V,stať sa,бъда
968,werden::V,stať sa,стана
969,passieren::V,stať sa,случа се
970,beginnen::V,začať sa,започна
971,enden::V,končiť sa,свърша
972,wechseln::V,meniť sa,променям
973,aufgehen[Sonne]::V,vychádzať,изгрея
974,untergehen[Sonne]::V,zapadnúť,заляза
975,scheinen[Sonne]::V,svietiť,грея
976,scheinen[Sonne]::V,svietiť,светя
977,donnern::V,hrmieť,гърмя
978,wehen::V,viať,вея
979,wehen::V,viať,духам
980,strömen::V,prúdiť,тека
981,strömen::V,prúdiť,лея се
982,fließen::V,tiecť,тека
983,sich drehen::V,točiť sa,въртя се
984,sich drehen::V,krútiť sa,въртя се
985,schwanken::V,kolísať,клатя се
986,schwanken::V,klátiť sa,клатя се
987,schwingen::V,kývať sa,трептя
988,schwingen::V,chvieť sa,трептя
989,fallen::V,padať,падам
990,brennen::V,páliť,горя
991,brennen::V,horieť,горя
992,rauchen::V,dymiť sa,димя
993,regnen::V,pršať,вали дъжд
994,gefrieren::V,zamrznút,замръзна
995,tauen::V,taviť sa,топя се
996,schmelzen::V,taviť sa,разтопя се
997,trocknen::V,schnúť,съхна
998,sieden::V,vrieť,вря
999,sieden::V,vrieť,кипя
1000,faulen::V,hniť,гния
1001,verfaulen::V,zhniť,изгния
1002,reißen::V,pretrhnúť sa,напукам се
1003,versinken::V,zapadnúť,потъна
1004,versinken::V,potopiť sa,потъна
1005,vergehen::V,plynúť,минавам
1006,erscheinen::V,objaviť sa,явя се
1007,verschwinden::V,zmiznúť,изчезна
1008,sinken::V,klesať,падна
1009,abnehmen::V,ubúdať,отслабна
1010,zunehmen::V,pribúdať,нарасна
1011,steigen::V,stúpať,увелича се
1012,steigen::V,stúpať,покачвам се
1013,wachsen::V,rásť,раста
1014,glänzen::V,jagať sa,лъщя
1015,glänzen::V,jagať sa,блестя
1016,glänzen::V,lesknúť sa,лъщя
1017,glänzen::V,lesknúť sa,блестя
1018,funkeln::V,iskriť sa,искря
1019,lärmen::V,lomoziť,шумя
1020,läuten::V,cengať,звъня
1021,klingeln::V,zvoniť,звъня
1022,klirren::V,rinčať,звънтя
1023,klirren::V,rinčať,дрънкам
1024,brausen::V,hučať,буча
1025,rauschen::V,šumieť,шумя
1026,klingen::V,znieť,звуча
1027,klingen::V,zvoniť,звуча
1028,bellen::V,štekať,лая
1029,bellen::V,brechať,лая
1030,heulen::V,vyť,вия
1031,heulen::V,vyť,рева
1032,blasen::V,duť,духна
1033,blasen::V,fúkať,духна
1034,pfeifen::V,pískať,свиря
1035,pfeifen::V,hvízdať,свиря
1036,schreien::V,kričať,крещя
1037,stöhnen::V,stenať,стена
1038,stöhnen::V,stenať,пъшкам
1039,zittern::V,triasť sa,треперя
1040,leben::V,žiť,живея
1041,geboren werden::V,narodiť sa,родя се
1042,atmen::V,dýchať,дишам
1043,trinken::V,piť,пия
1044,essen::V,jesť,ям
1045,schlucken::V,zhltnuť,гълтам
1046,müde werden::V,unaviť sa,уморя се
1047,einschlafen::V,usnúť,заспя
1048,einschlafen::V,zaspať,заспя
1049,schlafen::V,spať,спя
1050,aufwachen::V,zobudiť sa,събудя се
1051,aufstehen::V,vstať,стана
1052,sich erholen::V,zotavovať sa,отдъхвам си
1053,sich erholen::V,oddýchovať si,отдъхвам си
1054,krank werden::V,ochorieť,заболея
1055,krank sein::V,chorieť,боледувам
1056,krank sein::V,byť chorý,боледувам
1057,schmerzen::V,bolieť,боля
1058,husten::V,kašľať,кашлям
1059,genesen::V,uzdraviť sa,оздравея
1060,sterben::V,umrieť,умра
1061,sterben::V,zomrieť,умра
1062,umkommen::V,zahynúť,загина
1063,sich bewegen::V,pohybovať sa,движа се
1064,sich bewegen::V,pohybovať sa,мърдам се
1065,sich rühren::V,hnúť sa,движа се
1066,sich erheben::V,zdvihnúť sa,стана
1067,sich setzen::V,sadnúť si,седна
1068,hinfallen::V,spadnúť,падна
1069,laufen::V,bežať,ходя
1070,schreiten::V,kráčať,крача
1071,spazierengehen::V,prechádzať sa,разхождам се
1072,eilen::V,súriť,бързам
1073,sich beeilen::V,ponáhľať sa,побързам
1074,sausen::V,hučať,тичам
1075,rennen::V,bežať,бягам
1076,springen::V,skákať,скачам
1077,klettern::V,liezť,катеря се
1078,schaukeln::V,húpať,люлея се
1079,schaukeln::V,hojdať,люлея се
1080,kriechen::V,liezť,лазя
1081,kriechen::V,liezť,пълзя
1082,kriechen::V,plaziť sa,лазя
1083,kriechen::V,plaziť sa,пълзя
1084,schwimmen::V,plávať,плувам
1085,tauchen::V,ponoriť sa,гмуркам се
1086,rudern::V,veslovať,греба
1087,fahren::V,ísť,пътувам
1088,fahren::V,jazdiť,пътувам
1089,fliegen::V,letieť,летя
1090,fliegen::V,letieť,хвърча
1091,gehen::V,ísť,ида
1092,gehen::V,ísť,вървя
1093,weggehen::V,odísť,отида си
1094,weggehen::V,odchádzať,отида си
1095,abfahren::V,odcestovať,отпътувам
1096,anhalten::V,zadržať sa,спра се
1097,anhalten::V,zastaviť sa,спра се
1098,hineingehen::V,vchádzať,влизам
1099,eintreten::V,vojsť,вляза
1100,eintreten::V,vstúpiť,вляза
1101,kommen::V,prísť,ида
1102,kommen::V,prísť,дойда
1103,ankommen::V,prísť,пристигна
1104,ankommen::V,doraziť,пристигна
1105,zurückkommen::V,vrátiť sa,върна се
1106,bleiben::V,ostať,остана
1107,bleiben::V,zostať,остана
1108,warten::V,čakať,чакам
1109,erwarten::V,očakávať,очаквам
1110,suchen::V,hľadať,търся
1111,finden::V,nájsť,намеря
1112,versuchen::V,skúsiť,опитам
1113,versuchen::V,pokúsiť sa,опитам
1114,vorbereiten::V,pripraviť,подготвя
1115,lieben::V,ľúbiť,любя
1116,lieben::V,milovať,любя
1117,mögen::V,mať rád,обичам
1118,lachen::V,smiať sa,смея се
1119,rühren::V,dojať,трогна
1120,weinen::V,plakať,плача
1121,schimpfen::V,nadávať,ругая
1122,schimpfen::V,nadávať,псувам
1123,sich ärgern::V,hnevať sa,ядосам се
1124,sich ärgern::V,zlostiť sa,ядосам се
1125,sich fürchten::V,báť sa,боя се
1126,sich fürchten::V,báť sa,страхувам се
1127,fürchten::V,báť sa,боя се от
1128,fürchten::V,báť sa,страхувам се от
1129,fliehen::V,utekať,бягам
1130,flüchten::V,utiecť,бягам
1131,flüchten::V,utiecť,избягам
1132,sehen::V,vidieť,видя
1133,anschauen::V,pozrieť sa na,гледам
1134,ansehen::V,pozrieť,поглеждам
1135,hören::V,počúvať,чувам
1136,zuhören::V,počúvať,слушам
1137,probieren::V,ochutnať,опитам
1138,riechen::V,ňuchať,подуша
1139,fühlen::V,cítiť,усещам
1140,fühlen::V,cítiť,чувствувам
1141,fühlen::V,pociťovať,усещам
1142,fühlen::V,pociťovať,чувствувам
1143,scheinen::V,zdať sa,изглеждам
1144,zu sehen sein::V,byť vidieť,виждам се
1145,vernehmen::V,počuť,доловя
1146,frieren::V,mrznúť,мръзна
1147,frieren::V,oziabať,мръзна
1148,tun::V,robiť,правя
1149,können::V,môcť,мога
1150,wollen::V,chcieť,ща
1151,wollen::V,chcieť,искам
1152,anfangen::V,začať,започна
1153,beenden::V,skončiť,свърша
1154,beenden::V,skončiť,завърша
1155,aufhören::V,prestať,престана
1156,gelingen::V,podariť sa,успея
1157,gelingen::V,podariť sa,сполуча
1158,geraten::V,dariť sa,удам се
1159,öffnen::V,otvoriť,отворя
1160,schließen::V,zavrieť,затворя
1161,stellen::V,postaviť,поставя
1162,setzen::V,posadiť,туря
1163,legen::V,klásť,сложа
1164,legen::V,klásť,слагам
1165,legen::V,položiť,сложа
1166,legen::V,položiť,слагам
1167,berühren::V,dotykať sa,докосна
1168,verbinden::V,spojiť,свържа
1169,bedecken::V,pokryť,покрия
1170,aufhängen::V,zavesiť,закача
1171,anzünden::V,zapáliť,запаля
1172,aufheben::V,zdvihnúť,вдигна
1173,aufheben::V,zdvihnúť,повдигна
1174,zurücklassen::V,zanechať,оставя
1175,verlieren::V,stratiť,загубя
1176,fallen lassen::V,pustiť,изпусна
1177,machen::V,robiť,направя
1178,herstellen::V,vyrobiť,произведа
1179,bauen::V,stavať,строя
1180,bauen::V,budovať,строя
1181,reparieren::V,opraviť,поправя
1182,verbessern::V,zlepšiť,подобря
1183,ändern::V,zmeniť,променя
1184,ändern::V,preinačiť,променя
1185,graben::V,ryť,копая
1186,graben::V,kopať,копая
1187,beugen::V,ohnúť,прегъна
1188,biegen::V,ohnúť,прегъна
1189,drehen::V,točiť,въртя
1190,drehen::V,krútiť,въртя
1191,wenden::V,obrátiť,обърна
1192,wenden::V,prevrátiť,обърна
1193,umdrehen::V,otočiť,обърна
1194,umdrehen::V,obrátiť,обърна
1195,heben::V,dvíhať,вдигам
1196,heben::V,povzniesť,вдигам
1197,hochheben::V,zdvihnúť,издигна
1198,ergreifen::V,uchopiť sa,хвана
1199,ergreifen::V,uchopiť sa,обхвана
1200,halten::V,držať,държа
1201,drücken::V,tisnúť,натискам
1202,drücken::V,tisnúť,притискам
1203,schieben::V,posunovať,тикам
1204,kratzen::V,škrabať,одраскам
1205,lecken::V,lízať,лижа
1206,lecken::V,lízať,ближа
1207,beißen::V,kúsať,хапя
1208,beißen::V,kúsať,ухапя
1209,abreißen::V,odtrhnúť,откъсна
1210,abschneiden::V,odrezať,отрежа
1211,abschneiden::V,odkrojiť,отрежа
1212,binden::V,zaviazať,вържа
1213,binden::V,priviazať,вържа
1214,stecken::V,strčiť,пъхна
1215,brechen::V,zlomiť,троша
1216,klopfen::V,tĺcť,чукам
1217,klopfen::V,klopať,чукам
1218,hauen::V,nabiť,бия
1219,kleben::V,lepiť,лепя
1220,kleben::V,lepiť,залепя
1221,kleben::V,nalepiť,лепя
1222,kleben::V,nalepiť,залепя
1223,reiben::V,trieť,трия
1224,reiben::V,trieť,търкам
1225,streichen::V,namazať,намажа
1226,schleifen::V,ostríť,остря
1227,schneiden::V,rezať,режа
1228,schneiden::V,strihať,режа
1229,rütteln::V,triasť,разтърсвам
1230,rütteln::V,lomcovať,разтърсвам
1231,schütteln::V,triasť,клатя
1232,schütteln::V,triasť,друсам
1233,schütteln::V,potriasť,клатя
1234,schütteln::V,potriasť,друсам
1235,schwenken::V,mávať,размахам
1236,schütten::V,sypať,сипя
1237,füllen::V,plniť,напълня
1238,einwickeln::V,zabaliť,увия
1239,einwickeln::V,zabaliť,завия
1240,tragen::V,niesť,нося
1241,schleppen::V,vliecť,влача
1242,ziehen::V,ťahať,тегля
1243,ziehen::V,ťahať,дръпна
1244,aufbewahren::V,uložiť,съхраня
1245,aufbewahren::V,uschovať,съхраня
1246,werfen::V,hodiť,хвърля
1247,werfen::V,vrhnúť,хвърля
1248,fangen::V,chytať,ловя
1249,fangen::V,chytať,уловя
1250,packen::V,baliť,хвана
1251,packen::V,chytiť,хвана
1252,verstecken::V,skryť,крия
1253,verstecken::V,skryť,скрия
1254,verstecken::V,schovať,крия
1255,verstecken::V,schovať,скрия
1256,teilen::V,podeliť,разделя
1257,teilen::V,rozdeliť,разделя
1258,schicken::V,posielať,изпращам
1259,bringen::V,priniesť,донеса
1260,hinzufügen::V,pripojiť,прибавя
1261,bekommen::V,dostať,сдобия се
1262,erhalten::V,prijať,получа
1263,nehmen::V,vziať,взема
1264,wählen::V,voliť,избирам
1265,auswählen::V,vybrať,избера
1266,auswählen::V,vyvoliť,избера
1267,bewahren::V,zachovať,пазя
1268,behindern::V,zavadzať,преча
1269,behindern::V,zavadzať,спъвам
1270,behindern::V,byť v ceste,преча
1271,behindern::V,byť v ceste,спъвам
1272,verderben::V,skaziť,разваля
1273,beschädigen::V,ublížiť,повредя
1274,beschädigen::V,poškodiť,повредя
1275,zerbrechen::V,rozbiť,счупя
1276,zerbrechen::V,prelomiť,счупя
1277,zerreißen::V,pretrhnúť,скъсам
1278,zerstören::V,zničiť,разруша
1279,verbrennen::V,spáliť,изгоря
1280,geben::V,dať,дам
1281,reichen::V,podať,подам
1282,schenken::V,darovať,подаря
1283,versprechen::V,sľúbiť,обещая
1284,wünschen::V,želať,желая
1285,loben::V,chváliť,хваля
1286,küssen::V,bozkať,целувам
1287,wiegen::V,kolísať,люлея
1288,zudecken::V,prikryť,покрия
1289,wecken::V,zobudiť,събудя
1290,zeigen::V,ukázať,покажа
1291,führen::V,viesť,водя
1292,führen::V,viesť,заведа
1293,lehren::V,učiť,уча
1294,unterrichten::V,vyučovať,преподавам
1295,aufziehen::V,vychovať,отгледам
1296,leiten::V,viesť,ръководя
1297,leiten::V,viesť,управлявам
1298,antreiben::V,popudiť,подкарвам
1299,lassen::V,dať,накарам
1300,einladen::V,pozvať,поканя
1301,einladen::V,povolať,поканя
1302,vereinigen::V,spojiť,съединя
1303,vereinigen::V,zjednotiť,съединя
1304,besuchen::V,navštíviť,посетя
1305,treffen::V,stretnúť,срещна
1306,sich versammeln::V,zhromaždiť sa,събера се
1307,spielen::V,hrať,играя
1308,singen::V,spievať,пея
1309,tanzen::V,tancovať,танцувам
1310,sich trennen::V,rozísť sa,разделя се
1311,verlassen::V,opustiť,напусна
1312,retten::V,zachrániť,спася
1313,bewachen::V,strážiť,охранявам
1314,schützen::V,chrániť,запазя
1315,verteidigen::V,brániť,защитя
1316,sich schlagen::V,biť sa,бия се
1317,schießen::V,streliť,стрелям
1318,schießen::V,strieľať,стрелям
1319,siegen::V,zvíťaziť,победя
1320,ärgern::V,hnevať,ядосам
1321,ärgern::V,zlostiť,ядосам
1322,schlagen::V,biť,бия
1323,schlagen::V,biť,ударя
1324,schlagen::V,udrieť,бия
1325,schlagen::V,udrieť,ударя
1326,treten::V,kopnúť,ритам
1327,stechen::V,bodnúť,бодна
1328,stechen::V,pichnúť,бодна
1329,stoßen::V,udrieť,бутна
1330,stoßen::V,udrieť,блъсна
1331,stehlen::V,kradnúť,
1332,stören::V,vyrušiť,смутя
1333,belästigen::V,obťažovať,отегча
1334,belästigen::V,obťažovať,безпокоя
1335,verbergen::V,skryť,скрия
1336,täuschen::V,sklamať,измамя
1337,betrügen::V,klamať,измамя
1338,betrügen::V,podvádzať,измамя
1339,töten::V,zabiť,убия
1340,töten::V,zabiť,умъртвя
1341,töten::V,usmrtiť,убия
1342,töten::V,usmrtiť,умъртвя
1343,wohnen::V,bývať,живея
1344,arbeiten::V,pracovať,работя
1345,sammeln::V,zbierať,събера
1346,pflücken::V,trhať,бера
1347,pflücken::V,trhať,откъсна
1348,pflücken::V,oberať,бера
1349,pflücken::V,oberať,откъсна
1350,jagen::V,poľovať,ловувам
1351,fischen::V,loviť ryby,ловя риба
1352,fischen::V,chytať ryby,ловя риба
1353,fassen::V,uloviť,хвана
1354,hüten::V,pásť,пазя
1355,treiben::V,hnať,карам
1356,anbinden::V,priviazať,завържа
1357,füttern::V,kŕmiť,храня
1358,melken::V,dojiť,доя
1359,hacken::V,seknúť,сека
1360,gießen::V,polievať,полея
1361,reifen::V,dozrieť,узрея
1362,zubereiten::V,pripraviť,приготвя
1363,kochen::V,variť,варя
1364,backen::V,piecť,пека
1365,backen::V,smažiť,пека
1366,braten::V,piecť,пържа
1367,braten::V,pražiť,пържа
1368,umrühren::V,pomiešať,разбъркам
1369,stricken::V,pliesť,плета
1370,nähen::V,šiť,шия
1371,färben::V,zafarbiť,боядисам
1372,reinigen::V,čistiť,почистя
1373,waschen::V,myť,мия
1374,waschen::V,myť,пера
1375,abwischen::V,utrieť,избърша
1376,spülen::V,vyplachovať,плакна
1377,fegen::V,zametať,измета
1378,kehren::V,zametať,мета
1379,baden::V,kúpať sa,къпя се
1380,sich waschen::V,umývať sa,мия се
1381,ausziehen::V,zobliecť,съблека
1382,anziehen::V,obliecť,облека
1383,sich anziehen::V,obliecť sa,облека се
1384,kämmen::V,česať,реша
1385,kämmen::V,česať,вчеша
1386,schmücken::V,ozdobiť,накича
1387,sagen::V,povedať,кажа
1388,sprechen::V,hovoriť,говоря
1389,reden::V,rozprávať,говоря
1390,sich unterhalten::V,rozprávať sa,разговарям
1391,fragen::V,spýtať sa,запитам
1392,bitten::V,prosiť,моля
1393,erzählen::V,rozprávať,разкажа
1394,mitteilen::V,oznámiť,съобщя
1395,nennen::V,nazvať,нарека
1396,nennen::V,menovať,нарека
1397,rufen::V,volať,викам
1398,rufen::V,volať,повикам
1399,rufen::V,zavolať,викам
1400,rufen::V,zavolať,повикам
1401,prahlen::V,vystatovať sa,хваля се
1402,übersetzen::V,preložiť,преведа
1403,denken::V,myslieť,мисля
1404,glauben::V,veriť,вярвам
1405,bemerken::V,podotknuť,забележа
1406,bemerken::V,spozorovať,забележа
1407,erkennen::V,poznať,позная
1408,begreifen::V,pochopiť,схвана
1409,begreifen::V,porozumieť,схвана
1410,verstehen::V,rozumieť,разбера
1411,lernen::V,učiť sa,уча се
1412,wissen::V,vedieť,зная
1413,sich erinnern an::V,pamätať si na,спомня си за
1414,vergessen::V,zabudnuť,забравя
1415,messen::V,merať,меря
1416,zählen::V,počítať,броя
1417,rechnen::V,rátať,сметна
1418,rechnen::V,počítať,сметна
1419,lesen::V,čítať,чета
1420,malen::V,maľovať,рисувам
1421,zeichnen::V,kresliť,рисувам
1422,schreiben::V,písať,пиша
1423,besitzen::V,mať,имам
1424,besitzen::V,mať,притежавам
1425,besitzen::V,vlastniť,имам
1426,besitzen::V,vlastniť,притежавам
1427,kaufen::V,kúpiť,купя
1428,kaufen::V,kúpiť,купувам
1429,verkaufen::V,predať,продам
1430,bezahlen::V,zaplatiť,заплатя
1431,zahlen::V,platiť,платя
1432,beherrschen::V,ovládať,владея
1433,ertragen::V,znášať,понеса
1434,ertragen::V,vydržať,понеса
