,Concept_ID,tr,mn
800,geschlossen::A,kapalı,битүү
801,geschlossen::A,kapalı,хаалтай
802,sauber::A,pak,цэвэр
803,sauber::A,pak,хиргүй
804,sauber::A,temiz,цэвэр
805,sauber::A,temiz,хиргүй
806,schmutzig::A,pis,бохир
807,schmutzig::A,pis,хиртэй
808,schmutzig::A,kirli,бохир
809,schmutzig::A,kirli,хиртэй
810,roh::A,çiğ,түүхий
811,reif::A,olgun,болсон
812,lecker::A,lezzetli,амттай
813,süß::A,tatlı,амттай
814,süß::A,tatlı,чихэрлэг
815,süß::A,şekerli,амттай
816,süß::A,şekerli,чихэрлэг
817,bitter::A,acı,гашуун
818,sauer::A,ekşi,эсгэлэн
819,hell::A,aydınlık,гэгээн
820,hell::A,aydınlık,гэрэлтэй
821,dunkel::A,karanlık,бараан
822,dunkel::A,karanlık,харанхуй
823,schwarz::A,kara,хар
824,schwarz::A,siyah,хар
825,weiß::A,ak,цагаан
826,weiß::A,beyaz,цагаан
827,rot::A,kırmızı,улаан
828,gelb::A,sarı,шар
829,blau::A,mavi,хөх
830,blau::A,mavi,цэнхэр
831,grün::A,yeşil,ногоон
832,grau::A,boz,орог
833,grau::A,boz,саарал
834,bunt::A,renkli,эрээн
835,billig::A,ucuz,хямд
836,teuer::A,pahalı,үнэтэй
837,wertvoll::A,değerli,үнэт
838,blind::A,kör,сохор
839,taub::A,sağır,чих хатуу
840,kräftig::A,dinç,чийрэг
841,kräftig::A,kuvvetli,чийрэг
842,stark::A,güçlü,хүчтэй
843,stark::A,güçlü,чадалтай
844,stark::A,kuvvetli,хүчтэй
845,stark::A,kuvvetli,чадалтай
846,schwach::A,zayıf,сул
847,schwach::A,güçsüz,сул
848,fett::A,şişman,тарган
849,fett::A,şişman,голигор
850,schlank::A,narin,голшиг
851,hübsch::A,güzel,сайхан
852,hübsch::A,güzel,хөөрхөн
853,hübsch::A,sevimli,сайхан
854,hübsch::A,sevimli,хөөрхөн
855,böse::A,kötü,муу
856,böse::A,kötü,хортой
857,dumm::A,aptal,тэнэг
858,faul::A,tembel,залхуу
859,fleißig::A,çalışkan,чармайлтгай
860,geizig::A,cimri,харамч
861,klug::A,zekî,цэцэн
862,klug::A,akıllı,цэцэн
863,geschickt::A,becerikli,дүйтэй
864,lieb::A,sevimli,хайрт
865,lustig::A,neşeli,цэнгэлтэй
866,sanft::A,nazik,наалинхай
867,hungrig::A,aç,өлөн
868,hungrig::A,aç,өлссөн
869,krank::A,hasta,өвчтэй
870,krank::A,rahatsız,өвчтэй
871,nackt::A,çıplak,нүцгэн
872,traurig::A,kederli,гунигт
873,traurig::A,üzüntülü,гунигт
874,lebendig::A,canlı,амьд
875,lebendig::A,canlı,амьтай
876,gut::A,iyi,сайн
877,schlecht::A,kötü,муу
878,schlecht::A,kötü,өөдгүй
879,richtig::A,doğru,зөв
880,richtig::A,doğru,зүйтэй
881,schlimm::A,kötü,муухай
882,wahr::A,doğru,үнэн
883,wahr::A,doğru,жинхэнэ
884,wahr::A,gerçek,үнэн
885,wahr::A,gerçek,жинхэнэ
886,alt::A,eski,хуучин
887,neu::A,yeni,шинэ
888,ehemalig::A,önceki,агсан
889,ehemalig::A,önceki,байсан
890,alt[Lebewesen]::A,yaşlı,өвгөн
891,alt[Lebewesen]::A,yaşlı,хижээл
892,jung::A,genç,залуу
893,arm::A,fakir,ядуу
894,reich::A,zengin,баян
895,reich::A,zengin,баялаг
896,bekannt::A,bilinen,танил
897,berühmt::A,ünlü,цуутай
898,berühmt::A,ünlü,алдартай
899,berühmt::A,meşhur,цуутай
900,berühmt::A,meşhur,алдартай
901,fremd::A,yabancı,харь
902,fremd::A,yabancı,гадаад
903,verschieden::A,ayrı,ондоо
904,verschieden::A,ayrı,янз янзын
905,verschieden::A,farklı,ондоо
906,verschieden::A,farklı,янз янзын
907,nah::A,yakın,ойрын
908,nah::A,yakın,дөтийн
909,nah::A,bitişik,ойрын
910,nah::A,bitişik,дөтийн
911,fern::A,uzak,холын
912,linker::A,sol,буруу
913,rechter::A,sağ,баруун
914,anderer::A,diğer,өөр
915,anderer::A,diğer,нөгөө
916,erster::A,ilk,нэгдэх
917,erster::A,ilk,нэгдүгээр
918,erster::A,birinci,нэгдэх
919,erster::A,birinci,нэгдүгээр
920,zweiter::A,ikinci,хоёрдугаар
921,dritter::A,üçüncü,гуравдугаар
922,letzter::A,son,сүүлийн
923,letzter::A,sonuncu,сүүлийн
924,allein::ADV,yalnız,ганцаараа
925,allein::ADV,tek başına,ганцаараа
926,auf einmal::ADV,birden,нэгмөсөн
927,zusammen::ADV,beraber,цуг
928,zusammen::ADV,beraber,хамт
929,zusammen::ADV,birlikte,цуг
930,zusammen::ADV,birlikte,хамт
931,lange::ADV,çok,удаан
932,lange::ADV,uzun,удаан
933,plötzlich::ADV,ansızın,гэнэт
934,plötzlich::ADV,birdenbire,гэнэт
935,sofort::ADV,hemen,дороо
936,sofort::ADV,derhal,дороо
937,später::ADV,daha sonra,дараа
938,jetzt::ADV,şimdi,өнөө
939,heute::ADV,bugün,өнөө
940,heute::ADV,bugün,өнөөдөр
941,morgen::ADV,yarın,маргааш
942,morgen::ADV,yarın,маргаадар
943,bald::ADV,yakında,түргэн
944,bald::ADV,yakında,удахгүй
945,dann::ADV,sonra,хожим
946,dann::ADV,sonra,тэгээд
947,gestern::ADV,dün,өчигдөр
948,einst::ADV,eskiden,нэг
949,damals::ADV,o zamanlar,тэгэхэд
950,danach::ADV,sonradan,тэгээд
951,danach::ADV,sonradan,дараа нь
952,danach::ADV,ondan sonra,тэгээд
953,danach::ADV,ondan sonra,дараа нь
954,vorher::ADV,önce,урьд
955,vorher::ADV,önceden,урьд
956,zuerst::ADV,ilk önce,анх
957,zuerst::ADV,ilk önce,эхлээд
958,einmal::ADV,bir defa,нэг удаа
959,manchmal::ADV,bazan,хааяа
960,manchmal::ADV,bazan,заримдаа
961,oft::ADV,sık sık,олонтоо
962,oft::ADV,çok defa,олонтоо
963,immer::ADV,daima,байнга
964,immer::ADV,her zaman,байнга
965,niemals::ADV,asla değil,хэзээ ч
966,niemals::ADV,asla değil,хэдийд ч
967,niemals::ADV,hiçbir zaman,хэзээ ч
968,niemals::ADV,hiçbir zaman,хэдийд ч
969,hier::ADV,burada,энд
970,hierhin::ADV,buraya,нааш
971,von hier::ADV,buradan,эндээс
972,dort::ADV,orada,тэнд
973,dort::ADV,şurada,тэнд
974,dorthin::ADV,oraya,тийш
975,dorthin::ADV,şuraya,тийш
976,geradeaus::ADV,doğru,шулуун
977,vorwärts::ADV,ileri,урагшаа
978,rückwärts::ADV,geri,буцаан
979,rückwärts::ADV,geri,сөөргөө
980,zurück::ADV,geriye,буцаж
981,zurück::ADV,geriye,гэдрэг
982,unten::ADV,aşağıda,дор
983,hinab::ADV,aşağıya,уруу
984,oben::ADV,yukarıda,дээр
985,hinauf::ADV,yukarı,өөд
986,hinauf::ADV,yukarı,дээш
987,hinauf::ADV,yukarıya,өөд
988,hinauf::ADV,yukarıya,дээш
989,überall::ADV,her yerde,хааяагүй
990,überall::ADV,her yerde,энд тэндгүй
991,nicht::ADV,-mi-,эс
992,nicht::ADV,-mi-,-гүй
993,nicht::ADV,değil,эс
994,nicht::ADV,değil,-гүй
995,ein wenig::ADV,biraz,жаахан
996,kaum::ADV,dar,арай
997,kaum::ADV,dar,арай гэж
998,kaum::ADV,hemen hemen değil,арай
999,kaum::ADV,hemen hemen değil,арай гэж
1000,sehr::ADV,pek,тун
1001,sehr::ADV,gayet,тун
1002,so::ADV,öyle,тэгж
1003,so::ADV,öyle,ингээд
1004,so::ADV,böyle,тэгж
1005,so::ADV,böyle,ингээд
1006,noch::ADV,hâlâ,дахин
1007,noch::ADV,hâlâ,дахиад
1008,noch::ADV,henüz,дахин
1009,noch::ADV,henüz,дахиад
1010,nur::ADV,ancak,зөвхөн
1011,nur::ADV,ancak,гагцхүү
1012,nur::ADV,yalnız,зөвхөн
1013,nur::ADV,yalnız,гагцхүү
1014,schon::ADV,çoktan,нэгэнт
1015,wieder::ADV,tekrar,дахин
1016,wieder::ADV,tekrar,дахиад
1017,wieder::ADV,yeniden,дахин
1018,wieder::ADV,yeniden,дахиад
1019,vergebens::ADV,boşuna,хий
1020,vor::PRP,önünde,өмнө
1021,hinter::PRP,arkasında,ард
1022,unter::PRP,altında,доор
1023,durch::PRP,sayesinde,дундуур
1024,durch::PRP,ortasından,дундуур
1025,neben::PRP,yanında,хажууд
1026,zwischen::PRP,arasında,завсар
1027,zwischen::PRP,arasında,хооронд
1028,wegen::PRP,dolayı,төлөө
1029,wegen::PRP,dolayı,дээрээс
1030,dies::PRN,bu,энэ
1031,das::PRN,o,тэр
1032,das::PRN,şu,тэр
1033,alles::PRN,hepsi,цөм
1034,alles::PRN,hepsi,бүгд
1035,alles::PRN,her şey,цөм
1036,alles::PRN,her şey,бүгд
1037,ich::PRN,ben,би
1038,du::PRN,sen,чи
1039,er::PRN,o,тэр
1040,er::PRN,o,тэр хүн
1041,wir::PRN,biz,бид
1042,ihr::PRN,siz,та нар
1043,sie::PRN,onlar,тэд
1044,was::FPRN,ne,юу
1045,wer::FPRN,kim,хэн
1046,wo::FADV,nerede,хаа
1047,wo::FADV,nerede,хаана
1048,wohin::FADV,nereye,хааш
1049,wohin::FADV,nereye,хаана
1050,wie::FADV,nasıl,яаж
1051,wie::FADV,nasıl,хэрхэн
1052,warum::FADV,neden,юунд
1053,warum::FADV,neden,яагаад
1054,wieviel::FNUM,kaç,хэдий
1055,wieviel::FNUM,kaç,хэд
1056,wieviel::FNUM,ne kadar,хэдий
1057,wieviel::FNUM,ne kadar,хэд
1058,eins::NUM,bir,нэг
1059,zwei::NUM,iki,хоёр
1060,drei::NUM,üç,гурав
1061,vier::NUM,dört,дөрөв
1062,fünf::NUM,beş,тав
1063,sechs::NUM,altı,зургаа
1064,sieben::NUM,yedi,долоо
1065,acht::NUM,sekiz,найм
1066,neun::NUM,dokuz,ес
1067,zehn::NUM,on,арав
1068,elf::NUM,on bir,арван нэг
1069,zwölf::NUM,on iki,арван хоёр
1070,zwanzig::NUM,yirmi,хорь
1071,dreißig::NUM,otuz,гуч
1072,vierzig::NUM,kırk,дөч
1073,fünfzig::NUM,elli,тавь
1074,sechzig::NUM,altmış,жар
1075,siebzig::NUM,yetmiş,дал
1076,achtzig::NUM,seksen,ная
1077,neunzig::NUM,doksan,ер
1078,hundert::NUM,yüz,зуу
1079,tausend::NUM,bin,мянга
1080,und::CNJ,ve,ч
1081,und::CNJ,ve,болон
1082,und::CNJ,ile,ч
1083,und::CNJ,ile,болон
1084,oder::CNJ,ya,буюу
1085,oder::CNJ,yahut,буюу
1086,stehen::V,durmak,зогсох
1087,sitzen::V,oturmak,суух
1088,liegen::V,yatmak,хэвтэх
1089,hängen::V,asılı olmak,өлгөөтэй байх
1090,hängen::V,asılı olmak,дүүжлээтэй байх
1091,werden::V,olmak,болох
1092,werden::V,olunmak,болох
1093,passieren::V,olmak,тохиох
1094,beginnen::V,başlamak,эхлэх
1095,enden::V,bitmek,дүүрэх
1096,enden::V,sona ermek,дүүрэх
1097,wechseln::V,değişmek,хувирах
1098,aufgehen[Sonne]::V,doğmak,мандах
1099,untergehen[Sonne]::V,batmak,жаргах
1100,scheinen[Sonne]::V,parlamak,гэрэлтэх
1101,donnern::V,gök gürlemek,дуугарах
1102,wehen::V,esmek,салхилах
1103,wehen::V,esmek,хөөрөгдөх
1104,strömen::V,akmak,гүйх
1105,strömen::V,akmak,урсах
1106,fließen::V,akmak,урсах
1107,sich drehen::V,dönmek,эргэлдэх
1108,schwanken::V,sallanmak,хэлбэлзэх
1109,schwingen::V,titremek,ганхах
1110,schwingen::V,titremek,хэлбэлзэх
1111,fallen::V,düşmek,унах
1112,brennen::V,yanmak,шатах
1113,rauchen::V,tütmek,баагих
1114,regnen::V,yağmak,бороо орно
1115,gefrieren::V,donmak,хөлдөх
1116,tauen::V,erimek,хайлах
1117,schmelzen::V,erimek,уярах
1118,trocknen::V,kurumak,хатах
1119,sieden::V,kaynamak,буцлах
1120,sieden::V,kaynamak,даргилах
1121,faulen::V,çürümek,үжрэх
1122,faulen::V,çürümek,өмхийрөх
1123,verfaulen::V,çürümek,бээх
1124,verfaulen::V,çürümek,өгрөх
1125,reißen::V,yırtılmak,цуурах
1126,versinken::V,batmak,живэх
1127,vergehen::V,geçmek,нөгчих
1128,vergehen::V,geçmek,өнгөрөх
1129,erscheinen::V,görünmek,гарах
1130,erscheinen::V,görünmek,бултайх
1131,verschwinden::V,kaybolmak,далд орох
1132,verschwinden::V,kaybolmak,алга болох
1133,sinken::V,inmek,татрах
1134,sinken::V,inmek,доошлох
1135,abnehmen::V,azalmak,багасах
1136,abnehmen::V,azalmak,хорогдох
1137,zunehmen::V,artmak,ихсэх
1138,zunehmen::V,çoğalmak,ихсэх
1139,steigen::V,artmak,нэмэгдэх
1140,steigen::V,yükselmek,нэмэгдэх
1141,wachsen::V,büyümek,өсөх
1142,wachsen::V,büyümek,ургах
1143,wachsen::V,gelişmek,өсөх
1144,wachsen::V,gelişmek,ургах
1145,glänzen::V,parlamak,гилгэнэх
1146,glänzen::V,parlamak,гилбэгнэх
1147,funkeln::V,parıldamak,гялжах
1148,funkeln::V,parıldamak,гялалзах
1149,lärmen::V,gürültü yapmak,шуугих
1150,läuten::V,çalmak,цохих
1151,klingeln::V,zil çalmak,хонхдох
1152,klingeln::V,zil çalmak,дуугарах
1153,klirren::V,şakırdamak,хангир жингэр хийх
1154,klirren::V,zangırdamak,хангир жингэр хийх
1155,brausen::V,köpürmek,бургилах
1156,brausen::V,kükremek,бургилах
1157,rauschen::V,fışırdamak,сэржигнэх
1158,klingen::V,tınlamak,хангинах
1159,bellen::V,havlamak,хуцах
1160,heulen::V,ulumak,улих
1161,blasen::V,üflemek,үлзэх
1162,pfeifen::V,düdük çalmak,исгэрэх
1163,schreien::V,bağırmak,хашгирах
1164,schreien::V,haykırmak,хашгирах
1165,stöhnen::V,inlemek,ёолох
1166,stöhnen::V,inlemek,гэнгэнэх
1167,zittern::V,titremek,дагжих
1168,leben::V,yaşamak,амьдрах
1169,leben::V,hayatta olmak,амьдрах
1170,geboren werden::V,doğmak,төрөх
1171,atmen::V,solunmak,амьсгалах
1172,atmen::V,nefes almak,амьсгалах
1173,trinken::V,içmek,уух
1174,essen::V,yemek,идэх
1175,schlucken::V,yutmak,залгих
1176,müde werden::V,yorulmak,ядрах
1177,einschlafen::V,uykuya dalmak,унтчих
1178,schlafen::V,uyumak,унтах
1179,aufwachen::V,uyanmak,сэрэх
1180,aufstehen::V,kalkmak,босох
1181,aufstehen::V,yataktan kalkmak,босох
1182,sich erholen::V,dinlenmek,амрах
1183,krank werden::V,hastalanmak,өвдөж эхлэх
1184,krank sein::V,hasta olmak,өвдөх
1185,schmerzen::V,ağrımak,өвдөх
1186,schmerzen::V,ağrımak,шархирах
1187,husten::V,öksürmek,ханиах
1188,genesen::V,şifa bulmak,засрах
1189,sterben::V,ölmek,үхэх
1190,sterben::V,ölmek,нас барах
1191,sterben::V,vefat etmek,үхэх
1192,sterben::V,vefat etmek,нас барах
1193,umkommen::V,ölmek,үхэх
1194,sich bewegen::V,hareket etmek,хөдлөх
1195,sich rühren::V,kımıldanmak,хөдлөх
1196,sich erheben::V,kalkmak,босох
1197,sich erheben::V,ayağa kalkmak,босох
1198,sich setzen::V,oturmak,суух
1199,hinfallen::V,yere düşmek,ойчих
1200,laufen::V,yürümek,явган явах
1201,schreiten::V,yürümek,алхах
1202,schreiten::V,adım atmak,алхах
1203,spazierengehen::V,gezmek,зугаалах
1204,spazierengehen::V,dolaşmak,зугаалах
1205,eilen::V,seğirtmek,хурдлах
1206,sich beeilen::V,acele etmek,яарах
1207,sich beeilen::V,acele etmek,шамдах
1208,sausen::V,hızla gitmek,давхих
1209,rennen::V,koşmak,гүйх
1210,springen::V,atlamak,харайх
1211,springen::V,atlamak,дэвхрэх
1212,springen::V,sıçramak,харайх
1213,springen::V,sıçramak,дэвхрэх
1214,klettern::V,tırmanmak,авирах
1215,schaukeln::V,sallanmak,ганхалзах
1216,kriechen::V,sürünmek,мөлхөх
1217,schwimmen::V,yüzmek,сэлэх
1218,tauchen::V,dalmak,шунгах
1219,rudern::V,kürek çekmek,сэлүүрдэх
1220,fahren::V,gitmek,явах
1221,fliegen::V,uçmak,нисэх
1222,gehen::V,gitmek,явах
1223,weggehen::V,gitmek,явах
1224,abfahren::V,kalkmak,одох
1225,abfahren::V,kalkmak,хөдлөх
1226,anhalten::V,durmak,зогсох
1227,hineingehen::V,içeri girmek,орох
1228,eintreten::V,girmek,орох
1229,kommen::V,gelmek,ирэх
1230,ankommen::V,varmak,хүрэх
1231,zurückkommen::V,dönmek,харих
1232,zurückkommen::V,dönmek,буцаж ирэх
1233,bleiben::V,kalmak,үлдэх
1234,warten::V,beklemek,хүлээх
1235,erwarten::V,beklemek,хүлээх
1236,suchen::V,aramak,эрэх
1237,suchen::V,aramak,бэдрэх
1238,finden::V,bulmak,олох
1239,versuchen::V,denemek,оролдох
1240,vorbereiten::V,hazırlamak,бэлтгэх
1241,lieben::V,sevmek,янаглах
1242,mögen::V,beğenmek,таалах
1243,lachen::V,gülmek,инээх
1244,rühren::V,dokunmak,сэтгэл уяруулах
1245,rühren::V,duygulandırmak,сэтгэл уяруулах
1246,weinen::V,ağlamak,уйлах
1247,schimpfen::V,küfretmek,хараах
1248,sich ärgern::V,kızmak,уурлах
1249,sich fürchten::V,korkmak,айх
1250,fürchten::V,korkmak,айх
1251,fliehen::V,kaçmak,зугтах
1252,fliehen::V,kaçmak,гүйж очих
1253,flüchten::V,kaçmak,оргох
1254,sehen::V,görmek,үзэх
1255,anschauen::V,seyretmek,харах
1256,ansehen::V,bakmak,харах
1257,hören::V,duymak,дуулах
1258,hören::V,işitmek,дуулах
1259,zuhören::V,dinlemek,чагнах
1260,probieren::V,denemek,амсаж үзэх
1261,probieren::V,tadına bakmak,амсаж үзэх
1262,riechen::V,kokusunu almak,үнэрлэх
1263,fühlen::V,duymak,мэдрэх
1264,fühlen::V,hissetmek,мэдрэх
1265,scheinen::V,görünmek,шиг үзэгдэх
1266,zu sehen sein::V,görünmek,үзэгдэх
1267,zu sehen sein::V,görünmek,харагдах
1268,vernehmen::V,haber almak,дуулах
1269,frieren::V,üşümek,даарах
1270,tun::V,etmek,хийх
1271,tun::V,etmek,үйлдэх
1272,tun::V,yapmak,хийх
1273,tun::V,yapmak,үйлдэх
1274,können::V,bilmek,болох
1275,wollen::V,istemek,хүсэх
1276,anfangen::V,başlamak,эхлэх
1277,beenden::V,bitirmek,дуусгах
1278,aufhören::V,bitmek,болих
1279,aufhören::V,bitmek,зогсох
1280,gelingen::V,başarmak,бүтэх
1281,geraten::V,düşmek,илрэх
1282,öffnen::V,açmak,нээх
1283,öffnen::V,açmak,тайлах
1284,schließen::V,kapamak,хаах
1285,stellen::V,koymak,тавих
1286,stellen::V,koymak,босгох
1287,setzen::V,koymak,суулгах
1288,setzen::V,oturtmak,суулгах
1289,legen::V,koymak,хийх
1290,legen::V,koymak,тавих
1291,legen::V,yatırmak,хийх
1292,legen::V,yatırmak,тавих
1293,berühren::V,dokunmak,шүргэх
1294,verbinden::V,bağlamak,залгах
1295,verbinden::V,birleştirmek,залгах
1296,bedecken::V,örtmek,бүрэх
1297,bedecken::V,kaplamak,бүрэх
1298,aufhängen::V,asmak,өлгөх
1299,aufhängen::V,asmak,дүүжлэх
1300,anzünden::V,yakmak,асаах
1301,anzünden::V,yakmak,ноцоох
1302,anzünden::V,ateşlemek,асаах
1303,anzünden::V,ateşlemek,ноцоох
1304,aufheben::V,kaldırmak,өргөх
1305,zurücklassen::V,geride bırakmak,орхих
1306,zurücklassen::V,geride bırakmak,үлдээх
1307,verlieren::V,yitirmek,гээх
1308,verlieren::V,kaybetmek,гээх
1309,fallen lassen::V,düşürmek,унагах
1310,machen::V,yapmak,хийх
1311,machen::V,yapmak,гаргах
1312,herstellen::V,yapmak,бүтээх
1313,herstellen::V,imal etmek,бүтээх
1314,bauen::V,kurmak,барих
1315,bauen::V,inşa etmek,барих
1316,reparieren::V,onarmak,засах
1317,reparieren::V,onarmak,сэлбэх
1318,reparieren::V,tamir etmek,засах
1319,reparieren::V,tamir etmek,сэлбэх
1320,verbessern::V,düzeltmek,засах
1321,verbessern::V,düzeltmek,сайжруулах
1322,ändern::V,değiştirmek,өөрчлөх
1323,graben::V,kazmak,малтах
1324,beugen::V,eğmek,бөгтийлгөх
1325,biegen::V,bükmek,матах
1326,biegen::V,bükmek,муруйлгах
1327,drehen::V,çevirmek,эргүүлэх
1328,drehen::V,döndürmek,эргүүлэх
1329,wenden::V,çevirmek,эргүүлэх
1330,umdrehen::V,çevirmek,хөрвүүлэх
1331,heben::V,kaldırmak,өргөх
1332,hochheben::V,yukarı kaldırmak,өргөх
1333,ergreifen::V,tutmak,атгах
1334,ergreifen::V,yakalamak,атгах
1335,halten::V,tutmak,барих
1336,drücken::V,sıkmak,дарах
1337,schieben::V,itmek,түлхэх
1338,schieben::V,sürmek,түлхэх
1339,kratzen::V,kaşımak,хусах
1340,kratzen::V,kaşımak,маажих
1341,lecken::V,yalamak,долоох
1342,beißen::V,ısırmak,зуух
1343,beißen::V,ısırmak,хазах
1344,abreißen::V,koparmak,таслах
1345,abschneiden::V,keserek ayırmak,тайрах
1346,binden::V,bağlamak,боох
1347,binden::V,bağlamak,хүлэх
1348,stecken::V,sokmak,шаах
1349,stecken::V,sokmak,шигтгэх
1350,brechen::V,kırmak,хугалах
1351,klopfen::V,çalmak,цохих
1352,klopfen::V,çalmak,тогших
1353,hauen::V,vurmak,дэлдэх
1354,kleben::V,yapıştırmak,наах
1355,reiben::V,ovmak,нухах
1356,reiben::V,ovmak,нидчих
1357,reiben::V,sürtmek,нухах
1358,reiben::V,sürtmek,нидчих
1359,streichen::V,sürmek,нялах
1360,streichen::V,sürmek,түрхэх
1361,schleifen::V,bilemek,билүүдэх
1362,schleifen::V,bilemek,гуранздах
1363,schneiden::V,kesmek,огтлох
1364,rütteln::V,sallamak,холхнулах
1365,schütteln::V,sarsmak,сэгсрэх
1366,schütteln::V,çalkamak,сэгсрэх
1367,schwenken::V,sallamak,дэвэх
1368,schwenken::V,sallamak,даллах
1369,schütten::V,dökmek,цутгах
1370,schütten::V,dökmek,аягалах
1371,schütten::V,akıtmak,цутгах
1372,schütten::V,akıtmak,аягалах
1373,füllen::V,doldurmak,дүүргэх
1374,einwickeln::V,sarmak,боох
1375,einwickeln::V,sarmak,ороох
1376,tragen::V,taşımak,авчрах
1377,schleppen::V,sürüklemek,чирэх
1378,ziehen::V,çekmek,татах
1379,aufbewahren::V,saklamak,хадгалах
1380,werfen::V,atmak,хаях
1381,werfen::V,atmak,шидэх
1382,fangen::V,tutmak,барих
1383,fangen::V,yakalamak,барих
1384,packen::V,tutmak,шүүрэх
1385,packen::V,yakalamak,шүүрэх
1386,verstecken::V,saklamak,нуух
1387,teilen::V,bölmek,хуваах
1388,teilen::V,ayırmak,хуваах
1389,schicken::V,yollamak,илгээх
1390,schicken::V,yollamak,явуулах
1391,schicken::V,göndermek,илгээх
1392,schicken::V,göndermek,явуулах
1393,bringen::V,getirmek,авчрах
1394,bringen::V,getirmek,аваачих
1395,hinzufügen::V,katmak,нэмэх
1396,hinzufügen::V,eklemek,нэмэх
1397,bekommen::V,almak,хүлээн авах
1398,bekommen::V,eline geçmek,хүлээн авах
1399,erhalten::V,almak,хүлээн авах
1400,nehmen::V,almak,авах
1401,wählen::V,seçmek,сонгох
1402,auswählen::V,seçmek,шилэх
1403,auswählen::V,ayırmak,шилэх
1404,bewahren::V,korumak,гамнах
1405,behindern::V,engellemek,саад хийх
1406,behindern::V,engellemek,тотгор болох
1407,verderben::V,bozmak,эвдэх
1408,beschädigen::V,zedelemek,гэмтээх
1409,beschädigen::V,ziyan vermek,гэмтээх
1410,zerbrechen::V,kırmak,хагалах
1411,zerbrechen::V,kırmak,хага цохих
1412,zerreißen::V,yırtmak,урах
1413,zerstören::V,yıkmak,эвдэх
1414,zerstören::V,yıkmak,сүйтгэх
1415,zerstören::V,tahrip etmek,эвдэх
1416,zerstören::V,tahrip etmek,сүйтгэх
1417,verbrennen::V,yakmak,шатаах
1418,geben::V,vermek,өгөх
1419,reichen::V,uzatmak,өгөх
1420,reichen::V,uzatmak,дамжуулах
1421,schenken::V,hediye etmek,бэлэглэх
1422,versprechen::V,vaat etmek,амлах
1423,wünschen::V,kutlamak,ерөөх
1424,loben::V,övmek,магтах
1425,loben::V,övmek,сайшаах
1426,küssen::V,öpmek,озох
1427,küssen::V,öpmek,үнсэх
1428,wiegen::V,sallamak,бүүвэйлэх
1429,zudecken::V,örtmek,хучих
1430,zudecken::V,örtmek,бүтээх
1431,wecken::V,uyandırmak,сэрээх
1432,zeigen::V,göstermek,үзүүлэх
1433,führen::V,gezdirmek,хөтлөх
1434,führen::V,yol göstermek,хөтлөх
1435,lehren::V,okutmak,заах
1436,lehren::V,öğretmek,заах
1437,unterrichten::V,öğretmek,сургах
1438,aufziehen::V,yetiştirmek,өсгөх
1439,aufziehen::V,yetiştirmek,хүмүүжүүлэх
1440,leiten::V,yönetmek,удирдах
1441,leiten::V,idare etmek,удирдах
1442,antreiben::V,teşvik etmek,шамдуулах
1443,lassen::V,-tırmak,-уулах
1444,einladen::V,davet etmek,залах
1445,vereinigen::V,birleştirmek,нэгтгэх
1446,vereinigen::V,birleştirmek,хамтруулах
1447,besuchen::V,uğramak,зочлох
1448,besuchen::V,ziyaret etmek,зочлох
1449,besuchen::V,görmeye gitmek,зочлох
1450,treffen::V,rastlamak,учрах
1451,treffen::V,rastlamak,дайралдах
1452,treffen::V,isabet etmek,учрах
1453,treffen::V,isabet etmek,дайралдах
1454,sich versammeln::V,toplanmak,хуралдах
1455,spielen::V,oynamak,наадах
1456,singen::V,söylemek,дуулах
1457,singen::V,şarkı söylemek,дуулах
1458,tanzen::V,oynamak,бүжиглэх
1459,tanzen::V,dans etmek,бүжиглэх
1460,sich trennen::V,ayrılmak,салах
1461,verlassen::V,bırakmak,хаях
1462,verlassen::V,terk etmek,хаях
1463,retten::V,kurtarmak,гэтэлгэх
1464,bewachen::V,gözetmek,сахих
1465,schützen::V,korumak,хамгаалах
1466,verteidigen::V,savunmak,хамгаалах
1467,sich schlagen::V,dövüşmek,зодолдох
1468,schießen::V,ateş etmek,харвах
1469,schießen::V,ateş etmek,буу буудах
1470,siegen::V,yenmek,ялах
1471,ärgern::V,kızdırmak,уурлуулах
1472,ärgern::V,kızdırmak,уур хүргэх
1473,schlagen::V,dövmek,цохих
1474,treten::V,tepmek,өшиглөх
1475,stechen::V,sokmak,хатгах
1476,stechen::V,batırmak,хатгах
1477,stoßen::V,itmek,ёврох
1478,stoßen::V,itmek,нудрах
1479,stehlen::V,çalmak,хулгайлах
1480,stören::V,bozmak,саад болох
1481,stören::V,etkilemek,саад болох
1482,belästigen::V,rahatsız etmek,зовоох
1483,belästigen::V,rahatsız etmek,амраахгүй байх
1484,verbergen::V,saklamak,нуух
1485,verbergen::V,saklamak,далдлах
1486,täuschen::V,aldatmak,мэхлэх
1487,betrügen::V,aldatmak,хуурах
1488,betrügen::V,dolandırmak,хуурах
1489,töten::V,öldürmek,алах
1490,wohnen::V,oturmak,суух
1491,wohnen::V,oturmak,амьдрах
1492,arbeiten::V,çalışmak,ажиллах
1493,arbeiten::V,çalışmak,хөдөлмөрлөх
1494,sammeln::V,toplamak,түүх
1495,sammeln::V,toplamak,хураах
1496,pflücken::V,koparmak,түүх
1497,jagen::V,avlanmak,агнах
1498,jagen::V,avlanmak,гөрөөлөх
