,Concept_ID,fr,it
852,schlimm::A,mauvais,grave
853,wahr::A,vrai,vero
854,wahr::A,véritable,vero
855,alt::A,vieux,vecchio
856,neu::A,neuf,nuovo
857,neu::A,nouveau,nuovo
858,ehemalig::A,ancien,vecchio
859,ehemalig::A,ancien,d'una_volta
860,alt[Lebewesen]::A,âgé,anziano
861,alt[Lebewesen]::A,vieux,anziano
862,jung::A,jeune,giovane
863,arm::A,pauvre,pòvero
864,reich::A,riche,ricco
865,bekannt::A,connu,noto
866,bekannt::A,connu,conosciuto
867,berühmt::A,fameux,famoso
868,berühmt::A,fameux,cèlebre
869,berühmt::A,célèbre,famoso
870,berühmt::A,célèbre,cèlebre
871,fremd::A,étranger,estràneo
872,fremd::A,étranger,straniero
873,verschieden::A,différent,diverso
874,verschieden::A,différent,differente
875,nah::A,lié,vicino
876,nah::A,lié,propinquo
877,nah::A,proche,vicino
878,nah::A,proche,propinquo
879,fern::A,éloigné,lontano
880,fern::A,lointain,lontano
881,linker::A,gauche,sinistro
882,rechter::A,droit,destro
883,anderer::A,autre,altro
884,erster::A,premier,primo
885,zweiter::A,second,secondo
886,zweiter::A,deuxième,secondo
887,dritter::A,troisième,terzo
888,letzter::A,dernier,ùltimo
889,allein::ADV,seul,solo
890,allein::ADV,seul,da solo
891,auf einmal::ADV,à la fois,insieme
892,zusammen::ADV,ensemble,insieme
893,lange::ADV,longtemps,a lungo
894,plötzlich::ADV,tout à coup,all'improvviso
895,sofort::ADV,immédiatement,sùbito
896,sofort::ADV,immédiatement,all'istante
897,später::ADV,plus tard,più tardi
898,jetzt::ADV,maintenant,ora
899,jetzt::ADV,maintenant,adesso
900,heute::ADV,aujourd'hui,oggi
901,morgen::ADV,demain,domani
902,bald::ADV,bientôt,presto
903,bald::ADV,bientôt,tra poco
904,dann::ADV,puis,allora
905,dann::ADV,ensuite,allora
906,gestern::ADV,hier,ieri
907,einst::ADV,jadis,prima
908,einst::ADV,jadis,un tempo
909,einst::ADV,autrefois,prima
910,einst::ADV,autrefois,un tempo
911,damals::ADV,alors,allora
912,damals::ADV,à l'époque,allora
913,danach::ADV,après,poi
914,danach::ADV,après,dopo
915,danach::ADV,ensuite,poi
916,danach::ADV,ensuite,dopo
917,vorher::ADV,auparavant,prima
918,zuerst::ADV,d'abord,prima
919,zuerst::ADV,d'abord,dapprima
920,zuerst::ADV,premièrement,prima
921,zuerst::ADV,premièrement,dapprima
922,einmal::ADV,une fois,una volta
923,manchmal::ADV,parfois,talvolta
924,manchmal::ADV,parfois,qualche volta
925,manchmal::ADV,quelquefois,talvolta
926,manchmal::ADV,quelquefois,qualche volta
927,oft::ADV,souvent,spesso
928,immer::ADV,toujours,sempre
929,niemals::ADV,ne ... jamais,non mai
930,hier::ADV,ici,qua
931,hierhin::ADV,par ici,qua
932,von hier::ADV,d'ici,ne
933,von hier::ADV,d'ici,da qui
934,dort::ADV,là,lì
935,dort::ADV,là-bas,lì
936,dorthin::ADV,y,là
937,dorthin::ADV,par là,là
938,geradeaus::ADV,tout droit,diritto
939,vorwärts::ADV,en avant,avanti
940,rückwärts::ADV,en arrière,all'indietro
941,zurück::ADV,de retour,di indietro
942,unten::ADV,en bas,giù
943,unten::ADV,en bas,sotto
944,unten::ADV,au-dessous,giù
945,unten::ADV,au-dessous,sotto
946,hinab::ADV,en bas,giù
947,hinab::ADV,en bas,in giù
948,hinab::ADV,vers le bas,giù
949,hinab::ADV,vers le bas,in giù
950,oben::ADV,dessus,su
951,oben::ADV,dessus,sopra
952,oben::ADV,en haut,su
953,oben::ADV,en haut,sopra
954,hinauf::ADV,en haut,in sù
955,hinauf::ADV,en haut,in alto
956,hinauf::ADV,vers le haut,in sù
957,hinauf::ADV,vers le haut,in alto
958,überall::ADV,partout,dappertutto
959,nicht::ADV,ne ... pas,non
960,ein wenig::ADV,un peu,un po'
961,ein wenig::ADV,un peu,un poco
962,kaum::ADV,à peine,a appena
963,sehr::ADV,très,molto
964,so::ADV,si,così
965,so::ADV,si,tanto
966,so::ADV,ainsi,così
967,so::ADV,ainsi,tanto
968,noch::ADV,encore,ancora
969,nur::ADV,seulement,solo
970,nur::ADV,seulement,soltanto
971,nur::ADV,ne ... que,solo
972,nur::ADV,ne ... que,soltanto
973,schon::ADV,déjà,già
974,wieder::ADV,de nouveau,di nuovo
975,vergebens::ADV,en vain,invano
976,vor::PRP,devant,davanti a
977,hinter::PRP,derrière,dietro
978,unter::PRP,sous,sotto
979,unter::PRP,au-dessous de,sotto
980,durch::PRP,par,per
981,durch::PRP,par,attraverso
982,durch::PRP,à travers,per
983,durch::PRP,à travers,attraverso
984,neben::PRP,à côté de,a accanto a
985,zwischen::PRP,entre,fra
986,wegen::PRP,à cause de,a causa di
987,dies::PRN,ceci,ciò
988,dies::PRN,ceci,questo
989,das::PRN,ce,ciò
990,das::PRN,ce,quello
991,das::PRN,cela,ciò
992,das::PRN,cela,quello
993,alles::PRN,tout,tutto
994,ich::PRN,je,ìo
995,ich::PRN,moi,ìo
996,du::PRN,tu,tu
997,du::PRN,toi,tu
998,er::PRN,il,lui
999,er::PRN,il,egli
1000,er::PRN,lui,lui
1001,er::PRN,lui,egli
1002,wir::PRN,nous,noi
1003,ihr::PRN,vous,voi
1004,sie::PRN,ils,loro
1005,sie::PRN,elles,loro
1006,was::FPRN,que,che
1007,was::FPRN,que,che cosa
1008,was::FPRN,quoi,che
1009,was::FPRN,quoi,che cosa
1010,wer::FPRN,qui,chi
1011,wo::FADV,où,dove
1012,wohin::FADV,où,dove
1013,wie::FADV,comment,come
1014,warum::FADV,pourquoi,perche
1015,wieviel::FNUM,combien,quanto
1016,eins::NUM,un,uno
1017,zwei::NUM,deux,due
1018,drei::NUM,trois,tre
1019,vier::NUM,quatre,quattro
1020,fünf::NUM,cinq,cinque
1021,sechs::NUM,six,sei
1022,sieben::NUM,sept,sette
1023,acht::NUM,huit,otto
1024,neun::NUM,neuf,nove
1025,zehn::NUM,dix,dieci
1026,elf::NUM,onze,ùndici
1027,zwölf::NUM,douze,dodici
1028,zwanzig::NUM,vingt,venti
1029,dreißig::NUM,trente,trenta
1030,vierzig::NUM,quarante,quaranta
1031,fünfzig::NUM,cinquante,cinquanta
1032,sechzig::NUM,soixante,sessanta
1033,siebzig::NUM,soixante-dix,settanta
1034,achtzig::NUM,quatre-vingt,ottanta
1035,neunzig::NUM,quatre-vingt-dix,novanta
1036,hundert::NUM,cent,cento
1037,tausend::NUM,mille,mille
1038,und::CNJ,et,e
1039,oder::CNJ,ou,o
1040,stehen::V,être debout,stare in piedi
1041,sitzen::V,être assis,sedere
1042,sitzen::V,être assis,stare seduto
1043,liegen::V,être couché,giacere
1044,hängen::V,pendre,pèndere
1045,hängen::V,pendre,èssere appeso
1046,werden::V,devenir,farsi
1047,werden::V,devenir,diventare
1048,passieren::V,se passer,succèdere
1049,beginnen::V,commencer,cominciare
1050,enden::V,finir,finire
1051,enden::V,finir,terminare
1052,enden::V,se terminer,finire
1053,enden::V,se terminer,terminare
1054,wechseln::V,changer,variare
1055,wechseln::V,changer,cambiare
1056,wechseln::V,alterner,variare
1057,wechseln::V,alterner,cambiare
1058,aufgehen[Sonne]::V,se lever,sòrgere
1059,aufgehen[Sonne]::V,se lever,spuntare
1060,untergehen[Sonne]::V,se coucher,tramontare
1061,scheinen[Sonne]::V,briller,splèndere
1062,donnern::V,tonner,tonare
1063,wehen::V,souffler,soffiare
1064,strömen::V,affluer,fluire
1065,fließen::V,couler,fluire
1066,fließen::V,couler,scorrere
1067,sich drehen::V,tourner,girarsi
1068,schwanken::V,osciller,oscillare
1069,schwanken::V,osciller,barcollare
1070,schwanken::V,chanceler,oscillare
1071,schwanken::V,chanceler,barcollare
1072,schwingen::V,vibrer,vibrare
1073,schwingen::V,vibrer,oscillare
1074,schwingen::V,osciller,vibrare
1075,schwingen::V,osciller,oscillare
1076,fallen::V,tomber,cadere
1077,brennen::V,brûler,àrdere
1078,brennen::V,brûler,bruciare
1079,brennen::V,flamber,àrdere
1080,brennen::V,flamber,bruciare
1081,rauchen::V,fumer,fumare
1082,regnen::V,pleuvoir,piòvere
1083,gefrieren::V,geler,gelarsi
1084,gefrieren::V,geler,congelarsi
1085,tauen::V,dégeler,sciògliersi
1086,schmelzen::V,fondre,fòndere
1087,schmelzen::V,fondre,sciògliersi
1088,trocknen::V,sécher,asciugarsi
1089,sieden::V,bouillir,bollire
1090,faulen::V,pourrir,marcire
1091,faulen::V,se putréfier,marcire
1092,verfaulen::V,pourrir,imputridire
1093,reißen::V,rompre,strapparsi
1094,reißen::V,se déchirer,strapparsi
1095,versinken::V,s'enfoncer,affondare
1096,vergehen::V,passer,passare
1097,erscheinen::V,apparaître,apparire
1098,erscheinen::V,apparaître,comparire
1099,verschwinden::V,disparaître,sparire
1100,verschwinden::V,disparaître,scomparire
1101,sinken::V,descendre,calare
1102,sinken::V,descendre,scendere
1103,sinken::V,s'abaisser,calare
1104,sinken::V,s'abaisser,scendere
1105,abnehmen::V,diminuer,diminuire
1106,zunehmen::V,augmenter,aumentare
1107,steigen::V,monter,salire
1108,steigen::V,monter,montare
1109,wachsen::V,croître,crescere
1110,glänzen::V,briller,splèndere
1111,funkeln::V,étinceler,brillare
1112,funkeln::V,étinceler,scintillare
1113,lärmen::V,faire du bruit,strepitare
1114,lärmen::V,faire du bruit,fare chiasso
1115,läuten::V,sonner,suonare
1116,klingeln::V,sonner,suonare
1117,klirren::V,cliqueter,tintinnare
1118,brausen::V,mugir,rombare
1119,brausen::V,mugir,rumoreggiare
1120,rauschen::V,bruire,frusciare
1121,klingen::V,sonner,suonare
1122,bellen::V,aboyer,latrare
1123,bellen::V,aboyer,abbaiare
1124,heulen::V,hurler,urlare
1125,heulen::V,hurler,ululare
1126,blasen::V,souffler,soffiare
1127,pfeifen::V,siffler,fischiare
1128,schreien::V,crier,gridare
1129,stöhnen::V,gémir,gèmere
1130,zittern::V,trembler,tremare
1131,leben::V,vivre,vìvere
1132,geboren werden::V,naître,nàscere
1133,atmen::V,respirer,respirare
1134,trinken::V,boire,bere
1135,essen::V,manger,mangiare
1136,schlucken::V,avaler,inghiottire
1137,müde werden::V,se lasser,stancarsi
1138,müde werden::V,se fatiguer,stancarsi
1139,einschlafen::V,s'endormir,addormentarsi
1140,schlafen::V,dormir,dormire
1141,aufwachen::V,se réveiller,svegliarsi
1142,aufstehen::V,se lever,levarsi
1143,sich erholen::V,se reposer,riposarsi
1144,sich erholen::V,se détendre,riposarsi
1145,krank werden::V,tomber malade,ammalarsi
1146,krank sein::V,être malade,èssere malato
1147,schmerzen::V,faire mal,dolere
1148,husten::V,tousser,tossire
1149,genesen::V,guérir,guarire
1150,genesen::V,se remettre,guarire
1151,sterben::V,mourir,morire
1152,umkommen::V,périr,perire
1153,sich bewegen::V,bouger,agitarsi
1154,sich rühren::V,broncher,muòversi
1155,sich erheben::V,se lever,alzarsi
1156,sich setzen::V,s'asseoir,sedersi
1157,hinfallen::V,tomber,cadere
1158,laufen::V,marcher,camminare
1159,laufen::V,marcher,andare a piedi
1160,laufen::V,aller à pied,camminare
1161,laufen::V,aller à pied,andare a piedi
1162,schreiten::V,marcher,andare
1163,schreiten::V,marcher,procedere
1164,spazierengehen::V,se promener,passeggiare
1165,spazierengehen::V,se promener,andare a passeggio
1166,eilen::V,courir,andare in fretta
1167,sich beeilen::V,se hâter,affrettarsi
1168,sich beeilen::V,se dépêcher,affrettarsi
1169,sausen::V,filer,volare
1170,sausen::V,filer,correre
1171,rennen::V,courir,correre
1172,springen::V,sauter,saltare
1173,klettern::V,grimper,arrampicarsi
1174,schaukeln::V,se balancer,fare l'altalena
1175,kriechen::V,ramper,strisciare
1176,schwimmen::V,nager,nuotare
1177,tauchen::V,plonger,tuffarsi
1178,tauchen::V,plonger,immèrgersi
1179,rudern::V,ramer,remare
1180,fahren::V,aller,andare
1181,fahren::V,aller,viaggiare
1182,fahren::V,rouler,andare
1183,fahren::V,rouler,viaggiare
1184,fliegen::V,voler,volare
1185,gehen::V,aller,andare
1186,weggehen::V,s'en aller,andàrsene
1187,weggehen::V,s'en aller,andare via
1188,abfahren::V,partir,partire
1189,anhalten::V,s'arrêter,fermarsi
1190,hineingehen::V,entrer,entrare
1191,eintreten::V,entrer,entrare
1192,kommen::V,venir,venire
1193,ankommen::V,arriver,arrivare
1194,zurückkommen::V,revenir,ritornare
1195,bleiben::V,rester,restare
1196,bleiben::V,rester,rimanere
1197,bleiben::V,demeurer,restare
1198,bleiben::V,demeurer,rimanere
1199,warten::V,attendre,aspettare
1200,erwarten::V,attendre,attèndere
1201,suchen::V,chercher,cercare
1202,finden::V,trouver,trovare
1203,versuchen::V,essayer,tentare
1204,vorbereiten::V,préparer,preparare
1205,lieben::V,aimer,amare
1206,mögen::V,aimer,piacere a
1207,mögen::V,aimer,volere bene a
1208,mögen::V,vouloir,piacere a
1209,mögen::V,vouloir,volere bene a
1210,lachen::V,rire,rìdere
1211,rühren::V,toucher,commuòvere
1212,rühren::V,attendrir,commuòvere
1213,weinen::V,pleurer,piàngere
1214,schimpfen::V,gronder,imprecare
1215,sich ärgern::V,se fâcher,stizzirsi
1216,sich ärgern::V,se fâcher,arrabbiarsi
1217,sich fürchten::V,avoir peur,avere paura
1218,fürchten::V,craindre,temere
1219,fürchten::V,avoir peur de,temere
1220,fliehen::V,fuir,fuggire
1221,flüchten::V,s'enfuir,sfuggire
1222,sehen::V,voir,vedere
1223,anschauen::V,regarder,guardare
1224,ansehen::V,regarder,guardare
1225,hören::V,entendre,udire
1226,hören::V,entendre,sentire
1227,zuhören::V,écouter,ascoltare
1228,probieren::V,goûter,degustare
1229,probieren::V,goûter,assaggiare
1230,riechen::V,sentir,sentire
1231,fühlen::V,sentir,sentire
1232,scheinen::V,sembler,parere
1233,scheinen::V,sembler,sembrare
1234,scheinen::V,paraître,parere
1235,scheinen::V,paraître,sembrare
1236,zu sehen sein::V,se voir,vedersi
1237,zu sehen sein::V,être visible,vedersi
1238,vernehmen::V,entendre,sentire
1239,vernehmen::V,entendre,percepire
1240,vernehmen::V,percevoir,sentire
1241,vernehmen::V,percevoir,percepire
1242,frieren::V,avoir froid,aver freddo
1243,tun::V,faire,fare
1244,können::V,savoir,sapere
1245,können::V,pouvoir,sapere
1246,wollen::V,vouloir,volere
1247,anfangen::V,commencer,iniziare
1248,anfangen::V,commencer,cominciare
1249,beenden::V,finir,finire
1250,beenden::V,finir,terminare
1251,beenden::V,terminer,finire
1252,beenden::V,terminer,terminare
1253,aufhören::V,cesser,finire
1254,aufhören::V,cesser,cessare
1255,aufhören::V,arrêter,finire
1256,aufhören::V,arrêter,cessare
1257,gelingen::V,réussir,riuscire
1258,geraten::V,réussir,stare
1259,öffnen::V,ouvrir,aprire
1260,schließen::V,fermer,chiùdere
1261,stellen::V,poser,porre
1262,stellen::V,poser,mettere
1263,stellen::V,mettre,porre
1264,stellen::V,mettre,mettere
1265,setzen::V,placer,porre
1266,setzen::V,placer,mettere
1267,legen::V,placer,posare
1268,legen::V,placer,mettere
1269,berühren::V,toucher,toccare
1270,verbinden::V,lier,unire
1271,verbinden::V,lier,congiùngere
1272,bedecken::V,couvrir,coprire
1273,bedecken::V,couvrir,ricoprire
1274,aufhängen::V,accrocher,attaccare
1275,anzünden::V,allumer,accèndere
1276,anzünden::V,allumer,incendiare
1277,aufheben::V,ramasser,raccògliere
1278,zurücklassen::V,laisser,lasciare
1279,zurücklassen::V,laisser,lasciare indietro
1280,verlieren::V,perdre,pèrdere
1281,fallen lassen::V,lâcher,lasciare cadere
1282,fallen lassen::V,laisser tomber,lasciare cadere
1283,machen::V,faire,fare
1284,herstellen::V,produire,produrre
1285,herstellen::V,produire,fabbricare
1286,herstellen::V,fabriquer,produrre
1287,herstellen::V,fabriquer,fabbricare
1288,bauen::V,bâtir,costruire
1289,bauen::V,construire,costruire
1290,reparieren::V,réparer,riparare
1291,verbessern::V,améliorer,migliorare
1292,ändern::V,changer,mutare
1293,ändern::V,changer,cambiare
1294,ändern::V,modifier,mutare
1295,ändern::V,modifier,cambiare
1296,graben::V,creuser,scavare
1297,beugen::V,plier,chinare
1298,beugen::V,plier,flettere
1299,beugen::V,ployer,chinare
1300,beugen::V,ployer,flettere
1301,biegen::V,courber,tòrcere
1302,drehen::V,tordre,girare
1303,drehen::V,tourner,girare
1304,wenden::V,retourner,girare
1305,wenden::V,retourner,voltare
1306,umdrehen::V,tourner,rivoltare
1307,heben::V,soulever,levare
1308,hochheben::V,lever,levare
1309,hochheben::V,lever,sollevare
1310,ergreifen::V,saisir,afferrare
1311,ergreifen::V,prendre,afferrare
1312,halten::V,tenir,tenere
1313,drücken::V,presser,premere
1314,schieben::V,pousser,spìngere
1315,kratzen::V,gratter,grattare
1316,kratzen::V,gratter,graffiare
1317,kratzen::V,égratigner,grattare
1318,kratzen::V,égratigner,graffiare
1319,lecken::V,lécher,leccare
1320,beißen::V,mordre,mòrdere
1321,abreißen::V,arracher,staccarsi
1322,abreißen::V,arracher,strapparsi
1323,abschneiden::V,couper,tagliare
1324,binden::V,lier,legare
1325,binden::V,lier,bendare
1326,binden::V,attacher,legare
1327,binden::V,attacher,bendare
1328,stecken::V,enfoncer,ficcare
1329,brechen::V,rompre,rompere
1330,klopfen::V,frapper,bàttere
1331,hauen::V,frapper,picchiare
1332,kleben::V,coller,incollare
1333,reiben::V,frotter,fregare
1334,streichen::V,empâter,spalmare
1335,schleifen::V,affiler,arrotare
1336,schleifen::V,aiguiser,arrotare
1337,schneiden::V,couper,tagliare
1338,schneiden::V,trancher,tagliare
1339,rütteln::V,cahoter,scuòtere
1340,schütteln::V,secouer,agitare
1341,schütteln::V,secouer,scuòtere
1342,schwenken::V,agiter,agitare
1343,schwenken::V,agiter,sventolare
1344,schütten::V,verser,versare
1345,füllen::V,remplir,riempire
1346,einwickeln::V,envelopper,involtare
1347,tragen::V,porter,portare
1348,schleppen::V,traîner,trainare
1349,schleppen::V,traîner,trascinare
1350,ziehen::V,tirer,tirare
1351,aufbewahren::V,garder,custodire
1352,aufbewahren::V,garder,conservare
1353,aufbewahren::V,conserver,custodire
1354,aufbewahren::V,conserver,conservare
1355,werfen::V,jeter,gettare
1356,werfen::V,jeter,lanciare
1357,werfen::V,lancer,gettare
1358,werfen::V,lancer,lanciare
1359,fangen::V,attraper,prèndere
1360,fangen::V,attraper,acchiappare
1361,packen::V,agripper,pigliare
1362,packen::V,agripper,afferrare
1363,verstecken::V,cacher,nascondere
1364,teilen::V,diviser,divìdere
1365,schicken::V,envoyer,inviare
1366,bringen::V,apporter,portare
1367,bringen::V,apporter,apportare
1368,hinzufügen::V,ajouter,aggiùngere
1369,bekommen::V,obtenir,ricevere
1370,erhalten::V,recevoir,ricevere
1371,nehmen::V,prendre,prèndere
1372,wählen::V,choisir,elèggere
1373,wählen::V,choisir,scegliere
1374,auswählen::V,choisir,scegliere
1375,auswählen::V,sélectionner,scegliere
1376,bewahren::V,préserver,conservare
1377,behindern::V,gêner,impedire
1378,verderben::V,gâter,guastare
1379,verderben::V,corrompre,guastare
1380,beschädigen::V,endommager,danneggiare
1381,zerbrechen::V,casser,rompere
1382,zerbrechen::V,casser,spezzare
1383,zerreißen::V,déchirer,stracciare
1384,zerstören::V,détruire,distrùggere
1385,verbrennen::V,brûler,bruciare
1386,geben::V,donner,dare
1387,reichen::V,tendre,pòrgere
1388,schenken::V,offrir,regalare
1389,versprechen::V,promettre,promettere
1390,wünschen::V,souhaiter,augurare
1391,loben::V,louer,lodare
1392,küssen::V,embrasser,baciare
1393,wiegen::V,bercer,cullare
1394,wiegen::V,bercer,dondolare
1395,zudecken::V,couvrir,coprire
1396,wecken::V,éveiller,svegliare
1397,wecken::V,réveiller,svegliare
1398,zeigen::V,montrer,indicare
1399,zeigen::V,faire voir,indicare
1400,führen::V,guider,guidare
1401,führen::V,guider,condurre
1402,lehren::V,apprendre,insegnare
1403,unterrichten::V,instruire,istruire
1404,unterrichten::V,instruire,insegnare
1405,aufziehen::V,élever,allevare
1406,leiten::V,diriger,avviare
1407,leiten::V,diriger,dirìgere
1408,leiten::V,conduire,avviare
1409,leiten::V,conduire,dirìgere
1410,antreiben::V,pousser,incitare
1411,lassen::V,faire,fare
1412,einladen::V,inviter,invitare
1413,vereinigen::V,unir,unire
1414,vereinigen::V,réunir,unire
1415,besuchen::V,visiter,visitare
1416,besuchen::V,visiter,far vìsita a
1417,besuchen::V,aller voir,visitare
1418,besuchen::V,aller voir,far vìsita a
1419,treffen::V,rencontrer,incontrare
1420,sich versammeln::V,s'assembler,rinunirsi
1421,spielen::V,jouer,giocare
1422,singen::V,chanter,cantare
1423,tanzen::V,danser,danzare
1424,sich trennen::V,se séparer,separarsi
1425,verlassen::V,quitter,lasciare
1426,verlassen::V,quitter,abbandonare
1427,retten::V,sauver,salvare
1428,bewachen::V,garder,custodire
1429,schützen::V,protéger,protèggere
1430,verteidigen::V,défendre,difèndere
1431,sich schlagen::V,se taper,bàttersi
1432,schießen::V,tirer,sparare
1433,siegen::V,vaincre,vìncere
1434,ärgern::V,agacer,stizzire
1435,schlagen::V,battre,bàttere
1436,schlagen::V,frapper,bàttere
1437,treten::V,botter,calciare
1438,treten::V,donner un coup de pied à,calciare
1439,stechen::V,piquer,pùngere
1440,stoßen::V,heurter,urtare
1441,stoßen::V,heurter,spìngere
1442,stehlen::V,voler,rubare
1443,stören::V,gêner,disturbare
1444,stören::V,déranger,disturbare
1445,belästigen::V,molester,molestare
1446,belästigen::V,molester,importunare
1447,belästigen::V,importuner,molestare
1448,belästigen::V,importuner,importunare
1449,verbergen::V,cacher,celare
1450,verbergen::V,cacher,nascondere
1451,verbergen::V,dissimuler,celare
1452,verbergen::V,dissimuler,nascondere
1453,täuschen::V,abuser,ingannare
1454,täuschen::V,tromper,ingannare
1455,betrügen::V,duper,frodare
1456,betrügen::V,duper,truffare
1457,betrügen::V,frauder,frodare
1458,betrügen::V,frauder,truffare
1459,töten::V,tuer,uccìdere
1460,wohnen::V,habiter,abitare
1461,wohnen::V,demeurer,abitare
1462,arbeiten::V,travailler,lavorare
1463,sammeln::V,collectionner,raccògliere
1464,sammeln::V,collectionner,collezionare
1465,pflücken::V,cueillir,cògliere
1466,jagen::V,chasser,cacciare
1467,fischen::V,pêcher,pescare
1468,fassen::V,capturer,catturare
1469,fassen::V,capturer,acchiappare
1470,hüten::V,garder,pascolare
1471,treiben::V,mener,spìngere
1472,anbinden::V,attacher,legare
1473,anbinden::V,attacher,attaccare
1474,füttern::V,faire manger,dar da mangiare a
1475,melken::V,traire,mùngere
1476,hacken::V,fendre,tritare
1477,hacken::V,fendre,spaccare
1478,gießen::V,arroser,annaffiare
1479,reifen::V,mûrir,maturare
1480,zubereiten::V,préparer,preparare
1481,kochen::V,cuire,cuòcere
1482,backen::V,cuire,cuòcere
1483,backen::V,cuire,cuòcere al forno
1484,braten::V,rôtir,frìggere
1485,braten::V,rôtir,arrostire
1486,umrühren::V,remuer,mescolare
1487,stricken::V,tricoter,llavorare a maglia
1488,nähen::V,coudre,cucire
1489,färben::V,teindre,tìngere
1490,reinigen::V,nettoyer,pulire
1491,reinigen::V,nettoyer,nettare
1492,waschen::V,laver,lavare
1493,abwischen::V,essuyer,asciugare
1494,spülen::V,rincer,lavare
1495,spülen::V,rincer,sciacquare
1496,fegen::V,balayer,spazzare
1497,kehren::V,balayer,spazzare
1498,baden::V,se baigner,bagnarsi
1499,baden::V,se baigner,fare il bagno
1500,sich waschen::V,se laver,lavarsi
1501,ausziehen::V,ôter,tògliersi
1502,ausziehen::V,enlever,tògliersi
1503,anziehen::V,mettre,mettersi
1504,anziehen::V,mettre,indossare
1505,sich anziehen::V,s'habiller,vestirsi
1506,kämmen::V,peigner,pettinare
1507,schmücken::V,orner,ornare
1508,schmücken::V,orner,decorare
1509,schmücken::V,décorer,ornare
1510,schmücken::V,décorer,decorare
1511,sagen::V,dire,dire
1512,sprechen::V,parler,parlare
1513,reden::V,parler,parlare
1514,sich unterhalten::V,bavarder,conversare
1515,sich unterhalten::V,s'entretenir,conversare
1516,fragen::V,demander,chièdere
1517,fragen::V,demander,domandare
1518,bitten::V,prier,pregare
1519,erzählen::V,raconter,narrare
1520,erzählen::V,raconter,raccontare
1521,mitteilen::V,communiquer,comunicare
1522,nennen::V,nommer,nominare
1523,nennen::V,appeler,nominare
1524,rufen::V,appeler,chiamare
1525,prahlen::V,se vanter,vantarsi
1526,übersetzen::V,traduire,tradurre
1527,denken::V,penser,pensare
1528,glauben::V,croire,credere
1529,bemerken::V,remarquer,notare
1530,bemerken::V,remarquer,osservare
1531,bemerken::V,apercevoir,notare
1532,bemerken::V,apercevoir,osservare
1533,erkennen::V,reconnaître,riconoscere
1534,begreifen::V,concevoir,capire
1535,begreifen::V,concevoir,comprèndere
1536,verstehen::V,entendre,intèndere
1537,verstehen::V,entendre,comprèndere
1538,verstehen::V,comprendre,intèndere
1539,verstehen::V,comprendre,comprèndere
1540,lernen::V,apprendre,imparare
1541,lernen::V,apprendre,apprèndere
1542,wissen::V,savoir,sapere
1543,sich erinnern an::V,se souvenir de,ricordare
1544,sich erinnern an::V,se souvenir de,ricordarsi di
1545,vergessen::V,oublier,dimenticare
1546,messen::V,mesurer,misurare
1547,zählen::V,compter,contare
1548,rechnen::V,calculer,contare
1549,rechnen::V,calculer,calcolare
1550,lesen::V,lire,lèggere
1551,malen::V,peindre,dipìngere
1552,zeichnen::V,dessiner,disegnare
1553,schreiben::V,écrire,scrìvere
1554,besitzen::V,posséder,possedere
1555,kaufen::V,acheter,comprare
1556,kaufen::V,acheter,acquistare
1557,verkaufen::V,vendre,vendere
1558,bezahlen::V,payer,pagare
1559,zahlen::V,payer,pagare
1560,beherrschen::V,dominer,dominare
1561,beherrschen::V,maîtriser,dominare
1562,ertragen::V,tolérer,sopportare
1563,ertragen::V,supporter,sopportare
