,Concept_ID,pl,vep
817,acht::NUM,osiem,kahesa
818,neun::NUM,dziewięć,ühesa
819,zehn::NUM,dziesięć,kümne
820,elf::NUM,jedenaście,üks'toštkümne
821,zwölf::NUM,dwanaście,kaks'toštkümne
822,zwanzig::NUM,dwadzieścia,kaks'kümne
823,dreißig::NUM,trzydzieści,koumekümne
824,vierzig::NUM,czterdzieści,nel'l'kümne
825,fünfzig::NUM,pięćdziesiąt,vižkümne
826,sechzig::NUM,sześćdziesiąt,kuz'kümne
827,siebzig::NUM,siedemdziesiąt,seičemekümne
828,achtzig::NUM,osiemdziesiąt,kahesakümne
829,neunzig::NUM,dziewięćdziesiąt,ühesakümne
830,hundert::NUM,sto,sada
831,tausend::NUM,tysiąc,tuha
832,und::CNJ,i,i
833,und::CNJ,i,da
834,oder::CNJ,lub,vai
835,oder::CNJ,albo,vai
836,stehen::V,stać,seišta
837,sitzen::V,siedzieć,ištta
838,liegen::V,leżeć,venuda
839,hängen::V,wisieć,ripta
840,werden::V,zostać,lindä
841,werden::V,zostać,tehtas
842,werden::V,stać się,lindä
843,werden::V,stać się,tehtas
844,passieren::V,dziać się,ozaitas
845,passieren::V,zdarzyć się,ozaitas
846,beginnen::V,zacząć się,augotadas
847,enden::V,kończyć się,loptas
848,wechseln::V,zmienić się,vajehtadas
849,aufgehen[Sonne]::V,wzejść,nousta
850,untergehen[Sonne]::V,zajść,lasktas
851,scheinen[Sonne]::V,świecić,paštta
852,donnern::V,grzmieć,juraita
853,wehen::V,wiać,dölta
854,wehen::V,wiać,puhuda
855,strömen::V,płynąć,valadas
856,strömen::V,lać się,valadas
857,fließen::V,ciec,valuda
858,fließen::V,płynąć,valuda
859,sich drehen::V,obracać się,punotas
860,schwanken::V,chwiać się,čibuda
861,schwingen::V,wahać się,čibuda
862,fallen::V,padać,langeta
863,brennen::V,palić się,pallada
864,rauchen::V,dymić,savustada
865,rauchen::V,dymić się,savustada
866,regnen::V,padać,vihmda
867,gefrieren::V,zamarznąć,jäduda
868,gefrieren::V,zamarznąć,kül'mdä
869,tauen::V,tajać,sulada
870,schmelzen::V,topnieć,sulada
871,trocknen::V,schnąć,kuida
872,trocknen::V,schnąć,kuivehtuda
873,sieden::V,wrzeć,kehuda
874,sieden::V,kipieć,kehuda
875,faulen::V,gnić,hapata
876,faulen::V,gnić,traudäs
877,verfaulen::V,zgnić,hapata
878,reißen::V,urywać się,rebita
879,versinken::V,tonąć,upota
880,vergehen::V,przechodzić,mända
881,erscheinen::V,zjawiać się,ozutadas
882,verschwinden::V,zniknąć,hajeta
883,sinken::V,spadać,väheta
884,sinken::V,spadać,lasktas
885,abnehmen::V,spadać,peneta
886,zunehmen::V,wzrosnąć,ližaduda
887,steigen::V,wzrastać,nousta
888,wachsen::V,rosnąć,kazda
889,glänzen::V,błyszczeć,loštta
890,funkeln::V,zabłyszczeć,hoštta
891,lärmen::V,hałasować,robaita
892,läuten::V,dzwonić,judaita
893,klingeln::V,dzwonić,kelotada
894,klirren::V,brzęczeć,biraita
895,brausen::V,huczeć,bruncta
896,rauschen::V,szumieć,šobaita
897,rauschen::V,szeleścić,šobaita
898,klingen::V,brzmieć,heläita
899,klingen::V,dźwięczeć,heläita
900,bellen::V,szczekać,nutta
901,heulen::V,wyć,ulaita
902,blasen::V,dmuchnąć,puhuda
903,pfeifen::V,gwizdać,pistta
904,pfeifen::V,gwizdać,vihelta
905,schreien::V,krzyczeć,kirkta
906,schreien::V,krzyczeć,kidastada
907,stöhnen::V,stękać,ohkta
908,stöhnen::V,stękać,voivotada
909,zittern::V,drżeć,säraita
910,leben::V,żyć,eläda
911,geboren werden::V,urodzić się,sünduda
912,atmen::V,oddychać,henktä
913,trinken::V,pić,joda
914,essen::V,jeść,söda
915,schlucken::V,połknąć,lainata
916,müde werden::V,zmęczyć się,väzuda
917,müde werden::V,zmęczyć się,šuštuda
918,einschlafen::V,zasnąć,uinota
919,schlafen::V,spać,magata
920,schlafen::V,spać,nukkuda
921,aufwachen::V,obudzić się,heraštuda
922,aufstehen::V,wstać,nousta
923,sich erholen::V,wypoczywać,lebaitas
924,krank werden::V,zachorować,läžegata
925,krank sein::V,chorować,läžuda
926,schmerzen::V,boleć,kibištada
927,husten::V,kaszlać,rügda
928,genesen::V,wyzdrowieć,tervehtuda
929,sterben::V,umrzeć,kolda
930,umkommen::V,zginąć,kolda
931,sich bewegen::V,poruszać się,likkuda
932,sich rühren::V,ruszyć się,likahtada
933,sich rühren::V,ruszyć się,kubahtada
934,sich erheben::V,podnieść się,nousta
935,sich setzen::V,usiąść,išttas
936,hinfallen::V,upaść,langeta
937,laufen::V,chodzić,kävuda
938,schreiten::V,kroczyć,astta
939,schreiten::V,kroczyć,haškta
940,spazierengehen::V,iść na spacer,kävelta
941,eilen::V,pospieszać,kiruhtada
942,sich beeilen::V,pospieszyć się,kiruhtada
943,sausen::V,pędzić,fun'urta
944,rennen::V,biec,joksta
945,rennen::V,biegać,joksta
946,springen::V,skakać,hüptä
947,klettern::V,wspinać się,libuda
948,schaukeln::V,huśtać,čibuda
949,schaukeln::V,kołysać,čibuda
950,kriechen::V,pełzać,ličtas
951,kriechen::V,czołgać się,ličtas
952,schwimmen::V,pływać,ujuda
953,tauchen::V,zanurzać się,čukautas
954,rudern::V,wiosłować,souta
955,fahren::V,jechać,ajada
956,fahren::V,jechać,ajelda
957,fliegen::V,latać,leta
958,fliegen::V,lecieć,leta
959,gehen::V,iść,mända
960,gehen::V,iść,kävuda
961,weggehen::V,odejść,päzda
962,weggehen::V,odejść,lähtta
963,abfahren::V,odjechać,tönduda
964,anhalten::V,zatrzymać się,seižutadas
965,hineingehen::V,wchodzić,mända südäimehe
966,eintreten::V,wejść,tulda
967,eintreten::V,nastąpić,tulda
968,kommen::V,przyjść,tulda
969,ankommen::V,przybyć,tulda
970,zurückkommen::V,wrócić,pörtas
971,bleiben::V,zostać,jäda
972,warten::V,czekać,varastada
973,erwarten::V,oczekiwać,varastada
974,suchen::V,szukać,ectä
975,finden::V,znaleźć,löuta
976,versuchen::V,próbować,ladida
977,versuchen::V,próbować,rohkaita
978,vorbereiten::V,przygotować,vaumita
979,lieben::V,kochać,armastada
980,mögen::V,lubić,navedida
981,lachen::V,śmiać się,nagrda
982,rühren::V,wzruszyć,likutada
983,weinen::V,płakać,itkta
984,schimpfen::V,kląć,laidas
985,schimpfen::V,kląć,pačatada
986,sich ärgern::V,gniewać się,rändüda
987,sich fürchten::V,bać się,varaita
988,fürchten::V,bać się,varaita
989,fliehen::V,uciekać,pageta
990,flüchten::V,uciec,pageta
991,flüchten::V,uciec,joksta
992,sehen::V,widzieć,nähta
993,sehen::V,zobaczyć,nähta
994,anschauen::V,oglądać,kacta
995,ansehen::V,popatrzeć na,kacta
996,hören::V,słyszeć,kulda
997,zuhören::V,słuchać,kundeltas
998,probieren::V,kosztować,mujada
999,riechen::V,wąchać,rižada
1000,fühlen::V,czuć,mujada
1001,fühlen::V,odczuwać,mujada
1002,scheinen::V,wydawać się,näguda
1003,zu sehen sein::V,widnieć,näguda
1004,vernehmen::V,usłyszeć,kulištada
1005,frieren::V,marznąć,kül'mdä
1006,tun::V,czynić,tehta
1007,können::V,móc,voida
1008,können::V,móc,mahtta
1009,können::V,umieć,voida
1010,können::V,umieć,mahtta
1011,wollen::V,chcieć,himoita
1012,wollen::V,chcieć,tahtoida
1013,anfangen::V,zacząć,zavottä
1014,anfangen::V,zacząć,augotada
1015,beenden::V,zakończyć,loptä
1016,aufhören::V,przestać,loptas
1017,gelingen::V,udać się,lähtta
1018,gelingen::V,udać się,tehtas
1019,geraten::V,udać się,tulda
1020,öffnen::V,otworzyć,avaita
1021,schließen::V,zamknąć,saubata
1022,stellen::V,postawić,panda
1023,stellen::V,postawić,seižutada
1024,setzen::V,posadzić,ištutada
1025,legen::V,kłaść,panda
1026,berühren::V,dotykać,koskta
1027,berühren::V,dotykać,käziduda
1028,verbinden::V,łączyć,ühtenzoitta
1029,bedecken::V,przykryć,katta
1030,bedecken::V,przykryć,peitta
1031,aufhängen::V,powiesić,riputada
1032,anzünden::V,zapalić,sütutada
1033,aufheben::V,podnieść,leta
1034,zurücklassen::V,zostawić,jätta
1035,verlieren::V,zgubić,kadotada
1036,fallen lassen::V,upuścić,kirbotada
1037,machen::V,zrobić,säta
1038,machen::V,zrobić,tehta
1039,herstellen::V,wytworzyć,tehta
1040,bauen::V,budować,leta
1041,bauen::V,budować,sauda
1042,reparieren::V,naprawiać,koheta
1043,verbessern::V,ulepszyć,paremboita
1044,ändern::V,zmienić,vajehtada
1045,graben::V,kopać,kaida
1046,graben::V,kopać,čongoida
1047,beugen::V,zagiąć,koverta
1048,biegen::V,zgiąć,painda
1049,drehen::V,obracać,punotada
1050,wenden::V,obrocić,käta
1051,wenden::V,obrocić,kärauta
1052,umdrehen::V,obrocić,käta
1053,heben::V,podnosić,leta
1054,hochheben::V,podnieść,libutada
1055,ergreifen::V,chwycić,tabata
1056,halten::V,trzymać,pidada
1057,drücken::V,naciskać,painda
1058,schieben::V,pchać,žigutada
1059,schieben::V,posuwać,žigutada
1060,kratzen::V,drapać,künstä
1061,lecken::V,lizać,nolda
1062,beißen::V,kąsać,purda
1063,beißen::V,kąsać,hambastada
1064,abreißen::V,oderwać,ratketa
1065,abschneiden::V,odciąć,čapata
1066,abschneiden::V,odciąć,leikata
1067,binden::V,wiązać,sidoda
1068,stecken::V,wetknąć,čokaita
1069,brechen::V,złamać,katkaita
1070,klopfen::V,pukać,kolkotada
1071,klopfen::V,stukać,kolkotada
1072,hauen::V,bić,löda
1073,kleben::V,kleić,klejata
1074,reiben::V,trzeć,hosta
1075,reiben::V,trzeć,törkita
1076,reiben::V,trzeć,jorotada
1077,streichen::V,smarować,voita
1078,schleifen::V,ostrzyć,hijoida
1079,schleifen::V,ostrzyć,teravzoitta
1080,schneiden::V,ciąć,leikata
1081,schneiden::V,krajać,leikata
1082,rütteln::V,trząść,heilutada
1083,schütteln::V,trząść,pudištada
1084,schwenken::V,machać,maihutada
1085,schütten::V,nasypać,valada
1086,füllen::V,napełnić,täutta
1087,einwickeln::V,zawinąć,kärdä
1088,tragen::V,nieść,kantta
1089,tragen::V,nieść,kandišta
1090,schleppen::V,wlec,vedätada
1091,ziehen::V,ciągnąć,vedada
1092,aufbewahren::V,przechowywać,kaita
1093,werfen::V,rzucać,čuta
1094,werfen::V,rzucać,tactä
1095,fangen::V,łowić,püta
1096,packen::V,chwycić,tabata
1097,verstecken::V,ukryć,peitta
1098,verstecken::V,schować,peitta
1099,teilen::V,podzielić,jagada
1100,schicken::V,posyłać,oigeta
1101,bringen::V,przynieść,veda
1102,hinzufügen::V,dodać,ližata
1103,bekommen::V,dostać,sada
1104,erhalten::V,otrzymać,sada
1105,nehmen::V,wziąć,otta
1106,wählen::V,wybrać,valita
1107,auswählen::V,wybrać,valita
1108,bewahren::V,zachować,kaita
1109,behindern::V,utrudnić,telustada
1110,behindern::V,przeszkadzać,telustada
1111,verderben::V,zepsuć,travida
1112,beschädigen::V,uszkodzić,satatada
1113,zerbrechen::V,złamać,mureta
1114,zerreißen::V,drzeć,rebitada
1115,zerreißen::V,rozdzierać,rebitada
1116,zerstören::V,zniszczyć,mureta
1117,verbrennen::V,spalić,poltta
1118,geben::V,dać,antta
1119,reichen::V,podać,antta
1120,schenken::V,darować,lahjoita
1121,versprechen::V,obiecać,toivotada
1122,wünschen::V,życzyć,toivotada
1123,loben::V,chwalić,kitta
1124,küssen::V,całować,tervehtada
1125,wiegen::V,kołysać,likutada
1126,zudecken::V,przykryć,katta
1127,wecken::V,zbudzić,noustatada
1128,zeigen::V,pokazać,ozutada
1129,führen::V,wieść,astutada
1130,führen::V,prowadzić,astutada
1131,lehren::V,uczyć,opeta
1132,unterrichten::V,nauczać,opeta
1133,aufziehen::V,wychować,kazvatada
1134,leiten::V,kierować,ohjata
1135,antreiben::V,popędzić,rigehtoitta
1136,lassen::V,zostawić,käskta
1137,einladen::V,zaprosić,kucta
1138,vereinigen::V,zjednoczyć,ühtenzoitta
1139,besuchen::V,odwiedzić,rižada
1140,treffen::V,trafić,vastata
1141,treffen::V,spotkać,vastata
1142,sich versammeln::V,zebrać się,kägeta
1143,sich versammeln::V,zebrać się,sätas
1144,sich versammeln::V,zgromadzić się,kägeta
1145,sich versammeln::V,zgromadzić się,sätas
1146,spielen::V,grać,väta
1147,spielen::V,bawić się,väta
1148,singen::V,śpiewać,pajatada
1149,tanzen::V,pląsać,kargaita
1150,tanzen::V,tańczyć,kargaita
1151,sich trennen::V,rozstać się,erigata
1152,verlassen::V,opuścić,jätta
1153,retten::V,ocalić,päzutada
1154,retten::V,uratować,päzutada
1155,bewachen::V,pilnować,varjoita
1156,schützen::V,ochronić,kaita
1157,verteidigen::V,bronić,kaita
1158,sich schlagen::V,pobić się,torata
1159,schießen::V,strzelać,ampta
1160,siegen::V,zwycziężyć,vägestada
1161,ärgern::V,gniewać,verdutada
1162,ärgern::V,gniewać,rändütada
1163,schlagen::V,bić,löda
1164,schlagen::V,bić,iškta
1165,schlagen::V,uderzyć,löda
1166,schlagen::V,uderzyć,iškta
1167,treten::V,kopnąć,peksta
1168,treten::V,kopnąć,topsta
1169,stechen::V,ukłuć,pystiä
1170,stoßen::V,popchnąć,iškta
1171,stoßen::V,popchnąć,pudištada
1172,stehlen::V,ukraść,vargastada
1173,stören::V,zakłócić,keskustada
1174,stören::V,przeszkodzić,keskustada
1175,belästigen::V,dokuczać,tartuteldas
1176,verbergen::V,ukryć,katelda
1177,täuschen::V,łudzić,manitada
1178,betrügen::V,oszukać,manitada
1179,töten::V,zabić,rikta
1180,töten::V,zabić,surmita
1181,wohnen::V,mieszkać,eläda
1182,arbeiten::V,pracować,rata
1183,sammeln::V,zebrać,kogota
1184,pflücken::V,zerwać,poimda
1185,jagen::V,polować,mecata
1186,fischen::V,łowić ryby,kalatada
1187,fassen::V,złapać,tabata
1188,hüten::V,paść,paimeta
1189,treiben::V,pędzić,ajada
1190,anbinden::V,przywiązać,küttestada
1191,anbinden::V,przywiązać,sidoda
1192,füttern::V,karmić,sötta
1193,melken::V,doić,lüpsta
1194,hacken::V,rąbać,sauda
1195,gießen::V,lać,valada
1196,gießen::V,podlać,valada
1197,reifen::V,dojrzeć,küpseta
1198,zubereiten::V,przyrządzić,vaumištada
1199,kochen::V,gotować,keitta
1200,backen::V,piec,paštta
1201,braten::V,piec,žarda
1202,braten::V,smażyć,žarda
1203,umrühren::V,przemieszać,segoitada
1204,stricken::V,dziać,kudoda
1205,nähen::V,szyć,ombelta
1206,färben::V,pofarbować,mujutada
1207,reinigen::V,oczyścić,puhtastada
1208,waschen::V,prać,pesta
1209,abwischen::V,obetrzeć,pühktä
1210,spülen::V,płukać,huhtoida
1211,fegen::V,zamiatać,pühkta
1212,kehren::V,zamieść,uhoita
1213,baden::V,kąpać się,kül'ptäs
1214,sich waschen::V,myć się,pestas
1215,ausziehen::V,zdjąć,riičta
1216,ausziehen::V,zdjąć,rušta
1217,anziehen::V,włożyć,panda päle
1218,anziehen::V,włożyć,panda kädehe
1219,anziehen::V,włożyć,panda jaugha
1220,sich anziehen::V,ubrać się,sobdas
1221,kämmen::V,uczesać,harjata
1222,schmücken::V,ozdabiać,čomitada
1223,sagen::V,powiedzieć,sanuda
1224,sprechen::V,mówić,pagišta
1225,reden::V,mówić,pagišta
1226,sich unterhalten::V,rozmawiać,lodaita
1227,fragen::V,zapytać,küzuda
1228,bitten::V,prosić,pakita
1229,erzählen::V,opowiedzieć,sanuda
1230,erzählen::V,opowiedzieć,starinoita
1231,mitteilen::V,zawiadomić o,tedotada
1232,nennen::V,nazwać,nimitada
1233,rufen::V,wołać,kucta
1234,prahlen::V,chełpić się,kittäs
1235,übersetzen::V,tłumaczyć,käta
1236,denken::V,myśleć,meletada
1237,glauben::V,sądzić,uskta
1238,glauben::V,wierzyć,uskta
1239,bemerken::V,zauważyć,homaita
1240,erkennen::V,poznać,tundištada
1241,begreifen::V,zrozumieć,tabata
1242,verstehen::V,rozumieć,el'geta
1243,verstehen::V,rozumieć,toimetada
1244,verstehen::V,dosłyszeć,el'geta
1245,verstehen::V,dosłyszeć,toimetada
1246,lernen::V,uczyć się,opetas
1247,wissen::V,wiedzieć,teta
1248,sich erinnern an::V,przypomnieć sobie,johtutada
1249,vergessen::V,zapomnieć,unohtada
1250,messen::V,mierzyć,märita
1251,zählen::V,liczyć,lugeda
1252,rechnen::V,rachować,lugeda
1253,lesen::V,czytać,lugeda
1254,malen::V,malować,pirta
1255,zeichnen::V,rysować,pirta
1256,schreiben::V,pisać,kirjutada
1257,besitzen::V,posiadać,omištada
1258,kaufen::V,kupić,ostta
1259,verkaufen::V,sprzedać,möda
1260,bezahlen::V,zapłacić,maksta
1261,zahlen::V,płacić,maksta
1262,beherrschen::V,opanować,valdoita
1263,ertragen::V,znieść,tirpta
