,Concept_ID,sah,vep
767,nur::ADV,сыччах,vaiše
768,schon::ADV,бэлиэр,jo
769,wieder::ADV,эмиэ,möst
770,vergebens::ADV,таак,uhtei
771,vor::PRP,иннигэр,edes
772,hinter::PRP,кэлин,taga
773,unter::PRP,-ҕа,al
774,unter::PRP,оһох түгэҕэ,al
775,durch::PRP,курдары,läbi
776,durch::PRP,курдары,kal't
777,neben::PRP,аттыгар,rindal
778,zwischen::PRP,ыккардынан,keskes
779,wegen::PRP,уҥуортан,tagut
780,dies::PRN,ити,nece
781,dies::PRN,бу,nece
782,das::PRN,били,se
783,alles::PRN,барыта,kaik
784,ich::PRN,мин,minä
785,du::PRN,эн,sinä
786,er::PRN,кнни,hän
787,wir::PRN,биһиги,mö
788,ihr::PRN,эһиги,tö
789,sie::PRN,кинилэр,hö
790,was::FPRN,туох,mi
791,wer::FPRN,ким,ken
792,wo::FADV,ханна,kus
793,wohin::FADV,ханна,kuna
794,wie::FADV,хайдах,kut
795,wie::FADV,хайдах,mit'
796,warum::FADV,тоҕо,mikš
797,wieviel::FNUM,төһө,äjak
798,wieviel::FNUM,төһө,kuverz'
799,eins::NUM,биир,üks'
800,zwei::NUM,икки,kaks'
801,drei::NUM,үс,koume
802,vier::NUM,түөрт,nel'l'
803,fünf::NUM,биэс,viž
804,sechs::NUM,алта,kuz'
805,sieben::NUM,сэттэ,seičeme
806,acht::NUM,аҕыс,kahesa
807,neun::NUM,тоҕус,ühesa
808,zehn::NUM,уон,kümne
809,elf::NUM,уон биир,üks'toštkümne
810,zwölf::NUM,уон икки,kaks'toštkümne
811,zwanzig::NUM,сүүрбэ,kaks'kümne
812,dreißig::NUM,отут,koumekümne
813,vierzig::NUM,түөрт уон,nel'l'kümne
814,fünfzig::NUM,биэс уон,vižkümne
815,sechzig::NUM,алта уон,kuz'kümne
816,siebzig::NUM,сэттэ уон,seičemekümne
817,achtzig::NUM,аҕыс уон,kahesakümne
818,neunzig::NUM,тоҕус уонус,ühesakümne
819,hundert::NUM,сүүс,sada
820,tausend::NUM,тыһыынча,tuha
821,und::CNJ,да,i
822,und::CNJ,да,da
823,und::CNJ,уонна,i
824,und::CNJ,уонна,da
825,und::CNJ,итиэннэ,i
826,und::CNJ,итиэннэ,da
827,oder::CNJ,эбэтэр,vai
828,stehen::V,тур,seišta
829,sitzen::V,олор,ištta
830,liegen::V,сыт,venuda
831,hängen::V,санньылый,ripta
832,werden::V,буол,lindä
833,werden::V,буол,tehtas
834,passieren::V,буол,ozaitas
835,beginnen::V,саҕалан,augotadas
836,enden::V,бүт,loptas
837,wechseln::V,уларый,vajehtadas
838,aufgehen[Sonne]::V,ой,nousta
839,untergehen[Sonne]::V,киир,lasktas
840,scheinen[Sonne]::V,сырдат,paštta
841,donnern::V,эт,juraita
842,wehen::V,үр,dölta
843,wehen::V,үр,puhuda
844,strömen::V,кутулун,valadas
845,fließen::V,сүүр,valuda
846,sich drehen::V,эргий,punotas
847,schwanken::V,биэтэҥнээ,čibuda
848,schwingen::V,эйэҥнээ,čibuda
849,fallen::V,оҕут,langeta
850,brennen::V,умай,pallada
851,rauchen::V,буруолаа,savustada
852,regnen::V,самыырдаа,vihmda
853,gefrieren::V,тоҥ,jäduda
854,gefrieren::V,тоҥ,kül'mdä
855,tauen::V,ир,sulada
856,schmelzen::V,уулун,sulada
857,trocknen::V,куур,kuida
858,trocknen::V,куур,kuivehtuda
859,sieden::V,оргуй,kehuda
860,faulen::V,сытый,hapata
861,faulen::V,сытый,traudäs
862,verfaulen::V,сытыйан_хаал,hapata
863,reißen::V,хайыт,rebita
864,reißen::V,быһытталан,rebita
865,versinken::V,тимир,upota
866,versinken::V,батылын,upota
867,vergehen::V,дьай,mända
868,erscheinen::V,көһүн,ozutadas
869,verschwinden::V,сүт,hajeta
870,sinken::V,намтаа,väheta
871,sinken::V,намтаа,lasktas
872,abnehmen::V,аччаа,peneta
873,zunehmen::V,элбээ,ližaduda
874,steigen::V,үрдээ,nousta
875,wachsen::V,үүн,kazda
876,glänzen::V,кылбай,loštta
877,funkeln::V,күлүмнээ,hoštta
878,funkeln::V,күлүмүрдээ,hoštta
879,lärmen::V,тыаһаа,robaita
880,läuten::V,собуоннаа,judaita
881,klingeln::V,линкинээ,kelotada
882,klirren::V,айгырат,biraita
883,brausen::V,сирилээ,bruncta
884,rauschen::V,суугунаа,šobaita
885,klingen::V,доргуй,heläita
886,bellen::V,үр,nutta
887,heulen::V,улуй,ulaita
888,blasen::V,үр,puhuda
889,pfeifen::V,иһиир,pistta
890,pfeifen::V,иһиир,vihelta
891,schreien::V,кылан,kirkta
892,schreien::V,кылан,kidastada
893,schreien::V,хаһыытаа,kirkta
894,schreien::V,хаһыытаа,kidastada
895,stöhnen::V,ынчыктаа,ohkta
896,stöhnen::V,ынчыктаа,voivotada
897,zittern::V,титирээ,säraita
898,zittern::V,дьигиһий,säraita
899,leben::V,олор,eläda
900,geboren werden::V,төрөө,sünduda
901,atmen::V,тыын,henktä
902,trinken::V,ис,joda
903,essen::V,аһаа,söda
904,schlucken::V,ыйыһын,lainata
905,müde werden::V,сылай,väzuda
906,müde werden::V,сылай,šuštuda
907,einschlafen::V,утуйан хаал,uinota
908,schlafen::V,утуй,magata
909,schlafen::V,утуй,nukkuda
910,schlafen::V,утуйа сыт,magata
911,schlafen::V,утуйа сыт,nukkuda
912,aufwachen::V,уһугун,heraštuda
913,aufstehen::V,тур,nousta
914,sich erholen::V,сынньан,lebaitas
915,krank werden::V,ыарый,läžegata
916,krank sein::V,ыарый,läžuda
917,krank sein::V,ыарыт,läžuda
918,schmerzen::V,ыарыт,kibištada
919,husten::V,сөтөлүн,rügda
920,genesen::V,көн,tervehtuda
921,sterben::V,өл,kolda
922,umkommen::V,өл,kolda
923,umkommen::V,оҕут,kolda
924,sich bewegen::V,хамсаа,likkuda
925,sich rühren::V,хамсаа,likahtada
926,sich rühren::V,хамсаа,kubahtada
927,sich erheben::V,тур,nousta
928,sich setzen::V,олор,išttas
929,hinfallen::V,оҕут,langeta
930,laufen::V,хаам,kävuda
931,schreiten::V,атыллаа,astta
932,schreiten::V,атыллаа,haškta
933,spazierengehen::V,дьаарбай,kävelta
934,eilen::V,тиэтэй,kiruhtada
935,sich beeilen::V,ыксаа,kiruhtada
936,sausen::V,элээр,fun'urta
937,rennen::V,сүүрэкэлээ,joksta
938,springen::V,ой,hüptä
939,springen::V,ыстан,hüptä
940,klettern::V,ытын,libuda
941,schaukeln::V,эйэҥнээ,čibuda
942,schaukeln::V,биэрэҥнээ,čibuda
943,kriechen::V,сыыл,ličtas
944,schwimmen::V,уһун,ujuda
945,schwimmen::V,харбаа,ujuda
946,tauchen::V,умус,čukautas
947,rudern::V,эрт,souta
948,fahren::V,айаннаа,ajada
949,fahren::V,айаннаа,ajelda
950,fliegen::V,көт,leta
951,gehen::V,бар,mända
952,gehen::V,бар,kävuda
953,weggehen::V,бар,päzda
954,weggehen::V,бар,lähtta
955,abfahren::V,бар,tönduda
956,anhalten::V,тохтоо,seižutadas
957,hineingehen::V,киир,mända südäimehe
958,eintreten::V,киир,tulda
959,kommen::V,кэл,tulda
960,ankommen::V,кэл,tulda
961,ankommen::V,тиий,tulda
962,zurückkommen::V,төнүн,pörtas
963,bleiben::V,хаал,jäda
964,warten::V,көһүт,varastada
965,erwarten::V,күүт,varastada
966,erwarten::V,көһүт,varastada
967,suchen::V,ирдээ,ectä
968,suchen::V,көрдөө,ectä
969,finden::V,бул,löuta
970,versuchen::V,сорун,ladida
971,versuchen::V,сорун,rohkaita
972,vorbereiten::V,бэлэмнээ,vaumita
973,lieben::V,таптаа,armastada
974,mögen::V,сөбүл,navedida
975,lachen::V,күл,nagrda
976,rühren::V,долгут,likutada
977,weinen::V,ытаа,itkta
978,schimpfen::V,үөҕүс,laidas
979,schimpfen::V,үөҕүс,pačatada
980,sich ärgern::V,кыыһыр,rändüda
981,sich ärgern::V,кыйахан,rändüda
982,sich fürchten::V,куттан,varaita
983,sich fürchten::V,дьиксин,varaita
984,fürchten::V,дьиксин,varaita
985,fürchten::V,куттан,varaita
986,fliehen::V,күрээ,pageta
987,flüchten::V,күрээ,pageta
988,flüchten::V,күрээ,joksta
989,sehen::V,көр,nähta
990,anschauen::V,көр,kacta
991,ansehen::V,көр,kacta
992,hören::V,бил,kulda
993,hören::V,иһит,kulda
994,zuhören::V,иһит,kundeltas
995,probieren::V,боруобалаан көр,mujada
996,probieren::V,амсайан көр,mujada
997,riechen::V,сытырҕаа,rižada
998,fühlen::V,бил,mujada
999,scheinen::V,көһүн,näguda
1000,zu sehen sein::V,көһүн,näguda
1001,vernehmen::V,иһит,kulištada
1002,frieren::V,тоҥ,kül'mdä
1003,frieren::V,үлүй,kül'mdä
1004,tun::V,гын,tehta
1005,können::V,кыай,voida
1006,können::V,кыай,mahtta
1007,wollen::V,баҕар,himoita
1008,wollen::V,баҕар,tahtoida
1009,anfangen::V,саҕалаа,zavottä
1010,anfangen::V,саҕалаа,augotada
1011,beenden::V,бүтэр,loptä
1012,aufhören::V,уурай,loptas
1013,gelingen::V,сатан,lähtta
1014,gelingen::V,сатан,tehtas
1015,geraten::V,баар буолан биэр,tulda
1016,geraten::V,баар буола тус,tulda
1017,geraten::V,буолан таҕыс,tulda
1018,öffnen::V,ас,avaita
1019,schließen::V,сап,saubata
1020,schließen::V,хатаа,saubata
1021,stellen::V,уур,panda
1022,stellen::V,уур,seižutada
1023,stellen::V,туруор,panda
1024,stellen::V,туруор,seižutada
1025,setzen::V,туруор,ištutada
1026,setzen::V,уур,ištutada
1027,legen::V,уур,panda
1028,berühren::V,тыыт,koskta
1029,berühren::V,тыыт,käziduda
1030,berühren::V,таарый,koskta
1031,berühren::V,таарый,käziduda
1032,verbinden::V,кэлгий,ühtenzoitta
1033,bedecken::V,бүрүй,katta
1034,bedecken::V,бүрүй,peitta
1035,aufhängen::V,ыйаа,riputada
1036,anzünden::V,умат,sütutada
1037,aufheben::V,өрө тарт,leta
1038,zurücklassen::V,бырах,jätta
1039,verlieren::V,сүтэр,kadotada
1040,fallen lassen::V,түһэр,kirbotada
1041,fallen lassen::V,мүлчү тут,kirbotada
1042,machen::V,оҥор,säta
1043,machen::V,оҥор,tehta
1044,machen::V,оҥоһун,säta
1045,machen::V,оҥоһун,tehta
1046,herstellen::V,оҥор,tehta
1047,bauen::V,тут,leta
1048,bauen::V,тут,sauda
1049,reparieren::V,абырахтаа,koheta
1050,verbessern::V,тупсар,paremboita
1051,ändern::V,уларыт,vajehtada
1052,graben::V,хас,kaida
1053,graben::V,хас,čongoida
1054,beugen::V,бокут,koverta
1055,beugen::V,токурут,koverta
1056,beugen::V,бүк баттаа,koverta
1057,biegen::V,иэх,painda
1058,biegen::V,өҕүлүннэр,painda
1059,drehen::V,эргит,punotada
1060,drehen::V,эргичит,punotada
1061,wenden::V,эргилин,käta
1062,wenden::V,эргилин,kärauta
1063,umdrehen::V,түҥнэр,käta
1064,heben::V,көтөх,leta
1065,hochheben::V,таһаар,libutada
1066,ergreifen::V,тут,tabata
1067,halten::V,тут,pidada
1068,drücken::V,ык,painda
1069,schieben::V,ас,žigutada
1070,kratzen::V,кыһыы,künstä
1071,lecken::V,салаа,nolda
1072,beißen::V,ытыр,purda
1073,beißen::V,ытыр,hambastada
1074,abreißen::V,быһа тарт,ratketa
1075,abreißen::V,туура тарт,ratketa
1076,abschneiden::V,быс,čapata
1077,abschneiden::V,быс,leikata
1078,abschneiden::V,быһан ыл,čapata
1079,abschneiden::V,быһан ыл,leikata
1080,abschneiden::V,быһа баттаа,čapata
1081,abschneiden::V,быһа баттаа,leikata
1082,binden::V,кэлгий,sidoda
1083,stecken::V,батары ас,čokaita
1084,brechen::V,тоһут,katkaita
1085,klopfen::V,тоҥсуй,kolkotada
1086,hauen::V,оҕус,löda
1087,kleben::V,силимнээ,klejata
1088,reiben::V,аал,hosta
1089,reiben::V,аал,törkita
1090,reiben::V,аал,jorotada
1091,streichen::V,сыбаа,voita
1092,schleifen::V,чочуй,hijoida
1093,schleifen::V,чочуй,teravzoitta
1094,schneiden::V,быс,leikata
1095,rütteln::V,иэҕэҥнэт,heilutada
1096,schütteln::V,сахсый,pudištada
1097,schwenken::V,дайбаа,maihutada
1098,schütten::V,кут,valada
1099,füllen::V,толор,täutta
1100,einwickeln::V,суулаа,kärdä
1101,tragen::V,ит,kantta
1102,tragen::V,ит,kandišta
1103,schleppen::V,сос,vedätada
1104,ziehen::V,тарт,vedada
1105,aufbewahren::V,уур,kaita
1106,aufbewahren::V,харай,kaita
1107,werfen::V,бырах,čuta
1108,werfen::V,бырах,tactä
1109,fangen::V,хап,püta
1110,packen::V,тут,tabata
1111,verstecken::V,саһыар,peitta
1112,teilen::V,үллэр,jagada
1113,schicken::V,ыыт,oigeta
1114,bringen::V,аҕал,veda
1115,hinzufügen::V,эп,ližata
1116,bekommen::V,ыл,sada
1117,bekommen::V,булун,sada
1118,erhalten::V,ыл,sada
1119,nehmen::V,ыл,otta
1120,wählen::V,быыбардаа,valita
1121,auswählen::V,тал,valita
1122,bewahren::V,харай,kaita
1123,behindern::V,мэһэйдээ,telustada
1124,verderben::V,буорту гын,travida
1125,beschädigen::V,алдьат,satatada
1126,zerbrechen::V,үлтүрүт,mureta
1127,zerreißen::V,хайыта тарт,rebitada
1128,zerstören::V,алдьат,mureta
1129,verbrennen::V,уоттаа,poltta
1130,geben::V,биэр,antta
1131,reichen::V,аҕал,antta
1132,schenken::V,бэлэхтээ,lahjoita
1133,versprechen::V,эрэннэр,toivotada
1134,wünschen::V,баҕар,toivotada
1135,loben::V,хайҕаа,kitta
1136,küssen::V,уураа,tervehtada
1137,wiegen::V,бигээ,likutada
1138,zudecken::V,сап,katta
1139,zudecken::V,бүрүй,katta
1140,wecken::V,уһугуннар,noustatada
1141,zeigen::V,көрдөр,ozutada
1142,führen::V,салай,astutada
1143,lehren::V,үөрэт,opeta
1144,unterrichten::V,үөрэт,opeta
1145,aufziehen::V,иит,kazvatada
1146,leiten::V,салай,ohjata
1147,antreiben::V,кыһай,rigehtoitta
1148,lassen::V,күһэй,käskta
1149,einladen::V,ыҥыр,kucta
1150,vereinigen::V,холбоо,ühtenzoitta
1151,vereinigen::V,түм,ühtenzoitta
1152,besuchen::V,сырыт,rižada
1153,besuchen::V,билсэ сырыт,rižada
1154,treffen::V,көрүс,vastata
1155,sich versammeln::V,мүһүн,kägeta
1156,sich versammeln::V,мүһүн,sätas
1157,sich versammeln::V,түмүс,kägeta
1158,sich versammeln::V,түмүс,sätas
1159,spielen::V,оонньоо,väta
1160,singen::V,ыллаа,pajatada
1161,tanzen::V,үҥкүүлээ,kargaita
1162,sich trennen::V,араҕыс,erigata
1163,verlassen::V,хааллар,jätta
1164,retten::V,өрүһүй,päzutada
1165,bewachen::V,араҥаччылаа,varjoita
1166,schützen::V,көмүскээ,kaita
1167,verteidigen::V,көмүскээ,kaita
1168,sich schlagen::V,охсус,torata
1169,schießen::V,ытыалаа,ampta
1170,siegen::V,хот,vägestada
1171,siegen::V,кыай,vägestada
1172,ärgern::V,кыыһырт,verdutada
1173,ärgern::V,кыыһырт,rändütada
1174,schlagen::V,оҕус,löda
1175,schlagen::V,оҕус,iškta
1176,treten::V,тэп,peksta
1177,treten::V,тэп,topsta
1178,stechen::V,кэй,pystiä
1179,stoßen::V,кэп,iškta
1180,stoßen::V,кэп,pudištada
1181,stoßen::V,үтүрүй,iškta
1182,stoßen::V,үтүрүй,pudištada
1183,stehlen::V,уор,vargastada
1184,stören::V,мэһэйдээ,keskustada
1185,belästigen::V,батар,tartuteldas
1186,verbergen::V,кистээ,katelda
1187,täuschen::V,албыннаа,manitada
1188,betrügen::V,албыннаа,manitada
1189,töten::V,өлөр,rikta
1190,töten::V,өлөр,surmita
1191,wohnen::V,олор,eläda
1192,arbeiten::V,үлэлээ,rata
1193,sammeln::V,мус,kogota
1194,sammeln::V,хомуй,kogota
1195,pflücken::V,үргээ,poimda
1196,jagen::V,бултаа,mecata
1197,fischen::V,балыктаа,kalatada
1198,fassen::V,тут,tabata
1199,hüten::V,манаа,paimeta
1200,treiben::V,үүр,ajada
1201,anbinden::V,баай,küttestada
1202,anbinden::V,баай,sidoda
1203,füttern::V,аһат,sötta
1204,melken::V,ыа,lüpsta
1205,hacken::V,кэрт,sauda
1206,gießen::V,сиигирт,valada
1207,reifen::V,бус,küpseta
1208,zubereiten::V,бэлэмнээ,vaumištada
1209,kochen::V,буһар,keitta
1210,backen::V,буһар,paštta
1211,braten::V,хооруй,žarda
1212,braten::V,ыһаарылаа,žarda
1213,braten::V,соркуойдаа,žarda
1214,umrühren::V,былаа,segoitada
1215,stricken::V,өр,kudoda
1216,nähen::V,иистэн,ombelta
1217,färben::V,кырааскалаа,mujutada
1218,reinigen::V,ыраастаа,puhtastada
1219,waschen::V,сууй,pesta
1220,abwischen::V,сот,pühktä
1221,spülen::V,сайҕаа,huhtoida
1222,fegen::V,сиппий,pühkta
1223,kehren::V,харбаа,uhoita
1224,baden::V,сөтүөлээ,kül'ptäs
1225,sich waschen::V,суун,pestas
1226,ausziehen::V,уһул,riičta
1227,ausziehen::V,уһул,rušta
1228,anziehen::V,кэтэрт,panda päle
1229,anziehen::V,кэтэрт,panda kädehe
1230,anziehen::V,кэтэрт,panda jaugha
1231,sich anziehen::V,таҥын,sobdas
1232,kämmen::V,тараа,harjata
1233,schmücken::V,симээ,čomitada
1234,sagen::V,диэ,sanuda
1235,sprechen::V,эт,pagišta
1236,sprechen::V,саҥар,pagišta
1237,reden::V,кэпсэт,pagišta
1238,sich unterhalten::V,кэпсэт,lodaita
1239,fragen::V,ыйыт,küzuda
1240,bitten::V,көрдөс,pakita
1241,erzählen::V,кэпсээ,sanuda
1242,erzählen::V,кэпсээ,starinoita
1243,erzählen::V,сэһэргээ,sanuda
1244,erzählen::V,сэһэргээ,starinoita
1245,mitteilen::V,биллэр,tedotada
1246,nennen::V,ааттаа,nimitada
1247,rufen::V,ыҥыр,kucta
1248,prahlen::V,чабылан,kittäs
1249,prahlen::V,киһиргээ,kittäs
1250,übersetzen::V,тылбаастаа,käta
1251,denken::V,санаа,meletada
1252,denken::V,толкуйдаа,meletada
1253,glauben::V,итэҕэй,uskta
1254,bemerken::V,бэлиэтээ,homaita
1255,erkennen::V,бил,tundištada
1256,begreifen::V,өйдөө,tabata
1257,verstehen::V,өйдөө,el'geta
1258,verstehen::V,өйдөө,toimetada
1259,lernen::V,үөрэн,opetas
1260,wissen::V,бил,teta
1261,sich erinnern an::V,аҕын,johtutada
1262,vergessen::V,умун,unohtada
1263,messen::V,кэмнээ,märita
1264,messen::V,кээмэйдээ,märita
1265,zählen::V,аах,lugeda
1266,rechnen::V,аах,lugeda
1267,lesen::V,аах,lugeda
1268,malen::V,уруһуйдаа,pirta
1269,zeichnen::V,уруһуйдаа,pirta
1270,schreiben::V,суруй,kirjutada
1271,besitzen::V,баһылаа,omištada
1272,kaufen::V,атыылас,ostta
1273,verkaufen::V,атыылаа,möda
1274,bezahlen::V,төлөө,maksta
1275,zahlen::V,төлөө,maksta
1276,beherrschen::V,баһылаа,valdoita
1277,ertragen::V,тулуй,tirpta
