,Concept_ID,uz,ru
804,kommen::V,kelmoq,прийти
805,ankommen::V,etib kelmoq,прибыть
806,zurückkommen::V,qaytib kelmoq,возвратиться
807,bleiben::V,qolmoq,остаться
808,warten::V,poylamoq,ждать
809,erwarten::V,kutmoq,ожидать
810,suchen::V,izlamoq,искать
811,finden::V,topmoq,найти
812,versuchen::V,chalishmoq,пытаться
813,vorbereiten::V,hozirlamoq,подготовить
814,lieben::V,sevmoq,любить
815,mögen::V,ardoqlamoq,любить
816,lachen::V,kulmoq,смеяться
817,rühren::V,ta'sirlantirmoq,растрогать
818,weinen::V,yig'lamoq,плакать
819,schimpfen::V,koyinmoq,ругаться
820,sich ärgern::V,g'azab qilmoq,сердиться
821,sich fürchten::V,hurkmoq,бояться
822,fürchten::V,qo'rqmoq,бояться
823,fliehen::V,qochmoq,убегать
824,flüchten::V,qochmoq,убежать
825,sehen::V,ko'rmoq,видеть
826,anschauen::V,razm solmoq,посмотреть
827,ansehen::V,razm qilmoq,смотреть
828,hören::V,äshitmoq,слышать
829,zuhören::V,tinglamoq,слушать
830,probieren::V,tatib ko'rmoq,пробовать
831,riechen::V,iskamoq,нюхать
832,fühlen::V,sezmoq,чувствовать
833,scheinen::V,tuyilmoq,казаться
834,zu sehen sein::V,ko'rinmoq,виднеться
835,vernehmen::V,äshitmoq,услышать
836,frieren::V,sovuq qotmoq,мерзнуть
837,tun::V,ätmoq,делать
838,können::V,-a olmoq,мочь
839,können::V,-a olmoq,уметь
840,können::V,-y olmoq,мочь
841,können::V,-y olmoq,уметь
842,wollen::V,istamoq,хотеть
843,anfangen::V,boshlamoq,начать
844,beenden::V,bitirmoq,закончить
845,aufhören::V,tinmoq,перестать
846,gelingen::V,muvaffaqiyat qozonmoq,удаться
847,geraten::V,bo'lmoq,оказаться
848,öffnen::V,ochmoq,открыть
849,schließen::V,yopmoq,закрыть
850,stellen::V,qo'ymoq,поставить
851,setzen::V,o'tqazmoq,посадить
852,legen::V,yotqizmoq,класть
853,berühren::V,tegmoq,трогать
854,verbinden::V,ulamoq,связать
855,bedecken::V,bekitmoq,покрыть
856,aufhängen::V,ildirmoq,повесить
857,anzünden::V,yondirmoq,зажечь
858,aufheben::V,ko'tarmoq,поднять
859,zurücklassen::V,ayrilmoq,оставить
860,verlieren::V,yo'qotmoq,потерять
861,fallen lassen::V,tushirmoq,уронить
862,machen::V,qilmoq,сделать
863,herstellen::V,chiqarmoq,изготовить
864,bauen::V,solmoq,строить
865,reparieren::V,tuzatmoq,чинить
866,verbessern::V,isloh qilmoq,улучшить
867,ändern::V,o'zgartirmoq,изменить
868,graben::V,qazimoq,копать
869,beugen::V,bukmoq,согнуть
870,biegen::V,bukmoq,погнуть
871,drehen::V,aylantirmoq,вертеть
872,wenden::V,burmoq,повернуть
873,umdrehen::V,ag'darmoq,перевернуть
874,heben::V,yuksaltirmoq,поднимать
875,hochheben::V,ko'tarmoq,поднять
876,ergreifen::V,tutamlamoq,схватить
877,halten::V,tutmoq,держать
878,drücken::V,bosmoq,нажимать
879,schieben::V,surmoq,толкать
880,kratzen::V,qashimoq,скрести
881,lecken::V,mijimoq,лизать
882,beißen::V,tishlamoq,кусать
883,abreißen::V,emirmoq,оторвать
884,abschneiden::V,cho'rt kesmoq,отрезать
885,binden::V,bog'lamoq,вязать
886,stecken::V,suqmoq,воткнуть
887,brechen::V,sindirmoq,сломать
888,klopfen::V,dukurlamoq,стучать
889,hauen::V,urmoq,бить
890,kleben::V,yopishtirmoq,клеить
891,reiben::V,surkamoq,тереть
892,streichen::V,surkamoq,намазать
893,schleifen::V,qayramoq,точить
894,schneiden::V,kesmoq,резать
895,rütteln::V,chayqamoq,шатать
896,schütteln::V,chayqamoq,трясти
897,schwenken::V,chayqatmoq,махать
898,schütten::V,quymoq,налить
899,füllen::V,to'ldirmoq,наполнить
900,einwickeln::V,chulg'amoq,завернуть
901,tragen::V,tashimoq,нести
902,schleppen::V,sudramoq,тащить
903,ziehen::V,tortmoq,тянуть
904,aufbewahren::V,tutmoq,хранить
905,werfen::V,tashlamoq,бросать
906,fangen::V,tutmoq,ловить
907,packen::V,opqochmoq,схватить
908,verstecken::V,yashirmoq,спрятать
909,teilen::V,bo'lmoq,разделить
910,schicken::V,yubormoq,посылать
911,bringen::V,keltirmoq,принести
912,hinzufügen::V,tirkamoq,добавить
913,bekommen::V,olmoq,достать
914,erhalten::V,olmoq,получить
915,nehmen::V,olmoq,взять
916,wählen::V,saylamoq,выбрать
917,auswählen::V,saylamoq,отобрать
918,bewahren::V,saqlamoq,сохранить
919,behindern::V,xalal bermoq,препятствовать
920,verderben::V,xazon qilmoq,испортить
921,beschädigen::V,buzmoq,повредить
922,zerbrechen::V,sindirmoq,разбить
923,zerreißen::V,yirtmoq,разорвать
924,zerstören::V,vayron qilmoq,разрушить
925,verbrennen::V,kuydirmoq,сжечь
926,geben::V,bermoq,дать
927,reichen::V,bermoq,передать
928,schenken::V,sovg'a qilmoq,дарить
929,versprechen::V,va'da bermoq,обещать
930,wünschen::V,orziqmoq,желать
931,loben::V,maqtamoq,хвалить
932,küssen::V,o'pmoq,целовать
933,wiegen::V,tebratmoq,качать
934,zudecken::V,yopmoq,накрыть
935,wecken::V,uyg'otmoq,разбудить
936,zeigen::V,ko'rsatmoq,показать
937,führen::V,boshlik bo'lmoq,вести
938,lehren::V,o'rgatmoq,учить
939,unterrichten::V,dars bermoq,преподавать
940,aufziehen::V,o'stirmoq,воспитать
941,leiten::V,boshqarmoq,руководить
942,antreiben::V,shoshiltirmoq,подгонять
943,lassen::V,ruxsat bermoq,заставить
944,einladen::V,taklif kilmoq,пригласить
945,vereinigen::V,qo'shmoq,объединить
946,besuchen::V,mehmonga bormoq,посетить
947,treffen::V,duchor bo'lmoq,встретить
948,sich versammeln::V,to'planmoq,собраться
949,spielen::V,o'ynamoq,играть
950,singen::V,yalla qilmoq,петь
951,tanzen::V,raqs qilmoq,плясать
952,tanzen::V,raqs qilmoq,танцевать
953,sich trennen::V,yakkalanmoq,расстаться
954,verlassen::V,qoldirmoq,покинуть
955,retten::V,qutqazmoq,спасти
956,bewachen::V,qo'rimoq,охранять
957,schützen::V,yoniga olmoq,уберегать
958,verteidigen::V,yoqlamoq,защитить
959,sich schlagen::V,yoqalashmoq,драться
960,schießen::V,otmoq,стрелять
961,siegen::V,engmoq,победить
962,ärgern::V,jahl chiqarmoq,сердить
963,schlagen::V,urmoq,ударить
964,treten::V,tepmoq,пинать
965,stechen::V,qadamoq,уколоть
966,stoßen::V,turtmoq,толкнуть
967,stehlen::V,o'g'rilamoq,украсть
968,stören::V,tebratmoq,помешать
969,belästigen::V,g'ashini keltirmoq,надоедать
970,verbergen::V,berkitmoq,скрыть
971,täuschen::V,aldamoq,обмануть
972,betrügen::V,tirriq qilmoq,смошенничать
973,töten::V,o'ldirmoq,убить
974,wohnen::V,istiqomat qilmoq,проживать
975,arbeiten::V,ishlamoq,работать
976,sammeln::V,yig'moq,собрать
977,pflücken::V,termoq,рвать
978,pflücken::V,termoq,срывать
979,jagen::V,ov qilmoq,охотиться
980,fischen::V,baliq ovlamoq,рыбачить
981,fassen::V,ilinmoq,поймать
982,hüten::V,boqtirmoq,пасти
983,treiben::V,haydamoq,гнать
984,anbinden::V,bog'lamoq,привязать
985,füttern::V,edirmoq,кормить
986,melken::V,sog'moq,доить
987,hacken::V,chopmoq,рубить
988,gießen::V,oqizmoq,полить
989,reifen::V,qizarmoq,созреть
990,zubereiten::V,pishirmoq,приготовить
991,kochen::V,qaynatmoq,варить
992,backen::V,yopmoq,печь
993,braten::V,qovurmoq,жарить
994,umrühren::V,atalamoq,перемешать
995,stricken::V,to'qimoq,вязать
996,nähen::V,tikmoq,шить
997,färben::V,bo'yoqlamoq,покрасить
998,reinigen::V,tozalamoq,очистить
999,waschen::V,yuvmoq,стирать
1000,abwischen::V,surkamoq,вытереть
1001,spülen::V,chaymoq,полоскать
1002,fegen::V,cho'tkalamoq,подметать
1003,kehren::V,supurmoq,мести
1004,baden::V,cho'milmoq,купаться
1005,sich waschen::V,yuvinmoq,мыться
1006,ausziehen::V,echintirmoq,снять
1007,anziehen::V,kiymoq,надеть
1008,sich anziehen::V,kiyinmoq,одеться
1009,kämmen::V,taramoq,причесать
1010,schmücken::V,yasatmoq,украсить
1011,sagen::V,aytmoq,сказать
1012,sprechen::V,so'zlamoq,говорить
1013,reden::V,gapirmoq,разговаривать
1014,sich unterhalten::V,suhbatlashmoq,беседовать
1015,fragen::V,so'ramoq,спросить
1016,bitten::V,iltimos qilmoq,просить
1017,erzählen::V,aytib bermoq,рассказать
1018,mitteilen::V,bildirmoq,сообщить
1019,nennen::V,atamoq,назвать
1020,rufen::V,chaqirmoq,звать
1021,prahlen::V,gerdaymoq,хвастаться
1022,übersetzen::V,tarjima qilmoq,перевести
1023,denken::V,o'ylamoq,думать
1024,glauben::V,ishonmoq,верить
1025,bemerken::V,payqamoq,заметить
1026,erkennen::V,tanimoq,узнать
1027,begreifen::V,tushunmoq,понять
1028,begreifen::V,tushunmoq,постичь
1029,verstehen::V,anglamoq,услышать
1030,lernen::V,o'qimoq,учиться
1031,wissen::V,bilmoq,знать
1032,sich erinnern an::V,äsni tanimoq,вспомнить
1033,vergessen::V,unutmoq,забыть
1034,messen::V,o'lchamoq,мерить
1035,zählen::V,raqamlamoq,считать
1036,rechnen::V,cho'tlamoq,считать
1037,lesen::V,o'qimoq,читать
1038,malen::V,rasm solmoq,рисовать
1039,zeichnen::V,chizmoq,рисовать
1040,schreiben::V,yozmoq,писать
1041,besitzen::V,ägalamoq,иметь
1042,kaufen::V,olmoq,купить
1043,verkaufen::V,sotmoq,продать
1044,bezahlen::V,to'lamoq,заплатить
1045,zahlen::V,to'lamoq,платить
1046,beherrschen::V,ägalamoq,владеть
1047,ertragen::V,chidamoq,вытерпеть
