,Concept_ID,mrj,cy
746,nah::A,лишӹл,agos
747,fern::A,мӹндӹр,pell
748,linker::A,шалахай,aswy
749,linker::A,шалахай,chwith
750,rechter::A,вургамла,de
751,rechter::A,вургамла,deau
752,anderer::A,вес,arall
753,anderer::A,весӹ,arall
754,erster::A,икшӹ,cyntaf
755,erster::A,икӹмшӹ,cyntaf
756,zweiter::A,кокшы,ail
757,dritter::A,кымшы,trydydd
758,letzter::A,остатка,olaf
759,allein::ADV,иктӹ,unig
760,allein::ADV,иктӹ,ar ei ben ei hun
761,allein::ADV,иктӹт,unig
762,allein::ADV,иктӹт,ar ei ben ei hun
763,auf einmal::ADV,тöрöк,ar yr un pryd
764,zusammen::ADV,икараш,ynghyd
765,zusammen::ADV,икараш,gyda'i gilydd
766,zusammen::ADV,цымырын,ynghyd
767,zusammen::ADV,цымырын,gyda'i gilydd
768,lange::ADV,кужын,amser hir
769,plötzlich::ADV,трӱк,yn sydyn
770,sofort::ADV,полт,ar unwaith
771,sofort::ADV,тöрöк,ar unwaith
772,sofort::ADV,тӹшӓкок,ar unwaith
773,später::ADV,вара,yn ddiweddarach
774,heute::ADV,тагачы,heddiw
775,morgen::ADV,иргод,yfory
776,morgen::ADV,иргодым,yfory
777,bald::ADV,чӹнь,yn fuan
778,bald::ADV,чӹнь,gyda hyn
779,bald::ADV,вӓшке,yn fuan
780,bald::ADV,вӓшке,gyda hyn
781,bald::ADV,выртышты,yn fuan
782,bald::ADV,выртышты,gyda hyn
783,dann::ADV,пакыла,yna
784,dann::ADV,пакыла,y pryd hwnnw
785,gestern::ADV,тенгечӹ,ddoe
786,einst::ADV,икӓнӓ,gynt
787,damals::ADV,тӹнӓм,ar y pryd
788,damals::ADV,тӹнӓм,bryd hynny
789,danach::ADV,пакыла,wedyn
790,vorher::ADV,перви,o'r blaen
791,zuerst::ADV,андак,yn gyntaf
792,einmal::ADV,гӓнӓк,unwaith
793,einmal::ADV,гӓнӓ,unwaith
794,manchmal::ADV,кынамжы,weithiau
795,manchmal::ADV,кынамжы,ar brydiau
796,oft::ADV,чӹчкӹдӹн,yn aml
797,oft::ADV,чӹчкӹдӹн,yn fynych
798,immer::ADV,со,bob amser
799,immer::ADV,соок,bob amser
800,niemals::ADV,нинам,ni ... byth
801,niemals::ADV,нинам,ni ... erioed
802,niemals::ADV,нигынам,ni ... byth
803,niemals::ADV,нигынам,ni ... erioed
804,niemals::ADV,нигынамат,ni ... byth
805,niemals::ADV,нигынамат,ni ... erioed
806,hier::ADV,тиштӹ,yma
807,hierhin::ADV,тишкӹ,hyd yma
808,von hier::ADV,тишец,oddi yma
809,von hier::ADV,тишецӹн,oddi yma
810,dort::ADV,тӹштӹ,acw
811,dorthin::ADV,тӹшкӹ,tuag yno
812,dorthin::ADV,тӹшкӹлӓ,tuag yno
813,geradeaus::ADV,вик,syth ymlaen
814,geradeaus::ADV,тура,syth ymlaen
815,vorwärts::ADV,анзыкы,ymlaen
816,rückwärts::ADV,мӹнгеш,yn ôl
817,zurück::ADV,мӹнгеш,yn ôl
818,unten::ADV,ӱлнӹ,isod
819,unten::ADV,ӱлнӹ,oddi tanodd
820,unten::ADV,лӹвӓлнӹ,isod
821,unten::ADV,лӹвӓлнӹ,oddi tanodd
822,hinab::ADV,ӱлӹкӹ,i lawr
823,hinab::ADV,ӱлӹкӹ,i waered
824,hinab::ADV,лӹвӓкӹ,i lawr
825,hinab::ADV,лӹвӓкӹ,i waered
826,oben::ADV,вӹлнӹ,fry
827,hinauf::ADV,кӱшкӹлӓ,i fyny
828,hinauf::ADV,кӱшкӹлӓ,i'r lan
829,hinauf::ADV,кӱш,i fyny
830,hinauf::ADV,кӱш,i'r lan
831,überall::ADV,йӹлт,ym mhobman
832,überall::ADV,цилӓ вӓре,ym mhobman
833,nicht::ADV,уке,ni
834,nicht::ADV,уке,nid
835,ein wenig::ADV,изиш,tipyn
836,ein wenig::ADV,изиш,ychydig
837,ein wenig::ADV,иклаштык,tipyn
838,ein wenig::ADV,иклаштык,ychydig
839,kaum::ADV,цылик,prin
840,kaum::ADV,чучок-чучок,prin
841,sehr::ADV,чоте,iawn
842,so::ADV,тенге,fel
843,so::ADV,тенге,felly
844,so::ADV,тенгелӓ,fel
845,so::ADV,тенгелӓ,felly
846,noch::ADV,мол,eto
847,noch::ADV,моло,eto
848,nur::ADV,веле,yn unig
849,schon::ADV,уже,eisoes
850,schon::ADV,уже,yn barod
851,schon::ADV,ӹнде,eisoes
852,schon::ADV,ӹнде,yn barod
853,wieder::ADV,уэш,drachefn
854,vergebens::ADV,зря,yn ofer
855,vergebens::ADV,ӹзрӓ,yn ofer
856,vergebens::ADV,ӹзӹрӓ,yn ofer
857,vor::PRP,анзыц,o flaen
858,vor::PRP,анзыцын,o flaen
859,hinter::PRP,шайылан,ar ôl
860,hinter::PRP,шайылный,ar ôl
861,unter::PRP,лӹвӓкӹ,islaw
862,durch::PRP,вашт,trwy
863,neben::PRP,сага,ar bwys
864,zwischen::PRP,лош,rhwng
865,zwischen::PRP,лош,cydrhwng
866,zwischen::PRP,лошкы,rhwng
867,zwischen::PRP,лошкы,cydrhwng
868,wegen::PRP,мычыц,o achos
869,wegen::PRP,мычыц,oherwydd
870,dies::PRN,тидӹ,hyn
871,dies::PRN,ти,hyn
872,das::PRN,тидӹ,hynny
873,das::PRN,ти,hynny
874,alles::PRN,цилӓ,popeth
875,ich::PRN,мый,fi
876,du::PRN,тӹнь,ti
877,er::PRN,тӹдӹ,fe
878,wir::PRN,мӓ,ni
879,ihr::PRN,вӓ,chi
880,sie::PRN,нӹнӹ,hwy
881,was::FPRN,ма,pa beth
882,wer::FPRN,кӱ,pwy
883,wo::FADV,кышан,ble
884,wo::FADV,кышан,ym mha le
885,wo::FADV,кыштакен,ble
886,wo::FADV,кыштакен,ym mha le
887,wohin::FADV,кышкы,i ble
888,wohin::FADV,кышкы,i ba le
889,wie::FADV,кыце,sut
890,warum::FADV,малын,pam
891,wieviel::FNUM,кынар,faint
892,wieviel::FNUM,кынары,faint
893,wieviel::FNUM,кынаркы,faint
894,eins::NUM,иктӹ,un
895,eins::NUM,иктӹт,un
896,zwei::NUM,кок,dau
897,zwei::NUM,кокты,dau
898,drei::NUM,кым,tri
899,drei::NUM,кымыт,tri
900,vier::NUM,нӹл,pedwar
901,fünf::NUM,вӹц,pump
902,sechs::NUM,куд,chwech
903,sechs::NUM,кудытмозн,chwech
904,sieben::NUM,шӹм,saith
905,sieben::NUM,шӹмӹт,saith
906,acht::NUM,кӓндӓкш,wyth
907,acht::NUM,кӓндӓкшӹ,wyth
908,neun::NUM,ӹндекшшӱдӹ,naw
909,zehn::NUM,лу,deg
910,elf::NUM,луатик,un ar ddeg
911,elf::NUM,луатиктӹ,un ar ddeg
912,zwölf::NUM,луаткок,deuddeg
913,zwölf::NUM,луаткок,un deg dau
914,zwölf::NUM,луаткокты,deuddeg
915,zwölf::NUM,луаткокты,un deg dau
916,zwanzig::NUM,коклы,ugain
917,dreißig::NUM,кымлы,tri deg
918,dreißig::NUM,кымлы,deg ar hugain
919,vierzig::NUM,нӹллӹ,deugain
920,fünfzig::NUM,вӹцлӹ,hanner cant
921,sechzig::NUM,кудлу,chwe deg
922,siebzig::NUM,шӹмлу,saith deg
923,siebzig::NUM,шӹмлу,deg a thrigain
924,achtzig::NUM,кӓндӓкшлу,wyth deg
925,achtzig::NUM,кӓндӓкшлу,pedar ugain
926,neunzig::NUM,ӹндекшлу,naw deg
927,neunzig::NUM,ӹндекшлу,deg a phedwar ugain
928,hundert::NUM,шӱдӹ,cant
929,tausend::NUM,тӹжем,mil
930,und::CNJ,дöн,a
931,oder::CNJ,льывы,neu
932,stehen::V,шалшаг,sefyll
933,sitzen::V,шӹнзӓш,eistedd
934,liegen::V,киӓш,gorwedd
935,hängen::V,кечӓш,hongian
936,werden::V,шагалаш,dod yn
937,werden::V,шагалаш,mynd yn
938,passieren::V,ӹштӓ́лтӓш,digwydd
939,beginnen::V,тӹнгӓлӓлтӓш,cychwyn
940,enden::V,пӹтӓш,gorffen
941,wechseln::V,весемӓш,newid
942,wechseln::V,весемӓлтӓш,newid
943,aufgehen[Sonne]::V,авараш,codi
944,untergehen[Sonne]::V,шӹ́нзӓш,machlud
945,scheinen[Sonne]::V,сотемдӓрӓш,tywynnu
946,donnern::V,хӹдӹртӓш,taranu
947,wehen::V,ӹфӹлӓш,chwythu
948,strömen::V,йогащ,ffrydio
949,fließen::V,йогащ,llifo
950,sich drehen::V,пöрдӓш,troi
951,sich drehen::V,пöрдӓш,cylchdroi
952,schwanken::V,лыпшалташ,siglo
953,schwingen::V,кӓчӓйӓш,siglo
954,fallen::V,кенвазаш,cwympo
955,fallen::V,шынгалташ,cwympo
956,brennen::V,йылаш,llosgi
957,rauchen::V,шыпшаш,mygu
958,regnen::V,юраш,glawio
959,gefrieren::V,гӓш,rhewi
960,gefrieren::V,кӹлмаш,rhewi
961,tauen::V,шылаш,toddi
962,tauen::V,шылаш,meirioli
963,schmelzen::V,шӹрӓнӓш,toddi
964,trocknen::V,кошкаш,sychu
965,sieden::V,шолаш,berwi
966,faulen::V,шӱӓш,pydru
967,faulen::V,шӱӓш,braenu
968,verfaulen::V,йӓнгӓрӓлтӓш,pydru
969,verfaulen::V,йӓнгӓрӓлтӓш,dadfeilio
970,reißen::V,кышкедӓлтӓш,clecian
971,reißen::V,кышкедӓлтӓш,torri'n glats
972,versinken::V,ва́лаш,suddo
973,vergehen::V,эртӓш,myned heibio
974,vergehen::V,эртӓш,pasio
975,erscheinen::V,каяш,ymddangos
976,verschwinden::V,ямаш,diflannu
977,sinken::V,пычаш,syrthio
978,abnehmen::V,чӹдемӓш,lleihau
979,abnehmen::V,кöтӹргӓш,lleihau
980,zunehmen::V,когоэмӓш,cynyddu
981,steigen::V,лӱлта́лташ,codi
982,wachsen::V,кушкаш,tyfu
983,glänzen::V,йӹлгӹжӓш,disgleirio
984,funkeln::V,валгалташ,pefrio
985,lärmen::V,юкланаш,cadw sŵn
986,lärmen::V,юкланаш,gwneud twrw
987,läuten::V,цоргаш,canu
988,klingeln::V,цоргаш,canu
989,klingeln::V,цоргаш,seinio
990,klirren::V,цонгырталгаш,tincian
991,brausen::V,ышдымыла́наш,rhuo
992,rauschen::V,шу́жгаш,siffrwd
993,rauschen::V,шу́жгаш,chwithrwd
994,klingen::V,йо́нгаш,seinio
995,bellen::V,опташ,cyfarth
996,heulen::V,урмыжаш,udo
997,heulen::V,урмыжаш,oernadu
998,blasen::V,ӹфӹлӓш,chwythu
999,pfeifen::V,ши́шкаш,chwibanu
1000,schreien::V,уташ,gweiddi
1001,schreien::V,уташ,bloeddio
1002,schreien::V,саслаш,gweiddi
1003,schreien::V,саслаш,bloeddio
1004,schreien::V,варгынзаш,gweiddi
1005,schreien::V,варгынзаш,bloeddio
1006,stöhnen::V,ӹнгӹрӓш,griddfan
1007,zittern::V,цӹтӹрӓш,crynu
1008,leben::V,ӹлӓш,byw
1009,geboren werden::V,шачаш,cael eich geni
1010,atmen::V,шӱлӓш,anadlu
1011,trinken::V,йӱӓш,yfed
1012,essen::V,качкаш,bwyta
1013,schlucken::V,нелӓш,llyncu
1014,müde werden::V,янгылаш,blino
1015,einschlafen::V,амален кеӓш,mynd i gysgu
1016,einschlafen::V,амален кеӓш,syrthio i gysgu
1017,schlafen::V,амалаш,huno
1018,schlafen::V,амалаш,cysgu
1019,aufwachen::V,понгыжалташ,dihuno
1020,aufstehen::V,кӹньӹл шагалаш,codi
1021,sich erholen::V,кӓнаш,ymlacio
1022,sich erholen::V,кӓнаш,dadflino
1023,krank werden::V,церлӓнен вазаш,mynd yn sâl
1024,krank werden::V,церлӓнен вазаш,mynd yn wael
1025,krank sein::V,церлӓнӓш,gwaelu
1026,krank sein::V,ясланаш,gwaelu
1027,krank sein::V,ясыланаш,gwaelu
1028,schmerzen::V,каршташ,brifo
1029,husten::V,кахыраш,pesychu
1030,genesen::V,паремӓш,gwella
1031,genesen::V,паремӓш,cael yn ôl
1032,genesen::V,тöрлӓнӓш,gwella
1033,genesen::V,тöрлӓнӓш,cael yn ôl
1034,sterben::V,вазын колаш,marw
1035,umkommen::V,пӹтӓш,trengi
1036,sich bewegen::V,кашташ,symud
1037,sich rühren::V,тӓрвӓнӓш,syflyd
1038,sich erheben::V,кӹньӹлӓш,codi
1039,sich setzen::V,шӹнзӓш,eistedd
1040,hinfallen::V,кенвазаш,cwympo
1041,hinfallen::V,шынгалташ,cwympo
1042,laufen::V,кашташ,cerdded
1043,schreiten::V,ашкедӓш,camu
1044,spazierengehen::V,мадын кашташ,mynd am dro
1045,eilen::V,вӓшкӓш,rhuthro
1046,sich beeilen::V,вӓшкӓш,brysio
1047,sich beeilen::V,талашаш,brysio
1048,sausen::V,хойхаланаш,rhuthro
1049,sausen::V,хояш,rhuthro
1050,rennen::V,кыргыжаш,rhedeg
1051,springen::V,тӹршештӓш,llamu
1052,springen::V,тӹршештӓш,neidio
1053,klettern::V,ку́заш,dringo
1054,schaukeln::V,лыпшалташ,siglo
1055,kriechen::V,авалянаш,cropian
1056,kriechen::V,ньыжиклӓш,cropian
1057,schwimmen::V,илӓш,nofio
1058,tauchen::V,цымаш,plymio
1059,tauchen::V,цымаш,ymsuddo
1060,rudern::V,шуалташ,rhwyfo
1061,fahren::V,кеӓш,gyrru
1062,fahren::V,кеӓш,dreifio
1063,fliegen::V,чонгештӓш,hedfan
1064,gehen::V,кеӓш,mynd
1065,weggehen::V,кеӓш,mynd
1066,weggehen::V,кеӓш,ymadael
1067,abfahren::V,кеӓш,ymadael
1068,anhalten::V,цӓрнӓш,stopio
1069,hineingehen::V,пыраш,mynd i mewn
1070,eintreten::V,пыраш,mynd i
1071,kommen::V,толаш,dod
1072,ankommen::V,шоаш,cyrraedd
1073,zurückkommen::V,пöртӹлӓш,dychwelyd
1074,bleiben::V,кодаш,aros
1075,bleiben::V,кодаш,sefyll
1076,warten::V,вычаш,aros
1077,warten::V,вычаш,disgwyl
1078,erwarten::V,вычаш,disgwyl
1079,suchen::V,кӹчӓлӓш,chwilio am
1080,finden::V,моаш,darganfod
1081,versuchen::V,путаяш,profi
1082,versuchen::V,путаяш,ceisio
1083,versuchen::V,цацаш,profi
1084,versuchen::V,цацаш,ceisio
1085,vorbereiten::V,поспейӹктӓш,paratoi
1086,lieben::V,яраташ,caru
1087,mögen::V,яраташ,hoffi
1088,lachen::V,ваштылаш,chwerthin
1089,rühren::V,тӓрвӓтӓш,cynhyrfu
1090,weinen::V,мӓгӹрӓш,wylo
1091,weinen::V,мӓгӹрӓш,llefain
1092,schimpfen::V,свырседӓлӓш,grwgnach
1093,sich ärgern::V,шӹдешкӓш,gofidio
1094,sich fürchten::V,лӱдӓш,ofni
1095,fürchten::V,лӱдӓш,arswydo
1096,fliehen::V,кыргыжаш,ffoi
1097,flüchten::V,кыргыж шӹлӓш,dianc
1098,sehen::V,ужаш,gweld
1099,anschauen::V,анжалаш,syllu
1100,anschauen::V,анжалаш,edrych
1101,ansehen::V,анжаш,gwylio
1102,hören::V,колаш,clywed
1103,zuhören::V,колышташ,gwrando
1104,probieren::V,тотештӓш,profi
1105,probieren::V,подыл анжаш,profi
1106,riechen::V,ӱпшӹнзӓш,arogli
1107,fühlen::V,шижӓш,teimlo
1108,fühlen::V,шижӓш,clywed
1109,scheinen::V,каяш,ymddangos
1110,zu sehen sein::V,каяш,dod i'r golwg
1111,vernehmen::V,колын колташ,clywed sôn am
1112,frieren::V,кӹлмаш,bod yn oer
1113,frieren::V,тӹнгӹргӓш,bod yn oer
1114,tun::V,ӹштӓш,gwneud
1115,können::V,кердӓш,gallu
1116,wollen::V,жалаяш,bod mewn angen
1117,anfangen::V,тӹнгӓлӓш,dechrau
1118,beenden::V,пӹтӓрӓш,darfod
1119,beenden::V,пӹтӓрӓш,gorffen
1120,aufhören::V,цӓрнӓш,peidio
1121,gelingen::V,цӓш лиӓш,llwyddo
1122,geraten::V,лиӓш,diweddu
1123,öffnen::V,пачаш,agor
1124,schließen::V,чӱчӓш,cau
1125,stellen::V,шӹндӓш,gosod
1126,setzen::V,шӹндӓш,gosod
1127,legen::V,опташ,gosod
1128,legen::V,пиштӓш,gosod
1129,berühren::V,тӹкӓлӓш,cyffwrdd
1130,verbinden::V,пидӓш,cysylltu
1131,bedecken::V,леведӓш,gorchuddio
1132,aufhängen::V,сӓкӓш,crogi
1133,aufhängen::V,сӓкӓш,hongian
1134,anzünden::V,чӱктӓш,cynnau
1135,aufheben::V,кузыкташ,codi
1136,zurücklassen::V,кодаш,gadael
1137,verlieren::V,ямдаш,colli
1138,fallen lassen::V,кенвацтараш,gollwng
1139,machen::V,ӹштӓш,gwneud
1140,herstellen::V,йӓмдӹлӓш,cynhyrchu
1141,bauen::V,ӹштӓш,adeiladu
1142,reparieren::V,чиняш,trwsio
1143,reparieren::V,чиняш,atgyweirio
1144,reparieren::V,алалаш,trwsio
1145,reparieren::V,алалаш,atgyweirio
1146,verbessern::V,яжоэмден шӹндӓш,diwygio
1147,ändern::V,вашталташ,altro
1148,graben::V,капаяш,palu
1149,graben::V,капаяш,cloddio
1150,beugen::V,лывырташ,plygu
1151,beugen::V,каклярташ,plygu
1152,biegen::V,лывырташ,plygu
1153,drehen::V,сӓрӓш,troelli
1154,drehen::V,сӓрӹкӓлӓш,troelli
1155,wenden::V,сӓрӓлӓш,troi
1156,umdrehen::V,сӓрӓлӓш,troi
1157,heben::V,лӱктӓш,codi
1158,hochheben::V,кузыкташ,dyrchafu
1159,ergreifen::V,хватяш,gafael
1160,halten::V,кычаш,dal
1161,drücken::V,темдӓш,pwyso
1162,drücken::V,темдӓш,gwasgu
1163,schieben::V,шӹкӓш,gwthio
1164,kratzen::V,нӹжӓш,crafu
1165,lecken::V,нылаш,llyfu
1166,beißen::V,пыралаш,cnoi
1167,beißen::V,пыралаш,brathu
1168,abreißen::V,кӹрӓш,tynnu ymaith
1169,abreißen::V,кышкед нӓлӓш,tynnu ymaith
1170,abschneiden::V,шулаш,torri
1171,abschneiden::V,лаштыклаш,torri
1172,binden::V,пидӓш,clymu
1173,stecken::V,шыралаш,plannu
1174,brechen::V,тодылаш,torri
1175,brechen::V,пыдырташ,torri
1176,klopfen::V,рушткаш,taro
1177,hauen::V,шелӹштӓш,taro
1178,kleben::V,клейӓш,gludio
1179,reiben::V,нӹжӓш,rhwbio
1180,streichen::V,шӹрӓш,taenu
1181,schleifen::V,шымаш,hogi
1182,schneiden::V,пӹчкӓш,torri
1183,rütteln::V,мыльгыкташ,ysgytio
1184,schütteln::V,цӹтӹртӓш,siglo
1185,schütteln::V,цӹтӹртӓш,ysgwyd
1186,schütteln::V,мыльгыкташ,siglo
1187,schütteln::V,мыльгыкташ,ysgwyd
1188,schwenken::V,машыяш,siglo
1189,schütten::V,опталаш,tywallt
1190,füllen::V,темӓш,llenwi
1191,einwickeln::V,пӹтӹрӓ́лӓш,lapio
1192,tragen::V,намалаш,cludo
1193,schleppen::V,шӹдӹрӓш,llusgo
1194,ziehen::V,шыпшаш,tynnu
1195,aufbewahren::V,перегӓш,cadw
1196,werfen::V,кӹшкӓш,taflu
1197,fangen::V,кычаш,dal
1198,packen::V,хватяш,cipio
1199,packen::V,хватяш,crafangu
1200,verstecken::V,шӹлтӓш,celu
1201,verstecken::V,шӹлтӓш,cuddio
1202,teilen::V,пайылаш,rhannu
1203,schicken::V,колташ,anfon
1204,bringen::V,кандаш,dod â
1205,bekommen::V,лыкташ,cael
1206,erhalten::V,получаяш,derbyn
1207,nehmen::V,налаш,cymryd
1208,wählen::V,айыраш,dewis
1209,auswählen::V,айыраш,dethol
1210,bewahren::V,перегӓш,cadw
1211,behindern::V,мешӓйӓш,atal
1212,behindern::V,мешӓйӓш,rhwystro
1213,verderben::V,портяш,difetha
1214,beschädigen::V,шушырташ,niweidio
1215,zerbrechen::V,пыдырташ,torri
1216,zerreißen::V,кӹрӓш,rhwygo
1217,zerstören::V,шӓлӓтӓш,dinistrio
1218,verbrennen::V,йылаташ,llosgi
1219,verbrennen::V,йылалташ,llosgi
1220,geben::V,пуаш,rhoi
1221,reichen::V,пуаш,estyn
1222,schenken::V,подараш,rhoddi
1223,versprechen::V,сöрӓш,addo
1224,wünschen::V,жалаяш,dymuno
1225,loben::V,хваляш,canmol
1226,küssen::V,шышшалаш,cusanu
1227,wiegen::V,лӱнгӓлтӓш,siglo
1228,zudecken::V,пиштӓш,gorchuddio
1229,wecken::V,понгыжалтараш,deffro
1230,zeigen::V,анжыкташ,dangos
1231,führen::V,видӓш,arwain
1232,lehren::V,тымдаш,dysgu
1233,unterrichten::V,тымдаш,hyfforddi
1234,aufziehen::V,кушташ,dod i fyny
1235,leiten::V,видӓш,arwain
1236,leiten::V,вуйлаташ,arwain
1237,leiten::V,вуйлалташ,arwain
1238,antreiben::V,талаштараш,annog
1239,lassen::V,-ыкт,gadael
1240,einladen::V,ӱжӓш,gwahodd
1241,vereinigen::V,иктештӓш,uno
1242,vereinigen::V,иктештӓш,cyfuno
1243,besuchen::V,толаш,ymweld â
1244,treffen::V,вӓшлиӓш,cwrdd
1245,treffen::V,вӓшлиӓш,cyfarfod
1246,treffen::V,вӓшлиӓлтӓш,cwrdd
1247,treffen::V,вӓшлиӓлтӓш,cyfarfod
1248,sich versammeln::V,цымыргаш,casglu
1249,sich versammeln::V,цымыргаш,cynnull
1250,spielen::V,мадаш,chwarae
1251,singen::V,мыраш,canu
1252,tanzen::V,кушташ,dawnsio
1253,sich trennen::V,айырлаш,ymwahanu
1254,verlassen::V,шуаш,gadael
1255,retten::V,ытараш,achub
1256,bewachen::V,оролаш,gwarchod
1257,schützen::V,перегӓш,noddi
1258,verteidigen::V,перегӓш,amddiffyn
1259,sich schlagen::V,шидӓлӓш,ffraeo
1260,sich schlagen::V,шидӓлӓш,terfysgu
1261,sich schlagen::V,шиэдӓлӓш,ffraeo
1262,sich schlagen::V,шиэдӓлӓш,terfysgu
1263,schießen::V,лӱӓш,saethu
1264,siegen::V,сӹнгӓш,ennill
1265,ärgern::V,шӹдештӓрӓш,cythruddo
1266,schlagen::V,пӓрен колташ,curo
1267,schlagen::V,хӹрӹктен колташ,curo
1268,treten::V,чымаш,cicio
1269,stechen::V,пышкылаш,pigo
1270,stoßen::V,шыркедӓш,gwthio
1271,stehlen::V,шолышт толаш,dwyn
1272,stehlen::V,шолышт толаш,lladrata
1273,stören::V,ӓрештӹлӓш,aflonyddu
1274,belästigen::V,кӓньӹсӹрлӓндӓрӓш,trafferthu
1275,belästigen::V,шытырланыкташ,trafferthu
1276,verbergen::V,шӹлтӓш,cuddio
1277,täuschen::V,алталаш,twyllo
1278,täuschen::V,аталаш,twyllo
1279,betrügen::V,мошеньӹчӓйӓш,hocedu
1280,töten::V,пуштын шуаш,lladd
1281,wohnen::V,ӹлӓш,byw
1282,arbeiten::V,пӓшӓлӓш,gweithio
1283,arbeiten::V,ровотаяш,gweithio
1284,sammeln::V,погаш,casglu
1285,pflücken::V,кӹрӓш,casglu
1286,jagen::V,охотничӓйӓш,hela
1287,fischen::V,кол кычаш,pysgota
1288,fassen::V,кычаш,dal
1289,hüten::V,кӹтӓш,bugeilio
1290,treiben::V,шуруяш,gyrru
1291,anbinden::V,ялшташ,clymu
1292,anbinden::V,ялышташ,clymu
1293,füttern::V,пукшаш,porthi
1294,melken::V,шыпшылаш,godro
1295,hacken::V,роаш,torri
1296,gießen::V,шӓвӓш,dyfrhau
1297,reifen::V,кӱӓш,aeddfedu
1298,reifen::V,поспейӓш,aeddfedu
1299,zubereiten::V,йӓмдӹлӓш,coginio
1300,kochen::V,шолташ,berwi
1301,backen::V,кӱктӓш,pobi
1302,backen::V,кӱктӓш,crasu
1303,braten::V,жӓрӓш,ffrio
1304,umrühren::V,намалаш,cyffroi
1305,stricken::V,пидӓш,gwau
1306,nähen::V,ыргаш,gwnïo
1307,färben::V,пидӓш,lliwio
1308,reinigen::V,чиӓлтӓш,glanhau
1309,waschen::V,мышкаш,golchi
1310,abwischen::V,ӹштӓш,sychu
1311,spülen::V,шӱӓлтӓш,streulio
1312,fegen::V,ӹштӓш,ysgubo
1313,kehren::V,ӹштӓш,ysgubo
1314,baden::V,нӱштӹлӓш,cael bath
1315,sich waschen::V,мышкылташ,ymolchi
1316,ausziehen::V,кыдашаш,tynnu
1317,anziehen::V,чиӓш,gwisgo
1318,sich anziehen::V,чиӓш,ymwisgo
1319,kämmen::V,шерӓш,cribo
1320,schmücken::V,цеверемдӓш,harddu
1321,schmücken::V,цеверемдӓш,addurno
1322,sagen::V,манаш,dweud
1323,sagen::V,келесӓш,dweud
1324,sprechen::V,манаш,llefaru
1325,reden::V,шайышташ,siarad
1326,sich unterhalten::V,хытыраш,sgwrsio
1327,sich unterhalten::V,хытыргаш,sgwrsio
1328,fragen::V,ядаш,gofyn
1329,bitten::V,ядаш,gofyn am
1330,erzählen::V,келесӓш,dweud
1331,mitteilen::V,попаш,cyfleu
1332,mitteilen::V,увертӓш,cyfleu
1333,mitteilen::V,увертӓрӓш,cyfleu
1334,nennen::V,лӹмдӓш,enwi
1335,rufen::V,ӱжӓш,galw
1336,prahlen::V,хайзаш,brolio
1337,prahlen::V,хайзаш,ymffrostio
1338,prahlen::V,шаргаланаш,brolio
1339,prahlen::V,шаргаланаш,ymffrostio
1340,übersetzen::V,вашташ,cyfieithu
1341,denken::V,машанаш,meddwl
1342,glauben::V,ӹнянӓш,credu
1343,glauben::V,ӹнянӓш,coelio
1344,bemerken::V,цаклаш,sylwi
1345,erkennen::V,пӓлӓш,adnabod
1346,begreifen::V,ынгылаш,amgyffred
1347,verstehen::V,ынгылаш,deall
1348,lernen::V,тыменяш,dysgu
1349,wissen::V,пӓлӓш,gwybod
1350,sich erinnern an::V,ышештӓрӓш,cofio
1351,vergessen::V,монден кодаш,anghofio
1352,messen::V,висӓш,mesur
1353,zählen::V,шотаяш,cyfrif
1354,rechnen::V,шотаяш,cyfrifo
1355,lesen::V,лыдаш,darllen
1356,malen::V,рисуяш,peintio
1357,zeichnen::V,ыдырка́лаш,tynnu
1358,schreiben::V,вазаш,ysgrifennu
1359,besitzen::V,кы́чаш,meddu
1360,kaufen::V,нӓлӓш,prynu
1361,verkaufen::V,выжалаш,gwerthu
1362,bezahlen::V,тӱлӓш,talu am
1363,zahlen::V,тӱлӓш,talu
1364,beherrschen::V,кы́чаш,rheoli
1365,beherrschen::V,кы́чаш,llywodraethu
1366,ertragen::V,цӹтӓш,dioddef
1367,Linie::N,,llinell
1368,Strich::N,,strôc
1369,Strich::N,,trawiad
1370,jetzt::ADV,,yn awr
1371,hinzufügen::V,,chwanegu
