,Concept_ID,ga,sq
806,geschickt::A,ealaíonta,aftë
807,lieb::A,dil,dashur
808,lieb::A,dílis,dashur
809,lustig::A,aerach,gëzuar
810,lustig::A,meidhreach,gëzuar
811,sanft::A,bog,butë
812,sanft::A,séimh,butë
813,hungrig::A,ocrach,uritur
814,krank::A,tinn,sëmurë
815,krank::A,breoite,sëmurë
816,nackt::A,nocht,lakuriq
817,nackt::A,nocht,zhveshur
818,traurig::A,brónach,trishtuar
819,lebendig::A,beo,gjallë
820,gut::A,maith,mirë
821,schlecht::A,dona,keq
822,schlecht::A,droch-,keq
823,richtig::A,ceart,drejtë
824,schlimm::A,gránna,keq
825,schlimm::A,tubaisteach,keq
826,wahr::A,fíor,vërtetë
827,alt::A,sean,vjetër
828,neu::A,úr,i ri
829,neu::A,nua,i ri
830,ehemalig::A,iar-,dikurshëm
831,ehemalig::A,sean-,dikurshëm
832,alt[Lebewesen]::A,sean,plak
833,alt[Lebewesen]::A,aosta,plak
834,jung::A,óg,i ri
835,arm::A,bocht,varfër
836,arm::A,bocht,vobektë
837,reich::A,saibhir,pasur
838,reich::A,rachmasach,pasur
839,bekannt::A,atá eolas air,njohur
840,berühmt::A,cailiúil,famshëm
841,berühmt::A,clúiteach,famshëm
842,fremd::A,coimhthíoch,huaj
843,verschieden::A,éagsúil,ndryshëm
844,verschieden::A,difriúil,ndryshëm
845,nah::A,gar,afërt
846,nah::A,deas,afërt
847,fern::A,i bhfad uainn,largët
848,fern::A,i bhfad i gcéin,largët
849,linker::A,clé,majtë
850,rechter::A,deas,djathtë
851,anderer::A,eile,tjetër
852,erster::A,céad,parë
853,zweiter::A,dóú,dytë
854,zweiter::A,dara,dytë
855,dritter::A,tríú,i tretë
856,dritter::A,treas,i tretë
857,letzter::A,déanach,fundit
858,letzter::A,deireanach,fundit
859,allein::ADV,i d'aonar,vetëm
860,auf einmal::ADV,ag an am céanna,njëkohësisht
861,zusammen::ADV,le chéile,bashkë
862,zusammen::ADV,le chéile,së bashku
863,zusammen::ADV,in eineacht,bashkë
864,zusammen::ADV,in eineacht,së bashku
865,lange::ADV,fada,për një kohë të gjatë
866,plötzlich::ADV,go tobann,befas
867,plötzlich::ADV,i dtobainne,befas
868,sofort::ADV,ar an toirt,menjëherë
869,sofort::ADV,ar an toirt,aty për aty
870,sofort::ADV,ar an bpointe,menjëherë
871,sofort::ADV,ar an bpointe,aty për aty
872,später::ADV,níos déanaí,më vonë
873,jetzt::ADV,anois,tash
874,heute::ADV,inniu,sot
875,morgen::ADV,amárach,nesër
876,bald::ADV,go luath,shpejt
877,bald::ADV,go luath,së shpejti
878,bald::ADV,gan mhoill,shpejt
879,bald::ADV,gan mhoill,së shpejti
880,dann::ADV,ansin,pastaj
881,gestern::ADV,inné,dje
882,einst::ADV,tráth,dikur
883,einst::ADV,uair amháin,dikur
884,damals::ADV,ag an am,atëherë
885,damals::ADV,an t-am sin,atëherë
886,danach::ADV,ina dhiaidh sin,mandej
887,vorher::ADV,cheana,më parë
888,vorher::ADV,roimhe sin,më parë
889,zuerst::ADV,ar dtús,së pari
890,einmal::ADV,uair amháin,njëherë
891,manchmal::ADV,uaireanta,nganjëherë
892,oft::ADV,minic,shpesh
893,immer::ADV,i gcónaí,përherë
894,immer::ADV,i gcónaí,gjithnjë
895,niemals::ADV,riamh,kurrë
896,niemals::ADV,riamh,asnjëherë
897,hier::ADV,anseo,këtu
898,hierhin::ADV,anseo,knej
899,von hier::ADV,an áit seo,që këtej
900,von hier::ADV,an áit seo,prej këtej
901,dort::ADV,ann,aty
902,dort::ADV,ann,atje
903,dort::ADV,ansin,aty
904,dort::ADV,ansin,atje
905,dorthin::ADV,ann,anej
906,dorthin::ADV,ansin,anej
907,geradeaus::ADV,ar aghaidh,drejt
908,rückwärts::ADV,siar,mbrapsht
909,zurück::ADV,ar ais,prapa
910,zurück::ADV,ar ais,mbrapsht
911,unten::ADV,thíos,poshtë
912,hinab::ADV,síos,përposh
913,oben::ADV,thuas,lart
914,oben::ADV,thuas,sipër
915,hinauf::ADV,suas,lart
916,hinauf::ADV,suas,përpjetë
917,überall::ADV,i ngach áit,kudo
918,überall::ADV,ar fud na háite,kudo
919,nicht::ADV,ní,s'
920,nicht::ADV,ní,nuk
921,nicht::ADV,cha,s'
922,nicht::ADV,cha,nuk
923,ein wenig::ADV,beagán,një tis
924,kaum::ADV,ar éigean,mezi
925,sehr::ADV,an-,fort
926,sehr::ADV,an-,shumë
927,so::ADV,chomh,ashtu
928,so::ADV,chomh,kështu
929,so::ADV,mar sin,ashtu
930,so::ADV,mar sin,kështu
931,noch::ADV,fós,ende
932,noch::ADV,fós,akoma
933,noch::ADV,go fóill,ende
934,noch::ADV,go fóill,akoma
935,nur::ADV,amháin,vetëm
936,nur::ADV,níl ach,vetëm
937,schon::ADV,cheana,tashmë
938,schon::ADV,cheana féin,tashmë
939,wieder::ADV,arís,përsëri
940,wieder::ADV,athuair,përsëri
941,vergebens::ADV,amú,kot
942,vergebens::ADV,in aisce,kot
943,vor::PRP,ar thosach,para
944,hinter::PRP,laistiar de,prapa
945,hinter::PRP,laistiar de,mbrapa
946,hinter::PRP,taobh thiar de,prapa
947,hinter::PRP,taobh thiar de,mbrapa
948,unter::PRP,faoi,nën
949,durch::PRP,trí,nëpër
950,neben::PRP,taobh le,pranë
951,neben::PRP,taobh le,përbri
952,neben::PRP,in aice le,pranë
953,neben::PRP,in aice le,përbri
954,zwischen::PRP,idir,midis
955,zwischen::PRP,idir,ndërmjet
956,wegen::PRP,de bharr,për
957,wegen::PRP,mar gheall ar,për
958,dies::PRN,seo,ky
959,das::PRN,sin,ky
960,alles::PRN,gach rud,gjithçka
961,ich::PRN,mé,unë
962,ich::PRN,mise,unë
963,du::PRN,tú,ti
964,du::PRN,tusa,ti
965,er::PRN,sé,ai
966,er::PRN,seisean,ai
967,wir::PRN,sinn,ne
968,ihr::PRN,sibh,ju
969,ihr::PRN,sibhse,ju
970,sie::PRN,siad,ata
971,sie::PRN,siadsan,ata
972,was::FPRN,cad,ç'
973,was::FPRN,cad,çfarë
974,was::FPRN,céard,ç'
975,was::FPRN,céard,çfarë
976,wer::FPRN,cé,kush
977,wo::FADV,cá,ku
978,wo::FADV,cén áit,ku
979,wohin::FADV,cá,për ku
980,wohin::FADV,cén áit,për ku
981,wie::FADV,conas,si
982,wie::FADV,cén chaoi,si
983,warum::FADV,cén fáth,pse
984,warum::FADV,cén fáth,përse
985,warum::FADV,cad chuige,pse
986,warum::FADV,cad chuige,përse
987,wieviel::FNUM,cá mhéad,sa
988,eins::NUM,aon,një
989,zwei::NUM,dhá,dy
990,drei::NUM,trí,tre
991,vier::NUM,ceathair,katër
992,fünf::NUM,cúig,pesë
993,sechs::NUM,sé,gjashtë
994,sieben::NUM,seacht,shtatë
995,acht::NUM,ocht,tetë
996,neun::NUM,naoi,nëntë
997,zehn::NUM,deich,dhjetë
998,elf::NUM,aon déag,njëmbëdhjetë
999,zwölf::NUM,dó dhéag,dymbëdhjetë
1000,zwanzig::NUM,fiche,njëzet
1001,dreißig::NUM,tríocha,tridhjetë
1002,vierzig::NUM,daichead,dyzet
1003,vierzig::NUM,ceathracha,dyzet
1004,fünfzig::NUM,caoga,pesëdhjetë
1005,sechzig::NUM,seasca,gjashtëdhjetë
1006,siebzig::NUM,seachtó,shtatëdhjetë
1007,achtzig::NUM,ochtó,tetëdhjetë
1008,neunzig::NUM,nócha,nëntëdhjetë
1009,hundert::NUM,céad,qind
1010,tausend::NUM,míle,mijë
1011,und::CNJ,agus,e
1012,und::CNJ,agus,dhe
1013,oder::CNJ,nó,a
1014,oder::CNJ,nó,apo
1015,stehen::V,seas,rri
1016,sitzen::V,suigh,rri
1017,liegen::V,luigh,rri shtrirë
1018,hängen::V,tá crochta,varem
1019,werden::V,éirigh,bëhem
1020,passieren::V,tarlaigh,ndodh
1021,beginnen::V,tosaigh,filloj
1022,enden::V,críochnaigh,përfundoj
1023,wechseln::V,athraigh,ndërroj
1024,aufgehen[Sonne]::V,éirigh,hapem
1025,untergehen[Sonne]::V,fuin,hyj
1026,untergehen[Sonne]::V,fuin,perëndoj
1027,untergehen[Sonne]::V,téigh faoi,hyj
1028,untergehen[Sonne]::V,téigh faoi,perëndoj
1029,scheinen[Sonne]::V,taitin,ndriçoj
1030,scheinen[Sonne]::V,soilsigh,ndriçoj
1031,donnern::V,tá toirneach ann,gjëmoj
1032,donnern::V,tá toirneach ann,bubulloj
1033,wehen::V,séid,fryj
1034,strömen::V,sil,derdh
1035,fließen::V,rith,rrjedh
1036,fließen::V,snigh,rrjedh
1037,sich drehen::V,cas,rrotullohem
1038,sich drehen::V,imrothlaigh,rrotullohem
1039,schwanken::V,luasc,dyzoj
1040,schwingen::V,luasc,dridhem
1041,fallen::V,tit,bie
1042,brennen::V,dóigh,digjem
1043,rauchen::V,plúch toite,nxjerr tym
1044,regnen::V,báistigh,bie shi
1045,regnen::V,tá ag cur báistí,bie shi
1046,gefrieren::V,sioc,ngrij
1047,gefrieren::V,reoigh,ngrij
1048,tauen::V,leáigh,shkrij
1049,tauen::V,coscair,shkrij
1050,schmelzen::V,leáigh,shkrij
1051,trocknen::V,triomaigh,thaj
1052,sieden::V,fiuch,ziej
1053,sieden::V,beirigh,ziej
1054,faulen::V,lobh,kalbem
1055,faulen::V,lobh,prishem
1056,faulen::V,dreoigh,kalbem
1057,faulen::V,dreoigh,prishem
1058,verfaulen::V,lobh,kalbem
1059,verfaulen::V,feoigh,kalbem
1060,reißen::V,bris,grisem
1061,reißen::V,bris,shqyhem
1062,versinken::V,téigh síos,humboj
1063,vergehen::V,téigh thart,kaloj
1064,erscheinen::V,tar,dukem
1065,verschwinden::V,imigh,zhdukem
1066,sinken::V,tit,ulem
1067,sinken::V,ísligh,ulem
1068,abnehmen::V,maolaigh,pakësohem
1069,abnehmen::V,maolaigh,zvogëlohem
1070,abnehmen::V,laghdaigh,pakësohem
1071,abnehmen::V,laghdaigh,zvogëlohem
1072,zunehmen::V,méadaigh,shtohem
1073,steigen::V,éirigh,rritem
1074,wachsen::V,fás,rritem
1075,glänzen::V,lonraigh,vezulloj
1076,funkeln::V,drithligh,xixoj
1077,funkeln::V,drithligh,xixëlloj
1078,lärmen::V,tóg callán,oshtij
1079,lärmen::V,tóg callán,zhurmoj
1080,läuten::V,buail,bie
1081,klingeln::V,buail,i bie ziles
1082,klirren::V,cling,kërcëlloj
1083,brausen::V,búir,gjëmoj
1084,rauschen::V,tá ag siosarnach,fëshfërij
1085,klingen::V,tá glór ag,tingëlloj
1086,bellen::V,amhastraigh,leh
1087,heulen::V,glam,ulërij
1088,blasen::V,séid,fryj
1089,pfeifen::V,lig fead,fishkëllej
1090,schreien::V,béic,bërtas
1091,schreien::V,glaoigh,bërtas
1092,stöhnen::V,lig cnead,rënkoj
1093,zittern::V,crith,trembem
1094,zittern::V,creathnaigh,trembem
1095,leben::V,mair,rroj
1096,leben::V,mair,jetoj
1097,geboren werden::V,rugadh,lind
1098,atmen::V,análaigh,marr frymë
1099,trinken::V,ól,pi
1100,essen::V,ith,ha
1101,schlucken::V,slog,gëlltis
1102,schlucken::V,slog,kapërdij
1103,müde werden::V,tuirsigh,lodhem
1104,einschlafen::V,tit ina chodladh,bie të fle
1105,schlafen::V,codail,fle
1106,aufwachen::V,múscail,zgjohem
1107,aufstehen::V,éirigh,çohem
1108,aufstehen::V,éirigh,ngrihem
1109,sich erholen::V,lig scíth,qetësohem
1110,sich erholen::V,lig scíth,shtendosem
1111,krank werden::V,éirigh tinn,bie i sëmurë
1112,krank sein::V,tá tinn,jam i sëmurë
1113,schmerzen::V,tá pian i,dhemb
1114,husten::V,déan casacht,kollitem
1115,genesen::V,téarnaigh,shërohem
1116,sterben::V,éag,vdes
1117,sterben::V,faigh bás,vdes
1118,umkommen::V,caill,vdes
1119,umkommen::V,caill,mbaroj
1120,sich bewegen::V,bog,shkundem
1121,sich bewegen::V,gluais,shkundem
1122,sich rühren::V,corraigh,lëviz
1123,sich erheben::V,seas suas,ngrihem
1124,sich setzen::V,suigh,ulem
1125,hinfallen::V,tit,gremisem
1126,laufen::V,siúil,eci
1127,schreiten::V,siúil,çapem
1128,spazierengehen::V,téigh ag spaisteoireacht,shëtis
1129,eilen::V,deifrigh,ngas
1130,eilen::V,brostaigh,ngas
1131,sich beeilen::V,deifrigh,nxitoj
1132,sich beeilen::V,déan deifir,nxitoj
1133,sausen::V,luathaigh,eci shpejt
1134,rennen::V,rith,vrapoj
1135,springen::V,léim,kërcej
1136,klettern::V,dreap,hipi
1137,schaukeln::V,téigh ar an maide corrach,kolovitem
1138,kriechen::V,snámh,zvarritem
1139,schwimmen::V,snámh,notoj
1140,tauchen::V,tum,zhytem
1141,rudern::V,iomair,vozis
1142,rudern::V,rámhaigh,vozis
1143,fahren::V,tiomáin,shkoj
1144,fliegen::V,eitil,fluturoj
1145,gehen::V,téigh,eci
1146,gehen::V,téigh,shkoj
1147,weggehen::V,imigh,vete
1148,abfahren::V,imigh,nisem
1149,anhalten::V,stad,ndalem
1150,hineingehen::V,téigh isteach,futem
1151,eintreten::V,téigh isteach,hyj
1152,kommen::V,tar,vij
1153,ankommen::V,tar,arrij
1154,ankommen::V,tar,mbërrij
1155,zurückkommen::V,fill,kthehem
1156,bleiben::V,fan,mbetem
1157,bleiben::V,fan,qëndroj
1158,warten::V,fan,pres
1159,erwarten::V,tá ag súil le,pres
1160,erwarten::V,tá ag dréim le,pres
1161,suchen::V,lorg,kërkoj
1162,finden::V,faigh,gjej
1163,finden::V,aimsigh,gjej
1164,versuchen::V,triail,mundohem
1165,vorbereiten::V,réitigh,përgatis
1166,lieben::V,gráigh,dashuroj
1167,mögen::V,taitin le,dua
1168,mögen::V,is maith le,dua
1169,lachen::V,gáir,qesh
1170,rühren::V,téigh i bhfeidhm ar,mallëngjej
1171,weinen::V,goil,qaj
1172,weinen::V,caoin,qaj
1173,schimpfen::V,tá ag clamhsán,shaj
1174,sich ärgern::V,tá corraithe,bëhem verem
1175,sich fürchten::V,tá eagla ar,kam frikë
1176,sich fürchten::V,tá eagla ar,frikësohem
1177,fürchten::V,tá eagla ar,kam frikë nga
1178,fliehen::V,teith,arratisem
1179,flüchten::V,éalaigh,iki
1180,sehen::V,feic,shoh
1181,anschauen::V,dearc,shikoj
1182,anschauen::V,féach ar,shikoj
1183,ansehen::V,breathnaigh,shikoj
1184,hören::V,cluin,dëgjoj
1185,zuhören::V,éist,veshtoj
1186,probieren::V,bliais,provoj
1187,riechen::V,bolaigh,nuhas
1188,fühlen::V,braith,ndiej
1189,fühlen::V,mothaigh,ndiej
1190,scheinen::V,tá an chuma ar,ndriçoj
1191,zu sehen sein::V,tá le feiceáil,dukem
1192,vernehmen::V,clois,dëgjoj
1193,frieren::V,tá fuar,mërdhij
1194,tun::V,déan,bëj
1195,können::V,féad,mund
1196,können::V,is féidir le,mund
1197,wollen::V,tá ag iarraidh,dua
1198,wollen::V,tá ag iarraidh,dëshiroj
1199,anfangen::V,tosaigh,filloj
1200,anfangen::V,cuir tús le,filloj
1201,beenden::V,críochnaigh,kryej
1202,beenden::V,críochnaigh,mbaroj
1203,beenden::V,cuir deireadh le,kryej
1204,beenden::V,cuir deireadh le,mbaroj
1205,aufhören::V,stad,pushoj
1206,gelingen::V,éirigh le,më shkon mbarë
1207,geraten::V,tá deireadh ar,del
1208,öffnen::V,oscail,hap
1209,schließen::V,dún,mbyll
1210,schließen::V,iaigh,mbyll
1211,stellen::V,cuir,vë
1212,setzen::V,cuir,vë
1213,setzen::V,socraigh,vë
1214,legen::V,cuir,vë
1215,berühren::V,teagmhaigh le,rrok
1216,verbinden::V,ceangail,bashkoj
1217,bedecken::V,clúdaigh,mbuloj
1218,bedecken::V,cumhdaigh,mbuloj
1219,aufhängen::V,croch,var
1220,anzünden::V,las,ndez
1221,anzünden::V,adhain,ndez
1222,aufheben::V,tóg,ngre
1223,aufheben::V,ardaigh,ngre
1224,zurücklassen::V,fág,lë pas
1225,verlieren::V,caill,humb
1226,fallen lassen::V,lig uait,lëshoj
1227,fallen lassen::V,caith uait,lëshoj
1228,machen::V,déan,bëj
1229,machen::V,réitigh,bëj
1230,herstellen::V,táirg,prodhoj
1231,bauen::V,tóg,ndërtoj
1232,reparieren::V,deisigh,ndreq
1233,reparieren::V,deisigh,meremetoj
1234,verbessern::V,feabhsaigh,përmirësoj
1235,ändern::V,athraigh,ndërroj
1236,graben::V,tochail,gërmoj
1237,beugen::V,crom,kërrus
1238,biegen::V,lúb,përkul
1239,drehen::V,cas,dredh
1240,drehen::V,cas,rrotulloj
1241,wenden::V,tiontaigh,kthej
1242,umdrehen::V,iompaigh,kthej
1243,umdrehen::V,tiontaigh,kthej
1244,heben::V,ardaigh,ngre
1245,hochheben::V,tóg,ngre
1246,ergreifen::V,beir ar,rrëmbej
1247,halten::V,coimeád,mbaj
1248,halten::V,coinnigh,mbaj
1249,drücken::V,brúigh,shtyp
1250,schieben::V,brúigh,shtyj
1251,kratzen::V,scríob,kruaj
1252,kratzen::V,scríob,gërvisht
1253,lecken::V,ligh,lëpij
1254,lecken::V,leadhb,lëpij
1255,beißen::V,bain greim as,kafshoj
1256,abreißen::V,stróic,shkëpus
1257,abreißen::V,tarraing,shkëpus
1258,abschneiden::V,scoith,cungoj
1259,binden::V,ceangail,lidh
1260,stecken::V,sáigh,fus
1261,stecken::V,sáigh,ngul
1262,brechen::V,bris,thyej
1263,klopfen::V,cnag,trokas
1264,hauen::V,buail,godas
1265,kleben::V,gliúáil,ngjis
1266,reiben::V,cuimil,fërkoj
1267,streichen::V,leath,lyej
1268,schleifen::V,líomh,mpreh
1269,schneiden::V,gearr,pres
1270,rütteln::V,croith,shkund
1271,schütteln::V,croith,lëkund
1272,schwenken::V,luasc,valëvit
1273,schütten::V,doirt,mbush
1274,füllen::V,líon,mbush
1275,einwickeln::V,cuach,mbështjell
1276,einwickeln::V,clúdaigh,mbështjell
1277,tragen::V,iompair,mbaj
1278,tragen::V,iompair,mbart
1279,schleppen::V,tarraing,heq
1280,schleppen::V,tarraing,zhgërryej
1281,ziehen::V,tarraing,tërheq
1282,aufbewahren::V,coinnigh,ruaj
1283,werfen::V,caith,hedh
1284,fangen::V,ceap,kap
1285,packen::V,beir ar,rrëmbej
1286,verstecken::V,folaigh,fsheh
1287,verstecken::V,cuir i bhfolach,fsheh
1288,teilen::V,roinn,ndaj
1289,schicken::V,seol,dërgoj
1290,bringen::V,beir,sjell
1291,bringen::V,tabhair,sjell
1292,hinzufügen::V,cuir le,shtoj
1293,bekommen::V,faigh,kap
1294,erhalten::V,faigh,marr
1295,nehmen::V,tóg,marr
1296,nehmen::V,glac,marr
1297,wählen::V,pioc,zgjedh
1298,wählen::V,roghnaigh,zgjedh
1299,auswählen::V,roghnaigh,përzgjedh
1300,bewahren::V,caomhnaigh,ruaj
1301,behindern::V,cuir bac ar,pengoj
1302,verderben::V,mill,prish
1303,beschädigen::V,loit,dëmtoj
1304,beschädigen::V,déan damáiste do,dëmtoj
1305,zerbrechen::V,bris,thyej
1306,zerreißen::V,stiall,çjerr
1307,zerreißen::V,stiall,zheloj
1308,zerstören::V,mill,prish
1309,zerstören::V,mill,shkatërroj
1310,zerstören::V,scrios,prish
1311,zerstören::V,scrios,shkatërroj
1312,verbrennen::V,las,djeg
1313,verbrennen::V,dóigh,djeg
1314,geben::V,tabhair,jap
1315,reichen::V,sín,jap
1316,reichen::V,cuir,jap
1317,schenken::V,bronn,fal
1318,schenken::V,bronn,dhuroj
1319,schenken::V,tabhair,fal
1320,schenken::V,tabhair,dhuroj
1321,versprechen::V,geall,premtoj
1322,wünschen::V,guigh,uroj
1323,loben::V,mol,lëvdoj
1324,loben::V,mol,lavdëroj
1325,küssen::V,póg,puth
1326,wiegen::V,bog,tund
1327,wiegen::V,luasc,tund
1328,zudecken::V,clúdaigh,mbuloj
1329,wecken::V,dúisigh,zgjoj
1330,zeigen::V,taispeáin,dëftej
1331,führen::V,treoraigh,çoj
1332,lehren::V,múin,arsej
1333,lehren::V,teagasc,arsej
1334,unterrichten::V,múin,arsimoj
1335,unterrichten::V,teagasc,arsimoj
1336,aufziehen::V,tóg,rris
1337,leiten::V,tá i gceannas ar,udhëheq
1338,antreiben::V,gríosaigh,nxis
1339,lassen::V,cuir ag,detyroj
1340,einladen::V,cuir cuireadh ar,ftoj
1341,vereinigen::V,aontaigh,bashkoj
1342,besuchen::V,tabhair cuairt ar,vizitoj
1343,treffen::V,cas ar,ndesh
1344,treffen::V,buail le,ndesh
1345,sich versammeln::V,bailigh,tubohem
1346,sich versammeln::V,cruinnigh,tubohem
1347,spielen::V,imir,loz
1348,spielen::V,imir,luaj
1349,spielen::V,tá ag spraoi,loz
1350,spielen::V,tá ag spraoi,luaj
1351,singen::V,can,këndoj
1352,tanzen::V,rinc,kërcej
1353,tanzen::V,rinc,vallëzoj
1354,tanzen::V,damhsaigh,kërcej
1355,tanzen::V,damhsaigh,vallëzoj
1356,sich trennen::V,scar,ndahem
1357,verlassen::V,fág,braktis
1358,retten::V,tarrtháil,shpëtoj
1359,bewachen::V,cosain,ruaj
1360,bewachen::V,gardáil,ruaj
1361,schützen::V,cosain,ruaj
1362,schützen::V,cosain,mbroj
1363,verteidigen::V,cosain,mbroj
1364,sich schlagen::V,tá ag bruíon,zihem
1365,schießen::V,caith,shtie
1366,schießen::V,scaoil,shtie
1367,siegen::V,bain,fitoj
1368,siegen::V,bain,ngadhënjej
1369,siegen::V,buaigh,fitoj
1370,siegen::V,buaigh,ngadhënjej
1371,ärgern::V,cuir isteach ar,zemëroj
1372,schlagen::V,buail,rrah
1373,schlagen::V,buail,godas
1374,treten::V,ciceáil,shtyj
1375,treten::V,ciceáil,shtyj më këmbë
1376,stechen::V,sáigh,ther
1377,stechen::V,sáigh,shpoj
1378,stoßen::V,brúigh,shtyj
1379,stoßen::V,soncáil,shtyj
1380,stehlen::V,goid,vjedh
1381,stören::V,cuir isteach ar,pengoj
1382,belästigen::V,cuir as do,bezdis
1383,verbergen::V,ceil,fsheh
1384,täuschen::V,cuir dallamullóg ar,mashtroj
1385,betrügen::V,déan calaois ar,kobis
1386,töten::V,maraigh,vras
1387,wohnen::V,cuir faoi,banoj
1388,wohnen::V,tá ina chónaí,banoj
1389,arbeiten::V,oibrigh,punoj
1390,arbeiten::V,oibrigh,vardoj
1391,sammeln::V,bailigh,mbledh
1392,sammeln::V,bailigh,grumbulloj
1393,sammeln::V,cruinnigh,mbledh
1394,sammeln::V,cruinnigh,grumbulloj
1395,pflücken::V,pioc,vjel
1396,pflücken::V,pioc,mbledh
1397,jagen::V,seilg,gjuaj
1398,fischen::V,iasc,peshkoj
1399,fischen::V,iasc,gjuaj peshk
1400,fassen::V,beir ar,zë
1401,hüten::V,aoirigh,kullos
1402,treiben::V,seol,vë përpara
1403,treiben::V,tiomáin,vë përpara
1404,anbinden::V,ceangail,lidh
1405,füttern::V,cothaigh,grazhdoj
1406,füttern::V,beathaigh,grazhdoj
1407,melken::V,bligh,mjel
1408,melken::V,crúigh,mjel
1409,hacken::V,gearr,grij
1410,gießen::V,uiscigh,ujis
1411,reifen::V,aibigh,piqem
1412,zubereiten::V,cócaráil,gatuaj
1413,kochen::V,bruith,ziej
1414,kochen::V,beirigh,ziej
1415,backen::V,bácáil,pjek
1416,backen::V,bácáil,furroj
1417,braten::V,róst,fërgoj
1418,braten::V,róst,tiganis
1419,braten::V,frioch,fërgoj
1420,braten::V,frioch,tiganis
1421,umrühren::V,measc,trazoj
1422,stricken::V,cniotáil,thur
1423,nähen::V,fuaigh,qep
1424,färben::V,dathaigh,ngjyej
1425,färben::V,dathaigh,bojatis
1426,reinigen::V,glan,qëroj
1427,reinigen::V,glan,pastroj
1428,waschen::V,nigh,laj
1429,waschen::V,nigh,finjos
1430,abwischen::V,glan,fshij
1431,spülen::V,sruthlaigh,kulloj
1432,fegen::V,scuab,fshij
1433,kehren::V,scuab,fshij
1434,baden::V,folc,lahem
1435,sich waschen::V,nigh é féin,lahem
1436,ausziehen::V,bain de,heq
1437,ausziehen::V,bain de,zbath
1438,anziehen::V,cuir ar,vesh
1439,anziehen::V,cuir ar,mbath
1440,sich anziehen::V,gléas é féin,vishem
1441,kämmen::V,cíor,kreh
1442,schmücken::V,maisigh,hijeshoj
1443,sagen::V,abair,them
1444,sprechen::V,labhair,flas
1445,reden::V,caintigh,fjalos
1446,reden::V,caintigh,fjalëtoj
1447,sich unterhalten::V,caintigh,bisedoj
1448,sich unterhalten::V,tá ag comhrá,bisedoj
1449,fragen::V,fiafraigh,pyes
1450,fragen::V,cuir ceist,pyes
1451,bitten::V,iarr,lus
1452,bitten::V,iarr,lutem
1453,erzählen::V,inis,rrëfej
1454,erzählen::V,eachtraigh,rrëfej
1455,mitteilen::V,aithris,kumtoj
1456,mitteilen::V,cuir in iúl,kumtoj
1457,nennen::V,ainmnigh,quaj
1458,rufen::V,glaoigh,thërras
1459,prahlen::V,maígh,mburrem
1460,prahlen::V,maígh,kapardisem
1461,übersetzen::V,aistrigh,përkthej
1462,denken::V,síl,mendoj
1463,denken::V,ceap,mendoj
1464,glauben::V,creid,besoj
1465,bemerken::V,tabhair faoi deara,vërej
1466,erkennen::V,aithin,njoh
1467,erkennen::V,aithin,shquaj
1468,begreifen::V,tuig,marr vesh
1469,verstehen::V,tuig,marr vesh
1470,lernen::V,foghlaim,mësoj
1471,wissen::V,tá a fhios ag,di
1472,sich erinnern an::V,cuimhnigh ar,kujtoj
1473,sich erinnern an::V,is cuimhne ar,kujtoj
1474,vergessen::V,dearmad,harroj
1475,messen::V,tomhais,mas
1476,zählen::V,cuntais,njeh
1477,rechnen::V,ríomh,llogaris
1478,rechnen::V,áirigh,llogaris
1479,lesen::V,léigh,lexoj
1480,lesen::V,léigh,këndoj
1481,malen::V,péinteáil,lyej
1482,zeichnen::V,línigh,vizatoj
1483,zeichnen::V,tarraing,vizatoj
1484,schreiben::V,scríobh,shkruaj
1485,besitzen::V,is le,kam
1486,kaufen::V,ceannaigh,blej
1487,verkaufen::V,díol,shes
1488,bezahlen::V,íoc as,paguaj
1489,zahlen::V,íoc,paguaj
1490,beherrschen::V,rialaigh,zotëroj
1491,ertragen::V,seas,duroj
1492,ertragen::V,fulaing,duroj
1493,ertragen::V,foighnigh,duroj
1494,Ader::N,,venë
1495,vorwärts::ADV,,mbroth
1496,vorwärts::ADV,,përpara
