,Concept_ID,os,av
905,siebzig::NUM,æвдай,лъабкъо́ялда анцӏго
906,siebzig::NUM,дæс æмæ æртиссæдзы,лъабкъо́ялда анцӏго
907,achtzig::NUM,цыппарыссæдзы,ункъого
908,achtzig::NUM,æстай,ункъого
909,neunzig::NUM,нæуæдз,ункъоялда а́нцӏила
910,neunzig::NUM,дæс æмæ цыппарыссæдзы,ункъоялда а́нцӏила
911,hundert::NUM,сӕдӕ,нусго
912,tausend::NUM,мин,азарго
913,und::CNJ,ӕмӕ,ва
914,und::CNJ,ӕмӕ,-ги
915,oder::CNJ,кӕнӕ,ялъуни
916,stehen::V,лӕууын,бахъунчӏезе
917,sitzen::V,бадын,гӏодов чӏезе
918,liegen::V,хуыссын,бегизе
919,hängen::V,ауыгъд уын,базе
920,werden::V,суӕвын,бахъине
921,passieren::V,æрцæуын,лъугьине
922,passieren::V,æрцæуын,лъугьа-бахъине
923,beginnen::V,райдайын,байбихьизе
924,enden::V,фæуын,лъугӏизе
925,wechseln::V,ивын,хиса-басизе
926,wechseln::V,ивын,хисизе
927,aufgehen[Sonne]::V,скæсын,баккизе
928,untergehen[Sonne]::V, аныгуылын,щинкӏизе
929,scheinen[Sonne]::V,рухс кӕнын,къалъ-къалъизе
930,donnern::V,нæрын,гъугъазе
931,wehen::V,дымын,пуйзе
932,strömen::V,кӕлын,чвахизе
933,fließen::V,цæуын,чвахизе
934,fließen::V,уайын,чвахизе
935,fließen::V,кæлын,чвахизе
936,sich drehen::V,зилын,сверизе
937,schwanken::V,æнкъуысын,хьвагӏезе
938,schwanken::V,æнкъуысын,багъа-бачаризе
939,schwingen::V,æнкъуысын,щвартӏезе
940,schwingen::V,змæлын,щвартӏезе
941,fallen::V,хауын,бортизе
942,brennen::V,судзын,рекӏине
943,rauchen::V,фæздæг кæнын,кӏкӏуй буризе
944,regnen::V,уарын,базе
945,gefrieren::V,сӕлын,гӏу́низе
946,tauen::V,стайын,биаризе
947,schmelzen::V,тайын,биине
948,trocknen::V,хус кæнын,бакъвазе
949,sieden::V,фыцын,гьалдезе
950,faulen::V,ӕмбийын,махӏцине
951,verfaulen::V,бамбийын,туризе
952,reißen::V,скъуийын,бихъизе
953,versinken::V,дӕлдон_кӕнын,гъанкъизе
954,vergehen::V,аивгъуийын,базе
955,vergehen::V,аивгъуийын,бахъизе
956,vergehen::V,аивгъуийын,ине
957,erscheinen::V,разынын,баккизе
958,verschwinden::V,фæтары уын,къине
959,verschwinden::V,фæтары уын,билизе
960,verschwinden::V,фæдæлдзæх уын,къине
961,verschwinden::V,фæдæлдзæх уын,билизе
962,verschwinden::V,фесæфын,къине
963,verschwinden::V,фесæфын,билизе
964,verschwinden::V,æрбайсæфын,къине
965,verschwinden::V,æрбайсæфын,билизе
966,sinken::V,дæлæмæ æрхауын,гӏодо́бе ккезе
967,abnehmen::V,фæкъаддæр уын,тӏаса камизе
968,abnehmen::V,фæцух уын,тӏаса камизе
969,zunehmen::V,фæфылдæр уын,гӏемерлъизе
970,zunehmen::V,сбирæ уын,гӏемерлъизе
971,zunehmen::V,сахадын,гӏемерлъизе
972,steigen::V,сыстын,бахине
973,wachsen::V,рӕзын,кӏодолъизе
974,glänzen::V,ӕрттивын,цӏвакизе
975,funkeln::V,тыбар-тыбур_кӕнын,паркъезе
976,lärmen::V,хъæлæба кæнын,хъудизе
977,lärmen::V,хъæлæба кæнын,чӏиргъдизе
978,läuten::V,цæгъдын,кьабизе
979,klingeln::V,цæгъдын,кьабизе
980,klirren::V,дзыгъал-мыгъул кæнын,зваргъизе
981,klirren::V,дзæгъ-дзæгъ кæнын,зваргъизе
982,brausen::V,абухын,гьалаглъизе
983,klingen::V,зæлын,бахъине
984,klingen::V,азæлын,бахъине
985,klingen::V,хъуысын,бахъине
986,bellen::V,рæйын,гъанчдезе
987,heulen::V,ниуын,рурудизе
988,blasen::V,фу кӕнын,гьохьизе
989,pfeifen::V,æхситт кæнын,гьещтӏезе
990,pfeifen::V,къуыззитт кæнын,гьещтӏезе
991,schreien::V,хъӕр кӕнын,ахӏизе
992,schreien::V,хъӕр кӕнын,ахӏдезе
993,stöhnen::V,хъæрзын,зигардизе
994,stöhnen::V,дзыназын,зигардизе
995,zittern::V,ризын,дарран
996,zittern::V,ризын,гьаргьадизе
997,leben::V,цӕрын,бетӏербахъизе
998,geboren werden::V,райгуырын,лъугьине
999,atmen::V,улӕфын,хӏухьел биччазе
1000,trinken::V,нуазын,гьекъезе
1001,essen::V,хӕрын,квине
1002,essen::V,хӕрын,кваназе
1003,schlucken::V,ныхъуырын,кӏкӏвине
1004,schlucken::V,ныхъуырын,къулчӏизе
1005,müde werden::V,бафæллайын,сваказе
1006,müde werden::V,бафæлмæцын,сваказе
1007,müde werden::V,сфæлмæцын,сваказе
1008,einschlafen::V,бафынæй уын,кьижизе
1009,einschlafen::V,бафынæй уын,гъапуллъизе
1010,schlafen::V,хуыссын,кьижизе
1011,schlafen::V,фынӕй кӕнын,кьижизе
1012,aufwachen::V,райхъал уын,бигьине
1013,aufstehen::V,стын,бахъине
1014,aufstehen::V,стын,тӏадебахъине
1015,sich erholen::V,фæллад уадзын,хьи бахъизе
1016,sich erholen::V,фæллад уадзын,хӏалхьи гьабизе
1017,sich erholen::V,улæфын,хьи бахъизе
1018,sich erholen::V,улæфын,хӏалхьи гьабизе
1019,krank werden::V,фӕрынчын уын,унтизе
1020,krank sein::V,сӕйын,унтизе
1021,schmerzen::V,риссын,унтизе
1022,husten::V,хуыфын,хъегӏизе
1023,genesen::V,сдзæбæх уын,лъилъизе
1024,genesen::V,рандидзын,лъилъизе
1025,genesen::V,сæндидзын,лъилъизе
1026,sterben::V,мӕлын,хвезе
1027,umkommen::V,фесæфын,гьалаглъизе
1028,umkommen::V,байсæфын,гьалаглъизе
1029,umkommen::V,бабын уын,гьалаглъизе
1030,umkommen::V,мард фæуын,гьалаглъизе
1031,sich bewegen::V,тæлфын,багъаризе
1032,sich bewegen::V,тæлфын,багъаргъизе
1033,sich bewegen::V,цæуын,багъаризе
1034,sich bewegen::V,цæуын,багъаргъизе
1035,sich rühren::V,змӕлын,багъаризе
1036,sich erheben::V,стын,тӏадебахъине
1037,sich erheben::V,стын,бахъине
1038,sich setzen::V,сбадын,гӏодов чӏезе
1039,hinfallen::V,ӕрхауын,щапизе
1040,laufen::V,цӕуын,хьвадизе
1041,laufen::V,рацу-бацу_кӕнын,хьвадизе
1042,schreiten::V,къахдзæф кæнын,чӏезе
1043,schreiten::V,санчъех кæнын,чӏезе
1044,schreiten::V,цæуын,чӏезе
1045,spazierengehen::V,озер кæнын,тира-сверизе
1046,spazierengehen::V,тезгъо кæнын,тира-сверизе
