,Concept_ID,ab,ca
748,überall::ADV,зегьынцьара,pertot
749,überall::ADV,зегьынцьара,per tot arreu
750,nicht::ADV,-м,no
751,ein wenig::ADV,ҕыҭк,una mica
752,kaum::ADV,аарлаҳәа,a penes
753,kaum::ADV,афергьҳәа,a penes
754,sehr::ADV,даара,molt
755,so::ADV,ас,així
756,so::ADV,абас,així
757,noch::ADV,макьана,encara
758,nur::ADV,заҵәык,només
759,schon::ADV,уажәшьҭа,ja
760,schon::ADV,аиҳа ипоу,ja
761,wieder::ADV,ҿыц,de nou
762,wieder::ADV,дырҩегь,de nou
763,wieder::ADV,дырҩегьых,de nou
764,vergebens::ADV,баша,en va
765,vor::PRP,аҕхьа,davānt
766,vor::PRP,аҕхьа,enfront de
767,hinter::PRP,нхыҵ,darrera
768,unter::PRP,амҵа,sota
769,unter::PRP,амҵан,sota
770,neben::PRP,ааигуара,al costāt de
771,zwischen::PRP,абжьара,entre
772,wegen::PRP,-иззы,a causa de
773,wegen::PRP,-ҟнытә,a causa de
774,dies::PRN,ари,aquest
775,dies::PRN,абри,aquest
776,das::PRN,Абни,això
777,das::PRN,убри,això
778,alles::PRN,зегьы,tot
779,ich::PRN,са,jo
780,ich::PRN,сара,jo
781,du::PRN,бара,tu
782,er::PRN,иара,ell
783,wir::PRN,ҳара,nosaltres
784,ihr::PRN,шәара,vosaltres
785,sie::PRN,дара,ells
786,sie::PRN,дара,elles
787,wer::FPRN,дарбан,qui
788,wo::FADV,иабыкуу,on
789,wo::FADV,аба-,on
790,wo::FADV,ахь-,on
791,wohin::FADV,иабыкуу,cap a on
792,wohin::FADV,аба-,cap a on
793,wohin::FADV,ахь-,cap a on
794,wie::FADV,-шҕа,com
795,warum::FADV,избан,per què
796,wieviel::FNUM,заҟа,quant
797,eins::NUM,акы,u
798,eins::NUM,аӡәы,u
799,zwei::NUM,ҩба,dos
800,drei::NUM,хҕа,tres
801,vier::NUM,ҕшьба,quatre
802,fünf::NUM,хəба,cinc
803,sechs::NUM,фба,sis
804,sieben::NUM,Бжьба,set
805,acht::NUM,ааба,vuit
806,neun::NUM,жәба,nou
807,zehn::NUM,жәаба,deu
808,elf::NUM,жәеизатәи,onze
809,zwölf::NUM,жәаҩа,dotze
810,zwanzig::NUM,ҩажәа,vint
811,dreißig::NUM,ҩажәижәабатәи,trenta
812,vierzig::NUM,ҩынҩажәа,quaranta
813,fünfzig::NUM,ҩынҩажәеижәаба,cinquanta
814,sechzig::NUM,хынҩажәа,seixanta
815,siebzig::NUM,хынҩажәижәаба,setanta
816,achtzig::NUM,ҕшьынҩажәа,vuitanta
817,neunzig::NUM,ҕшьынҩажәижәаба,noranta
818,hundert::NUM,шәкы,cent
819,tausend::NUM,зқьы,mil
820,und::CNJ,-и,i
821,oder::CNJ,ма,o
822,stehen::V,агылазаара,estar de peu
823,sitzen::V,атəара,seure
824,sitzen::V,атəа(заа)ра,seure
825,liegen::V,аиара,jeure
826,hängen::V,акнаҳара,penjar
827,werden::V,аҟалара,fer-se
828,werden::V,аҟалара,posar-se
829,passieren::V,аҟалара,succeir
830,beginnen::V,алагара,iniciar-se
831,enden::V,алгара,acabar-se
832,enden::V,алгара,terminar-se
833,wechseln::V,аҽыҧсахра,canviar
834,aufgehen[Sonne]::V,агылара,sortir
835,aufgehen[Sonne]::V,ахашлара,sortir
836,aufgehen[Sonne]::V,аҩаҵхахара,sortir
837,untergehen[Sonne]::V,аҭашəара,posar-se
838,scheinen[Sonne]::V,акаҧхара,brillar
839,donnern::V,адыдра,tronar
840,wehen::V,асра,bufar
841,strömen::V,акаҭəара,afluir
842,fließen::V,ацара,fluir
843,sich drehen::V,ахагьежьра,girar
844,schwanken::V,аҵысра,vacil·lar
845,schwingen::V,ахызазара,oscil·lar
846,schwingen::V,акьаандара,oscil·lar
847,fallen::V,акаҳара,caure
848,fallen::V,акаҳара,tombar
849,brennen::V,абылра,cremar
850,rauchen::V,ахылҵра,fumejar
851,regnen::V,аура,ploure
852,gefrieren::V,аҵаара,gelar-se
853,tauen::V,аӡҭра,fondre's
854,schmelzen::V,ақəӡыҭра,fondre's
855,schmelzen::V,аҭəара,fondre's
856,trocknen::V,абара,assecar-se
857,sieden::V,ашра,bullir
858,faulen::V,абаара,podrir-se
859,verfaulen::V,абаара,podrir-se
860,verfaulen::V,аилашра,podrir-se
861,reißen::V,аҧжəара,trencar-se
862,versinken::V,аӡааҟəрылара,enfonsar-se
863,vergehen::V,ацара,passar
864,erscheinen::V,ацəырҵра,aparèixer
865,verschwinden::V,аҵашəкəара,desaparèixer
866,sinken::V,атəара,baixar
867,sinken::V,атəара,descendir
868,sinken::V,алаҟəра,baixar
869,sinken::V,алаҟəра,descendir
870,abnehmen::V,ацӡаара,decréixer
871,abnehmen::V,аиҵалара,decréixer
872,zunehmen::V,аҽырҭбаара,augmentar
873,zunehmen::V,аиҵыҵра,augmentar
874,zunehmen::V,арацəахара,augmentar
875,steigen::V,азҳара,pujar
876,steigen::V,ашьҭыҵра,pujar
877,steigen::V,адухара,pujar
878,steigen::V,ацлара,pujar
879,wachsen::V,азҳара,créixer
880,glänzen::V,ацыр-цырра,brillar
881,glänzen::V,ацыр-цырра,resplendir
882,glänzen::V,ацыҩ-цыҩра,brillar
883,glänzen::V,ацыҩ-цыҩра,resplendir
884,glänzen::V,аказказра,brillar
885,glänzen::V,аказказра,resplendir
886,funkeln::V,ашап-шапра,espurnejar
887,funkeln::V,ацым-цымра,espurnejar
888,lärmen::V,ашьҭыбжьгара,fer soroll
889,lärmen::V,аҕьҕьаҳәа аилалара,fer soroll
890,läuten::V,аҵəҵəасра,sonar
891,klingeln::V,аҵəҵəасра,trucar
892,klirren::V,ахьархьарра,dringar
893,klirren::V,архьархьарра,dringar
894,brausen::V,аилаҽҽара,rugir
895,brausen::V,еилашуера,rugir
896,klingen::V,агара,sonar
897,klingen::V,ашьҭыбжь гара,sonar
898,bellen::V,ашра,lladrar
899,heulen::V,ауура,udolar
900,blasen::V,аҭəҳəара,bufar
901,pfeifen::V,ашəшəра,xiular
902,schreien::V,аҳəҳəара,cridar
903,schreien::V,ахəаара,cridar
904,schreien::V,аҟаара,cridar
905,stöhnen::V,ақьра,gemegar
906,zittern::V,аҵыс-ҵысра,tremolar
907,leben::V,аҟазаара,vīure
908,geboren werden::V,Аира,néixer
909,atmen::V,аҕсыҕ лагаҩагара,respirar
910,trinken::V,ажəра,beure
911,essen::V,акрыфара,menjar
912,schlucken::V,албаадара,empassar-se
913,müde werden::V,ааҕсара,cansar-se
914,einschlafen::V,ацəара,adormir-se
915,schlafen::V,ацəазаара,dormir
916,aufwachen::V,аҿыхара,despertar-se
917,aufstehen::V,Агəылҵра,llevar-se
918,sich erholen::V,аҧсшьара,descansar
919,krank werden::V,ачмазаҩхара,posar-se malalt
920,krank sein::V,аҳəарҧсарра,estar malalt
921,schmerzen::V,ахьра,doldre
922,husten::V,аимҳәара,tossir
923,genesen::V,абзиахара,recuperar-se
924,genesen::V,аӷəӷəахара,recuperar-se
925,sterben::V,аҧсра,morir
926,umkommen::V,аҭахара,perir
927,sich bewegen::V,аиҭаҵра,moure's
928,sich rühren::V,ақəацара,moure's
929,sich erheben::V,аҩагылара,aixecar-se
930,sich setzen::V,атəара,asseure's
931,hinfallen::V,акаҳара,caure's
932,laufen::V,аныҟəара,caminar
933,schreiten::V,ашьаҿа еихгара,procedir
934,spazierengehen::V,анеи-ааира,passejar
935,eilen::V,аццакра,anar corrent
936,sich beeilen::V,аццакра,afanyar-se
937,sausen::V,аҧырра,córrer
938,sausen::V,иҭрысны,córrer
939,sausen::V,ишьҭҟьаны ацара,córrer
940,rennen::V,аҩра,córrer
941,springen::V,аҧара,saltar
942,klettern::V,ақəлара,escalar
943,schaukeln::V,аҟəараҟəанҽара,gronxar-se
944,schaukeln::V,аҟəараҟəанҽара,balancejar-se
945,kriechen::V,аҳəазара,reptar
946,kriechen::V,аҳəазара,arrossegar-se
947,schwimmen::V,аӡсара,nadar
948,tauchen::V,ахəӡааҵəира,bussejar
949,tauchen::V,ахəӡааҵəира,submergir-se
950,rudern::V,аҵшьра,remar
951,fahren::V,акала,anar
952,fliegen::V,аҧырра,volar
953,gehen::V,аиҭаҵра,caminar
954,weggehen::V,ацара,anar-se'n
955,abfahren::V,адəықəлара,partir
956,abfahren::V,ацара,partir
957,anhalten::V,ааныргылара,aturar-se
958,hineingehen::V,аҭалара,entrar
959,eintreten::V,аҩналара,entrar
960,kommen::V,аара,venir
961,kommen::V,ааира,venir
962,ankommen::V,ааира,arribar
963,ankommen::V,аара,arribar
964,ankommen::V,анеира,arribar
965,zurückkommen::V,азыхынҳəра,tornar
966,bleiben::V,аанхара,quedar-se
967,bleiben::V,анхара,quedar-se
968,bleiben::V,аангылара,quedar-se
969,warten::V,азҧшзаара,esperar
970,erwarten::V,азҧшра,esperar
971,suchen::V,ашьҭазаара,buscar
972,finden::V,аҧшаара,trobar
973,versuchen::V,аҽазкра,intentar
974,vorbereiten::V,армазеира,preparar
975,lieben::V,абзиабара,estimar
976,mögen::V,агəаҧхара,agradar a
977,lachen::V,аччара,riure
978,rühren::V,арҵəуара,commoure
979,rühren::V,арҵəуара,emocionar
980,weinen::V,аҵəуара,plorar
981,schimpfen::V,ацəҳара,renyar
982,sich ärgern::V,агəаара,enfadar-se
983,sich fürchten::V,аӡыӡара,tenir por
984,fürchten::V,ацəшəара,témer
985,fliehen::V,абналара,fugir
986,fliehen::V,ацəцара,fugir
987,flüchten::V,абналара,refugiar-se
988,flüchten::V,ацəцара,refugiar-se
989,sehen::V,абара,veure
990,anschauen::V,ахəаҧшра,mirar
991,ansehen::V,ахəаҧшра,mirar
992,hören::V,аҳара,oir
993,zuhören::V,азыӡырҩра,escoltar
994,probieren::V,аҧышəара,provar
995,riechen::V,афыҩра,olorar
996,fühlen::V,анырра,sentīr
997,fühlen::V,ацәакырра,sentīr
998,scheinen::V,шәа,semblar
999,scheinen::V,аацәырҵа,semblar
1000,vernehmen::V,аҳара,percebre
1001,frieren::V,ашəра,tenir fred
1002,frieren::V,аҵаара,tenir fred
1003,tun::V,аҟаҵара,fer
1004,können::V,алшара,poder
1005,wollen::V,аҭахра,voler
1006,anfangen::V,алагара,iniciar
1007,beenden::V,алгара,acabar
1008,aufhören::V,аҟəыҵра,deixar
1009,gelingen::V,аура,sortir bé
1010,gelingen::V,аманшəалахара,sortir bé
1011,gelingen::V,алҵра,sortir bé
1012,geraten::V,нзаарын,sortir
1013,öffnen::V,аартра,obrir
1014,schließen::V,аркра,tancar
1015,stellen::V,аргылара,posar
1016,stellen::V,аргылара,col·locar
1017,setzen::V,артəара,assentar
1018,legen::V,ақəҵара,posar
1019,berühren::V,акьысра,tocar
1020,berühren::V,алакьысра,tocar
1021,verbinden::V,аҿаҳəара,unir
1022,verbinden::V,аҿаҳəара,connectar
1023,bedecken::V,ақəршəра,tapar
1024,bedecken::V,ақəршəра,cobrir
1025,aufhängen::V,акнаҳара,penjar
1026,anzünden::V,аркра,encendre
1027,aufheben::V,ашьҭыхра,aixecar
1028,zurücklassen::V,аныжьра,deixar
1029,verlieren::V,ацəыӡра,pērdre
1030,fallen lassen::V,ацəкаҳара,deixar caure
1031,machen::V,ачаҧара,fer
1032,herstellen::V,аиҵдара,producir
1033,bauen::V,аргылара,construir
1034,reparieren::V,арҽеира,reparar
1035,verbessern::V,аиҕьтəра,millorar
1036,ändern::V,аҧсахра,canviar
1037,graben::V,ажра,cavar
1038,beugen::V,арҟəра,doblegar
1039,beugen::V,архəара,doblegar
1040,biegen::V,арҟəра,corbar
1041,biegen::V,арҟəра,arquejar
1042,biegen::V,архəара,corbar
1043,biegen::V,архəара,arquejar
1044,drehen::V,аргьежьра,girar
1045,umdrehen::V,аарҳәра,voltar
1046,heben::V,аҩахара,pujar
1047,heben::V,аҩахара,aixecar
1048,heben::V,араҳара,pujar
1049,heben::V,араҳара,aixecar
1050,hochheben::V,ахагалара,aixecar
1051,hochheben::V,ашьҭҳəара,aixecar
1052,halten::V,акра,mantenir
1053,drücken::V,ақəрӷəӷəара,prémer
1054,drücken::V,ақəрӷəӷəара,estrènyer
1055,schieben::V,аҵгəара,empènyer
1056,schieben::V,агəара,empènyer
1057,kratzen::V,ацəҟьара,raspar
1058,lecken::V,арбзара,llepar
1059,beißen::V,ацҳара,mossegar
1060,abreißen::V,амжəара,arrencar
1061,abschneiden::V,ахҵəара,tallar
1062,abschneiden::V,аҿахҵəара,tallar
1063,binden::V,аҿаҳəара,lligar
1064,stecken::V,алаҵара,ficar
1065,brechen::V,аҧҵəара,trencar
1066,klopfen::V,асра,trucar
1067,hauen::V,ақəкшара,picar
1068,hauen::V,ақəкшара,colpejar
1069,kleben::V,аҷабра,enganxar
1070,reiben::V,арҟəыҷра,fregar
1071,streichen::V,ахьшьра,untar
1072,schleifen::V,ахра,afilar
1073,schleifen::V,ахра,esmolar
1074,schneiden::V,аҧҟара,tallar
1075,rütteln::V,арҵысра,sacsejar
1076,schütteln::V,аршəшəара,agitar
1077,schütteln::V,аршəшəара,sacsejar
1078,schwenken::V,аҟьара,agitar
1079,schütten::V,аҭаҭəара,abocar
1080,füllen::V,арҭəра,omplir
1081,einwickeln::V,алаҳəара,embolicar
1082,tragen::V,аҩагара,dur
1083,tragen::V,аҩагара,portar
1084,schleppen::V,арҳəазара,arrossegar
1085,ziehen::V,ахара,tirar
1086,ziehen::V,ахара,estirar
1087,aufbewahren::V,аҵəахра,conservar
1088,werfen::V,аршəра,llançar
1089,fangen::V,акра,agafar
1090,fangen::V,акра,atrapar
1091,packen::V,анкра,engrapar
1092,packen::V,аҵкаара,engrapar
1093,verstecken::V,аҵəахра,amagar
1094,teilen::V,ашара,dividir
1095,schicken::V,ашьҭра,enviar
1096,bringen::V,аагара,portar
1097,hinzufügen::V,ацҵара,afegir
1098,bekommen::V,аҧшаара,obtenir
1099,bekommen::V,архиара,obtenir
1100,bekommen::V,аура,obtenir
1101,erhalten::V,аиура,rebre
1102,nehmen::V,агара,prendre
1103,wählen::V,алҧшаара,triar
1104,wählen::V,алҧшаара,elegir
1105,auswählen::V,алхра,escollir
1106,auswählen::V,алхра,seleccionar
1107,behindern::V,аҧырхагахара,impedir
1108,behindern::V,аҧырхагахара,obstaculitzar
1109,verderben::V,алгара,espatllar
1110,verderben::V,абжьыхра,espatllar
1111,verderben::V,аҧхасҭатəра,espatllar
1112,beschädigen::V,аҧхасҭатəра,danyar
1113,beschädigen::V,аҧхасҭатəра,destrossar
1114,zerbrechen::V,аҧҽра,trencar
1115,zerreißen::V,аҧжəара,estripar
1116,zerstören::V,аилаҧыххаара,destruir
1117,verbrennen::V,абылра,cremar
1118,geben::V,аҭара,donar
1119,reichen::V,аҭара,passar
1120,schenken::V,аҩгара,regalar
1121,versprechen::V,ақəргəыӷра,prometre
1122,loben::V,арҽхəара,elogiar
1123,küssen::V,агəӡра,fer un petó a
1124,zudecken::V,аҵахҩара,tapar
1125,zudecken::V,аҵахҩара,cobrir
1126,zudecken::V,ақəршəра,tapar
1127,zudecken::V,ақəршəра,cobrir
1128,wecken::V,арҿыхара,despertar
1129,zeigen::V,арбара,mostrar
1130,zeigen::V,арбара,ensenyar
1131,führen::V,аныҟəгара,guiar
1132,führen::V,аныҟəгара,conduir
1133,lehren::V,арҵара,ensenyar
1134,unterrichten::V,арҧхьара,ensenyar
1135,aufziehen::V,ааӡара,criar
1136,leiten::V,ахагылазаара,dirigir
1137,antreiben::V,арццакра,impel·lir
1138,lassen::V,арҟаҵара,fer
1139,einladen::V,ааҕхьара,invitar
1140,einladen::V,ааҕхьара,convidar
1141,einladen::V,анаҧхьара,invitar
1142,einladen::V,анаҧхьара,convidar
1143,vereinigen::V,аилаҵара,unir
1144,besuchen::V,абара,visitar
1145,besuchen::V,абара,anar a veure
1146,treffen::V,аҧылара,trobar
1147,sich versammeln::V,аизара,reunir-se
1148,spielen::V,ахəмарра,jugar
1149,singen::V,ашəаҳəара,cantār
1150,tanzen::V,акəашара,ballar
1151,sich trennen::V,аилыҵра,separar-se
1152,verlassen::V,акажьра,deixar
1153,verlassen::V,акажьра,abandonar
1154,retten::V,Аиқəрхара,salvar
1155,bewachen::V,ахьчара,vigilar
1156,schützen::V,ацəыхьчара,protegir
1157,verteidigen::V,ахьчара,defensar
1158,sich schlagen::V,аисра,barallar-se
1159,schießen::V,ахысра,tirar
1160,schießen::V,ахысра,disparar
1161,siegen::V,аиааира,vèncer
1162,ärgern::V,аргəаара,enfadar
1163,schlagen::V,асра,pegar
1164,schlagen::V,асра,colpejar
1165,schlagen::V,аҭасра,pegar
1166,schlagen::V,аҭасра,colpejar
1167,stechen::V,алакшара,punxar
1168,stechen::V,алакшара,apunyalar
1169,stoßen::V,агəҭасра,empènyer
1170,stehlen::V,аӡара,robar
1171,stören::V,аҧырхагахара,molestar
1172,belästigen::V,аргəамҵра,importunar
1173,verbergen::V,аӡара,amagar
1174,verbergen::V,аӡара,ocultar
1175,täuschen::V,ажьара,enganyar
1176,betrügen::V,ажьара,estafar
1177,töten::V,ашьра,matar
1178,wohnen::V,анхара,vīure
1179,wohnen::V,анхара,habitar
1180,arbeiten::V,аусура,treballar
1181,sammeln::V,аҟəшəара,col·leccionar
1182,pflücken::V,аҿыршəара,collir
1183,pflücken::V,аҿыхра,collir
1184,jagen::V,ашəарыцара,caçar
1185,fischen::V,аҧсыӡ икуеит,pescar
1186,fassen::V,акра,atrapar
1187,hüten::V,арҳəра,pasturar
1188,hüten::V,ахьчара,pasturar
1189,treiben::V,акацара,arriar
1190,anbinden::V,адҳəалара,lligar
1191,füttern::V,акырҿаҵара,donar menjar a
1192,melken::V,ахьара,munyir
1193,hacken::V,аҟəаҟəара,picar
1194,hacken::V,аҟəаҟəара,tallar
1195,gießen::V,аҵаҭəара,regar
1196,reifen::V,ашəра,madurar
1197,reifen::V,аҟалара,madurar
1198,zubereiten::V,ацура,preparar
1199,kochen::V,ажəра,coure
1200,backen::V,аӡра,coure al forn
1201,braten::V,аӡра,rostir
1202,umrühren::V,аилрыхра,remenar
1203,stricken::V,аҧара,tricotar
1204,stricken::V,аҧара,fer punt de mitja
1205,nähen::V,аӡахра,cosir
1206,färben::V,ашəра,tenyir
1207,reinigen::V,арыцқьара,netejar
1208,waschen::V,аӡәӡәара,rentār
1209,abwischen::V,арбара,eixugar
1210,spülen::V,аҭыршара,esbandir
1211,fegen::V,аҧссара,escombrar
1212,baden::V,аҽыкəабара,banyar-se
1213,sich waschen::V,аҽыӡəӡəара,rentār-se
1214,ausziehen::V,ашəыхра,treure's
1215,anziehen::V,ашəҵара,posar-se
1216,sich anziehen::V,аҽеилаҳəара,vestir-se
1217,kämmen::V,аҳəара,pentinar
1218,schmücken::V,арҧшӡара,adornar
1219,sagen::V,аҳəара,dir
1220,sprechen::V,ацəажəара,parlar
1221,reden::V,ацəажəара,parlar
1222,reden::V,аицәажәара,parlar
1223,sich unterhalten::V,аицәажәара,conversar
1224,fragen::V,азҵаара,preguntar
1225,bitten::V,аҳəара,demanar
1226,erzählen::V,аҳəара,contar
1227,erzählen::V,аҳəара,explicar
1228,mitteilen::V,азыцҳара,comunicar
1229,nennen::V,ахьӡҵара,nomenar
1230,rufen::V,азҿыҭра,cridar
1231,prahlen::V,аҽхəара,lloar-se
1232,prahlen::V,аҽхəара,jactar-se
1233,übersetzen::V,аиҭагара,traduir
1234,denken::V,азхəыцра,pensar
1235,glauben::V,ахаҵара,creure
1236,bemerken::V,агəаҭара,notar
1237,erkennen::V,адырра,reconèixer
1238,begreifen::V,аилкаара,comprendre
1239,verstehen::V,аҳара,entendre
1240,lernen::V,аҵара,aprendre
1241,wissen::V,адырра,saber
1242,sich erinnern an::V,агəаларшəара,recordar
1243,vergessen::V,ахашҭра,oblidar
1244,messen::V,ашəара,mesurar
1245,zählen::V,аҧхьаӡара,comptar
1246,rechnen::V,аҳасабра,calcular
1247,lesen::V,аҧхьара,llegir
1248,besitzen::V,амазаара,posseir
1249,kaufen::V,Аахəара,comprar
1250,verkaufen::V,аҭира,vendre
1251,bezahlen::V,ахҭынҵара,pagar
1252,bezahlen::V,ашəара,pagar
1253,zahlen::V,ашəара,pagar per
1254,ertragen::V,ачҳара,aguantar
1255,Moor::N,,pantà
1256,Kralle::N,,grapa
1257,Schwarm::N,,bandada
1258,Sache::N,,cosa
1259,Menge::N,,quantitat
1260,Essen::N,,àpat
1261,Essen::N,,menjada
1262,Geschäft::N,,negoci
1263,Monat::N,,mes
1264,Jahr::N,,any
1265,dünn::A,,prim
1266,roh::A,,cru
1267,durch::PRP,,per
1268,was::FPRN,,què
1269,rauschen::V,,murmurar
1270,zu sehen sein::V,,poder-se veure
1271,wenden::V,,girar
1272,ergreifen::V,,agafar
1273,bewahren::V,,conservar
1274,wünschen::V,,desitjar
1275,wiegen::V,,bressolar
1276,treten::V,,donar un cop de peu a
1277,kehren::V,,escombrar
1278,malen::V,,pintar
1279,zeichnen::V,,dibuixar
1280,schreiben::V,,escrīure
1281,beherrschen::V,,dominar
