,Concept_ID,mhr,ga
1390,sich erinnern an::V,шарна́ш,cuimhnigh ar
1391,sich erinnern an::V,шарна́ш,is cuimhne ar
1392,vergessen::V,монда́ш,dearmad
1393,messen::V,виса́ш,tomhais
1394,zählen::V,шотла́ш,cuntais
1395,rechnen::V,шотла́ш,ríomh
1396,rechnen::V,шотла́ш,áirigh
1397,lesen::V,луда́ш,léigh
1398,malen::V,сӱретла́ш,péinteáil
1399,zeichnen::V,сӱретла́ш,línigh
1400,zeichnen::V,сӱретла́ш,tarraing
1401,schreiben::V,воза́ш,scríobh
1402,besitzen::V,лия́ш,is le
1403,kaufen::V,нала́ш,ceannaigh
1404,verkaufen::V,ужала́ш,díol
1405,bezahlen::V,тӱла́ш,íoc as
1406,zahlen::V,тӱла́ш,íoc
1407,beherrschen::V,куча́ш,rialaigh
1408,ertragen::V,турка́ш,seas
1409,ertragen::V,турка́ш,fulaing
1410,ertragen::V,турка́ш,foighnigh
