,Concept_ID,,tr
984,zuhören::V,,dinlemek
985,probieren::V,,denemek
986,probieren::V,,tadına bakmak
987,riechen::V,,kokusunu almak
988,fühlen::V,,duymak
989,fühlen::V,,hissetmek
990,scheinen::V,,görünmek
991,zu sehen sein::V,,görünmek
992,vernehmen::V,,haber almak
993,frieren::V,,üşümek
994,tun::V,,etmek
995,tun::V,,yapmak
996,können::V,,bilmek
997,wollen::V,,istemek
998,anfangen::V,,başlamak
999,beenden::V,,bitirmek
1000,aufhören::V,,bitmek
1001,gelingen::V,,başarmak
1002,geraten::V,,düşmek
1003,öffnen::V,,açmak
1004,schließen::V,,kapamak
1005,stellen::V,,koymak
1006,setzen::V,,koymak
1007,setzen::V,,oturtmak
1008,legen::V,,koymak
1009,legen::V,,yatırmak
1010,berühren::V,,dokunmak
1011,verbinden::V,,bağlamak
1012,verbinden::V,,birleştirmek
1013,bedecken::V,,örtmek
1014,bedecken::V,,kaplamak
1015,aufhängen::V,,asmak
1016,anzünden::V,,yakmak
1017,anzünden::V,,ateşlemek
1018,aufheben::V,,kaldırmak
1019,zurücklassen::V,,geride bırakmak
1020,verlieren::V,,yitirmek
1021,verlieren::V,,kaybetmek
1022,fallen lassen::V,,düşürmek
1023,machen::V,,yapmak
1024,herstellen::V,,yapmak
1025,herstellen::V,,imal etmek
1026,bauen::V,,kurmak
1027,bauen::V,,inşa etmek
1028,reparieren::V,,onarmak
1029,reparieren::V,,tamir etmek
1030,verbessern::V,,düzeltmek
1031,ändern::V,,değiştirmek
1032,graben::V,,kazmak
1033,beugen::V,,eğmek
1034,biegen::V,,bükmek
1035,drehen::V,,çevirmek
1036,drehen::V,,döndürmek
1037,wenden::V,,çevirmek
1038,umdrehen::V,,çevirmek
1039,heben::V,,kaldırmak
1040,hochheben::V,,yukarı kaldırmak
1041,ergreifen::V,,tutmak
1042,ergreifen::V,,yakalamak
1043,halten::V,,tutmak
1044,drücken::V,,sıkmak
1045,schieben::V,,itmek
1046,schieben::V,,sürmek
1047,kratzen::V,,kaşımak
1048,lecken::V,,yalamak
1049,beißen::V,,ısırmak
1050,abreißen::V,,koparmak
1051,abschneiden::V,,keserek ayırmak
1052,binden::V,,bağlamak
1053,stecken::V,,sokmak
1054,brechen::V,,kırmak
1055,klopfen::V,,çalmak
1056,hauen::V,,vurmak
1057,kleben::V,,yapıştırmak
1058,reiben::V,,ovmak
1059,reiben::V,,sürtmek
1060,streichen::V,,sürmek
1061,schleifen::V,,bilemek
1062,schneiden::V,,kesmek
1063,rütteln::V,,sallamak
1064,schütteln::V,,sarsmak
1065,schütteln::V,,çalkamak
1066,schwenken::V,,sallamak
1067,schütten::V,,dökmek
1068,schütten::V,,akıtmak
1069,füllen::V,,doldurmak
1070,einwickeln::V,,sarmak
1071,tragen::V,,taşımak
1072,schleppen::V,,sürüklemek
1073,ziehen::V,,çekmek
1074,aufbewahren::V,,saklamak
1075,werfen::V,,atmak
1076,fangen::V,,tutmak
1077,fangen::V,,yakalamak
1078,packen::V,,tutmak
1079,packen::V,,yakalamak
1080,verstecken::V,,saklamak
1081,teilen::V,,bölmek
1082,teilen::V,,ayırmak
1083,schicken::V,,yollamak
1084,schicken::V,,göndermek
1085,bringen::V,,getirmek
1086,hinzufügen::V,,katmak
1087,hinzufügen::V,,eklemek
1088,bekommen::V,,almak
1089,bekommen::V,,eline geçmek
1090,erhalten::V,,almak
1091,nehmen::V,,almak
1092,wählen::V,,seçmek
1093,auswählen::V,,seçmek
1094,auswählen::V,,ayırmak
1095,bewahren::V,,korumak
1096,behindern::V,,engellemek
1097,verderben::V,,bozmak
1098,beschädigen::V,,zedelemek
1099,beschädigen::V,,ziyan vermek
1100,zerbrechen::V,,kırmak
1101,zerreißen::V,,yırtmak
1102,zerstören::V,,yıkmak
1103,zerstören::V,,tahrip etmek
1104,verbrennen::V,,yakmak
1105,geben::V,,vermek
1106,reichen::V,,uzatmak
1107,schenken::V,,hediye etmek
1108,versprechen::V,,vaat etmek
1109,wünschen::V,,kutlamak
1110,loben::V,,övmek
1111,küssen::V,,öpmek
1112,wiegen::V,,sallamak
1113,zudecken::V,,örtmek
1114,wecken::V,,uyandırmak
1115,zeigen::V,,göstermek
1116,führen::V,,gezdirmek
1117,führen::V,,yol göstermek
1118,lehren::V,,okutmak
1119,lehren::V,,öğretmek
1120,unterrichten::V,,öğretmek
1121,aufziehen::V,,yetiştirmek
1122,leiten::V,,yönetmek
1123,leiten::V,,idare etmek
1124,antreiben::V,,teşvik etmek
1125,lassen::V,,-tırmak
1126,einladen::V,,davet etmek
1127,vereinigen::V,,birleştirmek
1128,besuchen::V,,uğramak
1129,besuchen::V,,ziyaret etmek
1130,besuchen::V,,görmeye gitmek
1131,treffen::V,,rastlamak
1132,treffen::V,,isabet etmek
1133,sich versammeln::V,,toplanmak
1134,spielen::V,,oynamak
1135,singen::V,,söylemek
1136,singen::V,,şarkı söylemek
1137,tanzen::V,,oynamak
1138,tanzen::V,,dans etmek
1139,sich trennen::V,,ayrılmak
1140,verlassen::V,,bırakmak
1141,verlassen::V,,terk etmek
1142,retten::V,,kurtarmak
1143,bewachen::V,,gözetmek
1144,schützen::V,,korumak
1145,verteidigen::V,,savunmak
1146,sich schlagen::V,,dövüşmek
1147,schießen::V,,ateş etmek
1148,siegen::V,,yenmek
1149,ärgern::V,,kızdırmak
1150,schlagen::V,,dövmek
1151,treten::V,,tepmek
1152,stechen::V,,sokmak
1153,stechen::V,,batırmak
1154,stoßen::V,,itmek
1155,stehlen::V,,çalmak
1156,stören::V,,bozmak
1157,stören::V,,etkilemek
1158,belästigen::V,,rahatsız etmek
1159,verbergen::V,,saklamak
1160,täuschen::V,,aldatmak
1161,betrügen::V,,aldatmak
1162,betrügen::V,,dolandırmak
1163,töten::V,,öldürmek
1164,wohnen::V,,oturmak
1165,arbeiten::V,,çalışmak
1166,sammeln::V,,toplamak
1167,pflücken::V,,koparmak
1168,jagen::V,,avlanmak
1169,fischen::V,,balık tutmak
1170,fassen::V,,tutmak
1171,fassen::V,,yakalamak
1172,hüten::V,,otlatmak
1173,treiben::V,,gütmek
1174,anbinden::V,,bağlamak
1175,füttern::V,,beslemek
1176,melken::V,,sağmak
1177,hacken::V,,yarmak
1178,gießen::V,,sulamak
1179,reifen::V,,olgunlaşmak
1180,zubereiten::V,,hazırlamak
1181,kochen::V,,pişirmek
1182,kochen::V,,kaynatmak
1183,backen::V,,pişirmek
1184,backen::V,,fırında pişirmek
1185,braten::V,,kızartmak
1186,umrühren::V,,karıştırmak
1187,stricken::V,,örmek
1188,nähen::V,,dikmek
1189,färben::V,,boyamak
1190,reinigen::V,,temizlemek
1191,waschen::V,,yıkamak
1192,abwischen::V,,silmek
1193,spülen::V,,çalkamak
1194,fegen::V,,süpürmek
1195,kehren::V,,süpürmek
1196,baden::V,,yıkanmak
1197,baden::V,,banyo yapmak
1198,sich waschen::V,,yıkanmak
1199,ausziehen::V,,çıkarmak
1200,anziehen::V,,giymek
1201,sich anziehen::V,,giyinmek
1202,kämmen::V,,taramak
1203,schmücken::V,,süslemek
1204,sagen::V,,demek
1205,sagen::V,,söylemek
1206,sprechen::V,,konuşmak
1207,reden::V,,konuşmak
1208,sich unterhalten::V,,sohbet etmek
1209,fragen::V,,sormak
1210,bitten::V,,dilemek
1211,bitten::V,,rica etmek
1212,erzählen::V,,bahsetmek
1213,erzählen::V,,hikâye etmek
1214,mitteilen::V,,bildirmek
1215,nennen::V,,adlandırmak
1216,rufen::V,,çağırmak
1217,prahlen::V,,övünmek
1218,übersetzen::V,,çevirmek
1219,übersetzen::V,,tercüme etmek
1220,denken::V,,düşünmek
1221,glauben::V,,inanmak
1222,glauben::V,,zannetmek
1223,bemerken::V,,farkına varmak
1224,erkennen::V,,tanımak
1225,begreifen::V,,anlamak
1226,begreifen::V,,kavramak
1227,verstehen::V,,duymak
1228,verstehen::V,,anlamak
1229,lernen::V,,öğrenmek
1230,wissen::V,,bilmek
1231,sich erinnern an::V,,hatırlamak
1232,vergessen::V,,unutmak
1233,messen::V,,ölçmek
1234,zählen::V,,saymak
1235,rechnen::V,,hesap etmek
1236,lesen::V,,okumak
1237,malen::V,,resmini yapmak
1238,zeichnen::V,,çizmek
1239,schreiben::V,,yazmak
1240,besitzen::V,,haiz olmak
1241,besitzen::V,,sahip olmak
1242,kaufen::V,,almak
1243,verkaufen::V,,satmak
1244,bezahlen::V,,ödemek
1245,zahlen::V,,ödemek
1246,beherrschen::V,,hâkim olmak
1247,ertragen::V,,dayanmak
1248,ertragen::V,,katlanmak
