,Concept_ID,lt,el
1375,verbergen::V,paslėpti,κρύβω
1376,täuschen::V,klaidinti,παραπλανώ
1377,betrügen::V,apgauti,απατώ
1378,töten::V,žudyti,σκοτώνω
1379,töten::V,žudyti,θανατώνω
1380,töten::V,nužudyti,σκοτώνω
1381,töten::V,nužudyti,θανατώνω
1382,wohnen::V,gyventi,μένω
1383,wohnen::V,gyventi,κατοικώ
1384,arbeiten::V,dirbti,δουλεύω
1385,arbeiten::V,dirbti,εργάζομαι
1386,arbeiten::V,triūsti,δουλεύω
1387,arbeiten::V,triūsti,εργάζομαι
1388,sammeln::V,rinkti,μαζεύω
1389,sammeln::V,rinkti,συλλέγω
1390,pflücken::V,skinti,κόβω
1391,pflücken::V,raškyti,κόβω
1392,jagen::V,medžioti,κυνηγώ
1393,fischen::V,žvejoti,ψαρεύω
1394,fassen::V,sučiupti,πιάνω
1395,hüten::V,ganyti,φυλάγω
1396,hüten::V,ganyti,προσέχω
1397,treiben::V,ginti,οδηγώ
1398,anbinden::V,pririšti,δένω
1399,füttern::V,šerti,ταΐζω
1400,melken::V,melžti,αρμέγω
1401,hacken::V,kapoti,κόβω
1402,gießen::V,lieti,ποτίζω
1403,gießen::V,laistyti,ποτίζω
1404,reifen::V,nokti,ωριμάζω
1405,reifen::V,sirpti,ωριμάζω
1406,zubereiten::V,ruošti,ετοιμάζω
1407,zubereiten::V,gaminti,ετοιμάζω
1408,kochen::V,virti,βράζω
1409,kochen::V,virinti,βράζω
1410,backen::V,kepti,ψήνω
1411,braten::V,kepti,τηγανίζω
1412,braten::V,kepinti,τηγανίζω
1413,umrühren::V,maišyti,ανακατεύω
1414,umrühren::V,pamaišyti,ανακατεύω
1415,stricken::V,megzti,πλέκω
1416,nähen::V,siūti,ράβω
1417,färben::V,dažyti,βάφω
1418,färben::V,dažyti,χρωματίζω
1419,färben::V,nudažyti,βάφω
1420,färben::V,nudažyti,χρωματίζω
1421,reinigen::V,valyti,καθαρίζω
1422,reinigen::V,švarinti,καθαρίζω
1423,waschen::V,plauti,πλένω
1424,waschen::V,mazgoti,πλένω
1425,waschen::V,skalbti,πλένω
1426,abwischen::V,nušluostyti,σφουγγίζω
1427,spülen::V,plauti,ξεπλένω
1428,spülen::V,skalauti,ξεπλένω
1429,fegen::V,šluoti,σκουπίζω
1430,kehren::V,šluoti,σκουπίζω
1431,baden::V,maudytis,κάνω μπάνιο
1432,sich waschen::V,praustis,πλένομαι
1433,ausziehen::V,numauti,βγάζω
1434,ausziehen::V,nuvilkti,βγάζω
1435,anziehen::V,mauti,φορώ
1436,anziehen::V,apsivilkti,φορώ
1437,sich anziehen::V,rengtis,ντύνομαι
1438,sich anziehen::V,apsirengti,ντύνομαι
1439,kämmen::V,šukuoti,χτενίζω
1440,schmücken::V,puošti,στολίζω
1441,schmücken::V,dabinti,στολίζω
1442,schmücken::V,gražinti,στολίζω
1443,sagen::V,tarti,λέω
1444,sprechen::V,kalbėti,μιλώ
1445,reden::V,šnekėti,μιλώ
1446,reden::V,šnekėti,κουβεντιάζω
1447,sich unterhalten::V,kalbėtis,συνομιλώ
1448,sich unterhalten::V,kalbėtis,κουβεντιάζω
1449,sich unterhalten::V,šnekučiuotis,συνομιλώ
1450,sich unterhalten::V,šnekučiuotis,κουβεντιάζω
1451,fragen::V,klausti,ρωτώ
1452,bitten::V,prašyti,ζητώ
1453,bitten::V,prašyti,παρακαλώ
1454,erzählen::V,pasakoti,διηγούμαι
1455,mitteilen::V,skelbti,πληροφορώ
1456,mitteilen::V,pranešti,πληροφορώ
1457,nennen::V,vadinti,ονομάζω
1458,nennen::V,vardyti,ονομάζω
1459,rufen::V,šaukti,φωνάζω
1460,rufen::V,kviesti,φωνάζω
1461,prahlen::V,girtis,καυχιέμαι
1462,übersetzen::V,versti,μεταφράζω
1463,übersetzen::V,išversti,μεταφράζω
1464,denken::V,galvoti,σκέφτομαι
1465,glauben::V,manyti,πιστεύω
1466,glauben::V,tikėti,πιστεύω
1467,bemerken::V,pamatyti,παρατηρώ
1468,bemerken::V,pastebėti,παρατηρώ
1469,erkennen::V,pažinti,αναγνωρίζω
1470,erkennen::V,atpažinti,αναγνωρίζω
1471,begreifen::V,suvokti,καταλαβαίνω
1472,verstehen::V,suprasti,ακούω
1473,lernen::V,mokytis,μαθαίνω
1474,wissen::V,žinoti,ξέρω
1475,sich erinnern an::V,prisiminti,θυμάμαι
1476,vergessen::V,užmiršti,ξεχνώ
1477,messen::V,matuoti,μετρώ
1478,zählen::V,skaičiuoti,μετρώ
1479,rechnen::V,skaičiuoti,λογαριάζω
1480,lesen::V,skaityti,διαβάζω
1481,malen::V,tapyti,ζωγραφίζω
1482,zeichnen::V,piešti,σχεδιάζω
1483,zeichnen::V,žymėti,σχεδιάζω
1484,zeichnen::V,braižyti,σχεδιάζω
1485,schreiben::V,rašyti,γράφω
1486,besitzen::V,turėti,κατέχω
1487,kaufen::V,pirkti,αγοράζω
1488,verkaufen::V,parduoti,πουλώ
1489,bezahlen::V,apmokėti,πληρώνω
1490,zahlen::V,mokėti,πληρώνω
1491,beherrschen::V,valdyti,κυριαρχώ
1492,ertragen::V,kę̃sti,βαστώ
1493,ertragen::V,kę̃sti,αντέχω
1494,ertragen::V,pakelti,βαστώ
1495,ertragen::V,pakelti,αντέχω
1496,ertragen::V,iškę̃sti,βαστώ
1497,ertragen::V,iškę̃sti,αντέχω
