,Concept_ID,et,lv
2294,drehen::V,keerama,бергӧдлыны
2295,drehen::V,keerama,griezt
2296,wenden::V,ümber pöörama,бергӧдны
2297,wenden::V,ümber pöörama,apgriezt
2298,umdrehen::V,ümber keerama,бергӧдны
2299,umdrehen::V,ümber keerama,apgriezt
2300,heben::V,tõstma,лэптыны
2301,heben::V,tõstma,celt
2302,heben::V,tõstma,cilāt
2303,heben::V,tõstma,pacelt
2304,hochheben::V,üles tõstma,кыпӧдны
2305,hochheben::V,üles tõstma,pacelt
2306,hochheben::V,kõrgele tõstma,кыпӧдны
2307,hochheben::V,kõrgele tõstma,pacelt
2308,ergreifen::V,haarama,кутны
2309,ergreifen::V,haarama,paķert
2310,ergreifen::V,haarama,satvert
2311,halten::V,hoidma,кутны
2312,halten::V,hoidma,turēt
2313,halten::V,hoidma,saturēt
2314,drücken::V,pigistama,личкыны
2315,drücken::V,pigistama,топӧдны
2316,drücken::V,pigistama,spiest
2317,schieben::V,lükkama,ӧтдортны
2318,schieben::V,lükkama,йӧткыштны
2319,schieben::V,lükkama,stumt
2320,kratzen::V,kraapima,гуджӧдны
2321,kratzen::V,kraapima,kasīt
2322,kratzen::V,kraapima,skrāpēt
2323,lecken::V,lakkuma,нювны
2324,lecken::V,lakkuma,lakt
2325,lecken::V,lakkuma,laizīt
2326,beißen::V,purema,курччыны
2327,beißen::V,purema,kost
2328,beißen::V,hammustama,курччыны
2329,beißen::V,hammustama,kost
2330,abreißen::V,rebima,орӧдны
2331,abreißen::V,rebima,atraut
2332,abreißen::V,rebima,atplēst
2333,abreißen::V,ära rebima,орӧдны
2334,abreißen::V,ära rebima,atraut
2335,abreißen::V,ära rebima,atplēst
2336,abschneiden::V,ära lõikama,вундавны
2337,abschneiden::V,ära lõikama,nogriezt
2338,binden::V,siduma,гӧрддзавны
2339,binden::V,siduma,кӧртавны
2340,binden::V,siduma,siet
2341,binden::V,siduma,aptīt
2342,stecken::V,pistma,сюйны
2343,stecken::V,pistma,bāzt
2344,stecken::V,pistma,spraust
2345,brechen::V,murdma,чегны
2346,brechen::V,murdma,lauzt
2347,brechen::V,murdma,lauzīt
2348,klopfen::V,koputama,камгыны
2349,klopfen::V,koputama,klauvēt
2350,hauen::V,lööma,нӧйнты
2351,hauen::V,lööma,кучкыны
2352,hauen::V,lööma,cirst
2353,hauen::V,lööma,dauzīt
2354,kleben::V,kleepima,лемавны
2355,kleben::V,kleepima,ляскавны
2356,kleben::V,kleepima,līmēt
2357,kleben::V,kleepima,lipināt
2358,reiben::V,hõõruma,тільны
2359,reiben::V,hõõruma,зыравны
2360,reiben::V,hõõruma,rīvēt
2361,reiben::V,hõõruma,berzēt
2362,streichen::V,silitama,мавтны
2363,streichen::V,silitama,ziest
2364,streichen::V,silitama,triept
2365,schleifen::V,lihvima,кеслыны
2366,schleifen::V,lihvima,trīt
2367,schleifen::V,lihvima,asināt
2368,schleifen::V,teritama,кеслыны
2369,schleifen::V,teritama,trīt
2370,schleifen::V,teritama,asināt
2371,schneiden::V,lõikama,шырны
2372,schneiden::V,lõikama,griezt
2373,schneiden::V,lõikama,sagriezt
2374,rütteln::V,raputama,легӧдны
2375,rütteln::V,raputama,катлӧдлыны
2376,rütteln::V,raputama,kratīt
2377,rütteln::V,raputama,purināt
2378,schütteln::V,raputama,тракӧдны
2379,schütteln::V,raputama,kratīt
2380,schütteln::V,loksutama,тракӧдны
2381,schütteln::V,loksutama,kratīt
2382,schwenken::V,vehkima,ӧвтны
2383,schwenken::V,vehkima,шенасьны
2384,schwenken::V,vehkima,vēzēt
2385,schwenken::V,vehkima,vēcināt
2386,schwenken::V,lehvitama,ӧвтны
2387,schwenken::V,lehvitama,шенасьны
2388,schwenken::V,lehvitama,vēzēt
2389,schwenken::V,lehvitama,vēcināt
2390,schütten::V,kallama,кисьтны
2391,schütten::V,kallama,bērt
2392,füllen::V,täitma,тыртны
2393,füllen::V,täitma,pildīt
2394,füllen::V,täitma,piepildīt
2395,einwickeln::V,sisse mähkima,тубыртны
2396,einwickeln::V,sisse mähkima,ietīt
2397,tragen::V,kandma,нуны
2398,tragen::V,kandma,nest
2399,schleppen::V,tassima,кыскавны
2400,schleppen::V,tassima,stiept
2401,schleppen::V,tassima,staipīt
2402,schleppen::V,lohistama,кыскавны
2403,schleppen::V,lohistama,stiept
2404,schleppen::V,lohistama,staipīt
2405,ziehen::V,vedama,кыскыны
2406,ziehen::V,vedama,vilkt
2407,ziehen::V,tõmbama,кыскыны
2408,ziehen::V,tõmbama,vilkt
2409,aufbewahren::V,säilitama,видзны
2410,aufbewahren::V,säilitama,glabāt
2411,aufbewahren::V,säilitama,uzglabāt
2412,aufbewahren::V,alal hoidma,видзны
2413,aufbewahren::V,alal hoidma,glabāt
2414,aufbewahren::V,alal hoidma,uzglabāt
2415,werfen::V,viskama,чӧвтны
2416,werfen::V,viskama,шыбитны
2417,werfen::V,viskama,mest
2418,werfen::V,viskama,sviest
2419,fangen::V,püüdma,кутны
2420,fangen::V,püüdma,ķert
2421,fangen::V,püüdma,uzķert
2422,packen::V,kinni haarama,босьтны
2423,packen::V,kinni haarama,paķert
2424,packen::V,kinni haarama,satvert
2425,packen::V,kinni võtma,босьтны
2426,packen::V,kinni võtma,paķert
2427,packen::V,kinni võtma,satvert
2428,verstecken::V,peitma,дзебны
2429,verstecken::V,peitma,slēpt
2430,verstecken::V,peitma,noglabāt
2431,teilen::V,jagama,юкны
2432,teilen::V,jagama,dalīt
2433,teilen::V,jaotama,юкны
2434,teilen::V,jaotama,dalīt
2435,schicken::V,saatma,ыстыны
2436,schicken::V,saatma,sūtīt
2437,schicken::V,saatma,atsūtīt
2438,bringen::V,viima,вайны
2439,bringen::V,viima,atvest
2440,hinzufügen::V,lisama,содтыны
2441,hinzufügen::V,lisama,pievienot
2442,bekommen::V,saama,босьтны
2443,bekommen::V,saama,dabūt
2444,erhalten::V,saama,босьтны
2445,erhalten::V,saama,saņemt
2446,nehmen::V,võtma,босьтны
2447,nehmen::V,võtma,ņemt
2448,nehmen::V,võtma,paņemt
2449,wählen::V,valima,бӧрйыны
2450,wählen::V,valima,ievēlēt
2451,auswählen::V,valima,бӧрйыны
2452,auswählen::V,valima,izvēlēt
2453,bewahren::V,hoidma,видзны
2454,bewahren::V,hoidma,saglabāt
2455,behindern::V,takistama,конйӧдлыны
2456,behindern::V,takistama,джӧмдӧдны
2457,behindern::V,takistama,kavēt
2458,behindern::V,takistama,aizkavēt
2459,verderben::V,rikkuma,тшыкӧдны
2460,verderben::V,rikkuma,sabojāt
2461,beschädigen::V,rikkuma,тшыкӧдны
2462,beschädigen::V,rikkuma,bojāt
2463,beschädigen::V,rikkuma,maitāt
2464,zerbrechen::V,katki tegema,жуглыны
2465,zerbrechen::V,katki tegema,salauzt
2466,zerbrechen::V,katki tegema,sadauzīt
2467,zerreißen::V,katki rebima,орӧдны
2468,zerreißen::V,katki rebima,pārraut
2469,zerstören::V,purustama,жугӧдны
2470,zerstören::V,purustama,кисьтны
2471,zerstören::V,purustama,косявны
2472,zerstören::V,purustama,graut
2473,zerstören::V,purustama,sagraut
2474,verbrennen::V,põletama,сотны
2475,verbrennen::V,põletama,сотчыны
2476,verbrennen::V,põletama,dedzināt
2477,verbrennen::V,põletama,sadedzināt
2478,geben::V,andma,сетны
2479,geben::V,andma,dot
2480,geben::V,andma,padot
2481,reichen::V,andma,сетны
2482,reichen::V,andma,padot
2483,reichen::V,andma,sniegt
2484,reichen::V,ulatama,сетны
2485,reichen::V,ulatama,padot
2486,reichen::V,ulatama,sniegt
2487,schenken::V,kinkima,козьнавны
2488,schenken::V,kinkima,dāvāt
2489,schenken::V,kinkima,dāvināt
2490,versprechen::V,lubama,кыв сетны
2491,versprechen::V,lubama,solīt
2492,versprechen::V,lubama,apsolīt
2493,versprechen::V,tõotama,кыв сетны
2494,versprechen::V,tõotama,solīt
2495,versprechen::V,tõotama,apsolīt
2496,wünschen::V,soovima,кӧсйыны
2497,wünschen::V,soovima,vēlēt
2498,wünschen::V,soovima,novēlēt
2499,loben::V,kiitma,ошкыны
2500,loben::V,kiitma,lielīt
2501,küssen::V,suudlema,окавны
2502,küssen::V,suudlema,bučot
2503,küssen::V,suudlema,skūpstīt
2504,wiegen::V,hällitama,гудрӧдлыны
2505,wiegen::V,hällitama,šūpot
2506,zudecken::V,kaanetama,веввттьыны
2507,zudecken::V,kaanetama,apklāt
2508,zudecken::V,kaanetama,aizsegt
2509,zudecken::V,kinni katma,веввттьыны
2510,zudecken::V,kinni katma,apklāt
2511,zudecken::V,kinni katma,aizsegt
2512,wecken::V,äratama,садьмӧдны
2513,wecken::V,äratama,чуксавны
2514,wecken::V,äratama,modināt
2515,zeigen::V,näitama,петкӧдлыны
2516,zeigen::V,näitama,rādīt
2517,führen::V,juhatama,нуӧдны
2518,führen::V,juhatama,vadīt
2519,lehren::V,õpetama,велӧдны
2520,lehren::V,õpetama,mācīt
2521,lehren::V,õpetama,iemācīt
2522,unterrichten::V,õpetama,велӧдны
2523,unterrichten::V,õpetama,apmācīt
2524,aufziehen::V,üles kasvatama,быдтыны
2525,aufziehen::V,üles kasvatama,uzaudzināt
2526,leiten::V,juhtima,веськӧдлыны
2527,leiten::V,juhtima,vadīt
2528,leiten::V,juhtima,pārzināt
2529,antreiben::V,ergutama,тэрмӧдны
2530,antreiben::V,ergutama,urdīt
2531,antreiben::V,ergutama,mudināt
2532,lassen::V,laskma,тшӧктыны
2533,lassen::V,laskma,ļaut
2534,einladen::V,kutsuma,корны
2535,einladen::V,kutsuma,ielūgt
2536,einladen::V,kutsuma,aicināt
2537,vereinigen::V,ühendama,ӧтувтны
2538,vereinigen::V,ühendama,котыртны
2539,vereinigen::V,ühendama,vienot
2540,vereinigen::V,ühendama,apvienot
2541,besuchen::V,külastama,волыны
2542,besuchen::V,külastama,ветлыны
2543,besuchen::V,külastama,apciemot
2544,treffen::V,kohtama,вочаӧдны
2545,treffen::V,kohtama,паныдавны
2546,treffen::V,kohtama,satikt
2547,treffen::V,kohtama,sastapt
2548,sich versammeln::V,kogunema,лӧсьӧдчыны
2549,sich versammeln::V,kogunema,salasīties
2550,sich versammeln::V,kogunema,sapulcēties
2551,spielen::V,mängima,ворсны
2552,spielen::V,mängima,spēlēt
2553,spielen::V,mängima,spēlēties
2554,singen::V,laulma,сьывны
2555,singen::V,laulma,dziedāt
2556,tanzen::V,tantsima,йӧктыны
2557,tanzen::V,tantsima,diet
2558,tanzen::V,tantsima,dejot
2559,tanzen::V,tantsima,dancot
2560,sich trennen::V,lahku minema,торйӧдчыны
2561,sich trennen::V,lahku minema,šķirties
2562,sich trennen::V,lahku minema,izšķirties
2563,verlassen::V,maha jätma,эновтны
2564,verlassen::V,maha jätma,atstāt
2565,retten::V,päästma,видзны
2566,retten::V,päästma,мездыны
2567,retten::V,päästma,glābt
2568,bewachen::V,valvama,видзны
2569,bewachen::V,valvama,sargāt
2570,schützen::V,kaitsma,видзны
2571,schützen::V,kaitsma,pasargāt
2572,schützen::V,kaitsma,aizsargāt
2573,verteidigen::V,kaitsma,дорйыны
2574,verteidigen::V,kaitsma,aizstāvēt
2575,sich schlagen::V,kaklema,косясьны
2576,sich schlagen::V,kaklema,kauties
2577,sich schlagen::V,kaklema,izkauties
2578,schießen::V,tulistama,лыйны
2579,schießen::V,tulistama,šaut
2580,schießen::V,tulistama,šaudīt
2581,siegen::V,võitma,вермыны
2582,siegen::V,võitma,uzvarēt
2583,ärgern::V,ärritama,лӧгӧдны
2584,ärgern::V,ärritama,лёкмӧдны
2585,ärgern::V,ärritama,скӧрмӧдны
2586,ärgern::V,ärritama,sadusmot
2587,ärgern::V,vihastama,лӧгӧдны
2588,ärgern::V,vihastama,лёкмӧдны
2589,ärgern::V,vihastama,скӧрмӧдны
2590,ärgern::V,vihastama,sadusmot
2591,schlagen::V,lööma,вартны
2592,schlagen::V,lööma,sist
2593,schlagen::V,lööma,triekt
2594,treten::V,sõtkuma,лёгны
2595,treten::V,sõtkuma,майкны
2596,treten::V,sõtkuma,mīt
2597,treten::V,sõtkuma,paspert
2598,stechen::V,pistma,бышткыны
2599,stechen::V,pistma,durt
2600,stechen::V,torkama,бышткыны
2601,stechen::V,torkama,durt
2602,stoßen::V,tõukama,тойлыны
2603,stoßen::V,tõukama,йӧткавны
2604,stoßen::V,tõukama,grūst
2605,stehlen::V,varastama,гусявны
2606,stehlen::V,varastama,zagt
2607,stören::V,segama,падмӧдны
2608,stören::V,segama,traucēt
2609,stören::V,häirima,падмӧдны
2610,stören::V,häirima,traucēt
2611,belästigen::V,ahistama,дӧзмӧдны
2612,belästigen::V,ahistama,apgrūtināt
2613,verbergen::V,peitma,дзебны
2614,verbergen::V,peitma,сайӧдны
2615,verbergen::V,peitma,slēpt
2616,verbergen::V,peitma,paslēpt
2617,verbergen::V,varjama,дзебны
2618,verbergen::V,varjama,сайӧдны
2619,verbergen::V,varjama,slēpt
2620,verbergen::V,varjama,paslēpt
2621,täuschen::V,petma,пӧръявны
2622,täuschen::V,petma,ылӧдны
2623,täuschen::V,petma,mānīt
2624,täuschen::V,petma,maldināt
2625,täuschen::V,tüssama,пӧръявны
2626,täuschen::V,tüssama,ылӧдны
2627,täuschen::V,tüssama,mānīt
2628,täuschen::V,tüssama,maldināt
2629,betrügen::V,petma,сӧрны
2630,betrügen::V,petma,krāpt
2631,betrügen::V,petma,apkrāpt
2632,betrügen::V,tüssama,сӧрны
2633,betrügen::V,tüssama,krāpt
2634,betrügen::V,tüssama,apkrāpt
2635,betrügen::V,truudust murtma,сӧрны
2636,betrügen::V,truudust murtma,krāpt
2637,betrügen::V,truudust murtma,apkrāpt
2638,töten::V,tapma,вины
2639,töten::V,tapma,nāvēt
2640,töten::V,tapma,nogalināt
2641,töten::V,surmama,вины
2642,töten::V,surmama,nāvēt
2643,töten::V,surmama,nogalināt
2644,wohnen::V,elama,овны
2645,wohnen::V,elama,dzīvot
2646,arbeiten::V,töötama,уджавны
2647,arbeiten::V,töötama,strādāt
2648,arbeiten::V,töötama,darboties
2649,sammeln::V,koguma,чукӧртны
2650,sammeln::V,koguma,vākt
2651,sammeln::V,korjama,чукӧртны
2652,sammeln::V,korjama,vākt
2653,pflücken::V,noppima,вотны
2654,pflücken::V,noppima,ӧктыны
2655,pflücken::V,noppima,raut
2656,pflücken::V,noppima,plūkt
2657,jagen::V,jahtima,кыйсьыны
2658,jagen::V,jahtima,medīt
2659,fischen::V,kalastama,чери кыйны
2660,fischen::V,kalastama,zvejot
2661,fischen::V,kala püüdma,чери кыйны
2662,fischen::V,kala püüdma,zvejot
2663,fassen::V,püüdma,кутны
2664,fassen::V,püüdma,saķert
2665,hüten::V,karjatama,видзны
2666,hüten::V,karjatama,йирӧдны
2667,hüten::V,karjatama,ganīt
2668,treiben::V,ajama,вӧтлыны
2669,treiben::V,ajama,dzīt
2670,anbinden::V,kinni siduma,домавны
2671,anbinden::V,kinni siduma,piesiet
2672,anbinden::V,kinni siduma,piesaistīt
2673,füttern::V,söötma,вердны
2674,füttern::V,söötma,barot
2675,melken::V,lüpsma,лысьтыны
2676,melken::V,lüpsma,slaukt
2677,hacken::V,raiuma,керавны
2678,hacken::V,raiuma,kapāt
2679,hacken::V,lõhkuma,керавны
2680,hacken::V,lõhkuma,kapāt
2681,gießen::V,kastma,киськавны
2682,gießen::V,kastma,liet
2683,gießen::V,kastma,laistīt
2684,reifen::V,valmima,кисьмыны
2685,reifen::V,valmima,briest
2686,zubereiten::V,valmistama,дасьтыны
2687,zubereiten::V,valmistama,taisīt
2688,zubereiten::V,valmistama,gatavot
2689,kochen::V,keetma,пуны
2690,kochen::V,keetma,vārīt
2691,backen::V,küpsetama,пӧжавны
2692,backen::V,küpsetama,cept
2693,braten::V,praadima,пражитны
2694,braten::V,praadima,cept
2695,braten::V,praadima,cepināt
2696,umrühren::V,segama,сорлавны
2697,umrühren::V,segama,maisīt
2698,umrühren::V,segama,apmaisīt
2699,stricken::V,kuduma,кӧртны
2700,stricken::V,kuduma,adīt
2701,nähen::V,õmblema,вурны
2702,nähen::V,õmblema,šūt
2703,färben::V,värvima,мичӧдны
2704,färben::V,värvima,краситны
2705,färben::V,värvima,krāsot
2706,färben::V,värvima,nokrāsot
2707,reinigen::V,puhastama,весавны
2708,reinigen::V,puhastama,tīrīt
2709,reinigen::V,puhastama,attīrīt
2710,waschen::V,pesema,мыськыны
2711,waschen::V,pesema,mazgāt
2712,abwischen::V,puhtaks pühkima,чышкыны
2713,abwischen::V,puhtaks pühkima,noslaucīt
2714,spülen::V,uhtma,пожъявны
2715,spülen::V,uhtma,skalot
2716,fegen::V,pühkima,чышкыны
2717,fegen::V,pühkima,slaucīt
2718,kehren::V,pühkima,чышкыны
2719,kehren::V,pühkima,mēzt
2720,baden::V,suplema,купайтчыны
2721,baden::V,suplema,peldēties
2722,baden::V,kümblema,купайтчыны
2723,baden::V,kümblema,peldēties
2724,sich waschen::V,end pesema,мыссьыны
2725,sich waschen::V,end pesema,mazgāties
2726,ausziehen::V,käest võtma,пӧрччӧдны
2727,ausziehen::V,käest võtma,noģērbt
2728,ausziehen::V,jalast võtma,пӧрччӧдны
2729,ausziehen::V,jalast võtma,noģērbt
2730,ausziehen::V,seljast võtma,пӧрччӧдны
2731,ausziehen::V,seljast võtma,noģērbt
2732,anziehen::V,jalga panema,кӧмавны
2733,anziehen::V,jalga panema,пасьтавны
2734,anziehen::V,jalga panema,uzvilkt
2735,sich anziehen::V,riietuma,пасьтасьны
2736,sich anziehen::V,riietuma,apģērbties
2737,kämmen::V,kammima,сынавны
2738,kämmen::V,kammima,sukāt
2739,schmücken::V,kaunistama,мичмӧдны
2740,schmücken::V,kaunistama,rotāt
2741,schmücken::V,kaunistama,greznot
2742,sagen::V,ütlema,шуны
2743,sagen::V,ütlema,висьтавны
2744,sagen::V,ütlema,teikt
2745,sprechen::V,rääkima,сёрнитны
2746,sprechen::V,rääkima,runāt
2747,sprechen::V,kõnelema,сёрнитны
2748,sprechen::V,kõnelema,runāt
2749,reden::V,kõnelema,сёрнитны
2750,reden::V,kõnelema,norunāt
2751,sich unterhalten::V,vestlema,сёрнитны
2752,sich unterhalten::V,vestlema,варовитны
2753,sich unterhalten::V,vestlema,sarunāties
2754,fragen::V,küsima,юавны
2755,fragen::V,küsima,jautāt
2756,bitten::V,paluma,корны
2757,bitten::V,paluma,lūgt
2758,bitten::V,paluma,prasīt
2759,erzählen::V,jutustama,висьтавны
2760,erzählen::V,jutustama,stāstīt
2761,mitteilen::V,teatama,юӧртны
2762,mitteilen::V,teatama,висьтавны
2763,mitteilen::V,teatama,pavēstīt
2764,mitteilen::V,teada andma,юӧртны
2765,mitteilen::V,teada andma,висьтавны
2766,mitteilen::V,teada andma,pavēstīt
2767,nennen::V,nimetama,шуны
2768,nennen::V,nimetama,ним сетны
2769,nennen::V,nimetama,saukt
2770,rufen::V,kutsuma,корны
2771,rufen::V,kutsuma,saukt
2772,prahlen::V,hooplema,ошйысьны
2773,prahlen::V,hooplema,lielīties
2774,übersetzen::V,tõlkima,вуджӧдны
2775,übersetzen::V,tõlkima,tulkot
2776,übersetzen::V,tõlkima,pārtulkot
2777,denken::V,mõtlema,мӧвпавны
2778,denken::V,mõtlema,domāt
2779,glauben::V,uskuma,эскыны
2780,glauben::V,uskuma,ticēt
2781,bemerken::V,märkama,казявны
2782,bemerken::V,märkama,ievērot
2783,bemerken::V,märkama,ieraudzīt
2784,erkennen::V,ära tundma,тӧдмавны
2785,erkennen::V,ära tundma,pazīt
2786,erkennen::V,ära tundma,atpazīt
2787,begreifen::V,aru saama,вежӧртны
2788,begreifen::V,aru saama,гӧгӧрвоны
2789,begreifen::V,aru saama,jēgt
2790,begreifen::V,aru saama,apjēgt
2791,verstehen::V,mõistma,вежӧртны
2792,verstehen::V,mõistma,гӧгӧрвоны
2793,verstehen::V,mõistma,saprast
2794,lernen::V,õppima,вeлöдчыны
2795,lernen::V,õppima,mācīties
2796,wissen::V,teadma,тӧдны
2797,wissen::V,teadma,zināt
2798,sich erinnern an::V,mäletama,казьтывны
2799,sich erinnern an::V,mäletama,дум вылӧ уськӧдны
2800,sich erinnern an::V,mäletama,atminēties
2801,vergessen::V,unustama,вунӧдны
2802,vergessen::V,unustama,mirst
2803,vergessen::V,unustama,aizmirst
2804,messen::V,mõõtma,муртавны
2805,messen::V,mõõtma,mērīt
2806,zählen::V,loendama,лыддьыны
2807,zählen::V,loendama,skaitīt
2808,rechnen::V,arvutama,лыддьыны
2809,rechnen::V,arvutama,rēķināt
2810,lesen::V,lugema,лыддьыны
2811,lesen::V,lugema,lasīt
2812,malen::V,maalima,серпасавны
2813,malen::V,maalima,gleznot
2814,zeichnen::V,joonistama,серпасавны
2815,zeichnen::V,joonistama,zīmēt
2816,schreiben::V,kirjutama,гижны
2817,schreiben::V,kirjutama,rakstīt
2818,besitzen::V,omama,лоны
2819,besitzen::V,omama,piederēt
2820,kaufen::V,ostma,ньӧбны
2821,kaufen::V,ostma,pirkt
2822,verkaufen::V,müüma,вузавны
2823,verkaufen::V,müüma,pārdot
2824,bezahlen::V,tasuma,мынтыны
2825,bezahlen::V,tasuma,мынтысьны
2826,bezahlen::V,tasuma,apmaksāt
2827,zahlen::V,maksma,мынтыны
2828,zahlen::V,maksma,maksāt
2829,beherrschen::V,valitsema,ас улын кутны
2830,beherrschen::V,valitsema,valdīt
2831,ertragen::V,taluma,пыкны
2832,ertragen::V,taluma,лэптыны
2833,ertragen::V,taluma,panest
2834,ertragen::V,taluma,paciest
