,Concept_ID,ku,lv
803,Leiter::N,pêling,пос
804,Leiter::N,pêling,kāpnes
805,Leiter::N,pêling,redeles
806,Besen::N,melkes,рос
807,Besen::N,melkes,slota
808,Spaten::N,mer,зыр
809,Spaten::N,mer,lāpsta
810,Schaufel::N,bêr,тэльӧб
811,Schaufel::N,bêr,liekšķere
812,Gabel::N,çetel,вилки
813,Gabel::N,çetel,dakšiņa
814,Löffel::N,kevçî,пань
815,Löffel::N,kevçî,karote
816,Messer::N,kêr,пурт
817,Messer::N,kêr,nazis
818,Nagel::N,bizmar,тув
819,Nagel::N,bizmar,кӧрт тув
820,Nagel::N,bizmar,nagla
821,Netz::N,tor,тыв
822,Netz::N,tor,tīkls
823,Haken::N,çenqel,крук
824,Haken::N,çenqel,āķis
825,Haken::N,çenqel,kāsis
826,Haken::N,çenqel,krampis
827,Griff::N,destî,нуд
828,Griff::N,destî,kāts
829,Griff::N,destî,rokturis
830,Schloss::N,qonax,томан
831,Schloss::N,qonax,aizslēgs
832,Bild::N,dimen,серпас
833,Bild::N,dimen,glezna
834,Figur::N,figûr,пертас
835,Figur::N,figûr,вежньӧг
836,Figur::N,figûr,figūra
837,Puppe::N,bûk,акань
838,Puppe::N,bûk,lelle
839,Beutel::N,kîsik,мешӧк
840,Beutel::N,kîsik,kule
841,Beutel::N,kîsik,maisiņš
842,Bündel::N,pêçek,кӧртӧд
843,Bündel::N,pêçek,sainis
844,Tasche::N,bêrîk,сумка
845,Tasche::N,bêrîk,soma
846,Eimer::N,dewl,ведра
847,Eimer::N,dewl,spainis
848,Deckel::N,devik,пӧдан
849,Deckel::N,devik,тупкӧд
850,Deckel::N,devik,vāks
851,Geschirr::N,ferax,дозмук
852,Geschirr::N,ferax,тасьті-пань
853,Geschirr::N,ferax,trauki
854,Sack::N,tûr,мешӧк
855,Sack::N,tûr,maiss
856,Tasse::N,kada,бекар
857,Tasse::N,kada,тасьті
858,Tasse::N,kada,tase
859,Topf::N,beroş,гырнич
860,Topf::N,beroş,pods
861,Kessel::N,şîril,пӧрт
862,Kessel::N,şîril,katls
863,Essen::N,xwarin,сёйӧм
864,Essen::N,xwarin,ēdiens
865,Nahrung::N,xwarin,сёян
866,Nahrung::N,xwarin,barība
867,Speise::N,xwarin,сёян
868,Speise::N,xwarin,сёянтор
869,Speise::N,xwarin,ēdiens
870,Fleisch::N,goşt,яй
871,Fleisch::N,goşt,gaļa
872,Getreide::N,zad,нянь
873,Getreide::N,zad,labība
874,Brei::N,hewdêl,рок
875,Brei::N,hewdêl,putra
876,Brei::N,hewdêl,biezenis
877,Brot::N,,нянь
878,Brot::N,,maize
879,Scheibe::N,parçe,шӧрӧм
880,Scheibe::N,parçe,чӧлан
881,Scheibe::N,parçe,šķēle
882,Scheibe::N,parçe,rieciens
883,Fett::N,rûn,гос
884,Fett::N,rûn,тшог
885,Fett::N,rûn,tauki
886,Butter::N,rûn,вый
887,Butter::N,rûn,sviests
888,Öl::N,rûn,вый
889,Öl::N,rûn,eļļa
890,Salz::N,xwe,сов
891,Salz::N,xwe,sāls
892,Suppe::N,şorbe,шыд
893,Suppe::N,şorbe,zupa
894,Honig::N,hingiv,ма
895,Honig::N,hingiv,medus
896,Milch::N,şîr,йӧв
897,Milch::N,şîr,piens
898,Tee::N,çay,чай
899,Tee::N,çay,tēja
900,Leder::N,çerm,ку
901,Leder::N,çerm,āda
902,Wolle::N,herî,вурун
903,Wolle::N,herî,vilna
904,Stoff::N,paç,дӧра
905,Stoff::N,paç,drāna
906,Stoff::N,paç,audums
907,Nadel::N,derzî,ем
908,Nadel::N,derzî,adata
909,Faden::N,ta,сунис
910,Faden::N,ta,diegs
911,Faden::N,ta,pavediens
912,Knopf::N,bişkok,кизь
913,Knopf::N,bişkok,poga
914,Knoten::N,girêk,гӧрӧд
915,Knoten::N,girêk,mezgls
916,Farbe::N,boyax,краска
917,Farbe::N,boyax,вап
918,Farbe::N,boyax,krāsa
919,Kleidung::N,çil,паськӧм
920,Kleidung::N,çil,tērps
921,Kleidung::N,çil,drēbes
922,Hemd::N,qutik,дӧрӧм
923,Hemd::N,qutik,krekls
924,Hemd::N,miltan,дӧрӧм
925,Hemd::N,miltan,krekls
926,Kragen::N,stûvang,воротник
927,Kragen::N,stûvang,apkakle
928,Ärmel::N,hûçik,сос
929,Ärmel::N,hûçik,piedurkne
930,Hose::N,şewel,гач
931,Hose::N,şewel,bikses
932,Gürtel::N,qayiş,вӧнь
933,Gürtel::N,qayiş,josta
934,Mütze::N,fîno,шапка
935,Mütze::N,fîno,cepure
936,Schuh::N,şêkal,башмак
937,Schuh::N,şêkal,ботинки
938,Schuh::N,şêkal,kurpe
939,Stiefel::N,gizme,сапӧг
940,Stiefel::N,gizme,zābaks
941,Stiefel::N,çizme,сапӧг
942,Stiefel::N,çizme,zābaks
943,Ring::N,xelek,кытш
944,Ring::N,xelek,gredzens
945,Band::N,band,лента
946,Band::N,band,вундас
947,Band::N,band,lente
948,Kamm::N,şeh,сынан
949,Kamm::N,şeh,ķemme
950,Spiegel::N,eynik,рӧмпӧштан
951,Spiegel::N,eynik,spogulis
952,Riemen::N,qayiş,тасма
953,Riemen::N,qayiş,siksna
954,Schnur::N,doxin,гез
955,Schnur::N,doxin,aukla
956,Leine::N,şirît,юргез
957,Leine::N,şirît,saite
958,Decke::N,bataniye,эшкын
959,Decke::N,bataniye,шебрас
960,Decke::N,bataniye,sega
961,Kissen::N,balgî,юрлӧс
962,Kissen::N,balgî,spilvens
963,Tuch::N,şar,чышъян
964,Tuch::N,şar,vadmala
965,Handtuch::N,dezmal,ки чышкӧд
966,Handtuch::N,dezmal,кизьчышъян
967,Handtuch::N,dezmal,dvielis
968,Kraft::N,hêz,этш
969,Kraft::N,hêz,эбӧс
970,Kraft::N,hêz,spēks
971,Kraft::N,qewet,этш
972,Kraft::N,qewet,эбӧс
973,Kraft::N,qewet,spēks
974,Stärke::N,xurtî,ёнлун
975,Stärke::N,xurtî,чорыдлун
976,Stärke::N,xurtî,stiprums
977,Gesundheit::N,nojdarî,дзоньвидзалун
978,Gesundheit::N,nojdarî,veselība
979,Krankheit::N,nexweşî,висьӧм
980,Krankheit::N,nexweşî,slimība
981,Schmerz::N,êş,висьӧм
982,Schmerz::N,êş,sāpes
983,Wunde::N,kul,дой
984,Wunde::N,kul,brūce
985,Wunde::N,kul,jēlums
986,Fieber::N,ta,жар
987,Fieber::N,ta,drudzis
988,Fieber::N,ta,karstums
989,Arznei::N,derman,лекарство
990,Arznei::N,derman,зелля
991,Arznei::N,derman,zāles
992,Arznei::N,derman,medikaments
993,Brücke::N,kopî,пос
994,Brücke::N,kopî,tilts
995,Brunnen::N,çal,юкмӧс
996,Brunnen::N,çal,aka
997,Brunnen::N,kani,юкмӧс
998,Brunnen::N,kani,aka
999,Weide::N,beyar,пӧскӧтина
1000,Weide::N,beyar,ganības
1001,Pfad::N,xaçirek,туй
1002,Pfad::N,xaçirek,кыснан
1003,Pfad::N,xaçirek,taka
1004,Weg::N,rê,туй
1005,Weg::N,rê,ceļš
1006,Straße::N,rê,туй
1007,Straße::N,rê,iela
1008,Dorf::N,gund,сикт
1009,Dorf::N,gund,ciems
1010,Stadt::N,baçar,кар
1011,Stadt::N,baçar,pilsēta
1012,Brief::N,name,письмӧ
1013,Brief::N,name,vēstule
1014,Buch::N,kitêb,небӧг
1015,Buch::N,kitêb,grāmata
1016,Buch::N,pirtûk,небӧг
1017,Buch::N,pirtûk,grāmata
1018,Buchstabe::N,herf,шыпас
1019,Buchstabe::N,herf,burts
1020,Zeitung::N,rojname,газет
1021,Zeitung::N,rojname,avīze
1022,Zeitung::N,rojname,laikraksts
1023,Leben::N,jiyan,лов
1024,Leben::N,jiyan,олӧм
1025,Leben::N,jiyan,dzīve
1026,Tod::N,mirin,кулӧм
1027,Tod::N,mirin,nāve
1028,Grab::N,mezel,гу
1029,Grab::N,mezel,kaps
1030,Kirche::N,gilyas,вичко
1031,Kirche::N,gilyas,baznīca
1032,Sünde::N,guneh,мыж
1033,Sünde::N,guneh,grēks
1034,Gott::N,xwedê,ен
1035,Gott::N,xwedê,dievs
1036,Arbeiter::N,hîşçî,уджалысь
1037,Arbeiter::N,hîşçî,strādnieks
1038,Chef::N,bêg,юралысь
1039,Chef::N,bêg,веськӧдлысь
1040,Chef::N,bêg,šefs
1041,Chef::N,bêg,vadītajs
1042,Chef::N,bêg,priekšnieks
1043,Meister::N,hoste,вӧчысь
1044,Meister::N,hoste,meistars
1045,Arzt::N,doktor,врач
1046,Arzt::N,doktor,бурдӧдысь
1047,Arzt::N,doktor,ārsts
1048,Lehrer::N,mamoste,велӧдысь
1049,Lehrer::N,mamoste,skolotājs
1050,Geld::N,pere,сьӧм
1051,Geld::N,pere,nauda
1052,Geschäft::N,firoşgeh,удж
1053,Geschäft::N,firoşgeh,bizness
1054,Geschäft::N,firoşgeh,darījums
1055,Laden::N,dikan,вузасянін
1056,Laden::N,dikan,bode
1057,Laden::N,dikan,veikals
1058,Preis::N,buha,дон
1059,Preis::N,buha,cena
1060,Ware::N,tişt,тӧвар
1061,Ware::N,tişt,prece
1062,Nutzen::N,fêde,воӧм
1063,Nutzen::N,fêde,выгӧда
1064,Nutzen::N,fêde,labums
1065,Reichtum::N,serwet,озырлун
1066,Reichtum::N,serwet,bagātība
1067,Welt::N,dinya,енкӧла
1068,Welt::N,dinya,pasaule
1069,Land::N,welat,му
1070,Land::N,welat,zeme
1071,Staat::N,dewlet,канму
1072,Staat::N,dewlet,государство
1073,Staat::N,dewlet,valsts
1074,König::N,şah,кан
1075,König::N,şah,ķēniņš
1076,König::N,şah,karalis
1077,König::N,qral,кан
1078,König::N,qral,ķēniņš
1079,König::N,qral,karalis
1080,Macht::N,qewet,каналӧм
1081,Macht::N,qewet,vara
1082,Macht::N,destihilat,каналӧм
1083,Macht::N,destihilat,vara
1084,Grenze::N,kevî,су
1085,Grenze::N,kevî,суйӧр
1086,Grenze::N,kevî,robeža
1087,Krieg::N,çeng,ожман
1088,Krieg::N,çeng,karš
1089,Krieg::N,sêwaş,ожман
1090,Krieg::N,sêwaş,karš
1091,Feind::N,dijmin,враг
1092,Feind::N,dijmin,вӧрӧг
1093,Feind::N,dijmin,ienaidnieks
1094,Gewalt::N,zor,мырдöналöм
1095,Gewalt::N,zor,vara
1096,Gewalt::N,zor,vardarbība
1097,Kampf::N,şer,вермасьӧм
1098,Kampf::N,şer,cīņa
1099,Bogen[Waffe]::N,kêvan,ньӧввуж
1100,Bogen[Waffe]::N,kêvan,loks
1101,Pfeil::N,çîrik,ньӧв
1102,Pfeil::N,çîrik,bulta
1103,Gewehr::N,tifing,пишшаль
1104,Gewehr::N,tifing,šautene
1105,Fehler::N,şaşî,сорсьӧм
1106,Fehler::N,şaşî,дзугсьӧм
1107,Fehler::N,şaşî,kļūda
1108,Lüge::N,derew,пӧръясьӧм
1109,Lüge::N,derew,ылӧдлӧм
1110,Lüge::N,derew,meli
1111,Schaden::N,xisar,лёк
1112,Schaden::N,xisar,изъян
1113,Schaden::N,xisar,пакӧсьт
1114,Schaden::N,xisar,bojājums
1115,Schaden::N,xisar,kaitējums
1116,Unglück::N,bêbextî,шог
1117,Unglück::N,bêbextî,kļūme
1118,Unglück::N,bêbextî,klizma
1119,Unglück::N,bêbextî,nelaime
1120,Schuld::N,suç,мыж
1121,Schuld::N,suç,vaina
1122,Alter::N,temen,арлыд
1123,Alter::N,temen,vecums
1124,Schluss::N,girtin,пом
1125,Schluss::N,girtin,beigas
1126,Zeit::N,çax,кад
1127,Zeit::N,çax,laiks
1128,Tag::N,roj,лун
1129,Tag::N,roj,diena
1130,Morgen::N,sibeh,асыв
1131,Morgen::N,sibeh,rīts
1132,Mittag::N,nîro,лун шӧр
1133,Mittag::N,nîro,pusdiena
1134,Abend::N,êvar,рыт
1135,Abend::N,êvar,vakars
1136,Nacht::N,şev,вой
1137,Nacht::N,şev,nakts
1138,Woche::N,heftî,вежон
1139,Woche::N,heftî,nedēļa
1140,Monat::N,meh,тӧлысь
1141,Monat::N,meh,mēnesis
1142,Jahr::N,sal,во
1143,Jahr::N,sal,gads
1144,Frühling::N,bihar,тулыс
1145,Frühling::N,bihar,pavasaris
1146,Sommer::N,havîn,гожӧм
1147,Sommer::N,havîn,vasara
1148,Herbst::N,payîz,ар
1149,Herbst::N,payîz,rudens
1150,Winter::N,zistan,тӧв
1151,Winter::N,zistan,ziema
1152,Januar::N,çile,тӧв шӧр
1153,Januar::N,çile,janvāris
1154,Februar::N,sibat,урасьӧм
1155,Februar::N,sibat,februāris
1156,März::N,adar,рака
1157,März::N,adar,marts
1158,April::N,nîsan,кос му
1159,April::N,nîsan,aprīlis
1160,Mai::N,gûlan,ода-кора
1161,Mai::N,gûlan,maijs
1162,Juni::N,hezîran,лӧддза-номъя
1163,Juni::N,hezîran,jūnijs
1164,Juli::N,tîmeh,сора
1165,Juli::N,tîmeh,jūlijs
1166,August::N,tebax,моз
1167,August::N,tebax,augusts
1168,September::N,îlon,кӧч
1169,September::N,îlon,septembris
1170,Oktober::N,çotmeh,йирым
1171,Oktober::N,çotmeh,oktobris
1172,November::N,mijdar,вӧльгым
1173,November::N,mijdar,novembris
1174,Dezember::N,kanûn,ӧшым
1175,Dezember::N,kanûn,decembris
1176,Montag::N,duşemb,выльлун
1177,Montag::N,duşemb,pirmdiena
1178,Dienstag::N,sêşem,воторник
1179,Dienstag::N,sêşem,otrdiena
1180,Mittwoch::N,çarşemb,середа
1181,Mittwoch::N,çarşemb,trešdiena
1182,Donnerstag::N,pêşemb,четверг
1183,Donnerstag::N,pêşemb,ceturtdiena
1184,Freitag::N,în,пекнича
1185,Freitag::N,în,piektdiena
1186,Samstag::N,şemî,субӧта
1187,Samstag::N,şemî,sestdiena
1188,Sonntag::N,yekşemb,вӧскресенньӧ
1189,Sonntag::N,yekşemb,svētdiena
1190,groß::A,mezin,ыджыд
1191,groß::A,mezin,dižs
1192,groß::A,mezin,liels
1193,klein::A,çûçik,ичӧт
1194,klein::A,çûçik,mazs
1195,lang::A,dirêj,кузь
1196,lang::A,dirêj,garš
1197,kurz::A,kin,дженьыд
1198,kurz::A,kin,īss
1199,breit::A,fireh,ота
1200,breit::A,fireh,паськыд
1201,breit::A,fireh,plats
1202,schmal::A,tenik,оттӧм
1203,schmal::A,tenik,tievs
1204,dicht::A,gir,сук
1205,dicht::A,gir,blīvs
1206,dick[Gegenstand]::A,şîşman,кыз
1207,dick[Gegenstand]::A,şîşman,biezs
1208,dünn::A,zirav,вӧсни
1209,dünn::A,zirav,вӧсньыд
1210,dünn::A,zirav,plāns
1211,fein::A,tenik,посни
1212,fein::A,tenik,smalks
1213,fest::A,saxlem,зумыд
1214,fest::A,saxlem,tvirts
1215,fest::A,saxlem,noturīgs
1216,flach::A,pahn,плавкӧс
1217,flach::A,pahn,тшӧтшкӧс
1218,flach::A,pahn,lēzens
1219,flach::A,pahn,līdzens
1220,glatt::A,dûz,вольк
1221,glatt::A,dûz,мольыд
1222,glatt::A,dûz,gluds
1223,glatt::A,dûz,slidens
1224,glatt::A,şayîk,вольк
1225,glatt::A,şayîk,мольыд
1226,glatt::A,şayîk,gluds
1227,glatt::A,şayîk,slidens
1228,hart::A,hişk,зумыд
1229,hart::A,hişk,ciets
1230,weich::A,nerm,небыд
1231,weich::A,nerm,mīksts
1232,rund::A,gilover,гӧгрӧс
1233,rund::A,gilover,apaļš
1234,spitz::A,pîj,ёсь йыла
1235,spitz::A,pîj,smails
1236,scharf::A,tûj,ёсь
1237,scharf::A,tûj,ass
1238,stumpf::A,ne tûj,ныж
1239,stumpf::A,ne tûj,truls
1240,stumpf::A,ne tûj,strups
1241,schwer::A,giran,сьӧкыд
1242,schwer::A,giran,smags
1243,schön::A,xweş,мича
1244,schön::A,xweş,лӧсьыд
1245,schön::A,xweş,daiļš
1246,schön::A,xweş,skaists
1247,schön::A,xweşik,мича
1248,schön::A,xweşik,лӧсьыд
1249,schön::A,xweşik,daiļš
1250,schön::A,xweşik,skaists
1251,heiß::A,kelandî,пӧсь
1252,heiß::A,kelandî,karsts
1253,warm::A,germ,шоныд
1254,warm::A,germ,silts
1255,kalt::A,sar,кӧдзыд
1256,kalt::A,sar,salts
1257,kalt::A,sar,auksts
1258,kühl::A,jemîrî,юзыд
1259,kühl::A,jemîrî,ыркыд
1260,kühl::A,jemîrî,vēss
1261,kühl::A,jemîrî,dzestrs
1262,frisch::A,ter,выль
1263,frisch::A,ter,svaigs
1264,feucht::A,şil,уль
1265,feucht::A,şil,mitrs
1266,feucht::A,şil,drēgns
1267,nass::A,şilek,ва
1268,nass::A,şilek,slapjš
1269,trocken::A,zuwa,кос
1270,trocken::A,zuwa,sauss
1271,voll::A,tijî,кыз
1272,voll::A,tijî,pilns
1273,leer::A,vala,куш
1274,leer::A,vala,тыртӧм
1275,leer::A,vala,tukšs
1276,offen::A,vekirî,восьса
1277,offen::A,vekirî,vaļējs
1278,offen::A,vekirî,atvērts
1279,geschlossen::A,asê,пӧдса
1280,geschlossen::A,asê,slēgts
1281,sauber::A,pakij,сӧстӧм
1282,sauber::A,pakij,tīrs
1283,sauber::A,pakij,spodrs
1284,schmutzig::A,lewitî,няйт
1285,schmutzig::A,lewitî,netīrs
1286,schmutzig::A,lewitî,dubļains
1287,roh::A,xav,уль
1288,roh::A,xav,jēls
1289,reif::A,gihaştî,кисьмӧм
1290,reif::A,gihaştî,gatavs
1291,reif::A,gihaştî,nobriedis
1292,lecker::A,xweş,чӧскыд
1293,lecker::A,xweş,gards
1294,lecker::A,xweş,garšīgs
1295,süß::A,şîrîn,юмов
1296,süß::A,şîrîn,чӧскыд
1297,süß::A,şîrîn,salds
1298,bitter::A,tahl,курыд
1299,bitter::A,tahl,sūrs
1300,bitter::A,tahl,rūgts
1301,sauer::A,tirş,шома
1302,sauer::A,tirş,skābs
1303,hell::A,ronî,югыд
1304,hell::A,ronî,gaišs
1305,dunkel::A,tarî,пемыд
1306,dunkel::A,tarî,tumšs
1307,schwarz::A,reş,сьӧд
1308,schwarz::A,reş,melns
1309,weiß::A,sipî,еджыд
1310,weiß::A,sipî,balts
1311,rot::A,sor,гӧрд
1312,rot::A,sor,sarkans
1313,gelb::A,zer,виж
1314,gelb::A,zer,dzeltens
1315,blau::A,şîn,лӧз
1316,blau::A,şîn,zils
1317,grün::A,şîn,веж
1318,grün::A,şîn,турунвиж
1319,grün::A,şîn,zaļš
1320,grau::A,gewr,руд
1321,grau::A,gewr,pelēks
1322,bunt::A,rengîn,сера
1323,bunt::A,rengîn,raibs
1324,bunt::A,rengîn,krāsains
1325,billig::A,erzan,донтӧг
1326,billig::A,erzan,lēts
1327,teuer::A,biha,дона
1328,teuer::A,biha,dārgs
1329,wertvoll::A,hêja,дона
1330,wertvoll::A,hêja,vērtīgs
1331,wertvoll::A,giranbiha,дона
1332,wertvoll::A,giranbiha,vērtīgs
1333,blind::A,kor,синтӧм
1334,blind::A,kor,akls
1335,taub::A,kerr,пельтӧм
1336,taub::A,kerr,kurls
1337,kräftig::A,gir,вынйӧра
1338,kräftig::A,gir,spēcīgs
1339,kräftig::A,xurt,вынйӧра
1340,kräftig::A,xurt,spēcīgs
1341,stark::A,xurt,ён
1342,stark::A,xurt,вына
1343,stark::A,xurt,stiprs
1344,schwach::A,kesad,жеб
1345,schwach::A,kesad,vājš
1346,fett::A,qelew,госа
1347,fett::A,qelew,brangs
1348,schlank::A,zirav,веськыд
1349,schlank::A,zirav,slaids
1350,hübsch::A,xweşik,мича
1351,hübsch::A,xweşik,лӧсьыд
1352,hübsch::A,xweşik,glīts
1353,böse::A,xerab,лёк
1354,böse::A,xerab,ļauns
1355,böse::A,xerab,negants
1356,böse::A,aciz,лёк
1357,böse::A,aciz,ļauns
1358,böse::A,aciz,negants
1359,dumm::A,gêj,йӧй
1360,dumm::A,gêj,вежӧртӧм
1361,dumm::A,gêj,stulbs
1362,dumm::A,gêj,muļķīgs
1363,faul::A,têmbêl,дыш
1364,faul::A,têmbêl,slinks
1365,fleißig::A,jêhatî,зільысь
1366,fleißig::A,jêhatî,čakls
1367,fleißig::A,jêhatî,cītīgs
1368,geizig::A,destgirtî,топыд
1369,geizig::A,destgirtî,skops
1370,geizig::A,destgirtî,sīksts
1371,klug::A,baqil,юра
1372,klug::A,baqil,вежӧра
1373,klug::A,baqil,gudrs
1374,geschickt::A,zîrek,кипода
1375,geschickt::A,zîrek,кужысь
1376,geschickt::A,zîrek,manīgs
1377,geschickt::A,ziring,кипода
1378,geschickt::A,ziring,кужысь
1379,geschickt::A,ziring,manīgs
1380,lieb::A,delal,муса
1381,lieb::A,delal,мича
1382,lieb::A,delal,лӧсьыд
1383,lieb::A,delal,mīļš
1384,lustig::A,kêfxweş,кыпыд
1385,lustig::A,kêfxweş,jautrs
1386,sanft::A,nazenîn,мелі
1387,sanft::A,nazenîn,liegs
1388,hungrig::A,birçî,тшыг
1389,hungrig::A,birçî,izsalcis
1390,krank::A,nexweş,висьысь
1391,krank::A,nexweş,slims
1392,nackt::A,rût,пасьтӧм
1393,nackt::A,rût,pliks
1394,nackt::A,tazî,пасьтӧм
1395,nackt::A,tazî,pliks
1396,traurig::A,xemgîn,гажтӧм
1397,traurig::A,xemgîn,bēdīgs
1398,traurig::A,xemgîn,skumīgs
1399,lebendig::A,bisaxî,ловъя
1400,lebendig::A,bisaxî,dzīvs
1401,gut::A,baş,бур
1402,gut::A,baş,labs
1403,schlecht::A,xerab,лёк
1404,schlecht::A,xerab,омӧль
1405,schlecht::A,xerab,slikts
1406,richtig::A,rast,инӧд
1407,richtig::A,rast,riktīgs
1408,richtig::A,saxlem,инӧд
1409,richtig::A,saxlem,riktīgs
1410,schlimm::A,nebaş,омӧль
1411,schlimm::A,nebaş,туйтӧм
1412,schlimm::A,nebaş,nelāgs
1413,schlimm::A,nebaş,nejauks
1414,wahr::A,rast,абу ылӧг
1415,wahr::A,rast,īsts
1416,wahr::A,rast,patiess
1417,alt::A,pîr,важ
1418,alt::A,pîr,sens
1419,alt::A,pîr,vęcs
1420,alt::A,kevn,важ
1421,alt::A,kevn,sens
1422,alt::A,kevn,vęcs
1423,neu::A,nû,выль
1424,neu::A,nû,jauns
1425,ehemalig::A,kevnar,вӧвлӧм
1426,ehemalig::A,kevnar,bijušais
1427,ehemalig::A,peşidar,вӧвлӧм
1428,ehemalig::A,peşidar,bijušais
1429,alt[Lebewesen]::A,pîr,пӧрысь
1430,alt[Lebewesen]::A,pîr,vecs
1431,jung::A,xort,том
1432,jung::A,xort,jauns
1433,arm::A,feqîr,гӧль
1434,arm::A,feqîr,nabags
1435,arm::A,desteng,гӧль
1436,arm::A,desteng,nabags
1437,reich::A,dewlemend,озыр
1438,reich::A,dewlemend,bagāts
1439,bekannt::A,naskirî,тӧдса
1440,bekannt::A,naskirî,zināms
1441,bekannt::A,naskirî,pazīstams
1442,berühmt::A,navdar,нималан
1443,berühmt::A,navdar,кывсян
1444,berühmt::A,navdar,slavens
1445,fremd::A,xerîb,йӧз
1446,fremd::A,xerîb,svešs
1447,verschieden::A,çîhê,абу ӧткодь
1448,verschieden::A,çîhê,разнӧй
1449,verschieden::A,çîhê,dažāds
1450,nah::A,nêzîk,матыс
1451,nah::A,nêzîk,tuvs
1452,fern::A,dûr,ылі
1453,fern::A,dûr,tāls
1454,linker::A,çepê,шуйга
1455,linker::A,çepê,kreisais
1456,rechter::A,rastê,веськыд
1457,rechter::A,rastê,labais
1458,anderer::A,yê din,мукӧд
1459,anderer::A,yê din,otrs
1460,erster::A,yekemîn,медводдза
1461,erster::A,yekemîn,pirmais
1462,zweiter::A,duda,мӧд
1463,zweiter::A,duda,otrais
1464,dritter::A,sisêya,коймӧд
1465,dritter::A,sisêya,trešais
1466,letzter::A,paşîn,бӧръя
1467,letzter::A,paşîn,beidzamais
1468,allein::ADV,tenê,ӧтка
1469,allein::ADV,tenê,viens pats
1470,auf einmal::ADV,jar kê,ӧтпырйӧ
1471,auf einmal::ADV,jar kê,reizē
1472,zusammen::ADV,tev,тшӧтш
1473,zusammen::ADV,tev,kopā
1474,zusammen::ADV,tev,vienviet
1475,zusammen::ADV,bi hev re,тшӧтш
1476,zusammen::ADV,bi hev re,kopā
1477,zusammen::ADV,bi hev re,vienviet
1478,lange::ADV,dirêj,дыр
1479,lange::ADV,dirêj,ilgi
1480,plötzlich::ADV,ji nişkave,друг
1481,plötzlich::ADV,ji nişkave,pēkšņi
1482,sofort::ADV,yekser,дзик пыр
1483,sofort::ADV,yekser,tūlīt
1484,später::ADV,paşiyê,сэсся
1485,später::ADV,paşiyê,vēlāk
1486,jetzt::ADV,nuha,ӧні
1487,jetzt::ADV,nuha,tagad
1488,heute::ADV,îro,талун
1489,heute::ADV,îro,šodien
1490,morgen::ADV,sibeh,аски
1491,morgen::ADV,sibeh,rīt
1492,bald::ADV,nêzîk,регыд
1493,bald::ADV,nêzîk,drīz
1494,dann::ADV,paşê,бӧрын
1495,dann::ADV,paşê,бӧрти
1496,dann::ADV,paşê,tad
1497,gestern::ADV,do,тӧнлун
1498,gestern::ADV,do,vakar
1499,einst::ADV,jar ke,ӧтчыд
1500,einst::ADV,jar ke,ӧтпыр
1501,einst::ADV,jar ke,citreiz
1502,damals::ADV,hîngî,сэки
1503,damals::ADV,hîngî,toreiz
1504,danach::ADV,piştra,сэсся
1505,danach::ADV,piştra,pēc tam
1506,vorher::ADV,pîşî,войдӧр
1507,vorher::ADV,pîşî,iepriekš
1508,vorher::ADV,pîşî,pirms tam
1509,zuerst::ADV,bere,войдӧр
1510,zuerst::ADV,bere,vis'pirms
1511,einmal::ADV,çarik,ӧтчыдысь
1512,einmal::ADV,çarik,reiz
1513,einmal::ADV,çarik,vienreiz
1514,manchmal::ADV,çarna,корсюрӧ
1515,manchmal::ADV,çarna,dažkārt
1516,oft::ADV,gelek çaran,тшӧкыда
1517,oft::ADV,gelek çaran,bieži
1518,immer::ADV,daîm,век
1519,immer::ADV,daîm,allaž
1520,immer::ADV,daîm,vien'mēr
1521,niemals::ADV,tu çar,оз некор
1522,niemals::ADV,tu çar,nemūžam
1523,hier::ADV,li vir,со
1524,hier::ADV,li vir,тонӧ
1525,hier::ADV,li vir,te
1526,hier::ADV,li vir,šeit
1527,hierhin::ADV,vir,татчӧ
1528,hierhin::ADV,vir,талань
1529,hierhin::ADV,vir,šurp
1530,hierhin::ADV,vir,uz šejieni
1531,von hier::ADV,ji vir,тасянь
1532,von hier::ADV,ji vir,no šejienes
1533,dort::ADV,li wê derê,сэні
1534,dort::ADV,li wê derê,tur
1535,dorthin::ADV,wêda,сэтчӧ
1536,dorthin::ADV,wêda,turp
1537,dorthin::ADV,wêda,uz turieni
1538,geradeaus::ADV,rastê rast,веськыда
1539,geradeaus::ADV,rastê rast,taisni uz priekšu
1540,vorwärts::ADV,ber bi pêş,водзӧ
1541,vorwärts::ADV,ber bi pêş,uz priekšu
1542,rückwärts::ADV,paşpê,бӧрӧ
1543,rückwärts::ADV,paşpê,atmuguriski
1544,zurück::ADV,paşdo,бӧр
1545,zurück::ADV,paşdo,atpakāļ
1546,zurück::ADV,paşvê,бӧр
1547,zurück::ADV,paşvê,atpakāļ
1548,unten::ADV,jêrî,улын
1549,unten::ADV,jêrî,уліын
1550,unten::ADV,jêrî,lejā
1551,unten::ADV,jêrî,apakšā
1552,hinab::ADV,berjêr,улӧ
1553,hinab::ADV,berjêr,увлан
1554,hinab::ADV,berjêr,uz leju
1555,oben::ADV,banî,вылын
1556,oben::ADV,banî,выліын
1557,oben::ADV,banî,virsū
1558,hinauf::ADV,banî,выліӧ
1559,hinauf::ADV,banî,augšā
1560,hinauf::ADV,banî,uz augšu
1561,überall::ADV,li her derê,быдлаын
