,Concept_ID,ca,ro
861,morgen::ADV,demà,mâine
862,bald::ADV,aviāt,curând
863,dann::ADV,després,apoi
864,gestern::ADV,ahir,ieri
865,einst::ADV,anteriorment,odată
866,einst::ADV,anteriorment,odinioară
867,damals::ADV,llavōrs,atunci
868,damals::ADV,llavōrs,pe atunci
869,damals::ADV,aleshores,atunci
870,damals::ADV,aleshores,pe atunci
871,danach::ADV,després,după aceasta
872,vorher::ADV,abāns,mai întâi
873,vorher::ADV,abāns,în prealabil
874,zuerst::ADV,primer,întâi
875,zuerst::ADV,primer,în primul rând
876,einmal::ADV,una vegada,odată
877,manchmal::ADV,de vegades,uneori
878,manchmal::ADV,de vegades,câteodată
879,oft::ADV,sovint,des
880,oft::ADV,sovint,deseori
881,immer::ADV,sempre,mereu
882,immer::ADV,sempre,întotdeauna
883,niemals::ADV,no ... mai,niciodată
884,hier::ADV,aquí,aci
885,hier::ADV,aquí,aici
886,hierhin::ADV,per aquí,încoace
887,von hier::ADV,des d'aquí,de aici
888,dort::ADV,allí,acolo
889,dorthin::ADV,hi,dincolo
890,geradeaus::ADV,tot dret,drept înainte
891,vorwärts::ADV,endavānt,înainte
892,rückwärts::ADV,endarrera,îndărăt
893,zurück::ADV,darrere,înapoi
894,unten::ADV,a baix,jos
895,unten::ADV,a baix,dedesubt
896,hinab::ADV,cap avall,în jos
897,hinab::ADV,cap avall,de vale
898,oben::ADV,dalt,sus
899,oben::ADV,dalt,deasupra
900,hinauf::ADV,cap amunt,în sus
901,überall::ADV,pertot,peste tot
902,überall::ADV,pertot,pretutindeni
903,überall::ADV,per tot arreu,peste tot
904,überall::ADV,per tot arreu,pretutindeni
905,nicht::ADV,no,nu
906,ein wenig::ADV,una mica,puțin
907,kaum::ADV,a penes,cu greu
908,kaum::ADV,a penes,cu anevoie
909,sehr::ADV,molt,mult
910,sehr::ADV,molt,foarte
911,so::ADV,així,așa
912,so::ADV,així,atât
913,noch::ADV,encara,încă
914,nur::ADV,només,doar
915,schon::ADV,ja,și
916,schon::ADV,ja,deja
917,wieder::ADV,de nou,iar
918,wieder::ADV,de nou,iarăși
919,vergebens::ADV,en va,în zadar
920,vor::PRP,davānt,înainte de
921,vor::PRP,enfront de,înainte de
922,hinter::PRP,darrera,după
923,hinter::PRP,darrera,în spatele
924,unter::PRP,sota,sub
925,durch::PRP,per,prin
926,neben::PRP,al costāt de,lângă
927,neben::PRP,al costāt de,alături de
928,zwischen::PRP,entre,între
929,zwischen::PRP,entre,dintre
930,wegen::PRP,a causa de,pentru
931,dies::PRN,aquest,acesta
932,das::PRN,això,asta
933,alles::PRN,tot,tot
934,ich::PRN,jo,eu
935,du::PRN,tu,tu
936,er::PRN,ell,el
937,er::PRN,ell,dânsul
938,wir::PRN,nosaltres,noi
939,ihr::PRN,vosaltres,voi
940,sie::PRN,ells,ei
941,sie::PRN,ells,dânșii
942,sie::PRN,elles,ei
943,sie::PRN,elles,dânșii
944,was::FPRN,què,ce
945,wer::FPRN,qui,cine
946,wo::FADV,on,unde
947,wohin::FADV,cap a on,încotro
948,wie::FADV,com,cum
949,warum::FADV,per què,de ce
950,warum::FADV,per què,pentru ce
951,wieviel::FNUM,quant,cât
952,eins::NUM,u,unu
953,zwei::NUM,dos,doi
954,drei::NUM,tres,trei
955,vier::NUM,quatre,patru
956,fünf::NUM,cinc,cinci
957,sechs::NUM,sis,șase
958,sieben::NUM,set,șapte
959,acht::NUM,vuit,opt
960,neun::NUM,nou,nouă
961,zehn::NUM,deu,zece
962,elf::NUM,onze,unsprezece
963,zwölf::NUM,dotze,douăsprezece
964,zwanzig::NUM,vint,douăzeci
965,dreißig::NUM,trenta,treizeci
966,vierzig::NUM,quaranta,patruzeci
967,fünfzig::NUM,cinquanta,cincizeci
968,sechzig::NUM,seixanta,șaizeci
969,siebzig::NUM,setanta,șaptezeci
970,achtzig::NUM,vuitanta,optzeci
971,neunzig::NUM,noranta,nouăzeci
972,hundert::NUM,cent,sută
973,tausend::NUM,mil,mie
974,und::CNJ,i,și
975,oder::CNJ,o,ori
976,stehen::V,estar de peu,sta
977,sitzen::V,seure,ședea
978,liegen::V,jeure,zăcea
979,liegen::V,jeure,fi culcat
980,hängen::V,penjar,atârna
981,werden::V,fer-se,deveni
982,werden::V,fer-se,se face
983,werden::V,posar-se,deveni
984,werden::V,posar-se,se face
985,passieren::V,succeir,se întâmpla
986,beginnen::V,iniciar-se,începe
987,enden::V,acabar-se,se sfârși
988,enden::V,acabar-se,se termina
989,enden::V,terminar-se,se sfârși
990,enden::V,terminar-se,se termina
991,wechseln::V,canviar,se schimba
992,aufgehen[Sonne]::V,sortir,răsări
993,untergehen[Sonne]::V,posar-se,apune
994,scheinen[Sonne]::V,brillar,străluci
995,donnern::V,tronar,tuna
996,wehen::V,bufar,bate
997,strömen::V,afluir,curge în șiroaie
998,fließen::V,fluir,curge
999,sich drehen::V,girar,se învârti
1000,schwanken::V,vacil·lar,se clătina
1001,schwingen::V,oscil·lar,vibra
1002,schwingen::V,oscil·lar,flutura
1003,fallen::V,caure,cădea
1004,fallen::V,tombar,cădea
1005,brennen::V,cremar,arde
1006,rauchen::V,fumejar,fuma
1007,regnen::V,ploure,ploua
1008,gefrieren::V,gelar-se,îngheța
1009,tauen::V,fondre's,se dezgheța
1010,schmelzen::V,fondre's,se topi
1011,trocknen::V,assecar-se,se usca
1012,sieden::V,bullir,fierbe
1013,sieden::V,bullir,clocoti
1014,faulen::V,podrir-se,se împuți
1015,verfaulen::V,podrir-se,putrezi
1016,reißen::V,trencar-se,se rupe
1017,reißen::V,trencar-se,se sfâșia
1018,versinken::V,enfonsar-se,se scufunda
1019,vergehen::V,passar,trece
1020,vergehen::V,passar,se scurge
1021,erscheinen::V,aparèixer,apărea
1022,verschwinden::V,desaparèixer,dispărea
1023,sinken::V,baixar,cădea
1024,sinken::V,baixar,coborî
1025,sinken::V,descendir,cădea
1026,sinken::V,descendir,coborî
1027,abnehmen::V,decréixer,scădea
1028,abnehmen::V,decréixer,descrește
1029,zunehmen::V,augmentar,spori
1030,zunehmen::V,augmentar,crește
1031,zunehmen::V,augmentar,augmenta
1032,steigen::V,pujar,urca
1033,wachsen::V,créixer,crește
1034,glänzen::V,brillar,luci
1035,glänzen::V,brillar,străluci
1036,glänzen::V,resplendir,luci
1037,glänzen::V,resplendir,străluci
1038,funkeln::V,espurnejar,scânteia
1039,lärmen::V,fer soroll,face larmă
1040,läuten::V,sonar,suna
1041,klingeln::V,trucar,suna
1042,klirren::V,dringar,zăngăni
1043,brausen::V,rugir,vui
1044,rauschen::V,murmurar,vâjâi
1045,klingen::V,sonar,suna
1046,bellen::V,lladrar,lătra
1047,heulen::V,udolar,urla
1048,blasen::V,bufar,sufla
1049,pfeifen::V,xiular,fluiera
1050,schreien::V,cridar,țipa
1051,stöhnen::V,gemegar,geme
1052,zittern::V,tremolar,tremura
1053,leben::V,vīure,trăi
1054,geboren werden::V,néixer,se naște
1055,atmen::V,respirar,respira
1056,trinken::V,beure,bea
1057,essen::V,menjar,mânca
1058,schlucken::V,empassar-se,înghiți
1059,müde werden::V,cansar-se,se obosi
1060,einschlafen::V,adormir-se,adormi
1061,schlafen::V,dormir,dormi
1062,aufwachen::V,despertar-se,se deștepta
1063,aufstehen::V,llevar-se,fi se scula
1064,sich erholen::V,descansar,se relaxa
1065,sich erholen::V,descansar,se destinde
1066,krank werden::V,posar-se malalt,se îmbolnăvi
1067,krank sein::V,estar malalt,zăcea
1068,krank sein::V,estar malalt,fi bolnav
1069,schmerzen::V,doldre,durea
1070,husten::V,tossir,tuși
1071,genesen::V,recuperar-se,se însănătoși
1072,sterben::V,morir,muri
1073,umkommen::V,perir,pieri
1074,sich bewegen::V,moure's,se mișca
1075,sich rühren::V,moure's,se mișca
1076,sich erheben::V,aixecar-se,se ridica
1077,sich setzen::V,asseure's,lua loc
1078,sich setzen::V,asseure's,se așeza
1079,hinfallen::V,caure's,cădea jos
1080,laufen::V,caminar,merge
1081,laufen::V,caminar,merge pe jos
1082,schreiten::V,procedir,păși
1083,spazierengehen::V,passejar,se plimba
1084,eilen::V,anar corrent,fi se grăbi
1085,sich beeilen::V,afanyar-se,se grăbi
1086,sausen::V,córrer,țâșni
1087,rennen::V,córrer,fugi
1088,rennen::V,córrer,alerga
1089,springen::V,saltar,sări
1090,klettern::V,escalar,urca
1091,klettern::V,escalar,se cățăra
1092,schaukeln::V,gronxar-se,legăna
1093,schaukeln::V,balancejar-se,legăna
1094,kriechen::V,reptar,se târî
1095,kriechen::V,arrossegar-se,se târî
1096,schwimmen::V,nadar,înota
1097,tauchen::V,bussejar,se scufunda
1098,tauchen::V,submergir-se,se scufunda
1099,rudern::V,remar,vâsli
1100,rudern::V,remar,lopăta
1101,fahren::V,anar,merge
1102,fliegen::V,volar,zbura
1103,gehen::V,caminar,merge
1104,weggehen::V,anar-se'n,se duce
1105,abfahren::V,partir,pleca
1106,anhalten::V,aturar-se,se opri
1107,hineingehen::V,entrar,intra
1108,eintreten::V,entrar,intra
1109,kommen::V,venir,veni
1110,ankommen::V,arribar,sosi
1111,ankommen::V,arribar,ajunge
1112,zurückkommen::V,tornar,se întoarce
1113,bleiben::V,quedar-se,rămâne
1114,warten::V,esperar,aștepta
1115,erwarten::V,esperar,aștepta
1116,suchen::V,buscar,căuta
1117,finden::V,trobar,găsi
1118,versuchen::V,intentar,încerca
1119,vorbereiten::V,preparar,pregăti
1120,lieben::V,estimar,iubi
1121,mögen::V,agradar a,plăcea a
1122,lachen::V,riure,râde
1123,rühren::V,commoure,mișca
1124,rühren::V,commoure,înduioșa
1125,rühren::V,emocionar,mișca
1126,rühren::V,emocionar,înduioșa
1127,weinen::V,plorar,plânge
1128,schimpfen::V,renyar,înjura
1129,sich ärgern::V,enfadar-se,se supăra
1130,sich fürchten::V,tenir por,se teme
1131,sich fürchten::V,tenir por,fi teamă a
1132,fürchten::V,témer,se teme de
1133,fliehen::V,fugir,fugi
1134,flüchten::V,refugiar-se,evada
1135,sehen::V,veure,vedea
1136,anschauen::V,mirar,privi
1137,ansehen::V,mirar,privi
1138,hören::V,oir,auzi
1139,zuhören::V,escoltar,asculta
1140,probieren::V,provar,gusta
1141,riechen::V,olorar,mirosi
1142,fühlen::V,sentīr,simți
1143,fühlen::V,sentīr,resimți
1144,scheinen::V,semblar,părea
1145,zu sehen sein::V,poder-se veure,se vedea
1146,vernehmen::V,percebre,auzi
1147,frieren::V,tenir fred,fi frig
1148,tun::V,fer,face
1149,können::V,poder,ști
1150,können::V,poder,putea
1151,wollen::V,voler,dori
1152,anfangen::V,iniciar,începe
1153,beenden::V,acabar,sfârși
1154,beenden::V,acabar,termina
1155,aufhören::V,deixar,înceta
1156,gelingen::V,sortir bé,reuși
1157,gelingen::V,sortir bé,izbuti
1158,geraten::V,sortir,reuși
1159,öffnen::V,obrir,deschide
1160,schließen::V,tancar,închide
1161,stellen::V,posar,pune
1162,stellen::V,posar,așeza
1163,stellen::V,col·locar,pune
1164,stellen::V,col·locar,așeza
1165,setzen::V,assentar,pune
1166,setzen::V,assentar,așeza
1167,legen::V,posar,pune
1168,berühren::V,tocar,atinge
1169,verbinden::V,unir,lega
1170,verbinden::V,connectar,lega
1171,bedecken::V,tapar,acoperi
1172,bedecken::V,cobrir,acoperi
1173,aufhängen::V,penjar,atârna
1174,aufhängen::V,penjar,spânzura
1175,anzünden::V,encendre,aprinde
1176,aufheben::V,aixecar,ridica
1177,aufheben::V,aixecar,lua de jos
1178,zurücklassen::V,deixar,lăsa
1179,zurücklassen::V,deixar,lăsa în urmă
1180,verlieren::V,pērdre,pierde
1181,fallen lassen::V,deixar caure,scăpa
1182,fallen lassen::V,deixar caure,arunca
1183,machen::V,fer,face
1184,herstellen::V,producir,fabrica
1185,herstellen::V,producir,confecționa
1186,bauen::V,construir,clădi
1187,bauen::V,construir,construi
1188,reparieren::V,reparar,repara
1189,verbessern::V,millorar,ameliora
1190,verbessern::V,millorar,îmbunătăți
1191,ändern::V,canviar,schimba
1192,ändern::V,canviar,modifica
1193,graben::V,cavar,săpa
1194,beugen::V,doblegar,curba
1195,biegen::V,corbar,îndoi
1196,biegen::V,corbar,încovoia
1197,biegen::V,arquejar,îndoi
1198,biegen::V,arquejar,încovoia
1199,drehen::V,girar,învârti
1200,wenden::V,girar,întoarce
1201,umdrehen::V,voltar,învârti
1202,umdrehen::V,voltar,întoarce
1203,heben::V,pujar,ridica
1204,heben::V,aixecar,ridica
1205,hochheben::V,aixecar,ridica
1206,ergreifen::V,agafar,lua
1207,ergreifen::V,agafar,apuca
1208,halten::V,mantenir,ține
1209,drücken::V,prémer,apăsa
1210,drücken::V,prémer,strânge
1211,drücken::V,estrènyer,apăsa
1212,drücken::V,estrènyer,strânge
1213,schieben::V,empènyer,împinge
1214,kratzen::V,raspar,zgâria
1215,lecken::V,llepar,linge
1216,beißen::V,mossegar,mușca
1217,abreißen::V,arrencar,rupe
1218,abreißen::V,arrencar,smulge
1219,abschneiden::V,tallar,scurta
1220,binden::V,lligar,lega
1221,stecken::V,ficar,pune
1222,brechen::V,trencar,rupe
1223,brechen::V,trencar,frânge
1224,klopfen::V,trucar,ciocăni
1225,hauen::V,picar,lovi
1226,hauen::V,colpejar,lovi
1227,kleben::V,enganxar,lipi
1228,reiben::V,fregar,freca
1229,reiben::V,fregar,fricționa
1230,streichen::V,untar,unge
1231,schleifen::V,afilar,ascuți
1232,schleifen::V,esmolar,ascuți
1233,schneiden::V,tallar,tăia
1234,rütteln::V,sacsejar,zgâlțâi
1235,schütteln::V,agitar,scutura
1236,schütteln::V,sacsejar,scutura
1237,schwenken::V,agitar,agita
1238,schütten::V,abocar,vărsa
1239,füllen::V,omplir,umple
1240,einwickeln::V,embolicar,înveli
1241,einwickeln::V,embolicar,înfășura
1242,tragen::V,dur,căra
1243,tragen::V,portar,căra
1244,schleppen::V,arrossegar,târî
1245,ziehen::V,tirar,trage
1246,ziehen::V,estirar,trage
1247,aufbewahren::V,conservar,păstra
1248,aufbewahren::V,conservar,conserva
1249,werfen::V,llançar,arunca
1250,fangen::V,agafar,prinde
1251,fangen::V,atrapar,prinde
1252,packen::V,engrapar,apuca
1253,verstecken::V,amagar,ascunde
1254,teilen::V,dividir,împărți
1255,schicken::V,enviar,trimite
1256,bringen::V,portar,aduce
1257,hinzufügen::V,afegir,adăuga
1258,bekommen::V,obtenir,obține
1259,bekommen::V,obtenir,dobândi
1260,erhalten::V,rebre,primi
1261,erhalten::V,rebre,căpăta
1262,nehmen::V,prendre,lua
1263,wählen::V,triar,opta
1264,wählen::V,triar,alege
1265,wählen::V,elegir,opta
1266,wählen::V,elegir,alege
1267,auswählen::V,escollir,selecta
1268,auswählen::V,seleccionar,selecta
1269,bewahren::V,conservar,păstra
1270,behindern::V,impedir,stingheri
1271,behindern::V,obstaculitzar,stingheri
1272,verderben::V,espatllar,strica
1273,beschädigen::V,danyar,strica
1274,beschädigen::V,destrossar,strica
1275,zerbrechen::V,trencar,rupe
1276,zerbrechen::V,trencar,frânge
1277,zerreißen::V,estripar,rupe
1278,zerreißen::V,estripar,sfâșia
1279,zerstören::V,destruir,distruge
1280,verbrennen::V,cremar,arde
1281,verbrennen::V,cremar,incendia
1282,geben::V,donar,da
1283,reichen::V,passar,întinde
1284,schenken::V,regalar,dărui
1285,versprechen::V,prometre,făgădui
1286,wünschen::V,desitjar,ura
1287,loben::V,elogiar,lăuda
1288,küssen::V,fer un petó a,săruta
1289,wiegen::V,bressolar,legăna
1290,zudecken::V,tapar,acoperi
1291,zudecken::V,cobrir,acoperi
1292,wecken::V,despertar,trezi
1293,wecken::V,despertar,deștepta
1294,zeigen::V,mostrar,arăta
1295,zeigen::V,ensenyar,arăta
1296,führen::V,guiar,călăuzi
1297,führen::V,conduir,călăuzi
1298,lehren::V,ensenyar,preda
1299,lehren::V,ensenyar,învăța
1300,unterrichten::V,ensenyar,învăța
1301,unterrichten::V,ensenyar,instrui
1302,aufziehen::V,criar,crește
1303,leiten::V,dirigir,duce
1304,leiten::V,dirigir,conduce
1305,antreiben::V,impel·lir,împinge
1306,antreiben::V,impel·lir,încuraja
1307,lassen::V,fer,pune pe să
1308,einladen::V,invitar,invita
1309,einladen::V,convidar,invita
1310,vereinigen::V,unir,uni
1311,vereinigen::V,unir,întruni
1312,besuchen::V,visitar,vizita
1313,besuchen::V,visitar,face o vizită
1314,besuchen::V,anar a veure,vizita
1315,besuchen::V,anar a veure,face o vizită
1316,treffen::V,trobar,întâlni
1317,sich versammeln::V,reunir-se,se aduna
1318,spielen::V,jugar,se juca
1319,singen::V,cantār,cânta
1320,tanzen::V,ballar,dansa
1321,sich trennen::V,separar-se,se separa
1322,sich trennen::V,separar-se,se despărți
1323,verlassen::V,deixar,părăsi
1324,verlassen::V,deixar,abandona
1325,verlassen::V,abandonar,părăsi
1326,verlassen::V,abandonar,abandona
1327,retten::V,salvar,salva
1328,bewachen::V,vigilar,păzi
1329,schützen::V,protegir,ocroti
1330,schützen::V,protegir,proteja
1331,verteidigen::V,defensar,apăra
1332,sich schlagen::V,barallar-se,se bate
1333,schießen::V,tirar,trage
1334,schießen::V,disparar,trage
1335,siegen::V,vèncer,birui
1336,siegen::V,vèncer,învinge
1337,ärgern::V,enfadar,supăra
1338,schlagen::V,pegar,lovi
1339,schlagen::V,colpejar,lovi
1340,treten::V,donar un cop de peu a,călca
1341,stechen::V,punxar,înțepa
1342,stechen::V,punxar,împunge
1343,stechen::V,apunyalar,înțepa
1344,stechen::V,apunyalar,împunge
1345,stoßen::V,empènyer,împinge
1346,stehlen::V,robar,fura
1347,stören::V,molestar,deranja
1348,belästigen::V,importunar,importuna
1349,verbergen::V,amagar,ascunde
1350,verbergen::V,ocultar,ascunde
1351,täuschen::V,enganyar,amăgi
1352,betrügen::V,estafar,înșela
1353,töten::V,matar,omorî
1354,wohnen::V,vīure,sta
1355,wohnen::V,vīure,locui
1356,wohnen::V,habitar,sta
1357,wohnen::V,habitar,locui
1358,arbeiten::V,treballar,lucra
1359,sammeln::V,col·leccionar,aduna
1360,sammeln::V,col·leccionar,colecționa
1361,pflücken::V,collir,culege
1362,jagen::V,caçar,vâna
1363,fischen::V,pescar,pescui
1364,fassen::V,atrapar,prinde
1365,hüten::V,pasturar,paște
1366,treiben::V,arriar,mână
1367,anbinden::V,lligar,lega
1368,füttern::V,donar menjar a,da de mâncare
1369,melken::V,munyir,mulge
1370,hacken::V,picar,toca
1371,hacken::V,picar,sparge
1372,hacken::V,tallar,toca
1373,hacken::V,tallar,sparge
1374,gießen::V,regar,uda
1375,reifen::V,madurar,pârgui
1376,zubereiten::V,preparar,găti
1377,kochen::V,coure,găti
1378,backen::V,coure al forn,coace
1379,braten::V,rostir,coace
1380,umrühren::V,remenar,mesteca
1381,stricken::V,tricotar,împleti
1382,stricken::V,fer punt de mitja,împleti
1383,nähen::V,cosir,coase
1384,färben::V,tenyir,vopsi
1385,färben::V,tenyir,colora
1386,reinigen::V,netejar,curăți
1387,waschen::V,rentār,spăla
1388,abwischen::V,eixugar,șterge
1389,spülen::V,esbandir,clăti
1390,fegen::V,escombrar,mătura
1391,kehren::V,escombrar,mătura
1392,baden::V,banyar-se,se scălda
1393,sich waschen::V,rentār-se,se spăla
1394,ausziehen::V,treure's,și scoate
1395,anziehen::V,posar-se,îmbrăca
1396,sich anziehen::V,vestir-se,se îmbrăca
1397,kämmen::V,pentinar,pieptăna
1398,schmücken::V,adornar,împodobi
1399,sagen::V,dir,zice
1400,sagen::V,dir,spune
1401,sprechen::V,parlar,vorbi
1402,reden::V,parlar,vorbi
1403,reden::V,parlar,discuta
1404,sich unterhalten::V,conversar,conversa
1405,sich unterhalten::V,conversar,sta de vorbă
1406,fragen::V,preguntar,întreba
1407,bitten::V,demanar,ruga
1408,erzählen::V,contar,spune
1409,erzählen::V,contar,povesti
1410,erzählen::V,explicar,spune
1411,erzählen::V,explicar,povesti
1412,mitteilen::V,comunicar,comunica
1413,mitteilen::V,comunicar,înștiința
1414,nennen::V,nomenar,numi
1415,nennen::V,nomenar,chema
1416,rufen::V,cridar,chema
1417,prahlen::V,lloar-se,se făli
1418,prahlen::V,jactar-se,se făli
1419,übersetzen::V,traduir,traduce
1420,denken::V,pensar,gândi
1421,glauben::V,creure,crede
1422,bemerken::V,notar,observa
1423,erkennen::V,reconèixer,cunoaște
1424,erkennen::V,reconèixer,recunoaște
1425,begreifen::V,comprendre,pricepe
1426,begreifen::V,comprendre,înțelege
1427,verstehen::V,entendre,înțelege
1428,lernen::V,aprendre,învăța
1429,wissen::V,saber,ști
1430,sich erinnern an::V,recordar,a-și aminti de
1431,vergessen::V,oblidar,uita
1432,messen::V,mesurar,măsura
1433,zählen::V,comptar,număra
1434,rechnen::V,calcular,calcula
1435,lesen::V,llegir,citi
1436,malen::V,pintar,picta
1437,zeichnen::V,dibuixar,desena
1438,schreiben::V,escrīure,scrie
1439,besitzen::V,posseir,avea
1440,besitzen::V,posseir,poseda
1441,kaufen::V,comprar,cumpăra
1442,verkaufen::V,vendre,vinde
1443,bezahlen::V,pagar,plăti
1444,bezahlen::V,pagar,achita
1445,zahlen::V,pagar per,plăti
1446,beherrschen::V,dominar,stăpâni
1447,ertragen::V,aguantar,răbda
1448,ertragen::V,aguantar,suporta
