,Concept_ID,ka,lez
715,alt[Lebewesen]::A,ბებერი,кьуьзуь
716,jung::A,ნორჩი,жегьил
717,jung::A,ახალგაზრდა,жегьил
718,arm::A,ღარიბი,кесиб
719,reich::A,მდიდარი,девлетлу
720,bekannt::A,ცნობილი,чидай
721,berühmt::A,გამოჩენილი,машгьур
722,fremd::A,უცხო,ччара
723,fremd::A,გარეშე,ччара
724,verschieden::A,სხვაგვარი,жуьреба-жуьре
725,nah::A,ახლო,мукьвал
726,fern::A,შორი,яргъал
727,fern::A,შორეული,яргъал
728,linker::A,მარცხენა,чапла
729,rechter::A,მარჯვენა,эрчӏи
730,anderer::A,სხვა,маса
731,anderer::A,სხვა,муькуь
732,erster::A,პირველი,сад лагьай
733,zweiter::A,მეორე,кьвед лагьай
734,dritter::A,მესამე,пуд лагьай
735,letzter::A,ბოლო,эхиримжи
736,letzter::A,უკანასკნელი,эхиримжи
737,allein::ADV,მარტო,кьилди
738,auf einmal::ADV,ერთდროულად,
739,zusammen::ADV,ერთად,санал
740,lange::ADV,დიდხანს,яргъалди
741,plötzlich::ADV,მოულოდნელად,садлагьана
742,sofort::ADV,ახლავე,гьасятда
743,später::ADV,მოგვიანებით,гуьгъуьнлай
744,jetzt::ADV,ახლა,гила
745,heute::ADV,დღეს,къе
746,morgen::ADV,ხვალ,пака
747,bald::ADV,მალე,мукьва
748,bald::ADV,მალე,мукьвара
749,dann::ADV,მერე,ахпа
750,gestern::ADV,გუშინ,накь
751,einst::ADV,ოდესღაც,садра
752,damals::ADV,მაშინ,а чӏавуз
753,danach::ADV,მერმე,ахпа
754,danach::ADV,შემდეგ,ахпа
755,vorher::ADV,ადრე,вилик
756,vorher::ADV,წინათ,вилик
757,zuerst::ADV,ჯერ,сифте
758,einmal::ADV,ერთხელ,садра
759,manchmal::ADV,ხან,гагь-гагь
760,manchmal::ADV,ზოგჯერ,гагь-гагь
761,oft::ADV,ხშირად,гзаф вахтара
762,immer::ADV,მუდამ,гьамиша
763,immer::ADV,ყოველთვის,гьамиша
764,niemals::ADV,არასდროს,са чӏавузни
765,niemals::ADV,არასდროს,са вахтундани
766,hier::ADV,აქ,ина
767,hierhin::ADV,აქეთ,иниз
768,von hier::ADV,აქედან,инай
769,dort::ADV,იქ,ана
770,dorthin::ADV,იქით,аниз
771,geradeaus::ADV,პირდაპირ,дуьз
772,vorwärts::ADV,წინ,вилик
773,vorwärts::ADV,წინ,виликди
774,rückwärts::ADV,უკან,кьулухъ
775,zurück::ADV,უკანვე,
776,unten::ADV,დაბლა,агъада
777,unten::ADV,ქვევით,агъада
778,hinab::ADV,ძირს,агъуз
779,oben::ADV,ზემოთ,винел
780,hinauf::ADV,ზევით,виниз
781,überall::ADV,ყველგან,вирина
782,nicht::ADV,არ,ваъ
783,ein wenig::ADV,ცოტა,са тӏимил
784,kaum::ADV,ძლივს,жизви
785,sehr::ADV,მეტად,лап
786,sehr::ADV,ძალიან,лап
787,so::ADV,ისე,икӏ
788,noch::ADV,ჯერ,гьеле
789,nur::ADV,მხოლოდ,анжах
790,schon::ADV,უკვე,хъувуна
791,schon::ADV,უკვე,мадни дардиз
792,schon::ADV,უკვე,мадни гуьтӏуьз
793,schon::ADV,უკვე,мадни гуьтӏуь я
794,wieder::ADV,ისევ,
795,wieder::ADV,კიდევ,
796,vergebens::ADV,ამაოდ,нагьакь
797,vergebens::ADV,ამაოდ,нагьакьа
798,vergebens::ADV,ტყუილად,нагьакь
799,vergebens::ADV,ტყუილად,нагьакьа
800,vor::PRP,წინ,вилик
801,hinter::PRP,უკან,кьулухъ
802,hinter::PRP,მიღმა,кьулухъ
803,unter::PRP,ქვეშ,кӏаник
804,unter::PRP,ქვევით,кӏаник
805,durch::PRP,გავლით,арадай
806,durch::PRP,გავლით,-кай хкатна
807,neben::PRP,გვერდით,патав
808,neben::PRP,გვერდით,мукьув
809,zwischen::PRP,შუა,ара
810,zwischen::PRP,შუა,арада
811,zwischen::PRP,შორის,ара
812,zwischen::PRP,შორის,арада
813,wegen::PRP,გამო,гъиляй
814,wegen::PRP,შედეგად,гъиляй
815,dies::PRN,ეს,и
816,dies::PRN,ეს,им
817,das::PRN,ეგ,а
818,das::PRN,ეგ,ам
819,alles::PRN,ყველაფერი,вири
820,alles::PRN,ყველაფერი,михьиз
821,ich::PRN,მე,за
822,ich::PRN,მე,зун
823,du::PRN,შენ,вун
824,er::PRN,ის,ам
825,er::PRN,ის,гьа
826,er::PRN,იგი,ам
827,er::PRN,იგი,гьа
828,wir::PRN,ჩვენ,чун
829,ihr::PRN,თქვენ,куьн
830,sie::PRN,ისინი,абур
831,was::FPRN,რა,вуч
832,wer::FPRN,ვინ,вуж
833,wo::FADV,სად,гьина
834,wohin::FADV,საით,гьиниз
835,wie::FADV,როგორ,гьикӏ
836,warum::FADV,რაზე,вучиз
837,warum::FADV,რატომ,вучиз
838,wieviel::FNUM,რამდენი,шумуд
839,eins::NUM,ერთი,са
840,zwei::NUM,ორი,кьвед
841,drei::NUM,სამი,пуд
842,vier::NUM,ოთხი,кьуд
843,fünf::NUM,ხუთი,вад
844,sechs::NUM,ექვსი,ругуд
845,sieben::NUM,შვიდი,ирид
846,acht::NUM,რვა,муьжуьд
847,neun::NUM,ცხრა,кӏуьд
848,zehn::NUM,ათი,цӏуд
849,elf::NUM,თერთმეტი,цӏусад
850,zwölf::NUM,თორმეტი,цӏикьвед
851,zwanzig::NUM,ოცი,къад
852,dreißig::NUM,ოცდაათი,къанницӏуд
853,vierzig::NUM,ორმოცი,яхцӏур
854,fünfzig::NUM,ორმოცდაათი,яхцӏурни цӏуд
855,sechzig::NUM,სამოცი,пудкъад
856,siebzig::NUM,სამოცდაათი,пудкъанни цӏуд
857,achtzig::NUM,ოთხმოცი,кьудкъад
858,neunzig::NUM,ოთხმოცდაათი,кьудкъанни цӏуд
859,hundert::NUM,ასი,виш
860,tausend::NUM,ათასი,агъзур
861,und::CNJ,და,ва
862,oder::CNJ,ან,я
863,stehen::V,დგას,акъвазун
864,sitzen::V,ზის,ацукьун
865,liegen::V,აწევს,къаткун
866,hängen::V,კიდია,куьрс хьун
867,werden::V,გახდება,хьун
868,passieren::V,მოხდება,хьун
869,beginnen::V,იწყება,башламиш хьун
870,enden::V,გათავდება,куьтягь хьун
871,wechseln::V,იცვლება,дегиш хьун
872,aufgehen[Sonne]::V,ამოდის,экъечӏун
873,untergehen[Sonne]::V,ჩადის,акӏун
874,scheinen[Sonne]::V,ანათებს,ишигь гун
875,donnern::V,ქუხს,къукърумар авун
876,wehen::V,ქრის,
877,wehen::V,დაუბერავს,
878,strömen::V,იღვრება,авахьун
879,fließen::V,დის,авахьун
880,fließen::V,მიედინება,авахьун
881,sich drehen::V,ტრიალებს,элкъуьн
882,schwanken::V,ირხევა,юзун
883,schwingen::V,ირხევა,галтад хьун
884,fallen::V,დავარდება,аватун
885,brennen::V,იწვის,кун
886,brennen::V,იწვის,ккун
887,rauchen::V,ბოლავს,
888,rauchen::V,აბოლებს,
889,regnen::V,წვიმს,къун
890,gefrieren::V,იყინება,муркӏади кьун
891,tauen::V,დნება,цӏурун
892,schmelzen::V,დნება,цӏурун
893,trocknen::V,გაშრება,кьурун
894,sieden::V,დუღს,ругун
895,faulen::V,ლპება,кутӏун
896,verfaulen::V,ლპება,чуьруьтмиш хьун
897,verfaulen::V,ლპება,кутӏун
898,reißen::V,დაიხევა,атӏун
899,reißen::V,დაიხევა,къазунун
900,versinken::V,ეფლობა,батмиш хьун
901,versinken::V,ჩაიძირება,батмиш хьун
902,vergehen::V,გადის,алатун
903,erscheinen::V,გამოჩნდება,майдандиз акъатун
904,verschwinden::V,გააქრება,квахьун
905,verschwinden::V,დაიკარგება,квахьун
906,sinken::V,დაიწევს,элекьун
907,abnehmen::V,შემცირდება,тӏимил хьун
908,abnehmen::V,შემცირდება,гъвечӏи хьун
909,zunehmen::V,გასუქდება,артух хьун
910,steigen::V,მოიმატებს,хкаж хьун
911,wachsen::V,იზრდება,экъечӏун
912,wachsen::V,მრავლდება,экъечӏун
913,glänzen::V,ბრწყინავს,цӏарцӏар гун
914,funkeln::V,კაშკაშებს,нур гун
915,lärmen::V,ხმაურობს,ван авун
916,läuten::V,დარეკავს,зенг ягъун
917,klingeln::V,დარეკავს,зенг ягъун
918,klirren::V,დააწკარუნებს,зигринг авун
919,brausen::V,ბობოქრობს,къати хьун
920,rauschen::V,შრიალებს,вишриш авун
921,klingen::V,ხმას გამოსცემს,ван авун
922,bellen::V,უყეფს,элуькьун
923,heulen::V,ღმუის,къув ягъун
924,blasen::V,დაუბერავს,уф гун
925,pfeifen::V,უსტვენს,уьфт ягъун
926,schreien::V,ყვირის,гьараюн
927,stöhnen::V,კვნესის,суза авун
928,zittern::V,აძაგძაგებს,зурзун
929,leben::V,ცოცხლობს,яшамиш хьун
930,geboren werden::V,იშვება,хьун
931,geboren werden::V,იბადება,хьун
932,atmen::V,სუნთქავს,нефес чӏугун
933,trinken::V,სვამს,хъун
934,trinken::V,დალევს,хъун
935,essen::V,შეჭამს,тӏуьн
936,schlucken::V,ყლაპავს,туькьуьнун
937,müde werden::V,დაიქანცება,галатун
938,müde werden::V,დაიქანცება,юргъун хьун
939,einschlafen::V,დაიძინებს,ксун
940,schlafen::V,სძინავს,ксун
941,aufwachen::V,გაიღვიძებს,ахварай аватун
942,aufstehen::V,ადგება,къарагъун
943,sich erholen::V,დაისვენებს,ял ягъун
944,krank werden::V,ავად გახდება,кефсуз хьун
945,krank sein::V,ავადმყოფობს,тӏа хьун
946,schmerzen::V,სტკივა,тӏа хьун
947,husten::V,ახველებს,уьгьуь ягъун
948,genesen::V,მორჩება,сагъ хъхьун
949,sterben::V,კვდება,кьин
950,umkommen::V,დაიღუპება,терг хьун
951,sich bewegen::V,იძვრის,юзун
952,sich bewegen::V,მოძრაობს,юзун
953,sich rühren::V,გაინძრევა,юзун
954,sich erheben::V,ადგება,къарагъун
955,sich setzen::V,დაჯდება,ацукьун
956,hinfallen::V,დაეცემა,алукьун
957,laufen::V,დადის,къекъуьн
958,schreiten::V,აბიჯებს,ккамар къачун
959,spazierengehen::V,დასეირნობს,сейр авун
960,eilen::V,მიიჩქარის,тади авун
961,sich beeilen::V,აჩქარდება,гьерекатун
962,sausen::V,მიქრის,чкурун
963,rennen::V,დარბის,катун
964,rennen::V,დარბის,зверун
965,springen::V,ხტის,хкадарун
966,klettern::V,ძვრება,акьахун
967,schaukeln::V,ქანაობს,
968,kriechen::V,დაბობღავს,капаралди фин
969,schwimmen::V,ცურავს,сирнав авун
970,tauchen::V,ჩაიძირება,кьилихъди циз вегьин
971,rudern::V,ნიჩაბს უსვამს,кьусуйралди лодка гьалун
972,rudern::V,ნიჩაბს უსვამს,цуьруьгъуьлдалди кӏватӏун
973,fahren::V,დადის,фин
974,fahren::V,მგზავრობს,фин
975,fliegen::V,იფრენს,лув гун
976,fliegen::V,იფრენს,цавай фин
977,fliegen::V,გაფრინდება,лув гун
978,fliegen::V,გაფრინდება,цавай фин
979,gehen::V,მიდის,фин
980,weggehen::V,წამოდის,хъфин
981,abfahren::V,მიემგზავრება,фин
982,abfahren::V,მიემგზავრება,рекье гьатун
983,anhalten::V,ჩერდება,акъвазун
984,hineingehen::V,შედის,гьахьун
985,eintreten::V,შედის,гьахьун
986,kommen::V,მოდის,атун
987,ankommen::V,ჩადის,атун
988,zurückkommen::V,დაბრუნდება,хтун
989,bleiben::V,დარჩება,амукьун
990,warten::V,ელოდება,гуьзлемишун
991,erwarten::V,ელის,вил алаз акъвазун
992,erwarten::V,დაიცდის,вил алаз акъвазун
993,suchen::V,ეძებს,къекъуьн
994,suchen::V,მოძებნის,къекъуьн
995,finden::V,მიაგნებს,жугъун
996,finden::V,გამოძებნის,жугъун
997,versuchen::V,ცდის,алахъун
998,versuchen::V,ცდილობს,алахъун
999,vorbereiten::V,მოამზადებს,гьазурун
1000,lieben::V,უყვარს,кӏан хьун
1001,mögen::V,ეტრფის,рикӏ ацукьун
1002,lachen::V,იცინის,хъуьруьн
1003,rühren::V,გულს აუჩუყებს,
1004,weinen::V,ტირის,шехьун
1005,schimpfen::V,შეიგინება,сеперар гун
1006,schimpfen::V,შეიგინება,экъуьгъунар авун
1007,sich ärgern::V,გაბრაზობს,хъел акатун
1008,sich fürchten::V,შიშობს,кичӏе хьун
1009,fürchten::V,ფრთხილობს,къурхутмиш хьун
1010,fliehen::V,გაიქცევა,катун
1011,flüchten::V,გაიქცევა,катун
1012,sehen::V,ხედავს,акун
1013,anschauen::V,ნახავს,вил вегьин
1014,ansehen::V,უყურებს,килигун
1015,hören::V,ისმენს,ван хьун
1016,zuhören::V,მოისმენს,яб гун
1017,probieren::V,გასინჯავს,дад акун
1018,riechen::V,ყნოსავს,ни чӏугун
1019,fühlen::V,გრძნობს,гьисс авун
1020,scheinen::V,ეჩვენება,
1021,zu sehen sein::V,მოჩანს,
1022,vernehmen::V,გაიგებს,
1023,frieren::V,იყინება,кьун
1024,frieren::V,იყინება,мекьи хьун
1025,tun::V,აკეთებს,авун
1026,können::V,შეიძლება,хьун
1027,können::V,შეიძლება,акъакьун
1028,wollen::V,უნდა,кӏан хьун
1029,anfangen::V,დაიწყებს,башламишун
1030,beenden::V,ამთავრებს,куьтягьун
1031,aufhören::V,შეწყვეტს,акъвазун
1032,gelingen::V,მოახერხებს,арадал атун
1033,geraten::V,გამოდის,акъатун
1034,öffnen::V,გახსნის,ахъаюн
1035,schließen::V,ხურავს,акьалун
1036,schließen::V,დაკეტავს,акьалун
1037,stellen::V,დადგამს,эцигун
1038,setzen::V,დასვამს,ацукьарун
1039,legen::V,დადებს,эцигун
1040,berühren::V,შეახებს,хкӏурун
1041,berühren::V,მიაკარებს,хкӏурун
1042,verbinden::V,შეაერთებს,гилигун
1043,bedecken::V,გადააფარებს,кӏевун
1044,aufhängen::V,დაკიდებს,куьрсарун
1045,anzünden::V,დაანთებს,куькӏуьрун
1046,anzünden::V,მოუკიდებს,куькӏуьрун
1047,aufheben::V,აიღებს,хкажун
1048,aufheben::V,აიყვანს,хкажун
1049,zurücklassen::V,დატოვებს,тун
1050,verlieren::V,დაკარგავს,квадарун
1051,fallen lassen::V,გაუვარდება,авадрун
1052,machen::V,გააკეთებს,авун
1053,machen::V,გააკეთებს,кар авун
1054,machen::V,გამოიწვევს,авун
1055,machen::V,გამოიწვევს,кар авун
1056,herstellen::V,დაამზადებს,расун
1057,bauen::V,ააშენებს,туькӏуьрун
1058,reparieren::V,შეაკეთებს,расун
1059,reparieren::V,გაარემონტებს,расун
1060,verbessern::V,გამოაკეთებს,хъсанрун
1061,verbessern::V,გააუმჯობესებს,хъсанрун
1062,ändern::V,შეცვლის,табдил авун
1063,graben::V,თხრის,эгъуьнун
1064,beugen::V,ხრის,акӏажарун
1065,beugen::V,ხრის,кангур авун
1066,biegen::V,გაღუნავს,патахъарун
1067,drehen::V,ატრიალებს,алчударун
1068,wenden::V,მოაბრუნებს,
1069,umdrehen::V,შეატრიალებს,элкъуьрун
1070,heben::V,ასწევს,хкажун
1071,hochheben::V,აიყვანს,хкажун
1072,ergreifen::V,სტაცებს,агалчна кьун
1073,halten::V,უჭირავს,кьун
1074,drücken::V,დააწვება,чуькьуьн
1075,schieben::V,მისწევს,хуртӏ гун
1076,kratzen::V,მოფხანს,къадгъунун
1077,lecken::V,ლოკავს,мез гун
1078,beißen::V,უკბენს,кӏасун
1079,abreißen::V,გლეჯს,галудун
1080,abreißen::V,მოწყვეტს,галудун
1081,abschneiden::V,გაჭრის,атӏун
1082,binden::V,შეკრავს,
1083,binden::V,გადააბამს,
1084,stecken::V,ჩაასობს,сухун
1085,brechen::V,მოიტეხს,хун
1086,brechen::V,მოიტეხს,кукӏварун
1087,klopfen::V,აკაკუნებს,тахъ-тахъ авун
1088,hauen::V,ლეწავს,ягъун
1089,kleben::V,წებავს,алкӏурун
1090,kleben::V,წებავს,кукӏурун
1091,kleben::V,დააწებებს,алкӏурун
1092,kleben::V,დააწებებს,кукӏурун
1093,reiben::V,დაზელს,тӏушунун
1094,streichen::V,უსვამს,алтадун
1095,schleifen::V,ლესავს,кӏвенкӏв авун
1096,schneiden::V,გაჭრის,атӏун
1097,rütteln::V,არხევს,къарсурун
1098,schütteln::V,არყევს,къарсурун
1099,schütteln::V,ანძრევს,къарсурун
1100,schwenken::V,აქნევს,элягъун
1101,schwenken::V,აქნევს,галтадун
1102,schütten::V,ღვრის,цун
1103,schütten::V,დააქცევს,цун
1104,füllen::V,გაავსებს,ацӏурун
1105,einwickeln::V,შეახვევს,кутун
1106,einwickeln::V,შეახვევს,элкъуьрун
1107,tragen::V,მიიტანს,тухун
1108,schleppen::V,მიათრევს,галчӏурун
1109,ziehen::V,წევს,ялун
1110,ziehen::V,წევს,чӏугун
1111,ziehen::V,ათრევს,ялун
1112,ziehen::V,ათრევს,чӏугун
1113,aufbewahren::V,შეინახავს,хуьн
1114,werfen::V,ისვრის,гадрун
1115,fangen::V,დაიჭერს,кьун
1116,packen::V,სტაცებს,кьун
1117,verstecken::V,მალავს,кӏевун
1118,teilen::V,დაყოფს,паюн
1119,schicken::V,გაგზავნის,ракъурун
1120,bringen::V,მოიტანს,гъун
1121,hinzufügen::V,დაამატებს,алава авун
1122,bekommen::V,ამოიღებს,къачун
1123,bekommen::V,ამოიღებს,жугъурун
1124,erhalten::V,იღებს,къачун
1125,nehmen::V,აიღებს,къачун
1126,wählen::V,გადაარჩევს,хкягъун
1127,auswählen::V,ამოარჩევს,хкягъун
1128,bewahren::V,ინარჩუნებს,хуьн
1129,behindern::V,აბრკოლებს,манийвал авун
1130,behindern::V,გააძნელებს,манийвал авун
1131,verderben::V,გააფუჭებს,чӏурун
1132,beschädigen::V,დააზიანებს,нукьсанвал гун
1133,zerbrechen::V,დაამტვრევს,хун
1134,zerreißen::V,გახევს,къазунун
1135,zerstören::V,მოსპობს,чӏурун
1136,zerstören::V,მოსპობს,барбатӏун
1137,zerstören::V,დაანგრევს,чӏурун
1138,zerstören::V,დაანგრევს,барбатӏун
1139,verbrennen::V,დაწვავს,ккун
1140,geben::V,აძლევს,гун
1141,reichen::V,მიაწოდებს,вугун
1142,reichen::V,მიაწოდებს,гун
1143,schenken::V,აჩუქებს,пишкеш авун
1144,versprechen::V,აღუთქვამს,гаф гун
1145,wünschen::V,უსურვებს,дуьа авун
1146,loben::V,აქებს,тариф авун
1147,loben::V,ამკობს,тариф авун
1148,küssen::V,აკოცებს,темен гун
1149,wiegen::V,არხევს,эчӏягъун
1150,zudecken::V,გადახურავს,гьалдун
1151,wecken::V,გააღვიძებს,ахварай авудун
1152,zeigen::V,დაანახვებს,къалурун
1153,führen::V,მიჰყავს,тухун
1154,lehren::V,ასწავლის,кӏелиз тун
1155,unterrichten::V,ასწავლის,тарс гун
1156,aufziehen::V,აღზრდის,тербия гун
1157,aufziehen::V,აღზრდის,тербияламишун
1158,leiten::V,აწარმოებს,идара авун
1159,leiten::V,ხელმძღვანელობს,идара авун
1160,antreiben::V,დააჩქარებს,тади кутун
1161,lassen::V,ა--ინებს,
1162,einladen::V,მოიპატიჟებს,теклиф авун
1163,vereinigen::V,შეაერთებს,сад авун
1164,besuchen::V,სანახავად მიდის,кьилив атун
1165,treffen::V,შეხვდება,гьалтун
1166,sich versammeln::V,შეიკრიბება,алтӏушун
1167,spielen::V,ეთამაშება,къугъун
1168,singen::V,მღერის,лугьун
1169,singen::V,მღერის,мани лугьун
1170,tanzen::V,ცეკვავს,кьуьл авун
1171,sich trennen::V,მოშორდება,къакъатун
1172,verlassen::V,მიატოვებს,гъил къачун
1173,retten::V,იხსნის,къутармишун
1174,retten::V,გადაარჩენს,къутармишун
1175,bewachen::V,დარაჯობს,хуьн
1176,bewachen::V,უთვალთვალებს,хуьн
1177,schützen::V,დაიფარავს,хуьн
1178,verteidigen::V,დაიცავს,хуьн
1179,sich schlagen::V,იჩხუბებს,кукӏун
1180,schießen::V,ისვრის,акъатун
1181,siegen::V,გაიმარჯვებს,гъалиб хьун
1182,ärgern::V,აჯავრებს,хъел гъун
1183,ärgern::V,აჯავრებს,хъел кутун
1184,schlagen::V,ცემს,ягъун
1185,schlagen::V,ცემს,галукьарун
1186,treten::V,პანღურს ამოჰკრავს,кьуьл къекъягъун
1187,treten::V,პანღურს ამოჰკრავს,кьуьл эцягъун
1188,stechen::V,სჩხვლეტს,акьадарун
1189,stoßen::V,დაეჯახება,эцягъун
1190,stehlen::V,ქურდობს,чуьнуьхун
1191,stehlen::V,მოიპარავს,чуьнуьхун
1192,stören::V,შეაწუხებს,хкуьрун
1193,belästigen::V,მობეზრდება,хкуьрун
1194,belästigen::V,მობეზრდება,азият гун
1195,verbergen::V,დამალავს,далдаламишун
1196,täuschen::V,შეცდებს,алцурарун
1197,täuschen::V,შეცდებს,алцуррун
1198,betrügen::V,მოატყუებს,алцурарун
1199,betrügen::V,მოატყუებს,гьарамзадавал авун
1200,töten::V,მოკლავს,яна кьин
1201,wohnen::V,ცხოვრობს,дуланмиш хьун
1202,wohnen::V,ბინადრობს,дуланмиш хьун
1203,arbeiten::V,მუშაობს,кӏвалахун
1204,arbeiten::V,მუშაობს,кӏвалах авун
1205,sammeln::V,შეკრებს,кӏватӏун
1206,pflücken::V,კრეფს,атӏун
1207,jagen::V,ნადირობს,гъуьрч авун
1208,fischen::V,თევზაობს,гъетер кьун
1209,fassen::V,დააჭერს,кьун
1210,hüten::V,მწყემსავს,чӏура хуьн
1211,treiben::V,მიერეკება,гьалун
1212,anbinden::V,მიაბამს,акалун
1213,füttern::V,აჭმევს,ем гун
1214,melken::V,წველის,ацун
1215,hacken::V,კეპავს,куьткуьнун
1216,gießen::V,რწყავს,яд гун
1217,reifen::V,მწიფდება,чурун
1218,reifen::V,მწიფდება,агакьун
1219,zubereiten::V,მოამზადებს,гьазурун
1220,kochen::V,მოხარშავს,ругун
1221,backen::V,გამოაცხობს,чурун
1222,braten::V,შეწვავს,чурун
1223,umrühren::V,შეურევს,какадарун
1224,umrühren::V,გათქვეფს,какадарун
1225,stricken::V,ქსოვს,хурун
1226,nähen::V,გაკერავს,цун
1227,färben::V,შეღებავს,шир ягъун
1228,reinigen::V,გაწმენდს,михьун
1229,reinigen::V,გასუფთავებს,михьун
1230,waschen::V,გარეცხავს,чуьхуьн
1231,abwischen::V,წაშლის,гуьцӏун
1232,spülen::V,გაავლებს,экъуьрун
1233,fegen::V,დაბლანდავს,шуткун
1234,kehren::V,დაგვის,кул алтадун
1235,baden::V,ბანაობს,эхъуьн
1236,sich waschen::V,იბანება,жендек чуьхуьн
1237,ausziehen::V,გაიხდის,хутӏунун
1238,ausziehen::V,გაიხდის,галудун
1239,anziehen::V,ჩაიცვამს,алукӏун
1240,sich anziehen::V,ჩაიცვამს,алукӏун
1241,sich anziehen::V,ჩაიცვამს,парталар алукӏун
1242,kämmen::V,დავარცხნის,эвягъун
1243,schmücken::V,მორთავს,безетмишун
1244,schmücken::V,მორთავს,гуьрчегарун
1245,sagen::V,იტყვის,лугьун
1246,sprechen::V,ლაპარაკობს,рахун
1247,reden::V,საუბრობს,рахун
1248,sich unterhalten::V,ბაასობს,ихтилат авун
1249,sich unterhalten::V,მუსაიფობს,ихтилат авун
1250,fragen::V,ჰკითხავს,жузун
1251,bitten::V,სთხოვს,тӏалабун
1252,erzählen::V,მოუთხრობს,ахъаюн
1253,mitteilen::V,აუწყებს,хабар гун
1254,mitteilen::V,აცნობებს,хабар гун
1255,nennen::V,უწოდებს,тӏвар гун
1256,rufen::V,დაუძახებს,эверун
1257,prahlen::V,ტრაბახობს,яцӏу гафар авун
1258,übersetzen::V,გადათარგმნის,таржума авун
1259,übersetzen::V,გადათარგმნის,гафладун
1260,denken::V,ფიქრობს,фикир авун
1261,denken::V,აზროვნებს,фикир авун
1262,glauben::V,სჯერა,агъун
1263,bemerken::V,შენიშვნავს,фикир гун
1264,erkennen::V,გამოიცნობს,
1265,begreifen::V,გაიგებს,гъавурда акьун
1266,verstehen::V,გაიგონებს,
1267,lernen::V,ისწავლის,кӏелун
1268,wissen::V,ეცოდინება,чир хьун
1269,wissen::V,ეცოდინება,чирхьун
1270,sich erinnern an::V,მოიგონებს,рикӏел хуьн
1271,sich erinnern an::V,გაიხსენებს,рикӏел хуьн
1272,vergessen::V,ივიწყებს,рикӏелай фин
1273,vergessen::V,ივიწყებს,рикӏелай алатун
1274,messen::V,ზომავს,алцумун
1275,zählen::V,ითვლის,гьисабун
1276,rechnen::V,გაიანგარიშებს,гьисабун
1277,lesen::V,კითხულობს,кӏелун
1278,malen::V,ხატავს,кхьин
1279,malen::V,ხატავს,шикилар чӏугун
1280,zeichnen::V,ხაზავს,чӏугун
1281,schreiben::V,დაწერს,кхьин
1282,besitzen::V,ექნება,иеси хьун
1283,kaufen::V,ყიდულობს,къачун
1284,kaufen::V,ყიდულობს,маса къачун
1285,verkaufen::V,გაყიდის,гун
1286,verkaufen::V,გაყიდის,маса гун
1287,bezahlen::V,გადაიხდის,къимет гун
1288,bezahlen::V,გადაიხდის,эвезда авун
1289,bezahlen::V,გადაიხდის,гьакъи агакьрун
1290,zahlen::V,გადაიხდის,къимет гун
1291,zahlen::V,გადაიხდის,эвезда авун
1292,zahlen::V,გადაიხდის,гьакъи агакьрун
1293,beherrschen::V,ფლობს,иеси хьун
1294,ertragen::V,მოითმენს,таб гун
