,Concept_ID,sk,is
822,hierhin::ADV,tade,hingað
823,von hier::ADV,odtiaľto,héðan
824,dort::ADV,tam,þar
825,dort::ADV,tam,þarna
826,dorthin::ADV,ta,þangað
827,dorthin::ADV,tam,þangað
828,geradeaus::ADV,rovno,beint áfram
829,geradeaus::ADV,priamo,beint áfram
830,vorwärts::ADV,napred,áfram
831,rückwärts::ADV,nazad,aftur á bak
832,zurück::ADV,späť,aftur
833,zurück::ADV,späť,til baka
834,zurück::ADV,naspäť,aftur
835,zurück::ADV,naspäť,til baka
836,unten::ADV,dolu,niðri
837,unten::ADV,dolu,fyrir neðan
838,unten::ADV,naspodku,niðri
839,unten::ADV,naspodku,fyrir neðan
840,hinab::ADV,dolu,niður
841,hinab::ADV,dolu,niður eftir
842,oben::ADV,hore,uppi
843,oben::ADV,navrchu,uppi
844,hinauf::ADV,hore,upp
845,hinauf::ADV,hore,upp eftir
846,hinauf::ADV,navrch,upp
847,hinauf::ADV,navrch,upp eftir
848,überall::ADV,všade,alls staðar
849,nicht::ADV,nie,ekki
850,ein wenig::ADV,trocha,dálítið
851,kaum::ADV,ledva,varla
852,kaum::ADV,ledva,tæplega
853,sehr::ADV,veľmi,mjög
854,so::ADV,tak,svo
855,so::ADV,tak,þannig
856,so::ADV,takto,svo
857,so::ADV,takto,þannig
858,noch::ADV,ešte,enn
859,noch::ADV,ešte,ennþá
860,nur::ADV,len,bara
861,nur::ADV,len,aðeins
862,schon::ADV,už,nú þegar
863,wieder::ADV,zasa,aftur
864,wieder::ADV,zasa,að nýju
865,vergebens::ADV,márne,árangurslaust
866,vergebens::ADV,nadarmo,árangurslaust
867,vor::PRP,pred,fyrir
868,hinter::PRP,za,bak við
869,hinter::PRP,za,aftur fyrir
870,unter::PRP,pod,undir
871,durch::PRP,cez,gegnum
872,neben::PRP,pri,hjá
873,neben::PRP,pri,við hliðina á
874,neben::PRP,vedľa,hjá
875,neben::PRP,vedľa,við hliðina á
876,zwischen::PRP,medzi,milli
877,zwischen::PRP,medzi,á milli
878,wegen::PRP,pre,vegna
879,wegen::PRP,kvôli,vegna
880,dies::PRN,to,þetta
881,dies::PRN,táto,þetta
882,das::PRN,to,það
883,alles::PRN,všetko,allt
884,ich::PRN,ja,ég
885,du::PRN,ty,þú
886,er::PRN,on,hann
887,wir::PRN,my,við
888,ihr::PRN,vy,þið
889,sie::PRN,oni,þær
890,sie::PRN,oni,þeir
891,was::FPRN,čo,hvað
892,wer::FPRN,kto,hver
893,wo::FADV,kde,hvar
894,wohin::FADV,kam,hvert
895,wie::FADV,ako,hvernig
896,warum::FADV,prečo,hvers vegna
897,wieviel::FNUM,koľko,hve mikill
898,eins::NUM,jeden,einn
899,zwei::NUM,dva,tveir
900,drei::NUM,tri,þrír
901,vier::NUM,štyri,fjórir
902,fünf::NUM,päť,fimm
903,sechs::NUM,šesť,sex
904,sieben::NUM,sedem,sjö
905,acht::NUM,osem,átta
906,neun::NUM,deväť,níu
907,zehn::NUM,desať,tíu
908,elf::NUM,jedenásť,ellefu
909,zwölf::NUM,dvanásť,tólf
910,zwanzig::NUM,dvadsať,tuttugu
911,dreißig::NUM,tridsať,þrjátíu
912,vierzig::NUM,štyridsať,fjörutíu
913,fünfzig::NUM,päťdesiat,fimmtíu
914,sechzig::NUM,šesťdesiat,sextíu
915,siebzig::NUM,sedemdesiat,sjötíu
916,achtzig::NUM,osemdesiat,áttatíu
917,neunzig::NUM,deväťdesiat,níutíu
918,hundert::NUM,sto,hundrað
919,tausend::NUM,tisíc,þúsund
920,und::CNJ,i,og
921,oder::CNJ,alebo,eða
922,stehen::V,stáť,standa
923,sitzen::V,sedieť,sitja
924,liegen::V,ležať,liggja
925,hängen::V,visieť,hanga
926,werden::V,stať sa,verða
927,passieren::V,stať sa,gerast
928,beginnen::V,začať sa,byrja
929,enden::V,končiť sa,enda
930,enden::V,končiť sa,lykta
931,wechseln::V,meniť sa,skipta
932,aufgehen[Sonne]::V,vychádzať,koma upp
933,untergehen[Sonne]::V,zapadnúť,ganga til viðar
934,scheinen[Sonne]::V,svietiť,skína
935,donnern::V,hrmieť,þruma
936,wehen::V,viať,blása
937,strömen::V,prúdiť,streyma
938,fließen::V,tiecť,fljóta
939,sich drehen::V,točiť sa,snúast
940,sich drehen::V,krútiť sa,snúast
941,schwanken::V,kolísať,riða
942,schwanken::V,kolísať,rugga
943,schwanken::V,klátiť sa,riða
944,schwanken::V,klátiť sa,rugga
945,schwingen::V,kývať sa,sveiflast
946,schwingen::V,chvieť sa,sveiflast
947,fallen::V,padať,falla
948,brennen::V,páliť,brenna
949,brennen::V,horieť,brenna
950,rauchen::V,dymiť sa,reykja
951,regnen::V,pršať,rigna
952,gefrieren::V,zamrznút,frjósa
953,tauen::V,taviť sa,þiðna
954,schmelzen::V,taviť sa,bráðna
955,trocknen::V,schnúť,þorna
956,sieden::V,vrieť,sjóða
957,faulen::V,hniť,rotna
958,verfaulen::V,zhniť,rotna
959,reißen::V,pretrhnúť sa,rifna
960,versinken::V,zapadnúť,sökkva
961,versinken::V,potopiť sa,sökkva
962,vergehen::V,plynúť,líða
963,erscheinen::V,objaviť sa,birtast
964,verschwinden::V,zmiznúť,hverfa
965,sinken::V,klesať,síga
966,abnehmen::V,ubúdať,lækka
967,abnehmen::V,ubúdať,minnka
968,zunehmen::V,pribúdať,aukast
969,steigen::V,stúpať,stíga
970,wachsen::V,rásť,vaxa
971,glänzen::V,jagať sa,glóa
972,glänzen::V,jagať sa,glampa
973,glänzen::V,lesknúť sa,glóa
974,glänzen::V,lesknúť sa,glampa
975,funkeln::V,iskriť sa,leiftra
976,lärmen::V,lomoziť,hafa hátt
977,läuten::V,cengať,hringja
978,klingeln::V,zvoniť,hringja
979,klirren::V,rinčať,glamra
980,klirren::V,rinčať,skrölta
981,brausen::V,hučať,ólga
982,rauschen::V,šumieť,suða
983,klingen::V,znieť,hljóma
984,klingen::V,zvoniť,hljóma
985,bellen::V,štekať,gelta
986,bellen::V,brechať,gelta
987,heulen::V,vyť,væla
988,heulen::V,vyť,ýlfra
989,blasen::V,duť,blása
990,blasen::V,fúkať,blása
991,pfeifen::V,pískať,blístra
992,pfeifen::V,hvízdať,blístra
993,schreien::V,kričať,æpa
994,stöhnen::V,stenať,stynja
995,zittern::V,triasť sa,titra
996,zittern::V,triasť sa,skjálfa
997,leben::V,žiť,lifa
998,geboren werden::V,narodiť sa,fæðast
999,atmen::V,dýchať,anda
1000,atmen::V,dýchať,draga andann
1001,trinken::V,piť,drekka
1002,essen::V,jesť,borða
1003,schlucken::V,zhltnuť,kingja
1004,müde werden::V,unaviť sa,þreytast
1005,einschlafen::V,usnúť,sofna
1006,einschlafen::V,zaspať,sofna
1007,schlafen::V,spať,sofa
1008,aufwachen::V,zobudiť sa,vakna
1009,aufstehen::V,vstať,fara á fætur
1010,sich erholen::V,zotavovať sa,hvíla sig
1011,sich erholen::V,oddýchovať si,hvíla sig
1012,krank werden::V,ochorieť,veikjast
1013,krank werden::V,ochorieť,verða veikur
1014,krank sein::V,chorieť,vera veikur
1015,krank sein::V,byť chorý,vera veikur
1016,schmerzen::V,bolieť,kenna til
1017,husten::V,kašľať,hósta
1018,genesen::V,uzdraviť sa,batna
1019,genesen::V,uzdraviť sa,frískast
1020,sterben::V,umrieť,deyja
1021,sterben::V,zomrieť,deyja
1022,umkommen::V,zahynúť,farast
1023,sich bewegen::V,pohybovať sa,bifast
1024,sich rühren::V,hnúť sa,hreyfast
1025,sich erheben::V,zdvihnúť sa,standa upp
1026,sich setzen::V,sadnúť si,setjast
1027,hinfallen::V,spadnúť,detta
1028,laufen::V,bežať,labba
1029,schreiten::V,kráčať,ganga
1030,spazierengehen::V,prechádzať sa,ganga sér til skemmtunar
1031,eilen::V,súriť,fara hratt
1032,sich beeilen::V,ponáhľať sa,flýta sér
1033,sausen::V,hučať,þjóta
1034,rennen::V,bežať,hlaupa
1035,springen::V,skákať,stökkva
1036,klettern::V,liezť,klifra
1037,schaukeln::V,húpať,róla
1038,schaukeln::V,húpať,rugga
1039,schaukeln::V,hojdať,róla
1040,schaukeln::V,hojdať,rugga
1041,kriechen::V,liezť,skríða
1042,kriechen::V,plaziť sa,skríða
1043,schwimmen::V,plávať,synda
1044,tauchen::V,ponoriť sa,kafa
1045,rudern::V,veslovať,róa
1046,fahren::V,ísť,aka
1047,fahren::V,ísť,fara
1048,fahren::V,jazdiť,aka
1049,fahren::V,jazdiť,fara
1050,fliegen::V,letieť,fljúga
1051,gehen::V,ísť,fara
1052,gehen::V,ísť,ganga
1053,weggehen::V,odísť,fara burt
1054,weggehen::V,odísť,ganga burt
1055,weggehen::V,odchádzať,fara burt
1056,weggehen::V,odchádzať,ganga burt
1057,abfahren::V,odcestovať,aka burt
1058,anhalten::V,zadržať sa,stöðva
1059,anhalten::V,zastaviť sa,stöðva
1060,hineingehen::V,vchádzať,ganga inn
1061,eintreten::V,vojsť,koma inn
1062,eintreten::V,vojsť,ganga inn
1063,eintreten::V,vstúpiť,koma inn
1064,eintreten::V,vstúpiť,ganga inn
1065,kommen::V,prísť,koma
1066,ankommen::V,prísť,koma til
1067,ankommen::V,doraziť,koma til
1068,zurückkommen::V,vrátiť sa,koma til baka
1069,bleiben::V,ostať,haldast
1070,bleiben::V,ostať,vera kyrr
1071,bleiben::V,zostať,haldast
1072,bleiben::V,zostať,vera kyrr
1073,warten::V,čakať,bíða
1074,erwarten::V,očakávať,búast við
1075,erwarten::V,očakávať,eiga von á
1076,suchen::V,hľadať,leita
1077,finden::V,nájsť,finna
1078,versuchen::V,skúsiť,reyna
1079,versuchen::V,pokúsiť sa,reyna
1080,vorbereiten::V,pripraviť,undirbúa
1081,lieben::V,ľúbiť,elska
1082,lieben::V,milovať,elska
1083,mögen::V,mať rád,þykja gott
1084,mögen::V,mať rád,falla í geð
1085,lachen::V,smiať sa,hlæja
1086,rühren::V,dojať,snerta
1087,weinen::V,plakať,gráta
1088,schimpfen::V,nadávať,skammast
1089,sich ärgern::V,hnevať sa,sárna
1090,sich ärgern::V,hnevať sa,gremjast
1091,sich ärgern::V,zlostiť sa,sárna
1092,sich ärgern::V,zlostiť sa,gremjast
1093,sich fürchten::V,báť sa,óttast
1094,fürchten::V,báť sa,óttast
1095,fliehen::V,utekať,flýja
1096,flüchten::V,utiecť,strjúka
1097,sehen::V,vidieť,sjá
1098,anschauen::V,pozrieť sa na,horfa á
1099,ansehen::V,pozrieť,líta á
1100,hören::V,počúvať,heyra
1101,zuhören::V,počúvať,hlusta
1102,probieren::V,ochutnať,smakka
1103,riechen::V,ňuchať,þefa
1104,fühlen::V,cítiť,finna til
1105,fühlen::V,pociťovať,finna til
1106,scheinen::V,zdať sa,virðast
1107,zu sehen sein::V,byť vidieť,vera að sjá
1108,vernehmen::V,počuť,heyra
1109,vernehmen::V,počuť,greina
1110,frieren::V,mrznúť,frjósa
1111,frieren::V,oziabať,frjósa
1112,tun::V,robiť,gera
1113,können::V,môcť,geta
1114,wollen::V,chcieť,ætla
1115,wollen::V,chcieť,vilja
1116,anfangen::V,začať,hefja
1117,beenden::V,skončiť,enda
1118,beenden::V,skončiť,ljúka
1119,aufhören::V,prestať,lykta
1120,gelingen::V,podariť sa,heppnast
1121,geraten::V,dariť sa,lukkast
1122,öffnen::V,otvoriť,opna
1123,schließen::V,zavrieť,loka
1124,stellen::V,postaviť,láta
1125,stellen::V,postaviť,setja
1126,setzen::V,posadiť,láta
1127,setzen::V,posadiť,setja
1128,legen::V,klásť,láta
1129,legen::V,klásť,leggja
1130,legen::V,položiť,láta
1131,legen::V,položiť,leggja
1132,berühren::V,dotykať sa,koma við
1133,verbinden::V,spojiť,sameina
1134,bedecken::V,pokryť,hylja
1135,aufhängen::V,zavesiť,hengja
1136,aufhängen::V,zavesiť,hengja upp
1137,anzünden::V,zapáliť,kveikja í
1138,aufheben::V,zdvihnúť,taka upp
1139,aufheben::V,zdvihnúť,lyfta upp
1140,zurücklassen::V,zanechať,skilja eftir
1141,verlieren::V,stratiť,týna
1142,verlieren::V,stratiť,glata
1143,fallen lassen::V,pustiť,missa
1144,machen::V,robiť,búa til
1145,herstellen::V,vyrobiť,framleiða
1146,bauen::V,stavať,smíða
1147,bauen::V,stavať,byggja
1148,bauen::V,budovať,smíða
1149,bauen::V,budovať,byggja
1150,reparieren::V,opraviť,gera við
1151,verbessern::V,zlepšiť,bæta
1152,ändern::V,zmeniť,breyta
1153,ändern::V,preinačiť,breyta
1154,graben::V,ryť,grafa
1155,graben::V,kopať,grafa
1156,beugen::V,ohnúť,beygja
1157,biegen::V,ohnúť,sveigja
1158,drehen::V,točiť,snúa
1159,drehen::V,krútiť,snúa
1160,wenden::V,obrátiť,snúa
1161,wenden::V,obrátiť,venda
1162,wenden::V,prevrátiť,snúa
1163,wenden::V,prevrátiť,venda
1164,umdrehen::V,otočiť,venda
1165,umdrehen::V,otočiť,snúa við
1166,umdrehen::V,obrátiť,venda
1167,umdrehen::V,obrátiť,snúa við
1168,heben::V,dvíhať,hefja
1169,heben::V,povzniesť,hefja
1170,hochheben::V,zdvihnúť,lyfta upp
1171,ergreifen::V,uchopiť sa,grípa
1172,halten::V,držať,rúma
1173,halten::V,držať,halda
1174,drücken::V,tisnúť,þjá
1175,drücken::V,tisnúť,þrýsta
1176,schieben::V,posunovať,ýta
1177,kratzen::V,škrabať,klóra
1178,lecken::V,lízať,sleikja
1179,beißen::V,kúsať,bíta
1180,abreißen::V,odtrhnúť,rífa af
1181,abreißen::V,odtrhnúť,rífa frá
1182,abschneiden::V,odrezať,skera af
1183,abschneiden::V,odrezať,klippa af
1184,abschneiden::V,odkrojiť,skera af
1185,abschneiden::V,odkrojiť,klippa af
1186,binden::V,zaviazať,binda
1187,binden::V,priviazať,binda
1188,stecken::V,strčiť,stinga
1189,brechen::V,zlomiť,brjóta
1190,klopfen::V,tĺcť,berja
1191,klopfen::V,tĺcť,klappa
1192,klopfen::V,klopať,berja
1193,klopfen::V,klopať,klappa
1194,hauen::V,nabiť,berja
1195,hauen::V,nabiť,höggva
1196,kleben::V,lepiť,líma
1197,kleben::V,nalepiť,líma
1198,reiben::V,trieť,núa
1199,streichen::V,namazať,smyrja
1200,schleifen::V,ostríť,slípa
1201,schneiden::V,rezať,skera
1202,schneiden::V,rezať,klippa
1203,schneiden::V,strihať,skera
1204,schneiden::V,strihať,klippa
1205,rütteln::V,triasť,skaka
1206,rütteln::V,lomcovať,skaka
1207,schütteln::V,triasť,hrista
1208,schütteln::V,potriasť,hrista
1209,schwenken::V,mávať,sveifla
1210,schütten::V,sypať,hella
1211,füllen::V,plniť,fylla
1212,einwickeln::V,zabaliť,vefja inn í
1213,tragen::V,niesť,bera
1214,schleppen::V,vliecť,draga
1215,ziehen::V,ťahať,toga
1216,ziehen::V,ťahať,draga
1217,aufbewahren::V,uložiť,geyma
1218,aufbewahren::V,uschovať,geyma
1219,werfen::V,hodiť,kasta
1220,werfen::V,vrhnúť,kasta
1221,fangen::V,chytať,grípa
1222,packen::V,baliť,þrífa í
1223,packen::V,chytiť,þrífa í
1224,verstecken::V,skryť,fela
1225,verstecken::V,schovať,fela
1226,teilen::V,podeliť,deila
1227,teilen::V,rozdeliť,deila
1228,schicken::V,posielať,senda
1229,bringen::V,priniesť,færa
1230,bringen::V,priniesť,flytja
1231,hinzufügen::V,pripojiť,bæta við
1232,bekommen::V,dostať,hljóta
1233,bekommen::V,dostať,ná
1234,erhalten::V,prijať,fá
1235,nehmen::V,vziať,taka
1236,wählen::V,voliť,velja
1237,auswählen::V,vybrať,velja úr
1238,auswählen::V,vyvoliť,velja úr
1239,bewahren::V,zachovať,gæta
1240,bewahren::V,zachovať,vernda
1241,behindern::V,zavadzať,varna
1242,behindern::V,byť v ceste,varna
1243,verderben::V,skaziť,spilla
1244,beschädigen::V,ublížiť,skemma
1245,beschädigen::V,poškodiť,skemma
1246,zerbrechen::V,rozbiť,brjóta
1247,zerbrechen::V,prelomiť,brjóta
1248,zerreißen::V,pretrhnúť,rífa
1249,zerreißen::V,pretrhnúť,rífa sundur
1250,zerstören::V,zničiť,rífa niður
1251,verbrennen::V,spáliť,brenna
1252,geben::V,dať,gefa
1253,reichen::V,podať,rétta
1254,schenken::V,darovať,gefa
1255,versprechen::V,sľúbiť,lofa
1256,versprechen::V,sľúbiť,heita
1257,wünschen::V,želať,óska
1258,loben::V,chváliť,lofa
1259,loben::V,chváliť,hrósa
1260,küssen::V,bozkať,kyssa
1261,wiegen::V,kolísať,rugga
1262,zudecken::V,prikryť,þekja
1263,zudecken::V,prikryť,breiða yfir
1264,wecken::V,zobudiť,vekja
1265,zeigen::V,ukázať,sýna
1266,führen::V,viesť,leiða
1267,lehren::V,učiť,kenna
1268,unterrichten::V,vyučovať,fræða
1269,aufziehen::V,vychovať,ala upp
1270,leiten::V,viesť,stjórna
1271,antreiben::V,popudiť,hvetja
1272,lassen::V,dať,láta
1273,einladen::V,pozvať,bjóða heim
1274,einladen::V,povolať,bjóða heim
1275,vereinigen::V,spojiť,sameina
1276,vereinigen::V,zjednotiť,sameina
1277,besuchen::V,navštíviť,heimsækja
1278,treffen::V,stretnúť,hitta
1279,sich versammeln::V,zhromaždiť sa,safnast saman
1280,spielen::V,hrať,leika sér
1281,singen::V,spievať,syngja
1282,tanzen::V,tancovať,dansa
1283,sich trennen::V,rozísť sa,skiljast
1284,verlassen::V,opustiť,yfirgefa
1285,retten::V,zachrániť,bjarga
1286,bewachen::V,strážiť,gæta
1287,bewachen::V,strážiť,hafa vörð á
1288,schützen::V,chrániť,vernda
1289,verteidigen::V,brániť,verja
1290,sich schlagen::V,biť sa,slást
1291,sich schlagen::V,biť sa,berjast
1292,schießen::V,streliť,skjóta
1293,schießen::V,strieľať,skjóta
1294,siegen::V,zvíťaziť,sigra
1295,ärgern::V,hnevať,ergja
1296,ärgern::V,hnevať,skaprauna
1297,ärgern::V,zlostiť,ergja
1298,ärgern::V,zlostiť,skaprauna
1299,schlagen::V,biť,slá
1300,schlagen::V,biť,lemja
1301,schlagen::V,udrieť,slá
1302,schlagen::V,udrieť,lemja
1303,treten::V,kopnúť,sparka
1304,stechen::V,bodnúť,stinga
1305,stechen::V,pichnúť,stinga
1306,stoßen::V,udrieť,hrinda
1307,stehlen::V,kradnúť,stela
1308,stören::V,vyrušiť,trufla
1309,belästigen::V,obťažovať,ónáða
1310,verbergen::V,skryť,leyna
1311,täuschen::V,sklamať,gabba
1312,täuschen::V,sklamať,blekkja
1313,betrügen::V,klamať,svíkja
1314,betrügen::V,klamať,blekkja
1315,betrügen::V,podvádzať,svíkja
1316,betrügen::V,podvádzať,blekkja
1317,töten::V,zabiť,drepa
1318,töten::V,usmrtiť,drepa
1319,wohnen::V,bývať,búa
1320,arbeiten::V,pracovať,vinna
1321,sammeln::V,zbierať,safna
1322,pflücken::V,trhať,tína
1323,pflücken::V,trhať,reyta
1324,pflücken::V,oberať,tína
1325,pflücken::V,oberať,reyta
1326,jagen::V,poľovať,veiða
1327,fischen::V,loviť ryby,fiska
1328,fischen::V,chytať ryby,fiska
1329,fassen::V,uloviť,veiða
1330,hüten::V,pásť,gæta
1331,hüten::V,pásť,vakta
1332,treiben::V,hnať,reka
1333,anbinden::V,priviazať,binda við
1334,anbinden::V,priviazať,binda fast
1335,füttern::V,kŕmiť,fóðra
1336,melken::V,dojiť,mjólka
1337,hacken::V,seknúť,höggva
1338,gießen::V,polievať,hella
1339,reifen::V,dozrieť,þroskast
1340,zubereiten::V,pripraviť,elda
1341,zubereiten::V,pripraviť,tilbúa
1342,kochen::V,variť,sjóða
1343,backen::V,piecť,baka
1344,backen::V,smažiť,baka
1345,braten::V,piecť,steikja
1346,braten::V,pražiť,steikja
1347,umrühren::V,pomiešať,hræra í
1348,stricken::V,pliesť,prjóna
1349,nähen::V,šiť,sauma
1350,färben::V,zafarbiť,lita
1351,reinigen::V,čistiť,hreinsa
1352,waschen::V,myť,þvo
1353,abwischen::V,utrieť,þerra
1354,spülen::V,vyplachovať,skola
1355,spülen::V,vyplachovať,þvo upp
1356,fegen::V,zametať,sópa
1357,fegen::V,zametať,hreinsa
1358,kehren::V,zametať,sópa
1359,baden::V,kúpať sa,baða sig
1360,sich waschen::V,umývať sa,þvo sér
1361,ausziehen::V,zobliecť,fara úr
1362,anziehen::V,obliecť,fara í
1363,sich anziehen::V,obliecť sa,klæðast
1364,kämmen::V,česať,greiða
1365,schmücken::V,ozdobiť,prýða
1366,schmücken::V,ozdobiť,skreyta
1367,sagen::V,povedať,segja
1368,sprechen::V,hovoriť,tala
1369,reden::V,rozprávať,ræða
1370,sich unterhalten::V,rozprávať sa,spjalla
1371,sich unterhalten::V,rozprávať sa,ræðast við
1372,fragen::V,spýtať sa,spyrja
1373,bitten::V,prosiť,biðja
1374,erzählen::V,rozprávať,segja frá
1375,mitteilen::V,oznámiť,tilkynna
1376,nennen::V,nazvať,nefna
1377,nennen::V,menovať,nefna
1378,rufen::V,volať,kalla
1379,rufen::V,zavolať,kalla
1380,prahlen::V,vystatovať sa,gorta
1381,übersetzen::V,preložiť,þýða
1382,denken::V,myslieť,hugsa
1383,glauben::V,veriť,trúa
1384,bemerken::V,podotknuť,taka eftir
1385,bemerken::V,spozorovať,taka eftir
1386,erkennen::V,poznať,þekkja
1387,begreifen::V,pochopiť,skilja
1388,begreifen::V,porozumieť,skilja
1389,verstehen::V,rozumieť,skilja
1390,lernen::V,učiť sa,læra
1391,wissen::V,vedieť,vita
1392,sich erinnern an::V,pamätať si na,minnast
1393,vergessen::V,zabudnuť,gleyma
1394,messen::V,merať,mæla
1395,zählen::V,počítať,telja
1396,rechnen::V,rátať,reikna
1397,rechnen::V,počítať,reikna
1398,lesen::V,čítať,lesa
1399,malen::V,maľovať,mála
1400,zeichnen::V,kresliť,teikna
1401,schreiben::V,písať,skrifa
1402,besitzen::V,mať,hafa
1403,besitzen::V,vlastniť,hafa
1404,kaufen::V,kúpiť,kaupa
1405,verkaufen::V,predať,selja
1406,bezahlen::V,zaplatiť,borga
1407,zahlen::V,platiť,borga
1408,beherrschen::V,ovládať,hafa á valdi sínu
1409,ertragen::V,znášať,þola
1410,ertragen::V,vydržať,þola
