,Concept_ID,av,lt
732,schlimm::A,нажасаб,prastas
733,schlimm::A,къабихӏаб,blogas
734,schlimm::A,къабихӏаб,prastas
735,wahr::A,хӏакъаб,tikras
736,wahr::A,битӏараб,tikras
737,alt::A,басрияб,senas
738,neu::A,цӏияб,naujas
739,ehemalig::A,цебе́госеб,buvęs
740,alt[Lebewesen]::A,хераб,pagyvenęs
741,jung::A,тӏинчӏаб,jaunas
742,jung::A,гӏолохъанаб,jaunas
743,arm::A,пакъираб,neturtingas
744,reich::A,бечедаб,turtingas
745,bekannt::A,лъалеб,žinomas
746,bekannt::A,лъалеб,pažįstamas
747,berühmt::A,машгьураб,žymus
748,berühmt::A,машгьураб,garsus
749,fremd::A,чияр,svetimas
750,verschieden::A,батӏи-батӏияб,įvairus
751,nah::A,гӏагарда бугеб,artimas
752,fern::A,рикӏкӏадаб,tolimas
753,linker::A,квегӏаб,kairys
754,rechter::A,кваранаб,dešinys
755,anderer::A,батӏияб,kitas
756,erster::A,тӏоцебесеб,pirmas
757,zweiter::A,кӏиабилеб,antras
758,dritter::A,лъабабилеб,trečias
759,letzter::A,ахирисеб,paskutinis
760,allein::ADV,ялгъузго,vienas
761,auf einmal::ADV,цихӏинтӏаго,iš karto
762,zusammen::ADV,цойида,kartu
763,zusammen::ADV,цойида,drauge
764,plötzlich::ADV,цойидасанго,staiga
765,sofort::ADV,гьебсагӏат,tuojau
766,jetzt::ADV,гьанже,dabãr
767,heute::ADV,жакъа,šiandien
768,morgen::ADV,метер,rytoj
769,bald::ADV,гьабсагӏаталъ,greitai
770,bald::ADV,гьабсагӏаталъ,netrukus
771,dann::ADV,цинги,po to
772,gestern::ADV,сон,vakar
773,einst::ADV,цин,kadaise
774,einst::ADV,цин,kitą kartą
775,damals::ADV,гьебмехалъ,anuomet
776,damals::ADV,гьебмехалъ,anuokart
777,damals::ADV,гьебмехалда,anuomet
778,damals::ADV,гьебмехалда,anuokart
779,danach::ADV,цинги,po to
780,danach::ADV,цинги,paskui
781,danach::ADV,хадуса,po to
782,danach::ADV,хадуса,paskui
783,vorher::ADV,цебе,anksčiau
784,zuerst::ADV,тӏоцебе,pirma
785,zuerst::ADV,тӏоцебе,iš pradžių̃
786,einmal::ADV,цинцӏул,kartą
787,einmal::ADV,цинцӏул,vieną kartą
788,einmal::ADV,цихӏин,kartą
789,einmal::ADV,цихӏин,vieną kartą
790,einmal::ADV,цоцӏул,kartą
791,einmal::ADV,цоцӏул,vieną kartą
792,manchmal::ADV,олоцӏул,kai kada
793,oft::ADV,гӏемерго,dažnai
794,immer::ADV,кидаго,visada
795,immer::ADV,кидаго,visuomet
796,niemals::ADV,киданиги,niekada
797,niemals::ADV,киданиги,niekuomet
798,hier::ADV,аниб,čia
799,hierhin::ADV,анибехун,šen
800,hierhin::ADV,анибехун,čionai
801,von hier::ADV,гьаниса,iš čia
802,dort::ADV,гьениб,ten
803,dort::ADV,гьениб,tenai
804,dorthin::ADV,гьадаба,ten
805,dorthin::ADV,гьадаба,ten link
806,geradeaus::ADV,битӏутӏа,tiesiai
807,vorwärts::ADV,цебехун,pirmyn
808,rückwärts::ADV,нахъ-нахъ,atbulai
809,zurück::ADV,нахъе,atgal
810,unten::ADV,ахакь,žemai
811,unten::ADV,ахакь,apačioje
812,unten::ADV,гъоркь,žemai
813,unten::ADV,гъоркь,apačioje
814,hinab::ADV,эхебе,žemyn
815,oben::ADV,тӏад,viršuj
816,oben::ADV,тӏадехун,viršuj
817,hinauf::ADV,эхеде,aukštyn
818,hinauf::ADV,эхеде,į viršų
819,überall::ADV,кибго,visur
820,ein wenig::ADV,дагьабго,truputį
821,kaum::ADV,хӏалалъ,vos
822,sehr::ADV,кутакалда,labai
823,sehr::ADV,кутакалда,baisiai
824,so::ADV,гьедин,taip
825,noch::ADV,жеги,dar
826,nur::ADV,гӏӣцӏго,tik
827,nur::ADV,гӏӣцӏго,vien
828,wieder::ADV,на́хъеги,vėl
829,wieder::ADV,на́хъеги,iš naujo
830,vergebens::ADV,чӏалгӏаде,veltui
831,vergebens::ADV,чӏалгӏаде,bergždžiai
832,vor::PRP,цебе,prieš
833,hinter::PRP,хадуса,už
834,unter::PRP,ахакь,po
835,unter::PRP,гъоркь,po
836,neben::PRP,аскӏо,prie
837,neben::PRP,аскӏо,šalia
838,zwischen::PRP,гьоркьоб,tarp
839,wegen::PRP,гьелда,dėl
840,wegen::PRP,гьелда,dėlei
841,dies::PRN,гьаб,šis
842,dies::PRN,гьаб,šitas
843,dies::PRN,гьеб,šis
844,dies::PRN,гьеб,šitas
845,das::PRN,доб,tat
846,ich::PRN,дун,aš
847,du::PRN,дуца,tu
848,er::PRN,доб,jis
849,wir::PRN,ниж,mes
850,ihr::PRN,нуж,jūs
851,sie::PRN,дол,ji
852,sie::PRN,дол,jos
853,sie::PRN,эл,ji
854,sie::PRN,эл,jos
855,was::FPRN,щиб,kas
856,wer::FPRN,щиб,kas
857,wo::FADV,киб,kur
858,wo::FADV,кибехун,kur
859,wohin::FADV,кибехун,kur
860,wohin::FADV,кибехун,kur link
861,wie::FADV,кин,kaip
862,warum::FADV,щай,kod̃ėl
863,warum::FADV,щай,dėl ko
864,wieviel::FNUM,кигӏан,kiek
865,eins::NUM,цо,vienas
866,zwei::NUM,кӏиго,du
867,drei::NUM,лъабго,trys
868,vier::NUM,ункъо,keturi
869,fünf::NUM,щуго,penki
870,sechs::NUM,анлъго,šeši
871,sieben::NUM,анкьго,septyni
872,acht::NUM,микьго,aštuoni
873,neun::NUM,ичӏго,devyni
874,zehn::NUM,анцӏго,dešimt
875,elf::NUM,анцӏила цо,vienuolika
876,zwölf::NUM,кӏиго-анцӏила,dvylika
877,zwanzig::NUM,къого,dvidešimt
878,dreißig::NUM,лъеберго,trisdešimt
879,vierzig::NUM,кӏикъого,keturiasdešimt
880,fünfzig::NUM,кӏикъо́ялда анцӏго,penkiasdešimt
881,sechzig::NUM,лъабкъого,šešiasdešimt
882,siebzig::NUM,лъабкъо́ялда анцӏго,septyniasdešimt
883,achtzig::NUM,ункъого,aštuoniasdešimt
884,neunzig::NUM,ункъоялда а́нцӏила,devyniasdešimt
885,hundert::NUM,нусго,šimtas
886,tausend::NUM,азарго,tūkstantis
887,und::CNJ,ва,ĩr
888,und::CNJ,-ги,ĩr
889,oder::CNJ,ялъуни,ar
890,oder::CNJ,ялъуни,arba
891,stehen::V,бахъунчӏезе,stovėti
892,sitzen::V,гӏодов чӏезе,sėdėti
893,liegen::V,бегизе,gulėti
894,hängen::V,базе,kyboti
895,hängen::V,базе,kabėti
896,werden::V,бахъине,taptis
897,werden::V,бахъине,darytis
898,passieren::V,лъугьине,atsitikti
899,passieren::V,лъугьине,pasitaikyti
900,passieren::V,лъугьа-бахъине,atsitikti
901,passieren::V,лъугьа-бахъине,pasitaikyti
902,beginnen::V,байбихьизе,prasid́ėti
903,enden::V,лъугӏизе,baigtis
904,wechseln::V,хиса-басизе,keistis
905,wechseln::V,хиса-басизе,pasikeisti
906,wechseln::V,хисизе,keistis
907,wechseln::V,хисизе,pasikeisti
908,aufgehen[Sonne]::V,баккизе,tekėti
909,aufgehen[Sonne]::V,баккизе,patekėti
910,untergehen[Sonne]::V,щинкӏизе,leistis
911,untergehen[Sonne]::V,щинкӏизе,nusileisti
912,scheinen[Sonne]::V,къалъ-къалъизе,šviesti
913,donnern::V,гъугъазе,griausti
914,donnern::V,гъугъазе,griaudėti
915,wehen::V,пуйзе,pūsti
916,strömen::V,чвахизе,lietis
917,strömen::V,чвахизе,plūsti
918,fließen::V,чвахизе,tekėti
919,sich drehen::V,сверизе,suktis
920,sich drehen::V,сверизе,pasisukti
921,schwanken::V,хьвагӏезе,svyruoti
922,schwanken::V,багъа-бачаризе,svyruoti
923,schwingen::V,щвартӏезе,suptis
924,fallen::V,бортизе,pulti
925,fallen::V,бортизе,kristi
926,brennen::V,рекӏине,degti
927,rauchen::V,кӏкӏуй буризе,rūkyti
928,regnen::V,базе,lyti
929,gefrieren::V,гӏу́низе,užšalti
930,tauen::V,биаризе,tirpti
931,schmelzen::V,биине,lydytis
932,trocknen::V,бакъвазе,džiūti
933,sieden::V,гьалдезе,virti
934,faulen::V,махӏцине,pūti
935,verfaulen::V,туризе,švinkti
936,reißen::V,бихъизе,plyšti
937,reißen::V,бихъизе,trūkti
938,versinken::V,гъанкъизе,skę̃sti
939,versinken::V,гъанкъизе,grimzti
940,vergehen::V,базе,praeiti
941,vergehen::V,бахъизе,praeiti
942,vergehen::V,ине,praeiti
943,erscheinen::V,баккизе,pasirodyti
944,verschwinden::V,къине,dingti
945,verschwinden::V,къине,išnykti
946,verschwinden::V,къине,pranykti
947,verschwinden::V,билизе,dingti
948,verschwinden::V,билизе,išnykti
949,verschwinden::V,билизе,pranykti
950,sinken::V,гӏодо́бе ккезе,kristi
951,abnehmen::V,тӏаса камизе,mažėti
952,abnehmen::V,тӏаса камизе,silpnėti
953,zunehmen::V,гӏемерлъизе,didėti
954,zunehmen::V,гӏемерлъизе,padaugėti
955,steigen::V,бахине,kilti
956,wachsen::V,кӏодолъизе,augti
957,glänzen::V,цӏвакизе,blizgėti
958,funkeln::V,паркъезе,žibėti
959,lärmen::V,хъудизе,triukšmauti
960,lärmen::V,чӏиргъдизе,triukšmauti
961,läuten::V,кьабизе,skambinti
962,klingeln::V,кьабизе,skambinti
963,klirren::V,зваргъизе,žvangėti
964,brausen::V,гьалаглъизе,šniokšti
965,rauschen::V,шуршудизе,ošti
966,rauschen::V,шуршудизе,šlamėti
967,klingen::V,бахъине,skardėti
968,bellen::V,гъанчдезе,loti
969,heulen::V,рурудизе,kaukti
970,heulen::V,рурудизе,staugti
971,blasen::V,гьохьизе,pūsti
972,pfeifen::V,гьещтӏезе,švilpti
973,pfeifen::V,гьещтӏезе,švilpauti
974,schreien::V,ахӏизе,šaukti
975,schreien::V,ахӏдезе,šaukti
976,stöhnen::V,зигардизе,dejuoti
977,stöhnen::V,зигардизе,aimanuoti
978,zittern::V,дарран,virpėti
979,zittern::V,гьаргьадизе,virpėti
980,leben::V,бетӏербахъизе,gyventi
981,geboren werden::V,лъугьине,gimti
982,atmen::V,хӏухьел биччазе,alsuoti
983,atmen::V,хӏухьел биччазе,kvėpuoti
984,trinken::V,гьекъезе,gerti
985,essen::V,квине,valgyti
986,essen::V,кваназе,valgyti
987,schlucken::V,кӏкӏвине,praryti
988,schlucken::V,къулчӏизе,praryti
989,müde werden::V,сваказе,nuvargti
990,müde werden::V,сваказе,privargti
991,einschlafen::V,кьижизе,užmigti
992,einschlafen::V,гъапуллъизе,užmigti
993,schlafen::V,кьижизе,miegoti
994,aufwachen::V,бигьине,pabusti
995,aufstehen::V,бахъине,keltis
996,aufstehen::V,бахъине,atsikelti
997,aufstehen::V,тӏадебахъине,keltis
998,aufstehen::V,тӏадебахъине,atsikelti
999,sich erholen::V,хьи бахъизе,pailsėti
1000,sich erholen::V,хьи бахъизе,poilsiauti
1001,sich erholen::V,хӏалхьи гьабизе,pailsėti
1002,sich erholen::V,хӏалхьи гьабизе,poilsiauti
1003,krank werden::V,унтизе,susirgti
1004,krank sein::V,унтизе,sirgti
1005,schmerzen::V,унтизе,sopėti
1006,schmerzen::V,унтизе,skaudėti
1007,husten::V,хъегӏизе,kosėti
1008,genesen::V,лъилъизе,sveikti
1009,genesen::V,лъилъизе,taisytis
1010,sterben::V,хвезе,mirti
1011,sterben::V,хвезе,numirti
1012,umkommen::V,гьалаглъизе,žūti
1013,sich bewegen::V,багъаризе,judėti
1014,sich bewegen::V,багъаризе,pasijudinti
1015,sich bewegen::V,багъаргъизе,judėti
1016,sich bewegen::V,багъаргъизе,pasijudinti
1017,sich rühren::V,багъаризе,krutėti
1018,sich erheben::V,тӏадебахъине,pakilti
1019,sich erheben::V,тӏадебахъине,atsikelti
1020,sich erheben::V,бахъине,pakilti
1021,sich erheben::V,бахъине,atsikelti
1022,sich setzen::V,гӏодов чӏезе,sėstis
1023,sich setzen::V,гӏодов чӏезе,atsisėsti
1024,hinfallen::V,щапизе,parkristi
1025,hinfallen::V,щапизе,pargriūti
1026,laufen::V,хьвадизе,eiti
1027,schreiten::V,чӏезе,žengti
1028,schreiten::V,чӏезе,žingsniuoti
1029,spazierengehen::V,тира-сверизе,pasivaikščioti
1030,eilen::V,ракӏхӏалакине,skubėti
1031,eilen::V,дуризе,skubėti
1032,sich beeilen::V,дуризе,paskub́ėti
1033,sich beeilen::V,дуризе,pasiskubinti
1034,sich beeilen::V,гӏедегӏизе,paskub́ėti
1035,sich beeilen::V,гӏедегӏизе,pasiskubinti
1036,sausen::V,тӏуризе,dumti
1037,sausen::V,тӏуризе,lėkti
1038,rennen::V,бекеризе,bėgti
1039,springen::V,кӏанцӏизе,šokti
1040,klettern::V,хархадизе,kopti
1041,schaukeln::V,гьерщезе,supti
1042,schaukeln::V,гьерщезе,linguoti
1043,kriechen::V,хъурщизе,ropoti
1044,kriechen::V,хъурщизе,šliaužti
1045,schwimmen::V,лъедезе,plaukti
1046,tauchen::V,букъардизе,nerti
1047,rudern::V,хазе,irtis
1048,rudern::V,хазе,irkluoti
1049,fahren::V,ине,važiuoti
1050,fahren::V,ине,važinėti
1051,fliegen::V,боржине,lėkti
1052,fliegen::V,боржине,skristi
1053,gehen::V,ине,eiti
1054,weggehen::V,ине,išeiti
1055,abfahren::V,къокъине,išvykti
1056,abfahren::V,къокъине,išvažiuoti
1057,anhalten::V,чӏезе,sustoti
1058,anhalten::V,тархъизе,sustoti
1059,anhalten::V,лъалхъизе,sustoti
1060,hineingehen::V,тӏаделъугьине,įeiti
1061,eintreten::V,лъугьине,įžengti
1062,kommen::V,бачӏине,ateiti
1063,ankommen::V,щвезе,ateiti
1064,ankommen::V,тӏадебачӏине,ateiti
1065,zurückkommen::V,тадбуссине,grį̃žti
1066,zurückkommen::V,тадбуссине,sugrį̃žti
1067,zurückkommen::V,тӏадбуссине,grį̃žti
1068,zurückkommen::V,тӏадбуссине,sugrį̃žti
1069,bleiben::V,чӏезе,likti
1070,bleiben::V,чӏезе,pasilikti
1071,bleiben::V,хутӏизе,likti
1072,bleiben::V,хутӏизе,pasilikti
1073,warten::V,чӏезе,laukti
1074,erwarten::V,балагьизе,laukti
1075,suchen::V,балагьизе,ieškoti
1076,finden::V,батизе,rasti
1077,finden::V,батизе,surasti
1078,versuchen::V,хӏалбихьизе,mėginti
1079,vorbereiten::V,хӏадурлъизабизе,rengti
1080,lieben::V,балай бегьизе,myĺėti
1081,mögen::V,бокьизе,ḿėgti
1082,mögen::V,бокьизе,patikti
1083,lachen::V,белъизе,juoktis
1084,weinen::V,гӏодизе,verkti
1085,schimpfen::V,гъанчдезе,bartis
1086,sich ärgern::V,вагъизе,pykti
1087,sich ärgern::V,вагъизе,apmaudauti
1088,sich ärgern::V,ццида́хине,pykti
1089,sich ärgern::V,ццида́хине,apmaudauti
1090,sich fürchten::V,хӏинкъизе,bijoti
1091,sich fürchten::V,хӏинкъизе,baimintis
1092,fürchten::V,беркъазе,bijoti
1093,fürchten::V,беркъазе,baimintis
1094,fürchten::V,хӏинкъа-къазе,bijoti
1095,fürchten::V,хӏинкъа-къазе,baimintis
1096,fliehen::V,лъутизе,bėgti
1097,fliehen::V,лъутизе,sprukti
1098,flüchten::V,лъутизе,pabėgti
1099,sehen::V,бихьизе,žiūŕėti
1100,anschauen::V,бертӏамизе,žiūŕėti
1101,anschauen::V,балагьизе,žiūŕėti
1102,ansehen::V,бала-гъалагьизе,žiūrėti į
1103,ansehen::V,бала-гъалагьизе,pažiūrėti į
1104,hören::V,рагӏизе,girdėti
1105,zuhören::V,гӏенеккизе,klausytis
1106,probieren::V,кӏалдиб хъва́зе,ragauti
1107,probieren::V,кӏалдиб хъва́зе,paragauti
1108,probieren::V,чӏамизе,ragauti
1109,probieren::V,чӏамизе,paragauti
1110,riechen::V,су́нтӏизе,uosti
1111,riechen::V,су́нтӏизе,užuosti
1112,fühlen::V,чӏвазе,justi
1113,fühlen::V,чӏвазе,jausti
1114,fühlen::V,чӏвазе,pajusti
1115,zu sehen sein::V,бихьизе,pasirodyti
1116,vernehmen::V,рагӏизе,išgirsti
1117,frieren::V,цӏорозе,šalti
1118,tun::V,гьабизе,daryti
1119,können::V,кӏвезе,galėti
1120,können::V,кӏвезе,pajėgti
1121,können::V,лъазе,galėti
1122,können::V,лъазе,pajėgti
1123,wollen::V,бокьизе,norėti
1124,anfangen::V,байбихьизе,pradėti
1125,anfangen::V,байбихьизе,prasid́ėti
1126,beenden::V,тӏубазабизе,baigti
1127,beenden::V,тӏубазабизе,užbaigti
1128,beenden::V,лъугӏизабизе,baigti
1129,beenden::V,лъугӏизабизе,užbaigti
1130,aufhören::V,бахъизе,liautis
1131,gelingen::V,бахъизе,pavykti
1132,gelingen::V,бахъизе,pasisekti
1133,geraten::V,бахъизе,nusisekti
1134,öffnen::V,рагьизе,atverti
1135,öffnen::V,рагьизе,atidaryti
1136,schließen::V,къазе,uždaryti
1137,stellen::V,чӏвазе,statyti
1138,stellen::V,чӏвазе,pastatyti
1139,setzen::V,рекӏинабизе,sodinti
1140,setzen::V,рекӏинабизе,pasodinti
1141,setzen::V,гӏодор чӏезаризе,sodinti
1142,setzen::V,гӏодор чӏезаризе,pasodinti
1143,legen::V,лъезе,dėti
1144,legen::V,лъезе,pad́ėti
1145,berühren::V,хъвазе,liesti
1146,berühren::V,хъвазе,paliesti
1147,verbinden::V,хьухьине,jungti
1148,verbinden::V,хьухьине,surišti
1149,verbinden::V,бухьине,jungti
1150,verbinden::V,бухьине,surišti
1151,bedecken::V,кквезе,uždengti
1152,aufhängen::V,базе,pakarti
1153,aufhängen::V,базе,pakabinti
1154,anzünden::V,бакизе,padegti
1155,anzünden::V,рекӏинабизе,padegti
1156,zurücklassen::V,тезе,palikti
1157,verlieren::V,билизабизе,pamesti
1158,fallen lassen::V,бортизабизе,atsisakyti
1159,machen::V,гьабизе,dirbti
1160,herstellen::V,гьабизе,gaminti
1161,herstellen::V,хӏадурлъизабизе,gaminti
1162,bauen::V,базе,statyti
1163,bauen::V,базе,pastatyti
1164,bauen::V,гьабизе,statyti
1165,bauen::V,гьабизе,pastatyti
1166,reparieren::V,къачӏазе,taisyti
1167,reparieren::V,къачӏазе,remontuoti
1168,verbessern::V,лъикӏлъизабизе,gerinti
1169,verbessern::V,лъикӏлъизабизе,ištaisyti
1170,ändern::V,хисизабизе,keisti
1171,ändern::V,хисизабизе,pakeisti
1172,graben::V,бухъизе,kasti
1173,beugen::V,хьетӏизабизе,lenkti
1174,beugen::V,хьетӏизабизе,palenkti
1175,biegen::V,гьетӏизабизе,lenkti
1176,biegen::V,гьетӏизабизе,palenkti
1177,drehen::V,тиризабизе,sukti
1178,drehen::V,свердизабизе,sukti
1179,wenden::V,бегизе,kreipti
1180,wenden::V,бегизе,pakreipti
1181,umdrehen::V,бегизе,sukti
1182,umdrehen::V,бегизе,apversti
1183,umdrehen::V,бега-битӏизе,sukti
1184,umdrehen::V,бега-битӏизе,apversti
1185,heben::V,борхизе,kelti
1186,heben::V,борхизе,pakelti
1187,hochheben::V,борхалъизабизе,pakelti
1188,hochheben::V,борхизе,pakelti
1189,ergreifen::V,кквезе,čiupti
1190,ergreifen::V,кквезе,griebti
1191,halten::V,кквезе,laikyti
1192,halten::V,кквезе,palaikyti
1193,drücken::V,къазе,spausti
1194,drücken::V,къанцӏу́зе,spausti
1195,drücken::V,къвал ба́зе,spausti
1196,schieben::V,хъилдизе,stumti
1197,kratzen::V,хачазе,kasyti
1198,kratzen::V,хачазе,grandyti
1199,lecken::V,чӏикӏизе,laižyti
1200,beißen::V,хӏанчӏизе,kandžioti
1201,beißen::V,хӏанчӏизабизе,kandžioti
1202,abreißen::V,тӏезе,nuplėšti
1203,abreißen::V,тӏезабизе,nuplėšti
1204,abschneiden::V,къотӏизе,atpjauti
1205,abschneiden::V,къотӏизе,atkirpti
1206,binden::V,бухьине,rišti
1207,binden::V,бухьине,surišti
1208,stecken::V,къазабизе,kišti
1209,stecken::V,къазабизе,įkišti
1210,brechen::V,бекизе,lūžti
1211,brechen::V,бекизе,laužyti
1212,klopfen::V,дванкезе,belsti
1213,klopfen::V,дванкезе,barbenti
1214,hauen::V,базе,mušti
1215,kleben::V,бацӏцӏине,lipdyti
1216,kleben::V,бацӏцӏине,klijuoti
1217,reiben::V,хачазе,trinti
1218,reiben::V,хачазе,tarkuoti
1219,streichen::V,бахине,tepti
1220,streichen::V,бахине,užtepti
1221,streichen::V,жужазе,tepti
1222,streichen::V,жужазе,užtepti
1223,schleifen::V,лъухьизе,galą́sti
1224,schneiden::V,къотӏизе,pjauti
1225,schneiden::V,къотӏизе,kirpti
1226,rütteln::V,багъа-бачаризабизе,purtyti
1227,schütteln::V,кӏобокӏизе,purtyti
1228,schwenken::V,гьесадизе,mojuoti
1229,schwenken::V,хьвагӏезабизе,mojuoti
1230,schütten::V,тӏезе,pilti
1231,schütten::V,тӏезе,berti
1232,füllen::V,цӏезабизе,pildyti
1233,füllen::V,цӏезабизе,pripildyti
1234,einwickeln::V,жемизе,įvynioti
1235,einwickeln::V,жемизе,suvynioti
1236,tragen::V,баччизе,nešti
1237,tragen::V,баччизе,nešioti
1238,schleppen::V,бехъерхъизе,vilkti
1239,ziehen::V,цӏазе,tempti
1240,aufbewahren::V,цӏунизе,laikyti
1241,werfen::V,рехизе,mesti
1242,werfen::V,рехизе,sviesti
1243,fangen::V,кквезе,sugauti
1244,packen::V,кквезе,čiupti
1245,packen::V,кквезе,griebti
1246,verstecken::V,бахчизе,slėpti
1247,verstecken::V,бахчизе,slapstyti
1248,teilen::V,бикьизе,dalyti
1249,teilen::V,бикьизе,padalyti
1250,schicken::V,битӏизе,sių̃sti
1251,schicken::V,битӏизе,pasių̃sti
1252,bringen::V,баччизе,atnešti
1253,hinzufügen::V,жубазе,pridėti
1254,bekommen::V,щвезе,gauti
1255,erhalten::V,щвезе,gauti
1256,erhalten::V,босизе,gauti
1257,nehmen::V,босизе,paimti
1258,wählen::V,бищизе,rinkti
1259,wählen::V,бищизе,išsirinkti
1260,auswählen::V,тӏасабищизе,išrinkti
1261,bewahren::V,цӏунизе,išsaugoti
1262,behindern::V,квекӏен гьабизе,trukdyti
1263,verderben::V,хвезабизе,sugadinti
1264,beschädigen::V,галгъазабизе,žaloti
1265,beschädigen::V,галгъазабизе,gadinti
1266,zerbrechen::V,щущазабизе,sukulti
1267,zerbrechen::V,щущазабизе,sudaužyti
1268,zerreißen::V,бихъизе,perplėšti
1269,zerreißen::V,бихъизе,suplėšyti
1270,zerstören::V,биххизабизе,suardyti
1271,zerstören::V,биххизабизе,sugriauti
1272,verbrennen::V,бухӏизе,deginti
1273,verbrennen::V,бухӏизе,sudeginti
1274,geben::V,кьезе,duoti
1275,geben::V,кьезе,paduoti
1276,reichen::V,кьезе,paduoti
1277,schenken::V,кьезе,dovanoti
1278,versprechen::V,назру гьабизе,žadėti
1279,versprechen::V,назру гьабизе,pažadėti
1280,wünschen::V,бокьизе,norėti
1281,wünschen::V,бокьизе,linḱėti
1282,loben::V,беццизе,girti
1283,loben::V,беццизе,pagirti
1284,loben::V,бецца-бекъизе,girti
1285,loben::V,бецца-бекъизе,pagirti
1286,küssen::V,баизе,bučiuoti
1287,wiegen::V,чӏучӏадизабизе,supti
1288,zudecken::V,тӏадбигъине,užkloti
1289,zudecken::V,тӏадбигъине,uždengti
1290,wecken::V,бигьинабизе,žadinti
1291,zeigen::V,бихьизабизе,rodyti
1292,führen::V,бачине,vesti
1293,führen::V,бачине,vadovauti
1294,lehren::V,малъизе,mokyti
1295,lehren::V,малъизе,išmokyti
1296,lehren::V,цӏализабизе,mokyti
1297,lehren::V,цӏализабизе,išmokyti
1298,unterrichten::V,цӏализабизе,dėstyti
1299,aufziehen::V,гӏезабизе,išauginti
1300,leiten::V,нухмалъи гьабизе,valdyti
1301,leiten::V,нухмалъи гьабизе,vadovauti
1302,antreiben::V,гӏедегӏизабизе,uiti
1303,antreiben::V,гӏедегӏизабизе,raginti
1304,antreiben::V,гӏедегӏизабизе,skubinti
1305,einladen::V,ахӏизе,kviesti
1306,einladen::V,ахӏизе,pakviesti
1307,einladen::V,тӏадеахӏизе,kviesti
1308,einladen::V,тӏадеахӏизе,pakviesti
1309,vereinigen::V,цолъизабизе,sujungti
1310,vereinigen::V,цолъизабизе,suvienyti
1311,besuchen::V,баккизе,lankyti
1312,besuchen::V,баккизе,aplankyti
1313,besuchen::V,хьвадизе,lankyti
1314,besuchen::V,хьвадизе,aplankyti
1315,treffen::V,дандчӏвазе,sutikti
1316,treffen::V,дандчӏвазе,pasitikti
1317,sich versammeln::V,данделъизе,susirinkti
1318,sich versammeln::V,бакӏаризе,susirinkti
1319,spielen::V,басандизе,groti
1320,spielen::V,басандизе,žaisti
1321,singen::V,ахӏизе,dainuoti
1322,tanzen::V,кьурдизе,šokti
1323,sich trennen::V,батӏалъизе,skirtis
1324,sich trennen::V,батӏалъизе,išsiskirti
1325,verlassen::V,тезе,palikti
1326,verlassen::V,рехунтезе,palikti
1327,retten::V,хвасар гьабизе,gelbėti
1328,retten::V,хвасарлъизабизе,gelbėti
1329,bewachen::V,цӏунизе,sergėti
1330,schützen::V,цӏунизе,ginti
1331,schützen::V,цӏунизе,apginti
1332,verteidigen::V,цӏунизе,ginti
1333,verteidigen::V,цӏунизе,apginti
1334,sich schlagen::V,багъизе,muštis
1335,schießen::V,речӏчӏизе,šauti
1336,schießen::V,речӏчӏизе,šaudyti
1337,siegen::V,бергьине,nugalėti
1338,ärgern::V,вагъизавизе,pykinti
1339,schlagen::V,кьабизе,mušti
1340,schlagen::V,кьабизе,smogti
1341,schlagen::V,кьабизе,trenkti
1342,treten::V,мал тункизе,mygti
1343,stechen::V,къазабизе,gelti
1344,stechen::V,къазабизе,smeigti
1345,stoßen::V,тункизе,stumti
1346,stoßen::V,тункизе,pastumti
1347,stoßen::V,хъилдизе,stumti
1348,stoßen::V,хъилдизе,pastumti
1349,stehlen::V,щинкӏизабизе,vogti
1350,stören::V,квекӏен гьабизе,trikdyti
1351,stören::V,татубахъи гьабизе,trikdyti
1352,belästigen::V,рахӏатхвезабизе,apsunkinti
1353,verbergen::V,бахчизе,slėpti
1354,verbergen::V,бахчизе,paslėpti
1355,verbergen::V,балъго тезе,slėpti
1356,verbergen::V,балъго тезе,paslėpti
1357,täuschen::V,божуда рекӏкӏ гьабизе,klaidinti
1358,täuschen::V,гуккизе,klaidinti
1359,betrügen::V,хӏилла гьабизе,apgauti
1360,betrügen::V,сандирахълъи гьабизе,apgauti
1361,töten::V,чӏвазе,žudyti
1362,töten::V,чӏвазе,nužudyti
1363,wohnen::V,яшав гьабизе,gyventi
1364,arbeiten::V,хӏалтӏизе,dirbti
1365,arbeiten::V,хӏалтӏизе,triūsti
1366,sammeln::V,бакӏаризе,rinkti
1367,pflücken::V,бетӏизе,skinti
1368,pflücken::V,бетӏизе,raškyti
1369,jagen::V,чан гьабизе,medžioti
1370,fischen::V,ччугӏа кквезе,žvejoti
1371,fassen::V,кквезе,sučiupti
1372,hüten::V,кваназабизе,ganyti
1373,treiben::V,гъезе,ginti
1374,anbinden::V,бухьине,pririšti
1375,füttern::V,кваназабизе,šerti
1376,melken::V,бечӏчӏизе,melžti
1377,hacken::V,чӏвазе,kapoti
1378,gießen::V,лъалъазе,lieti
1379,gießen::V,лъалъазе,laistyti
1380,reifen::V,барщизе,nokti
1381,reifen::V,барщизе,sirpti
1382,zubereiten::V,бежа-белъине,ruošti
1383,zubereiten::V,бежа-белъине,gaminti
1384,kochen::V,белъине,virti
1385,kochen::V,белъине,virinti
1386,backen::V,базе,kepti
1387,braten::V,бежизе,kepti
