,Concept_ID,ady,sah
651,zusammen::ADV,зэгъусэхэ́у,холбуу
652,lange::ADV,бэрэ́,уһуннук
653,plötzlich::ADV,зэкӏэм,эмискэ
654,sofort::ADV,ардэдэм,тута
655,sofort::ADV,асыхьатым,тута
656,später::ADV,нэужым,хойут
657,jetzt::ADV,джы,билигин
658,heute::ADV,непэ́,бүгүн
659,morgen::ADV,неу́щы,сарсын
660,bald::ADV,псынкӏэу,өтөр
661,dann::ADV,нэужым,кэнна
662,gestern::ADV,тыгъуа́с,бэҕэһээ
663,einst::ADV,зэгорэ́м,биир төгүл
664,einst::ADV,зэгорэ́м,арай биирдэ
665,damals::ADV,армэ,оччоҕо
666,damals::ADV,ащыгъум,оччоҕо
667,danach::ADV,нэужым,аары
668,danach::ADV,нэужым,ол кэнниттэн
669,vorher::ADV,нахьыпэм,урут
670,einmal::ADV,зэ,биирдэ
671,oft::ADV,бэрэ,чаастатык
672,immer::ADV,ренэ́у,мэлдьи
673,dort::ADV,модэ,онно
674,dorthin::ADV,модэ́,онно
675,geradeaus::ADV,занкӏэу,быһа
676,geradeaus::ADV,занкӏэу,быһаччы
677,vorwärts::ADV,ыпэкӏэ,инники
678,rückwärts::ADV,ыужыкӏэ́,төттөру
679,zurück::ADV,ыужыкӏэ́,төттөрү
680,unten::ADV,ычӏэкӏэ́,аллара
681,hinab::ADV,ычӏэгъы́,аллара
682,hinab::ADV,ычӏэкӏэ́,аллара
683,oben::ADV,ышъхьагъы,үөһэ
684,hinauf::ADV,ышъхьагъыкӏэ,өрө
685,hinauf::ADV,ышъхьагъыкӏэ,үөһэ
686,überall::ADV,тыди́,бэйдиэ
687,überall::ADV,тыдэкӏи́,бэйдиэ
688,nicht::ADV,-п,буолбатах
689,nicht::ADV,мы-,буолбатах
690,ein wenig::ADV,тӏэкӏу,кыратык
691,kaum::ADV,къоды́й,нэһиилэ
692,sehr::ADV,дэд,бэрт
693,sehr::ADV,дэд,наһаа
694,so::ADV,ащ фэд,оччо
695,so::ADV,ащ фэд,оннук
696,so::ADV,мыщ фэд,оччо
697,so::ADV,мыщ фэд,оннук
698,so::ADV,джащ фэд,оччо
699,so::ADV,джащ фэд,оннук
700,noch::ADV,джыри,өссө
701,nur::ADV,ныӏэ́п,эрэ
702,nur::ADV,ныӏэ́п,сыччах
703,wieder::ADV,джыри,эмиэ
704,vergebens::ADV,пкӏэнчъэ́у,таак
705,vor::PRP,пашъхьэ́,иннигэр
706,hinter::PRP,кӏы́б,кэлин
707,unter::PRP,чӏэ-,-ҕа
708,unter::PRP,чӏэ-,оһох түгэҕэ
709,durch::PRP,пхыры-,курдары
710,neben::PRP,дэжь,аттыгар
711,zwischen::PRP,азыфа́гу,ыккардынан
712,wegen::PRP,къы-,уҥуортан
713,dies::PRN,ар,ити
714,dies::PRN,ар,бу
715,das::PRN,а,били
716,das::PRN,мо,били
717,alles::PRN,зэкӏэ́,барыта
718,ich::PRN,сэ,мин
719,du::PRN,о,эн
720,er::PRN,ар,кнни
721,wir::PRN,тэ,биһиги
722,ihr::PRN,шъо,эһиги
723,sie::PRN,ахэр,кинилэр
724,was::FPRN,сыд,туох
725,wer::FPRN,хэт,ким
726,wo::FADV,тыдэ́,ханна
727,wohin::FADV,тыдэ́,ханна
728,wie::FADV,сыдэущтэ́у,хайдах
729,warum::FADV,сыд пае́,тоҕо
730,wieviel::FNUM,тхьапш,төһө
731,wieviel::FNUM,сыд фэди́з,төһө
732,eins::NUM,зы,биир
733,zwei::NUM,тӏу,икки
734,drei::NUM,щы,үс
735,vier::NUM,плӏы,түөрт
736,fünf::NUM,тфы,биэс
737,sechs::NUM,хы,алта
738,sieben::NUM,блы,сэттэ
739,acht::NUM,и,аҕыс
740,neun::NUM,бгъу,тоҕус
741,zehn::NUM,пшӏы,уон
742,elf::NUM,пшӏыкӏузы́,уон биир
743,zwölf::NUM,пшӏыкӏутӏу,уон икки
744,zwanzig::NUM,тӏокӏы́,сүүрбэ
745,dreißig::NUM,щэкӏы,отут
746,vierzig::NUM,тӏокӏи́тӏу,түөрт уон
747,fünfzig::NUM,шъэны́ыкъу,биэс уон
748,sechzig::NUM,тӏокӏи́щ,алта уон
749,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,сэттэ уон
750,achtzig::NUM,тӏокӏи́пӏ,аҕыс уон
751,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,тоҕус уонус
752,hundert::NUM,шъэ,сүүс
753,tausend::NUM,мин,тыһыынча
754,und::CNJ,ыкӏи,да
755,und::CNJ,ыкӏи,уонна
756,und::CNJ,ыкӏи,итиэннэ
757,oder::CNJ,е,эбэтэр
758,stehen::V,ущытын,тур
759,stehen::V,умыхъыен,тур
760,sitzen::V,уисын,олор
761,sitzen::V,утесын,олор
762,liegen::V,телъы́н,сыт
763,hängen::V,къыщылэлын,санньылый
764,hängen::V,къыщылэлын щыгъын быхъур,санньылый
765,werden::V,хъун,буол
766,passieren::V,къэхъун,буол
767,beginnen::V,къежьэн,саҕалан
768,beginnen::V,къыублэн,саҕалан
769,enden::V,ухы́н,бүт
770,wechseln::V,зэхъожьы́н,уларый
771,aufgehen[Sonne]::V,къыкъокӏы́н,ой
772,untergehen[Sonne]::V,къохьан,киир
773,scheinen[Sonne]::V,къепсыи,сырдат
774,donnern::V,гъогъон,эт
775,wehen::V,епщэ́н,үр
776,strömen::V,чъэн,кутулун
777,fließen::V,чъэн,сүүр
778,sich drehen::V,зыгъэчэрэгъу́н,эргий
779,schwanken::V,хъые́н,биэтэҥнээ
780,schwingen::V,зыгъэхъые́н,эйэҥнээ
781,fallen::V,къефэхы́н,оҕут
782,brennen::V,стын,умай
783,rauchen::V,ӏугъо къикӏын,буруолаа
784,regnen::V,къещхы́н,самыырдаа
785,gefrieren::V,дыкъын,тоҥ
786,tauen::V,жъун,ир
787,schmelzen::V,ткӏун,уулун
788,trocknen::V,гъушъы́н,куур
789,trocknen::V,чъэпхъу́н,куур
790,sieden::V,жъон,оргуй
791,faulen::V,шъун,сытый
792,verfaulen::V,шъун,сытыйан_хаал
793,reißen::V,зэӏэтхъы́н,хайыт
794,reißen::V,зэӏэтхъы́н,быһытталан
795,versinken::V,чӏихьан,тимир
796,versinken::V,чӏихьан,батылын
797,vergehen::V,блэкӏы́н,дьай
798,erscheinen::V,къэлъэгъон,көһүн
799,verschwinden::V,кӏодыжьы́н,сүт
800,abnehmen::V,къыкӏичын,аччаа
801,zunehmen::V,хэхъо́н,элбээ
802,steigen::V,къежьэн,үрдээ
803,wachsen::V,хэхъо́н,үүн
804,wachsen::V,къэкӏы́н,үүн
805,glänzen::V,цӏыу́н,кылбай
806,funkeln::V,жъыу́н,күлүмнээ
807,funkeln::V,жъыу́н,күлүмүрдээ
808,lärmen::V,бырсыры́н,тыаһаа
809,läuten::V,теон,собуоннаа
810,klingeln::V,теон,линкинээ
811,brausen::V,шъуин,сирилээ
812,rauschen::V,макъэ гъэӏун,суугунаа
813,klingen::V,къыхэӏукӏын,доргуй
814,bellen::V,хьакъу́н,үр
815,heulen::V,быун,улуй
816,blasen::V,епщэ́н,үр
817,pfeifen::V,шъуин,иһиир
818,schreien::V,куо́н,кылан
819,schreien::V,куо́н,хаһыытаа
820,schreien::V,кӏыи́н,кылан
821,schreien::V,кӏыи́н,хаһыытаа
822,stöhnen::V,щэӏун,ынчыктаа
823,zittern::V,кӏэзэзын,титирээ
824,zittern::V,кӏэзэзын,дьигиһий
825,leben::V,псэу́н,олор
826,geboren werden::V,къэхъун,төрөө
827,atmen::V,жьы къэщэ́н,тыын
828,trinken::V,ешъо́н,ис
829,essen::V,шхын,аһаа
830,schlucken::V,бдырыин,ыйыһын
831,müde werden::V,пшъын,сылай
832,einschlafen::V,хэчъыен,утуйан хаал
833,schlafen::V,чъые́н,утуй
834,schlafen::V,чъые́н,утуйа сыт
835,aufwachen::V,къэущы́н,уһугун
836,aufstehen::V,уцу́н,тур
837,sich erholen::V,зыгъэпсэфын,сынньан
838,krank werden::V,сымаджэ́ хъун,ыарый
839,krank sein::V,сымэджэ́н,ыарый
840,krank sein::V,сымэджэ́н,ыарыт
841,schmerzen::V,сымэджэ́н,ыарыт
842,husten::V,пскэ́н,сөтөлүн
843,genesen::V,хъужьын,көн
844,sterben::V,лӏэн,өл
845,umkommen::V,хэкӏодэн,өл
846,umkommen::V,хэкӏодэн,оҕут
847,sich bewegen::V,хъые́н,хамсаа
848,sich rühren::V,хъые́н,хамсаа
849,sich erheben::V,къэтэджын,тур
850,sich setzen::V,тӏысы́н,олор
851,hinfallen::V,ебэджы́н,оҕут
852,laufen::V,кӏон,хаам
853,schreiten::V,кӏон,атыллаа
854,spazierengehen::V,къэкӏухьэн,дьаарбай
855,eilen::V,гузэжъон,тиэтэй
856,sich beeilen::V,гуӏэ́н,ыксаа
857,sausen::V,псынкӏэ́у чъэн,элээр
858,rennen::V,чъэн,сүүрэкэлээ
859,springen::V,пкӏэн,ой
860,springen::V,пкӏэн,ыстан
861,klettern::V,дэцохъоен,ытын
862,schaukeln::V,уешӏэн,эйэҥнээ
863,schaukeln::V,уешӏэн,биэрэҥнээ
864,kriechen::V,цохъо́н,сыыл
865,schwimmen::V,есы́н,уһун
866,schwimmen::V,есы́н,харбаа
867,tauchen::V,зычӏэгъэо́н,умус
868,rudern::V,къошъо бэщкӏэ фын,эрт
869,fahren::V,кӏон,айаннаа
870,fliegen::V,быбы́н,көт
871,gehen::V,кӏон,бар
872,weggehen::V,ӏукӏын,бар
873,abfahren::V,ежьэн,бар
874,anhalten::V,къэуцу́н,тохтоо
875,hineingehen::V,ихьан,киир
876,eintreten::V,чӏэхьан,киир
877,kommen::V,къэкӏо́н,кэл
878,ankommen::V,къэсы́н,кэл
879,ankommen::V,къэсы́н,тиий
880,zurückkommen::V,гъэзэжьын,төнүн
881,bleiben::V,къэнэ́н,хаал
882,warten::V,пэплъэ́н,көһүт
883,erwarten::V,ежэн,күүт
884,erwarten::V,ежэн,көһүт
885,suchen::V,лъыхъу́н,ирдээ
886,suchen::V,лъыхъу́н,көрдөө
887,finden::V,къэгъоты́н,бул
888,finden::V,къыхэгъэщы́н,бул
889,versuchen::V,пылъы́н,сорун
890,vorbereiten::V,гъэхьазыры́н,бэлэмнээ
891,lieben::V,шӏу плъэгъу́н,таптаа
892,mögen::V,шӏу плъэгъу́н,сөбүл
893,lachen::V,щхын,күл
894,rühren::V,гур гъэузын,долгут
895,weinen::V,гъын,ытаа
896,schimpfen::V,хъонэн,үөҕүс
897,sich ärgern::V,губжы́н,кыыһыр
898,sich ärgern::V,губжы́н,кыйахан
899,sich fürchten::V,щынэ́н,куттан
900,sich fürchten::V,щынэ́н,дьиксин
901,fürchten::V,щынэ́н,дьиксин
902,fürchten::V,щынэ́н,куттан
903,sehen::V,льэгъу́н,көр
904,anschauen::V,плъэн,көр
905,anschauen::V,еплъы́н,көр
906,ansehen::V,плъэн,көр
907,hören::V,зэхэхын,бил
908,hören::V,зэхэхын,иһит
909,zuhören::V,дэӏо́н,иһит
910,probieren::V,хэӏэн,боруобалаан көр
911,probieren::V,хэӏэн,амсайан көр
912,riechen::V,пэмэ́н,сытырҕаа
913,fühlen::V,зэхэпшӏэн,бил
914,scheinen::V,уащыхъу́н,көһүн
915,scheinen::V,уашӏошӏы́н,көһүн
916,zu sehen sein::V,зэрэлъэгъу́н,көһүн
917,vernehmen::V,зэхэхын,иһит
918,frieren::V,дыкъын,тоҥ
919,frieren::V,дыкъын,үлүй
920,frieren::V,пӏыкӏэн,тоҥ
921,frieren::V,пӏыкӏэн,үлүй
922,frieren::V,чъыӏэ́ лӏэн,тоҥ
923,frieren::V,чъыӏэ́ лӏэн,үлүй
924,tun::V,шӏын,гын
925,können::V,лъэкӏы́н,кыай
926,wollen::V,фэе́н,баҕар
927,anfangen::V,ублэн,саҕалаа
928,beenden::V,ухы́н,бүтэр
929,aufhören::V,щыгъэтын,уурай
930,gelingen::V,хъун,сатан
931,öffnen::V,ӏухы́н,ас
932,schließen::V,игъэсэн,сап
933,schließen::V,игъэсэн,хатаа
934,stellen::V,бгъэуцун,уур
935,stellen::V,бгъэуцун,туруор
936,setzen::V,гъэтӏысы́н,туруор
937,setzen::V,гъэтӏысы́н,уур
938,legen::V,хэлъхьа́н,уур
939,berühren::V,эӏэн,тыыт
940,berühren::V,эӏэн,таарый
941,berühren::V,нэсын,тыыт
942,berühren::V,нэсын,таарый
943,verbinden::V,зэхэпхэ́н,кэлгий
944,verbinden::V,пхын,кэлгий
945,bedecken::V,техъо́н,бүрүй
946,aufhängen::V,пылъэ́н,ыйаа
947,anzünden::V,хэгъэнэ́н,умат
948,zurücklassen::V,къэгъэнэ́н,бырах
949,verlieren::V,чӏэ́нэн,сүтэр
950,verlieren::V,шӏокӏоды́н,сүтэр
951,fallen lassen::V,чӏэунэн,түһэр
952,fallen lassen::V,чӏэунэн,мүлчү тут
953,fallen lassen::V,пӏэпызын,түһэр
954,fallen lassen::V,пӏэпызын,мүлчү тут
955,machen::V,шӏын,оҥор
956,machen::V,шӏын,оҥоһун
957,herstellen::V,шӏы́н,оҥор
958,bauen::V,шӏы́н,тут
959,reparieren::V,дыжьы́н,абырахтаа
960,verbessern::V,нахьышӏу пшӏын,тупсар
961,verbessern::V,нахь дэгъу пшӏын,тупсар
962,ändern::V,зэблэхъу́н,уларыт
963,graben::V,тӏын,хас
964,biegen::V,уфэн,иэх
965,biegen::V,уфэн,өҕүлүннэр
966,drehen::V,гъэчэрегъу́,эргит
967,drehen::V,гъэчэрегъу́,эргичит
968,wenden::V,пӏонтӏэн,эргилин
969,wenden::V,бгъэзэн,эргилин
970,wenden::V,уӏубын,эргилин
971,heben::V,ӏэты́н,көтөх
972,hochheben::V,ӏэты́н,таһаар
973,ergreifen::V,къэубыты́н,тут
974,halten::V,ӏыгъы́н,тут
975,drücken::V,тэӏункӏэн,ык
976,schieben::V,уеӏункӏын,ас
977,schieben::V,уетӏыргун,ас
978,kratzen::V,цӏэнтхъун,кыһыы
979,lecken::V,бзэи́н,салаа
980,beißen::V,ецэкъэ́н,ытыр
981,abreißen::V,къичын,быһа тарт
982,abreißen::V,къичын,туура тарт
983,abreißen::V,пытхъын,быһа тарт
984,abreißen::V,пытхъын,туура тарт
985,abschneiden::V,пыупкӏын,быс
986,abschneiden::V,пыупкӏын,быһан ыл
987,abschneiden::V,пыупкӏын,быһа баттаа
988,abschneiden::V,гобзыкӏын,быс
989,abschneiden::V,гобзыкӏын,быһан ыл
990,abschneiden::V,гобзыкӏын,быһа баттаа
991,binden::V,епхын,кэлгий
992,stecken::V,хэсэн,батары ас
993,brechen::V,зэпыпкӏын,тоһут
994,klopfen::V,теон,тоҥсуй
995,hauen::V,теон,оҕус
996,kleben::V,щхэн,силимнээ
997,reiben::V,пӏотын,аал
998,streichen::V,щыфэн,сыбаа
999,schleifen::V,гъэчаны́н,чочуй
1000,schleifen::V,кӏэлыкӏы́н,чочуй
1001,schneiden::V,бзын,быс
1002,rütteln::V,гъэсысын,иэҕэҥнэт
1003,schütteln::V,гъэсысын,сахсый
1004,schwenken::V,ӏэ шӏын,дайбаа
1005,schütten::V,икӏэ́н,кут
1006,füllen::V,из шӏын,толор
1007,einwickeln::V,кӏоцӏыщыхьа́н,суулаа
1008,tragen::V,хьын,ит
1009,schleppen::V,пхьын,сос
1010,schleppen::V,плъэшъун,сос
1011,ziehen::V,пкъудыин,тарт
1012,ziehen::V,пщэн,тарт
1013,ziehen::V,плъэшъун,тарт
1014,aufbewahren::V,пӏыгъын,уур
1015,aufbewahren::V,пӏыгъын,харай
1016,aufbewahren::V,уухъумэн,уур
1017,aufbewahren::V,уухъумэн,харай
1018,werfen::V,дзын,бырах
1019,fangen::V,къэубыты́н,хап
1020,packen::V,къэубыты́н,тут
1021,verstecken::V,бгъэбылъын,саһыар
1022,teilen::V,гощы́н,үллэр
1023,schicken::V,гъахьы́н,ыыт
1024,bringen::V,къэхьы́н,аҕал
1025,hinzufügen::V,хэгъэхъо́н,эп
1026,nehmen::V,къытехы́н,ыл
1027,wählen::V,къыхэхы́н,быыбардаа
1028,auswählen::V,къыхэхы́н,тал
1029,bewahren::V,къэухъумэн,харай
1030,behindern::V,пэрыохъу хъун,мэһэйдээ
1031,verderben::V,къутэн,буорту гын
1032,beschädigen::V,къутэн,алдьат
1033,zerbrechen::V,къутэн,үлтүрүт
1034,zerreißen::V,зэӏэтхъы́н,хайыта тарт
1035,zerstören::V,къутэ́н,алдьат
1036,verbrennen::V,гъэсты́н,уоттаа
1037,geben::V,еты́н,биэр
1038,reichen::V,еты́н,аҕал
1039,schenken::V,еты́н,бэлэхтээ
1040,versprechen::V,гъэгугъэ́н,эрэннэр
1041,wünschen::V,шӏоигъо́н,баҕар
1042,loben::V,щытхъун,хайҕаа
1043,küssen::V,ебэу́н,уураа
1044,wiegen::V,гъэхъыен,бигээ
1045,zudecken::V,техъо́н,сап
1046,zudecken::V,техъо́н,бүрүй
1047,wecken::V,къэгъэущы́н,уһугуннар
1048,zeigen::V,гъэлъэгъо́н,көрдөр
1049,führen::V,щэн,салай
1050,lehren::V,егъэджэ́н,үөрэт
1051,lehren::V,егъэшӏэн,үөрэт
1052,unterrichten::V,егъэджэ́н,үөрэт
1053,aufziehen::V,пӏун,иит
1054,leiten::V,гъэзекӏон,салай
1055,antreiben::V,къепфылӏэн,кыһай
1056,lassen::V,еты́н,күһэй
1057,einladen::V,къегъэблэгъэн,ыҥыр
1058,vereinigen::V,зэгогъэхьан,холбоо
1059,vereinigen::V,зэгогъэхьан,түм
1060,besuchen::V,щыӏэ́н,сырыт
1061,besuchen::V,щыӏэ́н,билсэ сырыт
1062,treffen::V,ӏукӏэ́н,көрүс
1063,treffen::V,пэгъокӏы́н,көрүс
1064,sich versammeln::V,зэхэхьан,мүһүн
1065,sich versammeln::V,зэхэхьан,түмүс
1066,spielen::V,джэгу́н,оонньоо
1067,singen::V,орэ́д къэӏо́н,ыллаа
1068,tanzen::V,къэшъо́н,үҥкүүлээ
1069,sich trennen::V,зэгокӏыжьы́ных,араҕыс
1070,verlassen::V,бгынэн,хааллар
1071,verlassen::V,хэкӏыжьын,хааллар
1072,retten::V,къыхэпхыжьын,өрүһүй
1073,retten::V,къэбгъэнэжьын,өрүһүй
1074,bewachen::V,къэгъэгъунэн,араҥаччылаа
1075,schützen::V,ухъумэ́н,көмүскээ
1076,verteidigen::V,къэухъумэн,көмүскээ
1077,sich schlagen::V,эзэон,охсус
1078,schießen::V,он,ытыалаа
1079,siegen::V,текӏо́н,хот
1080,siegen::V,текӏо́н,кыай
1081,ärgern::V,бгъэгубжын,кыыһырт
1082,schlagen::V,ео́н,оҕус
1083,stechen::V,хэӏун,кэй
1084,stoßen::V,тӏыро́н,кэп
1085,stoßen::V,тӏыро́н,үтүрүй
1086,stoßen::V,уеӏункӏын,кэп
1087,stoßen::V,уеӏункӏын,үтүрүй
1088,stehlen::V,тыгъу́н,уор
1089,stören::V,бгъэгумэкӏын,мэһэйдээ
1090,belästigen::V,бгъэгумэкӏын,батар
1091,verbergen::V,ушъэфын,кистээ
1092,täuschen::V,гъэпцӏэ́н,албыннаа
1093,betrügen::V,гъэпцӏэ́н,албыннаа
1094,töten::V,уикӏын,өлөр
1095,wohnen::V,дэсын,олор
1096,arbeiten::V,лэжьэ́н,үлэлээ
1097,sammeln::V,угъои́н,мус
1098,sammeln::V,угъои́н,хомуй
1099,pflücken::V,къыпычы́н,үргээ
1100,jagen::V,шэкӏон,бултаа
1101,jagen::V,ешэкӏон,бултаа
1102,fischen::V,пцэжъые уешэн,балыктаа
1103,fassen::V,къэубыты́н,тут
1104,hüten::V,хэхъо́н,манаа
1105,treiben::V,пфын,үүр
1106,anbinden::V,епхын,баай
1107,füttern::V,гъэшхэ́н,аһат
1108,melken::V,щын,ыа
1109,hacken::V,упкӏэтэн,кэрт
1110,gießen::V,тепкӏэн,сиигирт
1111,reifen::V,игъо хъун,бус
1112,zubereiten::V,бгъэхьазырын,бэлэмнээ
1113,kochen::V,шӏы́н,буһар
1114,backen::V,гъэжъэ́н,буһар
1115,braten::V,гъэжъэ́н,хооруй
1116,braten::V,гъэжъэ́н,ыһаарылаа
1117,braten::V,гъэжъэ́н,соркуойдаа
1118,umrühren::V,зэхэгъэкӏухьан,былаа
1119,stricken::V,хъын,өр
1120,nähen::V,дэн,иистэн
1121,färben::V,бгъэлэн,кырааскалаа
1122,reinigen::V,укъэбзы́н,ыраастаа
1123,waschen::V,бгыкӏын,сууй
1124,abwischen::V,лъэкӏы́н,сот
1125,spülen::V,дэгъэчъыхьан,сайҕаа
1126,fegen::V,пхъэнкӏы́н,сиппий
1127,kehren::V,пхъэнкӏы́н,харбаа
1128,baden::V,зыгъэпскӏын,сөтүөлээ
1129,sich waschen::V,зытхьакӏы́н,суун
1130,ausziehen::V,къытехы́н,уһул
1131,anziehen::V,щылъэ́н,кэтэрт
1132,sich anziehen::V,зыфэпэн,таҥын
1133,kämmen::V,жьын,тараа
1134,schmücken::V,гъэдэхэ́н,симээ
1135,sagen::V,къэӏон,диэ
1136,sprechen::V,псэлъэ́н,эт
1137,sprechen::V,псэлъэ́н,саҥар
1138,reden::V,гущыӏэ́н,кэпсэт
1139,sich unterhalten::V,зэдэгущыӏэн,кэпсэт
1140,fragen::V,упчӏэ́н,ыйыт
1141,bitten::V,лъэӏо́н,көрдөс
1142,erzählen::V,къэпӏотэ́н,кэпсээ
1143,erzählen::V,къэпӏотэ́н,сэһэргээ
1144,mitteilen::V,макъэ егъэӏун,биллэр
1145,nennen::V,цӏэ фэусы́н,ааттаа
1146,rufen::V,джэн,ыҥыр
1147,prahlen::V,узыщытхъужьы́н,чабылан
1148,prahlen::V,узыщытхъужьы́н,киһиргээ
1149,übersetzen::V,бгъэкӏотэн,тылбаастаа
1150,denken::V,егупшысэ́н,санаа
1151,denken::V,егупшысэ́н,толкуйдаа
1152,glauben::V,уивыхъэ́ телъы́н,итэҕэй
1153,bemerken::V,гу лъыптэ́н,бэлиэтээ
1154,erkennen::V,зэхэпхын,бил
1155,erkennen::V,зэбгъэшӏэн,бил
1156,begreifen::V,гурыӏо́н,өйдөө
1157,verstehen::V,зэхэхын,өйдөө
1158,lernen::V,еджэ́н,үөрэн
1159,wissen::V,шӏэн,бил
1160,sich erinnern an::V,къэшӏэжьын,аҕын
1161,vergessen::V,пщыгъупшэжьы́н,умун
1162,messen::V,шын,кэмнээ
1163,messen::V,шын,кээмэйдээ
1164,zählen::V,плъытэ́н,аах
1165,rechnen::V,плъытэ́н,аах
1166,rechnen::V,угугъэ́н,аах
1167,lesen::V,еджэ́н,аах
1168,malen::V,шӏын,уруһуйдаа
1169,zeichnen::V,шӏын,уруһуйдаа
1170,schreiben::V,тхын,суруй
1171,besitzen::V,иӏэн,баһылаа
1172,kaufen::V,щэфы́н,атыылас
1173,verkaufen::V,щэн,атыылаа
1174,bezahlen::V,птын,төлөө
1175,bezahlen::V,лъыптын,төлөө
1176,bezahlen::V,птыжьы́н,төлөө
1177,zahlen::V,птын,төлөө
1178,zahlen::V,лъыптын,төлөө
1179,beherrschen::V,иунаеу иӏэн,баһылаа
1180,ertragen::V,щэчы́н,тулуй
1181,Schnurrbart::N,,уос бытыга
1182,Nabel::N,,киин
1183,Wetter::N,,күн-дьыл
1184,Frost::N,,тымныы
1185,Raureif::N,,кырыа
1186,Adler::N,,хотой
1187,Schwan::N,,куба
1188,Ton::N,,дорҕоон
1189,Sache::N,,мал
1190,Schlitten::N,,сыарҕа
1191,Last::N,,ыарахан
1192,Figur::N,,фигура
1193,Bündel::N,,баайыы
1194,Schuh::N,,бачыыҥка
1195,Arzt::N,,врач
1196,lebendig::A,,тыыннаах
1197,zuerst::ADV,,маҥнай
1198,manchmal::ADV,,арыт
1199,niemals::ADV,,хаһан да
1200,hier::ADV,,маныаха
1201,hierhin::ADV,,бэттэх
1202,von hier::ADV,,мантан
1203,schon::ADV,,бэлиэр
1204,sinken::V,,намтаа
1205,klirren::V,,айгырат
1206,fliehen::V,,күрээ
1207,flüchten::V,,күрээ
1208,geraten::V,,баар буолан биэр
1209,geraten::V,,баар буола тус
1210,geraten::V,,буолан таҕыс
1211,aufheben::V,,өрө тарт
1212,beugen::V,,бокут
1213,beugen::V,,токурут
1214,beugen::V,,бүк баттаа
1215,umdrehen::V,,түҥнэр
1216,bekommen::V,,ыл
1217,bekommen::V,,булун
1218,erhalten::V,,ыл
1219,treten::V,,тэп
