,Concept_ID,fa,ml
637,schwarz::A,سیاه,കറുത്ത
638,weiß::A,سفید,വെളുത്ത
639,rot::A,سرخ,ചുവന്ന
640,rot::A,قرمز,ചുവന്ന
641,gelb::A,زرد,മഞ്ഞനിറമായ
642,blau::A,آبی,നീലനിറമുള്ള
643,grün::A,سبز,പച്ചനിറമുള്ള
644,grau::A,طوسی,ചാരനിറത്തിലുള്ള
645,grau::A,خاکستری,ചാരനിറത്തിലുള്ള
646,bunt::A,رنگارنگ,വർണ്ണശബളമായ
647,billig::A,ارزان,വിലകുറഞ്ഞ
648,teuer::A,گران,ചെലവേറിയ
649,wertvoll::A,قیمتی,വിലപിടിപ്പുള്ള
650,wertvoll::A,گرانبها,വിലപിടിപ്പുള്ള
651,blind::A,کور,അന്ധനായ
652,blind::A,نابینا,അന്ധനായ
653,taub::A,کر,കേൾവിക്കുറവുള്ള
654,taub::A,ناشنوا,കേൾവിക്കുറവുള്ള
655,kräftig::A,قوی,ശക്തിയുള്ള
656,stark::A,قوی,ബലമുള്ള
657,stark::A,نیرومند,ബലമുള്ള
658,schwach::A,ضعیف,ക്ഷീണിച്ച
659,fett::A,چرب,കൊഴുപ്പുള്ള
660,schlank::A,باریک‌اندام,മെലിഞ്ഞ
661,hübsch::A,قشنگ,മനോഹരമായ
662,hübsch::A,خوشگل,മനോഹരമായ
663,böse::A,بد,പാപിയായ
664,dumm::A,احمق,വിവരംകെട്ട
665,faul::A,لش,അലസനായ
666,faul::A,تنبل,അലസനായ
667,fleißig::A,زرنگ,അദ്ധ്വാനശീലമുള്ള
668,geizig::A,خسیس,പിശുക്കനായ
669,klug::A,عاقل,ബുദ്ധിസാമർഥ്യമുള്ള
670,klug::A,باهوش,ബുദ്ധിസാമർഥ്യമുള്ള
671,geschickt::A,ماهر,പ്രതിഭാശാലി
672,lieb::A,عزیز,പ്രിയപ്പെട്ട
673,lustig::A,شاد,ആനന്ദകരമായ
674,lustig::A,خوشحال,ആനന്ദകരമായ
675,sanft::A,لطیف,സൌമ്യമായ
676,hungrig::A,گرسنه,വിശപ്പുള്ള
677,krank::A,مریض,അസുഖമുള്ള
678,krank::A,بیمار,അസുഖമുള്ള
679,nackt::A,لخت,നഡമായ
680,nackt::A,برهنه,നഡമായ
681,traurig::A,غمگین,വിഷമമുള്ള
682,lebendig::A,زنده,ഉപജീവനം
683,gut::A,خوب,നല്ല
684,schlecht::A,بد,മോശമായ
685,richtig::A,درست,ശരിയായ
686,schlimm::A,وخيم,വൃത്തികെട്ട
687,wahr::A,درست,ശരിയായ
688,wahr::A,حقیقی,ശരിയായ
689,alt::A,کهنه,പഴയ
690,neu::A,نو,പുതിയ
691,ehemalig::A,قبلی,മുൻ
692,alt[Lebewesen]::A,پیر,വയസ്സുള്ള
693,jung::A,جوان,കൌമാരമായ
694,arm::A,فقیر,പാവപ്പെട്ട
695,reich::A,پولدار,സമ്പന്നമായ
696,reich::A,ثروتمند,സമ്പന്നമായ
697,bekannt::A,آشنا,പരിചിതമായ
698,bekannt::A,معلوم,പരിചിതമായ
699,berühmt::A,مشهور,പ്രശസ്തനായ
700,fremd::A,خارجی,വൈദേശികമായ
701,fremd::A,بیگانه,വൈദേശികമായ
702,verschieden::A,مختلف,വ്യത്യസ്തമായ
703,verschieden::A,متفاوت,വ്യത്യസ്തമായ
704,nah::A,نزدیک,അരികത്തുള്ള
705,fern::A,دور,അകലെയുള്ള
706,linker::A,چپ,അവശേഷിച്ച
707,rechter::A,راست,വലത്തേ
708,anderer::A,دیگر,മറ്റുള്ള
709,erster::A,اول,ആദ്യത്തെ
710,zweiter::A,دوم,രണ്ടാം
711,dritter::A,سوم,മൂന്നാമത്
712,letzter::A,آخر,അവസാനത്തെ
713,allein::ADV,تنها,തനിച്ചുള്ള
714,auf einmal::ADV,همزمان,ഉടന്
715,zusammen::ADV,باهم,ഒരുമിച്ച
716,lange::ADV,مدت‌ها,നീണ്ട_കാലത്തേയ്ക്ക്
717,lange::ADV,مدت زیادی,നീണ്ട_കാലത്തേയ്ക്ക്
718,plötzlich::ADV,ناگهان,പെട്ടെന്ന്
719,sofort::ADV,فوراً,തത്ക്ഷണം
720,später::ADV,بعدها,പിന്നീട്
721,jetzt::ADV,حالا,ഇപ്പോൾ
722,jetzt::ADV,اکنون,ഇപ്പോൾ
723,heute::ADV,امروز,ഇന്ന്
724,morgen::ADV,فردا,നാളെ
725,bald::ADV,زود,ഉടനെ
726,bald::ADV,بزودی,ഉടനെ
727,dann::ADV,سپس,അപ്പോൾ
728,dann::ADV,آنوقت,അപ്പോൾ
729,gestern::ADV,دیروز,ഇന്നലെ
730,einst::ADV,وقتی,പണ്ടൊരിക്കല്
731,einst::ADV,زمانی,പണ്ടൊരിക്കല്
732,damals::ADV,آنوقت,അപ്പോൾ
733,damals::ADV,آنزمان,അപ്പോൾ
734,danach::ADV,بعد,പിന്നീട്
735,vorher::ADV,قبلاً,മുൻപ്
736,zuerst::ADV,اول,ആദ്യം
737,zuerst::ADV,ابتداء,ആദ്യം
738,einmal::ADV,یکدفعه,ഒരിക്കൽ
739,manchmal::ADV,گاهی,ചിലപ്പോൾ
740,manchmal::ADV,بعضی اوقات,ചിലപ്പോൾ
741,oft::ADV,اغلب,പലപ്പോഴും
742,immer::ADV,همیشه,എപ്പോഴും
743,niemals::ADV,هرگز,ഒരിക്കലും
744,hier::ADV,اینجا,ഇവിടെ
745,hierhin::ADV,به اینجا,ഇവിടേക്ക്
746,von hier::ADV,از اینجا,ഇവിടെനിന്ന്
747,dort::ADV,آنجا,അവിടെ
748,dorthin::ADV,به آنجا,അവിടേക്ക്
749,geradeaus::ADV,راست,മുമ്പിൽ
750,geradeaus::ADV,راست,മുമന്നോട്ട്
751,vorwärts::ADV,جلو,മുന്നോട്ട്
752,vorwärts::ADV,به پیش,മുന്നോട്ട്
753,rückwärts::ADV,عقب,തലതിരിച്ച്
754,zurück::ADV,پس,പുറകിലേക്ക്
755,zurück::ADV,عقب,പുറകിലേക്ക്
756,zurück::ADV,بالعکس,പുറകിലേക്ക്
757,unten::ADV,زیر,താഴെ
758,unten::ADV,پایین,താഴെ
759,hinab::ADV,به پایین,താഴേക്ക്
760,oben::ADV,بالا,മുകളിൽ
761,hinauf::ADV,به بالا,മുകളിൽ
762,überall::ADV,همه‌جا,എല്ലായിടത്തും
763,nicht::ADV,نه,ഇല്ല
764,ein wenig::ADV,کمی,കുറച്ച്
765,kaum::ADV,به سختی,കഷ്ടിച്ച്
766,sehr::ADV,خیلی,വളരെ
767,sehr::ADV,بسیار,വളരെ
768,so::ADV,چنین,അങ്ങനെ
769,so::ADV,اینطور,അങ്ങനെ
770,noch::ADV,هنوز,ഇപ്പോഴും
771,nur::ADV,فقط,മാത്രം
772,nur::ADV,تنها,മാത്രം
773,schon::ADV,قبلاً,നേരത്തേ തന്നെ
774,schon::ADV,به این زودی,നേരത്തേ തന്നെ
775,wieder::ADV,باز,വീണ്ടും
776,wieder::ADV,دوباره,വീണ്ടും
777,vergebens::ADV,بیهوده,വിഫല
778,vor::PRP,در جلوی,മുമ്പിൽ
779,hinter::PRP,پشت,പുറകിൽ
780,unter::PRP,تحت,കീഴിൽ
781,durch::PRP,از وسط,ഉള്ളിലൂടെ
782,durch::PRP,از ميان,ഉള്ളിലൂടെ
783,neben::PRP,کنار,അടുത്ത്
784,neben::PRP,پهلوی,അടുത്ത്
785,zwischen::PRP,بین,ഇടയ്ക്ക്
786,zwischen::PRP,میان,ഇടയ്ക്ക്
787,wegen::PRP,برای,നിമിത്തം
788,wegen::PRP,بخاطر,നിമിത്തം
789,dies::PRN,این,ഇത്
790,das::PRN,آن,അത്
791,alles::PRN,تمام,എല്ലാം
792,alles::PRN,همه‌چیر,എല്ലാം
793,ich::PRN,من,ഞാൻ
794,du::PRN,تو,നിങ്ങൾ
795,er::PRN,او,അദ്ദേഹം
796,er::PRN,او,അയാൾ
797,er::PRN,او,അവൻ
798,er::PRN,او,അവർ
799,er::PRN,او,അവൾ
800,wir::PRN,ما,നമ്മൾ
801,ihr::PRN,شما,നിങ്ങൾ
802,sie::PRN,آنها,അവർ
803,was::FPRN,چه,എന്ത്
804,wer::FPRN,کی,ആര്
805,wo::FADV,کجا,എവിടെ
806,wohin::FADV,بکجا,എവിടേക്ക്
807,wie::FADV,چطور,എങ്ങനെ
808,wie::FADV,چگونه,എങ്ങനെ
809,warum::FADV,چرا,എന്തുകൊണ്ട്
810,warum::FADV,برای چه,എന്തുകൊണ്ട്
811,wieviel::FNUM,چند,എത്ര
812,wieviel::FNUM,چقدر,എത്ര
813,eins::NUM,یک,ഒന്ന്
814,zwei::NUM,دو,രണ്ട്
815,drei::NUM,سه,മൂന്ന്
816,vier::NUM,چهار,നാല്
817,fünf::NUM,پنج,അഞ്ച്
818,sechs::NUM,شش,ആറ്
819,sieben::NUM,هفت,ഏഴ്
820,acht::NUM,هشت,എട്ട്
821,neun::NUM,نه,ഒമ്പത്
822,zehn::NUM,ده,പത്ത്
823,elf::NUM,یازده,പതിനൊന്ന്
824,zwölf::NUM,دوازده,പന്ത്രണ്ട്
825,zwanzig::NUM,بیست,ഇരുപത്
826,dreißig::NUM,سی,മുപ്പത്
827,vierzig::NUM,چهل,നാൽപ്പത്
828,fünfzig::NUM,پنجاه,അൻപത്
829,sechzig::NUM,شصت,അറുപത്
830,siebzig::NUM,هفتاد,എഴുപത്
831,achtzig::NUM,هشتاد,എൺപത്
832,neunzig::NUM,نود,തൊണ്ണൂറ്
833,hundert::NUM,صد,നൂറ്
834,tausend::NUM,هزار,ആയിരം
835,und::CNJ,و,ഉം
836,oder::CNJ,یا,അഥവാ
837,stehen::V,ایستادن,നിൽക്കുക
838,sitzen::V,نشستن,ഇരിക്കുക
839,liegen::V,خوابیدن,കിടക്കുക
840,liegen::V,دراز کشیدن,കിടക്കുക
841,hängen::V,آویزان بودن,തൂങ്ങുക
842,werden::V,شدن,ആയിത്തീരുക
843,passieren::V,گذشتن,സംഭവിക്കുക
844,passieren::V,اتفاق افتادن,സംഭവിക്കുക
845,beginnen::V,شروع شدن,ആരംഭിക്കുക
846,enden::V,تمام شدن,അവസാനിപ്പിക്കുക
847,wechseln::V,عوض شدن,മാറ്റുക
848,aufgehen[Sonne]::V,برآمدن,ഉയരുക
849,aufgehen[Sonne]::V,طلوع کردن,ഉയരുക
850,untergehen[Sonne]::V,غروب کردن,അടുക്കി_വയ്ക്കുക
851,scheinen[Sonne]::V,تابیدن,പ്രകാശിക്കുക
852,donnern::V,رعد زدن,ഇടിവെട്ടുക
853,wehen::V,دمیدن,വീശുക
854,strömen::V,روان شدن,ഒഴുകുക
855,fließen::V,روان شدن,ഒഴുകുക
856,sich drehen::V,چرخیدن,ചുറ്റുക
857,sich drehen::V,چرخیدن,കറക്കുക
858,schwanken::V,خم و راست شدن,ഇരുവശത്തേയ്ക്കും_ആടുക
859,schwingen::V,تاب خوردن,ആടുക
860,schwingen::V,نوسان کردن,ആടുക
861,fallen::V,افتادن,വീഴുക
862,fallen::V,سقوط کردن,വീഴുക
863,brennen::V,سوزاندن,കത്തുക
864,rauchen::V,دود کردن,പുകയുക
865,regnen::V,باران آمدن,മഴ_പെയ്യുക
866,gefrieren::V,یخ بستن,തണത്ത്_മരവിക്കുക
867,tauen::V,آب شدن,അലിയുക
868,schmelzen::V,آب شدن,ഉരുകുക
869,trocknen::V,خشک شدن,വരളുക
870,sieden::V,جوشیدن,തിളപ്പിക്കുക
871,faulen::V,فاسد شدن,ചീയുക
872,verfaulen::V,پوسیدن,അഴുകുക
873,reißen::V,پاره شدن,ശബ്ദത്തോടെ_മുറിയുക
874,versinken::V,غرق شدن,മുക്കുക
875,vergehen::V,گذشتن,കടന്നുപോകുക
876,erscheinen::V,ظاهر شدن,പ്രത്യക്ഷപ്പെടുക
877,verschwinden::V,گم شدن,അദൃശ്യമാകുക
878,verschwinden::V,از بین رفتن,അദൃശ്യമാകുക
879,sinken::V,پایین آمدن,താഴുക
880,abnehmen::V,کم شدن,കുറിയുക
881,zunehmen::V,زیاد شدن,വർദ്ധിക്കുക
882,steigen::V,بالا رفتن,ഉയരുക
883,wachsen::V,قد کشیدن,വളരുക
884,glänzen::V,برق زدن,മിന്നുക
885,funkeln::V,جرقه زدن,തിളങ്ങുക
886,lärmen::V,شلوغ کردن,ശബ്ദമുണ്ടാക്കുക
887,läuten::V,زنگ زدن,മണിമുഴങ്ങുക
888,klingeln::V,زنگ زدن,ചിലമ്പുക
889,klirren::V,جرنگ جرنگ صدا کردن,കിലുക്കുക
890,brausen::V,طوفانی بودن,മുഴങ്ങുക
891,rauschen::V,خش‌خش کردن,അനങ്ങുക
892,klingen::V,صدا دادن,മുഴക്കുക
893,bellen::V,عوعو کردن,കുരയ്ക്കുക
894,heulen::V,زوزه کشیدن,ഓരിയിടുക
895,blasen::V,فوت کردن,ഊതുക
896,pfeifen::V,سوت زدن,വിസിലടിക്കുക
897,schreien::V,فریاد زدن,ആക്രോശിക്കുക
898,stöhnen::V,نالیدن,അരക്കം
899,stöhnen::V,نالیدن,ആർത്തനാദം
900,zittern::V,لرزیدن,വിറയ്ക്കുക
901,leben::V,زیستن,താമസിക്കുക
902,leben::V,زندگی کردن,താമസിക്കുക
903,geboren werden::V,متولد شدن,ജനിക്കുക
904,atmen::V,تنفس کردن,ശ്വസിക്കുക
905,trinken::V,نوشیدن,കുടിക്കുക
906,essen::V,خوردن,കഴിക്കുക
907,schlucken::V,بلعیدن,വിഴുങ്ങുക
908,schlucken::V,قورت دادن,വിഴുങ്ങുക
909,müde werden::V,خسته شدن,ക്ഷീണിക്കുക
910,einschlafen::V,خواب رفتن,നിദ്രിക്കുക
911,schlafen::V,خوابیدن,ഉറങ്ങുക
912,aufwachen::V,از خواب بیدار شدن,ഉണരുക
913,aufstehen::V,بیدار شدن,എഴുന്നേൽക്കുക
914,sich erholen::V,استراحت کردن,വിശ്രമിക്കുക
915,krank werden::V,مریض شدن,ദീനംപിടിക്കുക
916,krank sein::V,بیمار بودن,രോഗികളാകുക
917,schmerzen::V,درد کردن,വേദനിക്കുക
918,husten::V,سرفه کردن,ചുമയ്ക്കുക
919,genesen::V,بهبود یافتن,സുഖപ്പെടുക
920,sterben::V,مردن,മരിക്കുക
921,umkommen::V,کشته شدن,മരിക്കുക
922,sich bewegen::V,حرکت کردن,സ്ഥലം_മാറുക
923,sich rühren::V,تکان خوردن,ചലിക്കുക
924,sich erheben::V,برخواستن,നിൽക്കുക
925,sich setzen::V,نشستن,ഇരിക്കുക
926,hinfallen::V,زمین خوردن,വീഴുക
927,laufen::V,پیاده رفتن,നടക്കുക
928,schreiten::V,قدم زدن,നടക്കുക
929,spazierengehen::V,گردش رفتن,ഉലാത്തുക
930,eilen::V,شتاب کردن,പാഞ്ഞെത്തുക
931,sich beeilen::V,عجله کردن,തിരിക്കുകൂട്ടുക
932,sich beeilen::V,عجله کردن,തിടുക്കം_കാട്ടുക
933,sausen::V,صفیر کشیدن,കുതിക്കുക
934,rennen::V,دویدن,ഓടുക
935,springen::V,پریدن,ചാടുക
936,klettern::V,بالا رفتن,കയറുക
937,schaukeln::V,تاب خوردن,ഇളകുക
938,kriechen::V,خزیدن,പതുങ്ങികയറുക
939,schwimmen::V,شنا کردن,നീന്തുക
940,tauchen::V,غواصی کردن,വെള്ളത്തിലേക്ക് ചാടുക
941,rudern::V,پارو زدن,തുഴയുക
942,fahren::V,سواره رفتن,വാഹനം ഓടിക്കുക
943,fliegen::V,پریدن,പറക്കുക
944,gehen::V,رفتن,പോകുക
945,weggehen::V,رفتن,വിടുക
946,abfahren::V,حرکت کردن,പുറപ്പെടുക
947,anhalten::V,ایست کردن,നിർത്തുക
948,hineingehen::V,داخل شدن,പ്രവേശിക്കുക
949,eintreten::V,وارد شدن,പ്രവേശിക്കുക
950,kommen::V,آمدن,വരുക
951,ankommen::V,رسیدن,എത്തിച്ചേരുക
952,zurückkommen::V,برگشتن,തിരിച്ചു വരുക
953,bleiben::V,ماندن,തുടരുക
954,warten::V,منتظر بودن,കാത്തിരിക്കുക
955,erwarten::V,انتظار داشتن,പ്രതീക്ഷിക്കുക
956,suchen::V,جستجو کردن,തിരയുക
957,finden::V,یافتن,കണ്ടെത്തുക
958,finden::V,پیدا کردن,കണ്ടെത്തുക
959,versuchen::V,سعی کردن,ശ്രമിക്കുക
960,versuchen::V,کوشش کردن,ശ്രമിക്കുക
961,vorbereiten::V,آماده کردن,തയ്യാറെടുക്കുക
962,lieben::V,عاشق بودن,സ്നേഹിക്കുക
963,mögen::V,میل داشتن,ഇഷ്ടപ്പെടുക
964,mögen::V,دوست داشتن,ഇഷ്ടപ്പെടുക
965,lachen::V,خندیدن,ചിരിക്കുക
966,rühren::V,به رقت آوردن,ഹൃദയം സ്പർശിക്കുക
967,weinen::V,گریه کردن,തേങ്ങുക
968,schimpfen::V,فحاشی کردن,പിറുപിറുക്കുക
969,sich ärgern::V,ناراحت شدن,കോപിക്കുക
970,sich fürchten::V,واهمه کردن,പേടിക്കുക
971,fürchten::V,ترسیدن,പേടിക്കുക
972,fliehen::V,گریختن,രക്ഷപ്പെടുക
973,flüchten::V,فرار کردن,രക്ഷപ്പെടുക
974,sehen::V,دیدن,കാണുക
975,anschauen::V,نگاه کردن,നോക്കുക
976,ansehen::V,تماشا کردن,നോക്കുക
977,hören::V,شنیدن,കേൾക്കുക
978,zuhören::V,گوش دادن,ശ്രദ്ധിക്കുക
979,probieren::V,چشیدن,രുചിയുള്ളതായി_തോന്നുക
980,riechen::V,بوییدن,മണത്തു_നോക്കുക
981,riechen::V,بو کردن,മണത്തു_നോക്കുക
982,fühlen::V,احساس کردن,സ്പർശിച്ചറിയുക
983,scheinen::V,بنظر آمدن,കാണപ്പെടുക
984,zu sehen sein::V,دیده شدن,വെളിച്ചപ്പെടുക
985,vernehmen::V,شنیدن,കേൾക്കുക
986,frieren::V,سرد بودن,വിറയ്ക്കുക
987,tun::V,کردن,ചെയ്യുക
988,können::V,توانستن,കഴിയുക
989,wollen::V,خواستن,വേണുക
990,anfangen::V,شروع کردن,തുടങ്ങുക
991,beenden::V,تمام کردن,പൂർത്തിയാക്കുക
992,beenden::V,پایان دادن,പൂർത്തിയാക്കുക
993,aufhören::V,دست کشیدن,നിർത്തുക
994,gelingen::V,موفق شدن,വിജയിക്കുക
995,geraten::V,نتیجه دادن,പരിണമിക്കുക
996,öffnen::V,گشودن,തുറക്കുക
997,öffnen::V,باز کردن,തുറക്കുക
998,schließen::V,بستن,അടയ്ക്കുക
999,schließen::V,قفل کردن,അടയ്ക്കുക
1000,stellen::V,گذاردن,വയ്ക്കുക
1001,setzen::V,نشاندن,വയ്ക്കുക
1002,legen::V,گذاشتن,ഇടുക
1003,berühren::V,دست زدن,തൊടുക
1004,berühren::V,لمس کردن,തൊടുക
1005,verbinden::V,وصل کردن,ഘടിപ്പിക്കുക
1006,bedecken::V,پوشاندن,മുടുക
1007,aufhängen::V,آویختن,കെട്ടിതൂക്കുക
1008,anzünden::V,سوزاندن,കത്തിക്കുക
1009,aufheben::V,برداشتن,പെറുക്കിയെടുക്കുക
1010,aufheben::V,بلند کردن,പെറുക്കിയെടുക്കുക
1011,zurücklassen::V,گذاشتن,വച്ചുപോരുക
1012,verlieren::V,گم کردن,നഷ്ടപ്പെടുക
1013,fallen lassen::V,انداختن,വീഴ്ത്തുക
1014,machen::V,کردن,ഉണ്ടാക്കുക
1015,machen::V,ساختن,ഉണ്ടാക്കുക
1016,herstellen::V,ساختن,ഉൽപാദിപ്പിക്കുക
1017,herstellen::V,تولید کردن,ഉൽപാദിപ്പിക്കുക
1018,bauen::V,ساختن,നിർമ്മിക്കുക
1019,bauen::V,بنا کردن,നിർമ്മിക്കുക
1020,reparieren::V,درست کردن,നന്നാക്കുക
1021,reparieren::V,تعمیر کردن,നന്നാക്കുക
1022,verbessern::V,بهتر کردن,മെച്ചപ്പെടുക
1023,ändern::V,تغییر دادن,മാറ്റംവരുത്തുക
1024,graben::V,کندن,കുഴിക്കുക
1025,graben::V,گود کردن,കുഴിക്കുക
1026,beugen::V,کج کردن,വണങ്ങുക
1027,biegen::V,خم کردن,കുനിയുക
1028,drehen::V,چرخاندن,തിരിക്കുക
1029,wenden::V,برگرداندن,തിരിയുക
1030,umdrehen::V,برگرداندن,തിരിയുക
1031,heben::V,برداشتن,ഉയർത്തുക
1032,hochheben::V,برآوردن,ഉയർത്തുക
1033,hochheben::V,بلند کردن,ഉയർത്തുക
1034,ergreifen::V,گرفتن,ബലമായി_പിടിക്കുക
1035,halten::V,نگاه داشتن,പിടിക്കുക
1036,drücken::V,فشار دادن,അമർത്തുക
1037,drücken::V,فشار آوردن,അമർത്തുക
1038,schieben::V,هل دادن,തള്ളുക
1039,kratzen::V,خاریدن,ചുരണ്ടുക
1040,lecken::V,لیسیدن,നക്കുക
1041,beißen::V,گاز زدن,കടിക്കുക
1042,abreißen::V,پاره کردن,കീറിക്കളയുക
1043,abschneiden::V,بریدن,മുറിച്ചുമാറ്റുക
1044,abschneiden::V,قطع کردن,മുറിച്ചുമാറ്റുക
1045,binden::V,بستن,കെട്ടുക
1046,stecken::V,فرو کردن,തുളയ്ക്കുക
1047,brechen::V,شکستن,ഉടയുക
1048,klopfen::V,کوبیدن,തട്ടുക
1049,hauen::V,زدن,അടിക്കുക
1050,kleben::V,چسباندن,ഒട്ടിക്കുക
1051,reiben::V,مالش دادن,തിരുമ്മിത്തുടയ്ക്കുക
1052,streichen::V,مالیدن,പടർത്തുക
1053,schleifen::V,تیز کردن,പൊടിക്കുക
1054,schneiden::V,چیدن,മുറിക്കുക
1055,schneiden::V,بریدن,മുറിക്കുക
1056,rütteln::V,لرزاندن,മുട്ടുക
1057,rütteln::V,تکان دادن,മുട്ടുക
1058,schütteln::V,تکان دادن,കുലുക്കുക
1059,schwenken::V,تاب دادن,ആടുക
1060,schütten::V,ریختن,ഒഴിക്കുക
1061,füllen::V,پر کردن,നിറയ്ക്കുക
1062,einwickeln::V,پیچیدن,പൊതിയുക
1063,tragen::V,بردن,വഹിക്കുക
1064,tragen::V,حمل کردن,വഹിക്കുക
1065,schleppen::V,کشیدن,വലിച്ചിഴയ്ക്കുക
1066,ziehen::V,کشیدن,വലിക്കുക
1067,aufbewahren::V,نگهداری کردن,വയ്ക്കുക
1068,werfen::V,انداختن,എറിയുക
1069,werfen::V,پرتاب کردن,എറിയുക
1070,fangen::V,گرفتن,പിടിക്കുക
1071,packen::V,گرفتن,തട്ടിപ്പറിക്കുക
1072,verstecken::V,قایم کردن,മറയ്ക്കുക
1073,verstecken::V,پنهان کردن,മറയ്ക്കുക
1074,teilen::V,قسمت کردن,വിഭജിക്കുക
1075,teilen::V,تقسیم کردن,വിഭജിക്കുക
1076,schicken::V,فرستادن,അയയ്ക്കുക
1077,schicken::V,ارسال کردن,അയയ്ക്കുക
1078,bringen::V,آوردن,കൊണ്ടുവരുക
1079,hinzufügen::V,افزودن,കൂട്ടുക
1080,hinzufügen::V,اضافه کردن,കൂട്ടുക
1081,bekommen::V,گرفتن,കിട്ടുക
1082,erhalten::V,دریافت کردن,സ്വീകരിക്കുക
1083,nehmen::V,گرفتن,എടുക്കുക
1084,nehmen::V,برداشتن,എടുക്കുക
1085,wählen::V,انتخاب کردن,തിരഞ്ഞെടുക്കുക
1086,auswählen::V,برگزیدن,തിരഞ്ഞെടുക്കുക
1087,bewahren::V,حفظ کردن,പുലർത്തുക
1088,bewahren::V,حفاظت کردن,പുലർത്തുക
1089,behindern::V,مانع بودن,തടയിടുക
1090,verderben::V,از بین بردن,നശിപ്പിക്കുക
1091,beschädigen::V,صدمه زدن,ക്ഷതമേൽപ്പിക്കുക
1092,zerbrechen::V,شکستن,ഉടയുക
1093,zerreißen::V,دریدن,കീറുക
1094,zerreißen::V,پاره کردن,കീറുക
1095,zerstören::V,خراب کردن,നശിപ്പിക്കുക
1096,zerstören::V,ویران کردن,നശിപ്പിക്കുക
1097,verbrennen::V,سوزاندن,കത്തിനശിക്കുക
1098,verbrennen::V,سوزاندن,കത്തിച്ചുകളയുക
1099,geben::V,دادن,കൊടുക്കുക
1100,geben::V,دادن,തരുക
1101,reichen::V,دادن,കൈമാറുക
1102,schenken::V,هدیه دادن,സമ്മാനം കൊടുക്കുക
1103,versprechen::V,قول دادن,വാഗ്ദാനം_നൽകുക
1104,versprechen::V,وعده دادن,വാഗ്ദാനം_നൽകുക
1105,wünschen::V,آرزو کردن,ആഗ്രഹിക്കുക
1106,loben::V,ستایش کردن,പുകഴ്ത്തുക
1107,küssen::V,بوسیدن,ഉമ്മവയ്ക്കുക
1108,wiegen::V,نوسان کردن,ഇളകുക
1109,zudecken::V,پوشاندن,മുടുക
1110,wecken::V,بیدار کردن,ഉണർത്തുക
1111,zeigen::V,نشان دادن,കാണിക്കുക
1112,führen::V,رهنمائی کردن,നടത്തുക
1113,lehren::V,آموختن,പഠിപ്പിക്കുക
1114,lehren::V,یاد دادن,പഠിപ്പിക്കുക
1115,unterrichten::V,درس دادن,പരിശീലിപ്പിക്കുക
1116,unterrichten::V,تدریس کردن,പരിശീലിപ്പിക്കുക
1117,aufziehen::V,تربیت کردن,വളർത്തിക്കൊണ്ടുവരുക
1118,leiten::V,اداره کردن,നയിക്കുക
1119,antreiben::V,عجله دادن,പ്രേരിപ്പിക്കുക
1120,lassen::V,وادار کردن,അനുവദിക്കുക
1121,einladen::V,دعوت کردن,ക്ഷണിക്കുക
1122,einladen::V,مهمان کردن,ക്ഷണിക്കുക
1123,vereinigen::V,یکی کردن,കൂടിച്ചേരുക
1124,vereinigen::V,متحد کردن,കൂടിച്ചേരുക
1125,besuchen::V,دیدار کردن,സന്ദർശിക്കുക
1126,treffen::V,ملاقات کردن,തമ്മിൽ കാണുക
1127,sich versammeln::V,جمع شدن,സംയോജിപ്പിക്കുക
1128,spielen::V,بازی کردن,കളിക്കുക
1129,singen::V,آواز خواندن,പാടുക
1130,tanzen::V,رقصیدن,നൃത്തം ചെയ്യുക
1131,sich trennen::V,جدا شدن,നേർപെടുത്തുക
1132,verlassen::V,ترک کردن,പിൻവാങ്ങുക
1133,retten::V,نجات دادن,രക്ഷിക്കുക
1134,bewachen::V,حراست کردن,കാവൽനിൽക്കുക
1135,schützen::V,حفظ کردن,പരിരക്ഷിക്കുക
1136,verteidigen::V,دفاع کردن,പ്രതിരോധിക്കുക
1137,sich schlagen::V,کتک‌کاری کردن,കലഹിക്കുക
1138,schießen::V,تیر زدن,വെടിവെക്കുക
1139,siegen::V,پیروز شدن,വിജയിക്കുക
1140,ärgern::V,ناراحت کردن,വിഷമിപ്പിക്കുക
1141,schlagen::V,زدن,അടിക്കുക
1142,schlagen::V,کوبیدن,അടിക്കുക
1143,treten::V,لگد زدن,തൊഴിക്കുക
1144,stechen::V,چاقو زدن,കുത്തുക
1145,stoßen::V,هل دادن,തള്ളുക
1146,stehlen::V,دزدیدن,മോഷ്ടിക്കുക
1147,stören::V,مزاحم شدن,ശല്യപ്പെടുത്തുക
1148,belästigen::V,زحمت دادن,മെനക്കെടുക
1149,verbergen::V,پنهان کردن,മറയ്ക്കുക
1150,verbergen::V,پنهان کردن,ഒളിക്കുക
1151,täuschen::V,گول زدن,കബളിപ്പിക്കുക
1152,täuschen::V,فریب دادن,കബളിപ്പിക്കുക
1153,betrügen::V,گول زدن,ചതിക്കുക
1154,betrügen::V,فریب دادن,ചതിക്കുക
1155,töten::V,کشتن,കൊല്ലുക
1156,wohnen::V,منزل داشتن,താമസിക്കുക
1157,wohnen::V,سکونت داشتن,താമസിക്കുക
1158,arbeiten::V,کار کردن,ജോലിചെയ്യുക
1159,sammeln::V,جمع کردن,സഞ്ചയിക്കുക
