,Concept_ID,en,os
793,wohin::FADV,where to,кӕдӕм
794,wohin::FADV,where,кӕдӕм
795,wie::FADV,how,куыд
796,warum::FADV,why,цӕмӕн
797,wieviel::FNUM,how much,цал
798,eins::NUM,one,иу
799,zwei::NUM,two,дыууӕ
800,drei::NUM,three,ӕртӕ
801,vier::NUM,four,цыппар
802,fünf::NUM,five,фондз
803,sechs::NUM,six,ӕхсӕз
804,sieben::NUM,seven,авд
805,acht::NUM,eight,аст
806,neun::NUM,nine,фараст
807,zehn::NUM,ten,дӕс
808,elf::NUM,eleven,иуæндæс
809,zwölf::NUM,twelve,дыууадæс
810,zwanzig::NUM,twenty,дыууын
811,dreißig::NUM,thirty,æртын
812,dreißig::NUM,thirty,дæсæмæссæдз
813,vierzig::NUM,forty,цыппор
814,vierzig::NUM,forty,цыппур
815,vierzig::NUM,forty,дыууиссæдзы
816,fünfzig::NUM,fifty,фӕндзай
817,sechzig::NUM,sixty,æхсай
818,sechzig::NUM,sixty,æртиссæдзы
819,siebzig::NUM,seventy,æвдай
820,siebzig::NUM,seventy,дæс æмæ æртиссæдзы
821,achtzig::NUM,eighty,цыппарыссæдзы
822,achtzig::NUM,eighty,æстай
823,neunzig::NUM,ninety,нæуæдз
824,neunzig::NUM,ninety,дæс æмæ цыппарыссæдзы
825,hundert::NUM,a hundred,сӕдӕ
826,tausend::NUM,a thousand,мин
827,und::CNJ,and,ӕмӕ
828,oder::CNJ,or,кӕнӕ
829,stehen::V,stand,лӕууын
830,sitzen::V,sit,бадын
831,liegen::V,lie,хуыссын
832,hängen::V,hang,ауыгъд уын
833,werden::V,become,суӕвын
834,passieren::V,happen,æрцæуын
835,beginnen::V,begin,райдайын
836,enden::V,end,фæуын
837,wechseln::V,change,ивын
838,aufgehen[Sonne]::V,rise,скæсын
839,untergehen[Sonne]::V,set, аныгуылын
840,scheinen[Sonne]::V,shine,рухс кӕнын
841,donnern::V,thunder,нæрын
842,wehen::V,blow,дымын
843,strömen::V,stream,кӕлын
844,fließen::V,flow,цæуын
845,fließen::V,flow,уайын
846,fließen::V,flow,кæлын
847,sich drehen::V,revolve,зилын
848,schwanken::V,sway,æнкъуысын
849,schwingen::V,swing,æнкъуысын
850,schwingen::V,swing,змæлын
851,fallen::V,fall,хауын
852,brennen::V,burn,судзын
853,rauchen::V,smoke,фæздæг кæнын
854,regnen::V,rain,уарын
855,gefrieren::V,freeze,сӕлын
856,tauen::V,thaw,стайын
857,schmelzen::V,melt,тайын
858,trocknen::V,dry,хус кæнын
859,sieden::V,boil,фыцын
860,faulen::V,rot,ӕмбийын
861,verfaulen::V,decay,бамбийын
862,reißen::V,snap,скъуийын
863,versinken::V,sink,дӕлдон_кӕнын
864,vergehen::V,pass,аивгъуийын
865,erscheinen::V,appear,разынын
866,verschwinden::V,disappear,фæтары уын
867,verschwinden::V,disappear,фæдæлдзæх уын
868,verschwinden::V,disappear,фесæфын
869,verschwinden::V,disappear,æрбайсæфын
870,sinken::V,drop,дæлæмæ æрхауын
871,abnehmen::V,decrease,фæкъаддæр уын
872,abnehmen::V,decrease,фæцух уын
873,zunehmen::V,increase,фæфылдæр уын
874,zunehmen::V,increase,сбирæ уын
875,zunehmen::V,increase,сахадын
876,steigen::V,rise,сыстын
877,wachsen::V,grow,рӕзын
878,glänzen::V,shine,ӕрттивын
879,funkeln::V,sparkle,тыбар-тыбур_кӕнын
880,lärmen::V,be noisy,хъæлæба кæнын
881,läuten::V,chime,цæгъдын
882,klingeln::V,ring,цæгъдын
883,klirren::V,tinkle,дзыгъал-мыгъул кæнын
884,klirren::V,tinkle,дзæгъ-дзæгъ кæнын
885,brausen::V,roar,абухын
886,rauschen::V,rustle,
887,klingen::V,sound,зæлын
888,klingen::V,sound,азæлын
889,klingen::V,sound,хъуысын
890,bellen::V,bark,рæйын
891,heulen::V,howl,ниуын
892,blasen::V,blow,фу кӕнын
893,pfeifen::V,whistle,æхситт кæнын
894,pfeifen::V,whistle,къуыззитт кæнын
895,schreien::V,shout,хъӕр кӕнын
896,stöhnen::V,groan,хъæрзын
897,stöhnen::V,groan,дзыназын
898,zittern::V,tremble,ризын
899,leben::V,be alive,цӕрын
900,geboren werden::V,be born,райгуырын
901,atmen::V,breathe,улӕфын
902,trinken::V,drink,нуазын
903,essen::V,eat,хӕрын
904,schlucken::V,swallow,ныхъуырын
905,müde werden::V,get tired,бафæллайын
906,müde werden::V,get tired,бафæлмæцын
907,müde werden::V,get tired,сфæлмæцын
908,einschlafen::V,fall asleep,бафынæй уын
909,schlafen::V,sleep,хуыссын
910,schlafen::V,sleep,фынӕй кӕнын
911,aufwachen::V,wake up,райхъал уын
912,aufstehen::V,get up,стын
913,sich erholen::V,relax,фæллад уадзын
914,sich erholen::V,relax,улæфын
915,krank werden::V,fall ill,фӕрынчын уын
916,krank sein::V,be ill,сӕйын
917,schmerzen::V,ache,риссын
918,husten::V,cough,хуыфын
919,genesen::V,recover,сдзæбæх уын
920,genesen::V,recover,рандидзын
921,genesen::V,recover,сæндидзын
922,sterben::V,die,мӕлын
923,umkommen::V,perish,фесæфын
924,umkommen::V,perish,байсæфын
925,umkommen::V,perish,бабын уын
926,umkommen::V,perish,мард фæуын
927,sich bewegen::V,move,тæлфын
928,sich bewegen::V,move,цæуын
929,sich rühren::V,budge,змӕлын
930,sich erheben::V,stand up,стын
931,sich setzen::V,sit down,сбадын
932,hinfallen::V,tumble,ӕрхауын
933,laufen::V,walk,цӕуын
934,laufen::V,walk,рацу-бацу_кӕнын
935,schreiten::V,pace,къахдзæф кæнын
936,schreiten::V,pace,санчъех кæнын
937,schreiten::V,pace,цæуын
938,spazierengehen::V,go for a walk,озер кæнын
939,spazierengehen::V,go for a walk,тезгъо кæнын
940,eilen::V,rush,тагъд кæнын
941,eilen::V,rush,тындзын
942,sich beeilen::V,hurry,тагъд кæнын
943,sich beeilen::V,hurry,тындзын
944,sausen::V,dash,уайын
945,sausen::V,dash,тæхын
946,rennen::V,run,згъорын
947,springen::V,jump,гæпп кæнын
948,springen::V,jump,сæррæтт кæнын
949,springen::V,jump,лиуырын
950,klettern::V,climb,хилын
951,schaukeln::V,seesaw,хецъро кæнын
952,schaukeln::V,seesaw,херыйыл бадын
953,kriechen::V,creep,бырын
954,schwimmen::V,swim,ленк кӕнын
955,tauchen::V,dive,ныгъуылын
956,rudern::V,row,бæлæгъ тæрын
957,rudern::V,row,чема тæрын
958,fahren::V,drive,цӕуын
959,fliegen::V,fly,тӕхын
960,gehen::V,go,цӕуын
961,weggehen::V,go away,ацӕуын
962,abfahren::V,depart,араст уын
963,anhalten::V,stop,æрлæууын
964,hineingehen::V,go in,мидæмæ цæуын
965,eintreten::V,enter,бацӕуын
966,kommen::V,come,æрцæуын
967,ankommen::V,arrive,æрцæуын
968,zurückkommen::V,come back,раздæхын
969,zurückkommen::V,come back,фæстæмæ_раздæхын
970,zurückkommen::V,come back,æрбаздæхын
971,zurückkommen::V,come back,аздæхын
972,bleiben::V,stay,лӕууын
973,warten::V,wait,ӕнхъӕлмӕ кӕсын
974,erwarten::V,wait for,ӕнхъӕлмӕ кӕсын
975,suchen::V,seek,агурын
976,suchen::V,look for,агурын
977,finden::V,find,ссарын
978,versuchen::V,try,фӕлварын
979,vorbereiten::V,prepare,бацаттæ кæнын
980,vorbereiten::V,prepare,æрæввонг кæнын
981,lieben::V,love,уарзын
982,mögen::V,like,зæрдæмæ цæуын
983,lachen::V,laugh,худын
984,rühren::V,move,зæрдæ суынгæг кæнын
985,weinen::V,weep,кӕуын
986,schimpfen::V,grumble,æлгъитын
987,sich ärgern::V,be annoyed,мæсты кæнын
988,sich fürchten::V,be afraid,тæрсын
989,fürchten::V,be afraid of,тæрсын
990,fliehen::V,flee,лидзын
991,flüchten::V,escape,алидзын
992,sehen::V,see,уынын
993,anschauen::V,look at,акӕсын
994,ansehen::V,watch,кӕсын
995,hören::V,hear,хъусын
996,zuhören::V,listen,хъусын
997,probieren::V,taste,уынын
998,probieren::V,taste,аходын
999,riechen::V,smell,смудын
1000,fühlen::V,feel,ӕнкъарын
1001,scheinen::V,seem,зынын
1002,zu sehen sein::V,show,зынын
1003,vernehmen::V,hear,фехъусын
1004,frieren::V,be cold,сийын
1005,tun::V,do,кӕнын
1006,können::V,can,фӕразын
1007,wollen::V,want,фӕндын
1008,anfangen::V,start,райдайын
1009,beenden::V,finish,фӕуын
1010,aufhören::V,stop,банцайын
1011,aufhören::V,stop,фенцайын
1012,gelingen::V,succeed,бантысын
1013,geraten::V,turn out,разынын
1014,öffnen::V,open,гом кӕнын
1015,schließen::V,close,ӕхгӕнын
1016,stellen::V,put,ӕвӕрын
1017,setzen::V,place,сбадын кӕнын
1018,legen::V,lay,ӕрӕвӕрын
1019,berühren::V,touch,агайын
1020,verbinden::V,connect,бӕттын
1021,bedecken::V,cover,ӕмбӕрзын
1022,aufhängen::V,hang up,ауындзын
1023,anzünden::V,light,ссудзын
1024,aufheben::V,pick up,сисын
1025,zurücklassen::V,leave,ныууадзын
1026,verlieren::V,lose,фесафын
1027,fallen lassen::V,drop,ӕрӕппарын
1028,fallen lassen::V,drop,къухтӕй феуӕгъд кӕнын
1029,machen::V,make,саразын
1030,herstellen::V,produce,сцæттæ кæнын
1031,herstellen::V,produce,саразын
1032,bauen::V,build,амайын
1033,reparieren::V,mend,æмпъузын
1034,reparieren::V,mend,цалцæг кæнын
1035,verbessern::V,improve,фæхуыздæр кæнын
1036,ändern::V,alter,аивын
1037,graben::V,dig,къахын
1038,beugen::V,bow,æркъæдз кæнын
1039,beugen::V,bow,æртасын кæнын
1040,biegen::V,bend,тасын кӕнын
1041,drehen::V,spin,здухын
1042,wenden::V,turn,афæлдахын
1043,wenden::V,turn,рафæлдахын
1044,umdrehen::V,turn around,афæлдахын
1045,heben::V,raise,сдарын
1046,heben::V,raise,схæцын
1047,hochheben::V,lift,уæлæмæ хæцын
1048,ergreifen::V,seize,фӕлӕбурын
1049,halten::V,hold,дарын
1050,drücken::V,press,æлхъивын
1051,drücken::V,press,хæцын
1052,schieben::V,push,схойын
1053,kratzen::V,scrape,хафын
1054,lecken::V,lick,сдæрын
1055,beißen::V,bite,хæцын
1056,abreißen::V,tear off,ратонын
1057,abschneiden::V,cut off,ралыг кӕнын
1058,binden::V,tie,бабӕттын
1059,stecken::V,stick,ныссадзын
1060,brechen::V,break,асæттын
1061,brechen::V,break,басæттын
1062,brechen::V,break,ныссæттын
1063,klopfen::V,knock,хойын
1064,klopfen::V,knock,гуыпп-гуыпп кæнын
1065,klopfen::V,knock,къуырцц-къуырцц кæнын
1066,hauen::V,hit,цӕвын
1067,hauen::V,hit,нӕмын
1068,kleben::V,glue,ныхасын
1069,kleben::V,glue,æндадзын
1070,reiben::V,rub,сӕрфын
1071,reiben::V,rub,хафын
1072,streichen::V,spread,байсæрдын
1073,streichen::V,spread,сахорын
1074,schleifen::V,grind,ссын
1075,schleifen::V,grind,цыргъ кӕнын
1076,schneiden::V,cut,кӕрдын
1077,rütteln::V,jolt,æнкъусын
1078,schütteln::V,shake,уигъын
1079,schwenken::V,swing,тилын
1080,schwenken::V,swing,уигъын
1081,schütten::V,pour,ныккӕнын
1082,füllen::V,fill,байдзаг кæнын
1083,einwickeln::V,wrap,батухын
1084,tragen::V,carry,хӕссын
1085,schleppen::V,drag,ласын
1086,ziehen::V,pull,ласын
1087,aufbewahren::V,keep,æвæрын
1088,werfen::V,throw,зыввытт кӕнын
1089,fangen::V,catch,ӕрцахсын
1090,packen::V,grab,рацахсын
1091,verstecken::V,hide,æмбæхсын
1092,verstecken::V,hide,нымæхсын
1093,teilen::V,divide,уарын
1094,schicken::V,send,ӕрвитын
1095,bringen::V,bring,æрхæссын
1096,bringen::V,bring,æрбахæссын
1097,hinzufügen::V,add,ӕфтауын
1098,bekommen::V,get,ссарын
1099,bekommen::V,get,сфæрæз кæнын
1100,bekommen::V,get,самал кæнын
1101,erhalten::V,receive,райсын
1102,nehmen::V,take,райсын
1103,wählen::V,choose,равзарын
1104,auswählen::V,select,авзарын
1105,bewahren::V,preserve,бавæрын
1106,bewahren::V,preserve,нывæрын
1107,behindern::V,hinder,цæлхдур æвæрын
1108,behindern::V,hinder,ныхдур æвæрын
1109,behindern::V,hinder,къуылымпы кæнын
1110,behindern::V,hinder,хъыг дарын
1111,verderben::V,spoil,фесафын
1112,beschädigen::V,damage,халын
1113,zerbrechen::V,break,асӕттын
1114,zerreißen::V,tear,аскъуынын
1115,zerstören::V,destroy,фехалын
1116,verbrennen::V,burn,басудзын
1117,geben::V,give,дӕттын
1118,reichen::V,hand,адæттын
1119,schenken::V,give,лæвар кæнын
1120,versprechen::V,promise,дзырд раттын
1121,versprechen::V,promise,зӕрдӕ бавӕрын
1122,wünschen::V,wish,зæрдæ зæгъы
1123,loben::V,praise,раппӕлын
1124,küssen::V,kiss,пъа кæнын
1125,küssen::V,kiss,ба кæнын
1126,wiegen::V,rock,узын
1127,zudecken::V,cover,бамбӕрзын
1128,wecken::V,wake,райхъал кӕнын
1129,zeigen::V,show,амонын
1130,führen::V,guide,кӕнын
1131,führen::V,guide,фæкæнын
1132,lehren::V,teach,ахуыр кæнын
1133,unterrichten::V,instruct,ахуыр кæнын
1134,aufziehen::V,bring up,хъомыл кӕнын
1135,leiten::V,lead,разамынд дӕттын
1136,antreiben::V,urge,тагъд кæнын
1137,antreiben::V,urge,рог кæнын
1138,lassen::V,let,кæнын
1139,einladen::V,invite,ӕрхонын
1140,einladen::V,invite,ӕрбахонын
1141,vereinigen::V,unite,баиу кӕнын
1142,besuchen::V,visit,абæрæг кæнын
1143,besuchen::V,visit,бабæрæг кæнын
1144,besuchen::V,visit,бауайын
1145,treffen::V,meet,фембæлын
1146,sich versammeln::V,assemble,æрæмбырд уын
1147,spielen::V,play,хъазын
1148,singen::V,sing,зарын
1149,tanzen::V,dance,кафын
1150,sich trennen::V,separate,фæйнæрдæм фæцæуын айхæлын
1151,verlassen::V,leave,ныууадзын
1152,retten::V,rescue,фервӕзын кӕнын
1153,bewachen::V,guard,хъахъхъӕнын
1154,schützen::V,protect,хъахъхъӕнын
1155,verteidigen::V,defend,бахизын
1156,sich schlagen::V,brawl,хыл кæнын
1157,schießen::V,shoot,ӕхсын
1158,siegen::V,win,басӕттын
1159,siegen::V,win,фӕуӕлахиз уӕвын
1160,ärgern::V,annoy,мӕсты кӕнын
1161,schlagen::V,beat,ныццæвын
1162,treten::V,kick,
1163,stechen::V,sting,фæрæхойын
1164,stoßen::V,shove,риуыгъын
1165,stehlen::V,steal,давын
1166,stören::V,disturb,хъыгдарын
1167,belästigen::V,bother,хъыгдарын
1168,verbergen::V,conceal,бамбӕхсын
1169,verbergen::V,conceal,басусӕг кӕнын
1170,täuschen::V,deceive,фӕливын
1171,täuschen::V,deceive,асайын
1172,betrügen::V,cheat,асайын
1173,töten::V,kill,амарын
1174,wohnen::V,dwell,цӕрын
1175,arbeiten::V,work,кусын
1176,sammeln::V,gather,æртонын
1177,pflücken::V,pick,тонын
1178,jagen::V,hunt,цуан кæнын
1179,fischen::V,fish,кæсаг ахсын æнгуырæй
1180,fischen::V,fish,æнгуыр дарын
1181,fassen::V,catch,ӕрцахсын
1182,hüten::V,herd,хизын
1183,treiben::V,drive,скъӕрын
1184,anbinden::V,tie up,бабæттын
1185,anbinden::V,tie up,æрбæттын
1186,füttern::V,feed,холлаг дæттын
1187,füttern::V,feed,холлаг æвæрын
1188,füttern::V,feed,дарын
1189,melken::V,milk,дуцын
1190,hacken::V,chop,кæрдын
1191,hacken::V,chop,лыгтæ кæнын
1192,gießen::V,water,бакалын
1193,reifen::V,ripen,срæгъæд уын
1194,reifen::V,ripen,сцæттæ уын
1195,zubereiten::V,cook,сцӕттӕ кӕнын
1196,kochen::V,boil,фыцын
1197,backen::V,bake,фыцын
1198,braten::V,fry,цурын
1199,umrühren::V,stir,ахæццæ кæнын
1200,umrühren::V,stir,азмæнтын
1201,umrühren::V,stir,астауын
1202,stricken::V,knit,кæнын
1203,stricken::V,knit,бийын
1204,nähen::V,sew,хуыйын
1205,färben::V,dye,ахорын
1206,reinigen::V,clean,ссыгъдæг кæнын
1207,reinigen::V,clean,ныссыгъдæг кæнын
1208,reinigen::V,clean,ныссæрфын
1209,waschen::V,wash,ӕхсын
1210,abwischen::V,wipe,сӕрфын
1211,spülen::V,rinse,æнхъæвзын
1212,fegen::V,sweep,мӕрзын
1213,kehren::V,sweep,мӕрзын
1214,baden::V,bath,хи найын
1215,sich waschen::V,wash,хи æхсын
1216,ausziehen::V,take off,ласын
1217,anziehen::V,put on,скæнын
1218,sich anziehen::V,get dressed,дзаума скæнын
1219,sich anziehen::V,get dressed,дарæс скæнын
1220,kämmen::V,comb,ныффасын
1221,kämmen::V,comb,æрфасын
1222,schmücken::V,decorate,фӕлындын
1223,sagen::V,say,зæгъын
1224,sprechen::V,speak,дзурын
1225,reden::V,talk,ныхас кӕнын
1226,sich unterhalten::V,chat,ныхас кæнын
1227,fragen::V,ask,фӕрсын
1228,bitten::V,request,курын
1229,erzählen::V,tell,радзурын
1230,erzählen::V,tell,ратаурæгъ кæнын
1231,mitteilen::V,convey,фехъусын кæнын
1232,nennen::V,name,хонын
1233,rufen::V,call,сидын
1234,prahlen::V,brag,ӕппӕлын
1235,übersetzen::V,translate,ратæлмац кæнын
1236,denken::V,think,ӕнхъӕлын
1237,denken::V,think,хъуыды кӕнын
1238,glauben::V,believe,уырнын
1239,bemerken::V,notice,фенын
1240,erkennen::V,recognize,базонын
1241,begreifen::V,grasp,ӕмбарын
1242,begreifen::V,grasp,бамбарын
1243,verstehen::V,understand,
1244,lernen::V,learn,ахуыр кӕнын
1245,wissen::V,know,зонын
1246,sich erinnern an::V,remember,зæрдыл æрлæууын
1247,sich erinnern an::V,remember,æрымысын
1248,sich erinnern an::V,remember,æрбаймысын
1249,sich erinnern an::V,remember,æрхъуыды кæнын
1250,vergessen::V,forget,ферох кæнын
1251,vergessen::V,forget,айрох кæнын
1252,messen::V,measure,барын
1253,zählen::V,count,нымайын
1254,rechnen::V,calculate,хынцын
1255,lesen::V,read,кӕсын
1256,lesen::V,read,фӕрсын
1257,malen::V,paint,ныв кӕнын
1258,zeichnen::V,draw,ныв кӕнын
1259,schreiben::V,write,фыссын
1260,besitzen::V,own,хицау уын
1261,kaufen::V,buy,балхӕнын
1262,verkaufen::V,sell,уӕй кӕнын
1263,bezahlen::V,pay for,бафидын
1264,zahlen::V,pay,фидын
1265,beherrschen::V,rule,æлдариуæг кæнын
1266,ertragen::V,endure,бавзарын
