,Concept_ID,ru,se
1779,Geschenk::N,подарок,adaldâh
1780,Geschenk::N,подарок,sǩiâŋkk
1781,Geschenk::N,подарок,тӯмаш
1782,Spiel::N,игра,spïele
1783,Spiel::N,игра,stååkedimmie
1784,Spiel::N,игра,spella
1785,Spiel::N,игра,stoagos
1786,Spiel::N,игра,speallu
1787,Spiel::N,игра,leikkâ
1788,Spiel::N,игра,siõrr
1789,Spiel::N,игра,сӣрр
1790,Gesellschaft::N,общество,sïelte
1791,Gesellschaft::N,общество,rádnastallam
1792,Gesellschaft::N,общество,searvi
1793,Gesellschaft::N,общество,servi
1794,Gesellschaft::N,общество,seä´brr
1795,Gesellschaft::N,общество,се̄ббр
1796,Hilfe::N,помощь,viehkie
1797,Hilfe::N,помощь,viehkke
1798,Hilfe::N,помощь,veahkki
1799,Hilfe::N,помощь,iše
1800,Hilfe::N,помощь,veä´ǩ'ǩ
1801,Hilfe::N,помощь,ве̄ххьк
1802,Freund::N,друг,voelpe
1803,Freund::N,друг,ráddna
1804,Freund::N,друг,venak
1805,Freund::N,друг,ustit
1806,Freund::N,друг,verdde
1807,Freund::N,друг,veerdi
1808,Freund::N,друг,na´zvan
1809,Freund::N,друг,ка̄ннҌц
1810,Kamerad::N,приятель,guejmie
1811,Kamerad::N,приятель,ráddna
1812,Kamerad::N,приятель,guojmme
1813,Kamerad::N,приятель,guoibmi
1814,Kamerad::N,приятель,kyei'mi
1815,Kamerad::N,приятель,taaurõš
1816,Kamerad::N,приятель,то̄а̄врэшш
1817,Angelegenheit::N,дело,aate
1818,Angelegenheit::N,дело,saake
1819,Angelegenheit::N,дело,ássje
1820,Angelegenheit::N,дело,ášši
1821,Angelegenheit::N,дело,äšši
1822,Angelegenheit::N,дело,ä´šš
1823,Angelegenheit::N,дело,тӯйй
1824,Anzahl::N,количество,taale
1825,Anzahl::N,количество,låhkoe
1826,Anzahl::N,количество,låhko
1827,Anzahl::N,количество,mierre
1828,Anzahl::N,количество,mearri
1829,Anzahl::N,количество,lohkomearra
1830,Anzahl::N,количество,meeṛi
1831,Anzahl::N,количество,mie´rr
1832,Anzahl::N,количество,чӣссел
1833,Art::N,вид,aarhte
1834,Art::N,вид,sládja
1835,Art::N,вид,tjærdda
1836,Art::N,вид,čearda
1837,Art::N,вид,šlaaj̣â
1838,Art::N,вид,nää´ll
1839,Art::N,вид,на̄лль
1840,Stück::N,кусок,bæhta
1841,Stück::N,кусок,biehkie
1842,Stück::N,кусок,biehkke
1843,Stück::N,кусок,bihttá
1844,Stück::N,кусок,pittá
1845,Stück::N,кусок,káppálâh
1846,Stück::N,кусок,ku´sǩǩ
1847,Stück::N,кусок,кусськ
1848,Teil::N,часть,stuhtje
1849,Teil::N,часть,oasse
1850,Teil::N,часть,bielle
1851,Teil::N,часть,guovllo
1852,Teil::N,часть,oassi
1853,Teil::N,часть,bihttá
1854,Teil::N,часть,uási
1855,Teil::N,часть,vuâ´ss
1856,Teil::N,часть,pie´ǩ'ǩ
1857,Teil::N,часть,кусськ
1858,Hälfte::N,половина,lehkie
1859,Hälfte::N,половина,lahkke
1860,Hälfte::N,половина,bealli
1861,Hälfte::N,половина,peeḷi
1862,Hälfte::N,половина,lâ´ǩǩ
1863,Hälfte::N,половина,pie´ll
1864,Hälfte::N,половина,пе̄лль
1865,Kreis::N,круг,rïngke
1866,Kreis::N,круг,gievlle
1867,Kreis::N,круг,gierdu
1868,Kreis::N,круг,riggee
1869,Kreis::N,круг,kruugg
1870,Kreis::N,круг,круг
1871,Kreuz::N,крест,kroesse
1872,Kreuz::N,крест,ruossa
1873,Kreuz::N,крест,rista
1874,Kreuz::N,крест,ristâ
1875,Kreuz::N,крест,ristt
1876,Kreuz::N,крест,рысст
1877,Linie::N,линия,sïeve
1878,Linie::N,линия,linnja
1879,Linie::N,линия,linjá
1880,Linie::N,линия,linnjá
1881,Linie::N,линия,njuálgus
1882,Linie::N,линия,certldõk
1883,Linie::N,линия,це̄кесь
1884,Strich::N,черта,sïeve
1885,Strich::N,черта,sáhtso
1886,Strich::N,черта,sárggis
1887,Strich::N,черта,čálástâh
1888,Strich::N,черта,certldõk
1889,Strich::N,черта,ця̄кас
1890,Strich::N,черта,це̄кесь
1891,Abstand::N,промежуток,gåhkoe
1892,Abstand::N,промежуток,gåhkaldahke
1893,Abstand::N,промежуток,lahka
1894,Abstand::N,промежуток,gasska
1895,Abstand::N,промежуток,gaska
1896,Abstand::N,промежуток,koskâ
1897,Abstand::N,промежуток,kõskk
1898,Abstand::N,промежуток,кэ̄сск
1899,Entfernung::N,расстояние,gåhkoe
1900,Entfernung::N,расстояние,gåhkaldahke
1901,Entfernung::N,расстояние,gasska
1902,Entfernung::N,расстояние,mælggat
1903,Entfernung::N,расстояние,gaska
1904,Entfernung::N,расстояние,mátkegaska
1905,Entfernung::N,расстояние,koskâ
1906,Entfernung::N,расстояние,kõskk
1907,Entfernung::N,расстояние,jäämkõskk
1908,Entfernung::N,расстояние,кэ̄сск
1909,Gegend::N,местность,haerie
1910,Gegend::N,местность,guovvlo
1911,Gegend::N,местность,bájkke
1912,Gegend::N,местность,guovlu
1913,Gegend::N,местность,duovdda
1914,Gegend::N,местность,kuáv'lu
1915,Gegend::N,местность,vu´vdd
1916,Gegend::N,местность,па̄йхьк
1917,Platz::N,пространство,sijjie
1918,Platz::N,пространство,sadje
1919,Platz::N,пространство,sadji
1920,Platz::N,пространство,tááḷu
1921,Platz::N,пространство,tääll
1922,Platz::N,пространство,сайй
1923,Ort::N,место,sijjie
1924,Ort::N,место,bájkke
1925,Ort::N,место,sadje
1926,Ort::N,место,báiki
1927,Ort::N,место,päikki
1928,Ort::N,место,pâi´ǩǩ
1929,Ort::N,место,сайй
1930,Ort::N,место,па̄йхьк
1931,Seite::N,сторона,bielie
1932,Seite::N,сторона,sijddo
1933,Seite::N,сторона,bealli
1934,Seite::N,сторона,ertti
1935,Seite::N,сторона,jeä´rtt
1936,Seite::N,сторона,пе̄лль
1937,Seite::N,сторона,е̄ммьне
1938,Mitte::N,середина,gaske
1939,Mitte::N,середина,jarnge
1940,Mitte::N,середина,gasska
1941,Mitte::N,середина,guovddaš
1942,Mitte::N,середина,gaskamuddu
1943,Mitte::N,середина,koskâ
1944,Mitte::N,середина,kõskk
1945,Mitte::N,середина,кэ̄сск
1946,Gegenstand::N,предмет,daevere
1947,Gegenstand::N,предмет,oabme
1948,Gegenstand::N,предмет,gávnne
1949,Gegenstand::N,предмет,bierggas
1950,Gegenstand::N,предмет,ettâ
1951,Gegenstand::N,предмет,kápulâh
1952,Gegenstand::N,предмет,käu´nn
1953,Gegenstand::N,предмет,ка̄ввьн
1954,Sache::N,вещь,aate
1955,Sache::N,вещь,saake
1956,Sache::N,вещь,ássje
1957,Sache::N,вещь,ášši
1958,Sache::N,вещь,äšši
1959,Sache::N,вещь,ä´šš
1960,Sache::N,вещь,ве̄шш
1961,Rand::N,край,raedtie
1962,Rand::N,край,rabdda
1963,Rand::N,край,ravda
1964,Rand::N,край,robdâ
1965,Rand::N,край,čårr
1966,Rand::N,край,ruõbdd
1967,Rand::N,край,рӯммт
1968,Rand::N,край,ре̄ввьн
1969,Kante::N,ребро,raedtie
1970,Kante::N,ребро,rabdda
1971,Kante::N,ребро,ravda
1972,Kante::N,ребро,robdâ
1973,Kante::N,ребро,å´rdd
1974,Kante::N,ребро,ruõbdd
1975,Kante::N,ребро,рӯммт
1976,Kante::N,ребро,ре̄ввьн
1977,Ecke::N,угол,roene
1978,Ecke::N,угол,kråane
1979,Ecke::N,угол,náhpo
1980,Ecke::N,угол,nusske
1981,Ecke::N,угол,nurki
1982,Ecke::N,угол,čiehka
1983,Ecke::N,угол,čiehâ
1984,Ecke::N,угол,čiõkk
1985,Ecke::N,угол,suåp'p
1986,Ecke::N,угол,уггл
1987,Spitze::N,кончик,gietjie
1988,Spitze::N,кончик,snjuhtje
1989,Spitze::N,кончик,gihttje
1990,Spitze::N,кончик,geahči
1991,Spitze::N,кончик,picci
1992,Spitze::N,кончик,keeči
1993,Spitze::N,кончик,ǩie´čč
1994,Spitze::N,кончик,кя̄женч
1995,Ende::N,конец,gietjie
1996,Ende::N,конец,giehtje
1997,Ende::N,конец,geahči
1998,Ende::N,конец,keeči
1999,Ende::N,конец,puäš'š
2000,Ende::N,конец,ке̄джь
2001,Loch::N,дыра,raejkie
2002,Loch::N,дыра,rájgge
2003,Loch::N,дыра,ráigi
2004,Loch::N,дыра,räigi
2005,Loch::N,дыра,loikk
2006,Loch::N,дыра,râi´ǧǧ
2007,Loch::N,дыра,ра̄ййк
2008,Winkel::N,угол,skaavhte
2009,Winkel::N,угол,tjiehka
2010,Winkel::N,угол,soahppa
2011,Winkel::N,угол,čiehka
2012,Winkel::N,угол,sogge
2013,Winkel::N,угол,suåp'p
2014,Winkel::N,угол,уггл
2015,Muster::N,узор,goere
2016,Muster::N,узор,girjja
2017,Muster::N,узор,girjjit
2018,Muster::N,узор,kovos
2019,Muster::N,узор,кыррьй
2020,Muster::N,узор,кырьйнесс
2021,Größe::N,размер,ståaroe
2022,Größe::N,размер,stuorrudahka
2023,Größe::N,размер,stūrrodat
2024,Größe::N,размер,mahtodat
2025,Größe::N,размер,allodat
2026,Größe::N,размер,stuá'ṛudâh
2027,Größe::N,размер,роаӈӈьк
2028,Länge::N,длина,gåhkoe
2029,Länge::N,длина,guhkkudahka
2030,Länge::N,длина,guhkkodat
2031,Länge::N,длина,kukkodâh
2032,Länge::N,длина,õllâdvuõtt
2033,Länge::N,длина,куххьквӯдт
2034,Höhe::N,высота,jalloe
2035,Höhe::N,высота,jalladahke
2036,Höhe::N,высота,alludahka
2037,Höhe::N,высота,allatvuohta
2038,Höhe::N,высота,allodat
2039,Höhe::N,высота,aḷodâh
2040,Höhe::N,высота,âlladvuõtt
2041,Höhe::N,высота,э̄ллвӯдт
2042,Gewicht::N,вес,leavloe
2043,Gewicht::N,вес,dædda
2044,Gewicht::N,вес,låssudahka
2045,Gewicht::N,вес,deaddu
2046,Gewicht::N,вес,tiäd'du
2047,Gewicht::N,вес,teäd'd
2048,Gewicht::N,вес,тя̄ннт
2049,Gewicht::N,вес,вӣссь
2050,Menge::N,количество,mierie
2051,Menge::N,количество,ållo
2052,Menge::N,количество,mearri
2053,Menge::N,количество,doahkki
2054,Menge::N,количество,meeṛi
2055,Menge::N,количество,tukk
2056,Menge::N,количество,mie´rr
2057,Menge::N,количество,туххк
2058,Menge::N,количество,ла̄ннҍт
2059,Haufen::N,куча,deava
2060,Haufen::N,куча,håevkie
2061,Haufen::N,куча,hårre
2062,Haufen::N,куча,látna
2063,Haufen::N,куча,laaṇâ
2064,Haufen::N,куча,laađđ
2065,Haufen::N,куча,поанн
2066,Reihe::N,ряд,raajroe
2067,Reihe::N,ряд,rájddo
2068,Reihe::N,ряд,gurgadas
2069,Reihe::N,ряд,kuáḷus
2070,Reihe::N,ряд,riâd'd
2071,Reihe::N,ряд,по̄ллт
2072,Boot::N,лодка,vïnhtse
2073,Boot::N,лодка,vanás
2074,Boot::N,лодка,vanntsa
2075,Boot::N,лодка,fanas
2076,Boot::N,лодка,voonâs
2077,Boot::N,лодка,käärbis
2078,Boot::N,лодка,võõnâs
2079,Boot::N,лодка,вэнс
2080,Ruder::N,весло,aajroe
2081,Ruder::N,весло,ájrro
2082,Ruder::N,весло,áiru
2083,Ruder::N,весло,áiru
2084,Ruder::N,весло,äirr
2085,Ruder::N,весло,а̄ррьй
2086,Schlitten::N,сани,slærra
2087,Schlitten::N,сани,tjïelhke
2088,Schlitten::N,сани,gieris
2089,Schlitten::N,сани,tjielkká
2090,Schlitten::N,сани,gielká
2091,Schlitten::N,сани,kiäl'kká
2092,Schlitten::N,сани,saan
2093,Schlitten::N,сани,ǩeâlkk
2094,Schlitten::N,сани,со̄а̄н
2095,Ski::N,лыжа,treavka
2096,Ski::N,лыжа,sabek
2097,Ski::N,лыжа,sabet
2098,Ski::N,лыжа,saaveeh
2099,Ski::N,лыжа,koolâs
2100,Ski::N,лыжа,коаллас
2101,Ski::N,лыжа,са̄вехь
2102,Lagerfeuer::N,костер,dålle
2103,Lagerfeuer::N,костер,sajijdållå
2104,Lagerfeuer::N,костер,dolla
2105,Lagerfeuer::N,костер,tullâ
2106,Lagerfeuer::N,костер,toll
2107,Lagerfeuer::N,костер,то̄лл
2108,Last::N,тяжесть,maajsoe
2109,Last::N,тяжесть,noade
2110,Last::N,тяжесть,guorbmi
2111,Last::N,тяжесть,kye'rmi
2112,Last::N,тяжесть,nue´đđ
2113,Last::N,тяжесть,kue´rmm
2114,Last::N,тяжесть,нуэдът
2115,Gang::N,ход,vaedtseme
2116,Gang::N,ход,mannulahka
2117,Gang::N,ход,johtu
2118,Gang::N,ход,jotteem
2119,Gang::N,ход,joto
2120,Gang::N,ход,jäl'lmõš
2121,Gang::N,ход,ёадтмушш
2122,Gang::N,ход,ёадтҌмушш
2123,Schritt::N,шаг,sïlle
2124,Schritt::N,шаг,lávkke
2125,Schritt::N,шаг,lávki
2126,Schritt::N,шаг,lävkki
2127,Schritt::N,шаг,läu´ǩǩ
2128,Schritt::N,шаг,ла̄ффьк
2129,Norden::N,север,noerhte
2130,Norden::N,север,nuortta
2131,Norden::N,север,davvi
2132,Norden::N,север,taṿe
2133,Norden::N,север,tâ´vv
2134,Norden::N,север,таввял
2135,Süden::N,юг,åarjel
2136,Süden::N,юг,oarjje
2137,Süden::N,юг,lulli
2138,Süden::N,юг,mäddi
2139,Süden::N,юг,kesipieg'gâ
2140,Süden::N,юг,saujj
2141,Süden::N,юг,со̄а̄ййв
2142,Westen::N,запад,jillie
2143,Westen::N,запад,alle
2144,Westen::N,запад,oarji
2145,Westen::N,запад,uár'ji
2146,Westen::N,запад,viõstâr
2147,Westen::N,запад,вуэрьял
2148,Osten::N,восток,luvlie
2149,Osten::N,восток,lulle
2150,Osten::N,восток,nuorta
2151,Osten::N,восток,nuor'ttâ
2152,Osten::N,восток,nuõrti
2153,Osten::N,восток,нуҏҏьт
2154,Holz::N,древесина,moere
2155,Holz::N,древесина,muorra
2156,Holz::N,древесина,muorra
2157,Holz::N,древесина,muoṛâ
2158,Holz::N,древесина,muõrr
2159,Holz::N,древесина,мӯрр
2160,Brett::N,доска,fealloe
2161,Brett::N,доска,fiello
2162,Brett::N,доска,lávdi
2163,Brett::N,доска,lyev'di
2164,Brett::N,доска,lu´vdd
2165,Brett::N,доска,лаййт
2166,Platte::N,плита,spaagkoe
2167,Platte::N,плита,skierro
2168,Platte::N,плита,skearru
2169,Platte::N,плита,ráptu
2170,Platte::N,плита,ка̄ррьт
2171,Stütze::N,подпорка,dovtege
2172,Stütze::N,подпорка,dåarjege
2173,Stütze::N,подпорка,tsagge
2174,Stütze::N,подпорка,nihta
2175,Stütze::N,подпорка,duvdda
2176,Stütze::N,подпорка,caggi
2177,Stütze::N,подпорка,cagge
2178,Stütze::N,подпорка,cõgldõk
2179,Stütze::N,подпорка,стуэлльп
2180,Stange::N,жердь,staavra
2181,Stange::N,жердь,stággo
2182,Stange::N,жердь,hålggå
2183,Stange::N,жердь,stávrá
2184,Stange::N,жердь,stággu
2185,Stange::N,жердь,čuálgui
2186,Stange::N,жердь,kaŋgg
2187,Stange::N,жердь,кэ̄ллт
2188,Stange::N,жердь,пе̄лльк
2189,Stock::N,палка,galte
2190,Stock::N,палка,klåbpoe
2191,Stock::N,палка,soabbe
2192,Stock::N,палка,soabbi
2193,Stock::N,палка,suáb'bi
2194,Stock::N,палка,suä´b'b
2195,Stock::N,палка,суэммьп
2196,Stab::N,шест,klaahka
2197,Stab::N,шест,soabbe
2198,Stab::N,шест,soabbi
2199,Stab::N,шест,suáb'bi
2200,Stab::N,шест,suä´b'b
2201,Stab::N,шест,суэммьп
2202,Rohr::N,труба,gïrse
2203,Rohr::N,труба,båhttså
2204,Rohr::N,труба,bohcci
2205,Rohr::N,труба,poccee
2206,Rohr::N,труба,puu´lčiǩ
2207,Rohr::N,труба,туррьп
2208,Haus::N,дом,ståapoe
2209,Haus::N,дом,goahte
2210,Haus::N,дом,stohpu
2211,Haus::N,дом,tááḷu
2212,Haus::N,дом,tääll
2213,Haus::N,дом,пэ̄ҏҏт
2214,Heim::N,дом,hïejme
2215,Heim::N,дом,viesso
2216,Heim::N,дом,ruoktu
2217,Heim::N,дом,päikki
2218,Heim::N,дом,päi´ǩǩ
2219,Heim::N,дом,пэ̄ҏҏт
2220,Ofen::N,печь,vuebnie
2221,Ofen::N,печь,vuodná
2222,Ofen::N,печь,vuobnne
2223,Ofen::N,печь,uvdna
2224,Ofen::N,печь,uvnâ
2225,Ofen::N,печь,ǩiiuǥân
2226,Ofen::N,печь,пе̄ххц
2227,Ofen::N,печь,кыввкан
2228,Fußboden::N,пол,guelpie
2229,Fußboden::N,пол,guolbbe
2230,Fußboden::N,пол,láhtti
2231,Fußboden::N,пол,šalde
2232,Fußboden::N,пол,šâ´ldd
2233,Fußboden::N,пол,шалльт
2234,Tisch::N,стол,buertie
2235,Tisch::N,стол,bievdde
2236,Tisch::N,стол,beavdi
2237,Tisch::N,стол,pevdi
2238,Tisch::N,стол,på´rdd
2239,Tisch::N,стол,stue´ll
2240,Tisch::N,стол,туэлль
2241,Stuhl::N,стул,stovle
2242,Stuhl::N,стул,ståvllå
2243,Stuhl::N,стул,stuollu
2244,Stuhl::N,стул,stovli
2245,Stuhl::N,стул,stuu´l
2246,Stuhl::N,стул,стула
2247,Wiege::N,колыбель,gïerhkeme
2248,Wiege::N,колыбель,vuoggo
2249,Wiege::N,колыбель,geaŧŧu
2250,Wiege::N,колыбель,geaktu
2251,Wiege::N,колыбель,gietkka
2252,Wiege::N,колыбель,kiäh'tu
2253,Wiege::N,колыбель,vogga
2254,Wiege::N,колыбель,кӣткэм
2255,Bett::N,постель,seangkoe
2256,Bett::N,постель,sæŋŋga
2257,Bett::N,постель,seaŋga
2258,Bett::N,постель,seŋgâ
2259,Bett::N,постель,sââ´jj
2260,Bett::N,постель,вуэдтӭмсайй
2261,Regal::N,полка,hælla
2262,Regal::N,полка,hilldo
2263,Regal::N,полка,hildu
2264,Regal::N,полка,ildee
2265,Regal::N,полка,i´lddi
2266,Regal::N,полка,ылльтэ
2267,Kiste::N,ящик,aeskie
2268,Kiste::N,ящик,kássa
2269,Kiste::N,ящик,kássa
2270,Kiste::N,ящик,árkku
2271,Kiste::N,ящик,ču´ǩǩ
2272,Kiste::N,ящик,чуххьк
2273,Fenster::N,окно,klaase
2274,Fenster::N,окно,vinndek
2275,Fenster::N,окно,láse
2276,Fenster::N,окно,laasâ
2277,Fenster::N,окно,ikkân
2278,Fenster::N,окно,эххкан
2279,Tür::N,дверь,okse
2280,Tür::N,дверь,uksa
2281,Tür::N,дверь,uksa
2282,Tür::N,дверь,uksâ
2283,Tür::N,дверь,uhss
2284,Tür::N,дверь,уккс
2285,Tor::N,ворота,okse
2286,Tor::N,ворота,pårttå
2287,Tor::N,ворота,uksa
2288,Tor::N,ворота,poarta
2289,Tor::N,ворота,porttâ
2290,Tor::N,ворота,uustõk
2291,Tor::N,ворота,čuâlluhss
2292,Tor::N,ворота,уккс
2293,Zaun::N,забор,haakene
2294,Zaun::N,забор,jerra
2295,Zaun::N,забор,gárdde
2296,Zaun::N,забор,áidi
2297,Zaun::N,забор,äiđi
2298,Zaun::N,забор,äidd
2299,Zaun::N,забор,čuâll
2300,Zaun::N,забор,а̄ййт
2301,Dach::N,крыша,rehpie
2302,Dach::N,крыша,dæhkko
2303,Dach::N,крыша,gáhttu
2304,Dach::N,крыша,káttu
2305,Dach::N,крыша,laakk
2306,Dach::N,крыша,пэ̄ҏҏтэ̄ля
2307,Dach::N,крыша,кры̄ша
2308,Leiter::N,лестница,raajtere
2309,Leiter::N,лестница,tjajmos
2310,Leiter::N,лестница,boagos
2311,Leiter::N,лестница,ráidalas
2312,Leiter::N,лестница,raidlâs
2313,Leiter::N,лестница,лествец
2314,Besen::N,метла,saehpie
2315,Besen::N,метла,gaerpene
2316,Besen::N,метла,njáman
2317,Besen::N,метла,luvdá
2318,Besen::N,метла,luvdá
2319,Besen::N,метла,västt
2320,Besen::N,метла,ва̄сст
2321,Spaten::N,лопата,gåajvoe
2322,Spaten::N,лопата,spádá
2323,Spaten::N,лопата,goajvvo
2324,Spaten::N,лопата,goaivu
2325,Spaten::N,лопата,kuái'vu
2326,Spaten::N,лопата,kuäivv
2327,Spaten::N,лопата,куаййв
2328,Schaufel::N,совок,gåajvoe
2329,Schaufel::N,совок,gåjvun
2330,Schaufel::N,совок,goajvvo
2331,Schaufel::N,совок,goaivu
2332,Schaufel::N,совок,kuái'vu
2333,Schaufel::N,совок,kuäivv
2334,Schaufel::N,совок,куаййв
2335,Gabel::N,вилка,tjåagka
2336,Gabel::N,вилка,gáffil
2337,Gabel::N,вилка,káffal
2338,Gabel::N,вилка,kaahvâl
2339,Gabel::N,вилка,velkk
2340,Gabel::N,вилка,а̄лльс
2341,Löffel::N,ложка,buste
2342,Löffel::N,ложка,bassti
2343,Löffel::N,ложка,baste
2344,Löffel::N,ложка,pastem
2345,Löffel::N,ложка,pâ´sttem
2346,Löffel::N,ложка,пасьтэмь
2347,Messer::N,нож,nejpie
2348,Messer::N,нож,nijbbe
2349,Messer::N,нож,niibi
2350,Messer::N,нож,nijbe
2351,Messer::N,нож,nei´bb
2352,Messer::N,нож,ныййп
2353,Nagel::N,гвоздь,spæjhkere
2354,Nagel::N,гвоздь,spiger
2355,Nagel::N,гвоздь,návlle
2356,Nagel::N,гвоздь,spiikkár
2357,Nagel::N,гвоздь,spijkkár
2358,Nagel::N,гвоздь,näu´ll
2359,Nagel::N,гвоздь,на̄ввьл
2360,Netz::N,сеть,viermie
2361,Netz::N,сеть,viermme
2362,Netz::N,сеть,næhtta
2363,Netz::N,сеть,fierbmi
2364,Netz::N,сеть,viermi
2365,Netz::N,сеть,säi´mm
2366,Netz::N,сеть,нӯжхьт
2367,Haken::N,крюк,kruehkie
2368,Haken::N,крюк,ruohkke
2369,Haken::N,крюк,vagge
2370,Haken::N,крюк,roahkki
2371,Haken::N,крюк,faggi
2372,Haken::N,крюк,kuák'ki
2373,Haken::N,крюк,kuä´ǩ'ǩ
2374,Haken::N,крюк,ва̄ӈӈк
2375,Haken::N,крюк,куэххьк
2376,Griff::N,ручка,rehpie
2377,Griff::N,ручка,taatje
2378,Griff::N,ручка,gavlla
2379,Griff::N,ручка,guottáldahka
2380,Griff::N,ручка,geavja
2381,Griff::N,ручка,novdâ
2382,Griff::N,ручка,nõđđ
2383,Griff::N,ручка,kå´ǧǧ
2384,Griff::N,ручка,нэ̄дт
2385,Schloss::N,замок,laesie
2386,Schloss::N,замок,lássa
2387,Schloss::N,замок,lohkka
2388,Schloss::N,замок,lukkâ
2389,Schloss::N,замок,lokk
2390,Schloss::N,замок,ло̄ххк
2391,Bild::N,картина,guvvie
2392,Bild::N,картина,gåvvå
2393,Bild::N,картина,govva
2394,Bild::N,картина,koṿe
2395,Bild::N,картина,kartt
2396,Bild::N,картина,картина
2397,Figur::N,фигура,guvvie
2398,Figur::N,фигура,gåvos
2399,Figur::N,фигура,figuvrra
2400,Figur::N,фигура,figuvra
2401,Figur::N,фигура,kovos
2402,Figur::N,фигура,kuâŋas
2403,Puppe::N,кукла,dåahka
2404,Puppe::N,кукла,dåhkko
2405,Puppe::N,кукла,doahkko
2406,Puppe::N,кукла,dohkká
2407,Puppe::N,кукла,duhkká
2408,Puppe::N,кукла,kuuhlaž
2409,Puppe::N,кукла,кукла
2410,Beutel::N,мешок,voessetje
2411,Beutel::N,мешок,påvsså
2412,Beutel::N,мешок,seahkaš
2413,Beutel::N,мешок,bursa
2414,Beutel::N,мешок,guhkkár
2415,Beutel::N,мешок,čooṿâs
2416,Beutel::N,мешок,siâk'k
2417,Beutel::N,мешок,kå´ššel
2418,Beutel::N,мешок,ве̄ҏҏц
2419,Bündel::N,связка,paantje
2420,Bündel::N,связка,buduk
2421,Bündel::N,связка,gurppe
2422,Bündel::N,связка,gihppu
2423,Bündel::N,связка,kiäs'tu
2424,Bündel::N,связка,šnâpp
2425,Bündel::N,связка,пуччк
2426,Tasche::N,сумка,veaskoe
2427,Tasche::N,сумка,væssko
2428,Tasche::N,сумка,lávkka
2429,Tasche::N,сумка,lávka
2430,Tasche::N,сумка,seahkka
2431,Tasche::N,сумка,lavkkâ
2432,Tasche::N,сумка,laukk
2433,Tasche::N,сумка,суӎӎьк
2434,Tasche::N,сумка,ло̄а̄ффк
2435,Eimer::N,ведро,bæhtoe
2436,Eimer::N,ведро,skiello
2437,Eimer::N,ведро,skállu
2438,Eimer::N,ведро,eebir
2439,Eimer::N,ведро,skääll
2440,Eimer::N,ведро,е̄мьперь
2441,Deckel::N,крышка,luehkie
2442,Deckel::N,крышка,låhkke
2443,Deckel::N,крышка,lohkki
2444,Deckel::N,крышка,lokke
2445,Deckel::N,крышка,lå´ǩǩ
2446,Deckel::N,крышка,ко̄а̄ххтнэсс
2447,Geschirr::N,посуда,lihtie
2448,Geschirr::N,посуда,lihte
2449,Geschirr::N,посуда,lihtit
2450,Geschirr::N,посуда,litte
2451,Geschirr::N,посуда,kärldõk
2452,Geschirr::N,посуда,ка̄ррь
2453,Sack::N,мешок,voesse
2454,Sack::N,мешок,vuossa
2455,Sack::N,мешок,seahkka
2456,Sack::N,мешок,sekkâ
2457,Sack::N,мешок,siâk'k
2458,Sack::N,мешок,ве̄ҏҏц
2459,Tasse::N,чашка,guksie
2460,Tasse::N,чашка,gåhppå
2461,Tasse::N,чашка,gohppu
2462,Tasse::N,чашка,pollo
2463,Tasse::N,чашка,kopp
2464,Tasse::N,чашка,на̄ххьп
2465,Topf::N,кастрюля,baetie
2466,Topf::N,кастрюля,krovhte
2467,Topf::N,кастрюля,rujtta
2468,Topf::N,кастрюля,giebbme
2469,Topf::N,кастрюля,báhti
2470,Topf::N,кастрюля,gievdni
2471,Topf::N,кастрюля,pääti
2472,Topf::N,кастрюля,kruâitt
2473,Topf::N,кастрюля,кӣммьн
2474,Kessel::N,котел,giebnie
2475,Kessel::N,котел,skallo
2476,Kessel::N,котел,giebbme
2477,Kessel::N,котел,gieđbmi
2478,Kessel::N,котел,kiem'ni
2479,Kessel::N,котел,ǩie´mnn
2480,Kessel::N,котел,кӣммьн
2481,Essen::N,еда,åesie
2482,Essen::N,еда,beapmoe
2483,Essen::N,еда,biebbmo
2484,Essen::N,еда,borramuš
2485,Essen::N,еда,purrâmâš
2486,Essen::N,еда,porrmõš
2487,Essen::N,еда,по̄ррмушш
2488,Nahrung::N,пища,beapmoe
2489,Nahrung::N,пища,biebbmo
2490,Nahrung::N,пища,biebmu
2491,Nahrung::N,пища,purrâmâš
2492,Nahrung::N,пища,porrmõš
2493,Nahrung::N,пища,по̄ррмушш
2494,Speise::N,блюдо,beapmoe
2495,Speise::N,блюдо,biebbmo
2496,Speise::N,блюдо,biebmu
2497,Speise::N,блюдо,määlis
2498,Speise::N,блюдо,aasâs
2499,Speise::N,блюдо,porrmõš
2500,Speise::N,блюдо,по̄ррмушш
2501,Speise::N,кушанье,beapmoe
2502,Speise::N,кушанье,biebbmo
2503,Speise::N,кушанье,biebmu
2504,Speise::N,кушанье,määlis
2505,Speise::N,кушанье,aasâs
2506,Speise::N,кушанье,porrmõš
2507,Speise::N,кушанье,по̄ррмушш
2508,Fleisch::N,мясо,bearkoe
2509,Fleisch::N,мясо,oadtje
2510,Fleisch::N,мясо,bierggo
2511,Fleisch::N,мясо,biergu
2512,Fleisch::N,мясо,uáž'ži
2513,Fleisch::N,мясо,vuä´ǯ'ǯ
2514,Fleisch::N,мясо,вуэннч
2515,Getreide::N,хлеб,gernie
2516,Getreide::N,хлеб,gårnne
