,Concept_ID,br,lv
1550,durch::PRP,dre,пыр
1551,durch::PRP,dre,пырыс
1552,durch::PRP,dre,caur
1553,durch::PRP,dre,cauri
1554,neben::PRP,e-kichen,бердын
1555,neben::PRP,e-kichen,līdzās
1556,zwischen::PRP,etre,костын
1557,zwischen::PRP,etre,starp
1558,wegen::PRP,abalamour da,вӧсна
1559,wegen::PRP,abalamour da,pēc
1560,dies::PRN,hemañ,тайӧ
1561,dies::PRN,hemañ,šis
1562,das::PRN,se,ciйö
1563,das::PRN,se,tas
1564,das::PRN,hennezh,ciйö
1565,das::PRN,hennezh,tas
1566,alles::PRN,pep tra,став
1567,alles::PRN,pep tra,viss
1568,ich::PRN,me,ме
1569,ich::PRN,me,es
1570,du::PRN,te,тэ
1571,du::PRN,te,tu
1572,er::PRN,eñ,сійӧ
1573,er::PRN,eñ,viņš
1574,wir::PRN,ni,ми
1575,wir::PRN,ni,mēs
1576,ihr::PRN,c'hwi,тi
1577,ihr::PRN,c'hwi,jūs
1578,sie::PRN,int,найö
1579,sie::PRN,int,viņi
1580,sie::PRN,int,viņas
1581,was::FPRN,petra,мый
1582,was::FPRN,petra,kas
1583,wer::FPRN,piv,код
1584,wer::FPRN,piv,kas
1585,wo::FADV,pelec'h,кыті
1586,wo::FADV,pelec'h,kur
1587,wohin::FADV,da belec'h,кытчӧ
1588,wohin::FADV,da belec'h,kurp
1589,wohin::FADV,da belec'h,uz kurieni
1590,wie::FADV,penaos,кыдзи
1591,wie::FADV,penaos,kā
1592,warum::FADV,perak,мыйла
1593,warum::FADV,perak,kāpēc
1594,wieviel::FNUM,pet,кымын
1595,wieviel::FNUM,pet,cik
1596,eins::NUM,unan,ӧтик
1597,eins::NUM,unan,viens
1598,zwei::NUM,daou,кык
1599,zwei::NUM,daou,divi
1600,drei::NUM,tri,куим
1601,drei::NUM,tri,trīs
1602,vier::NUM,pevar,нель
1603,vier::NUM,pevar,četri
1604,fünf::NUM,pemp,вит
1605,fünf::NUM,pemp,pieci
1606,sechs::NUM,c'hwec'h,квайт
1607,sechs::NUM,c'hwec'h,seši
1608,sieben::NUM,seizh,сизим
1609,sieben::NUM,seizh,septiņi
1610,acht::NUM,eizh,кӧкъямыс
1611,acht::NUM,eizh,astoņi
1612,neun::NUM,nav,ӧкмыс
1613,neun::NUM,nav,deviņi
1614,zehn::NUM,dek,дас
1615,zehn::NUM,dek,desmit
1616,elf::NUM,unnek,дас ӧтик
1617,elf::NUM,unnek,vienpadsmit
1618,zwölf::NUM,daouzek,дас кык
1619,zwölf::NUM,daouzek,divpadsmit
1620,zwanzig::NUM,ugent,кызь
1621,zwanzig::NUM,ugent,divdesmit
1622,dreißig::NUM,tregont,комын
1623,dreißig::NUM,tregont,trīsdesmit
1624,vierzig::NUM,daou-ugent,нелямын
1625,vierzig::NUM,daou-ugent,četrdesmit
1626,fünfzig::NUM,hanter-kant,ветымын
1627,fünfzig::NUM,hanter-kant,piecdesmit
1628,sechzig::NUM,tri-ugent,квайтымын
1629,sechzig::NUM,tri-ugent,sešdesmit
1630,siebzig::NUM,dek ha tri-ugent,сизимдас
1631,siebzig::NUM,dek ha tri-ugent,septiņdesmit
1632,achtzig::NUM,pevar-ugent,кӧкъямысдас
1633,achtzig::NUM,pevar-ugent,astoņdesmit
1634,neunzig::NUM,dek ha pevar-ugent,ӧкмысдас
1635,neunzig::NUM,dek ha pevar-ugent,deviņdesmit
1636,hundert::NUM,kant,сё
1637,hundert::NUM,kant,simt
1638,tausend::NUM,mil,сюрс
1639,tausend::NUM,mil,tūkstoš
1640,und::CNJ,ha,и
1641,und::CNJ,ha,un
1642,oder::CNJ,pe,либӧ
1643,oder::CNJ,pe,jeb
1644,stehen::V,bezañ a-sav,сулавны
1645,stehen::V,bezañ a-sav,stāvēt
1646,sitzen::V,azezañ,пукавны
1647,sitzen::V,azezañ,sēdēt
1648,sitzen::V,bezañ en e goazez,пукавны
1649,sitzen::V,bezañ en e goazez,sēdēt
1650,liegen::V,bezañ en e c'hourvez,куйлыны
1651,liegen::V,bezañ en e c'hourvez,gulēt
1652,hängen::V,krougañ,ӧшавны
1653,hängen::V,krougañ,karāties
1654,werden::V,dazonet,лоны
1655,werden::V,dazonet,tapt
1656,passieren::V,c'hoarvezout,лоны
1657,passieren::V,c'hoarvezout,notikt
1658,beginnen::V,stagañ,кутчысьны
1659,beginnen::V,stagañ,кутны
1660,beginnen::V,stagañ,sākties
1661,enden::V,achuiñ,помасьны
1662,enden::V,achuiñ,beigties
1663,wechseln::V,cheñch,вежсьыны
1664,wechseln::V,cheñch,mainīties
1665,aufgehen[Sonne]::V,dirouzañ,петны
1666,aufgehen[Sonne]::V,dirouzañ,lēkt
1667,aufgehen[Sonne]::V,dirouzañ,uzlēkt
1668,scheinen[Sonne]::V,lugernañ,югъявны
1669,scheinen[Sonne]::V,lugernañ,югвидзны
1670,scheinen[Sonne]::V,lugernañ,spīdēt
1671,donnern::V,taranal,гымавны
1672,donnern::V,taranal,dārdēt
1673,wehen::V,c'hwezhañ,пӧльтны
1674,wehen::V,c'hwezhañ,pūst
1675,strömen::V,deredek,киссьыны
1676,strömen::V,deredek,līt
1677,strömen::V,deredek,plūst
1678,fließen::V,redek,визувтны
1679,fließen::V,redek,tecēt
1680,sich drehen::V,troiñ,бергавны
1681,sich drehen::V,troiñ,grozīties
1682,schwanken::V,trantellat,легны
1683,schwanken::V,trantellat,лайкъявны
1684,schwanken::V,trantellat,līgoties
1685,schwanken::V,trantellat,grīļoties
1686,schwingen::V,froumal,лайкъявны
1687,schwingen::V,froumal,люллявны
1688,schwingen::V,froumal,vēzēties
1689,fallen::V,kouezhañ,усьны
1690,fallen::V,kouezhañ,krist
1691,brennen::V,deviñ,сотчыны
1692,brennen::V,deviñ,degt
1693,rauchen::V,divogedañ,тшынӧдны
1694,rauchen::V,divogedañ,dūmot
1695,regnen::V,glavañ,зэрны
1696,regnen::V,glavañ,līt
1697,gefrieren::V,reviñ,кынмыны
1698,gefrieren::V,reviñ,sasalt
1699,tauen::V,diskornañ,сывны
1700,tauen::V,diskornañ,kust
1701,schmelzen::V,teuziñ,сывны
1702,schmelzen::V,teuziñ,kust
1703,schmelzen::V,teuziñ,nokust
1704,trocknen::V,sec'hañ,косьмыны
1705,trocknen::V,sec'hañ,žūt
1706,trocknen::V,sec'hañ,kaltēties
1707,sieden::V,berviñ,пуны
1708,sieden::V,berviñ,virt
1709,sieden::V,berviñ,vārīties
1710,faulen::V,breinañ,сісьмыны
1711,faulen::V,breinañ,pūt
1712,faulen::V,breinañ,trudēt
1713,verfaulen::V,breinañ,сісьмыны
1714,verfaulen::V,breinañ,sapūt
1715,verfaulen::V,breinañ,satrūdēt
1716,reißen::V,darnaouiñ,орны
1717,reißen::V,darnaouiñ,plīst
1718,reißen::V,darnaouiñ,satrūkt
1719,versinken::V,sodellañ,вӧйны
1720,versinken::V,sodellañ,grimt
1721,versinken::V,sodellañ,nogrimt
1722,vergehen::V,tremen,кольны
1723,vergehen::V,tremen,ордйыны
1724,vergehen::V,tremen,paiet
1725,erscheinen::V,donet war-wel,петкӧдчыны
1726,erscheinen::V,donet war-wel,parādīties
1727,verschwinden::V,monet diwar wel,бырны
1728,verschwinden::V,monet diwar wel,nozust
1729,sinken::V,en em izelat,вӧйны
1730,sinken::V,en em izelat,kristies
1731,abnehmen::V,nebeutaat,чинны
1732,abnehmen::V,nebeutaat,noplakt
1733,abnehmen::V,nebeutaat,mazināties
1734,zunehmen::V,kreskiñ,содны
1735,zunehmen::V,kreskiñ,ыдждыны
1736,zunehmen::V,kreskiñ,pieaugt
1737,zunehmen::V,kreskiñ,pieņemties
1738,steigen::V,sevel,лыбны
1739,steigen::V,sevel,kāpt
1740,wachsen::V,kreskiñ,быдмыны
1741,wachsen::V,kreskiñ,augt
1742,glänzen::V,lugernañ,югъявны
1743,glänzen::V,lugernañ,дзирдавны
1744,glänzen::V,lugernañ,zaigot
1745,glänzen::V,lugernañ,laistīties
1746,funkeln::V,elieniñ,югъявны
1747,funkeln::V,elieniñ,дзирдавны
1748,funkeln::V,elieniñ,mirdzēt
1749,funkeln::V,elieniñ,dzirkstēt
1750,lärmen::V,rabotat,жувгыны
1751,lärmen::V,rabotat,ыугыны
1752,lärmen::V,rabotat,шумитны
1753,lärmen::V,rabotat,ālēties
1754,lärmen::V,rabotat,trokšņot
1755,klirren::V,diridignat,гольскöдчыны
1756,klirren::V,diridignat,tinkšķēt
1757,klirren::V,diridignat,džinkstēt
1758,klirren::V,sterlinkañ,гольскöдчыны
1759,klirren::V,sterlinkañ,tinkšķēt
1760,klirren::V,sterlinkañ,džinkstēt
1761,brausen::V,gwegal,буавны
1762,brausen::V,gwegal,krākt
1763,brausen::V,gwegal,brāzmot
1764,rauschen::V,trouzal,кышакывны
1765,rauschen::V,trouzal,šalkt
1766,klingen::V,seniñ,шыавны
1767,klingen::V,seniñ,юргыны
1768,klingen::V,seniñ,skanēt
1769,klingen::V,seniñ,izklausīties
1770,bellen::V,harzhal,увтны
1771,bellen::V,harzhal,riet
1772,heulen::V,yudal,омлявны
1773,heulen::V,yudal,вурзавны
1774,heulen::V,yudal,kaukt
1775,heulen::V,yudal,gaudot
1776,blasen::V,c'hwezhañ,пӧльтны
1777,blasen::V,c'hwezhañ,pūst
1778,pfeifen::V,c'hwitellat,шутьлявны
1779,pfeifen::V,c'hwitellat,svilpt
1780,pfeifen::V,c'hwitellat,svilpot
1781,schreien::V,huchal,горзыны
1782,schreien::V,huchal,brēkt
1783,schreien::V,huchal,kliegt
1784,stöhnen::V,hirvoudiñ,ымзыны
1785,stöhnen::V,hirvoudiñ,vaidēt
1786,zittern::V,krenañ,тіравны
1787,zittern::V,krenañ,drebēt
1788,leben::V,bevañ,овны
1789,leben::V,bevañ,dzīvot
1790,geboren werden::V,genel,чужны
1791,geboren werden::V,genel,dzimt
1792,atmen::V,tennañ e anal,кашкыны
1793,atmen::V,tennañ e anal,пошиктыны
1794,atmen::V,tennañ e anal,elpot
1795,trinken::V,evañ,юны
1796,trinken::V,evañ,dzert
1797,essen::V,debriñ,сёйны
1798,essen::V,debriñ,ēst
1799,schlucken::V,lonkañ,ньылавны
1800,schlucken::V,lonkañ,rīt
1801,müde werden::V,skuizhañ,мудзны
1802,müde werden::V,skuizhañ,nokust
1803,einschlafen::V,menel kousket,ланьтны
1804,einschlafen::V,menel kousket,унмовсьны
1805,einschlafen::V,menel kousket,iemigt
1806,einschlafen::V,menel kousket,aizmigt
1807,schlafen::V,kousket,узьны
1808,schlafen::V,kousket,gulēt
1809,aufwachen::V,dihuniñ,садьмыны
1810,aufwachen::V,dihuniñ,mosties
1811,aufstehen::V,sevel,чеччыны
1812,aufstehen::V,sevel,celties
1813,sich erholen::V,diskuizhañ,шойччыны
1814,sich erholen::V,diskuizhañ,atžirgt
1815,sich erholen::V,diskuizhañ,atpūsties
1816,krank werden::V,klañviñ,висьмыны
1817,krank werden::V,klañviñ,sasirgt
1818,krank sein::V,bezañ klañv,висьны
1819,krank sein::V,bezañ klañv,slimot
1820,schmerzen::V,skourjezañ,висьны
1821,schmerzen::V,skourjezañ,sāpēt
1822,schmerzen::V,skourjezañ,smelgt
1823,husten::V,pasaat,кызны
1824,husten::V,pasaat,klepot
1825,husten::V,peudal,кызны
1826,husten::V,peudal,klepot
1827,genesen::V,pareañ,бурдны
1828,genesen::V,pareañ,veseļoties
1829,sterben::V,mervel,кувны
1830,sterben::V,mervel,mirt
1831,sterben::V,mervel,nomirt
1832,umkommen::V,perisañ,кувны
1833,umkommen::V,perisañ,apsprāgt
1834,umkommen::V,perisañ,aiziet bojā
1835,sich bewegen::V,bouljal,вӧрзьыны
1836,sich bewegen::V,bouljal,virzīties
1837,sich rühren::V,fiñval,вӧрны
1838,sich rühren::V,fiñval,вӧрӧдчыны
1839,sich rühren::V,fiñval,sagrozīties
1840,sich erheben::V,sevel,сувтны
1841,sich erheben::V,sevel,piecelties
1842,sich setzen::V,azezañ,пуксьыны
1843,sich setzen::V,azezañ,sēsties
1844,sich setzen::V,mont en e goazez,пуксьыны
1845,sich setzen::V,mont en e goazez,sēsties
1846,hinfallen::V,kouezhañ,усьны
1847,hinfallen::V,kouezhañ,sabirt
1848,hinfallen::V,kouezhañ,pakrist
1849,laufen::V,redek,мyнны
1850,laufen::V,redek,iet
1851,laufen::V,redek,skraidīt
1852,schreiten::V,kerzhet,восьлавны
1853,schreiten::V,kerzhet,soļot
1854,spazierengehen::V,pourmen,гуляйтны
1855,spazierengehen::V,pourmen,staigāt
1856,spazierengehen::V,pourmen,pastaigāties
1857,eilen::V,hastañ,тэрмасьны
1858,eilen::V,hastañ,traukt
1859,sich beeilen::V,hastañ,тэрмасьны
1860,sich beeilen::V,hastañ,steigties
1861,sich beeilen::V,hastañ,pasteigties
1862,sausen::V,karzhañ,тӧвзьыны
1863,sausen::V,karzhañ,drāzt
1864,sausen::V,karzhañ,brāzties
1865,rennen::V,redek,котӧртны
1866,rennen::V,redek,skriet
1867,springen::V,lammat,чеччавны
1868,springen::V,lammat,lēkt
1869,klettern::V,krimpat,кышасьны
1870,klettern::V,krimpat,кавшасьны
1871,klettern::V,krimpat,kāpt
1872,klettern::V,krimpat,rāpties
1873,schaukeln::V,brañsellat,гычасьны
1874,schaukeln::V,brañsellat,šūpoties
1875,schaukeln::V,brañsellat,zvalstīties
1876,kriechen::V,skrampañ,кыссьыны
1877,kriechen::V,skrampañ,līst
1878,kriechen::V,skrampañ,rāpot
1879,schwimmen::V,neuial,уявны
1880,schwimmen::V,neuial,peldēt
1881,tauchen::V,splujañ,сунавны
1882,tauchen::V,splujañ,gremdēties
1883,rudern::V,roeñvat,пелысасьны
1884,rudern::V,roeñvat,airēt
1885,rudern::V,roeñvat,irties
1886,fahren::V,kas,мунны
1887,fahren::V,kas,braukt
1888,fahren::V,bleniañ,мунны
1889,fahren::V,bleniañ,braukt
1890,fliegen::V,nijal,лэбны
1891,fliegen::V,nijal,lidot
1892,fliegen::V,nijal,laisties
1893,gehen::V,mont,мyнны
1894,gehen::V,mont,iet
1895,weggehen::V,mont kuit,мунавны
1896,weggehen::V,mont kuit,aiziet
1897,abfahren::V,mont kuit,мӧдӧдчыны
1898,abfahren::V,mont kuit,atiet
1899,abfahren::V,mont kuit,aizbraukt
1900,anhalten::V,chom a-sav,джӧмдыны
1901,anhalten::V,chom a-sav,apstāties
1902,hineingehen::V,monet e-barzh,пырны
1903,hineingehen::V,monet e-barzh,ieiet
1904,eintreten::V,monet e-barzh,пырны
1905,eintreten::V,monet e-barzh,ienākt
1906,kommen::V,dont,воны
1907,kommen::V,dont,локны
1908,kommen::V,dont,nākt
1909,ankommen::V,erruout,воны
1910,ankommen::V,erruout,локны
1911,ankommen::V,erruout,nonākt
1912,ankommen::V,erruout,ierasties
1913,zurückkommen::V,addonet,косны
1914,zurückkommen::V,addonet,бергӧдчыны
1915,zurückkommen::V,addonet,atgriezties
1916,bleiben::V,chom,кольны
1917,bleiben::V,chom,palikt
1918,warten::V,gortoz,виччысьны
1919,warten::V,gortoz,gaidīt
1920,erwarten::V,gortoz,виччысьны
1921,erwarten::V,gortoz,sagaidīt
1922,suchen::V,klask,корсьны
1923,suchen::V,klask,meklēt
1924,finden::V,kavout,казявны
1925,finden::V,kavout,rast
1926,finden::V,kavout,atrast
1927,versuchen::V,klask,заводитчывны
1928,versuchen::V,klask,mēģināt
1929,vorbereiten::V,aozañ,дасьтыны
1930,vorbereiten::V,aozañ,gatavot
1931,vorbereiten::V,aozañ,sagatavot
1932,lieben::V,karout,радейтны
1933,lieben::V,karout,mīlēt
1934,mögen::V,karout,радейтны
1935,mögen::V,karout,gribēties
1936,lachen::V,c'hoarzin,серавны
1937,lachen::V,c'hoarzin,серавлыны
1938,lachen::V,c'hoarzin,smiet
1939,lachen::V,c'hoarzin,smieties
1940,rühren::V,tenerañ,нормӧдны
1941,rühren::V,tenerañ,aizgrābt
1942,weinen::V,gouelañ,бӧрдны
1943,weinen::V,gouelañ,raudāt
1944,schimpfen::V,krozal,видчыны
1945,schimpfen::V,krozal,rāties
1946,schimpfen::V,krozal,lamāties
1947,sich ärgern::V,fachañ,скӧравны
1948,sich ärgern::V,fachañ,īgt
1949,sich ärgern::V,fachañ,pukoties
1950,sich ärgern::V,fachañ,dusmoties
1951,sich ärgern::V,en em fachañ,скӧравны
1952,sich ärgern::V,en em fachañ,īgt
1953,sich ärgern::V,en em fachañ,pukoties
1954,sich ärgern::V,en em fachañ,dusmoties
1955,fliehen::V,tec'het,пышйыны
1956,fliehen::V,tec'het,bēgt
1957,flüchten::V,tuzañ,пышйыны
1958,flüchten::V,tuzañ,aizbēgt
1959,sehen::V,gwelet,аддзыны
1960,sehen::V,gwelet,redzēt
1961,anschauen::V,sellout ouzh,видзӧдны
1962,anschauen::V,sellout ouzh,paraudzīties
1963,ansehen::V,sellout ouzh,видзӧдны
1964,ansehen::V,sellout ouzh,aplūkot
1965,hören::V,klevet,кывны
1966,hören::V,klevet,dzirdēt
1967,zuhören::V,selaou,кывзыны
1968,zuhören::V,selaou,klausīties
1969,probieren::V,blasa,видлыны
1970,probieren::V,blasa,nogaršot
1971,riechen::V,klevet,чушкыны
1972,riechen::V,klevet,ost
1973,riechen::V,klevet,ostīt
1974,fühlen::V,santout,вежӧртны
1975,fühlen::V,santout,гӧгӧрвоны
1976,fühlen::V,santout,just
1977,fühlen::V,santout,izjust
1978,scheinen::V,diskouez bezañ,кажитчыны
1979,scheinen::V,diskouez bezañ,šķist
1980,scheinen::V,diskouez bezañ,likties
1981,zu sehen sein::V,bezañ gwelus,тыдавны
1982,zu sehen sein::V,bezañ gwelus,parādīties
1983,vernehmen::V,merzhañ,кывны
1984,vernehmen::V,merzhañ,saklausīt
1985,frieren::V,anoued,кынмыны
1986,frieren::V,anoued,salt
1987,tun::V,ober,керны
1988,tun::V,ober,darīt
1989,können::V,gouzout,кужны
1990,können::V,gouzout,prast
1991,wollen::V,fellout da,кӧсйыны
1992,wollen::V,fellout da,gribēt
1993,wollen::V,kaout c'hoant da,кӧсйыны
1994,wollen::V,kaout c'hoant da,gribēt
1995,anfangen::V,kregiñ,заводитны
1996,anfangen::V,kregiñ,пондыны
1997,anfangen::V,kregiñ,sākt
1998,anfangen::V,kregiñ,iesākt
1999,beenden::V,achuiñ,помавны
2000,beenden::V,achuiñ,beigt
2001,beenden::V,achuiñ,pabeigt
2002,aufhören::V,paouez,дугӧдны
2003,aufhören::V,paouez,pārtraukt
2004,öffnen::V,digeriñ,восьтыны
2005,öffnen::V,digeriñ,atvērt
2006,öffnen::V,digeriñ,attaisīt
2007,schließen::V,serriñ,пӧдлавны
2008,schließen::V,serriñ,slēgt
2009,schließen::V,serriñ,aizvērt
2010,schließen::V,serriñ,aiztaisīt
2011,stellen::V,lakaat,сувтӧдны
2012,stellen::V,lakaat,likt
2013,stellen::V,lakaat,nolikt
2014,setzen::V,lakaat,пуксьӧдны
2015,setzen::V,lakaat,sēdināt
2016,legen::V,lakaat,пуктыны
2017,legen::V,lakaat,likt
2018,berühren::V,touch,вӧрзьӧдны
2019,berühren::V,touch,инмӧдчывны
2020,berühren::V,touch,skart
2021,berühren::V,touch,aizskart
2022,verbinden::V,eren,йитны
2023,verbinden::V,eren,saistīt
2024,verbinden::V,eren,savienot
2025,bedecken::V,goloiñ,вевттьыны
2026,bedecken::V,goloiñ,apsegt
2027,bedecken::V,goloiñ,pārsegt
2028,aufhängen::V,istribilhañ,ӧшӧдны
2029,aufhängen::V,istribilhañ,джагӧдны
2030,aufhängen::V,istribilhañ,uzkārt
2031,anzünden::V,alumiñ,ӧзтыны
2032,anzünden::V,alumiñ,aizdegt
2033,anzünden::V,alumiñ,aizdedzināt
2034,anzünden::V,c'hwezzañ,ӧзтыны
2035,anzünden::V,c'hwezzañ,aizdegt
2036,anzünden::V,c'hwezzañ,aizdedzināt
2037,aufheben::V,dastum,чеччӧдны
2038,aufheben::V,dastum,сувтӧдны
2039,aufheben::V,dastum,pacelt
2040,zurücklassen::V,lezel,кольны
2041,zurücklassen::V,lezel,atstāt
2042,verlieren::V,koll,воштыны
2043,verlieren::V,koll,zaudēt
2044,verlieren::V,koll,pazaudēt
2045,fallen lassen::V,laoskel,уськӧдны
2046,fallen lassen::V,laoskel,nomest
2047,fallen lassen::V,lezel da gouezhel,уськӧдны
2048,fallen lassen::V,lezel da gouezhel,nomest
2049,machen::V,ober,вӧчны
2050,machen::V,ober,лӧсьӧдны
2051,machen::V,ober,darīt
2052,herstellen::V,fardañ,лӧсьӧдны
2053,herstellen::V,fardañ,ražot
2054,herstellen::V,fardañ,izgatavot
2055,bauen::V,sevel,лэптыны
2056,bauen::V,sevel,celt
2057,bauen::V,sevel,būvēt
2058,reparieren::V,adaozañ,дзоньтавны
2059,reparieren::V,adaozañ,labot
2060,reparieren::V,adaozañ,remontēt
2061,verbessern::V,gwellaat,бурмӧдны
2062,verbessern::V,gwellaat,labot
2063,verbessern::V,gwellaat,izlabot
2064,ändern::V,cheñch,вежны
2065,ändern::V,cheñch,mainīt
2066,graben::V,kleuzañ,кодйыны
2067,graben::V,kleuzañ,rakt
2068,beugen::V,plegañ,куснявны
2069,beugen::V,plegañ,liekt
2070,biegen::V,krommañ,куснявны
2071,biegen::V,krommañ,liekt
2072,drehen::V,treiñ,бергӧдлыны
2073,drehen::V,treiñ,griezt
2074,wenden::V,treiñ,бергӧдны
2075,wenden::V,treiñ,apgriezt
2076,umdrehen::V,treiñ,бергӧдны
2077,umdrehen::V,treiñ,apgriezt
2078,heben::V,sevel,лэптыны
2079,heben::V,sevel,celt
2080,heben::V,sevel,cilāt
2081,heben::V,sevel,pacelt
2082,hochheben::V,sevel,кыпӧдны
2083,hochheben::V,sevel,pacelt
2084,ergreifen::V,kemer,кутны
2085,ergreifen::V,kemer,paķert
2086,ergreifen::V,kemer,satvert
2087,halten::V,dalc'hen,кутны
2088,halten::V,dalc'hen,turēt
2089,halten::V,dalc'hen,saturēt
2090,drücken::V,bountañ,личкыны
2091,drücken::V,bountañ,топӧдны
2092,drücken::V,bountañ,spiest
2093,schieben::V,poulzañ,ӧтдортны
2094,schieben::V,poulzañ,йӧткыштны
2095,schieben::V,poulzañ,stumt
2096,kratzen::V,skrabat,гуджӧдны
2097,kratzen::V,skrabat,kasīt
2098,kratzen::V,skrabat,skrāpēt
2099,lecken::V,lipat,нювны
2100,lecken::V,lipat,lakt
2101,lecken::V,lipat,laizīt
2102,beißen::V,kregiñ,курччыны
2103,beißen::V,kregiñ,kost
2104,abreißen::V,diframmañ,орӧдны
2105,abreißen::V,diframmañ,atraut
2106,abreißen::V,diframmañ,atplēst
2107,abschneiden::V,troc'hañ,вундавны
2108,abschneiden::V,troc'hañ,nogriezt
2109,binden::V,stagañ,гӧрддзавны
2110,binden::V,stagañ,кӧртавны
2111,binden::V,stagañ,siet
2112,binden::V,stagañ,aptīt
2113,stecken::V,sankañ,сюйны
2114,stecken::V,sankañ,bāzt
2115,stecken::V,sankañ,spraust
2116,brechen::V,darnaouiñ,чегны
2117,brechen::V,darnaouiñ,lauzt
2118,brechen::V,darnaouiñ,lauzīt
2119,klopfen::V,skoiñ,камгыны
2120,klopfen::V,skoiñ,klauvēt
2121,hauen::V,dornañ,нӧйнты
2122,hauen::V,dornañ,кучкыны
2123,hauen::V,dornañ,cirst
2124,hauen::V,dornañ,dauzīt
2125,kleben::V,pegañ,лемавны
2126,kleben::V,pegañ,ляскавны
2127,kleben::V,pegañ,līmēt
2128,kleben::V,pegañ,lipināt
2129,reiben::V,taravat,тільны
2130,reiben::V,taravat,зыравны
2131,reiben::V,taravat,rīvēt
2132,reiben::V,taravat,berzēt
2133,reiben::V,trekiñ,тільны
2134,reiben::V,trekiñ,зыравны
2135,reiben::V,trekiñ,rīvēt
2136,reiben::V,trekiñ,berzēt
2137,streichen::V,toazañ,мавтны
2138,streichen::V,toazañ,ziest
2139,streichen::V,toazañ,triept
2140,schleifen::V,lemmañ,кеслыны
2141,schleifen::V,lemmañ,trīt
2142,schleifen::V,lemmañ,asināt
2143,schneiden::V,troc'hañ,шырны
2144,schneiden::V,troc'hañ,griezt
2145,schneiden::V,troc'hañ,sagriezt
2146,rütteln::V,tordorosañ,легӧдны
2147,rütteln::V,tordorosañ,катлӧдлыны
2148,rütteln::V,tordorosañ,kratīt
2149,rütteln::V,tordorosañ,purināt
2150,schütteln::V,hejañ,тракӧдны
2151,schütteln::V,hejañ,kratīt
2152,schütten::V,diskargañ,кисьтны
2153,schütten::V,diskargañ,bērt
2154,füllen::V,kargañ,тыртны
2155,füllen::V,kargañ,pildīt
2156,füllen::V,kargañ,piepildīt
2157,einwickeln::V,gronnañ,тубыртны
2158,einwickeln::V,gronnañ,ietīt
2159,tragen::V,dougen,нуны
2160,tragen::V,dougen,nest
2161,schleppen::V,stlejal,кыскавны
2162,schleppen::V,stlejal,stiept
2163,schleppen::V,stlejal,staipīt
2164,ziehen::V,sachañ,кыскыны
2165,ziehen::V,sachañ,vilkt
2166,aufbewahren::V,miret,видзны
2167,aufbewahren::V,miret,glabāt
2168,aufbewahren::V,miret,uzglabāt
2169,werfen::V,teuler,чӧвтны
2170,werfen::V,teuler,шыбитны
2171,werfen::V,teuler,mest
2172,werfen::V,teuler,sviest
2173,fangen::V,tapañ,кутны
2174,fangen::V,tapañ,ķert
2175,fangen::V,tapañ,uzķert
2176,packen::V,krapat,босьтны
2177,packen::V,krapat,paķert
2178,packen::V,krapat,satvert
2179,verstecken::V,kuzhat,дзебны
2180,verstecken::V,kuzhat,slēpt
2181,verstecken::V,kuzhat,noglabāt
2182,teilen::V,rannañ,юкны
2183,teilen::V,rannañ,dalīt
2184,schicken::V,kas,ыстыны
2185,schicken::V,kas,sūtīt
2186,schicken::V,kas,atsūtīt
2187,bringen::V,degas,вайны
2188,bringen::V,degas,atvest
2189,hinzufügen::V,lakat ouzhpenn,содтыны
2190,hinzufügen::V,lakat ouzhpenn,pievienot
2191,bekommen::V,kaout,босьтны
2192,bekommen::V,kaout,dabūt
2193,erhalten::V,kaout,босьтны
2194,erhalten::V,kaout,saņemt
2195,nehmen::V,kemer,босьтны
2196,nehmen::V,kemer,ņemt
2197,nehmen::V,kemer,paņemt
2198,wählen::V,choaz,бӧрйыны
2199,wählen::V,choaz,ievēlēt
2200,auswählen::V,dibab,бӧрйыны
2201,auswählen::V,dibab,izvēlēt
2202,bewahren::V,mirout,видзны
2203,bewahren::V,mirout,saglabāt
2204,behindern::V,diaezañ,конйӧдлыны
2205,behindern::V,diaezañ,джӧмдӧдны
2206,behindern::V,diaezañ,kavēt
2207,behindern::V,diaezañ,aizkavēt
2208,verderben::V,lovrañ,тшыкӧдны
2209,verderben::V,lovrañ,sabojāt
2210,beschädigen::V,gwallegañ,тшыкӧдны
2211,beschädigen::V,gwallegañ,bojāt
2212,beschädigen::V,gwallegañ,maitāt
2213,zerbrechen::V,torriñ,жуглыны
2214,zerbrechen::V,torriñ,salauzt
2215,zerbrechen::V,torriñ,sadauzīt
2216,zerreißen::V,diroegiñ,орӧдны
2217,zerreißen::V,diroegiñ,pārraut
2218,zerstören::V,distrujañ,жугӧдны
2219,zerstören::V,distrujañ,кисьтны
2220,zerstören::V,distrujañ,косявны
2221,zerstören::V,distrujañ,graut
2222,zerstören::V,distrujañ,sagraut
2223,verbrennen::V,deviñ,сотны
2224,verbrennen::V,deviñ,сотчыны
2225,verbrennen::V,deviñ,dedzināt
2226,verbrennen::V,deviñ,sadedzināt
2227,geben::V,reiñ,сетны
2228,geben::V,reiñ,dot
2229,geben::V,reiñ,padot
2230,schenken::V,donezonañ,козьнавны
2231,schenken::V,donezonañ,dāvāt
2232,schenken::V,donezonañ,dāvināt
