,Concept_ID,ce,hi
742,Tag::N,де,दिन
743,Tag::N,де,रोज़
744,Morgen::N,ӏуьйре,सुबह
745,Mittag::N,делкъе,दोपहर
746,Mittag::N,делкъе,मध्याह्न
747,Abend::N,суьйре,शाम
748,Abend::N,суьйре,संध्या
749,Nacht::N,буьйса,रात
750,Nacht::N,буьйса,रात्रि
751,Woche::N,кӏира,हफ़्ता
752,Monat::N,бутт,मास
753,Monat::N,бутт,महीना
754,Jahr::N,шо,बरस
755,Jahr::N,шо,वर्ष
756,Frühling::N,бӏаьсте,वसंत
757,Sommer::N,аьхке,गरमी
758,Sommer::N,аьхке,ग्रीष्म
759,Herbst::N,гуьйре,शरत्
760,Herbst::N,гуьйре,पतझड़
761,Winter::N,ӏа,जाड़ा
762,Winter::N,ӏа,सर्दियाँ
763,Januar::N,январь,जनवरी
764,Februar::N,февраль,फ़रवरी
765,März::N,март,मार्च
766,April::N,апрель,अप्रैल
767,Mai::N,май,मई
768,Juni::N,июнь,जून
769,Juli::N,июль,जुलाई
770,August::N,август,अगस्त
771,September::N,сентябрь,सितंबर
772,Oktober::N,октябрь,अक्तूबर
773,November::N,ноябрь,नवंबर
774,Dezember::N,декабрь,दिसंबर
775,Montag::N,оршот,पीर
776,Montag::N,оршот,सोमवार
777,Dienstag::N,шинара,मंगलवार
778,Mittwoch::N,кхаара,बुधवार
779,Donnerstag::N,еара,गुरुवार
780,Donnerstag::N,еара,बृहस्पतिवार
781,Freitag::N,пӏераска,शुक्रवार
782,Samstag::N,шот,सनीचर
783,Samstag::N,шот,शनिवार
784,Sonntag::N,кӏиранде,इतवार
785,Sonntag::N,кӏиранде,रविवार
786,groß::A,доккха,बड़ा
787,klein::A,кегий,कम
788,klein::A,кегий,छोटा
789,lang::A,еха,लंबा
790,lang::A,еха,दीर्घ
791,kurz::A,доца,लधु
792,kurz::A,доца,छोटा
793,breit::A,шуьйра,चौड़ा
794,schmal::A,готта,तंग
795,schmal::A,готта,सँकरा
796,dicht::A,луьста,सघन
797,dick[Gegenstand]::A,стомма,मोटा
798,dünn::A,дуткъа,महीन
799,dünn::A,дуткъа,बारीक
800,fein::A,ховха,कोमल
801,fein::A,ховха,सूक्ष्म
802,fest::A,чӏогӏа,दृढ़
803,fest::A,чӏогӏа,मज़बूत
804,flach::A,чӏапа,चपटा
805,glatt::A,шера,चौरस
806,glatt::A,шера,चिकना
807,hart::A,чӏогӏa,कठोर
808,hart::A,чӏогӏa,सख़्त
809,weich::A,кӏеда,नरम
810,weich::A,кӏеда,मुलायम
811,rund::A,горга,गोल
812,rund::A,горга,वर्तुल
813,spitz::A,ира,नुकीला
814,scharf::A,ира,पैना
815,stumpf::A,аьртa,भोथरा
816,schwer::A,деза,भारी
817,schwer::A,деза,वज़नी
818,schön::A,хаза,सुंदर
819,heiß::A,довха,उष्ण
820,warm::A,довха,गरम
821,kalt::A,шийла,सर्द
822,kühl::A,шийла,ठंडा
823,frisch::A,керла,तर
824,frisch::A,керла,ताज़ा
825,feucht::A,тӏуьна,नम
826,feucht::A,тӏуьна,भीगा
827,nass::A,тӏеда,गीला
828,trocken::A,eкъа,सूखा
829,trocken::A,eкъа,ख़ुश्क
830,voll::A,дуьзна,भरा
831,voll::A,дуьзна,पूरा
832,leer::A,яьсса,ख़ाली
833,offen::A,диллина,खुला
834,geschlossen::A,дӏакъевлина,बंद
835,geschlossen::A,дӏачӏагӏдина,बंद
836,sauber::A,цӏена,साफ़
837,sauber::A,цӏена,सुथरा
838,schmutzig::A,боьха,गंदा
839,roh::A,буьйда,कच्चा
840,reif::A,хилла,पक्व
841,reif::A,хилла,पक्का
842,lecker::A,чоме,मज़ेदार
843,lecker::A,чоме,स्वादिष्ट
844,süß::A,мерза,मीठा
845,bitter::A,къаьхьа,कटु
846,bitter::A,къаьхьа,कड़वा
847,sauer::A,муьста,खट्टा
848,hell::A,сирла,रोशन
849,dunkel::A,бодане,अँधेरा
850,schwarz::A,ӏаьржа,काला
851,schwarz::A,ӏаьржа,स्याह
852,weiß::A,кӏайн,सफ़ेद
853,rot::A,цӏен,लाल
854,rot::A,цӏен,सुर्ख़
855,gelb::A,можа,पीला
856,gelb::A,можа,ज़र्द
857,blau::A,сийна,नीला
858,blau::A,сийна,आसमानी
859,grün::A,баьццара,हरा
860,grau::A,cира,धूसर
861,grau::A,мокха,धूसर
862,bunt::A,къорза,रंगीन
863,bunt::A,къорза,बहुरंगा
864,billig::A,дораха,सस्ता
865,teuer::A,деза,महँगा
866,wertvoll::A,мехала,क़ीमती
867,wertvoll::A,мехала,मूल्यवान्
868,blind::A,бӏаьрзе,अंधा
869,taub::A,къора,बहरा
870,kräftig::A,нуьцкъала,ताक़तवर
871,kräftig::A,нуьцкъала,शक्तिशाली
872,stark::A,зоьртала,प्रबल
873,stark::A,зоьртала,बलवान्
874,stark::A,нуьцкъала,प्रबल
875,stark::A,нуьцкъала,बलवान्
876,schwach::A,гӏорасиза,कमज़ोर
877,fett::A,дерстана,मोटा
878,fett::A,дерстана,मांसल
879,schlank::A,куц долу,पतला
880,schlank::A,куц долу,छरहरा
881,hübsch::A,хаза,सुंदर
882,hübsch::A,хаза,ख़ूबसूरत
883,böse::A,вон,पापी
884,böse::A,вон,दुष्ट
885,dumm::A,сонта,मूर्ख
886,dumm::A,сонта,बुद्धू
887,faul::A,мало ен,आलसी
888,faul::A,мало ен,सुस्त
889,fleißig::A,тӏера,मेहनती
890,fleißig::A,тӏера,परिश्रमी
891,geizig::A,пис,कृपण
892,geizig::A,пис,कंजूस
893,geizig::A,сутара,कृपण
894,geizig::A,сутара,कंजूस
895,klug::A,хьекъале,समझदार
896,klug::A,хьекъале,होशियार
897,klug::A,хьекъале,अक़्लमंद
898,geschickt::A,тӏахъаьлла,किशल
899,lieb::A,хьоме,प्रिय
900,lieb::A,хьоме,प्यारा
901,lustig::A,самукъане,हँसमुख
902,lustig::A,самукъане,ख़ुशदिल
903,sanft::A,кlеда,नम्र
904,hungrig::A,меца,भूखा
905,krank::A,цомгуш долу,बीमार
906,krank::A,цомгуш долу,अस्वस्थ
907,nackt::A,дерзана,नग्न
908,traurig::A,самукъане воцу,उदास
909,traurig::A,самукъане воцу,रंजीदा
910,lebendig::A,дийна,जीता
911,lebendig::A,дийна,ज़िंदा
912,gut::A,дика,अच्छा
913,schlecht::A,вон,बुरा
914,schlecht::A,вон,ख़राब
915,richtig::A,нийса,ठीक
916,schlimm::A,вон,बुरा
917,schlimm::A,вон,अप्रिय
918,wahr::A,бакъдолу,सच
919,alt::A,къена,पुराना
920,neu::A,керла,नया
921,ehemalig::A,хилла,भूतपूर्व
922,alt[Lebewesen]::A,къена,बूढ़ा
923,alt[Lebewesen]::A,къена,वृद्ध
924,jung::A,къона,जवान
925,arm::A,къен,ग़रीब
926,reich::A,хьоле,धनी
927,reich::A,хьоле,अमीर
928,bekannt::A,девзаш долу,मालूम
929,berühmt::A,цӏеяхана,मशहूर
930,berühmt::A,цӏеяхана,प्रसिद्ध
931,fremd::A,нехан,विदेशी
932,fremd::A,нехан,अपरिचित
933,verschieden::A,тайп-тайпанара,अलग
934,verschieden::A,тайп-тайпанара,भिन्न
935,nah::A,гергара,नज़दीकी
936,fern::A,гена,दूर
937,fern::A,гена,दूरस्थ
938,fern::A,генара,दूर
939,fern::A,генара,दूरस्थ
940,linker::A,аьрру,बायाँ
941,rechter::A,аьтту,दायाँ
942,rechter::A,аьтту,दाहिना
943,anderer::A,кхин,अन्य
944,anderer::A,кхин,दूसरा
945,erster::A,хьалхара,पहला
946,erster::A,хьалхара,प्रथम
947,zweiter::A,шолгIа,दूसरा
948,zweiter::A,шолгIа,द्वितीय
949,dritter::A,кхоалгӏа,तीसरा
950,letzter::A,тӏаьххьара,अंतिम
951,letzter::A,тӏаьххьара,आख़िरी
952,allein::ADV,цхьаъ,तनहा
953,allein::ADV,цхьаъ,अकेले
954,auf einmal::ADV,цу сохьтта,वक़्त में
955,zusammen::ADV,цхьана,एक साथ
956,zusammen::ADV,цхьана,साथ साथ
957,lange::ADV,дукха,देर तक
958,plötzlich::ADV,цIеххьана,सहसा
959,plötzlich::ADV,цIеххьана,अचानक
960,sofort::ADV,цу сохьтта,तुरंत
961,später::ADV,тӏаьхьо,बाद को
962,später::ADV,тӏаьхьо,बाद में
963,jetzt::ADV,хӏинца,अब
964,jetzt::ADV,хӏинца,अभी
965,heute::ADV,тахана,आज
966,morgen::ADV,кхана,कल
967,bald::ADV,кеста,जल्दी
968,dann::ADV,тӏаккха,तब
969,gestern::ADV,селхана,कल
970,einst::ADV,цкъа,एक दिन
971,einst::ADV,цкъа,पहले कभी
972,damals::ADV,хӏетахьь,उस समय
973,damals::ADV,хӏетахьь,उन दिनों
974,danach::ADV,тӏаккха,इसके बाद
975,danach::ADV,тӏаккха,इसके पश्चात्
976,vorher::ADV,хьалхa,पहले
977,vorher::ADV,хьалхa,पेशतर
978,zuerst::ADV,хьалха,पहले
979,einmal::ADV,цкъа,एक बार
980,einmal::ADV,цкъа,एक दफ़ा
981,manchmal::ADV,цкъаццкъа,कभी कभी
982,oft::ADV,кест-кеста,अक्सर
983,immer::ADV,даим,सदा
984,immer::ADV,даим,हमेशा
985,niemals::ADV,цкъа а,कभी नहीं
986,niemals::ADV,цкъа а,कदापि नहीं
987,hier::ADV,кхузахь,इधर
988,hier::ADV,кхузахь,यहाँ
989,hierhin::ADV,кхуза,इधर को
990,hierhin::ADV,кхуза,यहाँ को
991,von hier::ADV,кхузара,यहाँ से
992,dort::ADV,цигахь,उधर
993,dort::ADV,цигахь,वहाँ
994,dorthin::ADV,цига,उधर को
995,dorthin::ADV,цига,वहाँ को
996,geradeaus::ADV,нийса дӏа,सीधे
997,vorwärts::ADV,хьалха,आगे
998,vorwärts::ADV,хьалха,आगे को
999,rückwärts::ADV,юха,पीछे को
1000,zurück::ADV,юха,वापस
1001,unten::ADV,лахахь,नीचे
1002,hinab::ADV,охьа,नीचे को
1003,oben::ADV,лакхахь,ऊपर
1004,hinauf::ADV,хьала,ऊपर को
1005,überall::ADV,массанхьа,हर जगह
1006,überall::ADV,массанхьа,हर स्थान
1007,nicht::ADV,ца,न
1008,nicht::ADV,ца,नहीं
1009,ein wenig::ADV,кӏеззиг,कुछ
1010,ein wenig::ADV,кӏеззиг,ज़रा
1011,ein wenig::ADV,кӏеззиг,थोड़ा
1012,kaum::ADV,халла,लगभग नहीं
1013,kaum::ADV,халла,बराबर नहीं
1014,sehr::ADV,вуно,बहुत
1015,noch::ADV,кхин,अभी तक
1016,nur::ADV,бен ...ца,केवल
1017,nur::ADV,бен ...ца,सिर्फ़
1018,schon::ADV,хӏинцале,चुकना
1019,wieder::ADV,юха а,फिर
1020,wieder::ADV,юха а,दुबारा
1021,vergebens::ADV,эрна,व्यर्थ
1022,vor::PRP,хьалха,के आगे
1023,vor::PRP,хьалха,के सामने
1024,hinter::PRP,тӏехьа,के पीछे
1025,unter::PRP,кIелахь,के तले
1026,unter::PRP,кIелахь,के नीचे
1027,durch::PRP,чекх,के पार
1028,neben::PRP,юххе,के पास
1029,neben::PRP,юххе,की बग़ल में
1030,zwischen::PRP,юккъехь,के बीच
1031,wegen::PRP,дуьхьа,के कारण
1032,wegen::PRP,дуьхьа,की वजह से
1033,dies::PRN,и,यह
1034,dies::PRN,иза,यह
1035,das::PRN,и,वह
1036,das::PRN,иза,वह
1037,alles::PRN,дерриг,सब
1038,alles::PRN,дерриг,सब कुछ
1039,ich::PRN,cо,मैं
1040,du::PRN,хьо,तू
1041,er::PRN,и,यह
1042,er::PRN,иза,यह
1043,wir::PRN,тхо,हम
1044,wir::PRN,вай,हम
1045,ihr::PRN,шу,तुम
1046,sie::PRN,уьш,ये
1047,was::FPRN,хӏун,क्या
1048,wer::FPRN,мила,कौन
1049,wo::FADV,мичaхь,किधर
1050,wohin::FADV,мича,किधर
1051,wie::FADV,муха,कैसे
1052,warum::FADV,хӏунда,क्यों
1053,wieviel::FNUM,мел,कितना
1054,wieviel::FNUM,маса,कितना
1055,eins::NUM,цхьаъ,एक
1056,zwei::NUM,шиъ,दो
1057,drei::NUM,кхоъ,तीन
1058,vier::NUM,диъ,चार
1059,fünf::NUM,пхиъ,पाँच
1060,sechs::NUM,ялх,छह
1061,sieben::NUM,ворхӏ,सात
1062,acht::NUM,бархӏ,आठ
1063,neun::NUM,исс,नौ
1064,zehn::NUM,итт,दस
1065,elf::NUM,цхьайтта,ग्यारह
1066,zwölf::NUM,шийтта,बारह
1067,zwanzig::NUM,ткъа,बीस
1068,dreißig::NUM,ткъе итт,तीस
1069,vierzig::NUM,шовзткъа,चालीस
1070,fünfzig::NUM,шовзткъе итт,पचास
1071,sechzig::NUM,кхузткъа,साठ
1072,siebzig::NUM,кхузткъе итт,सत्तर
1073,achtzig::NUM,дезткъа,अस्सी
1074,neunzig::NUM,дезткъе итт,नव्वे
1075,hundert::NUM,бӏе,सौ
1076,tausend::NUM,эзар,हज़ार
1077,und::CNJ,a,और
1078,oder::CNJ,я,या
1079,stehen::V,латта,खड़ा होना
1080,sitzen::V,хиъна ӏан,बैठना
1081,liegen::V,ӏилла,लेटना
1082,hängen::V,кхаза,लटकना
1083,werden::V,хила,बनना
1084,passieren::V,хила,होना
1085,beginnen::V,доло,आरंभ होना
1086,beginnen::V,доло,प्रारंभ होना
1087,enden::V,дӏадерза,अंत होना
1088,enden::V,дӏадерза,ख़तम होना
1089,wechseln::V,хийца,बदलना
1090,aufgehen[Sonne]::V,кхета,चढ़ना
1091,aufgehen[Sonne]::V,кхета,उदित होना
1092,untergehen[Sonne]::V,чубуза,अस्त हो जाना
1093,scheinen[Sonne]::V,серло яла,रोशनी देना
1094,donnern::V,къекъа,गरजना
1095,wehen::V,хьекха,चलना
1096,strömen::V,эха,बहना
1097,strömen::V,эха,प्रवाहित होना
1098,fließen::V,охьаэха,बहना
1099,fließen::V,охьаэха,प्रवाहित होना
1100,sich drehen::V,хьийза,घूमना
1101,schwanken::V,леста,हिलना
1102,schwingen::V,лесто,हिलना
1103,fallen::V,охьакхета,गिरना
1104,brennen::V,дага,जलना
1105,rauchen::V,оза,धुआँ उड़ाना
1106,regnen::V,догlа догlу,बरसना
1107,gefrieren::V,гӏоро,जमना
1108,tauen::V,даша,गलना
1109,tauen::V,даша,पिघलना
1110,schmelzen::V,лала,गलना
1111,schmelzen::V,лала,पिघलना
1112,trocknen::V,дакъо,सूखना
1113,sieden::V,кхехка,उबलना
1114,faulen::V,дахкадала,गलना
1115,faulen::V,дахкадала,सड़ना
1116,verfaulen::V,дахкадала,गलना
1117,verfaulen::V,дахкадала,सड़ना
1118,reißen::V,хеда,फटना
1119,versinken::V,хичудаха,डूबना
1120,vergehen::V,дlаэха,बीतना
1121,vergehen::V,дlаэха,गुज़रना
1122,erscheinen::V,схьадала,दिखाई देना
1123,erscheinen::V,ӏоттадала,दिखाई देना
1124,verschwinden::V,къайладала,ग़ायब होना
1125,sinken::V,лахдала,घटना
1126,sinken::V,лахдала,उतरना
1127,zunehmen::V,лакхадала,बढ़ना
1128,steigen::V,хьаладала,बढ़ना
1129,wachsen::V,кхиа,उगना
1130,glänzen::V,лепа,चमकना
1131,funkeln::V,къега,जगमगाना
1132,funkeln::V,къега,टिमटिमाना
1133,lärmen::V,гӏовгӏаян,शोर मचाना
1134,läuten::V,детта,बजना
1135,klingeln::V,дека,बजना
1136,klirren::V,дека,झनझनाना
1137,brausen::V,хьаьдда даха,साँय-साँय करना
1138,rauschen::V,леста,सरसराना
1139,klingen::V,дека,बजना
1140,bellen::V,лета,भौंकना
1141,heulen::V,угӏа,गुर्राना
1142,blasen::V,хӏуп баха,फूँकना
1143,pfeifen::V,шок етта,सीटी देना
1144,schreien::V,мохь бетта,चिल्लाना
1145,stöhnen::V,узарш дан,कराहना
1146,stöhnen::V,узарш дан,आहें भरना
1147,zittern::V,дега,काँपना
1148,leben::V,даха,जीना
1149,geboren werden::V,хила,पैदा होना
1150,atmen::V,садеӏа,साँस लेना
1151,trinken::V,мала,पीना
1152,essen::V,кхалла,खाना
1153,schlucken::V,къурдбан,निगलना
1154,müde werden::V,кӏаддала,थकना
1155,müde werden::V,кӏаддала,उकताना
1156,einschlafen::V,наб кхета,सो जाना
1157,schlafen::V,вижа,सोना
1158,schlafen::V,наб ян,सोना
1159,schlafen::V,дижина хила,सोना
1160,aufwachen::V,самадала,जागना
1161,aufstehen::V,гӏатта,उठना
1162,sich erholen::V,садаӏа,सुस्ताना
1163,sich erholen::V,садаӏа,आराम करना
1164,krank werden::V,цомгуш хила,बीमार पड़ना
1165,krank sein::V,цомгуш хила,बीमार होना
1166,schmerzen::V,лаза,दुखना
1167,schmerzen::V,лаза,दर्द करना
1168,schmerzen::V,ӏийжа,दुखना
1169,schmerzen::V,ӏийжа,दर्द करना
1170,husten::V,йовхарш етта,खाँसना
1171,genesen::V,тадала,ठीक हो जाना
1172,genesen::V,тадала,स्वस्थ हो जाना
1173,sterben::V,дала,मरना
1174,umkommen::V,хӏаллакхила,मरना
1175,sich bewegen::V,лела,चलना
1176,sich bewegen::V,лела,हिलना
1177,sich rühren::V,меттахъхьен,हिलना
1178,sich erheben::V,хьалагlатта,उठना
1179,sich setzen::V,хаа,बैठना
1180,hinfallen::V,дожа,गिरना
1181,hinfallen::V,охьакхета,गिरना
1182,laufen::V,вада,चलना
1183,laufen::V,хьада,चलना
1184,schreiten::V,болар дан,क़दम जाना
1185,schreiten::V,ког баккха,क़दम जाना
1186,spazierengehen::V,доладала,सैर करना
1187,eilen::V,сихдала,तेज़ी से जाना
1188,eilen::V,сихдала,शीघ्रता से चलना
1189,sich beeilen::V,сихдала,जल्दी करना
1190,sich beeilen::V,сихдала,शीघ्रता करना
1191,rennen::V,дада,भागना
1192,rennen::V,дада,दौड़ना
1193,springen::V,ирхкхийсадала,उछलना
1194,klettern::V,тӏедийла,चढ़ना
1195,schaukeln::V,техко,झूलना
1196,kriechen::V,такха,रेंगना
1197,schwimmen::V,некадан,तैरना
1198,tauchen::V,чулелха,डूबना
1199,rudern::V,дига лело,खेना
1200,rudern::V,дига лело,चप्पू चलाना
1201,rudern::V,кема лело,खेना
1202,rudern::V,кема лело,चप्पू चलाना
1203,fahren::V,хахка,चलना
1204,fahren::V,хахка,यात्रा करना
1205,fliegen::V,тӏемадала,उड़ना
1206,gehen::V,лeла,जाना
1207,weggehen::V,дӏадаха,चला जाना
1208,weggehen::V,дӏадаха,बाहर जाना
1209,abfahren::V,дӏадаха,छूटना
1210,abfahren::V,дӏадаха,रवाना होना
1211,anhalten::V,саца,रुकना
1212,anhalten::V,саца,खड़ा होना
1213,hineingehen::V,чудала,घुसना
1214,hineingehen::V,чудала,अंदर जाना
1215,eintreten::V,чудала,प्रवेश करना
1216,kommen::V,кхача,आना
1217,kommen::V,дӏакхача,आना
1218,kommen::V,схьакхача,आना
1219,ankommen::V,кхача,पहुँचना
1220,ankommen::V,схьакхача,पहुँचना
1221,zurückkommen::V,юхада,लौटना
1222,zurückkommen::V,юхада,वापस आना
1223,bleiben::V,диса,रहना
1224,bleiben::V,диса,रुकना
1225,warten::V,хьежа,इंतज़ार करना
1226,warten::V,cобар дан,इंतज़ार करना
1227,erwarten::V,хьоьжуш ӏан,प्रतीक्षा करना
1228,suchen::V,леха,ढूँढ़ना
1229,finden::V,каро,पाना
1230,finden::V,каро,ढूँढ़ निकालना
1231,versuchen::V,дан хьажа,कोशिश करना
1232,vorbereiten::V,кечъян,तैयार करना
1233,lieben::V,деза,प्यार करना
1234,mögen::V,безамхила,पसंद होना
1235,lachen::V,дела,हँसना
1236,rühren::V,хьедан,छूना
1237,weinen::V,делха,रोना
1238,schimpfen::V,чехо,गाली देना
1239,sich ärgern::V,оьгӏазъэха,चिढ़ना
1240,sich ärgern::V,оьгӏазъэха,नाराज़ होना
1241,sich fürchten::V,кхера,डरना
1242,sich fürchten::V,кхера,भय खाना
1243,fürchten::V,кхера,डरना से
1244,fürchten::V,кхера,भय खाना से
1245,fliehen::V,дӏадада,भागना
1246,flüchten::V,дӏадада,निकल भागना
1247,sehen::V,ган,देखना
1248,anschauen::V,хьажа,देखना
1249,anschauen::V,хьежа,देखना
1250,ansehen::V,хьовса,दृष्टि डालना पर
1251,hören::V,хаза,सुनना
1252,zuhören::V,ладогӏа,सुनना
1253,probieren::V,хьажа,चखना
1254,riechen::V,хьожа яха,सूँघना
1255,fühlen::V,хаадала,महसूस करना
1256,scheinen::V,мотта,लगना
1257,zu sehen sein::V,гуш хила,दिखाई देना
1258,vernehmen::V,бартхатта,सुनना
1259,frieren::V,гӏоро,ठंड लगना
1260,frieren::V,гӏоро,सर्दी लगना
1261,tun::V,дан,करना
1262,können::V,дадала,सकना
1263,können::V,дадала,जानना
1264,wollen::V,тӏергӏа,चाहना
1265,anfangen::V,доло,शुरू करना
1266,beenden::V,довла,ख़त्म करना
1267,beenden::V,довла,समाप्त करना
1268,aufhören::V,саца,बंद जाना
1269,aufhören::V,саца,समाप्त जाना
1270,gelingen::V,кадала,बनना
1271,gelingen::V,кадала,अच्छा होना
1272,geraten::V,хила,बन पड़ना
1273,öffnen::V,дӏаделла,खोलना
1274,öffnen::V,схьаделла,खोलना
1275,schließen::V,къовла,बंद करना
1276,schließen::V,дӏачӏагӏа,बंद करना
1277,stellen::V,хlотто,रखना
1278,setzen::V,дийгӏа,रखना
1279,setzen::V,дийгӏа,बिठाना
1280,legen::V,охьадилла,रखना
1281,legen::V,охьадилла,लिटाना
1282,berühren::V,хьедан,छूना
1283,berühren::V,хьедан,स्पर्श करना
1284,verbinden::V,вовшахтаса,बाँधना
1285,bedecken::V,тилла,ढकना
1286,bedecken::V,тӏетаса,ढकना
1287,aufhängen::V,хьалаолла,लटकाना
1288,anzünden::V,лато,जलाना
1289,aufheben::V,айа,उठाना
1290,zurücklassen::V,дита,पीछे छोड़ना
1291,verlieren::V,дайа,खोना
1292,verlieren::V,дайа,गँवाना
1293,fallen lassen::V,охьадожо,गिराना
1294,machen::V,дан,करना
1295,machen::V,дан,बनाना
1296,herstellen::V,дан,बनाना
1297,herstellen::V,дан,तैयार करना
1298,bauen::V,гӏишлоян,बनाना
1299,bauen::V,гӏишлоян,निर्माण करना
1300,reparieren::V,тадан,मरम्मत करना
1301,verbessern::V,нисдан,सुधारना
1302,ändern::V,хийца,बदलना
1303,ändern::V,хийца,परीवर्तन करना
1304,graben::V,ахка,खोदना
1305,beugen::V,сатто,झुकाना
1306,biegen::V,сатто,झुकाना
1307,drehen::V,хьовзо,फेरना
1308,drehen::V,хьовзо,घुमाना
1309,umdrehen::V,хьовзo,घुमाना
1310,heben::V,айа,उठाना
1311,heben::V,айа,ऊँचा करना
1312,heben::V,хьалаайа,उठाना
1313,heben::V,хьалаайа,ऊँचा करना
1314,hochheben::V,хьалаайа,उठाना
1315,hochheben::V,хьалаайа,ऊपर को उठाना
1316,ergreifen::V,дӏалаца,पकड़ना
1317,ergreifen::V,дӏалаца,हाथ में लेना
1318,halten::V,латто,धरना
1319,halten::V,латто,पकड़ना
1320,drücken::V,тӏетаӏо,दबाना
1321,schieben::V,татта,सरकाना
1322,schieben::V,татта,खिसकाना
1323,kratzen::V,мӏараш тийса,खुरचना
1324,kratzen::V,мӏараш тийса,खुजलाना
1325,lecken::V,мотт хьекха,चाटना
1326,beißen::V,катoха,काटना
1327,abreißen::V,схьадаккха,तोड़ना
1328,abschneiden::V,кхада,काट करना
1329,binden::V,дӏадехка,बाँधना
1330,binden::V,вовшахтаса,बाँधना
1331,stecken::V,чудахийта,खोंसना
1332,brechen::V,кагдан,तोड़ना
1333,klopfen::V,детта,खटखटाना
1334,hauen::V,етта,ठोकना
1335,kleben::V,тӏелато,चिपकाना
1336,reiben::V,хьекхо,घिसना
1337,reiben::V,хьекхо,रगड़ना
1338,streichen::V,тlехьакха,लगाना
1339,schleifen::V,ирдан,तेज़ करना
1340,schneiden::V,ларга,कतरना
1341,rütteln::V,лесто,झकझोरना
1342,schütteln::V,лесто,हिलाना
1343,schwenken::V,лесто,घुमाना
1344,schütten::V,дотта,उँडेलना
1345,füllen::V,дуза,भरना
1346,füllen::V,дуза,ठूसना
1347,einwickeln::V,хьарчо,लपेटना
1348,tragen::V,дахьа,ढोना
1349,schleppen::V,ийзо,घसीटना
1350,ziehen::V,озо,खींचना
1351,aufbewahren::V,ӏалашдан,रखना
1352,werfen::V,кхосса,फेंकना
1353,fangen::V,леца,पकड़ना
1354,packen::V,леца,पकड़ना
1355,verstecken::V,къайладаккха,छिपाना
1356,teilen::V,декъа,बाँटना
1357,schicken::V,дӏадахьийта,भेजना
1358,bringen::V,дан,लाना
1359,hinzufügen::V,тӏетоха,जोड़ना
1360,bekommen::V,даккха,पाना
1361,erhalten::V,даккха,पाना
1362,erhalten::V,даккха,मिलना
1363,nehmen::V,схьаэца,लेना
1364,wählen::V,харжа,चुनना
1365,auswählen::V,харжа,चुनना
1366,bewahren::V,lалашдан,बनाए रखना
1367,behindern::V,новкъарло ян,रोकना
1368,verderben::V,талхо,ख़राब करना
1369,beschädigen::V,дохо,नुक़सान पहुँचाना
1370,zerbrechen::V,дохо,तोड़ना
1371,zerbrechen::V,кагдан,तोड़ना
1372,zerreißen::V,хадо,तोड़ना
1373,zerstören::V,дохо,नष्ट करना
1374,zerstören::V,дохо,बरबाद करना
1375,zerstören::V,кагдан,नष्ट करना
1376,zerstören::V,кагдан,बरबाद करना
1377,verbrennen::V,даго,जलाना
1378,geben::V,яла,देना
1379,reichen::V,дӏадала,थमाना
1380,reichen::V,дӏакховдо,थमाना
1381,schenken::V,совгӏат дан,भेंट देना
1382,versprechen::V,ваӏда дан,वादा करना
1383,wünschen::V,лаа,कामना करना
1384,loben::V,хасто,तारीफ़ करना
1385,küssen::V,оба яккха,चूमना
1386,wiegen::V,тахка,झुलाना
1387,zudecken::V,тӏетаса,ढकना
1388,wecken::V,самадаккха,जगाना
1389,zeigen::V,гайта,दिखाना
1390,führen::V,дига,रास्ता दिखाना
1391,lehren::V,ӏамо,पढ़ाना
1392,unterrichten::V,хьеха,सिखाना
1393,aufziehen::V,кхио,पालना
1394,leiten::V,урхалла дан,संचालन करना
1395,antreiben::V,сихдан,हड़बड़ाना
1396,lassen::V,-йта,-आना
1397,lassen::V,-йта,कराना
1398,einladen::V,кхайкха,बुलाना
1399,vereinigen::V,цхьаьнатоха,मिलाना
1400,vereinigen::V,цхьаьнатоха,संयुक्त करना
1401,besuchen::V,хьажахIотта,मिलना से
1402,besuchen::V,хьажахIотта,मिलने जाना से
1403,treffen::V,дуьхьалкхета,मिलना
1404,sich versammeln::V,гулдан,इकट्ठा होना
1405,spielen::V,ловза,खेलना
1406,singen::V,лакха,गाना
1407,tanzen::V,хелхадала,नाचना
1408,sich trennen::V,къаста,अलग होना
1409,verlassen::V,дита,छोड़ना
1410,retten::V,кӏелхьардаккха,बचाना
1411,bewachen::V,ха дан,आँख रखना पर
1412,schützen::V,лардан,रक्षा करना
1413,verteidigen::V,лардан,रक्षा करना
1414,sich schlagen::V,етта,हाथापाई करना
1415,schießen::V,детта,गोली मारना
1416,siegen::V,тола,जीतना
1417,siegen::V,тола,विजय पाना
1418,ärgern::V,оьгӏаздахийта,चिढ़ाना
1419,schlagen::V,тоха,मारना
1420,treten::V,мийра тоха,ठोकर मारना
1421,stechen::V,ӏотта,भेदना
1422,stechen::V,ӏотта,भोंकना
1423,stechen::V,къовзо,भेदना
1424,stechen::V,къовзо,भोंकना
1425,stoßen::V,татта,धक्का देना
1426,stoßen::V,татта,झटका देना
1427,stehlen::V,лачкъо,चोरी करना
1428,stören::V,новкъарло ян,बुरा लगना
1429,belästigen::V,сагатдан,तंग करना
1430,verbergen::V,къайладаккха,लुकाना
