,Concept_ID,ro,ga
1577,sprechen::V,vorbi,labhair
1578,reden::V,vorbi,caintigh
1579,reden::V,discuta,caintigh
1580,sich unterhalten::V,conversa,caintigh
1581,sich unterhalten::V,conversa,tá ag comhrá
1582,sich unterhalten::V,sta de vorbă,caintigh
1583,sich unterhalten::V,sta de vorbă,tá ag comhrá
1584,fragen::V,întreba,fiafraigh
1585,fragen::V,întreba,cuir ceist
1586,bitten::V,ruga,iarr
1587,erzählen::V,spune,inis
1588,erzählen::V,spune,eachtraigh
1589,erzählen::V,povesti,inis
1590,erzählen::V,povesti,eachtraigh
1591,mitteilen::V,comunica,aithris
1592,mitteilen::V,comunica,cuir in iúl
1593,mitteilen::V,înștiința,aithris
1594,mitteilen::V,înștiința,cuir in iúl
1595,nennen::V,numi,ainmnigh
1596,nennen::V,chema,ainmnigh
1597,rufen::V,chema,glaoigh
1598,prahlen::V,se făli,maígh
1599,übersetzen::V,traduce,aistrigh
1600,denken::V,gândi,síl
1601,denken::V,gândi,ceap
1602,glauben::V,crede,creid
1603,bemerken::V,observa,tabhair faoi deara
1604,erkennen::V,cunoaște,aithin
1605,erkennen::V,recunoaște,aithin
1606,begreifen::V,pricepe,tuig
1607,begreifen::V,înțelege,tuig
1608,verstehen::V,înțelege,tuig
1609,lernen::V,învăța,foghlaim
1610,wissen::V,ști,tá a fhios ag
1611,sich erinnern an::V,a-și aminti de,cuimhnigh ar
1612,sich erinnern an::V,a-și aminti de,is cuimhne ar
1613,vergessen::V,uita,dearmad
1614,messen::V,măsura,tomhais
1615,zählen::V,număra,cuntais
1616,rechnen::V,calcula,ríomh
1617,rechnen::V,calcula,áirigh
1618,lesen::V,citi,léigh
1619,malen::V,picta,péinteáil
1620,zeichnen::V,desena,línigh
1621,zeichnen::V,desena,tarraing
1622,schreiben::V,scrie,scríobh
1623,besitzen::V,avea,is le
1624,besitzen::V,poseda,is le
1625,kaufen::V,cumpăra,ceannaigh
1626,verkaufen::V,vinde,díol
1627,bezahlen::V,plăti,íoc as
1628,bezahlen::V,achita,íoc as
1629,zahlen::V,plăti,íoc
1630,beherrschen::V,stăpâni,rialaigh
1631,ertragen::V,răbda,seas
1632,ertragen::V,răbda,fulaing
1633,ertragen::V,răbda,foighnigh
1634,ertragen::V,suporta,seas
1635,ertragen::V,suporta,fulaing
1636,ertragen::V,suporta,foighnigh
