,Concept_ID,se,kk
1470,Lehm::N,laejrie,балшық
1471,Lehm::N,lænnjgá,балшық
1472,Lehm::N,láirá,балшық
1473,Lehm::N,njaajâ,балшық
1474,Lehm::N,saavv,балшық
1475,Lehm::N,чуййв,балшық
1476,Lehm::N,чуввьй,балшық
1477,Sand::N,saedtie,құм
1478,Sand::N,sáttoj,құм
1479,Sand::N,tjievrra,құм
1480,Sand::N,sáttu,құм
1481,Sand::N,čunoi,құм
1482,Sand::N,vuõddâs,құм
1483,Sand::N,вӯнтас,құм
1484,Mensch::N,almetje,адам
1485,Mensch::N,ulmusj,адам
1486,Mensch::N,olmmoš,адам
1487,Mensch::N,olmooš,адам
1488,Mensch::N,ooumâž,адам
1489,Mensch::N,олма,адам
1490,Mann::N,ålma,еркек
1491,Mann::N,ålma,ер адам
1492,Mann::N,ålmåj,еркек
1493,Mann::N,ålmåj,ер адам
1494,Mann::N,olmmái,еркек
1495,Mann::N,olmmái,ер адам
1496,Mann::N,a'lmai,еркек
1497,Mann::N,a'lmai,ер адам
1498,Mann::N,åålm,еркек
1499,Mann::N,åålm,ер адам
1500,Mann::N,ка̄ллесь,еркек
1501,Mann::N,ка̄ллесь,ер адам
1502,Frau::N,nyjsene,бике
1503,Frau::N,nyjsene,қатын
1504,Frau::N,nissun,бике
1505,Frau::N,nissun,қатын
1506,Frau::N,nisu,бике
1507,Frau::N,nisu,қатын
1508,Frau::N,nissoon,бике
1509,Frau::N,nissoon,қатын
1510,Frau::N,neezzan,бике
1511,Frau::N,neezzan,қатын
1512,Frau::N,нызан,бике
1513,Frau::N,нызан,қатын
1514,Kind::N,maana,бала
1515,Kind::N,maana,перзент
1516,Kind::N,mánná,бала
1517,Kind::N,mánná,перзент
1518,Kind::N,mánná,бала
1519,Kind::N,mánná,перзент
1520,Kind::N,pärni,бала
1521,Kind::N,pärni,перзент
1522,Kind::N,páárnáš,бала
1523,Kind::N,páárnáš,перзент
1524,Kind::N,pä´rnn,бала
1525,Kind::N,pä´rnn,перзент
1526,Kind::N,päärnaž,бала
1527,Kind::N,päärnaž,перзент
1528,Kind::N,па̄ррьн,бала
1529,Kind::N,па̄ррьн,перзент
1530,Kind::N,па̄рнэнч,бала
1531,Kind::N,па̄рнэнч,перзент
1532,Junge::N,påajke,бала
1533,Junge::N,påajke,ер бала
1534,Junge::N,baernie,бала
1535,Junge::N,baernie,ер бала
1536,Junge::N,birek,бала
1537,Junge::N,birek,ер бала
1538,Junge::N,báhttja,бала
1539,Junge::N,báhttja,ер бала
1540,Junge::N,gánda,бала
1541,Junge::N,gánda,ер бала
1542,Junge::N,bárdni,бала
1543,Junge::N,bárdni,ер бала
1544,Junge::N,alge,бала
1545,Junge::N,alge,ер бала
1546,Junge::N,â´lǧǧ,бала
1547,Junge::N,â´lǧǧ,ер бала
1548,Junge::N,pä´rnn,бала
1549,Junge::N,pä´rnn,ер бала
1550,Junge::N,па̄ррьн,бала
1551,Junge::N,па̄ррьн,ер бала
1552,Junge::N,па̄ррьшя,бала
1553,Junge::N,па̄ррьшя,ер бала
1554,Mädchen::N,nïejte,қыз
1555,Mädchen::N,niejdda,қыз
1556,Mädchen::N,nieida,қыз
1557,Mädchen::N,niei'dâ,қыз
1558,Mädchen::N,nijdd,қыз
1559,Mädchen::N,нӣйта,қыз
1560,Familie::N,fuelhkie,жанұя
1561,Familie::N,beraj,жанұя
1562,Familie::N,fuolkke,жанұя
1563,Familie::N,famillja,жанұя
1564,Familie::N,bearaš,жанұя
1565,Familie::N,peerâ,жанұя
1566,Familie::N,piâr,жанұя
1567,Familie::N,пӣрас,жанұя
1568,Großvater::N,aajja,ата
1569,Großvater::N,áddjá,ата
1570,Großvater::N,áddjá,ата
1571,Großvater::N,äijih,ата
1572,Großvater::N,ä´jj,ата
1573,Großvater::N,а̄йя,ата
1574,Großmutter::N,aahka,әже
1575,Großmutter::N,aahka,әжей
1576,Großmutter::N,áhkko,әже
1577,Großmutter::N,áhkko,әжей
1578,Großmutter::N,áhkku,әже
1579,Großmutter::N,áhkku,әжей
1580,Großmutter::N,ákku,әже
1581,Großmutter::N,ákku,әжей
1582,Großmutter::N,äkk,әже
1583,Großmutter::N,äkk,әжей
1584,Großmutter::N,ä´ǩǩ,әже
1585,Großmutter::N,ä´ǩǩ,әжей
1586,Großmutter::N,а̄ка,әже
1587,Großmutter::N,а̄ка,әжей
1588,Eltern::N,eejhtegh,ата-аналар
1589,Eltern::N,æjgát,ата-аналар
1590,Eltern::N,vánhemat,ата-аналар
1591,Eltern::N,va'nhimeh,ата-аналар
1592,Eltern::N,puär'raz,ата-аналар
1593,Eltern::N,ро̄дҍхель,ата-аналар
1594,Vater::N,aehtjie,әке
1595,Vater::N,áhttje,әке
1596,Vater::N,áhčči,әке
1597,Vater::N,eeči,әке
1598,Vater::N,e´čč,әке
1599,Vater::N,аджь,әке
1600,Mutter::N,ietnie,ана
1601,Mutter::N,iednne,ана
1602,Mutter::N,eadni,ана
1603,Mutter::N,enni,ана
1604,Mutter::N,jeä´n'n,ана
1605,Mutter::N,е̄ннҍ,ана
1606,Sohn::N,elkie,ұл
1607,Sohn::N,baernie,ұл
1608,Sohn::N,bárnne,ұл
1609,Sohn::N,bárdni,ұл
1610,Sohn::N,alge,ұл
1611,Sohn::N,pärni,ұл
1612,Sohn::N,â´lǧǧ,ұл
1613,Sohn::N,pä´rnn,ұл
1614,Sohn::N,алльк,ұл
1615,Tochter::N,nïejte,қызым
1616,Tochter::N,daktere,қызым
1617,Tochter::N,niejdda,қызым
1618,Tochter::N,nieida,қызым
1619,Tochter::N,niei'dâ,қызым
1620,Tochter::N,nijdd,қызым
1621,Tochter::N,нӣййт,қызым
1622,Bruder::N,vïelle,бауырым
1623,Bruder::N,viellja,бауырым
1624,Bruder::N,viellja,бауырым
1625,Bruder::N,viljâ,бауырым
1626,Bruder::N,vi´llj,бауырым
1627,Bruder::N,вӣлльй,бауырым
1628,Schwester::N,åabpa,әпке
1629,Schwester::N,oabbá,әпке
1630,Schwester::N,oabbá,әпке
1631,Schwester::N,uáb'bi,әпке
1632,Schwester::N,vuä´b'b,әпке
1633,Schwester::N,вуэррьпенҍ,әпке
1634,Onkel::N,jyøne,көке
1635,Onkel::N,jiekie,көке
1636,Onkel::N,tjietsie,көке
1637,Onkel::N,ænoj,көке
1638,Onkel::N,iehke,көке
1639,Onkel::N,eanu,көке
1640,Onkel::N,eahki,көке
1641,Onkel::N,čeahci,көке
1642,Onkel::N,eehi,көке
1643,Onkel::N,iänui,көке
1644,Onkel::N,jään,көке
1645,Onkel::N,čia´cc,көке
1646,Onkel::N,ӣнн,көке
1647,Tante::N,seasa,тәте
1648,Tante::N,jijmie,тәте
1649,Tante::N,gåeskie,тәте
1650,Tante::N,goasske,тәте
1651,Tante::N,siessá,тәте
1652,Tante::N,muohtá,тәте
1653,Tante::N,ipmi,тәте
1654,Tante::N,goaski,тәте
1655,Tante::N,siäsá,тәте
1656,Tante::N,sie´ss,тәте
1657,Tante::N,kuä´sǩǩ,тәте
1658,Tante::N,сӣссь,тәте
1659,Ehemann::N,ålma,ер
1660,Ehemann::N,geelle,ер
1661,Ehemann::N,boaddnje,ер
1662,Ehemann::N,gállásjålmåj,ер
1663,Ehemann::N,isit,ер
1664,Ehemann::N,boadnji,ер
1665,Ehemann::N,kääḷis,ер
1666,Ehemann::N,kuõjj,ер
1667,Ehemann::N,кӯйй,ер
1668,Ehemann::N,ка̄ллесь,ер
1669,Ehefrau::N,gåmma,зайып
1670,Ehefrau::N,måersie,зайып
1671,Ehefrau::N,geellege,зайып
1672,Ehefrau::N,áhkká,зайып
1673,Ehefrau::N,áhkásj,зайып
1674,Ehefrau::N,áhkká,зайып
1675,Ehefrau::N,kálgu,зайып
1676,Ehefrau::N,eemeed,зайып
1677,Ehefrau::N,ä´ǩǩ,зайып
1678,Ehefrau::N,а̄ххьк,зайып
1679,Freude::N,aavoe,қуаныш
1680,Freude::N,aavoe,сүйініш
1681,Freude::N,aavoe,шат-думан
1682,Freude::N,aavoe,қуаныштылық
1683,Freude::N,gearjoe,қуаныш
1684,Freude::N,gearjoe,сүйініш
1685,Freude::N,gearjoe,шат-думан
1686,Freude::N,gearjoe,қуаныштылық
1687,Freude::N,ávvo,қуаныш
1688,Freude::N,ávvo,сүйініш
1689,Freude::N,ávvo,шат-думан
1690,Freude::N,ávvo,қуаныштылық
1691,Freude::N,sjålle,қуаныш
1692,Freude::N,sjålle,сүйініш
1693,Freude::N,sjålle,шат-думан
1694,Freude::N,sjålle,қуаныштылық
1695,Freude::N,illu,қуаныш
1696,Freude::N,illu,сүйініш
1697,Freude::N,illu,шат-думан
1698,Freude::N,illu,қуаныштылық
1699,Freude::N,iḷo,қуаныш
1700,Freude::N,iḷo,сүйініш
1701,Freude::N,iḷo,шат-думан
1702,Freude::N,iḷo,қуаныштылық
1703,Freude::N,rämm,қуаныш
1704,Freude::N,rämm,сүйініш
1705,Freude::N,rämm,шат-думан
1706,Freude::N,rämm,қуаныштылық
1707,Freude::N,kuärgg,қуаныш
1708,Freude::N,kuärgg,сүйініш
1709,Freude::N,kuärgg,шат-думан
1710,Freude::N,kuärgg,қуаныштылық
1711,Freude::N,räädast,қуаныш
1712,Freude::N,räädast,сүйініш
1713,Freude::N,räädast,шат-думан
1714,Freude::N,räädast,қуаныштылық
1715,Freude::N,ро̄а̄мм,қуаныш
1716,Freude::N,ро̄а̄мм,сүйініш
1717,Freude::N,ро̄а̄мм,шат-думан
1718,Freude::N,ро̄а̄мм,қуаныштылық
1719,Gelächter::N,föörhkelh,күлу
1720,Gelächter::N,boagos,күлу
1721,Gelächter::N,tjajmos,күлу
1722,Gelächter::N,čaibman,күлу
1723,Gelächter::N,boagusteapmi,күлу
1724,Gelächter::N,gávdnasat,күлу
1725,Gelächter::N,käämmin,күлу
1726,Gelächter::N,smiâhh,күлу
1727,Gelächter::N,тӣшш,күлу
1728,Glück::N,læhkoe,бақыт
1729,Glück::N,læhkoe,бақыттылық
1730,Glück::N,ávvo,бақыт
1731,Glück::N,ávvo,бақыттылық
1732,Glück::N,lihkku,бақыт
1733,Glück::N,lihkku,бақыттылық
1734,Glück::N,lukko,бақыт
1735,Glück::N,lukko,бақыттылық
1736,Glück::N,uási,бақыт
1737,Glück::N,uási,бақыттылық
1738,Glück::N,lekk,бақыт
1739,Glück::N,lekk,бақыттылық
1740,Glück::N,vuâ´ss,бақыт
1741,Glück::N,vuâ´ss,бақыттылық
1742,Glück::N,вуэссь,бақыт
1743,Glück::N,вуэссь,бақыттылық
1744,Kummer::N,sårkoe,аза
1745,Kummer::N,sårkoe,қайғы
1746,Kummer::N,sårkoe,қасырет
1747,Kummer::N,vádja,аза
1748,Kummer::N,vádja,қайғы
1749,Kummer::N,vádja,қасырет
1750,Kummer::N,surggo,аза
1751,Kummer::N,surggo,қайғы
1752,Kummer::N,surggo,қасырет
1753,Kummer::N,moraš,аза
1754,Kummer::N,moraš,қайғы
1755,Kummer::N,moraš,қасырет
1756,Kummer::N,muurâš,аза
1757,Kummer::N,muurâš,қайғы
1758,Kummer::N,muurâš,қасырет
1759,Kummer::N,pe´ccel,аза
1760,Kummer::N,pe´ccel,қайғы
1761,Kummer::N,pe´ccel,қасырет
1762,Kummer::N,пэ̄джь,аза
1763,Kummer::N,пэ̄джь,қайғы
1764,Kummer::N,пэ̄джь,қасырет
1765,Kummer::N,пя̄ццель,аза
1766,Kummer::N,пя̄ццель,қайғы
1767,Kummer::N,пя̄ццель,қасырет
1768,Wunsch::N,vajtele,мүдде
1769,Wunsch::N,miella,мүдде
1770,Wunsch::N,hállo,мүдде
1771,Wunsch::N,áigumuš,мүдде
1772,Wunsch::N,tuoivâ,мүдде
1773,Wunsch::N,ää´jes,мүдде
1774,Wunsch::N,ä´estõs,мүдде
1775,Wunsch::N,туввмушш,мүдде
1776,Lust::N,luste,тәбет
1777,Lust::N,luste,ынтызар
1778,Lust::N,luste,құштарлық
1779,Lust::N,ulla,тәбет
1780,Lust::N,ulla,ынтызар
1781,Lust::N,ulla,құштарлық
1782,Lust::N,hibmo,тәбет
1783,Lust::N,hibmo,ынтызар
1784,Lust::N,hibmo,құштарлық
1785,Lust::N,hállu,тәбет
1786,Lust::N,hállu,ынтызар
1787,Lust::N,hállu,құштарлық
1788,Lust::N,haalu,тәбет
1789,Lust::N,haalu,ынтызар
1790,Lust::N,haalu,құштарлық
1791,Lust::N,haall,тәбет
1792,Lust::N,haall,ынтызар
1793,Lust::N,haall,құштарлық
1794,Lust::N,туввмушш,тәбет
1795,Lust::N,туввмушш,ынтызар
1796,Lust::N,туввмушш,құштарлық
1797,Geist::N,aajmoe,рух
1798,Geist::N,voejkene,рух
1799,Geist::N,vuojŋŋan,рух
1800,Geist::N,vuojŋŋanis,рух
1801,Geist::N,vuoigŋa,рух
1802,Geist::N,vuoi'ŋâ,рух
1803,Geist::N,jiõg'g,рух
1804,Geist::N,čuu´ddes,рух
1805,Geist::N,мӣлл,рух
1806,Geist::N,то̄ӆӆк,рух
1807,Gedanke::N,åssjalommes,ой
1808,Gedanke::N,ájádus,ой
1809,Gedanke::N,ussjolmis,ой
1810,Gedanke::N,jurdda,ой
1811,Gedanke::N,juurdâ,ой
1812,Gedanke::N,tu´mm,ой
1813,Gedanke::N,юрт,ой
1814,Gedächtnis::N,mojhtese,ес
1815,Gedächtnis::N,mojhtese,жады
1816,Gedächtnis::N,mojhtese,ақыл-ес
1817,Gedächtnis::N,mujtto,ес
1818,Gedächtnis::N,mujtto,жады
1819,Gedächtnis::N,mujtto,ақыл-ес
1820,Gedächtnis::N,muitu,ес
1821,Gedächtnis::N,muitu,жады
1822,Gedächtnis::N,muitu,ақыл-ес
1823,Gedächtnis::N,mušto,ес
1824,Gedächtnis::N,mušto,жады
1825,Gedächtnis::N,mušto,ақыл-ес
1826,Gedächtnis::N,moštt,ес
1827,Gedächtnis::N,moštt,жады
1828,Gedächtnis::N,moštt,ақыл-ес
1829,Gedächtnis::N,мушт,ес
1830,Gedächtnis::N,мушт,жады
1831,Gedächtnis::N,мушт,ақыл-ес
1832,Gedächtnis::N,мӣлл,ес
1833,Gedächtnis::N,мӣлл,жады
1834,Gedächtnis::N,мӣлл,ақыл-ес
1835,Verstand::N,jiermie,ақыл
1836,Verstand::N,jiermie,парасат
1837,Verstand::N,goerkesh,ақыл
1838,Verstand::N,goerkesh,парасат
1839,Verstand::N,miella,ақыл
1840,Verstand::N,miella,парасат
1841,Verstand::N,jiermme,ақыл
1842,Verstand::N,jiermme,парасат
1843,Verstand::N,jierbmi,ақыл
1844,Verstand::N,jierbmi,парасат
1845,Verstand::N,fiät'tu,ақыл
1846,Verstand::N,fiät'tu,парасат
1847,Verstand::N,toolk,ақыл
1848,Verstand::N,toolk,парасат
1849,Verstand::N,jeä´rmm,ақыл
1850,Verstand::N,jeä´rmm,парасат
1851,Verstand::N,fi´ttjõs,ақыл
1852,Verstand::N,fi´ttjõs,парасат
1853,Verstand::N,мӣлл,ақыл
1854,Verstand::N,мӣлл,парасат
1855,Verstand::N,то̄ӆӆк,ақыл
1856,Verstand::N,то̄ӆӆк,парасат
1857,Sinn::N,mïele,мән
1858,Sinn::N,mïele,маныз
1859,Sinn::N,mïele,мағына
1860,Sinn::N,mïele,мән-мағына
1861,Sinn::N,våajnoe,мән
1862,Sinn::N,våajnoe,маныз
1863,Sinn::N,våajnoe,мағына
1864,Sinn::N,våajnoe,мән-мағына
1865,Sinn::N,sisadno,мән
1866,Sinn::N,sisadno,маныз
1867,Sinn::N,sisadno,мағына
1868,Sinn::N,sisadno,мән-мағына
1869,Sinn::N,mierkkidus,мән
1870,Sinn::N,mierkkidus,маныз
1871,Sinn::N,mierkkidus,мағына
1872,Sinn::N,mierkkidus,мән-мағына
1873,Sinn::N,mearkkašupmi,мән
1874,Sinn::N,mearkkašupmi,маныз
1875,Sinn::N,mearkkašupmi,мағына
1876,Sinn::N,mearkkašupmi,мән-мағына
1877,Sinn::N,mēinnet,мән
1878,Sinn::N,mēinnet,маныз
1879,Sinn::N,mēinnet,мағына
1880,Sinn::N,mēinnet,мән-мағына
1881,Sinn::N,me'rhâšuṃe,мән
1882,Sinn::N,me'rhâšuṃe,маныз
1883,Sinn::N,me'rhâšuṃe,мағына
1884,Sinn::N,me'rhâšuṃe,мән-мағына
1885,Sinn::N,mieḷâ,мән
1886,Sinn::N,mieḷâ,маныз
1887,Sinn::N,mieḷâ,мағына
1888,Sinn::N,mieḷâ,мән-мағына
1889,Sinn::N,miõll,мән
1890,Sinn::N,miõll,маныз
1891,Sinn::N,miõll,мағына
1892,Sinn::N,miõll,мән-мағына
1893,Sinn::N,юрт,мән
1894,Sinn::N,юрт,маныз
1895,Sinn::N,юрт,мағына
1896,Sinn::N,юрт,мән-мағына
1897,Sinn::N,то̄ӆӆк,мән
1898,Sinn::N,то̄ӆӆк,маныз
1899,Sinn::N,то̄ӆӆк,мағына
1900,Sinn::N,то̄ӆӆк,мән-мағына
1901,Grund::N,sjïeke,себеп
1902,Grund::N,sivva,себеп
1903,Grund::N,sivva,себеп
1904,Grund::N,suijâ,себеп
1905,Grund::N,ää´šš,себеп
1906,Grund::N,а̄шшь,себеп
1907,Wahrheit::N,rïektesvoete,рас
1908,Wahrheit::N,saetniesvoete,рас
1909,Wahrheit::N,sádnesvuohta,рас
1910,Wahrheit::N,duohtavuohta,рас
1911,Wahrheit::N,tuo'tâvuotâ,рас
1912,Wahrheit::N,tuõđâšvuõtt,рас
1913,Wahrheit::N,зо̄абэль,рас
1914,Gespräch::N,gaskestalleme,әңгіме
1915,Gespräch::N,ságastibme,әңгіме
1916,Gespräch::N,ságastallam,әңгіме
1917,Gespräch::N,ságastallan,әңгіме
1918,Gespräch::N,ráđ̣ádâllâm,әңгіме
1919,Gespräch::N,мо̄а̄йнас,әңгіме
1920,Märchen::N,heamture,ертеп
1921,Märchen::N,heamture,ертек
1922,Märchen::N,dålusj subtsas,ертеп
1923,Märchen::N,dålusj subtsas,ертек
1924,Märchen::N,máinnas,ертеп
1925,Märchen::N,máinnas,ертек
1926,Märchen::N,cukca,ертеп
1927,Märchen::N,cukca,ертек
1928,Märchen::N,maainâs,ертеп
1929,Märchen::N,maainâs,ертек
1930,Märchen::N,maainâs,ертеп
1931,Märchen::N,maainâs,ертек
1932,Märchen::N,ба̄йхьк,ертеп
1933,Märchen::N,ба̄йхьк,ертек
1934,Märchen::N,мо̄а̄йнас,ертеп
1935,Märchen::N,мо̄а̄йнас,ертек
1936,Erzählung::N,gåata,әңгіме
1937,Erzählung::N,vaajese,әңгіме
1938,Erzählung::N,soptsese,әңгіме
1939,Erzählung::N,giehtto,әңгіме
1940,Erzählung::N,mujttalus,әңгіме
1941,Erzählung::N,muitalus,әңгіме
1942,Erzählung::N,maainâs,әңгіме
1943,Erzählung::N,maainâs,әңгіме
1944,Erzählung::N,мо̄а̄йнас,әңгіме
1945,Nachricht::N,dïjre,хабар
1946,Nachricht::N,diedádus,хабар
1947,Nachricht::N,diededibme,хабар
1948,Nachricht::N,sáhka,хабар
1949,Nachricht::N,saahâ,хабар
1950,Nachricht::N,a'lmottâs,хабар
1951,Nachricht::N,saakk,хабар
1952,Nachricht::N,i´lmmtõs,хабар
1953,Nachricht::N,со̄а̄гк,хабар
1954,Neuigkeit::N,saernie,жаңалық
1955,Neuigkeit::N,ådås,жаңалық
1956,Neuigkeit::N,sáhka,жаңалық
1957,Neuigkeit::N,sáhka,жаңалық
1958,Neuigkeit::N,uuđâs,жаңалық
1959,Neuigkeit::N,saakk,жаңалық
1960,Neuigkeit::N,о̄дтс,жаңалық
1961,Neuigkeit::N,со̄а̄гк,жаңалық
1962,Name::N,nomme,ат
1963,Name::N,nomme,атау
1964,Name::N,namma,ат
1965,Name::N,namma,атау
1966,Name::N,namma,ат
1967,Name::N,namma,атау
1968,Name::N,nommâ,ат
1969,Name::N,nommâ,атау
1970,Name::N,nõmm,ат
1971,Name::N,nõmm,атау
1972,Name::N,нэ̄мм,ат
1973,Name::N,нэ̄мм,атау
1974,Rätsel::N,mojnestimmie,жұмбақ
1975,Rätsel::N,árvvádus,жұмбақ
1976,Rätsel::N,árvádus,жұмбақ
1977,Rätsel::N,arvâdâs,жұмбақ
1978,Rätsel::N,a´rvvtõs,жұмбақ
1979,Rätsel::N,а̄ррьв,жұмбақ
1980,Rede::N,håaleme,сөз
1981,Rede::N,hålla,сөз
1982,Rede::N,sáhka,сөз
1983,Rede::N,hástu,сөз
1984,Rede::N,са̄ррнмушш,сөз
1985,Sprache::N,gïele,тіл
1986,Sprache::N,giella,тіл
1987,Sprache::N,giella,тіл
1988,Sprache::N,kieḷâ,тіл
1989,Sprache::N,ǩiõll,тіл
1990,Sprache::N,кӣлл,тіл
1991,Stimme::N,tjoeje,үн
1992,Stimme::N,tjoeje,әуен
1993,Stimme::N,tjoeje,дауыс
1994,Stimme::N,jiedna,үн
1995,Stimme::N,jiedna,әуен
1996,Stimme::N,jiedna,дауыс
1997,Stimme::N,giella,үн
1998,Stimme::N,giella,әуен
1999,Stimme::N,giella,дауыс
2000,Stimme::N,jietna,үн
2001,Stimme::N,jietna,әуен
2002,Stimme::N,jietna,дауыс
2003,Stimme::N,jieṇâ,үн
2004,Stimme::N,jieṇâ,әуен
2005,Stimme::N,jieṇâ,дауыс
2006,Stimme::N,jiõnn,үн
2007,Stimme::N,jiõnn,әуен
2008,Stimme::N,jiõnn,дауыс
2009,Stimme::N,ӣнн,үн
2010,Stimme::N,ӣнн,әуен
2011,Stimme::N,ӣнн,дауыс
2012,Wort::N,baakoe,сөз
2013,Wort::N,báhko,сөз
2014,Wort::N,sátni,сөз
2015,Wort::N,pááhu,сөз
2016,Wort::N,sää´nn,сөз
2017,Wort::N,са̄ннҍ,сөз
2018,Zeichen::N,væhta,ишара
2019,Zeichen::N,mærkka,ишара
2020,Zeichen::N,mearka,ишара
2021,Zeichen::N,merkkâ,ишара
2022,Zeichen::N,meârkk,ишара
2023,Zeichen::N,тӣххт,ишара
2024,Lärm::N,stujmie,айғай-шу
2025,Lärm::N,stujmie,айғай-ұйғай
2026,Lärm::N,juhtsa,айғай-шу
2027,Lärm::N,juhtsa,айғай-ұйғай
2028,Lärm::N,šlápma,айғай-шу
2029,Lärm::N,šlápma,айғай-ұйғай
2030,Lärm::N,ruojâ,айғай-шу
2031,Lärm::N,ruojâ,айғай-ұйғай
2032,Lärm::N,šlaaṃâ,айғай-шу
2033,Lärm::N,šlaaṃâ,айғай-ұйғай
2034,Lärm::N,šuumm'mõš,айғай-шу
2035,Lärm::N,šuumm'mõš,айғай-ұйғай
2036,Lärm::N,шэҏҏ,айғай-шу
2037,Lärm::N,шэҏҏ,айғай-ұйғай
2038,Lärm::N,ё̄афф,айғай-шу
2039,Lärm::N,ё̄афф,айғай-ұйғай
2040,Laut::N,tjoeje,дыбыс
2041,Laut::N,tjoeje,дауыс
2042,Laut::N,jiedna,дыбыс
2043,Laut::N,jiedna,дауыс
2044,Laut::N,jietna,дыбыс
2045,Laut::N,jietna,дауыс
2046,Laut::N,jieṇâ,дыбыс
2047,Laut::N,jieṇâ,дауыс
2048,Laut::N,jiõnn,дыбыс
2049,Laut::N,jiõnn,дауыс
2050,Laut::N,ӣнн,дыбыс
2051,Laut::N,ӣнн,дауыс
2052,Ton::N,tjoeje,әуен
2053,Ton::N,tåvnnå,әуен
2054,Ton::N,tjuodja,әуен
2055,Ton::N,šuokŋa,әуен
2056,Ton::N,nuot'tâ,әуен
2057,Ton::N,suõmm,әуен
2058,Ton::N,ӣнн,әуен
2059,Lied::N,laavloe,ән
2060,Lied::N,laavloe,жыр
2061,Lied::N,laavloe,ән-жыр
2062,Lied::N,lávla,ән
2063,Lied::N,lávla,жыр
2064,Lied::N,lávla,ән-жыр
2065,Lied::N,lávlla,ән
2066,Lied::N,lávlla,жыр
2067,Lied::N,lávlla,ән-жыр
2068,Lied::N,laavlâ,ән
2069,Lied::N,laavlâ,жыр
2070,Lied::N,laavlâ,ән-жыр
2071,Lied::N,laaul,ән
2072,Lied::N,laaul,жыр
2073,Lied::N,laaul,ән-жыр
2074,Lied::N,ла̄ввл,ән
2075,Lied::N,ла̄ввл,жыр
2076,Lied::N,ла̄ввл,ән-жыр
2077,Ruhe::N,frïere,тыныштық
2078,Ruhe::N,raeffie,тыныштық
2079,Ruhe::N,vuojŋadibme,тыныштық
2080,Ruhe::N,vuojŋadallam,тыныштық
2081,Ruhe::N,ráfi,тыныштық
2082,Ruhe::N,máššu,тыныштық
2083,Ruhe::N,vuo'iŋâstus,тыныштық
2084,Ruhe::N,ráávhu,тыныштық
2085,Ruhe::N,rääuh,тыныштық
2086,Ruhe::N,vuâŋŋmõš,тыныштық
2087,Ruhe::N,юэв,тыныштық
2088,Ruhe::N,вуэӈӈмушш,тыныштық
2089,Leute::N,aalmoge,кісілер
2090,Leute::N,ulmutja,кісілер
2091,Leute::N,álbmot,кісілер
2092,Leute::N,viehâ,кісілер
2093,Leute::N,aalmi,кісілер
2094,Leute::N,о̄ллмэ,кісілер
2095,Volk::N,aalmoge,халық
2096,Volk::N,álmmuk,халық
2097,Volk::N,fuolkke,халық
2098,Volk::N,álbmot,халық
2099,Volk::N,aalmug,халық
2100,Volk::N,aalmi,халық
2101,Volk::N,нарэдт,халық
2102,Arbeit::N,barkoe,еңбек
2103,Arbeit::N,barggo,еңбек
2104,Arbeit::N,rahtjam,еңбек
2105,Arbeit::N,bargu,еңбек
2106,Arbeit::N,pargo,еңбек
2107,Arbeit::N,tyej̣i,еңбек
2108,Arbeit::N,likk,еңбек
2109,Arbeit::N,tue´jj,еңбек
2110,Arbeit::N,лыххк,еңбек
2111,Gast::N,guessie,қонақ
2112,Gast::N,guessie,мейман
2113,Gast::N,guosse,қонақ
2114,Gast::N,guosse,мейман
2115,Gast::N,guossi,қонақ
2116,Gast::N,guossi,мейман
2117,Gast::N,kyes'si,қонақ
2118,Gast::N,kyes'si,мейман
2119,Gast::N,kue´s's,қонақ
2120,Gast::N,kue´s's,мейман
2121,Gast::N,кӯссь,қонақ
2122,Gast::N,кӯссь,мейман
2123,Geschenk::N,daevere,қадия
2124,Geschenk::N,sjielege,қадия
2125,Geschenk::N,vadda,қадия
2126,Geschenk::N,vattáldahka,қадия
2127,Geschenk::N,skeaŋka,қадия
2128,Geschenk::N,adaldâh,қадия
2129,Geschenk::N,sǩiâŋkk,қадия
2130,Geschenk::N,тӯмаш,қадия
2131,Spiel::N,spïele,ойын
2132,Spiel::N,stååkedimmie,ойын
2133,Spiel::N,spella,ойын
2134,Spiel::N,stoagos,ойын
2135,Spiel::N,speallu,ойын
2136,Spiel::N,leikkâ,ойын
2137,Spiel::N,siõrr,ойын
2138,Spiel::N,сӣрр,ойын
2139,Gesellschaft::N,sïelte,қауым
2140,Gesellschaft::N,sïelte,жұртшылық
2141,Gesellschaft::N,rádnastallam,қауым
2142,Gesellschaft::N,rádnastallam,жұртшылық
2143,Gesellschaft::N,searvi,қауым
2144,Gesellschaft::N,searvi,жұртшылық
2145,Gesellschaft::N,servi,қауым
2146,Gesellschaft::N,servi,жұртшылық
2147,Gesellschaft::N,seä´brr,қауым
2148,Gesellschaft::N,seä´brr,жұртшылық
2149,Gesellschaft::N,се̄ббр,қауым
2150,Gesellschaft::N,се̄ббр,жұртшылық
2151,Hilfe::N,viehkie,жэрдем
2152,Hilfe::N,viehkke,жэрдем
2153,Hilfe::N,veahkki,жэрдем
2154,Hilfe::N,iše,жэрдем
2155,Hilfe::N,veä´ǩ'ǩ,жэрдем
2156,Hilfe::N,ве̄ххьк,жэрдем
2157,Freund::N,voelpe,дос
2158,Freund::N,ráddna,дос
2159,Freund::N,venak,дос
2160,Freund::N,ustit,дос
