,Concept_ID,ta,bg
711,zuerst::ADV,முதலில்,най-напред
712,einmal::ADV,ஒரே முறை,веднъж
713,einmal::ADV,ஒரே முறை,един път
714,manchmal::ADV,சில நேரங்களில்,понякога
715,oft::ADV,அடிக்கடி,често
716,immer::ADV,எப்பொழுதும்,винаги
717,niemals::ADV,ஒருபோதும் இல்லை,никога
718,hier::ADV,இங்கே,тук
719,hier::ADV,இங்கே,тука
720,hierhin::ADV,இவ்விடத்திற்கு,насам
721,von hier::ADV,இனி,оттук
722,von hier::ADV,இனி,оттука
723,dort::ADV,அங்கே,там
724,dorthin::ADV,அவ்விடத்திற்கு,натам
725,dorthin::ADV,அவ்விடத்திற்கு,нататък
726,geradeaus::ADV,முன்னாலிருக்கும்,направо
727,vorwärts::ADV,முன்புறமாக,напред
728,rückwärts::ADV,பின்னோக்கி,назад
729,zurück::ADV,பின்பக்கம்,обратно
730,unten::ADV,கீழாக,долу
731,hinab::ADV,கீழ் நோக்கி,надолу
732,oben::ADV,மேலே,горе
733,hinauf::ADV,மேலே,нагоре
734,überall::ADV,எல்லா இடத்திலும்,навсякъде
735,nicht::ADV,இல்லை,не
736,ein wenig::ADV,கொஞ்சம்,малко
737,kaum::ADV,அரிதாக,едва
738,kaum::ADV,அரிதாக,едвам
739,sehr::ADV,மிக்க,много
740,sehr::ADV,மிக்க,твърде
741,so::ADV,மிகவும்,тъй
742,so::ADV,மிகவும்,така
743,noch::ADV,இப்பொழுதும்,още
744,nur::ADV,மட்டும்,само
745,schon::ADV,ஏற்கனவே,вече
746,wieder::ADV,மறுபடியும்,пак
747,wieder::ADV,மறுபடியும்,отново
748,vergebens::ADV,வீண்,напразно
749,vor::PRP,முன்,пред
750,hinter::PRP,பின்பக்கம்,зад
751,unter::PRP,கீழே,под
752,durch::PRP,ஊடே,през
753,neben::PRP,அடுத்து,до
754,neben::PRP,அடுத்து,при
755,zwischen::PRP,இடையில்,между
756,zwischen::PRP,இடையில்,помежду
757,wegen::PRP,ஏனெனில்,заради
758,dies::PRN,இது,този
759,das::PRN,அது,туй
760,das::PRN,அது,това
761,alles::PRN,ஒவ்வொன்றும்,всичко
762,ich::PRN,நான்,аз
763,du::PRN,நீ,ти
764,er::PRN,அவன்,той
765,wir::PRN,நாம்,ние
766,wir::PRN,நாங்கள்,ние
767,ihr::PRN,நீங்கள்,вие
768,sie::PRN,அவர்கள்,те
769,was::FPRN,என்ன,що
770,was::FPRN,என்ன,какво
771,wer::FPRN,யார்,кой
772,wo::FADV,எங்கே,къде
773,wohin::FADV,எதற்கு,накъде
774,wohin::FADV,எதற்கு,накъдето
775,wie::FADV,எப்படி,как
776,warum::FADV,ஏன்,защо
777,wieviel::FNUM,எவ்வளவு,колко
778,eins::NUM,ஒன்று,един
779,zwei::NUM,இரண்டு,два
780,drei::NUM,மூன்று,три
781,vier::NUM,நான்கு,четири
782,fünf::NUM,ஐந்து,пет
783,sechs::NUM,ஆறு,шест
784,sieben::NUM,ஏழு,седем
785,acht::NUM,எட்டு,осем
786,neun::NUM,ஒன்பது,девет
787,zehn::NUM,பத்து,десет
788,elf::NUM,பதினொன்று,единайсет
789,elf::NUM,பதினொன்று,единадесет
790,zwölf::NUM,பன்னிரண்டு,дванайсет
791,zwölf::NUM,பன்னிரண்டு,дванадесет
792,zwanzig::NUM,இருபது,двайсет
793,zwanzig::NUM,இருபது,двадесет
794,dreißig::NUM,முப்பது,тридесет
795,vierzig::NUM,நாற்பது,четиридесет
796,fünfzig::NUM,ஐமபது,петдесет
797,sechzig::NUM,அறுபது,шестдесет
798,siebzig::NUM,எழுபது,седемдесет
799,achtzig::NUM,எண்பது,осемдесет
800,neunzig::NUM,தொன்னூறு,деветдесет
801,hundert::NUM,நூறு,сто
802,tausend::NUM,ஆயிரம்,хиляда
803,und::CNJ,மற்றும்,а
804,und::CNJ,மற்றும்,та
805,oder::CNJ,அல்லது,или
806,stehen::V,நில்,стоя
807,sitzen::V,உட்கார்,седя
808,liegen::V,படு,лежа
809,hängen::V,தொங்கச் செய்,вися
810,werden::V,ஆகு,бъда
811,werden::V,ஆகு,стана
812,passieren::V,நிகழ்,случа се
813,beginnen::V,ஆரம்பி,започна
814,enden::V,முடி,свърша
815,wechseln::V,மாற்று,променям
816,aufgehen[Sonne]::V,உயர எழு,изгрея
817,untergehen[Sonne]::V,பொறுத்து,заляза
818,scheinen[Sonne]::V,பிரகாசி,грея
819,scheinen[Sonne]::V,பிரகாசி,светя
820,donnern::V,இடி,гърмя
821,wehen::V,வீசு,вея
822,wehen::V,வீசு,духам
823,strömen::V,பாயதல்,тека
824,strömen::V,பாயதல்,лея се
825,fließen::V,நீரோட்டம் போக்கில் போ,тека
826,sich drehen::V,சுழல்,въртя се
827,schwanken::V,தள்ளாடு,клатя се
828,schwingen::V,ஆடு,трептя
829,fallen::V,விழு,падам
830,brennen::V,எரி,горя
831,rauchen::V,பகை பிடி,димя
832,regnen::V,மழை பெய்,вали дъжд
833,gefrieren::V,உறைந்துவிடு,замръзна
834,tauen::V,உருகு,топя се
835,schmelzen::V,உருகு,разтопя се
836,trocknen::V,உலர்த்து,съхна
837,sieden::V,கொதிக்க வை,вря
838,sieden::V,கொதிக்க வை,кипя
839,faulen::V,அழுகச் செய்,гния
840,verfaulen::V,அழுகச் செய்,изгния
841,reißen::V,திடீரென அறு,напукам се
842,versinken::V,மூழ்கு,потъна
843,vergehen::V,கடந்துசெல்,минавам
844,erscheinen::V,தோன்றச்,явя се
845,verschwinden::V,மறைந்து போ,изчезна
846,sinken::V,பதைவுறு,падна
847,abnehmen::V,குறை,отслабна
848,zunehmen::V,உயர்த்து,нарасна
849,steigen::V,உயர எழு,увелича се
850,steigen::V,உயர எழு,покачвам се
851,wachsen::V,வளர்,раста
852,glänzen::V,மிளிர்,лъщя
853,glänzen::V,மிளிர்,блестя
854,funkeln::V,பிரகாசி,искря
855,lärmen::V,கொம்பு,шумя
856,läuten::V,மணியொலியிசை,звъня
857,klingeln::V,மணி அடி,звъня
858,klirren::V,கிலுங்கு,звънтя
859,klirren::V,கிலுங்கு,дрънкам
860,brausen::V,இரைதல்,буча
861,rauschen::V,சலசலப்பு,шумя
862,klingen::V,சிலம்புதல்,звуча
863,bellen::V,குரை,лая
864,heulen::V,ஊளையிடு,вия
865,heulen::V,ஊளையிடு,рева
866,blasen::V,ஊது,духна
867,pfeifen::V,சீழ்க்கை எழப்பு,свиря
868,schreien::V,கூச்சலிடு,крещя
869,stöhnen::V,வேதனை,стена
870,stöhnen::V,வேதனை,пъшкам
871,zittern::V,நடுங்கு,треперя
872,leben::V,உயிருடனிரு,живея
873,geboren werden::V,பிற,родя се
874,atmen::V,சுவாசி,дишам
875,trinken::V,குடி,пия
876,essen::V,சாப்பிடு,ям
877,schlucken::V,முழுங்கு,гълтам
878,müde werden::V,கையயர்தல்,уморя се
879,einschlafen::V,தூங்க,заспя
880,schlafen::V,தூங்கு,спя
881,aufwachen::V,எழுப்பு,събудя се
882,aufstehen::V,எழுந்திரு,стана
883,sich erholen::V,இளைப்பாறு,отдъхвам си
884,krank werden::V,விழுதல்,заболея
885,krank sein::V,நருக்கலாயிருக்க,боледувам
886,schmerzen::V,நோவுறு,боля
887,husten::V,இருமு,кашлям
888,genesen::V,குணம் அடை,оздравея
889,sterben::V,மரணமடை,умра
890,umkommen::V,நசி,загина
891,sich bewegen::V,நகர்த்து,движа се
892,sich bewegen::V,நகர்த்து,мърдам се
893,sich rühren::V,அசை,движа се
894,sich erheben::V,எழுந்து நில்,стана
895,sich setzen::V,உட்கார்,седна
896,hinfallen::V,விழு,падна
897,laufen::V,நட,ходя
898,schreiten::V,கவடுவைத்தல்,крача
899,spazierengehen::V,உலவு,разхождам се
900,eilen::V,விரைந்து,бързам
901,sich beeilen::V,அவசரப்படுத்து,побързам
902,sausen::V,விரைந்து செல்,тичам
903,rennen::V,ஓடு,бягам
904,springen::V,குதி,скачам
905,klettern::V,ஏறு,катеря се
906,schaukeln::V,தள்ளாடு,люлея се
907,kriechen::V,மெதுவாக நடந்து செல்,лазя
908,kriechen::V,மெதுவாக நடந்து செல்,пълзя
909,schwimmen::V,நீந்து,плувам
910,tauchen::V,மூழ்கி நீச்சலடி,гмуркам се
911,rudern::V,துடுப்புப் போடு,греба
912,fahren::V,ஓட்டு,пътувам
913,fliegen::V,பற,летя
914,fliegen::V,பற,хвърча
915,gehen::V,போ,ида
916,gehen::V,போ,вървя
917,weggehen::V,விலகிச் செல்,отида си
918,abfahren::V,புறப்பட்டுச் செல்,отпътувам
919,anhalten::V,நின்றுவிடு,спра се
920,hineingehen::V,மறையச் செய்,влизам
921,eintreten::V,நுழை,вляза
922,kommen::V,வா,ида
923,kommen::V,வா,дойда
924,ankommen::V,வநது சேர்,пристигна
925,zurückkommen::V,திரும்பி வா,върна се
926,bleiben::V,இரு,остана
927,warten::V,தாமதி,чакам
928,erwarten::V,எதிர்நோக்கு,очаквам
929,suchen::V,தேடு,търся
930,finden::V,கண்டுபிடி,намеря
931,versuchen::V,முயற்சி செய்,опитам
932,vorbereiten::V,ஆயத்தம் செய்,подготвя
933,lieben::V,அன்பு செலுத்து,любя
934,mögen::V,விரும்பு,обичам
935,lachen::V,சிரி,смея се
936,rühren::V,இதயத்தைத் தொடு,трогна
937,weinen::V,அழு,плача
938,schimpfen::V,சாபமிடு,ругая
939,schimpfen::V,சாபமிடு,псувам
940,sich ärgern::V,கோப்பபடு,ядосам се
941,sich fürchten::V,பயப்படு,боя се
942,sich fürchten::V,பயப்படு,страхувам се
943,fürchten::V,பயப்படுத்து,боя се от
944,fürchten::V,பயப்படுத்து,страхувам се от
945,fliehen::V,ஓடு,бягам
946,flüchten::V,தப்பிவிடு,бягам
947,flüchten::V,தப்பிவிடு,избягам
948,sehen::V,பார்,видя
949,anschauen::V,கூர்ந்து கவனி,гледам
950,ansehen::V,கவனி,поглеждам
951,hören::V,கேள்,чувам
952,zuhören::V,சுவைத்துப் பார்,слушам
953,probieren::V,ருசி,опитам
954,riechen::V,முகர்ந்து பார்,подуша
955,fühlen::V,தொட்டுணர்,усещам
956,fühlen::V,தொட்டுணர்,чувствувам
957,scheinen::V,காணப்படு,изглеждам
958,zu sehen sein::V,தோன்றுதல்,виждам се
959,vernehmen::V,கேள்,доловя
960,frieren::V,குதுகுதுகு,мръзна
961,tun::V,செய்,правя
962,können::V,இயல்வது,мога
963,wollen::V,விரும்பு,ща
964,wollen::V,விரும்பு,искам
965,anfangen::V,தொடங்கு,започна
966,beenden::V,முடி,свърша
967,beenden::V,முடி,завърша
968,aufhören::V,நிறுத்து,престана
969,gelingen::V,வெற்றி,успея
970,gelingen::V,வெற்றி,сполуча
971,geraten::V,ஏற்படுத்து,удам се
972,öffnen::V,திற,отворя
973,schließen::V,மூடு,затворя
974,stellen::V,வை,поставя
975,setzen::V,வை,туря
976,legen::V,பரப்பி வை,сложа
977,legen::V,பரப்பி வை,слагам
978,berühren::V,பதி,докосна
979,verbinden::V,சேர்,свържа
980,bedecken::V,உறைபோடு,покрия
981,aufhängen::V,தொங்கவிடு,закача
982,anzünden::V,எரியூட்டு,запаля
983,aufheben::V,பொறுக்கி எடு,вдигна
984,aufheben::V,பொறுக்கி எடு,повдигна
985,zurücklassen::V,விட்டுச் செல்,оставя
986,verlieren::V,இழ,загубя
987,fallen lassen::V,அளவில் குறைவு,изпусна
988,machen::V,தயார்செய்,направя
989,herstellen::V,உற்பத்தி செய்,произведа
990,bauen::V,கட்டு,строя
991,reparieren::V,பழுது பார்,поправя
992,verbessern::V,மேம்படுத்து,подобря
993,ändern::V,மாற்றி அமை,променя
994,graben::V,குழி வெட்டு,копая
995,beugen::V,வனை,прегъна
996,biegen::V,வனை,прегъна
997,drehen::V,சுழல்,въртя
998,wenden::V,குடைகவிழு,обърна
999,umdrehen::V,சுற்றும் முற்றும் பார்,обърна
1000,heben::V,தூக்கு,вдигам
1001,hochheben::V,தூக்கு,издигна
1002,ergreifen::V,பறி,хвана
1003,ergreifen::V,பறி,обхвана
1004,halten::V,பிடித்துக் கொள்,държа
1005,drücken::V,அழுத்து,натискам
1006,drücken::V,அழுத்து,притискам
1007,schieben::V,தள்ளு,тикам
1008,kratzen::V,கீறு,одраскам
1009,lecken::V,நக்கு,лижа
1010,lecken::V,நக்கு,ближа
1011,beißen::V,கடி,хапя
1012,beißen::V,கடி,ухапя
1013,abreißen::V,கிழி,откъсна
1014,abschneiden::V,வெட்டி எடு,отрежа
1015,binden::V,கட்டு,вържа
1016,stecken::V,பதிய வை,пъхна
1017,brechen::V,உடை,троша
1018,klopfen::V,தட்டு,чукам
1019,hauen::V,அடி,бия
1020,kleben::V,ஒட்டு,лепя
1021,kleben::V,ஒட்டு,залепя
1022,reiben::V,தேய்,трия
1023,reiben::V,தேய்,търкам
1024,streichen::V,பரவச்செய்,намажа
1025,schleifen::V,அரை,остря
1026,schneiden::V,துண்டாக்கு,режа
1027,rütteln::V,மெல்ல தள்ளு,разтърсвам
1028,schütteln::V,குலுக்கு,клатя
1029,schütteln::V,குலுக்கு,друсам
1030,schwenken::V,ஊஞ்சலாடு,размахам
1031,schütten::V,ஊற்று,сипя
1032,füllen::V,நிரப்பு,напълня
1033,einwickeln::V,சுற்று,увия
1034,einwickeln::V,சுற்று,завия
1035,tragen::V,எடுத்துச் செல்,нося
1036,schleppen::V,இழுத்துச் செல்,влача
1037,ziehen::V,இழு,тегля
1038,ziehen::V,இழு,дръпна
1039,aufbewahren::V,வைத்துக் கொள்,съхраня
1040,werfen::V,வீசி எறி,хвърля
1041,fangen::V,பிடி,ловя
1042,fangen::V,பிடி,уловя
1043,packen::V,பிடித்துக்கொள்,хвана
1044,verstecken::V,மறை,крия
1045,verstecken::V,மறை,скрия
1046,teilen::V,பாகங்களாகப் பிரி,разделя
1047,schicken::V,அனுப்பு,изпращам
1048,bringen::V,கொண்டு வா,донеса
1049,hinzufügen::V,சேர்,прибавя
1050,bekommen::V,பெறு,сдобия се
1051,erhalten::V,பெறு,получа
1052,nehmen::V,எடு,взема
1053,wählen::V,தேர்ந்தெடு,избирам
1054,auswählen::V,தேர்ல்தெடு,избера
1055,bewahren::V,கெடாது பேணு,пазя
1056,behindern::V,தடங்கல் செய்,преча
1057,behindern::V,தடங்கல் செய்,спъвам
1058,verderben::V,நாசமாக்கு,разваля
1059,beschädigen::V,சேதப்படுத்து,повредя
1060,zerbrechen::V,உடை,счупя
1061,zerreißen::V,கிழி,скъсам
1062,zerstören::V,அழி,разруша
1063,verbrennen::V,எரியூட்டு,изгоря
1064,geben::V,கொடு,дам
1065,reichen::V,வழங்கு,подам
1066,schenken::V,மொயத்தல்,подаря
1067,versprechen::V,உறுதியளி,обещая
1068,wünschen::V,ஆசைப்படு,желая
1069,loben::V,புகழ்ச்சி கூறு,хваля
1070,küssen::V,முத்தமிடு,целувам
1071,wiegen::V,ஆட்டுத்தல்,люлея
1072,zudecken::V,உறைபோடு,покрия
1073,wecken::V,எழுப்பு,събудя
1074,zeigen::V,காட்டு,покажа
1075,führen::V,வழிகாட்டி,водя
1076,führen::V,வழிகாட்டி,заведа
1077,lehren::V,சொல்லிக் கொடு,уча
1078,unterrichten::V,அறிவுரை கூறு,преподавам
1079,aufziehen::V,வளர்,отгледам
1080,leiten::V,அழைத்துச் செல்,ръководя
1081,leiten::V,அழைத்துச் செல்,управлявам
1082,antreiben::V,தூண்டு,подкарвам
1083,lassen::V,விடு,накарам
1084,einladen::V,அழை,поканя
1085,vereinigen::V,ஒன்றாகச் சேர்,съединя
1086,besuchen::V,வருகை புரி,посетя
1087,treffen::V,சந்தி,срещна
1088,sich versammeln::V,தொகுப்பு,събера се
1089,spielen::V,விளையாடு,играя
1090,singen::V,பாடு,пея
1091,tanzen::V,நடனமாடு,танцувам
1092,sich trennen::V,தனிப்படடுத்து,разделя се
1093,verlassen::V,கைவிடு,напусна
1094,retten::V,காப்பாற்று,спася
1095,bewachen::V,காவல் செய்,охранявам
1096,schützen::V,பாதுகாப்பு செய்,запазя
1097,verteidigen::V,எதிர்த்து நில்,защитя
1098,sich schlagen::V,பூசலிடு,бия се
1099,schießen::V,சுட்டுக் கொல்,стрелям
1100,siegen::V,வெற்றி பெறு,победя
1101,ärgern::V,எரிச்சலூட்டு,ядосам
1102,schlagen::V,அடி,бия
1103,schlagen::V,அடி,ударя
1104,treten::V,உதை,ритам
1105,stechen::V,கொட்டு,бодна
1106,stoßen::V,நெருக்கு,бутна
1107,stoßen::V,நெருக்கு,блъсна
1108,stehlen::V,திருடு,
1109,stören::V,தொல்லைகொடு,смутя
1110,belästigen::V,தொல்லை கொடு,отегча
1111,belästigen::V,தொல்லை கொடு,безпокоя
1112,verbergen::V,மறை,скрия
1113,täuschen::V,ஏமாற்று,измамя
1114,betrügen::V,ஏமாற்று,измамя
1115,töten::V,கொல்,убия
1116,töten::V,கொல்,умъртвя
1117,wohnen::V,தங்கியிரு,живея
1118,arbeiten::V,வேலை செய்,работя
1119,sammeln::V,ஒன்றுசேர்,събера
1120,pflücken::V,கொய்து எடு,бера
1121,pflücken::V,கொய்து எடு,откъсна
1122,jagen::V,வேட்டையாடு,ловувам
1123,fischen::V,மீன் பிடி,ловя риба
1124,fassen::V,பிடி,хвана
1125,hüten::V,காவல் செய்,пазя
1126,treiben::V,ஓட்டு,карам
1127,anbinden::V,கட்டு,завържа
1128,füttern::V,உணவளி,храня
1129,melken::V,பால் கற,доя
1130,hacken::V,வெட்டி எடு,сека
1131,gießen::V,நீர்ப் பாய்ச்சு,полея
1132,reifen::V,பழு,узрея
1133,zubereiten::V,சமையல் செய்,приготвя
1134,kochen::V,வேகவை,варя
1135,backen::V,வெப்பத்தில் வாட்டு,пека
1136,braten::V,பொரியச் செய்,пържа
1137,umrühren::V,கலக்கு,разбъркам
1138,stricken::V,பின்னியிழை,плета
1139,nähen::V,தையல் வேலை செய்,шия
1140,färben::V,வண்ணம் பெறச் செய்,боядисам
1141,reinigen::V,சுத்தம் செய்,почистя
1142,waschen::V,கழுவு,мия
1143,waschen::V,கழுவு,пера
1144,abwischen::V,துடை,избърша
1145,spülen::V,அலசு,плакна
1146,fegen::V,பெறுக்கு,измета
1147,kehren::V,பெறுக்கு,мета
1148,baden::V,குளி,къпя се
1149,sich waschen::V,கழுவு,мия се
1150,ausziehen::V,கழற்று,съблека
1151,anziehen::V,புனைதல்,облека
1152,sich anziehen::V,உடுத்துதல்,облека се
1153,kämmen::V,தலை வாரிக் கொள்,реша
1154,kämmen::V,தலை வாரிக் கொள்,вчеша
1155,schmücken::V,அழகுபடுத்து,накича
1156,sagen::V,சொல்,кажа
1157,sprechen::V,பேசு,говоря
1158,reden::V,பெசு,говоря
1159,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,разговарям
1160,fragen::V,கேள்,запитам
1161,bitten::V,வேண்டு,моля
1162,erzählen::V,சொல்,разкажа
1163,mitteilen::V,சொல்,съобщя
1164,nennen::V,பெயரிடுதல்,нарека
1165,rufen::V,கூச்சலிடு,викам
1166,rufen::V,கூச்சலிடு,повикам
1167,prahlen::V,தற்பெருமை பேசு,хваля се
1168,übersetzen::V,மொழிபெயர்ப்பு செய்,преведа
1169,denken::V,யோசி,мисля
1170,glauben::V,நம்பு,вярвам
1171,bemerken::V,கவனி,забележа
1172,erkennen::V,அடையாளம் கண்டுகொள்,позная
1173,begreifen::V,பற்றிக்கொள்,схвана
1174,verstehen::V,புரிந்து கொள்,разбера
1175,lernen::V,கற்றுக்கொள்,уча се
1176,wissen::V,தெரிந்திரு,зная
1177,sich erinnern an::V,நினைவு கூர்,спомня си за
1178,vergessen::V,மற,забравя
1179,messen::V,அளவிடு,меря
1180,zählen::V,எண்ணு,броя
1181,rechnen::V,கணக்கிடு,сметна
1182,lesen::V,படி,чета
1183,malen::V,வண்ணச்சித்திரம்,рисувам
1184,zeichnen::V,வரை,рисувам
1185,schreiben::V,எழுது,пиша
1186,besitzen::V,உடைமையாகக் கொண்டிரு,имам
1187,besitzen::V,உடைமையாகக் கொண்டிரு,притежавам
1188,kaufen::V,வாங்கு,купя
1189,kaufen::V,வாங்கு,купувам
1190,verkaufen::V,விற்பனை செய்,продам
1191,bezahlen::V,இறுத்தல்,заплатя
1192,zahlen::V,பணம் செலுத்து,платя
1193,beherrschen::V,ஆட்சிசெய்,владея
1194,ertragen::V,தாங்கு,понеса
