,Concept_ID,,sk
985,machen::V,,robiť
986,herstellen::V,,vyrobiť
987,bauen::V,,stavať
988,bauen::V,,budovať
989,reparieren::V,,opraviť
990,verbessern::V,,zlepšiť
991,ändern::V,,zmeniť
992,ändern::V,,preinačiť
993,graben::V,,ryť
994,graben::V,,kopať
995,beugen::V,,ohnúť
996,biegen::V,,ohnúť
997,drehen::V,,točiť
998,drehen::V,,krútiť
999,wenden::V,,obrátiť
1000,wenden::V,,prevrátiť
1001,umdrehen::V,,otočiť
1002,umdrehen::V,,obrátiť
1003,heben::V,,dvíhať
1004,heben::V,,povzniesť
1005,hochheben::V,,zdvihnúť
1006,ergreifen::V,,uchopiť sa
1007,halten::V,,držať
1008,drücken::V,,tisnúť
1009,schieben::V,,posunovať
1010,kratzen::V,,škrabať
1011,lecken::V,,lízať
1012,beißen::V,,kúsať
1013,abreißen::V,,odtrhnúť
1014,abschneiden::V,,odrezať
1015,abschneiden::V,,odkrojiť
1016,binden::V,,zaviazať
1017,binden::V,,priviazať
1018,stecken::V,,strčiť
1019,brechen::V,,zlomiť
1020,klopfen::V,,tĺcť
1021,klopfen::V,,klopať
1022,hauen::V,,nabiť
1023,kleben::V,,lepiť
1024,kleben::V,,nalepiť
1025,reiben::V,,trieť
1026,streichen::V,,namazať
1027,schleifen::V,,ostríť
1028,schneiden::V,,rezať
1029,schneiden::V,,strihať
1030,rütteln::V,,triasť
1031,rütteln::V,,lomcovať
1032,schütteln::V,,triasť
1033,schütteln::V,,potriasť
1034,schwenken::V,,mávať
1035,schütten::V,,sypať
1036,füllen::V,,plniť
1037,einwickeln::V,,zabaliť
1038,tragen::V,,niesť
1039,schleppen::V,,vliecť
1040,ziehen::V,,ťahať
1041,aufbewahren::V,,uložiť
1042,aufbewahren::V,,uschovať
1043,werfen::V,,hodiť
1044,werfen::V,,vrhnúť
1045,fangen::V,,chytať
1046,packen::V,,baliť
1047,packen::V,,chytiť
1048,verstecken::V,,skryť
1049,verstecken::V,,schovať
1050,teilen::V,,podeliť
1051,teilen::V,,rozdeliť
1052,schicken::V,,posielať
1053,bringen::V,,priniesť
1054,hinzufügen::V,,pripojiť
1055,bekommen::V,,dostať
1056,erhalten::V,,prijať
1057,nehmen::V,,vziať
1058,wählen::V,,voliť
1059,auswählen::V,,vybrať
1060,auswählen::V,,vyvoliť
1061,bewahren::V,,zachovať
1062,behindern::V,,zavadzať
1063,behindern::V,,byť v ceste
1064,verderben::V,,skaziť
1065,beschädigen::V,,ublížiť
1066,beschädigen::V,,poškodiť
1067,zerbrechen::V,,rozbiť
1068,zerbrechen::V,,prelomiť
1069,zerreißen::V,,pretrhnúť
1070,zerstören::V,,zničiť
1071,verbrennen::V,,spáliť
1072,geben::V,,dať
1073,reichen::V,,podať
1074,schenken::V,,darovať
1075,versprechen::V,,sľúbiť
1076,wünschen::V,,želať
1077,loben::V,,chváliť
1078,küssen::V,,bozkať
1079,wiegen::V,,kolísať
1080,zudecken::V,,prikryť
1081,wecken::V,,zobudiť
1082,zeigen::V,,ukázať
1083,führen::V,,viesť
1084,lehren::V,,učiť
1085,unterrichten::V,,vyučovať
1086,aufziehen::V,,vychovať
1087,leiten::V,,viesť
1088,antreiben::V,,popudiť
1089,lassen::V,,dať
1090,einladen::V,,pozvať
1091,einladen::V,,povolať
1092,vereinigen::V,,spojiť
1093,vereinigen::V,,zjednotiť
1094,besuchen::V,,navštíviť
1095,treffen::V,,stretnúť
1096,sich versammeln::V,,zhromaždiť sa
1097,spielen::V,,hrať
1098,singen::V,,spievať
1099,tanzen::V,,tancovať
1100,sich trennen::V,,rozísť sa
1101,verlassen::V,,opustiť
1102,retten::V,,zachrániť
1103,bewachen::V,,strážiť
1104,schützen::V,,chrániť
1105,verteidigen::V,,brániť
1106,sich schlagen::V,,biť sa
1107,schießen::V,,streliť
1108,schießen::V,,strieľať
1109,siegen::V,,zvíťaziť
1110,ärgern::V,,hnevať
1111,ärgern::V,,zlostiť
1112,schlagen::V,,biť
1113,schlagen::V,,udrieť
1114,treten::V,,kopnúť
1115,stechen::V,,bodnúť
1116,stechen::V,,pichnúť
1117,stoßen::V,,udrieť
1118,stehlen::V,,kradnúť
1119,stören::V,,vyrušiť
1120,belästigen::V,,obťažovať
1121,verbergen::V,,skryť
1122,täuschen::V,,sklamať
1123,betrügen::V,,klamať
1124,betrügen::V,,podvádzať
1125,töten::V,,zabiť
1126,töten::V,,usmrtiť
1127,wohnen::V,,bývať
1128,arbeiten::V,,pracovať
1129,sammeln::V,,zbierať
1130,pflücken::V,,trhať
1131,pflücken::V,,oberať
1132,jagen::V,,poľovať
1133,fischen::V,,loviť ryby
1134,fischen::V,,chytať ryby
1135,fassen::V,,uloviť
1136,hüten::V,,pásť
1137,treiben::V,,hnať
1138,anbinden::V,,priviazať
1139,füttern::V,,kŕmiť
1140,melken::V,,dojiť
1141,hacken::V,,seknúť
1142,gießen::V,,polievať
1143,reifen::V,,dozrieť
1144,zubereiten::V,,pripraviť
1145,kochen::V,,variť
1146,backen::V,,piecť
1147,backen::V,,smažiť
1148,braten::V,,piecť
1149,braten::V,,pražiť
1150,umrühren::V,,pomiešať
1151,stricken::V,,pliesť
1152,nähen::V,,šiť
1153,färben::V,,zafarbiť
1154,reinigen::V,,čistiť
1155,waschen::V,,myť
1156,abwischen::V,,utrieť
1157,spülen::V,,vyplachovať
1158,fegen::V,,zametať
1159,kehren::V,,zametať
1160,baden::V,,kúpať sa
1161,sich waschen::V,,umývať sa
1162,ausziehen::V,,zobliecť
1163,anziehen::V,,obliecť
1164,sich anziehen::V,,obliecť sa
1165,kämmen::V,,česať
1166,schmücken::V,,ozdobiť
1167,sagen::V,,povedať
1168,sprechen::V,,hovoriť
1169,reden::V,,rozprávať
1170,sich unterhalten::V,,rozprávať sa
1171,fragen::V,,spýtať sa
1172,bitten::V,,prosiť
1173,erzählen::V,,rozprávať
1174,mitteilen::V,,oznámiť
1175,nennen::V,,nazvať
1176,nennen::V,,menovať
1177,rufen::V,,volať
1178,rufen::V,,zavolať
1179,prahlen::V,,vystatovať sa
1180,übersetzen::V,,preložiť
1181,denken::V,,myslieť
1182,glauben::V,,veriť
1183,bemerken::V,,podotknuť
1184,bemerken::V,,spozorovať
1185,erkennen::V,,poznať
1186,begreifen::V,,pochopiť
1187,begreifen::V,,porozumieť
1188,verstehen::V,,rozumieť
1189,lernen::V,,učiť sa
1190,wissen::V,,vedieť
1191,sich erinnern an::V,,pamätať si na
1192,vergessen::V,,zabudnuť
1193,messen::V,,merať
1194,zählen::V,,počítať
1195,rechnen::V,,rátať
1196,rechnen::V,,počítať
1197,lesen::V,,čítať
1198,malen::V,,maľovať
1199,zeichnen::V,,kresliť
1200,schreiben::V,,písať
1201,besitzen::V,,mať
1202,besitzen::V,,vlastniť
1203,kaufen::V,,kúpiť
1204,verkaufen::V,,predať
1205,bezahlen::V,,zaplatiť
1206,zahlen::V,,platiť
1207,beherrschen::V,,ovládať
1208,ertragen::V,,znášať
1209,ertragen::V,,vydržať
