,Concept_ID,ku,lez
794,fünfzig::NUM,pençi,яхцӏурни цӏуд
795,sechzig::NUM,şêst,пудкъад
796,siebzig::NUM,heftê,пудкъанни цӏуд
797,achtzig::NUM,heştê,кьудкъад
798,neunzig::NUM,nod,кьудкъанни цӏуд
799,hundert::NUM,sêd,виш
800,tausend::NUM,hezar,агъзур
801,und::CNJ,û,ва
802,oder::CNJ,an,я
803,oder::CNJ,yan,я
804,stehen::V,sekinîn,акъвазун
805,sitzen::V,rûniştin,ацукьун
806,liegen::V,paldan,къаткун
807,hängen::V,darve kirin,куьрс хьун
808,werden::V,bûn,хьун
809,passieren::V,hatin holê,хьун
810,passieren::V,hatin serê kesî,хьун
811,beginnen::V,li dest pêkirin,башламиш хьун
812,enden::V,xalas bû,куьтягь хьун
813,wechseln::V,guherandin,дегиш хьун
814,wechseln::V,dêgiş kirin,дегиш хьун
815,aufgehen[Sonne]::V,hilatin,экъечӏун
816,untergehen[Sonne]::V,çun ava,акӏун
817,scheinen[Sonne]::V,şewk de,ишигь гун
818,donnern::V,gire-gir,къукърумар авун
819,wehen::V,ba le de,
820,strömen::V,xwe girtin,авахьун
821,fließen::V,herikîn,авахьун
822,sich drehen::V,xwe zivirandin,элкъуьн
823,schwanken::V,hejandin,юзун
824,schwingen::V,libakirin,галтад хьун
825,fallen::V,ketin,аватун
826,brennen::V,şewitîn,кун
827,brennen::V,şewitîn,ккун
828,rauchen::V,kişandin,
829,regnen::V,bahran tê,къун
830,gefrieren::V,qefilandin,муркӏади кьун
831,tauen::V,helandin,цӏурун
832,schmelzen::V,helandin,цӏурун
833,trocknen::V,zuwabûn,кьурун
834,sieden::V,kelîn,ругун
835,faulen::V,xerabûn,кутӏун
836,verfaulen::V,xerabûn,чуьруьтмиш хьун
837,verfaulen::V,xerabûn,кутӏун
838,reißen::V,jêkirin,атӏун
839,reißen::V,jêkirin,къазунун
840,versinken::V,xerq bûn,батмиш хьун
841,vergehen::V,derbas bûn,алатун
842,erscheinen::V,peyda bûn,майдандиз акъатун
843,verschwinden::V,wendabûn,квахьун
844,sinken::V,noq bûn,элекьун
845,abnehmen::V,kêm bûn,тӏимил хьун
846,abnehmen::V,kêm bûn,гъвечӏи хьун
847,zunehmen::V,qelew bûn,артух хьун
848,steigen::V,hildan,хкаж хьун
849,wachsen::V,mezin bûn,экъечӏун
850,glänzen::V,biriqîn,цӏарцӏар гун
851,funkeln::V,çikisîn,нур гун
852,lärmen::V,guşîn,ван авун
853,läuten::V,lê de,зенг ягъун
854,klingeln::V,sîl dan,зенг ягъун
855,klingeln::V,ringerin,зенг ягъун
856,klirren::V,zingzing hat,зигринг авун
857,brausen::V,guşîn,къати хьун
858,rauschen::V,guşîn,вишриш авун
859,klingen::V,deng pe ketin,ван авун
860,bellen::V,kewtîn,элуькьун
861,heulen::V,ûrîn,къув ягъун
862,blasen::V,puf kirin,уф гун
863,pfeifen::V,fîkandin,уьфт ягъун
864,schreien::V,qîrîn,гьараюн
865,stöhnen::V,nalîn,суза авун
866,zittern::V,hejîn,зурзун
867,leben::V,jihîn,яшамиш хьун
868,geboren werden::V,hatin dinyê,хьун
869,geboren werden::V,bûn,хьун
870,atmen::V,hilmijîn,нефес чӏугун
871,trinken::V,vexwarin,хъун
872,essen::V,xwarin,тӏуьн
873,schlucken::V,daqulbandin,туькьуьнун
874,müde werden::V,betilîln,галатун
875,müde werden::V,betilîln,юргъун хьун
876,müde werden::V,qerimîn,галатун
877,müde werden::V,qerimîn,юргъун хьун
878,einschlafen::V,razan,ксун
879,schlafen::V,razan,ксун
880,schlafen::V,razandin,ксун
881,aufwachen::V,şiyarbûn,ахварай аватун
882,aufstehen::V,rabûn,къарагъун
883,sich erholen::V,baş bûn,ял ягъун
884,krank werden::V,nexweş kêt,кефсуз хьун
885,krank sein::V,nexweş bû,тӏа хьун
886,schmerzen::V,êşandin,тӏа хьун
887,husten::V,kuxin,уьгьуь ягъун
888,genesen::V,baş bûn,сагъ хъхьун
889,sterben::V,mirin,кьин
890,umkommen::V,mirin,терг хьун
891,sich bewegen::V,leqîn,юзун
892,sich rühren::V,leqîn,юзун
893,sich erheben::V,rabûn,къарагъун
894,sich setzen::V,runiştin,ацукьун
895,hinfallen::V,kêtin,алукьун
896,laufen::V,meşîn,къекъуьн
897,schreiten::V,meşkirin,ккамар къачун
898,spazierengehen::V,gerandin,сейр авун
899,eilen::V,lezandin,тади авун
900,sich beeilen::V,zûkirin,гьерекатун
901,sausen::V,fîzîn,чкурун
902,rennen::V,baz dan,катун
903,rennen::V,baz dan,зверун
904,springen::V,hilpekîn,хкадарун
905,klettern::V,hilperikîn,акьахун
906,schaukeln::V,lorandin,
907,kriechen::V,xuşandin,капаралди фин
908,schwimmen::V,avjenîn,сирнав авун
909,tauchen::V,qutxuyardin,кьилихъди циз вегьин
910,tauchen::V,noqîn,кьилихъди циз вегьин
911,rudern::V,qaîq ajotin,кьусуйралди лодка гьалун
912,rudern::V,qaîq ajotin,цуьруьгъуьлдалди кӏватӏун
913,fahren::V,ajotin,фин
914,fliegen::V,firîn,лув гун
915,fliegen::V,firîn,цавай фин
916,gehen::V,çûn,фин
917,weggehen::V,çûn,хъфин
918,abfahren::V,çûyin,фин
919,abfahren::V,çûyin,рекье гьатун
920,anhalten::V,rawestîn,акъвазун
921,hineingehen::V,ketin hundir,гьахьун
922,eintreten::V,têketin,гьахьун
923,kommen::V,hatin,атун
924,ankommen::V,gihan,атун
925,ankommen::V,gihîştin,атун
926,zurückkommen::V,vegerandin,хтун
927,bleiben::V,sekinîn,амукьун
928,warten::V,payîn,гуьзлемишун
929,erwarten::V,payîn,вил алаз акъвазун
930,suchen::V,lêgerîn,къекъуьн
931,finden::V,peyda kirin,жугъун
932,versuchen::V,çeribandin,алахъун
933,vorbereiten::V,amade kirin,гьазурун
934,lieben::V,hez kirin,кӏан хьун
935,mögen::V,dil kirin,рикӏ ацукьун
936,lachen::V,kenîn,хъуьруьн
937,rühren::V,hêjan,
938,weinen::V,girîn,шехьун
939,schimpfen::V,pevçûn,сеперар гун
940,schimpfen::V,pevçûn,экъуьгъунар авун
941,sich ärgern::V,enirîn,хъел акатун
942,sich fürchten::V,tirsîn,кичӏе хьун
943,fürchten::V,tirsin,къурхутмиш хьун
944,fliehen::V,bazdan,катун
945,flüchten::V,revîn,катун
946,sehen::V,dîtin,акун
947,anschauen::V,sêr kirin,вил вегьин
948,ansehen::V,hesibandin,килигун
949,hören::V,guhdar jirin,ван хьун
950,zuhören::V,guhdarî kirin,яб гун
951,probieren::V,tehm kirin,дад акун
952,riechen::V,bihn kirin,ни чӏугун
953,fühlen::V,hîs kirin,гьисс авун
954,scheinen::V,xoyer kir,
955,zu sehen sein::V,diyar bûn,
956,vernehmen::V,bihîstin,
957,frieren::V,qerişîn,кьун
958,frieren::V,qerişîn,мекьи хьун
959,tun::V,kirin,авун
960,können::V,karin,хьун
961,können::V,karin,акъакьун
962,wollen::V,xwestîn,кӏан хьун
963,anfangen::V,dest pêkirin,башламишун
964,beenden::V,xelas kirin,куьтягьун
965,aufhören::V,xelas kirin,акъвазун
966,gelingen::V,çe bûn,арадал атун
967,geraten::V,qewîmîn,акъатун
968,öffnen::V,vekirin,ахъаюн
969,schließen::V,girtin,акьалун
970,stellen::V,danîn,эцигун
971,setzen::V,rûniştin,ацукьарун
972,legen::V,danîn,эцигун
973,legen::V,razandin,эцигун
974,berühren::V,lêketin,хкӏурун
975,verbinden::V,anîn pê,гилигун
976,bedecken::V,sergirtin,кӏевун
977,aufhängen::V,aliqandin,куьрсарун
978,anzünden::V,pêxistin,куькӏуьрун
979,aufheben::V,hildan,хкажун
980,zurücklassen::V,hiştin,тун
981,zurücklassen::V,vehiştin,тун
982,verlieren::V,wendakirin,квадарун
983,fallen lassen::V,xistin bixe,авадрун
984,fallen lassen::V,xistin,авадрун
985,machen::V,kirin,авун
986,machen::V,kirin,кар авун
987,machen::V,çêkirin,авун
988,machen::V,çêkirin,кар авун
989,herstellen::V,çê kirin,расун
990,herstellen::V,peyda kirin,расун
991,bauen::V,lêkirin,туькӏуьрун
992,reparieren::V,veherînerîn,расун
993,verbessern::V,sererastkirin,хъсанрун
994,ändern::V,degiş kirin,табдил авун
995,graben::V,kolandin,эгъуьнун
996,beugen::V,tewîn,акӏажарун
997,beugen::V,tewîn,кангур авун
998,beugen::V,xwar kirin,акӏажарун
999,beugen::V,xwar kirin,кангур авун
1000,biegen::V,tewandin,патахъарун
1001,biegen::V,xwarkirin,патахъарун
1002,drehen::V,fitilandin,алчударун
1003,wenden::V,zivîrin,
1004,umdrehen::V,vegerandin,элкъуьрун
1005,heben::V,hildan,хкажун
1006,hochheben::V,hildan,хкажун
1007,ergreifen::V,dest avêtin,агалчна кьун
1008,halten::V,hîştin,кьун
1009,halten::V,sekinîn,кьун
1010,drücken::V,pêl kirin,чуькьуьн
1011,schieben::V,damdan,хуртӏ гун
1012,kratzen::V,xurandin,къадгъунун
1013,lecken::V,alastin,мез гун
1014,beißen::V,gez kirin,кӏасун
1015,abreißen::V,hilşandin,галудун
1016,abschneiden::V,jêkirin,атӏун
1017,binden::V,girêdan,
1018,stecken::V,têxistin,сухун
1019,brechen::V,şikandin,хун
1020,brechen::V,şikandin,кукӏварун
1021,klopfen::V,kutandin,тахъ-тахъ авун
1022,hauen::V,li dan,ягъун
1023,kleben::V,zeliqîn,алкӏурун
1024,kleben::V,zeliqîn,кукӏурун
1025,kleben::V,şirêz kirin,алкӏурун
1026,kleben::V,şirêz kirin,кукӏурун
1027,reiben::V,firikandin,тӏушунун
1028,streichen::V,bax dan,алтадун
1029,schleifen::V,çarkirin,кӏвенкӏв авун
1030,schneiden::V,jêkirin,атӏун
1031,rütteln::V,hejandin,къарсурун
1032,schütteln::V,daweşîn,къарсурун
1033,schwenken::V,têwdan,элягъун
1034,schwenken::V,têwdan,галтадун
1035,schütten::V,rijandin,цун
1036,füllen::V,dagirtin,ацӏурун
1037,einwickeln::V,pêçandin,кутун
1038,einwickeln::V,pêçandin,элкъуьрун
1039,tragen::V,kişandin,тухун
1040,tragen::V,rajtin,тухун
1041,schleppen::V,kişandin,галчӏурун
1042,ziehen::V,kişandin,ялун
1043,ziehen::V,kişandin,чӏугун
1044,aufbewahren::V,hilandin,хуьн
1045,werfen::V,avêtin,гадрун
1046,fangen::V,sem kirin,кьун
1047,fangen::V,girtin,кьун
1048,packen::V,pê girtin,кьун
1049,verstecken::V,hîlanin,кӏевун
1050,teilen::V,parvekirin,паюн
1051,schicken::V,şandin,ракъурун
1052,bringen::V,anîn,гъун
1053,bringen::V,birin,гъун
1054,hinzufügen::V,dan ser,алава авун
1055,hinzufügen::V,li tiştekî zêde kirin,алава авун
1056,bekommen::V,standin,къачун
1057,bekommen::V,standin,жугъурун
1058,erhalten::V,standin,къачун
1059,nehmen::V,girtin,къачун
1060,wählen::V,ray dan,хкягъун
1061,auswählen::V,bijartin,хкягъун
1062,bewahren::V,rê li ber girtin,хуьн
1063,bewahren::V,lê xwedî derketin,хуьн
1064,behindern::V,bara wi,манийвал авун
1065,verderben::V,heram bûn,чӏурун
1066,beschädigen::V,xerab kirin,нукьсанвал гун
1067,zerbrechen::V,şikênandin,хун
1068,zerbrechen::V,perçe kirin,хун
1069,zerreißen::V,qelişandin,къазунун
1070,zerstören::V,hilşandin,чӏурун
1071,zerstören::V,hilşandin,барбатӏун
1072,verbrennen::V,şewitandin,ккун
1073,geben::V,dan,гун
1074,geben::V,dayin,гун
1075,reichen::V,besbûn,вугун
1076,reichen::V,besbûn,гун
1077,reichen::V,têrkirin,вугун
1078,reichen::V,têrkirin,гун
1079,schenken::V,diyarî kirin,пишкеш авун
1080,versprechen::V,soz dan,гаф гун
1081,wünschen::V,dil kirin,дуьа авун
1082,loben::V,pesinandin,тариф авун
1083,küssen::V,maçkirin,темен гун
1084,wiegen::V,lorandin,эчӏягъун
1085,wiegen::V,wezinandin,эчӏягъун
1086,zudecken::V,nixumandin,гьалдун
1087,wecken::V,bixwe hesandin,ахварай авудун
1088,zeigen::V,şanîdan,къалурун
1089,führen::V,raber kirin,тухун
1090,lehren::V,hîn kirin,кӏелиз тун
1091,unterrichten::V,ders dan,тарс гун
1092,aufziehen::V,mesinkirin,тербия гун
1093,aufziehen::V,mesinkirin,тербияламишун
1094,leiten::V,rêberî kirin,идара авун
1095,antreiben::V,bezandin,тади кутун
1096,lassen::V,berdan,
1097,lassen::V,hiştin,
1098,einladen::V,dawet kirin,теклиф авун
1099,vereinigen::V,bi yek kirin,сад авун
1100,besuchen::V,mêvan bûn,кьилив атун
1101,treffen::V,rast hatin,гьалтун
1102,sich versammeln::V,li hev çivîn,алтӏушун
1103,spielen::V,listin,къугъун
1104,singen::V,stran,лугьун
1105,singen::V,stran,мани лугьун
1106,tanzen::V,reqisîn,кьуьл авун
1107,sich trennen::V,hew berdan,къакъатун
1108,verlassen::V,tanê hişt,гъил къачун
1109,verlassen::V,bêkes,гъил къачун
1110,retten::V,rihakirin,къутармишун
1111,bewachen::V,raçavkirin,хуьн
1112,schützen::V,hemet kirin,хуьн
1113,verteidigen::V,paraztin,хуьн
1114,sich schlagen::V,li hev bezîn,кукӏун
1115,schießen::V,agir kirin,акъатун
1116,siegen::V,biser ketin,гъалиб хьун
1117,ärgern::V,xeyirandin,хъел гъун
1118,ärgern::V,xeyirandin,хъел кутун
1119,schlagen::V,lêdan,ягъун
1120,schlagen::V,lêdan,галукьарун
1121,schlagen::V,lêxistin,ягъун
1122,schlagen::V,lêxistin,галукьарун
1123,treten::V,têlekirin,кьуьл къекъягъун
1124,treten::V,têlekirin,кьуьл эцягъун
1125,stechen::V,têrekirin,акьадарун
1126,stoßen::V,lêketin,эцягъун
1127,stehlen::V,dizîn,чуьнуьхун
1128,stehlen::V,dizî birin,чуьнуьхун
1129,stören::V,aciz kirin,хкуьрун
1130,belästigen::V,li tela yeki ketin,хкуьрун
1131,belästigen::V,li tela yeki ketin,азият гун
1132,verbergen::V,veşartin,далдаламишун
1133,verbergen::V,kemîndanîn,далдаламишун
1134,täuschen::V,xapandin,алцурарун
1135,täuschen::V,xapandin,алцуррун
1136,täuschen::V,lê zexeli kirin,алцурарун
1137,täuschen::V,lê zexeli kirin,алцуррун
1138,betrügen::V,xapandin,алцурарун
1139,betrügen::V,xapandin,гьарамзадавал авун
1140,töten::V,kûştin,яна кьин
1141,wohnen::V,rûniştin,дуланмиш хьун
1142,arbeiten::V,kar kirin,кӏвалахун
1143,arbeiten::V,kar kirin,кӏвалах авун
1144,arbeiten::V,şêxulin,кӏвалахун
1145,arbeiten::V,şêxulin,кӏвалах авун
1146,sammeln::V,komkirin,кӏватӏун
1147,pflücken::V,çinîn,атӏун
1148,jagen::V,nêçîr kirin,гъуьрч авун
1149,fischen::V,masî girtin,гъетер кьун
1150,fassen::V,pê girtin,кьун
1151,fassen::V,sêm kirin,кьун
1152,hüten::V,hei jê man,чӏура хуьн
1153,treiben::V,bêherandin,гьалун
1154,anbinden::V,tewilandin,акалун
1155,füttern::V,xwarine dan lê,ем гун
1156,melken::V,dotin,ацун
1157,hacken::V,kolandin,куьткуьнун
1158,gießen::V,av dan,яд гун
1159,reifen::V,kemilîn,чурун
1160,reifen::V,kemilîn,агакьун
1161,zubereiten::V,çe kirin,гьазурун
1162,kochen::V,xwarin çe kirin,ругун
1163,kochen::V,kelandin,ругун
1164,backen::V,pijandin,чурун
1165,braten::V,qelandin,чурун
1166,braten::V,sor kirin,чурун
1167,umrühren::V,têvdan,какадарун
1168,stricken::V,hûnan,хурун
1169,nähen::V,kêl kirin,цун
1170,färben::V,boyax kirin,шир ягъун
1171,reinigen::V,paqijkirin,михьун
1172,waschen::V,şuştin,чуьхуьн
1173,abwischen::V,pakîj kirin,гуьцӏун
1174,spülen::V,şuştin,экъуьрун
1175,fegen::V,maliştin,шуткун
1176,kehren::V,maliştin,кул алтадун
1177,baden::V,serîşûştin,эхъуьн
1178,sich waschen::V,serîşûştin,жендек чуьхуьн
1179,ausziehen::V,jê kirin,хутӏунун
1180,ausziehen::V,jê kirin,галудун
1181,anziehen::V,pê kirin,алукӏун
1182,sich anziehen::V,xwe kirin,алукӏун
1183,sich anziehen::V,xwe kirin,парталар алукӏун
1184,kämmen::V,şeh kirin,эвягъун
1185,schmücken::V,xemilandin,безетмишун
1186,schmücken::V,xemilandin,гуьрчегарун
1187,sagen::V,gotin,лугьун
1188,sagen::V,peyivîn,лугьун
1189,sprechen::V,peyivîn,рахун
1190,reden::V,axaftin,рахун
1191,sich unterhalten::V,hev biştaxilin,ихтилат авун
1192,fragen::V,pirsîn,жузун
1193,fragen::V,pirs kirin,жузун
1194,bitten::V,tika kirin,тӏалабун
1195,erzählen::V,behs kirin,ахъаюн
1196,mitteilen::V,vegotin,хабар гун
1197,nennen::V,bi nav kirin,тӏвар гун
1198,rufen::V,bakirin,эверун
1199,prahlen::V,pesnê xwe dan,яцӏу гафар авун
1200,übersetzen::V,qulibandin,таржума авун
1201,übersetzen::V,qulibandin,гафладун
1202,übersetzen::V,derbas kirin,таржума авун
1203,übersetzen::V,derbas kirin,гафладун
1204,denken::V,fikirîn,фикир авун
1205,glauben::V,bawer bûn,агъун
1206,bemerken::V,bala xwe dan,фикир гун
1207,bemerken::V,çac lê ketin,фикир гун
1208,erkennen::V,pêhesîn,
1209,begreifen::V,fêmkirin,гъавурда акьун
1210,verstehen::V,fêmkirin,
1211,lernen::V,halmandin,кӏелун
1212,lernen::V,fêrbun,кӏелун
1213,wissen::V,zanîn,чир хьун
1214,wissen::V,zanîn,чирхьун
1215,sich erinnern an::V,bir bûn,рикӏел хуьн
1216,vergessen::V,ji bir kirin,рикӏелай фин
1217,vergessen::V,ji bir kirin,рикӏелай алатун
1218,messen::V,pê kanîn,алцумун
1219,zählen::V,hejmardin,гьисабун
1220,rechnen::V,hesibandin,гьисабун
1221,lesen::V,xwendin,кӏелун
1222,malen::V,rengandin,кхьин
1223,malen::V,rengandin,шикилар чӏугун
1224,malen::V,boyax kirin,кхьин
1225,malen::V,boyax kirin,шикилар чӏугун
1226,zeichnen::V,işaret kirin,чӏугун
1227,schreiben::V,nivîsandin,кхьин
1228,besitzen::V,hebûn,иеси хьун
1229,kaufen::V,kirîn,къачун
1230,kaufen::V,kirîn,маса къачун
1231,verkaufen::V,firotin,гун
1232,verkaufen::V,firotin,маса гун
1233,bezahlen::V,pere dan,къимет гун
1234,bezahlen::V,pere dan,эвезда авун
1235,bezahlen::V,pere dan,гьакъи агакьрун
1236,zahlen::V,pere dan,къимет гун
1237,zahlen::V,pere dan,эвезда авун
1238,zahlen::V,pere dan,гьакъи агакьрун
1239,zahlen::V,dayin,къимет гун
1240,zahlen::V,dayin,эвезда авун
1241,zahlen::V,dayin,гьакъи агакьрун
1242,beherrschen::V,zebt kirin,иеси хьун
1243,beherrschen::V,hukim kirin,иеси хьун
1244,ertragen::V,bihêzkirin,таб гун
