,Concept_ID,pl,zh
840,spazierengehen::V,iść na spacer,散步
841,eilen::V,pospieszać,急忙
842,sich beeilen::V,pospieszyć się,赶快
843,sausen::V,pędzić,疾驰
844,rennen::V,biec,奔跑
845,rennen::V,biegać,奔跑
846,springen::V,skakać,跳
847,klettern::V,wspinać się,攀缘
848,schaukeln::V,huśtać,荡秋千
849,schaukeln::V,kołysać,荡秋千
850,kriechen::V,pełzać,爬行
851,kriechen::V,czołgać się,爬行
852,schwimmen::V,pływać,游泳
853,tauchen::V,zanurzać się,潜水
854,rudern::V,wiosłować,划船
855,fahren::V,jechać,行驶
856,fliegen::V,latać,飞
857,fliegen::V,lecieć,飞
858,gehen::V,iść,走
859,weggehen::V,odejść,离去
860,abfahren::V,odjechać,出发
861,anhalten::V,zatrzymać się,停住
862,hineingehen::V,wchodzić,进去
863,eintreten::V,wejść,进入
864,eintreten::V,nastąpić,进入
865,kommen::V,przyjść,来
866,ankommen::V,przybyć,到达
867,zurückkommen::V,wrócić,回来
868,bleiben::V,zostać,停留
869,warten::V,czekać,等
870,erwarten::V,oczekiwać,等候
871,suchen::V,szukać,找
872,finden::V,znaleźć,找到
873,versuchen::V,próbować,尝试
874,vorbereiten::V,przygotować,预备
875,lieben::V,kochać,爱
876,mögen::V,lubić,喜欢
877,lachen::V,śmiać się,笑
878,rühren::V,wzruszyć,
879,weinen::V,płakać,哭
880,schimpfen::V,kląć,骂
881,sich ärgern::V,gniewać się,生气
882,sich fürchten::V,bać się,害怕
883,fürchten::V,bać się,害怕
884,fliehen::V,uciekać,逃走
885,flüchten::V,uciec,逃跑
886,sehen::V,widzieć,看
887,sehen::V,zobaczyć,看
888,anschauen::V,oglądać,注视
889,ansehen::V,popatrzeć na,注视
890,hören::V,słyszeć,听
891,zuhören::V,słuchać,倾听
892,probieren::V,kosztować,尝
893,riechen::V,wąchać,闻
894,fühlen::V,czuć,感到
895,fühlen::V,odczuwać,感到
896,scheinen::V,wydawać się,照耀
897,zu sehen sein::V,widnieć,可以看到
898,vernehmen::V,usłyszeć,审讯
899,frieren::V,marznąć,觉得冷
900,tun::V,czynić,作
901,können::V,móc,能
902,können::V,umieć,能
903,wollen::V,chcieć,要
904,anfangen::V,zacząć,开始
905,beenden::V,zakończyć,结束
906,aufhören::V,przestać,停止
907,gelingen::V,udać się,成功
908,geraten::V,udać się,陷于
909,öffnen::V,otworzyć,打开
910,schließen::V,zamknąć,关
911,stellen::V,postawić,放
912,setzen::V,posadzić,放
913,legen::V,kłaść,摆
914,berühren::V,dotykać,触
915,verbinden::V,łączyć,联结
916,bedecken::V,przykryć,覆盖
917,aufhängen::V,powiesić,挂
918,anzünden::V,zapalić,点
919,aufheben::V,podnieść,拾起
920,zurücklassen::V,zostawić,遗留
921,verlieren::V,zgubić,丧失
922,fallen lassen::V,upuścić,让掉下
923,machen::V,zrobić,做
924,herstellen::V,wytworzyć,生产
925,bauen::V,budować,建造
926,reparieren::V,naprawiać,修理
927,verbessern::V,ulepszyć,改进
928,ändern::V,zmienić,改变
929,graben::V,kopać,挖
930,beugen::V,zagiąć,弯下
931,biegen::V,zgiąć,弯
932,drehen::V,obracać,转动
933,wenden::V,obrocić,转动
934,umdrehen::V,obrocić,转动
935,heben::V,podnosić,举起
936,hochheben::V,podnieść,抬高
937,ergreifen::V,chwycić,抓住
938,halten::V,trzymać,拿着
939,drücken::V,naciskać,压
940,schieben::V,pchać,推
941,schieben::V,posuwać,推
942,kratzen::V,drapać,搔
943,lecken::V,lizać,舔
944,beißen::V,kąsać,咬
945,abreißen::V,oderwać,撕下
946,abschneiden::V,odciąć,切断
947,binden::V,wiązać,捆
948,stecken::V,wetknąć,插
949,brechen::V,złamać,断裂
950,klopfen::V,pukać,敲
951,klopfen::V,stukać,敲
952,hauen::V,bić,揍
953,kleben::V,kleić,粘
954,reiben::V,trzeć,摩擦
955,streichen::V,smarować,涂
956,schleifen::V,ostrzyć,拖曳
957,schneiden::V,ciąć,切
958,schneiden::V,krajać,切
959,rütteln::V,trząść,颠簸
960,schütteln::V,trząść,摇动
961,schwenken::V,machać,摇动
962,schütten::V,nasypać,倒
963,füllen::V,napełnić,填满
964,einwickeln::V,zawinąć,包
965,tragen::V,nieść,提
966,schleppen::V,wlec,扛
967,ziehen::V,ciągnąć,拉
968,aufbewahren::V,przechowywać,保存
969,werfen::V,rzucać,扔
970,fangen::V,łowić,捕捉
971,packen::V,chwycić,抓住
972,verstecken::V,ukryć,藏
973,verstecken::V,schować,藏
974,teilen::V,podzielić,分
975,schicken::V,posyłać,派遣
976,bringen::V,przynieść,带来
977,hinzufügen::V,dodać,添加
978,bekommen::V,dostać,得到
979,erhalten::V,otrzymać,接到
980,nehmen::V,wziąć,拿
981,wählen::V,wybrać,挑选
982,auswählen::V,wybrać,选择
983,bewahren::V,zachować,保持
984,behindern::V,utrudnić,防碍
985,behindern::V,przeszkadzać,防碍
986,verderben::V,zepsuć,败坏
987,beschädigen::V,uszkodzić,损坏
988,zerbrechen::V,złamać,破碎
989,zerreißen::V,drzeć,撕碎
990,zerreißen::V,rozdzierać,撕碎
991,zerstören::V,zniszczyć,毁坏
992,verbrennen::V,spalić,燃烧
993,geben::V,dać,给
994,reichen::V,podać,递给
995,schenken::V,darować,赠送
996,versprechen::V,obiecać,许诺
997,wünschen::V,życzyć,祝
998,loben::V,chwalić,表扬
999,küssen::V,całować,亲
1000,wiegen::V,kołysać,轻摇
1001,zudecken::V,przykryć,盖上
1002,wecken::V,zbudzić,唤起
1003,zeigen::V,pokazać,指
1004,führen::V,wieść,带领
1005,führen::V,prowadzić,带领
1006,lehren::V,uczyć,教
1007,unterrichten::V,nauczać,讲课
1008,aufziehen::V,wychować,抚养
1009,leiten::V,kierować,领导
1010,antreiben::V,popędzić,催促
1011,lassen::V,zostawić,让
1012,einladen::V,zaprosić,邀请
1013,vereinigen::V,zjednoczyć,统一
1014,besuchen::V,odwiedzić,参观
1015,treffen::V,trafić,会面
1016,treffen::V,spotkać,会面
1017,sich versammeln::V,zebrać się,聚集
1018,sich versammeln::V,zgromadzić się,聚集
1019,spielen::V,grać,玩
1020,spielen::V,bawić się,玩
1021,singen::V,śpiewać,唱歌
1022,tanzen::V,pląsać,跳舞
1023,tanzen::V,tańczyć,跳舞
1024,sich trennen::V,rozstać się,分别
1025,verlassen::V,opuścić,离开
1026,retten::V,ocalić,救
1027,retten::V,uratować,救
1028,bewachen::V,pilnować,守卫
1029,schützen::V,ochronić,保护
1030,verteidigen::V,bronić,保卫
1031,sich schlagen::V,pobić się,打架
1032,schießen::V,strzelać,射击
1033,siegen::V,zwycziężyć,获胜
1034,ärgern::V,gniewać,激怒
1035,schlagen::V,bić,打
1036,schlagen::V,uderzyć,打
1037,treten::V,kopnąć,踢
1038,stechen::V,ukłuć,刺
1039,stoßen::V,popchnąć,撞
1040,stehlen::V,ukraść,盗窃
1041,stören::V,zakłócić,干扰
1042,stören::V,przeszkodzić,干扰
1043,belästigen::V,dokuczać,打搅
1044,verbergen::V,ukryć,隐藏
1045,täuschen::V,łudzić,欺骗
1046,betrügen::V,oszukać,欺骗
1047,töten::V,zabić,杀
1048,wohnen::V,mieszkać,居住
1049,arbeiten::V,pracować,工作
1050,sammeln::V,zebrać,收集
1051,pflücken::V,zerwać,采
1052,jagen::V,polować,打猎
1053,fischen::V,łowić ryby,捕鱼
1054,fassen::V,złapać,捉住
1055,hüten::V,paść,守护
1056,treiben::V,pędzić,漂
1057,anbinden::V,przywiązać,拴
1058,füttern::V,karmić,喂
1059,melken::V,doić,挤奶
1060,hacken::V,rąbać,剁细
1061,gießen::V,lać,浇
1062,gießen::V,podlać,浇
1063,reifen::V,dojrzeć,成熟
1064,zubereiten::V,przyrządzić,
1065,kochen::V,gotować,煮
1066,backen::V,piec,烤
1067,braten::V,piec,煎
1068,braten::V,smażyć,煎
1069,umrühren::V,przemieszać,搅拌
1070,stricken::V,dziać,织
1071,nähen::V,szyć,缝
1072,färben::V,pofarbować,染色
1073,reinigen::V,oczyścić,清洁
1074,waschen::V,prać,洗
1075,abwischen::V,obetrzeć,擦掉
1076,spülen::V,płukać,清洗
1077,fegen::V,zamiatać,扫
1078,kehren::V,zamieść,打扫
1079,baden::V,kąpać się,给...洗澡
1080,sich waschen::V,myć się,洗澡
1081,ausziehen::V,zdjąć,脱
1082,anziehen::V,włożyć,穿
1083,sich anziehen::V,ubrać się,穿衣
1084,kämmen::V,uczesać,梳
1085,schmücken::V,ozdabiać,装饰
1086,sagen::V,powiedzieć,说
1087,sprechen::V,mówić,说
1088,reden::V,mówić,讲
1089,sich unterhalten::V,rozmawiać,聊天
1090,fragen::V,zapytać,问
1091,bitten::V,prosić,请
1092,erzählen::V,opowiedzieć,叙述
1093,mitteilen::V,zawiadomić o,通知
1094,nennen::V,nazwać,叫做
1095,rufen::V,wołać,叫
1096,prahlen::V,chełpić się,吹牛
1097,übersetzen::V,tłumaczyć,翻译
1098,denken::V,myśleć,想
1099,glauben::V,sądzić,以为
1100,glauben::V,wierzyć,以为
1101,bemerken::V,zauważyć,发觉
1102,erkennen::V,poznać,识别
1103,begreifen::V,zrozumieć,理解
1104,verstehen::V,rozumieć,明白
1105,verstehen::V,dosłyszeć,明白
1106,lernen::V,uczyć się,学
1107,wissen::V,wiedzieć,知道
1108,sich erinnern an::V,przypomnieć sobie,回忆
1109,vergessen::V,zapomnieć,忘记
1110,messen::V,mierzyć,测量
1111,zählen::V,liczyć,数
1112,rechnen::V,rachować,计算
1113,lesen::V,czytać,读
1114,malen::V,malować,画
1115,zeichnen::V,rysować,绘制
1116,schreiben::V,pisać,写
1117,besitzen::V,posiadać,占有
1118,kaufen::V,kupić,买
1119,verkaufen::V,sprzedać,卖
1120,bezahlen::V,zapłacić,付钱
1121,zahlen::V,płacić,支付
1122,beherrschen::V,opanować,统治
1123,ertragen::V,znieść,忍耐
