,Concept_ID,ro,os
759,kühl::A,rece,уазалгомау
760,kühl::A,răcoros,сатæг
761,kühl::A,răcoros,уазалгомау
762,frisch::A,răcoros,сатæг
763,frisch::A,proaspăt,сатæг
764,feucht::A,umed,уымӕл
765,feucht::A,jilav,уымӕл
766,nass::A,ud,хуылыдз
767,trocken::A,sec,хус
768,trocken::A,uscat,хус
769,voll::A,plin,дзаг
770,voll::A,plin,йедзаг 
771,leer::A,gol,афтид
772,offen::A,deschis,гом
773,geschlossen::A,închis,æхгæд
774,sauber::A,curat,сыгъдæг
775,schmutzig::A,murdar,чъиллон
776,roh::A,crud,хом
777,reif::A,copt,рӕгъӕд
778,lecker::A,gustos,хӕрзад
779,süß::A,dulce,адджын
780,bitter::A,amar,судзаг
781,sauer::A,acru,туаг
782,hell::A,clar,рухс
783,hell::A,luminos,рухс
784,dunkel::A,obscur,талынг
785,dunkel::A,întunecos,талынг
786,schwarz::A,negru,сау
787,weiß::A,alb,урс
788,rot::A,roșu,сырх
789,gelb::A,galben,бур
790,blau::A,albastru,цъӕх
791,grün::A,verde,цъӕх
792,grün::A,verde,кӕрдӕгхуыз
793,grau::A,gri,цъӕх
794,grau::A,gri,фӕныкхуыз
795,grau::A,cenușiu,цъӕх
796,grau::A,cenușiu,фӕныкхуыз
797,bunt::A,colorat,хъулон
798,bunt::A,colorat,гæрæм
799,billig::A,ieftin,аслам
800,teuer::A,scump,зынаргъ
801,wertvoll::A,prețios,зынаргъ
802,blind::A,orb,куырм
803,taub::A,surd,къуырма
804,kräftig::A,tare,домбай
805,kräftig::A,tare,тыхджын
806,kräftig::A,forte,домбай
807,kräftig::A,forte,тыхджын
808,kräftig::A,robust,домбай
809,kräftig::A,robust,тыхджын
810,stark::A,viguros,тыхджын
811,stark::A,puternic,тыхджын
812,schwach::A,slab,ӕнӕбон
813,schwach::A,debil,ӕнӕбон
814,fett::A,gras,нард
815,schlank::A,zvelt,гуырвидыц
816,schlank::A,zvelt,хæрзконд
817,schlank::A,zvelt,рæхснæг
818,schlank::A,zvelt,сагамад
819,hübsch::A,drăguț,аив
820,hübsch::A,drăguț,рӕсугъд
821,böse::A,rău,фыдзӕрдӕ
822,böse::A,răutăcios,фыдзӕрдӕ
823,dumm::A,nerod,ӕдылы
824,dumm::A,tâmpit,ӕдылы
825,faul::A,leneș,зивӕг
826,faul::A,leneș,зивӕггӕнаг
827,fleißig::A,harnic,æнæзивæг
828,fleißig::A,harnic,æнувыд
829,fleißig::A,sârguincios,æнæзивæг
830,fleißig::A,sârguincios,æнувыд
831,geizig::A,calic,чъынды
832,geizig::A,calic,æлгъин
833,geizig::A,calic,мæрддзæст
834,geizig::A,zgârcit,чъынды
835,geizig::A,zgârcit,æлгъин
836,geizig::A,zgârcit,мæрддзæст
837,klug::A,isteț,зондджын
838,klug::A,deștept,зондджын
839,geschickt::A,dibaci,хӕрзарӕхст
840,lieb::A,drag,уарзон
841,lieb::A,iubit,уарзон
842,lustig::A,vesel,хъӕлдзӕг
843,sanft::A,blând,мынчын
844,sanft::A,blajin,мынчын
845,hungrig::A,flămând,ӕххормаг
846,krank::A,bolnav,нӕфӕразгӕ
847,nackt::A,gol,бӕгънӕг
848,traurig::A,trist,ӕрхӕндӕг
849,traurig::A,mâhnit,ӕрхӕндӕг
850,lebendig::A,viu,цардӕгас
851,gut::A,bun,хорз
852,schlecht::A,rău,цауд
853,schlecht::A,prost,цауд
854,richtig::A,drept,раст
855,richtig::A,corect,раст
856,schlimm::A,rău,ӕвзӕр
857,wahr::A,adevărat,ӕцӕг
858,alt::A,uzat,зӕронд
859,alt::A,vechi,зӕронд
860,neu::A,nou,ног
861,ehemalig::A,fost,раздӕры
862,ehemalig::A,anterior,раздӕры
863,alt[Lebewesen]::A,bătrîn,ацӕргӕ
864,jung::A,tânăr,ӕрыгон
865,arm::A,sărac,мӕгуыр
866,arm::A,sărman,мӕгуыр
867,reich::A,avut,хъӕздыг
868,reich::A,bogat,хъӕздыг
869,bekannt::A,cunoscut,зонгӕ
870,berühmt::A,renumit,номдзыд
871,fremd::A,străin,æцæгæлон
872,verschieden::A,diferit,æндæр æмæ æндæр
873,verschieden::A,diferit,алы
874,verschieden::A,diferit,алыхуызон
875,verschieden::A,deosebit,æндæр æмæ æндæр
876,verschieden::A,deosebit,алы
877,verschieden::A,deosebit,алыхуызон
878,nah::A,apropiat,хӕстӕг
879,fern::A,departe,дард
880,fern::A,departe,дӕрддаг
881,linker::A,stâng,галиу
882,rechter::A,drept,рахиз
883,anderer::A,alt,иннӕ
884,anderer::A,alt,ӕндӕр
885,erster::A,prim,фыццаг
886,erster::A,prim,фыццӕгӕм
887,zweiter::A,al doilea,дыккаг
888,zweiter::A,al doilea,дыккæгæм
889,dritter::A,treilea,æртыккаг
890,dritter::A,treilea,æртыккæгæм
891,letzter::A,final,фӕстаг
892,allein::ADV,singur,иунæг
893,auf einmal::ADV,dintrodată,уайтагъд
894,auf einmal::ADV,dintrodată,æвиппайды
895,auf einmal::ADV,dintrodată,æваст
896,zusammen::ADV,împreună,иумӕ
897,lange::ADV,îndelung,бирæ рæстæг
898,lange::ADV,mult timp,бирæ рæстæг
899,plötzlich::ADV,deodată,æвиппайды
900,plötzlich::ADV,deodată,æваст
901,plötzlich::ADV,pe neașteptate,æвиппайды
902,plötzlich::ADV,pe neașteptate,æваст
903,sofort::ADV,imediat,уыцы сахат
904,sofort::ADV,imediat,уайтагъд
905,sofort::ADV,numaidecît,уыцы сахат
906,sofort::ADV,numaidecît,уайтагъд
907,später::ADV,mai apoi,фæстæдæр
908,später::ADV,mai târziu,фæстæдæр
909,jetzt::ADV,acum,ныр
910,heute::ADV,azi,абон
911,heute::ADV,astăzi,абон
912,morgen::ADV,mâine,райсом
913,bald::ADV,curând,тагъд
914,bald::ADV,curând,рæхджы
915,dann::ADV,apoi,стæй
916,gestern::ADV,ieri,знон
917,einst::ADV,odată,кӕддӕр
918,einst::ADV,odinioară,кӕддӕр
919,damals::ADV,atunci,уæд
920,damals::ADV,pe atunci,уæд
921,danach::ADV,după aceasta,стæй
922,danach::ADV,după aceasta,уый фæстæ
923,vorher::ADV,mai întâi,раздæр
924,vorher::ADV,în prealabil,раздæр
925,zuerst::ADV,întâi,фыццаг
926,zuerst::ADV,în primul rând,фыццаг
927,einmal::ADV,odată,иу хатт
928,manchmal::ADV,uneori,хатт
929,manchmal::ADV,câteodată,хатт
930,oft::ADV,des,арæх
931,oft::ADV,deseori,арæх
932,immer::ADV,mereu,ӕдзух
933,immer::ADV,întotdeauna,ӕдзух
934,niemals::ADV,niciodată,никуы
935,niemals::ADV,niciodată,никæд
936,hier::ADV,aci,ам
937,hier::ADV,aici,ам
938,hierhin::ADV,încoace,ардӕм
939,von hier::ADV,de aici,ардыгæй
940,dort::ADV,acolo,уым
941,dorthin::ADV,dincolo,уырдӕм
942,geradeaus::ADV,drept înainte,æргом
943,vorwärts::ADV,înainte,размӕ
944,rückwärts::ADV,îndărăt,фӕстӕмӕ
945,zurück::ADV,înapoi,фӕстӕмӕ
946,unten::ADV,jos,дæлæ
947,unten::ADV,jos,дæлейы
948,unten::ADV,jos,бынæй
949,unten::ADV,dedesubt,дæлæ
950,unten::ADV,dedesubt,дæлейы
951,unten::ADV,dedesubt,бынæй
952,hinab::ADV,în jos,дӕлӕмӕ
953,hinab::ADV,în jos,уырдыгмӕ
954,hinab::ADV,de vale,дӕлӕмӕ
955,hinab::ADV,de vale,уырдыгмӕ
956,oben::ADV,sus,уӕле
957,oben::ADV,deasupra,уӕле
958,hinauf::ADV,în sus,уӕлӕмӕ
959,überall::ADV,peste tot,алыран
960,überall::ADV,peste tot,алкæм
961,überall::ADV,peste tot,кæмдæриддæр
962,überall::ADV,pretutindeni,алыран
963,überall::ADV,pretutindeni,алкæм
964,überall::ADV,pretutindeni,кæмдæриддæр
965,nicht::ADV,nu,нӕ
966,ein wenig::ADV,puțin,чысыл
967,kaum::ADV,cu greu,цъус
968,kaum::ADV,cu anevoie,цъус
969,sehr::ADV,mult,тынг
970,sehr::ADV,mult,иттӕг
971,sehr::ADV,foarte,тынг
972,sehr::ADV,foarte,иттӕг
973,so::ADV,așa,афтӕ
974,so::ADV,atât,афтӕ
975,noch::ADV,încă,ма
976,nur::ADV,doar,канд
977,nur::ADV,doar,ӕрмӕст
978,schon::ADV,și,нырид
979,schon::ADV,deja,нырид
980,wieder::ADV,iar,ногӕй
981,wieder::ADV,iarăși,ногӕй
982,vergebens::ADV,în zadar,дзæгъæлы
983,vergebens::ADV,în zadar,уæгъды
984,vergebens::ADV,în zadar,æнæхъуаджы
985,vor::PRP,înainte de,разы
986,hinter::PRP,după,фӕстӕ
987,hinter::PRP,în spatele,фӕстӕ
988,unter::PRP,sub,бын
989,durch::PRP,prin,æхсæнты
990,neben::PRP,lângă,цур
991,neben::PRP,alături de,цур
992,zwischen::PRP,între,астӕу
993,zwischen::PRP,dintre,астӕу
994,wegen::PRP,pentru,тыххай
995,dies::PRN,acesta,ай
996,das::PRN,asta,уый
997,alles::PRN,tot,алцы
998,alles::PRN,tot,æппæтдæр
999,alles::PRN,tot,иууылдӕр
1000,ich::PRN,eu,æз
1001,du::PRN,tu,ды
1002,er::PRN,el,уый
1003,er::PRN,dânsul,уый
1004,wir::PRN,noi,мах
1005,ihr::PRN,voi,сымах
1006,sie::PRN,ei,уыдон
1007,sie::PRN,dânșii,уыдон
1008,was::FPRN,ce,цы
1009,wer::FPRN,cine,чи
1010,wo::FADV,unde,кӕм
1011,wohin::FADV,încotro,кӕдӕм
1012,wie::FADV,cum,куыд
1013,warum::FADV,de ce,цӕмӕн
1014,warum::FADV,pentru ce,цӕмӕн
1015,wieviel::FNUM,cât,цал
1016,eins::NUM,unu,иу
1017,zwei::NUM,doi,дыууӕ
1018,drei::NUM,trei,ӕртӕ
1019,vier::NUM,patru,цыппар
1020,fünf::NUM,cinci,фондз
1021,sechs::NUM,șase,ӕхсӕз
1022,sieben::NUM,șapte,авд
1023,acht::NUM,opt,аст
1024,neun::NUM,nouă,фараст
1025,zehn::NUM,zece,дӕс
1026,elf::NUM,unsprezece,иуæндæс
1027,zwölf::NUM,douăsprezece,дыууадæс
1028,zwanzig::NUM,douăzeci,дыууын
1029,dreißig::NUM,treizeci,æртын
1030,dreißig::NUM,treizeci,дæсæмæссæдз
1031,vierzig::NUM,patruzeci,цыппор
1032,vierzig::NUM,patruzeci,цыппур
1033,vierzig::NUM,patruzeci,дыууиссæдзы
1034,fünfzig::NUM,cincizeci,фӕндзай
1035,sechzig::NUM,șaizeci,æхсай
1036,sechzig::NUM,șaizeci,æртиссæдзы
1037,siebzig::NUM,șaptezeci,æвдай
1038,siebzig::NUM,șaptezeci,дæс æмæ æртиссæдзы
1039,achtzig::NUM,optzeci,цыппарыссæдзы
1040,achtzig::NUM,optzeci,æстай
1041,neunzig::NUM,nouăzeci,нæуæдз
1042,neunzig::NUM,nouăzeci,дæс æмæ цыппарыссæдзы
1043,hundert::NUM,sută,сӕдӕ
1044,tausend::NUM,mie,мин
1045,und::CNJ,și,ӕмӕ
1046,oder::CNJ,ori,кӕнӕ
1047,stehen::V,sta,лӕууын
1048,sitzen::V,ședea,бадын
1049,liegen::V,zăcea,хуыссын
1050,liegen::V,fi culcat,хуыссын
1051,hängen::V,atârna,ауыгъд уын
1052,werden::V,deveni,суӕвын
1053,werden::V,se face,суӕвын
1054,passieren::V,se întâmpla,æрцæуын
1055,beginnen::V,începe,райдайын
1056,enden::V,se sfârși,фæуын
1057,enden::V,se termina,фæуын
1058,wechseln::V,se schimba,ивын
1059,aufgehen[Sonne]::V,răsări,скæсын
1060,untergehen[Sonne]::V,apune, аныгуылын
1061,scheinen[Sonne]::V,străluci,рухс кӕнын
1062,donnern::V,tuna,нæрын
1063,wehen::V,bate,дымын
1064,strömen::V,curge în șiroaie,кӕлын
1065,fließen::V,curge,цæуын
1066,fließen::V,curge,уайын
1067,fließen::V,curge,кæлын
1068,sich drehen::V,se învârti,зилын
1069,schwanken::V,se clătina,æнкъуысын
1070,schwingen::V,vibra,æнкъуысын
1071,schwingen::V,vibra,змæлын
1072,schwingen::V,flutura,æнкъуысын
1073,schwingen::V,flutura,змæлын
1074,fallen::V,cădea,хауын
1075,brennen::V,arde,судзын
1076,rauchen::V,fuma,фæздæг кæнын
1077,regnen::V,ploua,уарын
1078,gefrieren::V,îngheța,сӕлын
1079,tauen::V,se dezgheța,стайын
1080,schmelzen::V,se topi,тайын
1081,trocknen::V,se usca,хус кæнын
1082,sieden::V,fierbe,фыцын
1083,sieden::V,clocoti,фыцын
1084,faulen::V,se împuți,ӕмбийын
1085,verfaulen::V,putrezi,бамбийын
1086,reißen::V,se rupe,скъуийын
1087,reißen::V,se sfâșia,скъуийын
1088,versinken::V,se scufunda,дӕлдон_кӕнын
1089,vergehen::V,trece,аивгъуийын
1090,vergehen::V,se scurge,аивгъуийын
1091,erscheinen::V,apărea,разынын
1092,verschwinden::V,dispărea,фæтары уын
1093,verschwinden::V,dispărea,фæдæлдзæх уын
1094,verschwinden::V,dispărea,фесæфын
1095,verschwinden::V,dispărea,æрбайсæфын
1096,sinken::V,cădea,дæлæмæ æрхауын
1097,sinken::V,coborî,дæлæмæ æрхауын
1098,abnehmen::V,scădea,фæкъаддæр уын
1099,abnehmen::V,scădea,фæцух уын
1100,abnehmen::V,descrește,фæкъаддæр уын
1101,abnehmen::V,descrește,фæцух уын
1102,zunehmen::V,spori,фæфылдæр уын
1103,zunehmen::V,spori,сбирæ уын
1104,zunehmen::V,spori,сахадын
1105,zunehmen::V,crește,фæфылдæр уын
1106,zunehmen::V,crește,сбирæ уын
1107,zunehmen::V,crește,сахадын
1108,zunehmen::V,augmenta,фæфылдæр уын
1109,zunehmen::V,augmenta,сбирæ уын
1110,zunehmen::V,augmenta,сахадын
1111,steigen::V,urca,сыстын
1112,wachsen::V,crește,рӕзын
1113,glänzen::V,luci,ӕрттивын
1114,glänzen::V,străluci,ӕрттивын
1115,funkeln::V,scânteia,тыбар-тыбур_кӕнын
1116,lärmen::V,face larmă,хъæлæба кæнын
1117,läuten::V,suna,цæгъдын
1118,klingeln::V,suna,цæгъдын
1119,klirren::V,zăngăni,дзыгъал-мыгъул кæнын
1120,klirren::V,zăngăni,дзæгъ-дзæгъ кæнын
1121,brausen::V,vui,абухын
1122,rauschen::V,vâjâi,
1123,klingen::V,suna,зæлын
1124,klingen::V,suna,азæлын
1125,klingen::V,suna,хъуысын
1126,bellen::V,lătra,рæйын
1127,heulen::V,urla,ниуын
1128,blasen::V,sufla,фу кӕнын
1129,pfeifen::V,fluiera,æхситт кæнын
1130,pfeifen::V,fluiera,къуыззитт кæнын
1131,schreien::V,țipa,хъӕр кӕнын
1132,stöhnen::V,geme,хъæрзын
1133,stöhnen::V,geme,дзыназын
1134,zittern::V,tremura,ризын
1135,leben::V,trăi,цӕрын
1136,geboren werden::V,se naște,райгуырын
1137,atmen::V,respira,улӕфын
1138,trinken::V,bea,нуазын
1139,essen::V,mânca,хӕрын
1140,schlucken::V,înghiți,ныхъуырын
1141,müde werden::V,se obosi,бафæллайын
1142,müde werden::V,se obosi,бафæлмæцын
1143,müde werden::V,se obosi,сфæлмæцын
1144,einschlafen::V,adormi,бафынæй уын
1145,schlafen::V,dormi,хуыссын
1146,schlafen::V,dormi,фынӕй кӕнын
1147,aufwachen::V,se deștepta,райхъал уын
1148,aufstehen::V,fi se scula,стын
1149,sich erholen::V,se relaxa,фæллад уадзын
1150,sich erholen::V,se relaxa,улæфын
1151,sich erholen::V,se destinde,фæллад уадзын
1152,sich erholen::V,se destinde,улæфын
1153,krank werden::V,se îmbolnăvi,фӕрынчын уын
1154,krank sein::V,zăcea,сӕйын
1155,krank sein::V,fi bolnav,сӕйын
1156,schmerzen::V,durea,риссын
1157,husten::V,tuși,хуыфын
1158,genesen::V,se însănătoși,сдзæбæх уын
1159,genesen::V,se însănătoși,рандидзын
1160,genesen::V,se însănătoși,сæндидзын
1161,sterben::V,muri,мӕлын
1162,umkommen::V,pieri,фесæфын
1163,umkommen::V,pieri,байсæфын
1164,umkommen::V,pieri,бабын уын
1165,umkommen::V,pieri,мард фæуын
1166,sich bewegen::V,se mișca,тæлфын
1167,sich bewegen::V,se mișca,цæуын
1168,sich rühren::V,se mișca,змӕлын
1169,sich erheben::V,se ridica,стын
1170,sich setzen::V,lua loc,сбадын
1171,sich setzen::V,se așeza,сбадын
1172,hinfallen::V,cădea jos,ӕрхауын
1173,laufen::V,merge,цӕуын
1174,laufen::V,merge,рацу-бацу_кӕнын
1175,laufen::V,merge pe jos,цӕуын
1176,laufen::V,merge pe jos,рацу-бацу_кӕнын
1177,schreiten::V,păși,къахдзæф кæнын
1178,schreiten::V,păși,санчъех кæнын
1179,schreiten::V,păși,цæуын
1180,spazierengehen::V,se plimba,озер кæнын
1181,spazierengehen::V,se plimba,тезгъо кæнын
1182,eilen::V,fi se grăbi,тагъд кæнын
1183,eilen::V,fi se grăbi,тындзын
1184,sich beeilen::V,se grăbi,тагъд кæнын
1185,sich beeilen::V,se grăbi,тындзын
1186,sausen::V,țâșni,уайын
1187,sausen::V,țâșni,тæхын
1188,rennen::V,fugi,згъорын
1189,rennen::V,alerga,згъорын
1190,springen::V,sări,гæпп кæнын
1191,springen::V,sări,сæррæтт кæнын
1192,springen::V,sări,лиуырын
1193,klettern::V,urca,хилын
1194,klettern::V,se cățăra,хилын
1195,schaukeln::V,legăna,хецъро кæнын
1196,schaukeln::V,legăna,херыйыл бадын
1197,kriechen::V,se târî,бырын
1198,schwimmen::V,înota,ленк кӕнын
1199,tauchen::V,se scufunda,ныгъуылын
1200,rudern::V,vâsli,бæлæгъ тæрын
1201,rudern::V,vâsli,чема тæрын
1202,rudern::V,lopăta,бæлæгъ тæрын
1203,rudern::V,lopăta,чема тæрын
1204,fahren::V,merge,цӕуын
1205,fliegen::V,zbura,тӕхын
1206,gehen::V,merge,цӕуын
1207,weggehen::V,se duce,ацӕуын
1208,abfahren::V,pleca,араст уын
1209,anhalten::V,se opri,æрлæууын
1210,hineingehen::V,intra,мидæмæ цæуын
1211,eintreten::V,intra,бацӕуын
1212,kommen::V,veni,æрцæуын
1213,ankommen::V,sosi,æрцæуын
1214,ankommen::V,ajunge,æрцæуын
1215,zurückkommen::V,se întoarce,раздæхын
1216,zurückkommen::V,se întoarce,фæстæмæ_раздæхын
1217,zurückkommen::V,se întoarce,æрбаздæхын
1218,zurückkommen::V,se întoarce,аздæхын
1219,bleiben::V,rămâne,лӕууын
1220,warten::V,aștepta,ӕнхъӕлмӕ кӕсын
1221,erwarten::V,aștepta,ӕнхъӕлмӕ кӕсын
1222,suchen::V,căuta,агурын
1223,finden::V,găsi,ссарын
1224,versuchen::V,încerca,фӕлварын
1225,vorbereiten::V,pregăti,бацаттæ кæнын
1226,vorbereiten::V,pregăti,æрæввонг кæнын
1227,lieben::V,iubi,уарзын
1228,mögen::V,plăcea a,зæрдæмæ цæуын
1229,lachen::V,râde,худын
1230,rühren::V,mișca,зæрдæ суынгæг кæнын
1231,rühren::V,înduioșa,зæрдæ суынгæг кæнын
1232,weinen::V,plânge,кӕуын
1233,schimpfen::V,înjura,æлгъитын
1234,sich ärgern::V,se supăra,мæсты кæнын
1235,sich fürchten::V,se teme,тæрсын
1236,sich fürchten::V,fi teamă a,тæрсын
1237,fürchten::V,se teme de,тæрсын
1238,fliehen::V,fugi,лидзын
1239,flüchten::V,evada,алидзын
1240,sehen::V,vedea,уынын
1241,anschauen::V,privi,акӕсын
1242,ansehen::V,privi,кӕсын
1243,hören::V,auzi,хъусын
1244,zuhören::V,asculta,хъусын
1245,probieren::V,gusta,уынын
1246,probieren::V,gusta,аходын
1247,riechen::V,mirosi,смудын
1248,fühlen::V,simți,ӕнкъарын
1249,fühlen::V,resimți,ӕнкъарын
1250,scheinen::V,părea,зынын
1251,zu sehen sein::V,se vedea,зынын
1252,vernehmen::V,auzi,фехъусын
1253,frieren::V,fi frig,сийын
1254,tun::V,face,кӕнын
1255,können::V,ști,фӕразын
1256,können::V,putea,фӕразын
1257,wollen::V,dori,фӕндын
1258,anfangen::V,începe,райдайын
1259,beenden::V,sfârși,фӕуын
1260,beenden::V,termina,фӕуын
1261,aufhören::V,înceta,банцайын
1262,aufhören::V,înceta,фенцайын
1263,gelingen::V,reuși,бантысын
1264,gelingen::V,izbuti,бантысын
1265,geraten::V,reuși,разынын
1266,öffnen::V,deschide,гом кӕнын
1267,schließen::V,închide,ӕхгӕнын
1268,stellen::V,pune,ӕвӕрын
1269,stellen::V,așeza,ӕвӕрын
1270,setzen::V,pune,сбадын кӕнын
1271,setzen::V,așeza,сбадын кӕнын
1272,legen::V,pune,ӕрӕвӕрын
1273,berühren::V,atinge,агайын
1274,verbinden::V,lega,бӕттын
1275,bedecken::V,acoperi,ӕмбӕрзын
1276,aufhängen::V,atârna,ауындзын
1277,aufhängen::V,spânzura,ауындзын
1278,anzünden::V,aprinde,ссудзын
1279,aufheben::V,ridica,сисын
1280,aufheben::V,lua de jos,сисын
1281,zurücklassen::V,lăsa,ныууадзын
1282,zurücklassen::V,lăsa în urmă,ныууадзын
1283,verlieren::V,pierde,фесафын
1284,fallen lassen::V,scăpa,ӕрӕппарын
1285,fallen lassen::V,scăpa,къухтӕй феуӕгъд кӕнын
1286,fallen lassen::V,arunca,ӕрӕппарын
1287,fallen lassen::V,arunca,къухтӕй феуӕгъд кӕнын
1288,machen::V,face,саразын
1289,herstellen::V,fabrica,сцæттæ кæнын
1290,herstellen::V,fabrica,саразын
1291,herstellen::V,confecționa,сцæттæ кæнын
1292,herstellen::V,confecționa,саразын
1293,bauen::V,clădi,амайын
1294,bauen::V,construi,амайын
1295,reparieren::V,repara,æмпъузын
1296,reparieren::V,repara,цалцæг кæнын
1297,verbessern::V,ameliora,фæхуыздæр кæнын
1298,verbessern::V,îmbunătăți,фæхуыздæр кæнын
1299,ändern::V,schimba,аивын
1300,ändern::V,modifica,аивын
1301,graben::V,săpa,къахын
1302,beugen::V,curba,æркъæдз кæнын
1303,beugen::V,curba,æртасын кæнын
1304,biegen::V,îndoi,тасын кӕнын
1305,biegen::V,încovoia,тасын кӕнын
1306,drehen::V,învârti,здухын
1307,wenden::V,întoarce,афæлдахын
1308,wenden::V,întoarce,рафæлдахын
1309,umdrehen::V,învârti,афæлдахын
1310,umdrehen::V,întoarce,афæлдахын
1311,heben::V,ridica,сдарын
1312,heben::V,ridica,схæцын
1313,hochheben::V,ridica,уæлæмæ хæцын
1314,ergreifen::V,lua,фӕлӕбурын
1315,ergreifen::V,apuca,фӕлӕбурын
1316,halten::V,ține,дарын
1317,drücken::V,apăsa,æлхъивын
1318,drücken::V,apăsa,хæцын
1319,drücken::V,strânge,æлхъивын
1320,drücken::V,strânge,хæцын
1321,schieben::V,împinge,схойын
1322,kratzen::V,zgâria,хафын
1323,lecken::V,linge,сдæрын
1324,beißen::V,mușca,хæцын
1325,abreißen::V,rupe,ратонын
1326,abreißen::V,smulge,ратонын
1327,abschneiden::V,scurta,ралыг кӕнын
1328,binden::V,lega,бабӕттын
1329,stecken::V,pune,ныссадзын
1330,brechen::V,rupe,асæттын
1331,brechen::V,rupe,басæттын
1332,brechen::V,rupe,ныссæттын
1333,brechen::V,frânge,асæттын
1334,brechen::V,frânge,басæттын
1335,brechen::V,frânge,ныссæттын
1336,klopfen::V,ciocăni,хойын
1337,klopfen::V,ciocăni,гуыпп-гуыпп кæнын
1338,klopfen::V,ciocăni,къуырцц-къуырцц кæнын
1339,hauen::V,lovi,цӕвын
1340,hauen::V,lovi,нӕмын
1341,kleben::V,lipi,ныхасын
1342,kleben::V,lipi,æндадзын
1343,reiben::V,freca,сӕрфын
1344,reiben::V,freca,хафын
1345,reiben::V,fricționa,сӕрфын
1346,reiben::V,fricționa,хафын
1347,streichen::V,unge,байсæрдын
1348,streichen::V,unge,сахорын
1349,schleifen::V,ascuți,ссын
1350,schleifen::V,ascuți,цыргъ кӕнын
1351,schneiden::V,tăia,кӕрдын
1352,rütteln::V,zgâlțâi,æнкъусын
1353,schütteln::V,scutura,уигъын
1354,schwenken::V,agita,тилын
1355,schwenken::V,agita,уигъын
1356,schütten::V,vărsa,ныккӕнын
1357,füllen::V,umple,байдзаг кæнын
1358,einwickeln::V,înveli,батухын
1359,einwickeln::V,înfășura,батухын
1360,tragen::V,căra,хӕссын
1361,schleppen::V,târî,ласын
1362,ziehen::V,trage,ласын
1363,aufbewahren::V,păstra,æвæрын
1364,aufbewahren::V,conserva,æвæрын
1365,werfen::V,arunca,зыввытт кӕнын
1366,fangen::V,prinde,ӕрцахсын
1367,packen::V,apuca,рацахсын
1368,verstecken::V,ascunde,æмбæхсын
1369,verstecken::V,ascunde,нымæхсын
1370,teilen::V,împărți,уарын
1371,schicken::V,trimite,ӕрвитын
1372,bringen::V,aduce,æрхæссын
1373,bringen::V,aduce,æрбахæссын
1374,hinzufügen::V,adăuga,ӕфтауын
1375,bekommen::V,obține,ссарын
1376,bekommen::V,obține,сфæрæз кæнын
1377,bekommen::V,obține,самал кæнын
1378,bekommen::V,dobândi,ссарын
1379,bekommen::V,dobândi,сфæрæз кæнын
1380,bekommen::V,dobândi,самал кæнын
1381,erhalten::V,primi,райсын
1382,erhalten::V,căpăta,райсын
1383,nehmen::V,lua,райсын
1384,wählen::V,opta,равзарын
1385,wählen::V,alege,равзарын
1386,auswählen::V,selecta,авзарын
1387,bewahren::V,păstra,бавæрын
1388,bewahren::V,păstra,нывæрын
1389,behindern::V,stingheri,цæлхдур æвæрын
1390,behindern::V,stingheri,ныхдур æвæрын
1391,behindern::V,stingheri,къуылымпы кæнын
1392,behindern::V,stingheri,хъыг дарын
1393,verderben::V,strica,фесафын
1394,beschädigen::V,strica,халын
1395,zerbrechen::V,rupe,асӕттын
1396,zerbrechen::V,frânge,асӕттын
1397,zerreißen::V,rupe,аскъуынын
1398,zerreißen::V,sfâșia,аскъуынын
1399,zerstören::V,distruge,фехалын
1400,verbrennen::V,arde,басудзын
1401,verbrennen::V,incendia,басудзын
1402,geben::V,da,дӕттын
1403,reichen::V,întinde,адæттын
1404,schenken::V,dărui,лæвар кæнын
1405,versprechen::V,făgădui,дзырд раттын
1406,versprechen::V,făgădui,зӕрдӕ бавӕрын
1407,wünschen::V,ura,зæрдæ зæгъы
1408,loben::V,lăuda,раппӕлын
1409,küssen::V,săruta,пъа кæнын
1410,küssen::V,săruta,ба кæнын
1411,wiegen::V,legăna,узын
1412,zudecken::V,acoperi,бамбӕрзын
1413,wecken::V,trezi,райхъал кӕнын
1414,wecken::V,deștepta,райхъал кӕнын
1415,zeigen::V,arăta,амонын
1416,führen::V,călăuzi,кӕнын
1417,führen::V,călăuzi,фæкæнын
1418,lehren::V,preda,ахуыр кæнын
1419,lehren::V,învăța,ахуыр кæнын
1420,unterrichten::V,învăța,ахуыр кæнын
1421,unterrichten::V,instrui,ахуыр кæнын
1422,aufziehen::V,crește,хъомыл кӕнын
1423,leiten::V,duce,разамынд дӕттын
1424,leiten::V,conduce,разамынд дӕттын
1425,antreiben::V,împinge,тагъд кæнын
1426,antreiben::V,împinge,рог кæнын
1427,antreiben::V,încuraja,тагъд кæнын
1428,antreiben::V,încuraja,рог кæнын
1429,lassen::V,pune pe să,кæнын
1430,einladen::V,invita,ӕрхонын
1431,einladen::V,invita,ӕрбахонын
1432,vereinigen::V,uni,баиу кӕнын
1433,vereinigen::V,întruni,баиу кӕнын
1434,besuchen::V,vizita,абæрæг кæнын
1435,besuchen::V,vizita,бабæрæг кæнын
1436,besuchen::V,vizita,бауайын
1437,besuchen::V,face o vizită,абæрæг кæнын
1438,besuchen::V,face o vizită,бабæрæг кæнын
