,Concept_ID,ku,tr
820,zurück::ADV,paşvê,geriye
821,unten::ADV,jêrî,aşağıda
822,hinab::ADV,berjêr,aşağıya
823,oben::ADV,banî,yukarıda
824,hinauf::ADV,banî,yukarı
825,hinauf::ADV,banî,yukarıya
826,überall::ADV,li her derê,her yerde
827,nicht::ADV,ne,-mi-
828,nicht::ADV,ne,değil
829,nicht::ADV,nîn,-mi-
830,nicht::ADV,nîn,değil
831,nicht::ADV,tine,-mi-
832,nicht::ADV,tine,değil
833,ein wenig::ADV,hebkî,biraz
834,kaum::ADV,tema,dar
835,kaum::ADV,tema,hemen hemen değil
836,kaum::ADV,himangi,dar
837,kaum::ADV,himangi,hemen hemen değil
838,sehr::ADV,gelek,pek
839,sehr::ADV,gelek,gayet
840,so::ADV,weha,öyle
841,so::ADV,weha,böyle
842,noch::ADV,hêj,hâlâ
843,noch::ADV,hêj,henüz
844,noch::ADV,dîsa,hâlâ
845,noch::ADV,dîsa,henüz
846,nur::ADV,tenê,ancak
847,nur::ADV,tenê,yalnız
848,nur::ADV,bes,ancak
849,nur::ADV,bes,yalnız
850,schon::ADV,hew,çoktan
851,wieder::ADV,jar din,tekrar
852,wieder::ADV,jar din,yeniden
853,wieder::ADV,dîsa,tekrar
854,wieder::ADV,dîsa,yeniden
855,vergebens::ADV,deya çun,boşuna
856,vergebens::ADV,îfleh bûn,boşuna
857,vor::PRP,li ber,önünde
858,hinter::PRP,li pişt,arkasında
859,unter::PRP,li bin,altında
860,durch::PRP,kura,sayesinde
861,durch::PRP,kura,ortasından
862,neben::PRP,li ba,yanında
863,zwischen::PRP,nabeyne,arasında
864,zwischen::PRP,di nav...da,arasında
865,wegen::PRP,ji bo,dolayı
866,wegen::PRP,ji ber,dolayı
867,dies::PRN,ev,bu
868,das::PRN,ev,o
869,das::PRN,ev,şu
870,alles::PRN,hemû,hepsi
871,alles::PRN,hemû,her şey
872,ich::PRN,ez,ben
873,du::PRN,tu,sen
874,er::PRN,wî,o
875,wir::PRN,êm,biz
876,ihr::PRN,hûn,siz
877,sie::PRN,we,onlar
878,was::FPRN,çi,ne
879,wer::FPRN,ki,kim
880,wo::FADV,li ku dere,nerede
881,wohin::FADV,li ku dere,nereye
882,wie::FADV,çawa,nasıl
883,warum::FADV,çima,neden
884,wieviel::FNUM,çend,kaç
885,wieviel::FNUM,çend,ne kadar
886,eins::NUM,yek,bir
887,zwei::NUM,didu,iki
888,drei::NUM,sisê,üç
889,vier::NUM,çar,dört
890,fünf::NUM,penç,beş
891,sechs::NUM,şeş,altı
892,sieben::NUM,heft,yedi
893,acht::NUM,heşt,sekiz
894,neun::NUM,neh,dokuz
895,zehn::NUM,deh,on
896,elf::NUM,yazdeh,on bir
897,zwölf::NUM,diwazdeh,on iki
898,zwanzig::NUM,bîst,yirmi
899,dreißig::NUM,sih,otuz
900,vierzig::NUM,çil,kırk
901,fünfzig::NUM,pençi,elli
902,sechzig::NUM,şêst,altmış
903,siebzig::NUM,heftê,yetmiş
904,achtzig::NUM,heştê,seksen
905,neunzig::NUM,nod,doksan
906,hundert::NUM,sêd,yüz
907,tausend::NUM,hezar,bin
908,und::CNJ,û,ve
909,und::CNJ,û,ile
910,oder::CNJ,an,ya
911,oder::CNJ,an,yahut
912,oder::CNJ,yan,ya
913,oder::CNJ,yan,yahut
914,stehen::V,sekinîn,durmak
915,sitzen::V,rûniştin,oturmak
916,liegen::V,paldan,yatmak
917,hängen::V,darve kirin,asılı olmak
918,werden::V,bûn,olmak
919,werden::V,bûn,olunmak
920,passieren::V,hatin holê,olmak
921,passieren::V,hatin serê kesî,olmak
922,beginnen::V,li dest pêkirin,başlamak
923,enden::V,xalas bû,bitmek
924,enden::V,xalas bû,sona ermek
925,wechseln::V,guherandin,değişmek
926,wechseln::V,dêgiş kirin,değişmek
927,aufgehen[Sonne]::V,hilatin,doğmak
928,untergehen[Sonne]::V,çun ava,batmak
929,scheinen[Sonne]::V,şewk de,parlamak
930,donnern::V,gire-gir,gök gürlemek
931,wehen::V,ba le de,esmek
932,strömen::V,xwe girtin,akmak
933,fließen::V,herikîn,akmak
934,sich drehen::V,xwe zivirandin,dönmek
935,schwanken::V,hejandin,sallanmak
936,schwingen::V,libakirin,titremek
937,fallen::V,ketin,düşmek
938,brennen::V,şewitîn,yanmak
939,rauchen::V,kişandin,tütmek
940,regnen::V,bahran tê,yağmak
941,gefrieren::V,qefilandin,donmak
942,tauen::V,helandin,erimek
943,schmelzen::V,helandin,erimek
944,trocknen::V,zuwabûn,kurumak
945,sieden::V,kelîn,kaynamak
946,faulen::V,xerabûn,çürümek
947,verfaulen::V,xerabûn,çürümek
948,reißen::V,jêkirin,yırtılmak
949,versinken::V,xerq bûn,batmak
950,vergehen::V,derbas bûn,geçmek
951,erscheinen::V,peyda bûn,görünmek
952,verschwinden::V,wendabûn,kaybolmak
953,sinken::V,noq bûn,inmek
954,abnehmen::V,kêm bûn,azalmak
955,zunehmen::V,qelew bûn,artmak
956,zunehmen::V,qelew bûn,çoğalmak
957,steigen::V,hildan,artmak
958,steigen::V,hildan,yükselmek
959,wachsen::V,mezin bûn,büyümek
960,wachsen::V,mezin bûn,gelişmek
961,glänzen::V,biriqîn,parlamak
962,funkeln::V,çikisîn,parıldamak
963,lärmen::V,guşîn,gürültü yapmak
964,läuten::V,lê de,çalmak
965,klingeln::V,sîl dan,zil çalmak
966,klingeln::V,ringerin,zil çalmak
967,klirren::V,zingzing hat,şakırdamak
968,klirren::V,zingzing hat,zangırdamak
969,brausen::V,guşîn,köpürmek
970,brausen::V,guşîn,kükremek
971,rauschen::V,guşîn,fışırdamak
972,klingen::V,deng pe ketin,tınlamak
973,bellen::V,kewtîn,havlamak
974,heulen::V,ûrîn,ulumak
975,blasen::V,puf kirin,üflemek
976,pfeifen::V,fîkandin,düdük çalmak
977,schreien::V,qîrîn,bağırmak
978,schreien::V,qîrîn,haykırmak
979,stöhnen::V,nalîn,inlemek
980,zittern::V,hejîn,titremek
981,leben::V,jihîn,yaşamak
982,leben::V,jihîn,hayatta olmak
983,geboren werden::V,hatin dinyê,doğmak
984,geboren werden::V,bûn,doğmak
985,atmen::V,hilmijîn,solunmak
986,atmen::V,hilmijîn,nefes almak
987,trinken::V,vexwarin,içmek
988,essen::V,xwarin,yemek
989,schlucken::V,daqulbandin,yutmak
990,müde werden::V,betilîln,yorulmak
991,müde werden::V,qerimîn,yorulmak
992,einschlafen::V,razan,uykuya dalmak
993,schlafen::V,razan,uyumak
994,schlafen::V,razandin,uyumak
995,aufwachen::V,şiyarbûn,uyanmak
996,aufstehen::V,rabûn,kalkmak
997,aufstehen::V,rabûn,yataktan kalkmak
998,sich erholen::V,baş bûn,dinlenmek
999,krank werden::V,nexweş kêt,hastalanmak
1000,krank sein::V,nexweş bû,hasta olmak
1001,schmerzen::V,êşandin,ağrımak
1002,husten::V,kuxin,öksürmek
1003,genesen::V,baş bûn,şifa bulmak
1004,sterben::V,mirin,ölmek
1005,sterben::V,mirin,vefat etmek
1006,umkommen::V,mirin,ölmek
1007,sich bewegen::V,leqîn,hareket etmek
1008,sich rühren::V,leqîn,kımıldanmak
1009,sich erheben::V,rabûn,kalkmak
1010,sich erheben::V,rabûn,ayağa kalkmak
1011,sich setzen::V,runiştin,oturmak
1012,hinfallen::V,kêtin,yere düşmek
1013,laufen::V,meşîn,yürümek
1014,schreiten::V,meşkirin,yürümek
1015,schreiten::V,meşkirin,adım atmak
1016,spazierengehen::V,gerandin,gezmek
1017,spazierengehen::V,gerandin,dolaşmak
1018,eilen::V,lezandin,seğirtmek
1019,sich beeilen::V,zûkirin,acele etmek
1020,sausen::V,fîzîn,hızla gitmek
1021,rennen::V,baz dan,koşmak
1022,springen::V,hilpekîn,atlamak
1023,springen::V,hilpekîn,sıçramak
1024,klettern::V,hilperikîn,tırmanmak
1025,schaukeln::V,lorandin,sallanmak
1026,kriechen::V,xuşandin,sürünmek
1027,schwimmen::V,avjenîn,yüzmek
1028,tauchen::V,qutxuyardin,dalmak
1029,tauchen::V,noqîn,dalmak
1030,rudern::V,qaîq ajotin,kürek çekmek
1031,fahren::V,ajotin,gitmek
1032,fliegen::V,firîn,uçmak
1033,gehen::V,çûn,gitmek
1034,weggehen::V,çûn,gitmek
1035,abfahren::V,çûyin,kalkmak
1036,anhalten::V,rawestîn,durmak
1037,hineingehen::V,ketin hundir,içeri girmek
1038,eintreten::V,têketin,girmek
1039,kommen::V,hatin,gelmek
1040,ankommen::V,gihan,varmak
1041,ankommen::V,gihîştin,varmak
1042,zurückkommen::V,vegerandin,dönmek
1043,bleiben::V,sekinîn,kalmak
1044,warten::V,payîn,beklemek
1045,erwarten::V,payîn,beklemek
1046,suchen::V,lêgerîn,aramak
1047,finden::V,peyda kirin,bulmak
1048,versuchen::V,çeribandin,denemek
1049,vorbereiten::V,amade kirin,hazırlamak
1050,lieben::V,hez kirin,sevmek
1051,mögen::V,dil kirin,beğenmek
1052,lachen::V,kenîn,gülmek
1053,rühren::V,hêjan,dokunmak
1054,rühren::V,hêjan,duygulandırmak
1055,weinen::V,girîn,ağlamak
1056,schimpfen::V,pevçûn,küfretmek
1057,sich ärgern::V,enirîn,kızmak
1058,sich fürchten::V,tirsîn,korkmak
1059,fürchten::V,tirsin,korkmak
1060,fliehen::V,bazdan,kaçmak
1061,flüchten::V,revîn,kaçmak
1062,sehen::V,dîtin,görmek
1063,anschauen::V,sêr kirin,seyretmek
1064,ansehen::V,hesibandin,bakmak
1065,hören::V,guhdar jirin,duymak
1066,hören::V,guhdar jirin,işitmek
1067,zuhören::V,guhdarî kirin,dinlemek
1068,probieren::V,tehm kirin,denemek
1069,probieren::V,tehm kirin,tadına bakmak
1070,riechen::V,bihn kirin,kokusunu almak
1071,fühlen::V,hîs kirin,duymak
1072,fühlen::V,hîs kirin,hissetmek
1073,scheinen::V,xoyer kir,görünmek
1074,zu sehen sein::V,diyar bûn,görünmek
1075,vernehmen::V,bihîstin,haber almak
1076,frieren::V,qerişîn,üşümek
1077,tun::V,kirin,etmek
1078,tun::V,kirin,yapmak
1079,können::V,karin,bilmek
1080,wollen::V,xwestîn,istemek
1081,anfangen::V,dest pêkirin,başlamak
1082,beenden::V,xelas kirin,bitirmek
1083,aufhören::V,xelas kirin,bitmek
1084,gelingen::V,çe bûn,başarmak
1085,geraten::V,qewîmîn,düşmek
1086,öffnen::V,vekirin,açmak
1087,schließen::V,girtin,kapamak
1088,stellen::V,danîn,koymak
1089,setzen::V,rûniştin,koymak
1090,setzen::V,rûniştin,oturtmak
1091,legen::V,danîn,koymak
1092,legen::V,danîn,yatırmak
1093,legen::V,razandin,koymak
1094,legen::V,razandin,yatırmak
1095,berühren::V,lêketin,dokunmak
1096,verbinden::V,anîn pê,bağlamak
1097,verbinden::V,anîn pê,birleştirmek
1098,bedecken::V,sergirtin,örtmek
1099,bedecken::V,sergirtin,kaplamak
1100,aufhängen::V,aliqandin,asmak
1101,anzünden::V,pêxistin,yakmak
1102,anzünden::V,pêxistin,ateşlemek
1103,aufheben::V,hildan,kaldırmak
1104,zurücklassen::V,hiştin,geride bırakmak
1105,zurücklassen::V,vehiştin,geride bırakmak
1106,verlieren::V,wendakirin,yitirmek
1107,verlieren::V,wendakirin,kaybetmek
1108,fallen lassen::V,xistin bixe,düşürmek
1109,fallen lassen::V,xistin,düşürmek
1110,machen::V,kirin,yapmak
1111,machen::V,çêkirin,yapmak
1112,herstellen::V,çê kirin,yapmak
1113,herstellen::V,çê kirin,imal etmek
1114,herstellen::V,peyda kirin,yapmak
1115,herstellen::V,peyda kirin,imal etmek
1116,bauen::V,lêkirin,kurmak
1117,bauen::V,lêkirin,inşa etmek
1118,reparieren::V,veherînerîn,onarmak
1119,reparieren::V,veherînerîn,tamir etmek
1120,verbessern::V,sererastkirin,düzeltmek
1121,ändern::V,degiş kirin,değiştirmek
1122,graben::V,kolandin,kazmak
1123,beugen::V,tewîn,eğmek
1124,beugen::V,xwar kirin,eğmek
1125,biegen::V,tewandin,bükmek
1126,biegen::V,xwarkirin,bükmek
1127,drehen::V,fitilandin,çevirmek
1128,drehen::V,fitilandin,döndürmek
1129,wenden::V,zivîrin,çevirmek
1130,umdrehen::V,vegerandin,çevirmek
1131,heben::V,hildan,kaldırmak
1132,hochheben::V,hildan,yukarı kaldırmak
1133,ergreifen::V,dest avêtin,tutmak
1134,ergreifen::V,dest avêtin,yakalamak
1135,halten::V,hîştin,tutmak
1136,halten::V,sekinîn,tutmak
1137,drücken::V,pêl kirin,sıkmak
1138,schieben::V,damdan,itmek
1139,schieben::V,damdan,sürmek
1140,kratzen::V,xurandin,kaşımak
1141,lecken::V,alastin,yalamak
1142,beißen::V,gez kirin,ısırmak
1143,abreißen::V,hilşandin,koparmak
1144,abschneiden::V,jêkirin,keserek ayırmak
1145,binden::V,girêdan,bağlamak
1146,stecken::V,têxistin,sokmak
1147,brechen::V,şikandin,kırmak
1148,klopfen::V,kutandin,çalmak
1149,hauen::V,li dan,vurmak
1150,kleben::V,zeliqîn,yapıştırmak
1151,kleben::V,şirêz kirin,yapıştırmak
1152,reiben::V,firikandin,ovmak
1153,reiben::V,firikandin,sürtmek
1154,streichen::V,bax dan,sürmek
1155,schleifen::V,çarkirin,bilemek
1156,schneiden::V,jêkirin,kesmek
1157,rütteln::V,hejandin,sallamak
1158,schütteln::V,daweşîn,sarsmak
1159,schütteln::V,daweşîn,çalkamak
1160,schwenken::V,têwdan,sallamak
1161,schütten::V,rijandin,dökmek
1162,schütten::V,rijandin,akıtmak
1163,füllen::V,dagirtin,doldurmak
1164,einwickeln::V,pêçandin,sarmak
1165,tragen::V,kişandin,taşımak
1166,tragen::V,rajtin,taşımak
1167,schleppen::V,kişandin,sürüklemek
1168,ziehen::V,kişandin,çekmek
1169,aufbewahren::V,hilandin,saklamak
1170,werfen::V,avêtin,atmak
1171,fangen::V,sem kirin,tutmak
1172,fangen::V,sem kirin,yakalamak
1173,fangen::V,girtin,tutmak
1174,fangen::V,girtin,yakalamak
1175,packen::V,pê girtin,tutmak
1176,packen::V,pê girtin,yakalamak
1177,verstecken::V,hîlanin,saklamak
1178,teilen::V,parvekirin,bölmek
1179,teilen::V,parvekirin,ayırmak
1180,schicken::V,şandin,yollamak
1181,schicken::V,şandin,göndermek
1182,bringen::V,anîn,getirmek
1183,bringen::V,birin,getirmek
1184,hinzufügen::V,dan ser,katmak
1185,hinzufügen::V,dan ser,eklemek
1186,hinzufügen::V,li tiştekî zêde kirin,katmak
1187,hinzufügen::V,li tiştekî zêde kirin,eklemek
1188,bekommen::V,standin,almak
1189,bekommen::V,standin,eline geçmek
1190,erhalten::V,standin,almak
1191,nehmen::V,girtin,almak
1192,wählen::V,ray dan,seçmek
1193,auswählen::V,bijartin,seçmek
1194,auswählen::V,bijartin,ayırmak
1195,bewahren::V,rê li ber girtin,korumak
1196,bewahren::V,lê xwedî derketin,korumak
1197,behindern::V,bara wi,engellemek
1198,verderben::V,heram bûn,bozmak
1199,beschädigen::V,xerab kirin,zedelemek
1200,beschädigen::V,xerab kirin,ziyan vermek
1201,zerbrechen::V,şikênandin,kırmak
1202,zerbrechen::V,perçe kirin,kırmak
1203,zerreißen::V,qelişandin,yırtmak
1204,zerstören::V,hilşandin,yıkmak
1205,zerstören::V,hilşandin,tahrip etmek
1206,verbrennen::V,şewitandin,yakmak
1207,geben::V,dan,vermek
1208,geben::V,dayin,vermek
1209,reichen::V,besbûn,uzatmak
1210,reichen::V,têrkirin,uzatmak
1211,schenken::V,diyarî kirin,hediye etmek
1212,versprechen::V,soz dan,vaat etmek
1213,wünschen::V,dil kirin,kutlamak
1214,loben::V,pesinandin,övmek
1215,küssen::V,maçkirin,öpmek
1216,wiegen::V,lorandin,sallamak
1217,wiegen::V,wezinandin,sallamak
1218,zudecken::V,nixumandin,örtmek
1219,wecken::V,bixwe hesandin,uyandırmak
1220,zeigen::V,şanîdan,göstermek
1221,führen::V,raber kirin,gezdirmek
1222,führen::V,raber kirin,yol göstermek
1223,lehren::V,hîn kirin,okutmak
1224,lehren::V,hîn kirin,öğretmek
1225,unterrichten::V,ders dan,öğretmek
1226,aufziehen::V,mesinkirin,yetiştirmek
1227,leiten::V,rêberî kirin,yönetmek
1228,leiten::V,rêberî kirin,idare etmek
1229,antreiben::V,bezandin,teşvik etmek
1230,lassen::V,berdan,-tırmak
1231,lassen::V,hiştin,-tırmak
1232,einladen::V,dawet kirin,davet etmek
1233,vereinigen::V,bi yek kirin,birleştirmek
1234,besuchen::V,mêvan bûn,uğramak
1235,besuchen::V,mêvan bûn,ziyaret etmek
1236,besuchen::V,mêvan bûn,görmeye gitmek
1237,treffen::V,rast hatin,rastlamak
1238,treffen::V,rast hatin,isabet etmek
1239,sich versammeln::V,li hev çivîn,toplanmak
1240,spielen::V,listin,oynamak
1241,singen::V,stran,söylemek
1242,singen::V,stran,şarkı söylemek
1243,tanzen::V,reqisîn,oynamak
1244,tanzen::V,reqisîn,dans etmek
1245,sich trennen::V,hew berdan,ayrılmak
1246,verlassen::V,tanê hişt,bırakmak
1247,verlassen::V,tanê hişt,terk etmek
1248,verlassen::V,bêkes,bırakmak
1249,verlassen::V,bêkes,terk etmek
1250,retten::V,rihakirin,kurtarmak
1251,bewachen::V,raçavkirin,gözetmek
1252,schützen::V,hemet kirin,korumak
1253,verteidigen::V,paraztin,savunmak
1254,sich schlagen::V,li hev bezîn,dövüşmek
1255,schießen::V,agir kirin,ateş etmek
1256,siegen::V,biser ketin,yenmek
1257,ärgern::V,xeyirandin,kızdırmak
1258,schlagen::V,lêdan,dövmek
1259,schlagen::V,lêxistin,dövmek
1260,treten::V,têlekirin,tepmek
1261,stechen::V,têrekirin,sokmak
1262,stechen::V,têrekirin,batırmak
1263,stoßen::V,lêketin,itmek
1264,stehlen::V,dizîn,çalmak
1265,stehlen::V,dizî birin,çalmak
1266,stören::V,aciz kirin,bozmak
1267,stören::V,aciz kirin,etkilemek
1268,belästigen::V,li tela yeki ketin,rahatsız etmek
1269,verbergen::V,veşartin,saklamak
1270,verbergen::V,kemîndanîn,saklamak
1271,täuschen::V,xapandin,aldatmak
1272,täuschen::V,lê zexeli kirin,aldatmak
1273,betrügen::V,xapandin,aldatmak
1274,betrügen::V,xapandin,dolandırmak
1275,töten::V,kûştin,öldürmek
1276,wohnen::V,rûniştin,oturmak
1277,arbeiten::V,kar kirin,çalışmak
1278,arbeiten::V,şêxulin,çalışmak
1279,sammeln::V,komkirin,toplamak
1280,pflücken::V,çinîn,koparmak
1281,jagen::V,nêçîr kirin,avlanmak
1282,fischen::V,masî girtin,balık tutmak
1283,fassen::V,pê girtin,tutmak
1284,fassen::V,pê girtin,yakalamak
1285,fassen::V,sêm kirin,tutmak
1286,fassen::V,sêm kirin,yakalamak
1287,hüten::V,hei jê man,otlatmak
1288,treiben::V,bêherandin,gütmek
1289,anbinden::V,tewilandin,bağlamak
1290,füttern::V,xwarine dan lê,beslemek
1291,melken::V,dotin,sağmak
1292,hacken::V,kolandin,yarmak
1293,gießen::V,av dan,sulamak
1294,reifen::V,kemilîn,olgunlaşmak
1295,zubereiten::V,çe kirin,hazırlamak
1296,kochen::V,xwarin çe kirin,pişirmek
1297,kochen::V,xwarin çe kirin,kaynatmak
1298,kochen::V,kelandin,pişirmek
1299,kochen::V,kelandin,kaynatmak
1300,backen::V,pijandin,pişirmek
1301,backen::V,pijandin,fırında pişirmek
1302,braten::V,qelandin,kızartmak
1303,braten::V,sor kirin,kızartmak
1304,umrühren::V,têvdan,karıştırmak
1305,stricken::V,hûnan,örmek
1306,nähen::V,kêl kirin,dikmek
1307,färben::V,boyax kirin,boyamak
1308,reinigen::V,paqijkirin,temizlemek
1309,waschen::V,şuştin,yıkamak
1310,abwischen::V,pakîj kirin,silmek
1311,spülen::V,şuştin,çalkamak
1312,fegen::V,maliştin,süpürmek
1313,kehren::V,maliştin,süpürmek
1314,baden::V,serîşûştin,yıkanmak
1315,baden::V,serîşûştin,banyo yapmak
1316,sich waschen::V,serîşûştin,yıkanmak
1317,ausziehen::V,jê kirin,çıkarmak
1318,anziehen::V,pê kirin,giymek
1319,sich anziehen::V,xwe kirin,giyinmek
1320,kämmen::V,şeh kirin,taramak
1321,schmücken::V,xemilandin,süslemek
1322,sagen::V,gotin,demek
1323,sagen::V,gotin,söylemek
1324,sagen::V,peyivîn,demek
1325,sagen::V,peyivîn,söylemek
1326,sprechen::V,peyivîn,konuşmak
1327,reden::V,axaftin,konuşmak
1328,sich unterhalten::V,hev biştaxilin,sohbet etmek
1329,fragen::V,pirsîn,sormak
1330,fragen::V,pirs kirin,sormak
1331,bitten::V,tika kirin,dilemek
1332,bitten::V,tika kirin,rica etmek
1333,erzählen::V,behs kirin,bahsetmek
1334,erzählen::V,behs kirin,hikâye etmek
1335,mitteilen::V,vegotin,bildirmek
1336,nennen::V,bi nav kirin,adlandırmak
1337,rufen::V,bakirin,çağırmak
1338,prahlen::V,pesnê xwe dan,övünmek
1339,übersetzen::V,qulibandin,çevirmek
1340,übersetzen::V,qulibandin,tercüme etmek
1341,übersetzen::V,derbas kirin,çevirmek
1342,übersetzen::V,derbas kirin,tercüme etmek
1343,denken::V,fikirîn,düşünmek
1344,glauben::V,bawer bûn,inanmak
1345,glauben::V,bawer bûn,zannetmek
1346,bemerken::V,bala xwe dan,farkına varmak
1347,bemerken::V,çac lê ketin,farkına varmak
1348,erkennen::V,pêhesîn,tanımak
1349,begreifen::V,fêmkirin,anlamak
1350,begreifen::V,fêmkirin,kavramak
1351,verstehen::V,fêmkirin,duymak
1352,verstehen::V,fêmkirin,anlamak
1353,lernen::V,halmandin,öğrenmek
1354,lernen::V,fêrbun,öğrenmek
1355,wissen::V,zanîn,bilmek
1356,sich erinnern an::V,bir bûn,hatırlamak
1357,vergessen::V,ji bir kirin,unutmak
1358,messen::V,pê kanîn,ölçmek
1359,zählen::V,hejmardin,saymak
1360,rechnen::V,hesibandin,hesap etmek
1361,lesen::V,xwendin,okumak
1362,malen::V,rengandin,resmini yapmak
1363,malen::V,boyax kirin,resmini yapmak
1364,zeichnen::V,işaret kirin,çizmek
1365,schreiben::V,nivîsandin,yazmak
1366,besitzen::V,hebûn,haiz olmak
1367,besitzen::V,hebûn,sahip olmak
1368,kaufen::V,kirîn,almak
1369,verkaufen::V,firotin,satmak
1370,bezahlen::V,pere dan,ödemek
1371,zahlen::V,pere dan,ödemek
1372,zahlen::V,dayin,ödemek
1373,beherrschen::V,zebt kirin,hâkim olmak
1374,beherrschen::V,hukim kirin,hâkim olmak
1375,ertragen::V,bihêzkirin,dayanmak
1376,ertragen::V,bihêzkirin,katlanmak
