,Concept_ID,cy,pt
828,plötzlich::ADV,yn sydyn,de repente
829,sofort::ADV,ar unwaith,imediatamente
830,später::ADV,yn ddiweddarach,mais tarde
831,jetzt::ADV,yn awr,agora
832,heute::ADV,heddiw,hoje
833,morgen::ADV,yfory,amanhã
834,bald::ADV,yn fuan,logo
835,bald::ADV,yn fuan,breve
836,bald::ADV,gyda hyn,logo
837,bald::ADV,gyda hyn,breve
838,dann::ADV,yna,então
839,dann::ADV,yna,depois
840,dann::ADV,y pryd hwnnw,então
841,dann::ADV,y pryd hwnnw,depois
842,gestern::ADV,ddoe,ontem
843,einst::ADV,gynt,antigamente
844,damals::ADV,ar y pryd,então
845,damals::ADV,bryd hynny,então
846,danach::ADV,wedyn,logo
847,danach::ADV,wedyn,depois
848,vorher::ADV,o'r blaen,antes
849,zuerst::ADV,yn gyntaf,primeiro
850,einmal::ADV,unwaith,uma vez
851,manchmal::ADV,weithiau,às vezes
852,manchmal::ADV,ar brydiau,às vezes
853,oft::ADV,yn aml,muitas vezes
854,oft::ADV,yn fynych,muitas vezes
855,immer::ADV,bob amser,sempre
856,niemals::ADV,ni ... byth,nunca
857,niemals::ADV,ni ... erioed,nunca
858,hier::ADV,yma,cá
859,hier::ADV,yma,aqui
860,hierhin::ADV,hyd yma,para cá
861,von hier::ADV,oddi yma,daqui
862,dort::ADV,acw,lá
863,dort::ADV,acw,ali
864,dorthin::ADV,tuag yno,lá
865,dorthin::ADV,tuag yno,para lá
866,geradeaus::ADV,syth ymlaen,em frente
867,vorwärts::ADV,ymlaen,avante
868,rückwärts::ADV,yn ôl,para trás
869,zurück::ADV,yn ôl,atrás
870,unten::ADV,isod,debaixo
871,unten::ADV,isod,em baixo
872,unten::ADV,oddi tanodd,debaixo
873,unten::ADV,oddi tanodd,em baixo
874,hinab::ADV,i lawr,para baixo
875,hinab::ADV,i waered,para baixo
876,oben::ADV,fry,em cima
877,hinauf::ADV,i fyny,para cima
878,hinauf::ADV,i'r lan,para cima
879,überall::ADV,ym mhobman,em toda parte
880,nicht::ADV,ni,não
881,nicht::ADV,nid,não
882,ein wenig::ADV,tipyn,um pouco
883,ein wenig::ADV,tipyn,um bocado
884,ein wenig::ADV,ychydig,um pouco
885,ein wenig::ADV,ychydig,um bocado
886,kaum::ADV,prin,apenas
887,sehr::ADV,iawn,muito
888,so::ADV,fel,tão
889,so::ADV,fel,assim
890,so::ADV,felly,tão
891,so::ADV,felly,assim
892,noch::ADV,eto,ainda
893,nur::ADV,yn unig,só
894,nur::ADV,yn unig,apenas
895,nur::ADV,yn unig,somente
896,schon::ADV,eisoes,já
897,schon::ADV,yn barod,já
898,wieder::ADV,drachefn,outra vez
899,vergebens::ADV,yn ofer,em vão
900,vor::PRP,o flaen,diante de
901,hinter::PRP,ar ôl,atrás de
902,unter::PRP,islaw,sob
903,unter::PRP,islaw,debaixo de
904,durch::PRP,trwy,por
905,durch::PRP,trwy,através de
906,neben::PRP,ar bwys,junto de
907,neben::PRP,ar bwys,ao lado de
908,zwischen::PRP,rhwng,entre
909,zwischen::PRP,cydrhwng,entre
910,wegen::PRP,o achos,por
911,wegen::PRP,o achos,por causa de
912,wegen::PRP,oherwydd,por
913,wegen::PRP,oherwydd,por causa de
914,dies::PRN,hyn,isto
915,das::PRN,hynny,isso
916,das::PRN,hynny,aquilo
917,alles::PRN,popeth,todo
918,ich::PRN,fi,eu
919,du::PRN,ti,tu
920,er::PRN,fe,ele
921,wir::PRN,ni,nós
922,ihr::PRN,chi,vós
923,ihr::PRN,chi,vocês
924,sie::PRN,hwy,eles
925,was::FPRN,pa beth,quê
926,wer::FPRN,pwy,quem
927,wo::FADV,ble,onde
928,wo::FADV,ym mha le,onde
929,wohin::FADV,i ble,aonde
930,wohin::FADV,i ble,para onde
931,wohin::FADV,i ba le,aonde
932,wohin::FADV,i ba le,para onde
933,wie::FADV,sut,como
934,warum::FADV,pam,porquê
935,warum::FADV,pam,por que
936,wieviel::FNUM,faint,quanto
937,eins::NUM,un,um
938,zwei::NUM,dau,dois
939,drei::NUM,tri,três
940,vier::NUM,pedwar,quatro
941,fünf::NUM,pump,cinco
942,sechs::NUM,chwech,seis
943,sieben::NUM,saith,sete
944,acht::NUM,wyth,oito
945,neun::NUM,naw,nove
946,zehn::NUM,deg,dez
947,elf::NUM,un ar ddeg,onze
948,zwölf::NUM,deuddeg,doze
949,zwölf::NUM,un deg dau,doze
950,zwanzig::NUM,ugain,vinte
951,dreißig::NUM,tri deg,trinta
952,dreißig::NUM,deg ar hugain,trinta
953,vierzig::NUM,deugain,quarenta
954,fünfzig::NUM,hanner cant,cinquenta
955,sechzig::NUM,chwe deg,sessenta
956,siebzig::NUM,saith deg,setenta
957,siebzig::NUM,deg a thrigain,setenta
958,achtzig::NUM,wyth deg,oitenta
959,achtzig::NUM,pedar ugain,oitenta
960,neunzig::NUM,naw deg,noventa
961,neunzig::NUM,deg a phedwar ugain,noventa
962,hundert::NUM,cant,cem
963,hundert::NUM,cant,cento
964,tausend::NUM,mil,mil
965,und::CNJ,a,e
966,oder::CNJ,neu,ou
967,stehen::V,sefyll,estar em pé
968,sitzen::V,eistedd,estar sentado
969,liegen::V,gorwedd,jazer
970,liegen::V,gorwedd,estar deitado
971,hängen::V,hongian,pender
972,hängen::V,hongian,estar pendurado
973,werden::V,dod yn,tornar-se
974,werden::V,mynd yn,tornar-se
975,passieren::V,digwydd,acontecer
976,beginnen::V,cychwyn,começar
977,enden::V,gorffen,acabar
978,enden::V,gorffen,terminar
979,wechseln::V,newid,variar
980,wechseln::V,newid,alternar
981,aufgehen[Sonne]::V,codi,nascer
982,untergehen[Sonne]::V,machlud,pôr-se
983,scheinen[Sonne]::V,tywynnu,brilhar
984,donnern::V,taranu,trovejar
985,wehen::V,chwythu,soprar
986,strömen::V,ffrydio,correr
987,fließen::V,llifo,fluir
988,sich drehen::V,troi,girar
989,sich drehen::V,cylchdroi,girar
990,schwanken::V,siglo,oscilar
991,schwingen::V,siglo,vibrar
992,fallen::V,cwympo,cair
993,brennen::V,llosgi,arder
994,rauchen::V,mygu,fumegar
995,regnen::V,glawio,chover
996,gefrieren::V,rhewi,gelar
997,gefrieren::V,rhewi,congelar
998,tauen::V,toddi,derreter
999,tauen::V,toddi,descongelar
1000,tauen::V,meirioli,derreter
1001,tauen::V,meirioli,descongelar
1002,schmelzen::V,toddi,fundir-se
1003,trocknen::V,sychu,secar
1004,sieden::V,berwi,ferver
1005,faulen::V,pydru,estragar-se
1006,faulen::V,braenu,estragar-se
1007,verfaulen::V,pydru,apodrecer
1008,verfaulen::V,dadfeilio,apodrecer
1009,reißen::V,clecian,romper-se
1010,reißen::V,torri'n glats,romper-se
1011,versinken::V,suddo,afundar-se
1012,vergehen::V,myned heibio,passar
1013,vergehen::V,pasio,passar
1014,erscheinen::V,ymddangos,aparecer
1015,verschwinden::V,diflannu,desaparecer
1016,sinken::V,syrthio,descer
1017,abnehmen::V,lleihau,diminuir
1018,abnehmen::V,lleihau,decrescer
1019,zunehmen::V,cynyddu,crescer
1020,zunehmen::V,cynyddu,aumentar
1021,steigen::V,codi,subir
1022,wachsen::V,tyfu,crescer
1023,glänzen::V,disgleirio,brilhar
1024,funkeln::V,pefrio,cintilar
1025,lärmen::V,cadw sŵn,fazer barulho
1026,lärmen::V,gwneud twrw,fazer barulho
1027,läuten::V,canu,chocalhar
1028,klingeln::V,canu,tocar
1029,klingeln::V,seinio,tocar
1030,klirren::V,tincian,tinir
1031,brausen::V,rhuo,bramar
1032,rauschen::V,siffrwd,murmurar
1033,rauschen::V,siffrwd,rumorejar
1034,rauschen::V,chwithrwd,murmurar
1035,rauschen::V,chwithrwd,rumorejar
1036,klingen::V,seinio,soar
1037,bellen::V,cyfarth,ladrar
1038,heulen::V,udo,uivar
1039,heulen::V,oernadu,uivar
1040,blasen::V,chwythu,soprar
1041,pfeifen::V,chwibanu,assobiar
1042,schreien::V,gweiddi,gritar
1043,schreien::V,bloeddio,gritar
1044,stöhnen::V,griddfan,gemer
1045,zittern::V,crynu,tremer
1046,leben::V,byw,viver
1047,geboren werden::V,cael eich geni,nascer
1048,atmen::V,anadlu,respirar
1049,trinken::V,yfed,beber
1050,essen::V,bwyta,comer
1051,schlucken::V,llyncu,engolir
1052,müde werden::V,blino,cansar-se
1053,einschlafen::V,mynd i gysgu,adormecer
1054,einschlafen::V,syrthio i gysgu,adormecer
1055,schlafen::V,huno,dormir
1056,schlafen::V,cysgu,dormir
1057,aufwachen::V,dihuno,acordar
1058,aufstehen::V,codi,levantar-se
1059,sich erholen::V,ymlacio,descansar
1060,sich erholen::V,dadflino,descansar
1061,krank werden::V,mynd yn sâl,adoecer
1062,krank werden::V,mynd yn sâl,ficar doente
1063,krank werden::V,mynd yn wael,adoecer
1064,krank werden::V,mynd yn wael,ficar doente
1065,krank sein::V,gwaelu,estar doente
1066,schmerzen::V,brifo,doer
1067,husten::V,pesychu,tossir
1068,genesen::V,gwella,convalescer
1069,genesen::V,cael yn ôl,convalescer
1070,sterben::V,marw,morrer
1071,umkommen::V,trengi,perecer
1072,sich bewegen::V,symud,mover-se
1073,sich rühren::V,syflyd,mexer-se
1074,sich erheben::V,codi,levantar-se
1075,sich setzen::V,eistedd,sentar-se
1076,hinfallen::V,cwympo,cair
1077,laufen::V,cerdded,andar
1078,laufen::V,cerdded,caminhar
1079,schreiten::V,camu,andar
1080,schreiten::V,camu,caminhar
1081,spazierengehen::V,mynd am dro,passear
1082,eilen::V,rhuthro,apressar-se
1083,sich beeilen::V,brysio,apressar-se
1084,sich beeilen::V,brysio,despachar-se
1085,sausen::V,rhuthro,correr
1086,rennen::V,rhedeg,correr
1087,springen::V,llamu,saltar
1088,springen::V,neidio,saltar
1089,klettern::V,dringo,trepar
1090,schaukeln::V,siglo,baloiçar
1091,kriechen::V,cropian,rastejar
1092,kriechen::V,cropian,arrastar-se
1093,schwimmen::V,nofio,nadar
1094,tauchen::V,plymio,mergulhar
1095,tauchen::V,ymsuddo,mergulhar
1096,rudern::V,rhwyfo,remar
1097,fahren::V,gyrru,ir
1098,fahren::V,dreifio,ir
1099,fliegen::V,hedfan,voar
1100,gehen::V,mynd,ir
1101,gehen::V,mynd,andar
1102,weggehen::V,mynd,partir
1103,weggehen::V,mynd,ir-se embora
1104,weggehen::V,ymadael,partir
1105,weggehen::V,ymadael,ir-se embora
1106,abfahren::V,ymadael,sair
1107,abfahren::V,ymadael,partir
1108,anhalten::V,stopio,parar
1109,hineingehen::V,mynd i mewn,entrar
1110,eintreten::V,mynd i,entrar
1111,kommen::V,dod,vir
1112,ankommen::V,cyrraedd,chegar
1113,zurückkommen::V,dychwelyd,voltar
1114,zurückkommen::V,dychwelyd,regressar
1115,bleiben::V,aros,ficar
1116,bleiben::V,aros,permanecer
1117,bleiben::V,sefyll,ficar
1118,bleiben::V,sefyll,permanecer
1119,warten::V,aros,esperar
1120,warten::V,disgwyl,esperar
1121,erwarten::V,disgwyl,esperar
1122,erwarten::V,disgwyl,aguardar
1123,suchen::V,chwilio am,buscar
1124,suchen::V,chwilio am,procurar
1125,finden::V,darganfod,achar
1126,finden::V,darganfod,encontrar
1127,versuchen::V,profi,tentar
1128,versuchen::V,ceisio,tentar
1129,vorbereiten::V,paratoi,preparar
1130,lieben::V,caru,amar
1131,lieben::V,caru,querer
1132,mögen::V,hoffi,gostar de
1133,lachen::V,chwerthin,rir
1134,lachen::V,chwerthin,rir-se
1135,rühren::V,cynhyrfu,comover
1136,weinen::V,wylo,chorar
1137,weinen::V,llefain,chorar
1138,schimpfen::V,grwgnach,ralhar
1139,sich ärgern::V,gofidio,zangar-se
1140,sich fürchten::V,ofni,ter medo de
1141,sich fürchten::V,ofni,ter receio de
1142,fürchten::V,arswydo,temer
1143,fürchten::V,arswydo,recear
1144,fliehen::V,ffoi,fugir
1145,flüchten::V,dianc,refugiar-se
1146,sehen::V,gweld,ver
1147,anschauen::V,syllu,olhar
1148,anschauen::V,edrych,olhar
1149,ansehen::V,gwylio,mirar
1150,hören::V,clywed,ouvir
1151,zuhören::V,gwrando,escutar
1152,probieren::V,profi,provar
1153,probieren::V,profi,saborear
1154,riechen::V,arogli,cheirar
1155,fühlen::V,teimlo,sentir
1156,fühlen::V,clywed,sentir
1157,scheinen::V,ymddangos,parecer
1158,zu sehen sein::V,dod i'r golwg,estar à vista
1159,vernehmen::V,clywed sôn am,ouvir
1160,frieren::V,bod yn oer,ter frio
1161,tun::V,gwneud,fazer
1162,können::V,gallu,saber
1163,wollen::V,bod mewn angen,querer
1164,anfangen::V,dechrau,iniciar
1165,beenden::V,darfod,acabar
1166,beenden::V,darfod,terminar
1167,beenden::V,gorffen,acabar
1168,beenden::V,gorffen,terminar
1169,aufhören::V,peidio,cessar
1170,aufhören::V,peidio,desistir
1171,gelingen::V,llwyddo,sair bem
1172,gelingen::V,llwyddo,dar bom resultado
1173,geraten::V,diweddu,sair
1174,geraten::V,diweddu,dar resultado
1175,öffnen::V,agor,abrir
1176,schließen::V,cau,fechar
1177,stellen::V,gosod,pôr
1178,stellen::V,gosod,colocar
1179,setzen::V,gosod,pôr
1180,setzen::V,gosod,meter
1181,legen::V,gosod,pôr
1182,legen::V,gosod,meter
1183,berühren::V,cyffwrdd,tocar
1184,verbinden::V,cysylltu,unir
1185,verbinden::V,cysylltu,ligar
1186,bedecken::V,gorchuddio,cobrir
1187,aufhängen::V,crogi,pendurar
1188,aufhängen::V,hongian,pendurar
1189,anzünden::V,cynnau,acender
1190,aufheben::V,codi,apanhar
1191,aufheben::V,codi,levantar
1192,zurücklassen::V,gadael,deixar
1193,verlieren::V,colli,perder
1194,fallen lassen::V,gollwng,deixar cair
1195,machen::V,gwneud,fazer
1196,herstellen::V,cynhyrchu,produzir
1197,bauen::V,adeiladu,edificar
1198,bauen::V,adeiladu,construir
1199,reparieren::V,trwsio,reparar
1200,reparieren::V,trwsio,consertar
1201,reparieren::V,atgyweirio,reparar
1202,reparieren::V,atgyweirio,consertar
1203,verbessern::V,diwygio,melhorar
1204,ändern::V,altro,mudar
1205,ändern::V,altro,alterar
1206,graben::V,palu,cavar
1207,graben::V,cloddio,cavar
1208,beugen::V,plygu,curvar
1209,biegen::V,plygu,vergar
1210,drehen::V,troelli,girar
1211,wenden::V,troi,virar
1212,wenden::V,troi,voltar
1213,umdrehen::V,troi,virar
1214,umdrehen::V,troi,revolver
1215,heben::V,codi,levantar
1216,hochheben::V,dyrchafu,erguer
1217,hochheben::V,dyrchafu,levantar
1218,ergreifen::V,gafael,apanhar
1219,halten::V,dal,segurar
1220,drücken::V,pwyso,apertar
1221,drücken::V,gwasgu,apertar
1222,schieben::V,gwthio,empurrar
1223,kratzen::V,crafu,raspar
1224,lecken::V,llyfu,lamber
1225,beißen::V,cnoi,morder
1226,beißen::V,brathu,morder
1227,abreißen::V,tynnu ymaith,arrancar
1228,abschneiden::V,torri,talhar
1229,binden::V,clymu,ligar
1230,stecken::V,plannu,meter
1231,stecken::V,plannu,enfiar
1232,brechen::V,torri,romper
1233,brechen::V,torri,quebrar
1234,klopfen::V,taro,bater
1235,hauen::V,taro,bater
1236,kleben::V,gludio,colar
1237,reiben::V,rhwbio,esfregar
1238,streichen::V,taenu,barrar
1239,schleifen::V,hogi,afiar
1240,schneiden::V,torri,cortar
1241,rütteln::V,ysgytio,sacudir
1242,schütteln::V,siglo,abanar
1243,schütteln::V,siglo,sacudir
1244,schütteln::V,ysgwyd,abanar
1245,schütteln::V,ysgwyd,sacudir
1246,schwenken::V,siglo,agitar
1247,schütten::V,tywallt,deitar
1248,füllen::V,llenwi,encher
1249,einwickeln::V,lapio,envolver
1250,einwickeln::V,lapio,embrulhar
1251,tragen::V,cludo,levar
1252,tragen::V,cludo,trazer
1253,schleppen::V,llusgo,arrastar
1254,ziehen::V,tynnu,puxar
1255,aufbewahren::V,cadw,guardar
1256,aufbewahren::V,cadw,conservar
1257,werfen::V,taflu,lançar
1258,fangen::V,dal,apanhar
1259,packen::V,cipio,agarrar
1260,packen::V,crafangu,agarrar
1261,verstecken::V,celu,esconder
1262,verstecken::V,cuddio,esconder
1263,teilen::V,rhannu,partir
1264,teilen::V,rhannu,dividir
1265,schicken::V,anfon,enviar
1266,bringen::V,dod â,trazer
1267,hinzufügen::V,chwanegu,acrescentar
1268,bekommen::V,cael,obter
1269,erhalten::V,derbyn,receber
1270,nehmen::V,cymryd,tomar
1271,wählen::V,dewis,eleger
1272,wählen::V,dewis,escolher
1273,auswählen::V,dethol,escolher
1274,auswählen::V,dethol,seleccionar
1275,bewahren::V,cadw,guardar
1276,bewahren::V,cadw,conservar
1277,behindern::V,atal,impedir
1278,behindern::V,rhwystro,impedir
1279,verderben::V,difetha,estragar
1280,verderben::V,difetha,corromper
1281,beschädigen::V,niweidio,danificar
1282,zerbrechen::V,torri,romper
1283,zerbrechen::V,torri,quebrar
1284,zerreißen::V,rhwygo,rasgar
1285,zerstören::V,dinistrio,destruir
1286,verbrennen::V,llosgi,queimar
1287,geben::V,rhoi,dar
1288,reichen::V,estyn,passar
1289,schenken::V,rhoddi,oferecer
1290,versprechen::V,addo,prometer
1291,wünschen::V,dymuno,desejar
1292,loben::V,canmol,louvar
1293,küssen::V,cusanu,beijar
1294,wiegen::V,siglo,embalar
1295,zudecken::V,gorchuddio,tapar
1296,zudecken::V,gorchuddio,cobrir
1297,wecken::V,deffro,acordar
1298,wecken::V,deffro,despertar
1299,zeigen::V,dangos,mostrar
1300,führen::V,arwain,guiar
1301,führen::V,arwain,conduzir
1302,lehren::V,dysgu,ensinar
1303,unterrichten::V,hyfforddi,instruir
1304,aufziehen::V,dod i fyny,criar
1305,leiten::V,arwain,dirigir
1306,leiten::V,arwain,conduzir
1307,antreiben::V,annog,impelir
1308,lassen::V,gadael,fazer
1309,einladen::V,gwahodd,convidar
1310,vereinigen::V,uno,unir
1311,vereinigen::V,uno,reunir
1312,vereinigen::V,cyfuno,unir
1313,vereinigen::V,cyfuno,reunir
1314,besuchen::V,ymweld â,ir ver
1315,besuchen::V,ymweld â,visitar
1316,treffen::V,cwrdd,encontrar
1317,treffen::V,cyfarfod,encontrar
1318,sich versammeln::V,casglu,reunir-se
1319,sich versammeln::V,cynnull,reunir-se
1320,spielen::V,chwarae,jogar
1321,spielen::V,chwarae,brincar
1322,singen::V,canu,cantar
1323,tanzen::V,dawnsio,bailar
1324,sich trennen::V,ymwahanu,apartar-se
1325,verlassen::V,gadael,deixar
1326,verlassen::V,gadael,abandonar
1327,retten::V,achub,salvar
1328,bewachen::V,gwarchod,vigiar
1329,bewachen::V,gwarchod,guardar
1330,schützen::V,noddi,proteger
1331,verteidigen::V,amddiffyn,defender
1332,sich schlagen::V,ffraeo,brigar
1333,sich schlagen::V,ffraeo,bater-se
1334,sich schlagen::V,terfysgu,brigar
1335,sich schlagen::V,terfysgu,bater-se
1336,schießen::V,saethu,disparar
1337,siegen::V,ennill,vencer
1338,ärgern::V,cythruddo,irritar
1339,ärgern::V,cythruddo,aborrecer
1340,schlagen::V,curo,bater
1341,treten::V,cicio,pisar
1342,stechen::V,pigo,picar
1343,stoßen::V,gwthio,empurrar
1344,stehlen::V,dwyn,furtar
1345,stehlen::V,lladrata,furtar
1346,stören::V,aflonyddu,perturbar
1347,belästigen::V,trafferthu,incomodar
1348,belästigen::V,trafferthu,importunar
1349,verbergen::V,cuddio,ocultar
1350,verbergen::V,cuddio,esconder
1351,täuschen::V,twyllo,iludir
1352,täuschen::V,twyllo,enganar
1353,betrügen::V,hocedu,burlar
1354,betrügen::V,hocedu,enganar
1355,töten::V,lladd,matar
1356,wohnen::V,byw,morar
1357,arbeiten::V,gweithio,trabalhar
1358,sammeln::V,casglu,recolher
1359,sammeln::V,casglu,coleccionar
1360,pflücken::V,casglu,colher
1361,jagen::V,hela,caçar
1362,fischen::V,pysgota,pescar
1363,fassen::V,dal,apanhar
1364,hüten::V,bugeilio,guardar
1365,treiben::V,gyrru,conduzir
1366,anbinden::V,clymu,atar
1367,füttern::V,porthi,dar de comer a
1368,melken::V,godro,ordenhar
1369,hacken::V,torri,rachar
1370,gießen::V,dyfrhau,regar
1371,reifen::V,aeddfedu,amadurecer
1372,zubereiten::V,coginio,preparar
1373,kochen::V,berwi,cozer
1374,backen::V,pobi,cozer
1375,backen::V,crasu,cozer
1376,braten::V,ffrio,assar
1377,braten::V,ffrio,fritar
1378,umrühren::V,cyffroi,remexer
1379,stricken::V,gwau,tricotar
1380,stricken::V,gwau,fazer malha
1381,nähen::V,gwnïo,coser
1382,nähen::V,gwnïo,costurar
1383,färben::V,lliwio,tingir
1384,färben::V,lliwio,colorir
1385,reinigen::V,glanhau,limpar
1386,reinigen::V,glanhau,purificar
1387,waschen::V,golchi,lavar
1388,abwischen::V,sychu,limpar
1389,abwischen::V,sychu,esfregar
1390,spülen::V,streulio,lavar
1391,spülen::V,streulio,enxaguar
1392,fegen::V,ysgubo,varrer
1393,kehren::V,ysgubo,varrer
1394,baden::V,cael bath,banhar
1395,baden::V,cael bath,tomar banho
1396,sich waschen::V,ymolchi,lavar-se
1397,ausziehen::V,tynnu,despir
1398,anziehen::V,gwisgo,vestir
1399,sich anziehen::V,ymwisgo,vestir-se
1400,kämmen::V,cribo,pentear
1401,schmücken::V,harddu,adornar
1402,schmücken::V,addurno,adornar
1403,sagen::V,dweud,dizer
1404,sprechen::V,llefaru,falar
1405,reden::V,siarad,falar
1406,sich unterhalten::V,sgwrsio,conversar
1407,fragen::V,gofyn,perguntar
1408,bitten::V,gofyn am,pedir
1409,erzählen::V,dweud,contar
1410,mitteilen::V,cyfleu,comunicar
1411,mitteilen::V,cyfleu,participar
1412,nennen::V,enwi,nomear
1413,nennen::V,enwi,apelidar
1414,rufen::V,galw,chamar
1415,prahlen::V,brolio,gabar-se
1416,prahlen::V,brolio,vangloriar-se
1417,prahlen::V,ymffrostio,gabar-se
1418,prahlen::V,ymffrostio,vangloriar-se
1419,übersetzen::V,cyfieithu,traduzir
1420,denken::V,meddwl,pensar
1421,glauben::V,credu,crer
1422,glauben::V,coelio,crer
1423,bemerken::V,sylwi,notar
1424,bemerken::V,sylwi,observar
1425,erkennen::V,adnabod,reconhecer
1426,begreifen::V,amgyffred,apreender
1427,begreifen::V,amgyffred,compreender
1428,verstehen::V,deall,entender
1429,verstehen::V,deall,compreender
1430,lernen::V,dysgu,aprender
1431,wissen::V,gwybod,saber
1432,sich erinnern an::V,cofio,lembrar-se de
1433,sich erinnern an::V,cofio,recordar-se de
1434,vergessen::V,anghofio,esquecer
1435,messen::V,mesur,medir
1436,zählen::V,cyfrif,contar
1437,rechnen::V,cyfrifo,calcular
1438,lesen::V,darllen,ler
1439,malen::V,peintio,pintar
1440,zeichnen::V,tynnu,desenhar
1441,schreiben::V,ysgrifennu,escrever
1442,besitzen::V,meddu,possuir
1443,kaufen::V,prynu,comprar
1444,verkaufen::V,gwerthu,vender
1445,bezahlen::V,talu am,pagar
1446,zahlen::V,talu,pagar
1447,beherrschen::V,rheoli,imperar
1448,beherrschen::V,llywodraethu,imperar
1449,ertragen::V,dioddef,suportar
