,Concept_ID,eu,kl
1442,stören::V,galarazi,akornuserpaa
1443,belästigen::V,gohaindu,
1444,belästigen::V,alamena eman,
1445,verbergen::V,ezkutatu,anngigaa
1446,täuschen::V,tronpatu,
1447,täuschen::V,engainatu,
1448,betrügen::V,iruzurtu,peqquserluttuliorfigaa
1449,töten::V,hil,maappaa
1450,töten::V,hil,toquppaa
1451,töten::V,heriotza eman,maappaa
1452,töten::V,heriotza eman,toquppaa
1453,wohnen::V,bizi izan,najugaqarpoq
1454,arbeiten::V,lan egin,sulivoq
1455,arbeiten::V,behar egin,sulivoq
1456,sammeln::V,bildu,katersorpai
1457,sammeln::V,bildumatu,katersorpai
1458,pflücken::V,batu,
1459,pflücken::V,bildu,
1460,jagen::V,ehizatu,piniarpoq
1461,fischen::V,arrantzatu,aalisarpoq
1462,fischen::V,arrantza egin,aalisarpoq
1463,fassen::V,harrapatu,
1464,hüten::V,begiratu,
1465,treiben::V,bultza egin,
1466,anbinden::V,estekatu,qilerut
1467,anbinden::V,estekatu,qilersorpaa
1468,anbinden::V,estekatu,ungerlatserpaa
1469,füttern::V,bazkatu,nerlerpaa
1470,melken::V,jetzi,
1471,hacken::V,xehatu,
1472,gießen::V,isuri,imerterpaa
1473,reifen::V,heldu,
1474,reifen::V,zoritu,
1475,zubereiten::V,prestatu,
1476,kochen::V,egosi,igavoq
1477,backen::V,labean egin,
1478,braten::V,erregosi,siappaa
1479,umrühren::V,eragin,qeerlerpaa
1480,stricken::V,trikotatu,
1481,stricken::V,puntu egin,
1482,nähen::V,josi,
1483,färben::V,tindatu,misuppaa
1484,reinigen::V,ikuzi,sanniarpaa
1485,reinigen::V,garbitu,sanniarpaa
1486,waschen::V,xahutu,asappaa
1487,waschen::V,garbitu,asappaa
1488,abwischen::V,xukatu,saligarpaa
1489,abwischen::V,xukatu,saligartorpaa
1490,spülen::V,irakutzi,
1491,fegen::V,erraztatu,sanngiarpaa
1492,kehren::V,isastu,
1493,baden::V,bainatu,uffarpoq
1494,baden::V,bainua hartu,uffarpoq
1495,sich waschen::V,burua garbitu,uffarpoq
1496,ausziehen::V,erantzi,annoraajarpaa
1497,anziehen::V,jantzi,ativaa
1498,anziehen::V,jantzi,atitippaa
1499,sich anziehen::V,jantzi,atisalersorpoq
1500,kämmen::V,orraztu,
1501,schmücken::V,apaindu,
1502,sagen::V,esan,oqarpoq
1503,sprechen::V,mintzatu,oqaluttarpoq
1504,sprechen::V,hitz egin,oqaluttarpoq
1505,reden::V,hitz egin,oqaluppoq
1506,sich unterhalten::V,solastu,
1507,sich unterhalten::V,solas egin,
1508,fragen::V,galdetu,aperaa
1509,bitten::V,eskatu,aperaa
1510,bitten::V,eskatu,qinnuigaa
1511,bitten::V,galdegin,aperaa
1512,bitten::V,galdegin,qinnuigaa
1513,erzählen::V,edestu,oqaluttuaraa
1514,erzählen::V,kontatu,oqaluttuaraa
1515,mitteilen::V,jakinarazi,oqalualaarpoq
1516,nennen::V,izena eman,
1517,rufen::V,dei egin,qaaqquaa
1518,prahlen::V,harrokerian ibili,oqqartuvoq
1519,prahlen::V,harrokerian ibili,oqallortuvoq
1520,prahlen::V,ahoberokeriak esan,oqqartuvoq
1521,prahlen::V,ahoberokeriak esan,oqallortuvoq
1522,übersetzen::V,itzuli,ikaarpoq
1523,übersetzen::V,itzuli,nutserpaa
1524,denken::V,pentsatu,isumaqarpoq
1525,denken::V,gogoeta egin,isumaqarpoq
1526,glauben::V,sinetsi,upperaa
1527,glauben::V,sinetsi,isumaqarpoq
1528,bemerken::V,ohartu,
1529,bemerken::V,konturatu,
1530,erkennen::V,ezagutu,ilisaraa
1531,erkennen::V,antzeman,ilisaraa
1532,begreifen::V,ulertu,
1533,verstehen::V,aditu,paasivaa
1534,lernen::V,ikasi,ilinniarpoq
1535,wissen::V,jakin,nalunngilaa
1536,sich erinnern an::V,gogoratu,eqqaavaa
1537,sich erinnern an::V,gogoan izan,eqqaavaa
1538,vergessen::V,ahaztu,puiorpaa
1539,vergessen::V,ahantzi,puiorpaa
1540,messen::V,neurtu,ussersarpaa
1541,zählen::V,zenbatu,kisitsivoq
1542,zählen::V,kopuratu,kisitsivoq
1543,rechnen::V,kalkulatu,kisitsivoq
1544,lesen::V,irakurri,atuarpoq
1545,malen::V,margotu,qalipappaa
1546,zeichnen::V,marraztu,
1547,schreiben::V,idatzi,allappoq
1548,besitzen::V,ukan,
1549,besitzen::V,eduki,
1550,kaufen::V,erosi,pisiaraa
1551,verkaufen::V,saldu,akigaa
1552,bezahlen::V,ordaindu,akilerpaa
1553,zahlen::V,ordaindu,
1554,beherrschen::V,menpean izan,inappaa
1555,ertragen::V,jasan,ernertaaraa
1556,ertragen::V,pairatu,ernertaaraa
