,Concept_ID,de,ru
814,fliehen::V,fliehen,убегать
815,flüchten::V,flüchten,убежать
816,sehen::V,sehen,видеть
817,anschauen::V,anschauen,посмотреть
818,ansehen::V,ansehen,смотреть
819,hören::V,hören,слышать
820,zuhören::V,zuhören,слушать
821,probieren::V,probieren,пробовать
822,riechen::V,riechen,нюхать
823,fühlen::V,fühlen,чувствовать
824,scheinen::V,scheinen,казаться
825,zu sehen sein::V,zu sehen sein,виднеться
826,vernehmen::V,vernehmen,услышать
827,frieren::V,frieren,мерзнуть
828,tun::V,tun,делать
829,können::V,können,мочь
830,können::V,können,уметь
831,wollen::V,wollen,хотеть
832,anfangen::V,anfangen,начать
833,beenden::V,beenden,закончить
834,aufhören::V,aufhören,перестать
835,gelingen::V,gelingen,удаться
836,geraten::V,geraten,оказаться
837,öffnen::V,öffnen,открыть
838,schließen::V,schließen,закрыть
839,stellen::V,stellen,поставить
840,setzen::V,setzen,посадить
841,legen::V,legen,класть
842,berühren::V,berühren,трогать
843,verbinden::V,verbinden,связать
844,bedecken::V,bedecken,покрыть
845,aufhängen::V,aufhängen,повесить
846,anzünden::V,anzünden,зажечь
847,aufheben::V,aufheben,поднять
848,zurücklassen::V,zurücklassen,оставить
849,verlieren::V,verlieren,потерять
850,fallen lassen::V,fallen lassen,уронить
851,machen::V,machen,сделать
852,herstellen::V,herstellen,изготовить
853,bauen::V,bauen,строить
854,reparieren::V,reparieren,чинить
855,verbessern::V,verbessern,улучшить
856,ändern::V,ändern,изменить
857,graben::V,graben,копать
858,beugen::V,beugen,согнуть
859,biegen::V,biegen,погнуть
860,drehen::V,drehen,вертеть
861,wenden::V,wenden,повернуть
862,umdrehen::V,umdrehen,перевернуть
863,heben::V,heben,поднимать
864,hochheben::V,hochheben,поднять
865,ergreifen::V,ergreifen,схватить
866,halten::V,halten,держать
867,drücken::V,drücken,нажимать
868,schieben::V,schieben,толкать
869,kratzen::V,kratzen,скрести
870,lecken::V,lecken,лизать
871,beißen::V,beißen,кусать
872,abreißen::V,abreißen,оторвать
873,abschneiden::V,abschneiden,отрезать
874,binden::V,binden,вязать
875,stecken::V,stecken,воткнуть
876,brechen::V,brechen,сломать
877,klopfen::V,klopfen,стучать
878,hauen::V,hauen,бить
879,kleben::V,kleben,клеить
880,reiben::V,reiben,тереть
881,streichen::V,streichen,намазать
882,schleifen::V,schleifen,точить
883,schneiden::V,schneiden,резать
884,rütteln::V,rütteln,шатать
885,schütteln::V,schütteln,трясти
886,schwenken::V,schwenken,махать
887,schütten::V,schütten,налить
888,füllen::V,füllen,наполнить
889,einwickeln::V,einwickeln,завернуть
890,tragen::V,tragen,нести
891,schleppen::V,schleppen,тащить
892,ziehen::V,ziehen,тянуть
893,aufbewahren::V,aufbewahren,хранить
894,werfen::V,werfen,бросать
895,fangen::V,fangen,ловить
896,packen::V,packen,схватить
897,verstecken::V,verstecken,спрятать
898,teilen::V,teilen,разделить
899,schicken::V,schicken,посылать
900,bringen::V,bringen,принести
901,hinzufügen::V,hinzufügen,добавить
902,bekommen::V,bekommen,достать
903,erhalten::V,erhalten,получить
904,nehmen::V,nehmen,взять
905,wählen::V,wählen,выбрать
906,auswählen::V,auswählen,отобрать
907,bewahren::V,bewahren,сохранить
908,behindern::V,behindern,препятствовать
909,verderben::V,verderben,испортить
910,beschädigen::V,beschädigen,повредить
911,zerbrechen::V,zerbrechen,разбить
912,zerreißen::V,zerreißen,разорвать
913,zerstören::V,zerstören,разрушить
914,verbrennen::V,verbrennen,сжечь
915,geben::V,geben,дать
916,reichen::V,reichen,передать
917,schenken::V,schenken,дарить
918,versprechen::V,versprechen,обещать
919,wünschen::V,wünschen,желать
920,loben::V,loben,хвалить
921,küssen::V,küssen,целовать
922,wiegen::V,wiegen,качать
923,zudecken::V,zudecken,накрыть
924,wecken::V,wecken,разбудить
925,zeigen::V,zeigen,показать
926,führen::V,führen,вести
927,lehren::V,lehren,учить
928,unterrichten::V,unterrichten,преподавать
929,aufziehen::V,aufziehen,воспитать
930,leiten::V,leiten,руководить
931,antreiben::V,antreiben,подгонять
932,lassen::V,lassen,заставить
933,einladen::V,einladen,пригласить
934,vereinigen::V,vereinigen,объединить
935,besuchen::V,besuchen,посетить
936,treffen::V,treffen,встретить
937,sich versammeln::V,sich versammeln,собраться
938,spielen::V,spielen,играть
939,singen::V,singen,петь
940,tanzen::V,tanzen,плясать
941,tanzen::V,tanzen,танцевать
942,sich trennen::V,sich trennen,расстаться
943,verlassen::V,verlassen,покинуть
944,retten::V,retten,спасти
945,bewachen::V,bewachen,охранять
946,schützen::V,schützen,уберегать
947,verteidigen::V,verteidigen,защитить
948,sich schlagen::V,sich schlagen,драться
949,schießen::V,schießen,стрелять
950,siegen::V,siegen,победить
951,ärgern::V,ärgern,сердить
952,schlagen::V,schlagen,ударить
953,treten::V,treten,пинать
954,stechen::V,stechen,уколоть
955,stoßen::V,stoßen,толкнуть
956,stehlen::V,stehlen,украсть
957,stören::V,stören,помешать
958,belästigen::V,belästigen,надоедать
959,verbergen::V,verbergen,скрыть
960,täuschen::V,täuschen,обмануть
961,betrügen::V,betrügen,смошенничать
962,töten::V,töten,убить
963,wohnen::V,wohnen,проживать
964,arbeiten::V,arbeiten,работать
965,sammeln::V,sammeln,собрать
966,pflücken::V,pflücken,рвать
967,pflücken::V,pflücken,срывать
968,jagen::V,jagen,охотиться
969,fischen::V,fischen,рыбачить
970,fassen::V,fassen,поймать
971,hüten::V,hüten,пасти
972,treiben::V,treiben,гнать
973,anbinden::V,anbinden,привязать
974,füttern::V,füttern,кормить
975,melken::V,melken,доить
976,hacken::V,hacken,рубить
977,gießen::V,gießen,полить
978,reifen::V,reifen,созреть
979,zubereiten::V,zubereiten,приготовить
980,kochen::V,kochen,варить
981,backen::V,backen,печь
982,braten::V,braten,жарить
983,umrühren::V,umrühren,перемешать
984,stricken::V,stricken,вязать
985,nähen::V,nähen,шить
986,färben::V,färben,покрасить
987,reinigen::V,reinigen,очистить
988,waschen::V,waschen,стирать
989,abwischen::V,abwischen,вытереть
990,spülen::V,spülen,полоскать
991,fegen::V,fegen,подметать
992,kehren::V,kehren,мести
993,baden::V,baden,купаться
994,sich waschen::V,sich waschen,мыться
995,ausziehen::V,ausziehen,снять
996,anziehen::V,anziehen,надеть
997,sich anziehen::V,sich anziehen,одеться
998,kämmen::V,kämmen,причесать
999,schmücken::V,schmücken,украсить
1000,sagen::V,sagen,сказать
1001,sprechen::V,sprechen,говорить
1002,reden::V,reden,разговаривать
1003,sich unterhalten::V,sich unterhalten,беседовать
1004,fragen::V,fragen,спросить
1005,bitten::V,bitten,просить
1006,erzählen::V,erzählen,рассказать
1007,mitteilen::V,mitteilen,сообщить
1008,nennen::V,nennen,назвать
1009,rufen::V,rufen,звать
1010,prahlen::V,prahlen,хвастаться
1011,übersetzen::V,übersetzen,перевести
1012,denken::V,denken,думать
1013,glauben::V,glauben,верить
1014,bemerken::V,bemerken,заметить
1015,erkennen::V,erkennen,узнать
1016,begreifen::V,begreifen,понять
1017,begreifen::V,begreifen,постичь
1018,verstehen::V,verstehen,услышать
1019,lernen::V,lernen,учиться
1020,wissen::V,wissen,знать
1021,sich erinnern an::V,sich erinnern an,вспомнить
1022,vergessen::V,vergessen,забыть
1023,messen::V,messen,мерить
1024,zählen::V,zählen,считать
1025,rechnen::V,rechnen,считать
1026,lesen::V,lesen,читать
1027,malen::V,malen,рисовать
1028,zeichnen::V,zeichnen,рисовать
1029,schreiben::V,schreiben,писать
1030,besitzen::V,besitzen,иметь
1031,kaufen::V,kaufen,купить
1032,verkaufen::V,verkaufen,продать
1033,bezahlen::V,bezahlen,заплатить
1034,zahlen::V,zahlen,платить
1035,beherrschen::V,beherrschen,владеть
1036,ertragen::V,ertragen,вытерпеть
