,Concept_ID,mn,en
843,wohin::FADV,хааш,where
844,wohin::FADV,хаана,where ... to
845,wohin::FADV,хаана,where to
846,wohin::FADV,хаана,where
847,wie::FADV,яаж,how
848,wie::FADV,хэрхэн,how
849,warum::FADV,юунд,why
850,warum::FADV,яагаад,why
851,wieviel::FNUM,хэдий,how much
852,wieviel::FNUM,хэд,how much
853,eins::NUM,нэг,one
854,zwei::NUM,хоёр,two
855,drei::NUM,гурав,three
856,vier::NUM,дөрөв,four
857,fünf::NUM,тав,five
858,sechs::NUM,зургаа,six
859,sieben::NUM,долоо,seven
860,acht::NUM,найм,eight
861,neun::NUM,ес,nine
862,zehn::NUM,арав,ten
863,elf::NUM,арван нэг,eleven
864,zwölf::NUM,арван хоёр,twelve
865,zwanzig::NUM,хорь,twenty
866,dreißig::NUM,гуч,thirty
867,vierzig::NUM,дөч,forty
868,fünfzig::NUM,тавь,fifty
869,sechzig::NUM,жар,sixty
870,siebzig::NUM,дал,seventy
871,achtzig::NUM,ная,eighty
872,neunzig::NUM,ер,ninety
873,hundert::NUM,зуу,a hundred
874,tausend::NUM,мянга,a thousand
875,und::CNJ,ч,and
876,und::CNJ,болон,and
877,oder::CNJ,буюу,or
878,stehen::V,зогсох,stand
879,sitzen::V,суух,sit
880,liegen::V,хэвтэх,lie
881,hängen::V,өлгөөтэй байх,hang
882,hängen::V,дүүжлээтэй байх,hang
883,werden::V,болох,become
884,passieren::V,тохиох,happen
885,beginnen::V,эхлэх,begin
886,enden::V,дүүрэх,end
887,wechseln::V,хувирах,change
888,aufgehen[Sonne]::V,мандах,rise
889,untergehen[Sonne]::V,жаргах,set
890,scheinen[Sonne]::V,гэрэлтэх,shine
891,donnern::V,дуугарах,thunder
892,wehen::V,салхилах,blow
893,wehen::V,хөөрөгдөх,blow
894,strömen::V,гүйх,stream
895,strömen::V,урсах,stream
896,fließen::V,урсах,flow
897,sich drehen::V,эргэлдэх,revolve
898,schwanken::V,хэлбэлзэх,sway
899,schwingen::V,ганхах,swing
900,schwingen::V,хэлбэлзэх,swing
901,fallen::V,унах,fall
902,brennen::V,шатах,burn
903,rauchen::V,баагих,smoke
904,regnen::V,бороо орно,rain
905,gefrieren::V,хөлдөх,freeze
906,tauen::V,хайлах,thaw
907,schmelzen::V,уярах,melt
908,trocknen::V,хатах,dry
909,sieden::V,буцлах,boil
910,sieden::V,даргилах,boil
911,faulen::V,үжрэх,rot
912,faulen::V,өмхийрөх,rot
913,verfaulen::V,бээх,decay
914,verfaulen::V,өгрөх,decay
915,reißen::V,цуурах,snap
916,versinken::V,живэх,sink
917,vergehen::V,нөгчих,pass
918,vergehen::V,өнгөрөх,pass
919,erscheinen::V,гарах,appear
920,erscheinen::V,бултайх,appear
921,verschwinden::V,далд орох,disappear
922,verschwinden::V,алга болох,disappear
923,sinken::V,татрах,drop
924,sinken::V,доошлох,drop
925,abnehmen::V,багасах,decrease
926,abnehmen::V,хорогдох,decrease
927,zunehmen::V,ихсэх,increase
928,steigen::V,нэмэгдэх,rise
929,wachsen::V,өсөх,grow
930,wachsen::V,ургах,grow
931,glänzen::V,гилгэнэх,shine
932,glänzen::V,гилбэгнэх,shine
933,funkeln::V,гялжах,sparkle
934,funkeln::V,гялалзах,sparkle
935,lärmen::V,шуугих,be noisy
936,läuten::V,цохих,chime
937,klingeln::V,хонхдох,ring
938,klingeln::V,дуугарах,ring
939,klirren::V,хангир жингэр хийх,tinkle
940,brausen::V,бургилах,roar
941,rauschen::V,сэржигнэх,rustle
942,klingen::V,хангинах,sound
943,bellen::V,хуцах,bark
944,heulen::V,улих,howl
945,blasen::V,үлзэх,blow
946,pfeifen::V,исгэрэх,whistle
947,schreien::V,хашгирах,shout
948,stöhnen::V,ёолох,groan
949,stöhnen::V,гэнгэнэх,groan
950,zittern::V,дагжих,tremble
951,leben::V,амьдрах,be alive
952,geboren werden::V,төрөх,be born
953,atmen::V,амьсгалах,breathe
954,trinken::V,уух,drink
955,essen::V,идэх,eat
956,schlucken::V,залгих,swallow
957,müde werden::V,ядрах,get tired
958,einschlafen::V,унтчих,fall asleep
959,schlafen::V,унтах,sleep
960,aufwachen::V,сэрэх,wake up
961,aufstehen::V,босох,get up
962,sich erholen::V,амрах,relax
963,krank werden::V,өвдөж эхлэх,fall ill
964,krank sein::V,өвдөх,be ill
965,schmerzen::V,өвдөх,ache
966,schmerzen::V,шархирах,ache
967,husten::V,ханиах,cough
968,genesen::V,засрах,recover
969,sterben::V,үхэх,die
970,sterben::V,нас барах,die
971,umkommen::V,үхэх,perish
972,sich bewegen::V,хөдлөх,move
973,sich rühren::V,хөдлөх,budge
974,sich erheben::V,босох,stand up
975,sich setzen::V,суух,sit down
976,hinfallen::V,ойчих,tumble
977,laufen::V,явган явах,walk
978,schreiten::V,алхах,pace
979,spazierengehen::V,зугаалах,go for a walk
980,eilen::V,хурдлах,rush
981,sich beeilen::V,яарах,hurry
982,sich beeilen::V,шамдах,hurry
983,sausen::V,давхих,dash
984,rennen::V,гүйх,run
985,springen::V,харайх,jump
986,springen::V,дэвхрэх,jump
987,klettern::V,авирах,climb
988,schaukeln::V,ганхалзах,seesaw
989,kriechen::V,мөлхөх,creep
990,schwimmen::V,сэлэх,swim
991,tauchen::V,шунгах,dive
992,rudern::V,сэлүүрдэх,row
993,fahren::V,явах,drive
994,fliegen::V,нисэх,fly
995,gehen::V,явах,go
996,weggehen::V,явах,go away
997,abfahren::V,одох,depart
998,abfahren::V,хөдлөх,depart
999,anhalten::V,зогсох,stop
1000,hineingehen::V,орох,go in
1001,eintreten::V,орох,enter
1002,kommen::V,ирэх,come
1003,ankommen::V,хүрэх,arrive
1004,zurückkommen::V,харих,come back
1005,zurückkommen::V,буцаж ирэх,come back
1006,bleiben::V,үлдэх,stay
1007,warten::V,хүлээх,wait
1008,erwarten::V,хүлээх,wait for
1009,suchen::V,эрэх,seek
1010,suchen::V,эрэх,look for
1011,suchen::V,бэдрэх,seek
1012,suchen::V,бэдрэх,look for
1013,finden::V,олох,find
1014,versuchen::V,оролдох,try
1015,vorbereiten::V,бэлтгэх,prepare
1016,lieben::V,янаглах,love
1017,mögen::V,таалах,like
1018,lachen::V,инээх,laugh
1019,rühren::V,сэтгэл уяруулах,move
1020,weinen::V,уйлах,weep
1021,schimpfen::V,хараах,grumble
1022,sich ärgern::V,уурлах,be annoyed
1023,sich fürchten::V,айх,be afraid
1024,fürchten::V,айх,be afraid of
1025,fliehen::V,зугтах,flee
1026,fliehen::V,гүйж очих,flee
1027,flüchten::V,оргох,escape
1028,sehen::V,үзэх,see
1029,anschauen::V,харах,look at
1030,ansehen::V,харах,watch
1031,hören::V,дуулах,hear
1032,zuhören::V,чагнах,listen
1033,probieren::V,амсаж үзэх,taste
1034,riechen::V,үнэрлэх,smell
1035,fühlen::V,мэдрэх,feel
1036,scheinen::V,шиг үзэгдэх,seem
1037,zu sehen sein::V,үзэгдэх,show
1038,zu sehen sein::V,харагдах,show
1039,vernehmen::V,дуулах,hear
1040,frieren::V,даарах,be cold
1041,tun::V,хийх,do
1042,tun::V,үйлдэх,do
1043,können::V,болох,can
1044,wollen::V,хүсэх,want
1045,anfangen::V,эхлэх,start
1046,beenden::V,дуусгах,finish
1047,aufhören::V,болих,stop
1048,aufhören::V,зогсох,stop
1049,gelingen::V,бүтэх,succeed
1050,geraten::V,илрэх,turn out
1051,öffnen::V,нээх,open
1052,öffnen::V,тайлах,open
1053,schließen::V,хаах,close
1054,stellen::V,тавих,put
1055,stellen::V,босгох,put
1056,setzen::V,суулгах,place
1057,legen::V,хийх,lay
1058,legen::V,тавих,lay
1059,berühren::V,шүргэх,touch
1060,verbinden::V,залгах,connect
1061,bedecken::V,бүрэх,cover
1062,aufhängen::V,өлгөх,hang up
1063,aufhängen::V,дүүжлэх,hang up
1064,anzünden::V,асаах,light
1065,anzünden::V,ноцоох,light
1066,aufheben::V,өргөх,pick up
1067,zurücklassen::V,орхих,leave
1068,zurücklassen::V,үлдээх,leave
1069,verlieren::V,гээх,lose
1070,fallen lassen::V,унагах,drop
1071,machen::V,хийх,make
1072,machen::V,гаргах,make
1073,herstellen::V,бүтээх,produce
1074,bauen::V,барих,build
1075,reparieren::V,засах,mend
1076,reparieren::V,сэлбэх,mend
1077,verbessern::V,засах,improve
1078,verbessern::V,сайжруулах,improve
1079,ändern::V,өөрчлөх,alter
1080,graben::V,малтах,dig
1081,beugen::V,бөгтийлгөх,bow
1082,biegen::V,матах,bend
1083,biegen::V,муруйлгах,bend
1084,drehen::V,эргүүлэх,spin
1085,wenden::V,эргүүлэх,turn
1086,umdrehen::V,хөрвүүлэх,turn around
1087,heben::V,өргөх,raise
1088,hochheben::V,өргөх,lift
1089,ergreifen::V,атгах,seize
1090,halten::V,барих,hold
1091,drücken::V,дарах,press
1092,schieben::V,түлхэх,push
1093,kratzen::V,хусах,scrape
1094,kratzen::V,маажих,scrape
1095,lecken::V,долоох,lick
1096,beißen::V,зуух,bite
1097,beißen::V,хазах,bite
1098,abreißen::V,таслах,tear off
1099,abschneiden::V,тайрах,cut off
1100,binden::V,боох,tie
1101,binden::V,хүлэх,tie
1102,stecken::V,шаах,stick
1103,stecken::V,шигтгэх,stick
1104,brechen::V,хугалах,break
1105,klopfen::V,цохих,knock
1106,klopfen::V,тогших,knock
1107,hauen::V,дэлдэх,hit
1108,kleben::V,наах,glue
1109,reiben::V,нухах,rub
1110,reiben::V,нидчих,rub
1111,streichen::V,нялах,spread
1112,streichen::V,түрхэх,spread
1113,schleifen::V,билүүдэх,grind
1114,schleifen::V,гуранздах,grind
1115,schneiden::V,огтлох,cut
1116,rütteln::V,холхнулах,jolt
1117,schütteln::V,сэгсрэх,shake
1118,schwenken::V,дэвэх,swing
1119,schwenken::V,даллах,swing
1120,schütten::V,цутгах,pour
1121,schütten::V,аягалах,pour
1122,füllen::V,дүүргэх,fill
1123,einwickeln::V,боох,wrap
1124,einwickeln::V,ороох,wrap
1125,tragen::V,авчрах,carry
1126,schleppen::V,чирэх,drag
1127,ziehen::V,татах,pull
1128,aufbewahren::V,хадгалах,keep
1129,werfen::V,хаях,throw
1130,werfen::V,шидэх,throw
1131,fangen::V,барих,catch
1132,packen::V,шүүрэх,grab
1133,verstecken::V,нуух,hide
1134,teilen::V,хуваах,divide
1135,schicken::V,илгээх,send
1136,schicken::V,явуулах,send
1137,bringen::V,авчрах,bring
1138,bringen::V,аваачих,bring
1139,hinzufügen::V,нэмэх,add
1140,bekommen::V,хүлээн авах,get
1141,erhalten::V,хүлээн авах,receive
1142,nehmen::V,авах,take
1143,wählen::V,сонгох,choose
1144,auswählen::V,шилэх,select
1145,bewahren::V,гамнах,preserve
1146,behindern::V,саад хийх,hinder
1147,behindern::V,тотгор болох,hinder
1148,verderben::V,эвдэх,spoil
1149,beschädigen::V,гэмтээх,damage
1150,zerbrechen::V,хагалах,break
1151,zerbrechen::V,хага цохих,break
1152,zerreißen::V,урах,tear
1153,zerstören::V,эвдэх,destroy
1154,zerstören::V,сүйтгэх,destroy
1155,verbrennen::V,шатаах,burn
1156,geben::V,өгөх,give
1157,reichen::V,өгөх,hand
1158,reichen::V,дамжуулах,hand
1159,schenken::V,бэлэглэх,give
1160,versprechen::V,амлах,promise
1161,wünschen::V,ерөөх,wish
1162,loben::V,магтах,praise
1163,loben::V,сайшаах,praise
1164,küssen::V,озох,kiss
1165,küssen::V,үнсэх,kiss
1166,wiegen::V,бүүвэйлэх,rock
1167,zudecken::V,хучих,cover
1168,zudecken::V,бүтээх,cover
1169,wecken::V,сэрээх,wake
1170,zeigen::V,үзүүлэх,show
1171,führen::V,хөтлөх,guide
1172,lehren::V,заах,teach
1173,unterrichten::V,сургах,instruct
1174,aufziehen::V,өсгөх,bring up
1175,aufziehen::V,хүмүүжүүлэх,bring up
1176,leiten::V,удирдах,lead
1177,antreiben::V,шамдуулах,urge
1178,lassen::V,-уулах,let
1179,einladen::V,залах,invite
1180,vereinigen::V,нэгтгэх,unite
1181,vereinigen::V,хамтруулах,unite
1182,besuchen::V,зочлох,visit
1183,treffen::V,учрах,meet
1184,treffen::V,дайралдах,meet
1185,sich versammeln::V,хуралдах,assemble
1186,spielen::V,наадах,play
1187,singen::V,дуулах,sing
1188,tanzen::V,бүжиглэх,dance
1189,sich trennen::V,салах,separate
1190,verlassen::V,хаях,leave
1191,retten::V,гэтэлгэх,rescue
1192,bewachen::V,сахих,guard
1193,schützen::V,хамгаалах,protect
1194,verteidigen::V,хамгаалах,defend
1195,sich schlagen::V,зодолдох,brawl
1196,schießen::V,харвах,shoot
1197,schießen::V,буу буудах,shoot
1198,siegen::V,ялах,win
1199,ärgern::V,уурлуулах,annoy
1200,ärgern::V,уур хүргэх,annoy
1201,schlagen::V,цохих,beat
1202,treten::V,өшиглөх,kick
1203,stechen::V,хатгах,sting
1204,stoßen::V,ёврох,shove
1205,stoßen::V,нудрах,shove
1206,stehlen::V,хулгайлах,steal
1207,stören::V,саад болох,disturb
1208,belästigen::V,зовоох,bother
1209,belästigen::V,амраахгүй байх,bother
1210,verbergen::V,нуух,conceal
1211,verbergen::V,далдлах,conceal
1212,täuschen::V,мэхлэх,deceive
1213,betrügen::V,хуурах,cheat
1214,töten::V,алах,kill
1215,wohnen::V,суух,dwell
1216,wohnen::V,амьдрах,dwell
1217,arbeiten::V,ажиллах,work
1218,arbeiten::V,хөдөлмөрлөх,work
1219,sammeln::V,түүх,gather
1220,sammeln::V,хураах,gather
1221,pflücken::V,түүх,pick
1222,jagen::V,агнах,hunt
1223,jagen::V,гөрөөлөх,hunt
1224,fischen::V,загасчлах,fish
1225,fischen::V,загас барих,fish
1226,fassen::V,барих,catch
1227,hüten::V,маллах,herd
1228,hüten::V,хариулах,herd
1229,treiben::V,туух,drive
1230,anbinden::V,уях,tie up
1231,füttern::V,тэжээх,feed
1232,melken::V,саах,milk
1233,hacken::V,цавчих,chop
1234,gießen::V,услах,water
1235,reifen::V,боловсрох,ripen
1236,zubereiten::V,бэлдэх,cook
1237,kochen::V,чанах,boil
1238,backen::V,жигнэх,bake
1239,braten::V,шарах,fry
1240,braten::V,хайрах,fry
1241,umrühren::V,хутгах,stir
1242,stricken::V,нэхэх,knit
1243,stricken::V,сүлжих,knit
1244,nähen::V,оёх,sew
1245,färben::V,будах,dye
1246,reinigen::V,арилгах,clean
1247,reinigen::V,цэвэрлэх,clean
1248,waschen::V,угаах,wash
1249,abwischen::V,арчих,wipe
1250,spülen::V,зайлах,rinse
1251,fegen::V,хамах,sweep
1252,fegen::V,шүүрдэх,sweep
1253,kehren::V,шүүрдэх,sweep
1254,kehren::V,туужуудах,sweep
1255,baden::V,усанд орох,bath
1256,sich waschen::V,биеэ угаах,wash
1257,ausziehen::V,тайлах,take off
1258,anziehen::V,өмсөх,put on
1259,sich anziehen::V,хувцаслах,get dressed
1260,kämmen::V,самнах,comb
1261,schmücken::V,гоёх,decorate
1262,schmücken::V,чимэх,decorate
1263,sagen::V,гэх,say
1264,sagen::V,хэлэх,say
1265,sprechen::V,ярих,speak
1266,sprechen::V,өгүүлэх,speak
1267,reden::V,хэлэх,talk
1268,reden::V,хөөрөлдөх,talk
1269,sich unterhalten::V,ярилцах,chat
1270,fragen::V,асуух,ask
1271,bitten::V,гуйх,request
1272,erzählen::V,өгүүлэх,tell
1273,mitteilen::V,дуулгах,convey
1274,mitteilen::V,мэдээлэх,convey
1275,nennen::V,нэрлэх,name
1276,rufen::V,дуудах,call
1277,prahlen::V,бардах,brag
1278,prahlen::V,сайрхах,brag
1279,übersetzen::V,орчуулах,translate
1280,denken::V,санах,think
1281,glauben::V,итгэх,believe
1282,bemerken::V,ажих,notice
1283,bemerken::V,ажиглах,notice
1284,erkennen::V,таних,recognize
1285,begreifen::V,ойлгох,grasp
1286,verstehen::V,мэдэж авах,understand
1287,lernen::V,сурах,learn
1288,wissen::V,мэдэх,know
1289,sich erinnern an::V,дурсах,remember
1290,vergessen::V,мартах,forget
1291,messen::V,хэмжих,measure
1292,zählen::V,тоолох,count
1293,rechnen::V,тооцоох,calculate
1294,lesen::V,унших,read
1295,malen::V,зурах,paint
1296,zeichnen::V,дүрслэн бичих,draw
1297,schreiben::V,бичих,write
1298,besitzen::V,эзэмших,own
1299,kaufen::V,худалдан авах,buy
1300,verkaufen::V,худалдах,sell
1301,bezahlen::V,төлөх,pay for
1302,zahlen::V,төлөх,pay
1303,beherrschen::V,эзэмших,rule
1304,ertragen::V,тэсэх,endure
