,Concept_ID,hy,sl
752,vorher::ADV,առաջ,poprèj
753,zuerst::ADV,նախ,spŕva
754,einmal::ADV,մի անգամ,ênkrat
755,manchmal::ADV,երբեմն,včásih
756,oft::ADV,հաճախ,pogósto
757,immer::ADV,միշտ,védno
758,immer::ADV,միշտ,zméraj
759,niemals::ADV,երբեք,nikdàr
760,hier::ADV,այստեղ,tù
761,hier::ADV,այստեղ,túkaj
762,hierhin::ADV,այստեղ,sèmkaj
763,von hier::ADV,այդտեղից,od tú
764,dort::ADV,այնտեղ,tàm
765,dorthin::ADV,այնտեղ,tjà
766,geradeaus::ADV,ուղիղ,rávno napréj
767,vorwärts::ADV,առաջ,napréj
768,rückwärts::ADV,դեպի ետ,zádaj
769,zurück::ADV,ետ,nazáj
770,unten::ADV,ներքեւում,dôli
771,unten::ADV,ներքեւում,spôdaj
772,hinab::ADV,ներքեւ,dôl
773,oben::ADV,վերեւում,gôri
774,oben::ADV,վերեւում,zgôraj
775,hinauf::ADV,վերեւ,gôr
776,überall::ADV,ամենուր,povsód
777,nicht::ADV,չէ,ne
778,ein wenig::ADV,մի քիչ,málo
779,kaum::ADV,հազիվ,kómaj
780,sehr::ADV,շատ,zeló
781,so::ADV,այդպես,takó
782,noch::ADV,դեռ,še
783,nur::ADV,միայն,samó
784,schon::ADV,արդեն,žè
785,wieder::ADV,նորից,spét
786,wieder::ADV,դարձյալ,spét
787,vergebens::ADV,իզուր,zamàn
788,vergebens::ADV,իզուր,zastónj
789,vor::PRP,դիմացը,pred
790,hinter::PRP,ետեւը,za
791,unter::PRP,տակ,pod
792,durch::PRP,միջով,skózi
793,neben::PRP,քովը,kràj
794,neben::PRP,քովը,póleg
795,zwischen::PRP,միջեւ,med
796,zwischen::PRP,միջեւ,izmed
797,wegen::PRP,պատճառով,zarádi
798,wegen::PRP,շնորհից,zarádi
799,dies::PRN,սա,tó
800,dies::PRN,այս,tó
801,das::PRN,դա,tó
802,das::PRN,այդ,tó
803,alles::PRN,ամեն ինչ,vsè
804,ich::PRN,ես,jàz
805,du::PRN,դու,tí
806,er::PRN,նա,òn
807,wir::PRN,մենք,mí
808,ihr::PRN,դուք,ví
809,sie::PRN,նրանք,ôni
810,was::FPRN,ինչ,káj
811,wer::FPRN,ով,kdó
812,wo::FADV,ուր,kjé
813,wo::FADV,որտեղ,kjé
814,wohin::FADV,դեպի ուր,kám
815,wie::FADV,ինչպես,kakó
816,warum::FADV,ինչու,zakáj
817,wieviel::FNUM,որչափ,kóliko
818,eins::NUM,մեկ,êden
819,zwei::NUM,երկու,dvá
820,drei::NUM,երեք,trí
821,vier::NUM,չորս,štíri
822,fünf::NUM,հինգ,pét
823,sechs::NUM,վեց,šést
824,sieben::NUM,յոթ,sédem
825,acht::NUM,ութ,ósem
826,neun::NUM,ինը,devét
827,zehn::NUM,տասը,desét
828,elf::NUM,տասնմեկ,enájst
829,zwölf::NUM,տասներկու,dvánajst
830,zwanzig::NUM,քսան,dvájset
831,dreißig::NUM,երեսուն,trídeset
832,vierzig::NUM,քառասուն,štírideset
833,fünfzig::NUM,հիսուն,pétdeset
834,sechzig::NUM,վաթսուն,šéstdeset
835,siebzig::NUM,յոթանասուն,sédemdeset
836,achtzig::NUM,ութսուն,ósemdeset
837,neunzig::NUM,իննսուն,devétdeset
838,hundert::NUM,հարյուր,stó
839,tausend::NUM,հազար,tísoč
840,und::CNJ,ու,in
841,oder::CNJ,կամ,áli
842,stehen::V,կանգնել,státi
843,sitzen::V,նստել,sedéti
844,liegen::V,ստել,ležáti
845,hängen::V,կախվել,viséti
846,werden::V,դառնալ,postáti
847,passieren::V,պատահել,zgodíti se
848,beginnen::V,սկսվել,začéti se
849,enden::V,վերջանալ,končáti se
850,wechseln::V,փոխվել,ménjati se
851,aufgehen[Sonne]::V,բարձրանալ,vzíti
852,aufgehen[Sonne]::V,ելնել ,vzíti
853,untergehen[Sonne]::V,մտնել,zaíti
854,scheinen[Sonne]::V,շողալ,sijáti
855,scheinen[Sonne]::V,փայլել,sijáti
856,donnern::V,որոտալ,grméti
857,wehen::V,փչել,píhati
858,strömen::V,հոսել,líti
859,fließen::V,հոսել,têči
860,sich drehen::V,պտտվել,vrtéti se
861,schwanken::V,տատանվել,kolébati
862,schwingen::V,ճոճվել,níhati
863,fallen::V,ընկնել,pádati
864,brennen::V,այրվել,goréti
865,rauchen::V,ծխել,kadíti se
866,regnen::V,անձրեւ գալ,deževáti
867,gefrieren::V,սառչել,zmŕzniti
868,tauen::V,լկիլ,tájati
869,schmelzen::V,հալիլ,kopnéti
870,trocknen::V,չորանալ,sušíti se
871,sieden::V,եռալ,kipéti
872,faulen::V,փտել,gníti
873,verfaulen::V,նեխել,zgníti
874,reißen::V,պատռվել,tŕgati se
875,reißen::V,ճղվել,tŕgati se
876,versinken::V,սուզվել,pogrézniti se
877,vergehen::V,անցնել ,miníti
878,erscheinen::V,հայտնվել,pojáviti se
879,erscheinen::V,երեւալ,pojáviti se
880,verschwinden::V,անհետանալ,izgíniti
881,sinken::V,ընկնել,péšati
882,abnehmen::V,փոքրանալ,pojémati
883,zunehmen::V,մեծանալ,véčati se
884,zunehmen::V,մեծանալ,množíti se
885,steigen::V,բարձրանալ,dvígati se
886,wachsen::V,աճել,rásti
887,glänzen::V,նշուլել,sijáti
888,glänzen::V,փայլիլ,sijáti
889,funkeln::V,փայլատակել,ískriti se
890,lärmen::V,աղմուկ հանել,ropotáti
891,lärmen::V,աղմուկ հանել,razgrájati
892,läuten::V,զնգալ,zvoníti
893,klingeln::V,զնգալ,zvončkljáti
894,klirren::V,զնգզնգալ,žvenketáti
895,brausen::V,մոլեգնել,šuméti
896,rauschen::V,սոսափել,šuštéti
897,rauschen::V,սոսափել,šelestéti
898,klingen::V,հնչել,zvenéti
899,bellen::V,հաչել,lájati
900,heulen::V,ոռնալ ,zavíjati
901,blasen::V,փչել ,píhniti
902,pfeifen::V,սուլել,pískati
903,pfeifen::V,սուլել,žvížgati
904,schreien::V,գոռալ ,kričáti
905,stöhnen::V,տնքալ,stókati
906,zittern::V,դողալ,drgetáti
907,leben::V,ապրել,živéti
908,geboren werden::V,ծնվել,rodíti se
909,atmen::V,շնչել,díhati
910,trinken::V,խմել,píti
911,essen::V,ուտել,jésti
912,schlucken::V,կլանել,požírati
913,schlucken::V,կուլ տալ,požírati
914,müde werden::V,հոգնել,péšati
915,müde werden::V,հոգնել,utrúditi se
916,einschlafen::V,քուն մտնել,zaspáti
917,schlafen::V,քնել,spáti
918,aufwachen::V,արթննալ,zbudíti se
919,aufstehen::V,ելլել,vstáti
920,sich erholen::V,հանգստանալ,oddahníti se
921,krank werden::V,հիւանդանալ,oboléti
922,krank sein::V,հիվանդ լինել,bíti bolán
923,schmerzen::V,ցավել,boléti
924,husten::V,հազալ,kášljati
925,genesen::V,ապաքինվել,okrévati
926,sterben::V,մեռնել,umréti
927,sterben::V,վախճանվել,umréti
928,umkommen::V,կործանվել,pogíniti
929,sich bewegen::V,ընթանալ,zganíti se
930,sich rühren::V,շարժվել,premakníti se
931,sich erheben::V,կանգնել,vstájati
932,sich erheben::V,կանգնել,vzdígniti se
933,sich erheben::V,վեր կենալ,vstájati
934,sich erheben::V,վեր կենալ,vzdígniti se
935,sich setzen::V,նստել,sésti
936,hinfallen::V,ընկնել,pásti dôl
937,laufen::V,քայլել,hodíti
938,schreiten::V,ճեմել,stópati
939,spazierengehen::V,շրջագայել,na sprehòd íti
940,eilen::V,շտապել,drvéti
941,sich beeilen::V,շտապել ,hitéti
942,sausen::V,սլանալ,dírkati
943,rennen::V,վազել,dírjati
944,springen::V,ցատկել,skákati
945,klettern::V,մագլցել,plézati
946,schaukeln::V,ճոճվել,kolébati
947,schaukeln::V,օրորվել,kolébati
948,kriechen::V,սողալ,pláziti se
949,schwimmen::V,լողալ,plávati
950,tauchen::V,սուզվել,potápljati se
951,rudern::V,թիավարել,vesláti
952,fahren::V,ընթանալ,vozíti se
953,fahren::V,ընթանալ,peljáti se
954,fliegen::V,թռչել,létati
955,gehen::V,գնալ,íti
956,weggehen::V,հեռանալ,odíti
957,abfahren::V,ճանապարհվել,odpeljáti se
958,anhalten::V,կանգնել,ustáviti se
959,hineingehen::V,մտնել,íti nóter
960,eintreten::V,մտնել,vstopíti
961,kommen::V,գալ,príti
962,ankommen::V,ժամանել,prispéti
963,ankommen::V,ժամանել,prihájati
964,zurückkommen::V,վերադառնալ,vrníti se
965,bleiben::V,մնալ,ostáti
966,warten::V,սպասել,čákati
967,erwarten::V,սպասել,pričakováti
968,suchen::V,որոնել,iskáti
969,finden::V,գտնել,nájti
970,versuchen::V,փորձել,poskúšati
971,vorbereiten::V,պատրաստել,pripráviti
972,lieben::V,սիրել,ljubíti
973,mögen::V,հավանել,márati
974,mögen::V,սիրել,márati
975,lachen::V,ծիծաղել,smejáti se
976,rühren::V,հուզել,ganíti
977,weinen::V,լալ,jókati
978,weinen::V,լալ,plákati
979,schimpfen::V,տրտնջալ,psováti
980,schimpfen::V,տրտնջալ,zmérjati
981,schimpfen::V,քրթմնջել,psováti
982,schimpfen::V,քրթմնջել,zmérjati
983,sich ärgern::V,զայրանալ,jezíti se
984,sich fürchten::V,վախնալ,báti se
985,fürchten::V,վախենալ,báti se
986,fliehen::V,փախչել,bežáti
987,flüchten::V,փախչել,pobégniti
988,sehen::V,տեսնել,vídeti
989,anschauen::V,դիտել,oglédati
990,ansehen::V,նայել,glédati
991,hören::V,լսել,slíšati
992,zuhören::V,ունկնդրել,poslúšati
993,probieren::V,համը տեսել,poskúšati
994,riechen::V,հոտ առնել,dúhati
995,fühlen::V,զգալ,čutíti
996,scheinen::V,երեւալ,zdéti se
997,zu sehen sein::V,երեւալ,vídeti se
998,vernehmen::V,իմանալ ,čúti
999,frieren::V,մրսել,zébsti
1000,tun::V,անել,délati
1001,können::V,կարողանալ,môči
1002,wollen::V,ուզել,hotéti
1003,wollen::V,ցանկանալ,hotéti
1004,anfangen::V,սկսել,začéti
1005,beenden::V,վերջացնել,dokončáti
1006,aufhören::V,դադարել,prenéhati
1007,gelingen::V,հաջողվել,uspéti
1008,gelingen::V,հաջողվել,posréčiti se
1009,gelingen::V,գլուխ գալ,uspéti
1010,gelingen::V,գլուխ գալ,posréčiti se
1011,geraten::V,ստացվել,obnêsti se
1012,öffnen::V,բաց անել,odpréti
1013,schließen::V,փակել ,zapréti
1014,stellen::V,դնել,postáviti
1015,setzen::V,նստեցնել,posadíti
1016,legen::V,դնել,položíti
1017,berühren::V,դիպչել,dotíkati se
1018,berühren::V,շոշափել,dotíkati se
1019,verbinden::V,շաղկապել,obvézati
1020,bedecken::V,ծածկել,pokríti
1021,aufhängen::V,կախել,obésiti
1022,anzünden::V,վառել,zažgáti
1023,aufheben::V,վերցնել,vzdígniti
1024,zurücklassen::V,թողնել,zapustíti
1025,verlieren::V,կորցնել,izgubíti
1026,fallen lassen::V,գցել,navréči
1027,machen::V,անել,naredíti
1028,machen::V,անել,napráviti
1029,herstellen::V,արտադրել,izdélati
1030,bauen::V,կառուցել,gradíti
1031,reparieren::V,նորոգել,popráviti
1032,verbessern::V,բարելավել,izbóljšati
1033,ändern::V,փոխել,spremeníti
1034,graben::V,փորել,kopáti
1035,graben::V,փորել,grêbsti
1036,beugen::V,ծռել,upogníti
1037,biegen::V,թեքել,zavíjati
1038,drehen::V,ոլորել,vrtéti
1039,wenden::V,պտտել,obrníti
1040,umdrehen::V,շրջել,zasúkati
1041,heben::V,բարձրացնել,dvígati
1042,hochheben::V,բարձրացնել,privzdígniti
1043,ergreifen::V,վարակվել,zgrábiti
1044,halten::V,բռնել,držáti
1045,drücken::V,ճնշել,tiščáti
1046,schieben::V,հրել,ríniti
1047,kratzen::V,քերել,práskati
1048,lecken::V,լիզել,lízati
1049,beißen::V,կծել,grísti
1050,abreißen::V,պոկել,odtŕgati
1051,abschneiden::V,կտրել ,odrézati
1052,binden::V,կապել,vézati
1053,stecken::V,խրել,vtakníti
1054,brechen::V,կոտրել ,lomíti
1055,klopfen::V,թակել,tólči
1056,hauen::V,ծեծել,séči
1057,kleben::V,կպցնել,lépiti
1058,reiben::V,շփել,tréti
1059,reiben::V,շփել,dŕgniti
1060,streichen::V,վրան քսել,namázati
1061,schleifen::V,սրել ,brúsiti
1062,schneiden::V,կտրել,rézati
1063,rütteln::V,ցնցել,strésti
1064,schütteln::V,թափահարել,majáti
1065,schwenken::V,ճոճել,obrníti
1066,schütten::V,լցնել,sípati
1067,füllen::V,լիքը լցնել,napolníti
1068,einwickeln::V,փաթաթել,zavíti
1069,tragen::V,կրել,nêsti
1070,tragen::V,տանել,nêsti
1071,schleppen::V,քաշել,vláčiti
1072,ziehen::V,ձգել,vléči
1073,ziehen::V,քաշել,vléči
1074,aufbewahren::V,պահել ,shranjeváti
1075,werfen::V,նետել,lúčati
1076,packen::V,հափշտակել,prijéti
1077,verstecken::V,ծածկել,skríti
1078,teilen::V,բաժանել,razdelíti
1079,schicken::V,ուղարկել,pošíljati
1080,bringen::V,բերել,prinêsti
1081,hinzufügen::V,ավելացնել,pristáviti
1082,bekommen::V,հայթայթել,dobíti
1083,erhalten::V,ստանալ,prejéti
1084,nehmen::V,վերցնել,vzéti
1085,wählen::V,ընտրել,izbírati
1086,auswählen::V,գերադասել,izbráti
1087,bewahren::V,պահպանել,ohraníti
1088,behindern::V,խոչընդոտել,ovírati
1089,verderben::V,փչացնել,pokváriti
1090,beschädigen::V,վնասել,poškodováti
1091,zerbrechen::V,ջարդել,razlomíti
1092,zerbrechen::V,կոտրել,razlomíti
1093,zerreißen::V,պատռել,raztŕgati
1094,zerstören::V,քանդել,razrúšiti
1095,verbrennen::V,այրել,sežgáti
1096,geben::V,տալ,dáti
1097,reichen::V,հանձնել,séči
1098,reichen::V,հանձնել,molíti
1099,schenken::V,նվիրել,podáriti
1100,versprechen::V,խոստանալ,obljubíti
1101,wünschen::V,մաղթել,vóščiti
1102,loben::V,գովել,hváliti
1103,küssen::V,համբուրել,poljubováti
1104,wiegen::V,օրորել,zíbati
1105,zudecken::V,վրան գցել,pokríti
1106,wecken::V,զարթնեցնել,zbudíti
1107,zeigen::V,ցույց տալ,pokázati
1108,führen::V,ուղեկցել,vêsti
1109,lehren::V,սովորեցնել,učíti
1110,unterrichten::V,ավանդել,poučeváti
1111,aufziehen::V,դաստիարակել,vzgojíti
1112,leiten::V,ղեկավարել,uprávljati
1113,leiten::V,կառավարել,uprávljati
1114,antreiben::V,շտապեցնել,goníti
1115,lassen::V,ստիպել,povzročíti
1116,einladen::V,հրավիրել,povábiti
1117,vereinigen::V,միացնել,zdrúžiti
1118,besuchen::V,այցելել,obiskáti
1119,treffen::V,հանդիպել,pogodíti
1120,sich versammeln::V,հավաքվել,zbráti se
1121,spielen::V,խաղալ,igráti se
1122,singen::V,երգել,péti
1123,tanzen::V,պարել,plésati
1124,sich trennen::V,ցրվել,ločíti se
1125,verlassen::V,լքել,zapustíti
1126,retten::V,փրկել,réšiti
1127,bewachen::V,պահել,strážiti
1128,schützen::V,պաշտպանել,sčítiti
1129,verteidigen::V,պաշտպանել,braníti
1130,sich schlagen::V,կռվել,têpsti se
1131,schießen::V,կրակել,stréljati
1132,siegen::V,հաղթել,zmágati
1133,ärgern::V,ձանձրացնել,jezíti
1134,ärgern::V,ձանձրացնել,razbúriti
1135,schlagen::V,խփել,têpsti
1136,schlagen::V,խփել,udáriti
1137,treten::V,քացի տալ,teptáti
1138,stechen::V,խայթել,ubôsti
1139,stoßen::V,մղել,peháti
1140,stoßen::V,մղել,drégniti
1141,stehlen::V,գողանալ,ukrásti
1142,stehlen::V,գողանալ,pokrásti
1143,stören::V,խանգարել,motíti
1144,belästigen::V,անհանգստացնել,nadlegováti
1145,verbergen::V,թաքցնել,skríti
1146,täuschen::V,խաբել,slepíti
1147,betrügen::V,խաբել,várati
1148,betrügen::V,խաբել,ogoljufáti
1149,töten::V,սպանել ,ubíti
1150,wohnen::V,բնակվել,prebívati
1151,arbeiten::V,աշխատել,délati
1152,sammeln::V,հավաքել,zbráti
1153,pflücken::V,քաղել,obráti
1154,jagen::V,որս անել,lovíti
1155,fischen::V,ձուկ բռնել,ribáriti
1156,fassen::V,բռնել,zajéti
1157,hüten::V,արածեցնել,pásti
1158,treiben::V,հովուել,pogánjati
1159,anbinden::V,չուանել,privézati
1160,füttern::V,կերակրել,kŕmiti
1161,melken::V,կթել,mólsti
1162,hacken::V,կոտորել,sékati
1163,gießen::V,ջրել,ulíti
1164,reifen::V,հասունանալ ,zoréti
1165,zubereiten::V,պատրաստել,pripráviti
1166,kochen::V,եփել,kúhati
1167,backen::V,թխել,cvréti
1168,braten::V,տապակել,pêči
1169,umrühren::V,խառնել,preméšati
1170,stricken::V,գործել,plêsti
1171,nähen::V,կարել,šívati
1172,färben::V,ներկել,bárvati
1173,reinigen::V,մաքրել,očístiti
1174,waschen::V,լվանալ,opráti
1175,abwischen::V,սրբել,obrísati
1176,spülen::V,ողողել,splakováti
1177,spülen::V,պարզաջրել,splakováti
1178,fegen::V,ավլել,pométati
1179,kehren::V,ավլել,mésti
1180,baden::V,լողանալ,kópati se
1181,sich waschen::V,լվացվել,umíti se
1182,ausziehen::V,հանել,izvléči
1183,anziehen::V,հագնել,obléči
1184,sich anziehen::V,հագնվել,obléči se
1185,kämmen::V,սանրել,česáti
1186,schmücken::V,զարդարել,okrasíti
1187,sagen::V,ասել,dejáti
1188,sprechen::V,խոսել,govoríti
1189,reden::V,զրուցել,rêči
1190,sich unterhalten::V,խոսակցել,razgovárjati se
1191,fragen::V,հարցնել,vprášati
1192,bitten::V,խնդրել,prosíti
1193,erzählen::V,պատմել,práviti
1194,mitteilen::V,հաղորդել,naznániti
1195,nennen::V,անվանել,imenováti
1196,rufen::V,կանչել,klícati
1197,prahlen::V,պարծենալ,baháti se
1198,übersetzen::V,թարգմանել,prevêsti
1199,denken::V,մտածել,mísliti
1200,glauben::V,հավատալ,verjéti
1201,bemerken::V,նկատել,opáziti
1202,erkennen::V,ճանաչել,spoznáti
1203,begreifen::V,հասկանալ,pôjmiti
1204,verstehen::V,ըմբռնել,razuméti
1205,lernen::V,սովորել,učíti se
1206,wissen::V,իմանալ,znáti
1207,wissen::V,իմանալ,védeti
1208,sich erinnern an::V,հիշել,spómniti se
1209,sich erinnern an::V,մտաբերել,spómniti se
1210,vergessen::V,մոռանալ,pozábiti
1211,messen::V,չափել,mériti
1212,zählen::V,թվել,štéti
1213,zählen::V,հաշվել,štéti
1214,rechnen::V,հաշվել,račúnati
1215,rechnen::V,հաշվարկել,račúnati
1216,lesen::V,կարդալ,bráti
1217,lesen::V,կարդալ,čítati
1218,malen::V,նկարել,slíkati
1219,zeichnen::V,գծել,rísati
1220,schreiben::V,գրել,písati
1221,besitzen::V,ունենալ,iméti
1222,besitzen::V,տեր լինել,iméti
1223,kaufen::V,գնել,kupíti
1224,verkaufen::V,վաճառել,prodáti
1225,bezahlen::V,վճարել,pláčati
1226,zahlen::V,վճարել,plačeváti
1227,beherrschen::V,ղեկավարել,obvládati
1228,ertragen::V,դիմանալ,prenêsti
1229,Horn::N,,róg
1230,fangen::V,,ujéti
