,Concept_ID,lbe,te
640,anderer::A,цамур,వేఱ్తెన
641,erster::A,цалчинмур,మొదటి
642,erster::A,цалчиннсса,మొదటి
643,zweiter::A,кӏилчиимур,రెండన
644,dritter::A,шамулчинмур,మూడో
645,letzter::A,махъва-махъмур,కడపటి
646,allein::ADV,ялгъузну,ఒంటిగా
647,zusammen::ADV,цачӏу,కలిసి
648,zusammen::ADV,архӏал,కలిసి
649,lange::ADV,батӏи къабуклай,బహుకాలము
650,lange::ADV,хъунмасса хӏаллай,బహుకాలము
651,plötzlich::ADV,цакуну,హరాత్తుగ
652,sofort::ADV,мугьлат бакъа,తక్షణము
653,später::ADV,махъ,ఇటీవలి
654,jetzt::ADV,утти,ఇప్పుడు
655,jetzt::ADV,цӏана,ఇప్పుడు
656,heute::ADV,хӏакьину,నేడు
657,morgen::ADV,гьуит,ఱేపు
658,morgen::ADV,гьунттий,ఱేపు
659,dann::ADV,яла,అప్పుడు
660,gestern::ADV,лахьхьу,నిన్నటి దినము
661,damals::ADV,та чӏумал,అప్పుడు
662,danach::ADV,яла,అప్పుడు
663,vorher::ADV,хьхьнчӏ,ఎదుట
664,vorher::ADV,хьхьичӏва,ఎదుట
665,zuerst::ADV,бакӏрай,మొదటిలో
666,zuerst::ADV,цӏу бутӏуй,మొదటిలో
667,einmal::ADV,цал,ఒకసారి
668,manchmal::ADV,ваксса-таксса,అప్పటప్పటికి
669,oft::ADV,чӏявуну,తఱచుగా
670,immer::ADV,мудан,ఎల్లప్పుడు
671,immer::ADV,даиман,ఎల్లప్పుడు
672,niemals::ADV,тачӏав,ఎప్పుడునులేదు
673,hier::ADV,шикку,ఇక్కడ
674,hierhin::ADV,шиккун,ఇక్కడకు
675,von hier::ADV,шичча,ఇక్కడనుండి
676,dort::ADV,гикку,అక్కడ
677,dorthin::ADV,тиккун,అక్కడికి
678,geradeaus::ADV,тӏайланм,సూటిగా
679,vorwärts::ADV,хьхьичӏунмай,ముందుకు
680,rückwärts::ADV,махъа-хьхьичӏунмай,వెనుకకు
681,zurück::ADV,махъунмай,వెనుకభాగము
682,unten::ADV,лув,క్రింద
683,hinab::ADV,бакӏ-ялавай,కిందికి
684,hinab::ADV,бакӏъялавай,కిందికి
685,oben::ADV,ялув,మీద
686,hinauf::ADV,лавай,పైకి
687,überall::ADV,гьариий,అంతటా
688,überall::ADV,хьу-хьуний,అంతటా
689,überall::ADV,гьарца кӏанай,అంతటా
690,nicht::ADV,къа-,కాదు
691,ein wenig::ADV,чанни,కొంచెము
692,ein wenig::ADV,ца чансса,కొంచెము
693,kaum::ADV,дахьа,చాలిచాలక
694,sehr::ADV,оьну,చాల
695,sehr::ADV,гужну,చాల
696,sehr::ADV,хъинну,చాల
697,so::ADV,укукн,ఆలాగున
698,noch::ADV,гьала,ఇప్పటికిని
699,noch::ADV,уттигу,ఇప్పటికిని
700,noch::ADV,цакьинва,ఇప్పటికిని
701,noch::ADV,ттигу-шилагу,ఇప్పటికిని
702,nur::ADV,анжагь,మాత్రము
703,wieder::ADV,цӏуницӏа,తిరిగి
704,vergebens::ADV,аьдада,నిష్ఫలముగా
705,vergebens::ADV,нахӏакь,నిష్ఫలముగా
706,vor::PRP,хьхьичӏ,ముందు
707,hinter::PRP,махъ,వెనుక
708,unter::PRP,лув,క్రింద
709,durch::PRP,-х,ద్వారా
710,neben::PRP,чӏарав,దగ్గెర
711,zwischen::PRP,дянив,మధ్య
712,wegen::PRP,цӏаний,కారణంగా
713,dies::PRN,ва,ఇది
714,das::PRN,та,అది
715,das::PRN,кӏа,అది
716,das::PRN,га,అది
717,alles::PRN,щала,సకలము
718,ich::PRN,на,నేను
719,du::PRN,ина,నీవు
720,er::PRN,му,అతడు
721,wir::PRN,жу,మనము
722,ihr::PRN,зу,మీరు
723,was::FPRN,ци,ఏమి
724,wer::FPRN,цу,ఎవడు
725,wo::FADV,чув,ఎక్కడ
726,wohin::FADV,чун,ఎందుకు
727,wie::FADV,цукун,ఎట్టు
728,warum::FADV,цан,ఏల
729,wieviel::FNUM,циксса,ఎంత
730,eins::NUM,ца,ఒకటి
731,zwei::NUM,кӏива,రెండు
732,drei::NUM,шамма,మూడు
733,vier::NUM,мукьа,నాలుగు
734,vier::NUM,мукьва,నాలుగు
735,fünf::NUM,ххюва,అయిదు
736,sechs::NUM,ряхва,ఆఱు
737,sieben::NUM,арула,ఏరు
738,acht::NUM,мяйва,ఎనిమదు
739,neun::NUM,урчӏва,తొమ్మిది
740,zehn::NUM,ацӏва,పది
741,elf::NUM,ацӏния цава,పదునొకొండు
742,zwölf::NUM,ацӏиия кӏива,పండ్రండు
743,zwanzig::NUM,кьува,ఇరుపది
744,dreißig::NUM,зувира,ముప్పది
745,vierzig::NUM,мукьцӏала,నలువది
746,fünfzig::NUM,ххюцӏала,ఏబది
747,sechzig::NUM,ряхцӏала,అరుపది
748,achtzig::NUM,мяйцӏала,ఎనుబది
749,neunzig::NUM,урчӏцӏала,తొంబది
750,hundert::NUM,ттурш,నూఱు
751,hundert::NUM,ттуршва,నూఱు
752,tausend::NUM,азарва,వేయి
753,und::CNJ,-гу,మఱియు
754,oder::CNJ,я,లేక
755,oder::CNJ,ягу,లేక
756,stehen::V,ацӏан,నిలుచు
757,sitzen::V,щяивкӏун икӏан,కూర్చుండు
758,liegen::V,утту нвхьуну икӏан,పండుకొనుట
759,hängen::V,зурчӏай тӏун,వ్రేలాడదీయు
760,werden::V,хьун,అగు
761,passieren::V,хьун,సంభవించు
762,beginnen::V,дайдишин,ఆరంభించు
763,beginnen::V,дайдирхьуну дикӏан,ఆరంభించు
764,enden::V,къуртал дан,తీరుట
765,wechseln::V,даххана хьун,మార్చు
766,wechseln::V,даххана дуллан,మార్చు
767,aufgehen[Sonne]::V,буклай бур,ఉదయించు
768,untergehen[Sonne]::V,лаглай бур,అస్తమించు
769,scheinen[Sonne]::V,битан,ప్రకాశించు
770,scheinen[Sonne]::V,чани буллан,ప్రకాశించు
771,donnern::V,тӏий бур,ఉరుముట
772,wehen::V,бишлай бур,దురద్పప్టము
773,strömen::V,экьинан,పారుట
774,fließen::V,экьинан,ప్రవహించు
775,sich drehen::V,гьанан,తిరుగు
776,schwanken::V,хъюлчу тӏун,ఆడించుట
777,schwanken::V,хӏуркку тӏун,ఆడించుట
778,schwingen::V,хъюлчай тӏун,ఊగుట
779,schwingen::V,хъюлчу тӏун,ఊగుట
780,fallen::V,багьлан,పడు
781,brennen::V,ччучлан,కాలుట
782,rauchen::V,пуркӏу тӏун,పొగసుట
783,regnen::V,лачӏун,కురిపించుట
784,regnen::V,лачIлай дур,కురిపించుట
785,gefrieren::V,микӏ лачӏун,గడ్డకట్టు
786,tauen::V,баслан,కరగు
787,schmelzen::V,баслан,కరగు
788,trocknen::V,кьакьан,యెండుట
789,sieden::V,щаран,ఉడుకు
790,faulen::V,аьллан,క్రుళ్లు
791,verfaulen::V,аьллан,క్షిణించు
792,verfaulen::V,аьян,క్షిణించు
793,reißen::V,ххя дукан,చించు
794,versinken::V,оькьлан,మునుగు
795,versinken::V,оькьан,మునుగు
796,vergehen::V,лялиян,సంభవించు
797,erscheinen::V,буккан,కనబడు
798,erscheinen::V,загьир хьун,కనబడు
799,verschwinden::V,бат хьун,అదృశ్యమగు
800,verschwinden::V,акъа хьун,అదృశ్యమగు
801,sinken::V,чахь учин,ముణుగుట
802,abnehmen::V,чан хьун,తగ్గు
803,abnehmen::V,ссуссукьу хьун,తగ్గు
804,zunehmen::V,гьарза хьун,పెరుగుట
805,steigen::V,гьаз хьун,లేచు
806,wachsen::V,ххяххан,పెరుగు
807,glänzen::V,цӏай буккан,ప్రకాశించు
808,funkeln::V,цӏай-цӏай тӏун,ప్రకాశించు
809,lärmen::V,чӏу буллан,అరుచుట
810,lärmen::V,аьлагъужа буллан,అరుచుట
811,läuten::V,занг ришлан,మేళవించుట
812,läuten::V,занг дуллан,మేళవించుట
813,klingeln::V,занг ришлан,వాయించుట
814,klingeln::V,занг дуллан,వాయించుట
815,brausen::V,никъащилан,గర్జించు
816,rauschen::V,щурщур тӏун,చటచటమనుట
817,klingen::V,чӏу буклан,ధ్వనించుట
818,bellen::V,хӏап тӏун,అఱచు
819,blasen::V,уф тӏун,దురద్పప్టము
820,pfeifen::V,щютӏа тӏун,ఈలవేయు
821,schreien::V,чӏу бан,అఱచు
822,stöhnen::V,угь-къак тӏун,మూలుగు
823,zittern::V,зурзу чин,వణకు
824,zittern::V,зурзу тӏун,వణకు
825,leben::V,ялапар хъанан,జీవించుట
826,geboren werden::V,ан,పుట్టుట
827,atmen::V,ссихӏ ласлан,ఉపిరి తీయు
828,atmen::V,ссихӏ бигьлан,ఉపిరి తీయు
829,trinken::V,хӏачӏан,త్రాగు
830,trinken::V,хӏачӏлан,త్రాగు
831,essen::V,канан,తిను
832,schlucken::V,кьюлтӏа тӏун,మ్రింగు
833,müde werden::V,аьхчӏин,అలయు
834,einschlafen::V,шанан икӏан,నిద్రించు
835,schlafen::V,шанан,నిద్రురించు
836,aufwachen::V,чантӏ учин,మేలుకొను
837,aufstehen::V,бизан,లేచు
838,sich erholen::V,бигьалаган,నడ్డి వాల్చు
839,krank werden::V,къашай хьун,జబ్బుపడు
840,krank sein::V,къашай хъанан,జబ్బు చేయు
841,krank sein::V,къашавай икӏан,జబ్బు చేయు
842,schmerzen::V,цӏун,నొచ్చుట
843,husten::V,хъугьу чин,దగ్గుట
844,husten::V,хъугьу тӏун,దగ్గుట
845,genesen::V,хъин хьун,కుదురుట
846,genesen::V,сагъ лаган,కుదురుట
847,sterben::V,ивчӏан,మరణించు
848,umkommen::V,лиллан,నశించు
849,umkommen::V,литӏлан,నశించు
850,umkommen::V,ажал биян,నశించు
851,umkommen::V,личӏи хьун,నశించు
852,umkommen::V,иакьлу хьун,నశించు
853,umkommen::V,ахир жан хъанан,నశించు
854,umkommen::V,рухӏирачӏа икӏан,నశించు
855,sich bewegen::V,сукку хьун,కదలు
856,sich rühren::V,сукку хьун,కదలు
857,sich erheben::V,бизан,లేచు
858,sich setzen::V,щяикӏан,కూర్చుణ్డు
859,sich setzen::V,щябикӏан,కూర్చుణ్డు
860,hinfallen::V,багьан,దొర్లు
861,laufen::V,занан,నడచు
862,schreiten::V,ша ласлан,అడుగుపెట్టుట
863,spazierengehen::V,сайр буллан,పచారు చేయు
864,eilen::V,анавар буккан,తొందరపడు
865,sich beeilen::V,анавар буккан,త్వరపెట్టు
866,sausen::V,никъа щилан,విసరికొట్టు
867,sausen::V,никъа щун,విసరికొట్టు
868,rennen::V,лечлан,పరుగెత్తు
869,springen::V,тӏанкӏ дан,దుముకు
870,klettern::V,лахълан,ఎక్కు
871,schaukeln::V,гьайжак бигьлан,ఉయ్యాల ఊగు 
872,kriechen::V,ххярк тӏун,ప్రాకు
873,schwimmen::V,гьузун,ఈదు
874,tauchen::V,лултту уккан,మునుగు
875,rudern::V,бяхлан,తెడ్లతోఁగడపు
876,rudern::V,батӏлан,తెడ్లతోఁగడపు
877,rudern::V,ххялаххи дуклан,తెడ్లతోఁగడపు
878,fahren::V,гьан,నడపు
879,fliegen::V,лехлан,ఎగురు
880,gehen::V,нан,పోవు
881,weggehen::V,ялагьан,బయలుదేరు
882,abfahren::V,гьан,విడిచిపోవు
883,anhalten::V,бацӏан,నిలుపు
884,hineingehen::V,буххан,ప్రవేశించు
885,eintreten::V,буххан,ప్రవేశించు
886,kommen::V,учӏан,వచ్చు
887,ankommen::V,биян,వచ్చి చేరు
888,ankommen::V,бучӏан,వచ్చి చేరు
889,zurückkommen::V,зана хъун,తిరిగీవచ్చుట
890,zurückkommen::V,зана бикӏан,తిరిగీవచ్చుట
891,bleiben::V,личӏан,ఉండు
892,warten::V,ялугьлан,కనిపెట్టు
893,erwarten::V,ялугьлан,నిరిక్షించు
894,suchen::V,луглан,వెదకు
895,finden::V,лякъин,కనుగొను
896,versuchen::V,ххал буллан,ప్రయత్నించు
897,vorbereiten::V,хӏадур бан,తయారుచేయు
898,lieben::V,эшкьи хьуиу бикӏан,ప్రేమించు
899,mögen::V,ххиран бикӏан,ఇష్టపడు
900,lachen::V,хъян,నవ్వు
901,weinen::V,аьтӏун,వీడ్చు
902,schimpfen::V,дяъван,గొణుగు
903,schimpfen::V,ссугайи агьан,గొణుగు
904,sich ärgern::V,ссибизлан,అలుగు
905,sich fürchten::V,ингъауслан,భయపడు
906,fürchten::V,хӏучӏ тӏун,భయపడు
907,fliehen::V,ака бан,పాఱిపోపు
908,flüchten::V,лихъан,తప్పించుకొను
909,sehen::V,чӏалан,చూచు
910,anschauen::V,урган,చూచు
911,ansehen::V,буруглан,కాచియుండు
912,hören::V,баллан,విను
913,zuhören::V,вичӏи дихьлан,విను
914,probieren::V,тӏин ххал буллан,చవిచూచుట
915,riechen::V,ссунтӏа тӏун,వాసనచూచు
916,fühlen::V,дакӏнил буслан,స్పర్శించుట
917,scheinen::V,ххан,కనబడు
918,scheinen::V,бизан,కనబడు
919,scheinen::V,ххан бикӏлай бикӏан,కనబడు
920,vernehmen::V,баян,విను
921,frieren::V,лигьулул хъанан,చలికి వడకు
922,tun::V,бан,చేయు
923,können::V,хьун,గల
924,anfangen::V,дайдишин,ఆరంభించు
925,beenden::V,къуртал бан,ముగించు
926,aufhören::V,кьабагьан,నిలుపు
927,gelingen::V,бюхъан,గెలుపాందు
928,öffnen::V,тӏитӏин,తెఱచు
929,schließen::V,лакьин,మూయు
930,stellen::V,дацӏан дан,ఉంచు
931,stellen::V,бишин,ఉంచు
932,setzen::V,щяитан,ఉంచు
933,legen::V,бишин,పెట్టు
934,berühren::V,ка щун,తాకు
935,verbinden::V,бахӏин,చేర్చుట
936,verbinden::V,дахӏин,చేర్చుట
937,bedecken::V,ялтту бущин,మూయు
938,bedecken::V,ялтту бакьин,మూయు
939,aufhängen::V,лахъан,వ్రేలాడదీయు
940,anzünden::V,лахъан,వెలిగించు
941,aufheben::V,гьаз бан,సేకరించు
942,zurücklassen::V,кьаитан,విడుచు
943,zurücklassen::V,битан,విడుచు
944,verlieren::V,дакъа дан,పోగొట్టుకొను
945,fallen lassen::V,рутан,జాఱవిడుచు
946,machen::V,дан,చేయు
947,herstellen::V,яраг ишла бувиу бан,ఉత్పత్తిచేయు
948,bauen::V,дан,నిర్మించు
949,reparieren::V,дакьин дан,సరిచేయు
950,verbessern::V,ххуй дан,వృద్ధి చేయు
951,ändern::V,баххана бан,మార్చు
952,graben::V,дуклан,త్రవ్వు
953,beugen::V,лахӏан бан,వంచు
954,beugen::V,кьус бикӏан,వంచు
955,biegen::V,баччин,వంచు
956,biegen::V,лахӏан бан,వంచు
957,drehen::V,гьанан,నూలువడుకు
958,wenden::V,кӏура баен бан,త్రిప్పు
959,umdrehen::V,кӏура баен бан,త్రిప్పు
960,heben::V,гьаз бан,ఎత్తు
961,hochheben::V,гьаз бан,ఎత్తు
962,ergreifen::V,хъап дан,వశపఱచుకొను
963,ergreifen::V,хъап увиу угьан,వశపఱచుకొను
964,halten::V,бугьлан,ఉంచు
965,drücken::V,кьюч бигьлан,అణచు
966,schieben::V,щун,నొక్కు
967,lecken::V,ланцӏа тӏун,నాకు
968,beißen::V,хъапа тӏун,కఱచు
969,beißen::V,кьацӏа тӏун,కఱచు
970,abreißen::V,буцан,తెగతెంచు
971,abschneiden::V,бухъан,తెగకొట్టు
972,abschneiden::V,кьукьин,తెగకొట్టు
973,binden::V,бахӏин,కట్టు
974,binden::V,дахӏин,కట్టు
975,brechen::V,гъагъан,పగులగొట్టు
976,klopfen::V,кьутӏа тӏун,కొట్టు
977,hauen::V,рищун,కొట్టు
978,kleben::V,лачӏун буллан,అంటుకొను
979,reiben::V,ссуку буллан,రాచు
980,streichen::V,дугъан,వ్యాపింపజేయు
981,streichen::V,аьгъу дан,వ్యాపింపజేయు
982,schneiden::V,духълан,కోయు
983,schneiden::V,кьукьлан,కోయు
984,schütteln::V,хъюлчу буллан,కదల్చు
985,schwenken::V,палцӏ дуллан,ఊచుట
986,schütten::V,рутӏин,పోయు
987,füllen::V,буцӏин бан,నింపు
988,einwickeln::V,кай-кай бан,చుట్టు
989,tragen::V,ларсун занан,మోయు
990,tragen::V,ларсун ачин,మోయు
991,schleppen::V,ххилан,ఈడ్చు
992,aufbewahren::V,ядан,కాపాడు
993,aufbewahren::V,ядуллан,కాపాడు
994,werfen::V,личин,విసరు
995,fangen::V,бугьан,పట్టుకొను
996,fangen::V,бугьлан,పట్టుకొను
997,verstecken::V,ладитан,దాచు
998,verstecken::V,кьюлтӏ дан,దాచు
999,verstecken::V,дахьлаган дан,దాచు
1000,teilen::V,бачӏин,భాగించు
1001,teilen::V,бутӏа бан,భాగించు
1002,schicken::V,тӏайла буккан,పంపు
1003,bringen::V,диян дан,తెచ్చు
1004,hinzufügen::V,ххи бан,చేర్చు
1005,bekommen::V,ласун,సంపాదించు
1006,erhalten::V,ласун,పుచ్చుకొను
1007,nehmen::V,ласун,తీసికొను
1008,wählen::V,бувчӏин,ఇష్టపడు
1009,auswählen::V,бувчӏин,ఏరుకొను
1010,auswählen::V,язи бугьан,ఏరుకొను
1011,bewahren::V,ядан,భద్రపఱుచు
1012,behindern::V,дайщишруду дуллан,అడ్డగించుట
1013,verderben::V,зия дан,చెఱచు
1014,beschädigen::V,зарал буллан,చెరుపుట
1015,zerbrechen::V,гьагъан,పగులగొట్టు
1016,zerbrechen::V,гьагъан бан,పగులగొట్టు
1017,zerreißen::V,ххяхха дуккан,చించు
1018,zerstören::V,лекьан дан,వాశనము చేయు
1019,verbrennen::V,ччуччин,కాల్చు
1020,geben::V,дулун,ఇచ్చు
1021,reichen::V,дулун,అందుకొనుట
1022,schenken::V,пишкаш дан,అర్పించు
1023,schenken::V,багъишла дан,అర్పించు
1024,schenken::V,ихӏсандалун дуллун,అర్పించు
1025,versprechen::V,банна чин,వాగ్దత్తము చేయు
1026,loben::V,цӏа дан,స్తుతించు
1027,küssen::V,ппай тӏун,ముద్దుపెట్టుకొను
1028,wiegen::V,гьуркку тӏун,ఊచుట
1029,wiegen::V,гьуркку буллан,ఊచుట
1030,wiegen::V,гьуркку бан,ఊచుట
1031,wecken::V,чантӏ учин ан,నిద్రపలేపుట
1032,zeigen::V,ккаккан бан,చూవు
1033,führen::V,буцин,దారిచూపు
1034,lehren::V,лахьхьин бан,బోధించు
1035,lehren::V,лахьхьин буллан,బోధించు
1036,unterrichten::V,дарс дишаван,నేర్పు
1037,aufziehen::V,хъуна ан,పెంచు
1038,aufziehen::V,тарбия ан,పెంచు
1039,leiten::V,каялувшиву дан,తీసుకపోవుట
1040,einladen::V,хъамалу оьвчин,ఆహ్వానించు
1041,vereinigen::V,ца бан,కూడుట
1042,besuchen::V,ялун уххан,పోయి చూచు
1043,treffen::V,хьуна бакьин,కలియు
1044,sich versammeln::V,батӏин,కూర్చు
1045,spielen::V,тӏуркӏу тӏун,ఆట లాడు
1046,singen::V,балай тӏун,పాడు
1047,tanzen::V,къавтӏун,నృత్యముచేయు
1048,sich trennen::V,ппив хьун,ఎడబాయుట
1049,verlassen::V,увккун гьан,విడుచు
1050,retten::V,ххассал бан,తప్పించుట
1051,bewachen::V,къарал бан,కాపాడు
1052,schützen::V,ябан,రక్షించు
1053,verteidigen::V,буруччин,రక్షించు
1054,sich schlagen::V,биян,జగడమాడు
1055,schießen::V,битлан,కాల్చు
1056,siegen::V,ххув хьун,గెలుచు
1057,siegen::V,ххувшаву ласун,గెలుచు
1058,ärgern::V,ссибизан уллан,పీడించుట
1059,schlagen::V,рищун,కొట్టు
1060,stechen::V,кьутӏин,కుట్టు
1061,stoßen::V,щун,గెంటు
1062,stehlen::V,дацин,దొంగిలించు
1063,stören::V,кьючин,కలతపఱచు
1064,belästigen::V,бизар уллан,పీడించు
1065,verbergen::V,лабитан,దాచు
1066,verbergen::V,кӏучӏ бан,దాచు
1067,täuschen::V,хъяврин ан,మోసము చేయు
1068,betrügen::V,аьикьин ан,మోసపుచ్చు
1069,töten::V,ивчӏан,చంపు
1070,wohnen::V,оьрму бутлан,నివసించు
1071,arbeiten::V,зун,పనిచేయు
1072,sammeln::V,ттихӏин,ప్రోగుచేయు
1073,sammeln::V,вив дишин,ప్రోగుచేయు
1074,pflücken::V,риттун,యేరుట
1075,jagen::V,авли занан,వేటాడు
1076,fischen::V,чавахъру бугьлан,వెదకు
1077,fassen::V,бугьан,పట్టుకొమ
1078,hüten::V,урттуйн бакьлан,మందచేరుట
1079,treiben::V,дачин дуллан,నడపు
1080,treiben::V,лихъан буллан,నడపు
1081,anbinden::V,бахӏин,కట్టు
1082,füttern::V,канаки буллан,భోజనము పెట్టు
1083,melken::V,ттизин,పాలు పితుకు
1084,hacken::V,мюрш буллан,నఱకు
1085,hacken::V,мюрш бан,నఱకు
1086,gießen::V,щин дишин,నీళ్ళుకట్టుట
1087,reifen::V,диян,పండుట
1088,zubereiten::V,хӏадур дан,వండు
1089,zubereiten::V,хӏадур бан,వండు
1090,kochen::V,шашан,వండు
1091,kochen::V,шашан дуллан,వండు
1092,backen::V,бишлан,రొట్టెకాల్చు
1093,backen::V,шахьлан,రొట్టెకాల్చు
1094,braten::V,цӏарайх дуллан,వేపు
1095,umrühren::V,хӏала бан,కదులుట
1096,stricken::V,щащлан,అల్లు
1097,stricken::V,щащан,అల్లు
1098,nähen::V,дуруххан,కుట్టు
1099,färben::V,ранг щун,రంగు వేయు
1100,reinigen::V,марцӏ бан,శుభ్రము చేయు
1101,waschen::V,шюшин,కడుగు
1102,abwischen::V,лишин,తుడుచు
1103,spülen::V,вилаган,నీటిలో జడించు
1104,fegen::V,башин,ఊడ్చు
1105,kehren::V,бахьлан,ఊడ్చు
1106,baden::V,щинавун учӏлан,స్నానము చేయు
1107,sich waschen::V,диссун,కడుగు
1108,sich waschen::V,лажин диссун,కడుగు
1109,sich waschen::V,лажин дислан,కడుగు
1110,sich waschen::V,биссун,కడుగు
1111,sich waschen::V,чурх бислан,కడుగు
1112,ausziehen::V,ликкан,విప్పు
1113,anziehen::V,лаххан,ధరించు
1114,sich anziehen::V,янна лаххан,బట్టలు వేసుకొను
1115,sich anziehen::V,янна лаххан,తొడుగుకొను
1116,kämmen::V,ттарал дуккан,దువ్వుట
1117,schmücken::V,чӏюлу бан,అలంకరించు
1118,sagen::V,учин,చెప్పు
1119,sprechen::V,гъалгъа тӏун,చెప్పు
1120,reden::V,гъалгъа тӏун,మాటలాడు
1121,sich unterhalten::V,гъалгъа тӏун,ముచ్చటలాడు
1122,fragen::V,цӏуххин,ప్రశ్నించు
1123,bitten::V,тавакъю буллан,కోరు
1124,erzählen::V,хавар бусан,చెప్పు
1125,mitteilen::V,баян бан,తెలియజేయు
1126,mitteilen::V,хавар бан,తెలియజేయు
1127,nennen::V,цӏа дизан,పేరు వెట్టు
1128,rufen::V,оьвтӏун,పిలుచు
1129,prahlen::V,цӏа дуллан,జల్లి
1130,übersetzen::V,таржума бан,తర్జుమాచేయు
1131,denken::V,пикри буллан,ఆలోచించు
1132,glauben::V,вих хьун,నమ్ము
1133,bemerken::V,хӏисав хъун,గుర్తించు
1134,erkennen::V,увчӏин,గుర్తించు
1135,begreifen::V,бувчӏин,గ్రహించు
1136,lernen::V,лахьлан,నేర్చు కొను
1137,lernen::V,лахьхьин,నేర్చు కొను
1138,wissen::V,кӏулну бикӏан,తెలిసికొను
1139,wissen::V,хавар бикӏан,తెలిసికొను
1140,sich erinnern an::V,дакӏнин бутан,జ్ఞాపకముంచుకొను
1141,vergessen::V,хъама битан,మఱచిపోవు
1142,messen::V,дуцин дуллан,కొలుచుట
1143,messen::V,дуцин дан,కొలుచుట
1144,zählen::V,дуккин,లెక్కపెట్టు
1145,rechnen::V,хӏисав дан,లెక్కపెట్టు
1146,lesen::V,ккалан,చదువు
1147,malen::V,сурат дуллан,పూనుట
1148,zeichnen::V,сурат дуллан,వ్రాసుట
1149,schreiben::V,чичин,వ్రాయు
1150,schreiben::V,чичлан,వ్రాయు
1151,besitzen::V,дуну икӏан,కలిగియుండు
1152,besitzen::V,дуну дикӏан,కలిగియుండు
1153,besitzen::V,заллуну икӏан,కలిగియుండు
1154,kaufen::V,машан ласун,కొను
1155,verkaufen::V,баххан,అమ్ము
1156,bezahlen::V,арцу дулун,చెల్లించు
1157,bezahlen::V,багьа булун,చెల్లించు
1158,zahlen::V,арцу дулун,చెల్లించు
1159,zahlen::V,багьа булун,చెల్లించు
1160,beherrschen::V,дуну икӏан,ఏలు
1161,beherrschen::V,заллуну икӏан,ఏలు
1162,ertragen::V,бухӏан,భరించు
1163,Leber::N,,కాలేయము
1164,Moor::N,,చిత్తడినేల
1165,Anhöhe::N,,కొండ
1166,Bucht::N,,మరుగు
1167,Barsch::N,,ఒకచేఁప
1168,Hecht::N,,గండుమీను
1169,Laus::N,,పేను
1170,Ruf::N,,పిలువు
1171,Platz::N,,ఎడము
1172,Kante::N,,అంచు
1173,Größe::N,,పరిమాణము
1174,Menge::N,,మొత్తము
1175,Figur::N,,రూపము
1176,Tasche::N,,సంచి
1177,Öl::N,,నూనె
1178,Schuh::N,,పాదరక్ష
1179,Leine::N,,వారు
1180,König::N,,రాజు
1181,fein::A,,నాజాకైన
1182,auf einmal::ADV,,హరాత్తుగ
1183,bald::ADV,,శీఘ్రముగ
1184,einst::ADV,,పూర్వమొకప్పుడు
1185,schon::ADV,,ఇదివఱకే
1186,sie::PRN,,వారు
1187,siebzig::NUM,,డెబ్బది
1188,klirren::V,,ఘంటానాదము
1189,heulen::V,,కూయు
1190,rühren::V,,గుండె తాకు
1191,zu sehen sein::V,,చూవు
1192,wollen::V,,కోరు
1193,geraten::V,,వెలువడు
1194,kratzen::V,,గోకు
1195,stecken::V,,తగులుకొనివుండుట
1196,schleifen::V,,రాచు
1197,rütteln::V,,కుదిలించుట
1198,ziehen::V,,ఈడ్చు
1199,packen::V,,పట్టుకొను
1200,wünschen::V,,కోరు
1201,zudecken::V,,మూయు
1202,antreiben::V,,ప్రేరేపించు
1203,lassen::V,,అనుమతించు
1204,treten::V,,తన్ను
1205,verstehen::V,,గ్రహించు
