,Concept_ID,fi,mhr
737,schlecht::A,huono,уда́
738,schlecht::A,huono,шӱ́кшӧ
739,richtig::A,oikea,чы́нле
740,schlimm::A,paha,аля́к
741,schlimm::A,paha,тыра́н
742,wahr::A,tosi,чы́нле
743,wahr::A,tosi,настоя́щий
744,alt::A,vanha,то́што
745,neu::A,uusi,у
746,ehemalig::A,entinen,о́нчычсо
747,ehemalig::A,entinen,онда́кысе
748,ehemalig::A,muinainen,о́нчычсо
749,ehemalig::A,muinainen,онда́кысе
750,alt[Lebewesen]::A,vanha,шо́нто
751,jung::A,nuori,са́мырык
752,arm::A,köyhä,нужна́
753,reich::A,rikas,поя́н
754,bekannt::A,tuttu,па́лыме
755,bekannt::A,tunnettu,па́лыме
756,berühmt::A,kuuluisa,лӱ́млӧ
757,fremd::A,vieras,йот
758,verschieden::A,eri,тӱ́рлӧ
759,verschieden::A,erilainen,тӱ́рлӧ
760,nah::A,läheinen,ли́шыл
761,fern::A,etäinen,тора́
762,fern::A,etäinen,мӱ́ндыр
763,linker::A,vasen,шола́
764,rechter::A,oikea,пурла́
765,anderer::A,muu,вес
766,anderer::A,muu,мо́ло
767,anderer::A,toinen,вес
768,anderer::A,toinen,мо́ло
769,erster::A,ensimmäinen,и́кымше
770,zweiter::A,toinen,ко́кымшо
771,dritter::A,kolmas,ку́мшо
772,letzter::A,viimeinen,пыта́ртыш
773,allein::ADV,yksin,шкет
774,auf einmal::ADV,yhdellä kertaa,икана́ште
775,zusammen::ADV,yhdessä,пырля́
776,lange::ADV,kauan,кужу́н
777,lange::ADV,pitkään,кужу́н
778,plötzlich::ADV,äkkiä,кенета́
779,sofort::ADV,heti,кызыта́к
780,später::ADV,myöhemmin,варара́к
781,jetzt::ADV,nyt,ы́нде
782,jetzt::ADV,nyt,кы́зыт
783,heute::ADV,tänään,та́че
784,morgen::ADV,huomenna,эрла́
785,bald::ADV,pian,вашке́
786,dann::ADV,sitten,вара́
787,gestern::ADV,eilen,теҥге́че
788,einst::ADV,aikanaan,икана́
789,damals::ADV,silloin,туна́м
790,damals::ADV,siihen aikaan,туна́м
791,danach::ADV,sen jälkeen,вара́
792,vorher::ADV,ennen,о́нчыч
793,zuerst::ADV,ensin,онда́к
794,zuerst::ADV,ensiksi,онда́к
795,einmal::ADV,kerran,икана́
796,manchmal::ADV,joskus,ка́шын
797,manchmal::ADV,joskus,кокла́н
798,oft::ADV,usein,чӱ́чкыдын
799,immer::ADV,aina,эре́
800,immer::ADV,aina,ту́тыш
801,niemals::ADV,ei koskaan,ок нигуна́м
802,hier::ADV,tässä,ты́ште
803,hier::ADV,täällä,ты́ште
804,hierhin::ADV,tähän,ты́шке
805,hierhin::ADV,tähän,тыш
806,von hier::ADV,tästä,тыше́ч
807,von hier::ADV,tästä,тыве́ч
808,von hier::ADV,täältä,тыше́ч
809,von hier::ADV,täältä,тыве́ч
810,dort::ADV,siinä,ту́што
811,dort::ADV,siellä,ту́што
812,dorthin::ADV,sinne,туш
813,dorthin::ADV,sinne,ту́шко
814,dorthin::ADV,tuonne,туш
815,dorthin::ADV,tuonne,ту́шко
816,geradeaus::ADV,suoraan,вик
817,vorwärts::ADV,eteenpäin,о́нчыко
818,rückwärts::ADV,taaksepäin,шеҥге́к
819,zurück::ADV,takaisin,мӧҥге́ш
820,unten::ADV,alhaalla,ӱ́лнӧ
821,unten::ADV,alhaalla,йыма́лне
822,hinab::ADV,alas,йыма́к
823,oben::ADV,ylhäällä,кӱ́шнӧ
824,oben::ADV,ylhäällä,ӱмба́лне
825,hinauf::ADV,ylös,кӱ́ш
826,hinauf::ADV,ylös,кӱ́шкӧ
827,überall::ADV,kaikkialla,чыла́ вере́
828,nicht::ADV,ei,ок
829,nicht::ADV,ei,о́геш
830,ein wenig::ADV,vähän,изи́ш
831,kaum::ADV,tuskin,пыкше́
832,sehr::ADV,kovin,чот
833,sehr::ADV,oikein,чот
834,so::ADV,näin,тыге́
835,noch::ADV,vielä,а́ле
836,nur::ADV,vain,гына́
837,nur::ADV,ainoastaan,гына́
838,schon::ADV,jo,ы́нде
839,wieder::ADV,taas,ада́к
840,wieder::ADV,jälleen,ада́к
841,vergebens::ADV,turhaan,ара́м
842,vor::PRP,edessä,о́нчыч
843,hinter::PRP,takana,шеҥге́лне
844,unter::PRP,alla,йыма́лне
845,durch::PRP,läpi,вошт
846,durch::PRP,kautta,вошт
847,neben::PRP,vieressä,вокте́н
848,zwischen::PRP,välillä,кокла́ште
849,wegen::PRP,takia,верч
850,wegen::PRP,vuoksi,верч
851,dies::PRN,tämä,ти́де
852,das::PRN,se,са́де
853,alles::PRN,kaikki,чыла́
854,ich::PRN,minä,мый
855,du::PRN,sinä,тый
856,er::PRN,hän,ту́до
857,wir::PRN,me,ме
858,ihr::PRN,te,те
859,sie::PRN,he,ну́но
860,was::FPRN,mikä,мо
861,wer::FPRN,ken,кӧ
862,wer::FPRN,kuka,кӧ
863,wo::FADV,missä,куша́н
864,wohin::FADV,mihin,куш
865,wohin::FADV,mihin,ку́шко
866,wie::FADV,miten,кузе́
867,wie::FADV,kuinka,кузе́
868,warum::FADV,miksi,мо
869,warum::FADV,miksi,мола́н
870,wieviel::FNUM,paljonko,куна́р
871,wieviel::FNUM,kuinka paljon,куна́р
872,eins::NUM,yksi,ик
873,zwei::NUM,kaksi,ко́кыт
874,drei::NUM,kolme,кум
875,vier::NUM,neljä,ныл
876,fünf::NUM,viisi,вич
877,sechs::NUM,kuusi,куд
878,sieben::NUM,seitsemän,шым
879,acht::NUM,kahdeksan,канда́ш
880,neun::NUM,yhdeksän,инде́ш
881,zehn::NUM,kymmenen,лу
882,elf::NUM,yksitoista,лати́к
883,zwölf::NUM,kaksitoista,латко́к
884,zwanzig::NUM,kaksikymmentä,ко́ло
885,dreißig::NUM,kolmekymmentä,ку́мло
886,vierzig::NUM,neljäkymmentä,ны́лле
887,fünfzig::NUM,viisikymmentä,ви́тле
888,sechzig::NUM,kuusikymmentä,ку́дло
889,siebzig::NUM,seitsemänkymmentä,шы́мле
890,achtzig::NUM,kahdeksankymmentä,канда́шле
891,neunzig::NUM,yhdeksänkymmentä,инде́шле
892,hundert::NUM,sata,шӱ́дӧ
893,tausend::NUM,tuhat,тӱже́м
894,und::CNJ,ja,да
895,und::CNJ,ja,ден
896,oder::CNJ,tai,я
897,oder::CNJ,tai,а́ле
898,stehen::V,seisoa,шога́ш
899,sitzen::V,istua,шинча́ш
900,liegen::V,maata,кия́ш
901,hängen::V,riippua,кеча́ш
902,werden::V,tulla,лия́ш
903,werden::V,joutua,лия́ш
904,passieren::V,sattua,лия́ш
905,passieren::V,tapahtua,лия́ш
906,beginnen::V,alkaa,тӱҥгала́ш
907,enden::V,loppua,пыта́ш
908,enden::V,päättyä,пыта́ш
909,wechseln::V,vaihtua,вашталта́ш
910,wechseln::V,vaihdella,вашталта́ш
911,aufgehen[Sonne]::V,nousta,лекта́ш
912,untergehen[Sonne]::V,laskea,шинча́ш
913,scheinen[Sonne]::V,paistaa,волгалта́ш
914,donnern::V,jyristä,кӱдырта́ш
915,donnern::V,jyristä,сургалта́ш
916,wehen::V,tuulla,пуа́ш
917,wehen::V,puhaltaa,пуа́ш
918,strömen::V,virrata,шийалтара́ш
919,fließen::V,valua,йога́ш
920,fließen::V,juosta,йога́ш
921,sich drehen::V,pyöriä,пӧрда́ш
922,schwanken::V,horjua,лӱҥга́ш
923,schwanken::V,horjua,тайныла́ш
924,schwingen::V,heilua,рӱпшалта́ш
925,schwingen::V,värähdellä,рӱпшалта́ш
926,fallen::V,pudota,воза́ш
927,fallen::V,pudota,йӧрла́ш
928,fallen::V,langeta,воза́ш
929,fallen::V,langeta,йӧрла́ш
930,brennen::V,palaa,йӱла́ш
931,rauchen::V,savuta,шикша́ш
932,regnen::V,sataa,йӱра́ш
933,gefrieren::V,jäätyä,кылма́ш
934,gefrieren::V,jäätyä,ияҥа́ш
935,tauen::V,sulaa,шула́ш
936,schmelzen::V,sulaa,лева́ш
937,trocknen::V,kuivua,кошка́ш
938,sieden::V,kiehua,шола́ш
939,faulen::V,mädätä,шӱя́ш
940,verfaulen::V,mädätä,шӱйы́н шуа́ш
941,verfaulen::V,mädäntyä,шӱйы́н шуа́ш
942,reißen::V,revetä,кӱрла́ш
943,versinken::V,upota,пуре́н кая́ш
944,versinken::V,vajota,пуре́н кая́ш
945,vergehen::V,kulua,эрте́н кая́ш
946,erscheinen::V,ilmestyä,толы́н лекта́ш
947,verschwinden::V,kadota,йома́ш
948,sinken::V,vajota,пуча́ш
949,abnehmen::V,vähetä,пуча́ш
950,zunehmen::V,kasvaa,шукема́ш
951,zunehmen::V,lisääntyä,шукема́ш
952,steigen::V,nousta,нӧлталта́ш
953,wachsen::V,kasvaa,кушка́ш
954,glänzen::V,kiiltää,йылгыжа́ш
955,funkeln::V,kipinöidä,чолга́ш
956,lärmen::V,meluta,рӱшка́ш
957,läuten::V,soida,мура́ш
958,klingeln::V,soida,йыҥгырта́ш
959,klirren::V,kalista,чылдыртата́ш
960,brausen::V,kohista,лӱшка́ш
961,rauschen::V,kohista,лыжга́ш
962,klingen::V,soida,йоҥга́ш
963,bellen::V,haukkua,опта́ш
964,heulen::V,ulvoa,урмыжа́ш
965,blasen::V,puhaltaa,пуала́ш
966,pfeifen::V,viheltää,шӱ́шкаш
967,schreien::V,kirkua,кычкыра́ш
968,stöhnen::V,voihkia,йыҥыса́ш
969,zittern::V,vapista,чытыра́ш
970,leben::V,elää,ила́ш
971,geboren werden::V,syntyä,шоча́ш
972,atmen::V,hengittää,шӱла́ш
973,trinken::V,juoda,йӱа́ш
974,essen::V,syödä,кочка́ш
975,schlucken::V,niellä,нела́ш
976,müde werden::V,uupua,ноя́ш
977,einschlafen::V,uinahtaa,мале́н колта́ш
978,schlafen::V,maata,мала́ш
979,schlafen::V,nukkua,мала́ш
980,aufwachen::V,herätä,помыжалта́ш
981,aufstehen::V,nousta,кынела́ш
982,aufstehen::V,nousta ylös,кынела́ш
983,sich erholen::V,levätä,кана́ш
984,krank werden::V,sairastua,черлане́н воза́ш
985,krank sein::V,potea,черлане́н кия́ш
986,krank sein::V,sairastaa,черлане́н кия́ш
987,schmerzen::V,särkeä,коршта́ш
988,schmerzen::V,kivistää,коршта́ш
989,husten::V,yskiä,кокыра́ш
990,genesen::V,toipua,тӱрла́ш
991,genesen::V,toipua,тазаҥа́ш
992,sterben::V,kuolla,кола́ш
993,umkommen::V,saada surmansa,вуй йома́ш
994,umkommen::V,kuolla,вуй йома́ш
995,sich bewegen::V,liikkua,кошта́ш
996,sich rühren::V,liikahtaa,тарвана́ш
997,sich erheben::V,nousta,кынела́ш
998,sich setzen::V,istuutua,шинча́ш
999,hinfallen::V,kaatua,йӧрла́ш
1000,laufen::V,kävellä,кошта́ш
1001,schreiten::V,astua,ошкыла́ш
1002,schreiten::V,astella,ошкыла́ш
1003,spazierengehen::V,kävellä,гуля́яш
1004,eilen::V,kiirehtiä,вашка́ш
1005,sich beeilen::V,kiirehtiä,вашкешта́ш
1006,sich beeilen::V,olla kiireissään,вашкешта́ш
1007,sausen::V,rynnätä,юлтка́ш
1008,sausen::V,viilettää,юлтка́ш
1009,rennen::V,juosta,куржтала́ш
1010,springen::V,hypätä,тӧршта́ш
1011,klettern::V,kiivetä,кӱза́ш
1012,schaukeln::V,kiikkua,лӱҥгалта́ш
1013,kriechen::V,ryömiä,нушка́ш
1014,schwimmen::V,uida,ия́ш
1015,tauchen::V,sukeltaa,шуҥгалта́ш
1016,rudern::V,soutaa,удыра́ш
1017,fahren::V,ajaa,кудала́ш
1018,fahren::V,kulkea,кудала́ш
1019,fliegen::V,lentää,чоҥешта́ш
1020,gehen::V,käydä,кая́ш
1021,weggehen::V,lähteä,кораҥа́ш
1022,weggehen::V,poistua,кораҥа́ш
1023,abfahren::V,lähteä,лекта́ш
1024,anhalten::V,pysähtyä,чарна́ш
1025,anhalten::V,seisahtua,чарна́ш
1026,hineingehen::V,mennä sisään,пура́ш
1027,eintreten::V,astua sisään,пура́ш
1028,kommen::V,tulla,тола́ш
1029,ankommen::V,saapua,шуа́ш
1030,zurückkommen::V,palata,пӧртыла́ш
1031,bleiben::V,jäädä,кода́ш
1032,bleiben::V,viipyä,кода́ш
1033,warten::V,odottaa,вуча́ш
1034,erwarten::V,odottaa,вуча́ш
1035,suchen::V,etsiä,кычала́ш
1036,finden::V,löytää,муа́ш
1037,versuchen::V,yrittää,толаша́ш
1038,vorbereiten::V,valmistaa,ямдыла́ш
1039,lieben::V,pitää,йӧрата́ш
1040,lieben::V,rakastaa,йӧрата́ш
1041,mögen::V,pitää,йӧрата́ш
1042,mögen::V,tykätä,йӧрата́ш
1043,lachen::V,nauraa,воштыла́ш
1044,rühren::V,liikuttaa,ку́мыл тарвата́ш
1045,weinen::V,itkeä,шорта́ш
1046,schimpfen::V,haukkua,каргаша́ш
1047,sich ärgern::V,suuttua,сыра́ш
1048,sich fürchten::V,pelätä,лӱда́ш
1049,fürchten::V,pelätä,лӱда́ш
1050,fliehen::V,paeta,куржа́ш
1051,flüchten::V,paeta,куржа́ш
1052,sehen::V,nähdä,ужа́ш
1053,anschauen::V,katsoa,онча́ш
1054,ansehen::V,katsoa,эскера́ш
1055,hören::V,kuulla,кола́ш
1056,zuhören::V,kuunnella,колышта́ш
1057,probieren::V,maistaa,тамла́ш
1058,riechen::V,haistaa,ӱпшынча́ш
1059,fühlen::V,tuntea,шижа́ш
1060,scheinen::V,tuntua,чуча́ш
1061,zu sehen sein::V,näkyä,коя́ш
1062,vernehmen::V,kuulla,кола́ш
1063,frieren::V,palella,кылма́ш
1064,tun::V,tehdä,ышта́ш
1065,können::V,osata,мошта́ш
1066,wollen::V,tahtoa,тӱна́ш
1067,anfangen::V,ruveta,тӱҥала́ш
1068,anfangen::V,aloittaa,тӱҥала́ш
1069,beenden::V,lopettaa,пытара́ш
1070,aufhören::V,loppua,чарна́ш
1071,gelingen::V,onnistua,сай лекта́ш
1072,geraten::V,sujua,лекта́ш
1073,geraten::V,joutua,лекта́ш
1074,öffnen::V,avata,поча́ш
1075,öffnen::V,aukaista,поча́ш
1076,schließen::V,sulkea,петыра́ш
1077,stellen::V,panna,шында́ш
1078,stellen::V,asettaa,шында́ш
1079,setzen::V,panna,шында́ш
1080,setzen::V,istuttaa,шында́ш
1081,legen::V,panna,опта́ш
1082,legen::V,panna,пышта́ш
1083,legen::V,asettaa,опта́ш
1084,legen::V,asettaa,пышта́ш
1085,berühren::V,koskea,тӱка́ш
1086,berühren::V,koskettaa,тӱка́ш
1087,verbinden::V,liittää,пида́ш
1088,verbinden::V,yhdistää,пида́ш
1089,bedecken::V,kattaa,леведа́ш
1090,bedecken::V,peittää,леведа́ш
1091,aufhängen::V,ripustaa,сака́ш
1092,anzünden::V,sytyttää,чӱкта́ш
1093,aufheben::V,ylös nostaa,нӧлтала́ш
1094,aufheben::V,nostaa,нӧлтала́ш
1095,zurücklassen::V,jättää,кода́ш
1096,verlieren::V,kadottaa,йомдара́ш
1097,fallen lassen::V,pudottaa,воза́ш
1098,machen::V,tehdä,ышта́ш
1099,herstellen::V,tuottaa,ямдыла́ш
1100,herstellen::V,valmistaa,ямдыла́ш
1101,bauen::V,rakentaa,чоҥа́ш
1102,reparieren::V,korjata,ачала́ш
1103,verbessern::V,parantaa,саемда́ш
1104,ändern::V,muuttaa,весемда́ш
1105,graben::V,kaivaa,кӱнча́ш
1106,beugen::V,taivuttaa,пӱгырта́ш
1107,biegen::V,taivuttaa,лывырта́ш
1108,drehen::V,kääntää,пӱтыра́ш
1109,wenden::V,kääntää,ирала́ш
1110,umdrehen::V,kääntää,савырала́ш
1111,heben::V,nostaa,нӧлта́ш
1112,heben::V,kohottaa,нӧлта́ш
1113,hochheben::V,nostaa,нӧлта́ш
1114,ergreifen::V,tarttua,руалта́ш
1115,halten::V,pitää,куча́ш
1116,drücken::V,painaa,иша́ш
1117,drücken::V,painaa,темда́ш
1118,drücken::V,puristaa,иша́ш
1119,drücken::V,puristaa,темда́ш
1120,schieben::V,työntää,шӱкала́ш
1121,kratzen::V,raapia,удыра́ш
1122,lecken::V,nuolla,нула́ш
1123,beißen::V,purra,пура́ш
1124,abreißen::V,repiä,кӱрла́ш
1125,abschneiden::V,leikata poikki,пӱчка́ш
1126,abschneiden::V,leikata,пӱчка́ш
1127,binden::V,sitoa,кылда́ш
1128,stecken::V,pistää,шуралта́ш
1129,brechen::V,murtaa,тодышта́ш
1130,klopfen::V,koputtaa,кыра́ш
1131,klopfen::V,kolkuttaa,кыра́ш
1132,hauen::V,lyödä,тӱя́ш
1133,kleben::V,liimata,клеитла́ш
1134,reiben::V,hieroa,йыга́ш
1135,reiben::V,hieroa,туржала́ш
1136,reiben::V,hangata,йыга́ш
1137,reiben::V,hangata,туржала́ш
1138,streichen::V,sivellä,шӱра́ш
1139,schleifen::V,hioa,шума́ш
1140,schleifen::V,hioa,яна́ш
1141,schneiden::V,leikata,пӱчка́ш
1142,rütteln::V,ravistaa,рӱза́ш
1143,schütteln::V,pudistaa,почка́ш
1144,schwenken::V,heiluttaa,рӱза́ш
1145,schütten::V,kaataa,опта́ш
1146,füllen::V,täyttää,тема́ш
1147,einwickeln::V,kääriä,вӱдыла́ш
1148,tragen::V,kantaa,нумала́ш
1149,schleppen::V,raahata,шӱдыра́ш
1150,ziehen::V,vetää,шупша́ш
1151,aufbewahren::V,säilyttää,арала́ш
1152,werfen::V,viskata,шуа́ш
1153,werfen::V,viskata,кышка́ш
1154,fangen::V,napata,куча́ш
1155,fangen::V,ottaa kiinni,куча́ш
1156,packen::V,tarttua,руалта́ш
1157,verstecken::V,kätkeä,тоя́ш
1158,verstecken::V,piilottaa,тоя́ш
1159,teilen::V,jakaa,пӧла́ш
1160,schicken::V,lähettää,колта́ш
1161,bringen::V,viedä,конда́ш
1162,hinzufügen::V,lisätä,ешара́ш
1163,bekommen::V,saada,нала́ш
1164,erhalten::V,saada,нала́ш
1165,nehmen::V,ottaa,нала́ш
1166,wählen::V,valita,сайла́ш
1167,auswählen::V,valikoida,таҥгла́ш
1168,bewahren::V,säilyttää,сакла́ш
1169,behindern::V,estää,чаракла́ш
1170,verderben::V,pilata,пужа́ш
1171,verderben::V,turmella,пужа́ш
1172,beschädigen::V,vioittaa,пужа́ш
1173,beschädigen::V,vahingoittaa,пужа́ш
1174,zerbrechen::V,rikkoa,пудырта́ш
1175,zerreißen::V,repiä rikki,кӱрла́ш
1176,zerreißen::V,repiä palasiksi,кӱрла́ш
1177,zerstören::V,hävittää,шалата́ш
1178,verbrennen::V,polttaa,йӱлата́ш
1179,geben::V,antaa,пуа́ш
1180,reichen::V,ojentaa,пуа́ш
1181,schenken::V,lahjoittaa,пӧлекла́ш
1182,versprechen::V,luvata,сӧра́ш
1183,wünschen::V,toivottaa,тылана́ш
1184,loben::V,ylistää,мокта́ш
1185,küssen::V,suudella,шупшала́ш
1186,wiegen::V,tuudittaa,рӱпша́ш
1187,wiegen::V,keinuttaa,рӱпша́ш
1188,zudecken::V,peittää,леведа́ш
1189,wecken::V,herättää,помыжалтара́ш
1190,zeigen::V,näyttää,ончыкта́ш
1191,zeigen::V,osoittaa,ончыкта́ш
1192,führen::V,johdattaa,вӱда́ш
1193,lehren::V,opettaa,туныкта́ш
1194,unterrichten::V,opettaa,туныкта́ш
1195,aufziehen::V,kasvattaa,орышта́ш
1196,leiten::V,johtaa,вӱда́ш
1197,leiten::V,johtaa,вуйлата́ш
1198,antreiben::V,hoputtaa,поктыла́ш
1199,lassen::V,antaa,-та́ш
1200,einladen::V,kutsua,ӱжа́ш
1201,vereinigen::V,yhdistää,иктешла́ш
1202,besuchen::V,vierailla,то́лын кая́ш
1203,treffen::V,tavata,вашлия́ш
1204,sich versammeln::V,kokoontua,погына́ш
1205,sich versammeln::V,kokoontua,чумырга́ш
1206,spielen::V,pelata,мода́ш
1207,spielen::V,leikkiä,мода́ш
1208,singen::V,laulaa,мура́ш
1209,tanzen::V,tanssia,кушта́ш
1210,sich trennen::V,erota,ойырла́ш
1211,verlassen::V,jättää,кудалта́ш
1212,retten::V,pelastaa,утара́ш
1213,bewachen::V,vartioida,орола́ш
1214,schützen::V,suojella,арала́ш
1215,verteidigen::V,puolustaa,арала́ш
1216,sich schlagen::V,tapella,кредала́ш
1217,schießen::V,ampua,лӱя́ш
1218,siegen::V,voittaa,сеҥа́ш
1219,ärgern::V,ärsyttää,сырыкта́ш
1220,schlagen::V,lyödä,пера́ш
1221,treten::V,potkaista,тошка́ш
1222,stechen::V,pistää,кера́ш
1223,stoßen::V,sysätä,шӱкала́ш
1224,stoßen::V,työntää,шӱкала́ш
1225,stehlen::V,varastaa,шолышта́ш
1226,stören::V,häiritä,мешая́ш
1227,belästigen::V,häiritä,толаштара́ш
1228,verbergen::V,kätkeä,шылта́ш
1229,täuschen::V,harhauttaa,ондала́ш
1230,betrügen::V,pettää,ондала́ш
1231,betrügen::V,petkuttaa,ондала́ш
1232,töten::V,tappaa,пушта́ш
1233,wohnen::V,asua,ила́ш
1234,arbeiten::V,tehdä työtä,пашалана́ш
1235,arbeiten::V,tehdä työtä,паша́м ышта́ш
1236,arbeiten::V,työskennellä,пашалана́ш
1237,arbeiten::V,työskennellä,паша́м ышта́ш
1238,sammeln::V,koota,пога́ш
1239,sammeln::V,kerätä,пога́ш
1240,pflücken::V,poimia,кӱра́ш
1241,jagen::V,metsästää,сонарла́ш
1242,fischen::V,kalastaa,кол куча́ш
1243,fassen::V,pyydystää,куча́ш
1244,fassen::V,saalistaa,куча́ш
1245,hüten::V,paimentaa,кӱта́ш
1246,treiben::V,ajaa,покта́ш
1247,anbinden::V,kytkeä,йолышта́ш
1248,füttern::V,ruokkia,пукша́ш
1249,melken::V,lypsää,лӱшта́ш
1250,hacken::V,hakata,руа́ш
1251,gießen::V,kastella,шава́ш
1252,reifen::V,kypsyä,кӱа́ш
1253,zubereiten::V,valmistaa,ямдыла́ш
1254,kochen::V,keittää,шолта́ш
1255,backen::V,leipoa,кӱкташ
1256,braten::V,paistaa,пуштыла́ш
1257,braten::V,paistaa,жаритла́ш
1258,umrühren::V,hämmentää,луга́ш
1259,stricken::V,kutoa,пида́ш
1260,stricken::V,neuloa,пида́ш
1261,nähen::V,ommella,урга́ш
1262,färben::V,värjätä,чиялта́ш
1263,färben::V,värittää,чиялта́ш
1264,reinigen::V,puhdistaa,эрыкта́ш
1265,waschen::V,pestä,мушка́ш
1266,abwischen::V,pyyhkiä,ӱшта́ш
1267,spülen::V,huuhtoa,шӱалта́ш
1268,fegen::V,pyyhkäistä,ӱшта́ш
1269,kehren::V,lakaista,ӱшта́ш
1270,baden::V,kylpeä,йӱштыла́ш
1271,sich waschen::V,peseytyä,мушкылта́ш
1272,ausziehen::V,riisua,кудаша́ш
1273,anziehen::V,pukea ylleen,чия́ш
1274,sich anziehen::V,pukeutua,чия́ш
1275,kämmen::V,kammata,шера́ш
1276,schmücken::V,koristaa,тӱзата́ш
1277,schmücken::V,koristaa,чеверта́ш
1278,schmücken::V,kaunistaa,тӱзата́ш
1279,schmücken::V,kaunistaa,чеверта́ш
1280,sagen::V,sanoa,ойла́ш
1281,sagen::V,sanoa,каласа́ш
1282,sprechen::V,puhua,кутыра́ш
1283,reden::V,keskustella,мутлана́ш
1284,sich unterhalten::V,jutella,кутыра́ш
1285,fragen::V,kysyä,йода́ш
1286,bitten::V,pyytää,йода́ш
1287,erzählen::V,kertoa,ойла́ш
1288,mitteilen::V,ilmoittaa,увертара́ш
1289,nennen::V,kutsua,лӱмда́ш
1290,nennen::V,nimittää,лӱмда́ш
1291,rufen::V,kutsua,ӱжа́ш
1292,prahlen::V,kerskailla,моктана́ш
1293,übersetzen::V,kääntää,кусара́ш
1294,denken::V,miettiä,шона́ш
1295,denken::V,ajatella,шона́ш
1296,glauben::V,uskoa,ӱшана́ш
1297,bemerken::V,huomata,шижа́ш
1298,erkennen::V,tunnistaa,пала́ш
1299,begreifen::V,ymmärtää,ыҥла́ш
1300,verstehen::V,ymmärtää,умыла́ш
1301,lernen::V,oppia,тунема́ш
1302,wissen::V,tietää,шинча́ш
1303,sich erinnern an::V,muistaa,шарна́ш
1304,vergessen::V,unohtaa,монда́ш
1305,messen::V,mitata,виса́ш
1306,zählen::V,laskea,шотла́ш
1307,rechnen::V,laskea,шотла́ш
1308,lesen::V,lukea,луда́ш
1309,malen::V,maalata,сӱретла́ш
1310,zeichnen::V,piirtää,сӱретла́ш
1311,zeichnen::V,piirustaa,сӱретла́ш
1312,schreiben::V,kirjoittaa,воза́ш
1313,besitzen::V,omistaa,лия́ш
1314,kaufen::V,ostaa,нала́ш
1315,verkaufen::V,myydä,ужала́ш
1316,bezahlen::V,maksaa,тӱла́ш
1317,zahlen::V,maksaa,тӱла́ш
1318,beherrschen::V,hallita,куча́ш
1319,ertragen::V,kestää,турка́ш
