,Concept_ID,ro,hu
852,ehemalig::A,anterior,volt
853,ehemalig::A,anterior,egykori
854,alt[Lebewesen]::A,bătrîn,öreg
855,jung::A,tânăr,fiatal
856,arm::A,sărac,szegény
857,arm::A,sărman,szegény
858,reich::A,avut,gazdag
859,reich::A,bogat,gazdag
860,bekannt::A,cunoscut,ismert
861,bekannt::A,cunoscut,ismeretes
862,berühmt::A,renumit,híres
863,fremd::A,străin,idegen
864,verschieden::A,diferit,különböző
865,verschieden::A,deosebit,különböző
866,nah::A,apropiat,közeli
867,fern::A,departe,távoli
868,linker::A,stâng,bal
869,rechter::A,drept,jobb
870,anderer::A,alt,más
871,anderer::A,alt,másik
872,erster::A,prim,első
873,zweiter::A,al doilea,második
874,dritter::A,treilea,harmadik
875,letzter::A,final,utolsó
876,allein::ADV,singur,egyedül
877,auf einmal::ADV,dintrodată,egyszerre
878,zusammen::ADV,împreună,együtt
879,zusammen::ADV,împreună,összesen
880,lange::ADV,îndelung,sokáig
881,lange::ADV,îndelung,hosszan
882,lange::ADV,mult timp,sokáig
883,lange::ADV,mult timp,hosszan
884,plötzlich::ADV,deodată,hirtelen
885,plötzlich::ADV,deodată,egyszerre
886,plötzlich::ADV,pe neașteptate,hirtelen
887,plötzlich::ADV,pe neașteptate,egyszerre
888,sofort::ADV,imediat,rögtön
889,sofort::ADV,imediat,tüstént
890,sofort::ADV,numaidecît,rögtön
891,sofort::ADV,numaidecît,tüstént
892,später::ADV,mai apoi,későn
893,später::ADV,mai târziu,későn
894,jetzt::ADV,acum,most
895,heute::ADV,azi,ma
896,heute::ADV,astăzi,ma
897,morgen::ADV,mâine,holnap
898,bald::ADV,curând,majd
899,bald::ADV,curând,nemsokára
900,dann::ADV,apoi,akkor
901,gestern::ADV,ieri,tegnap
902,einst::ADV,odată,hajdan
903,einst::ADV,odinioară,hajdan
904,damals::ADV,atunci,akkor
905,damals::ADV,atunci,akkoriban
906,damals::ADV,pe atunci,akkor
907,damals::ADV,pe atunci,akkoriban
908,danach::ADV,după aceasta,azután
909,vorher::ADV,mai întâi,előbb
910,vorher::ADV,în prealabil,előbb
911,zuerst::ADV,întâi,először
912,zuerst::ADV,în primul rând,először
913,einmal::ADV,odată,egyszer
914,manchmal::ADV,uneori,néha
915,manchmal::ADV,uneori,olykor
916,manchmal::ADV,câteodată,néha
917,manchmal::ADV,câteodată,olykor
918,oft::ADV,des,sokszor
919,oft::ADV,deseori,sokszor
920,immer::ADV,mereu,mindig
921,immer::ADV,întotdeauna,mindig
922,niemals::ADV,niciodată,sohasem
923,hier::ADV,aci,itt
924,hier::ADV,aici,itt
925,hierhin::ADV,încoace,erre
926,von hier::ADV,de aici,innen
927,dort::ADV,acolo,ott
928,dorthin::ADV,dincolo,oda
929,geradeaus::ADV,drept înainte,egyenesen
930,vorwärts::ADV,înainte,előre
931,rückwärts::ADV,îndărăt,hátrafelé
932,zurück::ADV,înapoi,hátra
933,zurück::ADV,înapoi,vissza
934,unten::ADV,jos,alul
935,unten::ADV,dedesubt,alul
936,hinab::ADV,în jos,le
937,hinab::ADV,în jos,lefelé
938,hinab::ADV,de vale,le
939,hinab::ADV,de vale,lefelé
940,oben::ADV,sus,fenn
941,oben::ADV,sus,felül
942,oben::ADV,deasupra,fenn
943,oben::ADV,deasupra,felül
944,hinauf::ADV,în sus,fel
945,hinauf::ADV,în sus,felfelé
946,überall::ADV,peste tot,mindenütt
947,überall::ADV,pretutindeni,mindenütt
948,nicht::ADV,nu,nem
949,ein wenig::ADV,puțin,egy kicsit
950,kaum::ADV,cu greu,alig
951,kaum::ADV,cu anevoie,alig
952,sehr::ADV,mult,nagyon
953,sehr::ADV,foarte,nagyon
954,so::ADV,așa,úgy
955,so::ADV,atât,úgy
956,noch::ADV,încă,még
957,nur::ADV,doar,csak
958,nur::ADV,doar,csupán
959,schon::ADV,și,már
960,schon::ADV,deja,már
961,wieder::ADV,iar,ismét
962,wieder::ADV,iar,megint
963,wieder::ADV,iarăși,ismét
964,wieder::ADV,iarăși,megint
965,vergebens::ADV,în zadar,hiába
966,vor::PRP,înainte de,előtt
967,hinter::PRP,după,mögött
968,hinter::PRP,în spatele,mögött
969,unter::PRP,sub,alatt
970,durch::PRP,prin,át
971,durch::PRP,prin,keresztül
972,neben::PRP,lângă,mellett
973,neben::PRP,alături de,mellett
974,zwischen::PRP,între,között
975,zwischen::PRP,dintre,között
976,wegen::PRP,pentru,miatt
977,wegen::PRP,pentru,végett
978,dies::PRN,acesta,ez
979,das::PRN,asta,az
980,alles::PRN,tot,minden
981,ich::PRN,eu,én
982,du::PRN,tu,te
983,er::PRN,el,ő
984,er::PRN,dânsul,ő
985,wir::PRN,noi,mi
986,ihr::PRN,voi,ti
987,sie::PRN,ei,ők
988,sie::PRN,dânșii,ők
989,was::FPRN,ce,mi
990,wer::FPRN,cine,ki
991,wo::FADV,unde,hol
992,wohin::FADV,încotro,hova
993,wie::FADV,cum,hogy
994,wie::FADV,cum,hogyan
995,warum::FADV,de ce,miért
996,warum::FADV,pentru ce,miért
997,wieviel::FNUM,cât,hány
998,wieviel::FNUM,cât,mennyi
999,eins::NUM,unu,egy
1000,zwei::NUM,doi,kettő
1001,drei::NUM,trei,három
1002,vier::NUM,patru,négy
1003,fünf::NUM,cinci,öt
1004,sechs::NUM,șase,hat
1005,sieben::NUM,șapte,hét
1006,acht::NUM,opt,nyolc
1007,neun::NUM,nouă,kilenc
1008,zehn::NUM,zece,tíz
1009,elf::NUM,unsprezece,tizenegy
1010,zwölf::NUM,douăsprezece,tizenkettő
1011,zwanzig::NUM,douăzeci,húsz
1012,dreißig::NUM,treizeci,harminc
1013,vierzig::NUM,patruzeci,negyven
1014,fünfzig::NUM,cincizeci,ötven
1015,sechzig::NUM,șaizeci,hatvan
1016,siebzig::NUM,șaptezeci,hetven
1017,achtzig::NUM,optzeci,nyolcvan
1018,neunzig::NUM,nouăzeci,kilencven
1019,hundert::NUM,sută,száz
1020,tausend::NUM,mie,ezer
1021,und::CNJ,și,és
1022,und::CNJ,și,meg
1023,oder::CNJ,ori,vagy
1024,stehen::V,sta,áll
1025,sitzen::V,ședea,ül
1026,liegen::V,zăcea,fekszik
1027,liegen::V,fi culcat,fekszik
1028,hängen::V,atârna,függ
1029,werden::V,deveni,lesz
1030,werden::V,se face,lesz
1031,passieren::V,se întâmpla,történik
1032,beginnen::V,începe,kezdődik
1033,enden::V,se sfârși,végződik
1034,enden::V,se sfârși,befejeződik
1035,enden::V,se termina,végződik
1036,enden::V,se termina,befejeződik
1037,wechseln::V,se schimba,változik
1038,aufgehen[Sonne]::V,răsări,kel
1039,untergehen[Sonne]::V,apune,lemegy
1040,scheinen[Sonne]::V,străluci,süt
1041,donnern::V,tuna,dörög
1042,wehen::V,bate,fúj
1043,strömen::V,curge în șiroaie,áramlik
1044,fließen::V,curge,folyik
1045,sich drehen::V,se învârti,forog
1046,schwanken::V,se clătina,inog
1047,schwanken::V,se clătina,ingadozik
1048,schwingen::V,vibra,leng
1049,schwingen::V,flutura,leng
1050,fallen::V,cădea,esik
1051,brennen::V,arde,ég
1052,rauchen::V,fuma,füstöl
1053,regnen::V,ploua,esik
1054,gefrieren::V,îngheța,megfagy
1055,tauen::V,se dezgheța,olvad
1056,schmelzen::V,se topi,olvad
1057,schmelzen::V,se topi,elolvad
1058,trocknen::V,se usca,szárad
1059,sieden::V,fierbe,forr
1060,sieden::V,clocoti,forr
1061,faulen::V,se împuți,rothad
1062,verfaulen::V,putrezi,elrothad
1063,verfaulen::V,putrezi,megrothad
1064,reißen::V,se rupe,szakad
1065,reißen::V,se sfâșia,szakad
1066,versinken::V,se scufunda,süllyed
1067,versinken::V,se scufunda,elsüllyed
1068,vergehen::V,trece,múlik
1069,vergehen::V,trece,elmúlik
1070,vergehen::V,se scurge,múlik
1071,vergehen::V,se scurge,elmúlik
1072,erscheinen::V,apărea,feltűnik
1073,erscheinen::V,apărea,megjelenik
1074,verschwinden::V,dispărea,letűnik
1075,sinken::V,cădea,süllyed
1076,sinken::V,coborî,süllyed
1077,abnehmen::V,scădea,apad
1078,abnehmen::V,scădea,csökken
1079,abnehmen::V,descrește,apad
1080,abnehmen::V,descrește,csökken
1081,zunehmen::V,spori,növekszik
1082,zunehmen::V,spori,gyarapszik
1083,zunehmen::V,crește,növekszik
1084,zunehmen::V,crește,gyarapszik
1085,zunehmen::V,augmenta,növekszik
1086,zunehmen::V,augmenta,gyarapszik
1087,steigen::V,urca,emelkedik
1088,wachsen::V,crește,nő
1089,wachsen::V,crește,terem
1090,wachsen::V,crește,növekszik
1091,glänzen::V,luci,ragyog
1092,glänzen::V,luci,fénylik
1093,glänzen::V,străluci,ragyog
1094,glänzen::V,străluci,fénylik
1095,funkeln::V,scânteia,csillog
1096,funkeln::V,scânteia,tündöklik
1097,lärmen::V,face larmă,lármázik
1098,läuten::V,suna,cseng
1099,klingeln::V,suna,csenget
1100,klirren::V,zăngăni,csörömpöl
1101,brausen::V,vui,zúg
1102,brausen::V,vui,morajlik
1103,rauschen::V,vâjâi,zúg
1104,klingen::V,suna,hangzik
1105,bellen::V,lătra,ugat
1106,heulen::V,urla,bőg
1107,heulen::V,urla,üvölt
1108,blasen::V,sufla,fúj
1109,pfeifen::V,fluiera,fütyül
1110,schreien::V,țipa,kiált
1111,schreien::V,țipa,kiabál
1112,stöhnen::V,geme,nyög
1113,zittern::V,tremura,remeg
1114,zittern::V,tremura,reszket
1115,leben::V,trăi,él
1116,geboren werden::V,se naște,születik
1117,atmen::V,respira,lélegzik
1118,trinken::V,bea,iszik
1119,essen::V,mânca,eszik
1120,schlucken::V,înghiți,nyel
1121,müde werden::V,se obosi,elfárad
1122,müde werden::V,se obosi,kifárad
1123,einschlafen::V,adormi,elalszik
1124,schlafen::V,dormi,alszik
1125,aufwachen::V,se deștepta,felébred
1126,aufstehen::V,fi se scula,felkel
1127,sich erholen::V,se relaxa,pihen
1128,sich erholen::V,se destinde,pihen
1129,krank werden::V,se îmbolnăvi,megbetegedik
1130,krank werden::V,se îmbolnăvi,belebetegszik
1131,krank sein::V,zăcea,betegeskedik
1132,krank sein::V,fi bolnav,betegeskedik
1133,schmerzen::V,durea,fáj
1134,husten::V,tuși,köhög
1135,genesen::V,se însănătoși,meggyógyul
1136,sterben::V,muri,hal
1137,umkommen::V,pieri,elpusztul
1138,sich bewegen::V,se mișca,mozog
1139,sich rühren::V,se mișca,mozdul
1140,sich erheben::V,se ridica,feláll
1141,sich erheben::V,se ridica,felemelkedik
1142,sich setzen::V,lua loc,ül
1143,sich setzen::V,lua loc,leül
1144,sich setzen::V,se așeza,ül
1145,sich setzen::V,se așeza,leül
1146,hinfallen::V,cădea jos,bukik
1147,hinfallen::V,cădea jos,elesik
1148,laufen::V,merge,jár
1149,laufen::V,merge pe jos,jár
1150,schreiten::V,păși,lép
1151,spazierengehen::V,se plimba,sétál
1152,eilen::V,fi se grăbi,siet
1153,sich beeilen::V,se grăbi,siet
1154,sausen::V,țâșni,robog
1155,rennen::V,fugi,fut
1156,rennen::V,fugi,szalad
1157,rennen::V,alerga,fut
1158,rennen::V,alerga,szalad
1159,springen::V,sări,ugrik
1160,klettern::V,urca,kúszik
1161,klettern::V,se cățăra,kúszik
1162,schaukeln::V,legăna,hintázik
1163,kriechen::V,se târî,kúszik
1164,schwimmen::V,înota,úszik
1165,tauchen::V,se scufunda,merül
1166,rudern::V,vâsli,evez
1167,rudern::V,lopăta,evez
1168,fahren::V,merge,jár
1169,fahren::V,merge,megy
1170,fahren::V,merge,utazik
1171,fliegen::V,zbura,száll
1172,gehen::V,merge,megy
1173,weggehen::V,se duce,elmegy
1174,abfahren::V,pleca,indul
1175,anhalten::V,se opri,megáll
1176,hineingehen::V,intra,bemegy
1177,eintreten::V,intra,belép
1178,kommen::V,veni,jön
1179,ankommen::V,sosi,érkezik
1180,ankommen::V,sosi,megérkezik
1181,ankommen::V,ajunge,érkezik
1182,ankommen::V,ajunge,megérkezik
1183,zurückkommen::V,se întoarce,visszajön
1184,bleiben::V,rămâne,marad
1185,bleiben::V,rămâne,megmarad
1186,warten::V,aștepta,vár
1187,warten::V,aștepta,várakozik
1188,erwarten::V,aștepta,vár
1189,erwarten::V,aștepta,megvár
1190,suchen::V,căuta,kutat
1191,finden::V,găsi,talál
1192,versuchen::V,încerca,megpróbál
1193,versuchen::V,încerca,megkísérel
1194,vorbereiten::V,pregăti,előkészít
1195,lieben::V,iubi,szeret
1196,mögen::V,plăcea a,szeret
1197,lachen::V,râde,nevet
1198,rühren::V,mișca,mozdít
1199,rühren::V,înduioșa,mozdít
1200,weinen::V,plânge,sír
1201,schimpfen::V,înjura,szid
1202,schimpfen::V,înjura,szitkozódik
1203,sich ärgern::V,se supăra,mérgelődik
1204,sich ärgern::V,se supăra,bosszankodik
1205,sich fürchten::V,se teme,fél
1206,sich fürchten::V,se teme,retteg
1207,sich fürchten::V,fi teamă a,fél
1208,sich fürchten::V,fi teamă a,retteg
1209,fürchten::V,se teme de,fél
1210,fliehen::V,fugi,menekül
1211,flüchten::V,evada,elmenekül
1212,sehen::V,vedea,néz
1213,anschauen::V,privi,megnéz
1214,ansehen::V,privi,néz
1215,ansehen::V,privi,ránéz
1216,ansehen::V,privi,megnéz
1217,hören::V,auzi,hall
1218,zuhören::V,asculta,hallgat
1219,zuhören::V,asculta,meghallgat
1220,probieren::V,gusta,kóstol
1221,probieren::V,gusta,megkóstol
1222,riechen::V,mirosi,szagol
1223,fühlen::V,simți,érez
1224,fühlen::V,resimți,érez
1225,scheinen::V,părea,tűnik
1226,scheinen::V,părea,látszik
1227,zu sehen sein::V,se vedea,mutatkozik
1228,vernehmen::V,auzi,hall
1229,frieren::V,fi frig,fázik
1230,tun::V,face,csinál
1231,tun::V,face,cselekszik
1232,können::V,ști,tud
1233,können::V,putea,tud
1234,wollen::V,dori,akar
1235,anfangen::V,începe,kezd
1236,beenden::V,sfârși,befejez
1237,beenden::V,termina,befejez
1238,aufhören::V,înceta,megszűnik
1239,gelingen::V,reuși,sikerül
1240,gelingen::V,izbuti,sikerül
1241,geraten::V,reuși,kerül
1242,geraten::V,reuși,jut
1243,öffnen::V,deschide,nyit
1244,öffnen::V,deschide,kinyit
1245,schließen::V,închide,csuk
1246,schließen::V,închide,becsuk
1247,stellen::V,pune,állít
1248,stellen::V,pune,helyez
1249,stellen::V,așeza,állít
1250,stellen::V,așeza,helyez
1251,setzen::V,pune,ültet
1252,setzen::V,pune,helyez
1253,setzen::V,așeza,ültet
1254,setzen::V,așeza,helyez
1255,legen::V,pune,tesz
1256,legen::V,pune,fektet
1257,berühren::V,atinge,érint
1258,verbinden::V,lega,beköt
1259,verbinden::V,lega,összeköt
1260,bedecken::V,acoperi,betakar
1261,bedecken::V,acoperi,beborít
1262,aufhängen::V,atârna,felakaszt
1263,aufhängen::V,spânzura,felakaszt
1264,anzünden::V,aprinde,gyújt
1265,anzünden::V,aprinde,meggyújt
1266,aufheben::V,ridica,felemel
1267,aufheben::V,lua de jos,felemel
1268,zurücklassen::V,lăsa,hátrahagy
1269,zurücklassen::V,lăsa în urmă,hátrahagy
1270,verlieren::V,pierde,veszít
1271,verlieren::V,pierde,elveszít
1272,fallen lassen::V,scăpa,elejt
1273,fallen lassen::V,arunca,elejt
1274,machen::V,face,tesz
1275,machen::V,face,csinál
1276,herstellen::V,fabrica,gyárt
1277,herstellen::V,fabrica,előállít
1278,herstellen::V,confecționa,gyárt
1279,herstellen::V,confecționa,előállít
1280,bauen::V,clădi,épít
1281,bauen::V,construi,épít
1282,reparieren::V,repara,javít
1283,reparieren::V,repara,kijavít
1284,reparieren::V,repara,megjavít
1285,verbessern::V,ameliora,megjavít
1286,verbessern::V,îmbunătăți,megjavít
1287,ändern::V,schimba,változtat
1288,ändern::V,schimba,megváltoztat
1289,ändern::V,modifica,változtat
1290,ändern::V,modifica,megváltoztat
1291,graben::V,săpa,ás
1292,beugen::V,curba,meghajt
1293,biegen::V,îndoi,hajlít
1294,biegen::V,încovoia,hajlít
1295,drehen::V,învârti,forgat
1296,wenden::V,întoarce,fordít
1297,wenden::V,întoarce,megfordít
1298,umdrehen::V,învârti,megfordít
1299,umdrehen::V,învârti,megforgat
1300,umdrehen::V,întoarce,megfordít
1301,umdrehen::V,întoarce,megforgat
1302,heben::V,ridica,emel
1303,hochheben::V,ridica,felemel
1304,ergreifen::V,lua,megfog
1305,ergreifen::V,apuca,megfog
1306,halten::V,ține,tart
1307,drücken::V,apăsa,nyom
1308,drücken::V,apăsa,megnyom
1309,drücken::V,strânge,nyom
1310,drücken::V,strânge,megnyom
1311,schieben::V,împinge,tol
1312,kratzen::V,zgâria,vakar
1313,lecken::V,linge,nyal
1314,beißen::V,mușca,harap
1315,abreißen::V,rupe,letép
1316,abreißen::V,smulge,letép
1317,abschneiden::V,scurta,levág
1318,binden::V,lega,köt
1319,binden::V,lega,kötöz
1320,stecken::V,pune,dug
1321,brechen::V,rupe,tör
1322,brechen::V,rupe,eltör
1323,brechen::V,frânge,tör
1324,brechen::V,frânge,eltör
1325,klopfen::V,ciocăni,kopogtat
1326,hauen::V,lovi,vág
1327,hauen::V,lovi,levág
1328,kleben::V,lipi,tapaszt
1329,reiben::V,freca,dörzsöl
1330,reiben::V,freca,súrol
1331,reiben::V,fricționa,dörzsöl
1332,reiben::V,fricționa,súrol
1333,streichen::V,unge,simít
1334,schleifen::V,ascuți,fen
1335,schleifen::V,ascuți,csiszol
1336,schleifen::V,ascuți,köszörül
1337,schneiden::V,tăia,vág
1338,schneiden::V,tăia,szel
1339,schneiden::V,tăia,metsz
1340,rütteln::V,zgâlțâi,ráz
1341,schütteln::V,scutura,ráz
1342,schütteln::V,scutura,megráz
1343,schwenken::V,agita,lóbál
1344,schwenken::V,agita,lobogtat
1345,schütten::V,vărsa,önt
1346,füllen::V,umple,tölt
1347,füllen::V,umple,megtölt
1348,einwickeln::V,înveli,becsavar
1349,einwickeln::V,înfășura,becsavar
1350,tragen::V,căra,hord
1351,schleppen::V,târî,vonszol
1352,ziehen::V,trage,húz
1353,aufbewahren::V,păstra,megőriz
1354,aufbewahren::V,conserva,megőriz
1355,werfen::V,arunca,dob
1356,werfen::V,arunca,hajít
1357,fangen::V,prinde,fog
1358,packen::V,apuca,megragad
1359,verstecken::V,ascunde,eldug
1360,verstecken::V,ascunde,elrejt
1361,teilen::V,împărți,oszt
1362,teilen::V,împărți,megoszt
1363,schicken::V,trimite,küld
1364,bringen::V,aduce,hoz
1365,bringen::V,aduce,visz
1366,hinzufügen::V,adăuga,hozzáad
1367,bekommen::V,obține,kap
1368,bekommen::V,obține,megkap
1369,bekommen::V,dobândi,kap
1370,bekommen::V,dobândi,megkap
1371,erhalten::V,primi,kap
1372,erhalten::V,primi,megkap
1373,erhalten::V,căpăta,kap
1374,erhalten::V,căpăta,megkap
1375,nehmen::V,lua,vesz
1376,wählen::V,opta,választ
1377,wählen::V,alege,választ
1378,auswählen::V,selecta,kiválaszt
1379,bewahren::V,păstra,megtart
1380,behindern::V,stingheri,akadályoz
1381,behindern::V,stingheri,gátol
1382,verderben::V,strica,elront
1383,beschädigen::V,strica,rongál
1384,zerbrechen::V,rupe,eltör
1385,zerbrechen::V,rupe,széttör
1386,zerbrechen::V,rupe,kettétör
1387,zerbrechen::V,frânge,eltör
1388,zerbrechen::V,frânge,széttör
1389,zerbrechen::V,frânge,kettétör
1390,zerreißen::V,rupe,eltép
1391,zerreißen::V,rupe,széttép
1392,zerreißen::V,sfâșia,eltép
1393,zerreißen::V,sfâșia,széttép
1394,zerstören::V,distruge,elpusztít
1395,verbrennen::V,arde,éget
1396,verbrennen::V,arde,eléget
1397,verbrennen::V,incendia,éget
1398,verbrennen::V,incendia,eléget
1399,geben::V,da,ad
1400,reichen::V,întinde,nyújt
1401,schenken::V,dărui,ajándékoz
1402,versprechen::V,făgădui,ígér
1403,wünschen::V,ura,kíván
1404,loben::V,lăuda,dicsér
1405,küssen::V,săruta,csókol
1406,wiegen::V,legăna,ringat
1407,zudecken::V,acoperi,betakar
1408,wecken::V,trezi,kelt
1409,wecken::V,trezi,ébreszt
1410,wecken::V,deștepta,kelt
1411,wecken::V,deștepta,ébreszt
1412,zeigen::V,arăta,mutat
1413,führen::V,călăuzi,visz
1414,führen::V,călăuzi,vezet
1415,lehren::V,preda,tanít
1416,lehren::V,învăța,tanít
1417,unterrichten::V,învăța,tanít
1418,unterrichten::V,instrui,tanít
1419,aufziehen::V,crește,felnevel
1420,leiten::V,duce,vezet
1421,leiten::V,duce,vezérel
1422,leiten::V,conduce,vezet
1423,leiten::V,conduce,vezérel
1424,antreiben::V,împinge,hajt
1425,antreiben::V,încuraja,hajt
1426,lassen::V,pune pe să,-tat
1427,lassen::V,pune pe să,-at
1428,einladen::V,invita,meghív
1429,vereinigen::V,uni,egyesít
1430,vereinigen::V,întruni,egyesít
1431,besuchen::V,vizita,látogat
1432,besuchen::V,face o vizită,látogat
1433,treffen::V,întâlni,talál
1434,sich versammeln::V,se aduna,gyülekezik
1435,sich versammeln::V,se aduna,összegyűlik
1436,spielen::V,se juca,játszik
1437,singen::V,cânta,énekel
1438,tanzen::V,dansa,táncol
1439,sich trennen::V,se separa,elválik
1440,sich trennen::V,se despărți,elválik
1441,verlassen::V,părăsi,elhagy
1442,verlassen::V,abandona,elhagy
1443,retten::V,salva,ment
1444,bewachen::V,păzi,őriz
1445,schützen::V,ocroti,óv
1446,schützen::V,ocroti,véd
1447,schützen::V,proteja,óv
1448,schützen::V,proteja,véd
1449,verteidigen::V,apăra,véd
1450,sich schlagen::V,se bate,verekszik
1451,schießen::V,trage,lő
1452,siegen::V,birui,győz
1453,siegen::V,învinge,győz
1454,ärgern::V,supăra,bosszant
1455,schlagen::V,lovi,üt
1456,schlagen::V,lovi,ver
1457,treten::V,călca,rúg
1458,stechen::V,înțepa,döf
1459,stechen::V,înțepa,szúr
1460,stechen::V,împunge,döf
1461,stechen::V,împunge,szúr
1462,stoßen::V,împinge,lök
1463,stehlen::V,fura,lop
1464,stören::V,deranja,zavar
1465,belästigen::V,importuna,zaklat
1466,verbergen::V,ascunde,rejt
1467,verbergen::V,ascunde,elrejt
1468,täuschen::V,amăgi,megtéveszt
1469,betrügen::V,înșela,csal
1470,töten::V,omorî,öl
1471,wohnen::V,sta,lakik
1472,wohnen::V,locui,lakik
1473,arbeiten::V,lucra,dolgozik
1474,sammeln::V,aduna,szed
1475,sammeln::V,aduna,gyűjt
1476,sammeln::V,colecționa,szed
1477,sammeln::V,colecționa,gyűjt
1478,pflücken::V,culege,szed
1479,jagen::V,vâna,vadászik
1480,fischen::V,pescui,halászik
1481,fassen::V,prinde,fog
1482,hüten::V,paște,őriz
1483,hüten::V,paște,legeltet
1484,treiben::V,mână,hajt
1485,anbinden::V,lega,köt
1486,füttern::V,da de mâncare,etet
1487,melken::V,mulge,fej
1488,hacken::V,toca,vág
1489,hacken::V,sparge,vág
1490,gießen::V,uda,öntöz
1491,reifen::V,pârgui,érik
1492,zubereiten::V,găti,elkészít
1493,kochen::V,găti,főz
1494,backen::V,coace,süt
1495,braten::V,coace,süt
1496,umrühren::V,mesteca,megkever
1497,stricken::V,împleti,köt
1498,nähen::V,coase,varr
1499,färben::V,vopsi,fest
1500,färben::V,colora,fest
1501,reinigen::V,curăți,tisztít
1502,waschen::V,spăla,mos
1503,abwischen::V,șterge,letöröl
1504,spülen::V,clăti,mosogat
1505,fegen::V,mătura,söpör
1506,kehren::V,mătura,söpör
1507,baden::V,se scălda,fürdik
1508,sich waschen::V,se spăla,mosdik
1509,sich waschen::V,se spăla,mosakszik
1510,ausziehen::V,și scoate,levesz
1511,anziehen::V,îmbrăca,felölt
1512,anziehen::V,îmbrăca,felvesz
1513,sich anziehen::V,se îmbrăca,öltözik
1514,sich anziehen::V,se îmbrăca,felöltözik
1515,kämmen::V,pieptăna,fésül
1516,schmücken::V,împodobi,díszít
1517,sagen::V,zice,mond
1518,sagen::V,spune,mond
1519,sprechen::V,vorbi,beszél
1520,reden::V,vorbi,beszél
1521,reden::V,discuta,beszél
1522,sich unterhalten::V,conversa,beszélget
1523,sich unterhalten::V,sta de vorbă,beszélget
1524,fragen::V,întreba,kérdez
1525,bitten::V,ruga,kér
1526,erzählen::V,spune,mesél
1527,erzählen::V,spune,elbeszél
1528,erzählen::V,povesti,mesél
1529,erzählen::V,povesti,elbeszél
1530,mitteilen::V,comunica,közöl
1531,mitteilen::V,înștiința,közöl
1532,nennen::V,numi,hív
1533,nennen::V,numi,nevez
1534,nennen::V,chema,hív
1535,nennen::V,chema,nevez
1536,rufen::V,chema,hív
1537,prahlen::V,se făli,dicsekszik
1538,übersetzen::V,traduce,fordít
1539,denken::V,gândi,gondol
1540,glauben::V,crede,hisz
1541,bemerken::V,observa,észrevesz
1542,erkennen::V,cunoaște,ráismer
1543,erkennen::V,cunoaște,felismer
1544,erkennen::V,recunoaște,ráismer
1545,erkennen::V,recunoaște,felismer
1546,begreifen::V,pricepe,felfog
1547,begreifen::V,înțelege,felfog
1548,verstehen::V,înțelege,ért
1549,verstehen::V,înțelege,megért
1550,lernen::V,învăța,tanul
1551,lernen::V,învăța,megtanul
1552,wissen::V,ști,tud
1553,sich erinnern an::V,a-și aminti de,emlékszik
1554,vergessen::V,uita,felejt
1555,vergessen::V,uita,elfelejt
1556,messen::V,măsura,mér
1557,messen::V,măsura,megmér
1558,zählen::V,număra,számol
1559,zählen::V,număra,megszámol
1560,rechnen::V,calcula,számít
1561,lesen::V,citi,olvas
1562,malen::V,picta,fest
1563,zeichnen::V,desena,rajzol
1564,schreiben::V,scrie,ír
1565,besitzen::V,avea,birtokol
1566,besitzen::V,poseda,birtokol
1567,kaufen::V,cumpăra,vesz
1568,kaufen::V,cumpăra,megvesz
1569,verkaufen::V,vinde,elad
1570,bezahlen::V,plăti,fizet
1571,bezahlen::V,plăti,kifizet
1572,bezahlen::V,achita,fizet
1573,bezahlen::V,achita,kifizet
1574,zahlen::V,plăti,fizet
1575,zahlen::V,plăti,megfizet
1576,beherrschen::V,stăpâni,ural
1577,ertragen::V,răbda,elbír
1578,ertragen::V,răbda,elvisel
1579,ertragen::V,suporta,elbír
1580,ertragen::V,suporta,elvisel
