,Concept_ID,ba,ar
751,zurück::ADV,кирегә,إلى الخلف
752,unten::ADV,түбәндә,تحت
753,unten::ADV,түбәндә,في الأسفل
754,hinab::ADV,түбәнгә,إلى تحت
755,oben::ADV,юғарыла,فوق
756,oben::ADV,юғарыла,في الأعلى
757,hinauf::ADV,юғарыға,إلى فوق
758,hinauf::ADV,юғарыға,إلى الأعلى
759,überall::ADV,бөтә урында,في كل مكان
760,nicht::ADV,тугел,لا
761,nicht::ADV,тугел,لم
762,ein wenig::ADV,аҙ,قليلا
763,kaum::ADV,көскә,كاد لا
764,kaum::ADV,саҡ-саҡ,كاد لا
765,sehr::ADV,ифат,جدا
766,sehr::ADV,ифат,كثيرا
767,so::ADV,шулай,كذا
768,so::ADV,шулай,كذلك
769,noch::ADV,йәнә,ما زال
770,nur::ADV,бары,فقط
771,schon::ADV,инде,قد
772,wieder::ADV,тағы,من جديد
773,wieder::ADV,тағы,مرة أخرى
774,vergebens::ADV,бушҡа,عبثا
775,vor::PRP,алдында,أمام
776,hinter::PRP,артында,خلف
777,hinter::PRP,артында,وراء
778,unter::PRP,аҫтында,تحت
779,durch::PRP,үтә,عبر
780,durch::PRP,үтә,خلال
781,neben::PRP,эргәһендә,جنب
782,neben::PRP,эргәһендә,بجانب
783,zwischen::PRP,араһында,بين
784,wegen::PRP,өсөн,بسبب
785,wegen::PRP,сәбәпле,بسبب
786,dies::PRN,был,هذا
787,dies::PRN,ошо,هذا
788,das::PRN,ул,ذلك
789,alles::PRN,бөтә,الكل
790,ich::PRN,мин,أنا
791,du::PRN,һин,أنت
792,er::PRN,ул,هو
793,wir::PRN,беҙ,نحن
794,ihr::PRN,һеҙ,أنتم
795,ihr::PRN,һеҙ,أنتن
796,sie::PRN,улар,هم
797,sie::PRN,улар,هن
798,was::FPRN,ә,ما
799,was::FPRN,ни,ما
800,was::FPRN,нәмә,ما
801,wer::FPRN,ҡем,من
802,wo::FADV,ҡайҙа,أين
803,wohin::FADV,ҡайҙа,إلى أين
804,wie::FADV,инидәй,كيف
805,warum::FADV,ин өсөн,لماذا
806,wieviel::FNUM,күпме,كم
807,eins::NUM,бер,واحد
808,zwei::NUM,ике,اثنين
809,zwei::NUM,икәү,اثنين
810,drei::NUM,өс,ثلاثة
811,vier::NUM,дүрт,أربعة
812,fünf::NUM,биш,خمسة
813,sechs::NUM,алты,ستة
814,sieben::NUM,ете,سبعة
815,acht::NUM,һигеҙ,ثمانية
816,neun::NUM,туғыҙ,تسعة
817,zehn::NUM,ун,عشرة
818,elf::NUM,ун бер,أحد عشر
819,zwölf::NUM,ун ике,اثنا عشر
820,zwanzig::NUM,егерме,عشرون
821,dreißig::NUM,утыҙ,ثلاثون
822,vierzig::NUM,ҡырҡ,أربعون
823,fünfzig::NUM,илле,خمسون
824,sechzig::NUM,алтмыш,ستون
825,siebzig::NUM,етмеш,سبعون
826,achtzig::NUM,һикһән,ثمانون
827,neunzig::NUM,туҡһан,تسعون
828,hundert::NUM,йөҙ,مئة
829,tausend::NUM,мең,ألف
830,und::CNJ,да,و
831,oder::CNJ,йәки,أو
832,stehen::V,тороу,وقف
833,sitzen::V,ултырыу,جلس
834,liegen::V,ятыу,رقد
835,hängen::V,аҫылынып тороу,تعلق
836,werden::V,булыу,صار
837,werden::V,булыу,أصبح
838,passieren::V,булыу,حدث
839,beginnen::V,башлау,ابتدأ
840,enden::V,бөтөү,انتهى
841,enden::V,тамамланыү,انتهى
842,wechseln::V,үҙгәреү,تغير
843,aufgehen[Sonne]::V,ҡалҡыу,شرق
844,untergehen[Sonne]::V,байыу,غرب
845,scheinen[Sonne]::V,яҡтыртып тороу,أضاء
846,donnern::V,күкрәү,رعد
847,wehen::V,иҫеү,هب
848,strömen::V,ташыу,جرى
849,fließen::V,ағыу,سال
850,sich drehen::V,әйләнеү,دار
851,schwanken::V,тирбәлеү,ترنح
852,schwingen::V,бәүетеү,ترجح
853,fallen::V,йығылыу,سقط
854,brennen::V,яныу,احترق
855,rauchen::V,төтәү,دخن
856,regnen::V,ямғыр яуа,أمطر
857,gefrieren::V,туңыү,تجمد
858,tauen::V,иреү,ذاب
859,schmelzen::V,иреү,ذاب
860,trocknen::V,кибеү,نشف
861,sieden::V,ҡайнау,غلى
862,faulen::V,сереу,فسد
863,verfaulen::V,сереу,تعفن
864,reißen::V,өҙөү,انقطع
865,reißen::V,йыртылыу,انقطع
866,versinken::V,батыу,غرق
867,vergehen::V,үтеү,مضى
868,erscheinen::V,килеп сығыу,لاح
869,erscheinen::V,килеп сығыу,ظهر
870,verschwinden::V,юғалыу,غاب
871,sinken::V,түбәнәйеү,هبط
872,abnehmen::V,кәметеү,نقص
873,zunehmen::V,артыу,ازداد
874,steigen::V,күтәрелеү,صعد
875,steigen::V,күтәрелеү,ارتفع
876,wachsen::V,үҫеү,نما
877,wachsen::V,үҫеү,نبت
878,glänzen::V,ялтырау,لمع
879,funkeln::V,баҙлау,تلألأ
880,lärmen::V,шаулау,ضج
881,lärmen::V,шаулау,صخب
882,läuten::V,ҡағыу,قرع
883,klingeln::V,ҡағыу,دق
884,klingeln::V,шылтыратыу,دق
885,klirren::V,шылтыратыу,قعقع
886,brausen::V,ҡотороноу,عج
887,rauschen::V,шыптырлау,حف
888,klingen::V,яңғырау,رن
889,bellen::V,өрөү,نبح
890,heulen::V,олоу,عوى
891,blasen::V,өрөү,نفخ
892,pfeifen::V,һызғырып ебәреү,صفر
893,schreien::V,ҡысҡырыу,صرخ
894,stöhnen::V,уңғырашыу,أن
895,zittern::V,ҡалтырау,ارتعش
896,leben::V,йәшәү,عاش
897,geboren werden::V,тыуыу,ولد
898,atmen::V,тын алыү,تنفس
899,trinken::V,эсеү,شرب
900,essen::V,ашау,أكل
901,schlucken::V,йотоу,جرع
902,müde werden::V,арыу,تعب
903,einschlafen::V,йоҡлап китеү,نام
904,schlafen::V,йоҡлау,نام
905,aufwachen::V,уяныу,استيقظ
906,aufstehen::V,тороу,قام
907,sich erholen::V,ял итеү,استجم
908,krank werden::V,сирләү,مرض
909,krank sein::V,сирләү,مرض
910,schmerzen::V,ауыртыу,آلم
911,husten::V,йүтәлләү,كح
912,husten::V,йүтәлләү,سعل
913,genesen::V,һауығыу,نقه
914,sterben::V,үлеү,مات
915,umkommen::V,һәләк булыу,هلك
916,sich bewegen::V,хәрәкәт итеү,تحرك
917,sich rühren::V,ҡуҙғалыу,تحرك
918,sich erheben::V,тороу,قام
919,sich setzen::V,ултырыу,جلس
920,hinfallen::V,ҡолау,وقع
921,laufen::V,йөрөү,مشى
922,schreiten::V,атлау,خطا
923,spazierengehen::V,ял итеп йороү,تنزه
924,eilen::V,ашығыу,عجل
925,eilen::V,ҡабаланыу,عجل
926,sich beeilen::V,ашығыу,استعجل
927,sich beeilen::V,ҡабаланыу,استعجل
928,sausen::V,елеү,أسرع
929,rennen::V,йүгеп йөрөү,عدا
930,rennen::V,йүгеп йөрөү,ركض
931,springen::V,һикереү,قفز
932,klettern::V,үрмәләү,تسلق
933,klettern::V,үрмәләп менеү,تسلق
934,schaukeln::V,сайҡалыу,تأرجح
935,kriechen::V,шыуышыу,دب
936,kriechen::V,шыуышыу,زحف
937,schwimmen::V,йоҙөү,سبح
938,tauchen::V,сумыу,غطس
939,rudern::V,ишеү,جذف
940,fahren::V,йөрөү,ركب
941,fahren::V,йөрөү,سافر
942,fliegen::V,осоу,طار
943,gehen::V,барыу,سار
944,gehen::V,барыу,ذهب
945,weggehen::V,китеү,ذهب
946,weggehen::V,китеү,انصرف
947,abfahren::V,сығыу,رحل
948,anhalten::V,тукталыу,توقف
949,hineingehen::V,инеү,دخل
950,eintreten::V,инеү,دخل
951,kommen::V,килеү,أتى
952,kommen::V,килеү,جاء
953,ankommen::V,килеү,وصل
954,zurückkommen::V,ҡайтыу,عاد
955,zurückkommen::V,ҡайтыу,رجع
956,bleiben::V,ҡалыу,مكث
957,warten::V,көтөп тороу,انتظر
958,erwarten::V,көтөү,ترقب
959,erwarten::V,көтөү,انتظر
960,suchen::V,эҙләү,بحث
961,finden::V,табыу,وجد
962,versuchen::V,тырышып ҡарау,حاول
963,vorbereiten::V,әҙерләү,أعد
964,vorbereiten::V,әҙерләү,حضر
965,lieben::V,яратыу,أحب
966,mögen::V,һөйөү,أحب
967,mögen::V,яратыу,أحب
968,lachen::V,көлөү,ضحك
969,rühren::V,ҡағылыу,أثر
970,weinen::V,илау,بكى
971,schimpfen::V,һүгенеү,سب
972,schimpfen::V,һүгенеү,شتم
973,schimpfen::V,тиргәнеү,سب
974,schimpfen::V,тиргәнеү,شتم
975,schimpfen::V,һуҡраныу,سب
976,schimpfen::V,һуҡраныу,شتم
977,sich ärgern::V,асыуланыу,زعل
978,sich fürchten::V,ҡурҡыу,هاب
979,fürchten::V,ҡурҡыу,خاف
980,fürchten::V,ҡурҡыу,خشي
981,fliehen::V,ҡасыу,هرب
982,flüchten::V,ҡасыу,فر
983,sehen::V,күреү,رأى
984,anschauen::V,ҡарау,نظر
985,ansehen::V,ҡарау,نظر
986,ansehen::V,тикшереү,نظر
987,hören::V,ишетеү,سمع
988,zuhören::V,тыңлау,أصغى
989,probieren::V,татыу,ذاق
990,riechen::V,еҫкәү,شم
991,riechen::V,еҫкәү,استنشق
992,fühlen::V,тойоу,شعر
993,scheinen::V,кеүек күренеү,ظهر
994,scheinen::V,тойолоу,ظهر
995,zu sehen sein::V,күренеү,ظهر
996,vernehmen::V,ишетеү,سمع
997,frieren::V,туңыү,بردان
998,tun::V,яһау,فعل
999,tun::V,әшләү,فعل
1000,können::V,алыу,قدر
1001,können::V,алыу,استطاع
1002,können::V,мөмкин булыу,قدر
1003,können::V,мөмкин булыу,استطاع
1004,wollen::V,теләү,شاء
1005,wollen::V,теләү,أراد
1006,anfangen::V,башлау,بدأ
1007,beenden::V,бөтөрөү,أنهى
1008,beenden::V,тамамлау,أنهى
1009,aufhören::V,туктау,توقف
1010,aufhören::V,туктау,انقطع
1011,gelingen::V,уңышлы булыу,نجح
1012,geraten::V,булып сығыу,طلع
1013,öffnen::V,асыу,فتح
1014,schließen::V,йомоу,أغلق
1015,stellen::V,ҡуйыу,وضع
1016,stellen::V,ҡуйыу,أقام
1017,setzen::V,урынлаштырыу,أجلس
1018,legen::V,һалыу,وضع
1019,berühren::V,тейеү,مس
1020,berühren::V,тейеү,لمس
1021,berühren::V,ҡағылыу,مس
1022,berühren::V,ҡағылыу,لمس
1023,verbinden::V,ҡушыу,ربط
1024,verbinden::V,ҡушыу,وصل
1025,verbinden::V,бәйләү,ربط
1026,verbinden::V,бәйләү,وصل
1027,bedecken::V,ҡаплау,غطى
1028,aufhängen::V,элеү,علق
1029,anzünden::V,тоҡандырыу,أوقد
1030,aufheben::V,мендереү,لقط
1031,zurücklassen::V,ҡалдырыу,ترك
1032,verlieren::V,юғалтыу,فقد
1033,fallen lassen::V,төшөрөп ебәреү,أسقط
1034,machen::V,яһау,فعل
1035,machen::V,эшләү,فعل
1036,herstellen::V,эшләп сығарыу,صنع
1037,herstellen::V,эшләп сығарыу,أنتج
1038,bauen::V,төҙөү,بنى
1039,bauen::V,төҙөү,شيد
1040,reparieren::V,төҙәтеү,صلح
1041,verbessern::V,яҡшыртыу,صحح
1042,ändern::V,үҙгәртеү,غير
1043,graben::V,ҡаҙыу,حفر
1044,beugen::V,бөгөү,ثنى
1045,beugen::V,бөгөү,أحنى
1046,biegen::V,бөгөү,لوى
1047,drehen::V,өйрөлтөү,أدار
1048,drehen::V,өйрөлтөү,دور
1049,drehen::V,әйләндереү,أدار
1050,drehen::V,әйләндереү,دور
1051,wenden::V,әйләндереү,قلب
1052,umdrehen::V,түңкәреү,قلب
1053,heben::V,күтәреү,رفع
1054,heben::V,мендереү,رفع
1055,hochheben::V,күтәреү,رفع
1056,ergreifen::V,тотоп алыу,مسك
1057,halten::V,тотоу,مسك
1058,drücken::V,ҡыҫыу,ضغط
1059,schieben::V,этеү,حرك
1060,schieben::V,төртөү,حرك
1061,kratzen::V,ҡырыу,خدش
1062,lecken::V,ялау,لعق
1063,beißen::V,тешләү,عض
1064,abreißen::V,өҙөү,قلع
1065,abschneiden::V,ҡырҡыу,قطع
1066,binden::V,бәйләү,ربط
1067,stecken::V,ҡаҙау,دس
1068,brechen::V,боҙоу,كسر
1069,klopfen::V,шаҡылдау,طرق
1070,hauen::V,туҡмау,ضرب
1071,kleben::V,йәбештереү,ألصق
1072,reiben::V,ыуыу,حك
1073,reiben::V,ышҡыу,حك
1074,streichen::V,яғыу,نشر
1075,schleifen::V,үткерләү,سن
1076,schneiden::V,ҡырҡыу,قطع
1077,rütteln::V,һелкетеү,رج
1078,schütteln::V,һелкетеү,هز
1079,schwenken::V,болғау,لوح
1080,schütten::V,ҡойоу,صب
1081,füllen::V,тултырыу,ملأ
1082,einwickeln::V,төрөү,لف
1083,tragen::V,алып барыу,حمل
1084,schleppen::V,һөйрәү,سحب
1085,ziehen::V,тартыу,سحب
1086,aufbewahren::V,һаҡлау,حفظ
1087,werfen::V,ырғытыу,رمى
1088,werfen::V,ырғытыу,ألقى
1089,fangen::V,тотоу,التقط
1090,packen::V,етеү,مسك
1091,packen::V,тотоп алыу,مسك
1092,verstecken::V,йәшереү,خبأ
1093,teilen::V,бүлеү,قسم
1094,schicken::V,ебәреү,بعث
1095,schicken::V,ебәреү,أرسل
1096,bringen::V,килтереү,جلب
1097,hinzufügen::V,өтәү,أضاف
1098,bekommen::V,алыу,حصل
1099,erhalten::V,алыу,استلم
1100,nehmen::V,алыу,أخذ
1101,wählen::V,һайлаү,اختار
1102,auswählen::V,һайлап алыу,انتقى
1103,bewahren::V,һаҡлау,حافظ
1104,behindern::V,тотҡарлыҡ яһау,عاق
1105,verderben::V,боҙоу,أفسد
1106,beschädigen::V,боҙоу,أضر
1107,zerbrechen::V,ҡыйратыу,كسر
1108,zerreißen::V,йыртыу,مزق
1109,zerstören::V,емереү,دمر
1110,verbrennen::V,үртәү,حرق
1111,geben::V,биреү,أعطى
1112,reichen::V,биреү,ناول
1113,schenken::V,бүләк итеү,وهب
1114,versprechen::V,вәғәҙә биреү,وعد
1115,wünschen::V,теләу,تمنى
1116,loben::V,маҡтау,مدح
1117,küssen::V,үбеү,قبل
1118,wiegen::V,бәүетеү,هدهد
1119,wiegen::V,тирбәтеү,هدهد
1120,zudecken::V,ҡаплау,غطى
1121,wecken::V,уятыу,أيقظ
1122,zeigen::V,күрһәтеү,أرى
1123,führen::V,етәкләү,دل
1124,lehren::V,уҡытыу,علم
1125,lehren::V,өйрәтеү,علم
1126,unterrichten::V,уҡытыу,علم
1127,aufziehen::V,тәрбиәле,ربى
1128,leiten::V,етәкләү,دل
1129,leiten::V,етәкләү,أدار
1130,leiten::V,етәкселек итеү,دل
1131,leiten::V,етәкселек итеү,أدار
1132,antreiben::V,ашыҡтырыу,حث
1133,lassen::V,мәжбүр итеү,حدا
1134,einladen::V,саҡырыу,دعا
1135,vereinigen::V,берләштереү,وحد
1136,besuchen::V,килеп сығыу,زار
1137,treffen::V,тойоү,قابل
1138,treffen::V,осратыу,قابل
1139,treffen::V,ҡаршылау,قابل
1140,sich versammeln::V,йыйылыу,اجتمع
1141,spielen::V,тартыу,لعب
1142,singen::V,йырлау,غنى
1143,tanzen::V,бейеү,رقص
1144,sich trennen::V,айырылышыу,افترق
1145,verlassen::V,ташлау,ترك
1146,verlassen::V,ташлап китеү,ترك
1147,retten::V,ҡотҡарыу,نجى
1148,retten::V,ҡотҡарыу,أنقذ
1149,bewachen::V,һаҡлау,حرس
1150,schützen::V,һаҡлау,حمى
1151,verteidigen::V,яҡлау,دافع
1152,sich schlagen::V,һуғышыу,تضارب
1153,schießen::V,атыу,أطلق
1154,siegen::V,еңеү,انتصر
1155,ärgern::V,асыуландырыу,أزعل
1156,schlagen::V,бәреү,ضرب
1157,schlagen::V,туҡмау,ضرب
1158,treten::V,тибеү,رفس
1159,treten::V,типкеләү,رفس
1160,stechen::V,сәнсеү,شك
1161,stoßen::V,этеү,دفع
1162,stoßen::V,төртөү,دفع
1163,stehlen::V,урлау,سرق
1164,stören::V,ҡамасаулау,ضايق
1165,belästigen::V,бимазалау,أزعج
1166,belästigen::V,ҡамасаулау,أزعج
1167,verbergen::V,йәшереү,كتم
1168,täuschen::V,ултыртыу,خدع
1169,betrügen::V,алдау,غش
1170,töten::V,үлтереү,قتل
1171,wohnen::V,йәшәү,سكن
1172,arbeiten::V,эшләү,عمل
1173,arbeiten::V,эшләү,اشتغل
1174,sammeln::V,йыйыу,جمع
1175,pflücken::V,өҙөү,جنى
1176,pflücken::V,өҙөү,قطف
1177,jagen::V,аулау,صاد
1178,fischen::V,аулау,اصطاد
1179,fassen::V,тотоу,قبض
1180,hüten::V,көтөү,رعى
1181,treiben::V,ҡыуыу,ساق
1182,anbinden::V,бәйләү,ربط
1183,füttern::V,ашатыу,علف
1184,melken::V,һауыү,حلب
1185,hacken::V,турау,فرم
1186,hacken::V,тапау,فرم
1187,gießen::V,ҡойоу,سقى
1188,reifen::V,өлғөрөү,نضج
1189,zubereiten::V,бешереү,حضر
1190,kochen::V,бешереү,طبخ
1191,backen::V,бешереү,خبز
1192,braten::V,ҡурыу,قلى
1193,braten::V,ҡурыу,حمر
1194,umrühren::V,ҡатнаштырыу,قلب
1195,stricken::V,бәйләү,حاك
1196,nähen::V,тегеү,خاط
1197,färben::V,буяу,صبغ
1198,färben::V,буяу,لون
1199,reinigen::V,таҙартыу,نظف
1200,waschen::V,йыуыу,غسل
1201,abwischen::V,һөртөү,مسح
1202,spülen::V,сайҡау,شطف
1203,fegen::V,һепереү,كنس
1204,kehren::V,һепереү,كنس
1205,baden::V,һыу инеү,استحم
1206,sich waschen::V,йыуыныу,اغتسل
1207,ausziehen::V,сисеү,خلع
1208,anziehen::V,кейеү,لبس
1209,sich anziehen::V,кейенеү,اكتسى
1210,kämmen::V,тарау,مشط
1211,schmücken::V,биҙәү,زين
1212,sagen::V,әйтеү,قال
1213,sprechen::V,әйтеү,تكلم
1214,sprechen::V,һөйләшеү,تكلم
1215,reden::V,һөйләшеү,تكلم
1216,sich unterhalten::V,әңгәмәләшеү,تحادث
1217,fragen::V,һорау,سأل
1218,bitten::V,үтенеү,رجا
1219,erzählen::V,һөйләү,حكي
1220,mitteilen::V,әйтеү,بلغ
1221,nennen::V,атау,سمى
1222,nennen::V,исемләү,سمى
1223,rufen::V,саҡырыу,نادى
1224,prahlen::V,маҡтаныу,فشر
1225,prahlen::V,маҡтаныу,تفاخر
1226,prahlen::V,шапырыныу,فشر
1227,prahlen::V,шапырыныу,تفاخر
1228,übersetzen::V,тәржемә итеү,ترجم
1229,denken::V,уйлау,فكر
1230,glauben::V,ышаныу,اعتقد
1231,bemerken::V,күреү,لاحظ
1232,erkennen::V,таныу,عرف
1233,begreifen::V,аңлау,فهم
1234,begreifen::V,аңлау,أدرك
1235,verstehen::V,аңлау,فهم
1236,lernen::V,өйрәнеү,درس
1237,wissen::V,белеү,علم
1238,sich erinnern an::V,хәтергә алыу,تذكر
1239,vergessen::V,онотоу,نسي
1240,messen::V,үлсәү,قاس
1241,zählen::V,һанау,عد
1242,zählen::V,һанау,أحصى
1243,rechnen::V,һанау,حسب
1244,lesen::V,уҡыу,قرأ
1245,malen::V,һүрәт яһау,صور
1246,malen::V,рәсем төшөрөү,صور
1247,zeichnen::V,һүрәт яһау,رسم
1248,zeichnen::V,рәсем төшөрөү,رسم
1249,schreiben::V,яҙыу,كتب
1250,besitzen::V,биләү,حاز
1251,besitzen::V,биләү,ملك
1252,kaufen::V,һатып алыу,اشترى
1253,verkaufen::V,һатыу,باع
1254,bezahlen::V,түләү,دفع
1255,zahlen::V,түләү,سدد
1256,beherrschen::V,биләү,حكم
1257,ertragen::V,түҙеү,أطاق
1258,ertragen::V,түҙеү,تحمل
