,Concept_ID,lt,sq
785,schlimm::A,blogas,keq
786,schlimm::A,prastas,keq
787,wahr::A,tikras,vërtetë
788,alt::A,senas,vjetër
789,neu::A,naujas,i ri
790,ehemalig::A,buvęs,dikurshëm
791,alt[Lebewesen]::A,pagyvenęs,plak
792,jung::A,jaunas,i ri
793,arm::A,neturtingas,varfër
794,arm::A,neturtingas,vobektë
795,reich::A,turtingas,pasur
796,bekannt::A,žinomas,njohur
797,bekannt::A,pažįstamas,njohur
798,berühmt::A,žymus,famshëm
799,berühmt::A,garsus,famshëm
800,fremd::A,svetimas,huaj
801,verschieden::A,įvairus,ndryshëm
802,nah::A,artimas,afërt
803,fern::A,tolimas,largët
804,linker::A,kairys,majtë
805,rechter::A,dešinys,djathtë
806,anderer::A,kitas,tjetër
807,erster::A,pirmas,parë
808,zweiter::A,antras,dytë
809,dritter::A,trečias,i tretë
810,letzter::A,paskutinis,fundit
811,allein::ADV,vienas,vetëm
812,auf einmal::ADV,iš karto,njëkohësisht
813,zusammen::ADV,kartu,bashkë
814,zusammen::ADV,kartu,së bashku
815,zusammen::ADV,drauge,bashkë
816,zusammen::ADV,drauge,së bashku
817,lange::ADV,ilgai,për një kohë të gjatë
818,plötzlich::ADV,staiga,befas
819,sofort::ADV,tuojau,menjëherë
820,sofort::ADV,tuojau,aty për aty
821,später::ADV,vėliau,më vonë
822,später::ADV,paskiau,më vonë
823,jetzt::ADV,dabãr,tash
824,heute::ADV,šiandien,sot
825,morgen::ADV,rytoj,nesër
826,bald::ADV,greitai,shpejt
827,bald::ADV,greitai,së shpejti
828,bald::ADV,netrukus,shpejt
829,bald::ADV,netrukus,së shpejti
830,dann::ADV,po to,pastaj
831,gestern::ADV,vakar,dje
832,einst::ADV,kadaise,dikur
833,einst::ADV,kitą kartą,dikur
834,damals::ADV,anuomet,atëherë
835,damals::ADV,anuokart,atëherë
836,danach::ADV,po to,mandej
837,danach::ADV,paskui,mandej
838,vorher::ADV,anksčiau,më parë
839,zuerst::ADV,pirma,së pari
840,zuerst::ADV,iš pradžių̃,së pari
841,einmal::ADV,kartą,njëherë
842,einmal::ADV,vieną kartą,njëherë
843,manchmal::ADV,kai kada,nganjëherë
844,oft::ADV,dažnai,shpesh
845,immer::ADV,visada,përherë
846,immer::ADV,visada,gjithnjë
847,immer::ADV,visuomet,përherë
848,immer::ADV,visuomet,gjithnjë
849,niemals::ADV,niekada,kurrë
850,niemals::ADV,niekada,asnjëherë
851,niemals::ADV,niekuomet,kurrë
852,niemals::ADV,niekuomet,asnjëherë
853,hier::ADV,čia,këtu
854,hierhin::ADV,šen,knej
855,hierhin::ADV,čionai,knej
856,von hier::ADV,iš čia,që këtej
857,von hier::ADV,iš čia,prej këtej
858,dort::ADV,ten,aty
859,dort::ADV,ten,atje
860,dort::ADV,tenai,aty
861,dort::ADV,tenai,atje
862,dorthin::ADV,ten,anej
863,dorthin::ADV,ten link,anej
864,geradeaus::ADV,tiesiai,drejt
865,vorwärts::ADV,pirmyn,mbroth
866,vorwärts::ADV,pirmyn,përpara
867,rückwärts::ADV,atbulai,mbrapsht
868,zurück::ADV,atgal,prapa
869,zurück::ADV,atgal,mbrapsht
870,unten::ADV,žemai,poshtë
871,unten::ADV,apačioje,poshtë
872,hinab::ADV,žemyn,përposh
873,oben::ADV,viršuj,lart
874,oben::ADV,viršuj,sipër
875,hinauf::ADV,aukštyn,lart
876,hinauf::ADV,aukštyn,përpjetë
877,hinauf::ADV,į viršų,lart
878,hinauf::ADV,į viršų,përpjetë
879,überall::ADV,visur,kudo
880,nicht::ADV,ne,s'
881,nicht::ADV,ne,nuk
882,ein wenig::ADV,truputį,një tis
883,kaum::ADV,vos,mezi
884,sehr::ADV,labai,fort
885,sehr::ADV,labai,shumë
886,sehr::ADV,baisiai,fort
887,sehr::ADV,baisiai,shumë
888,so::ADV,taip,ashtu
889,so::ADV,taip,kështu
890,noch::ADV,dar,ende
891,noch::ADV,dar,akoma
892,nur::ADV,tik,vetëm
893,nur::ADV,vien,vetëm
894,schon::ADV,jau,tashmë
895,wieder::ADV,vėl,përsëri
896,wieder::ADV,iš naujo,përsëri
897,vergebens::ADV,veltui,kot
898,vergebens::ADV,bergždžiai,kot
899,vor::PRP,prieš,para
900,hinter::PRP,už,prapa
901,hinter::PRP,už,mbrapa
902,unter::PRP,po,nën
903,durch::PRP,pro,nëpër
904,durch::PRP,per,nëpër
905,neben::PRP,prie,pranë
906,neben::PRP,prie,përbri
907,neben::PRP,šalia,pranë
908,neben::PRP,šalia,përbri
909,zwischen::PRP,tarp,midis
910,zwischen::PRP,tarp,ndërmjet
911,wegen::PRP,dėl,për
912,wegen::PRP,dėlei,për
913,dies::PRN,šis,ky
914,dies::PRN,šitas,ky
915,das::PRN,tat,ky
916,alles::PRN,visas,gjithçka
917,ich::PRN,aš,unë
918,du::PRN,tu,ti
919,er::PRN,jis,ai
920,wir::PRN,mes,ne
921,ihr::PRN,jūs,ju
922,sie::PRN,ji,ata
923,sie::PRN,jos,ata
924,was::FPRN,kas,ç'
925,was::FPRN,kas,çfarë
926,wer::FPRN,kas,kush
927,wo::FADV,kur,ku
928,wohin::FADV,kur,për ku
929,wohin::FADV,kur link,për ku
930,wie::FADV,kaip,si
931,warum::FADV,kod̃ėl,pse
932,warum::FADV,kod̃ėl,përse
933,warum::FADV,dėl ko,pse
934,warum::FADV,dėl ko,përse
935,wieviel::FNUM,kiek,sa
936,eins::NUM,vienas,një
937,zwei::NUM,du,dy
938,drei::NUM,trys,tre
939,vier::NUM,keturi,katër
940,fünf::NUM,penki,pesë
941,sechs::NUM,šeši,gjashtë
942,sieben::NUM,septyni,shtatë
943,acht::NUM,aštuoni,tetë
944,neun::NUM,devyni,nëntë
945,zehn::NUM,dešimt,dhjetë
946,elf::NUM,vienuolika,njëmbëdhjetë
947,zwölf::NUM,dvylika,dymbëdhjetë
948,zwanzig::NUM,dvidešimt,njëzet
949,dreißig::NUM,trisdešimt,tridhjetë
950,vierzig::NUM,keturiasdešimt,dyzet
951,fünfzig::NUM,penkiasdešimt,pesëdhjetë
952,sechzig::NUM,šešiasdešimt,gjashtëdhjetë
953,siebzig::NUM,septyniasdešimt,shtatëdhjetë
954,achtzig::NUM,aštuoniasdešimt,tetëdhjetë
955,neunzig::NUM,devyniasdešimt,nëntëdhjetë
956,hundert::NUM,šimtas,qind
957,tausend::NUM,tūkstantis,mijë
958,und::CNJ,ĩr,e
959,und::CNJ,ĩr,dhe
960,oder::CNJ,ar,a
961,oder::CNJ,ar,apo
962,oder::CNJ,arba,a
963,oder::CNJ,arba,apo
964,stehen::V,stovėti,rri
965,sitzen::V,sėdėti,rri
966,liegen::V,gulėti,rri shtrirë
967,hängen::V,kyboti,varem
968,hängen::V,kabėti,varem
969,werden::V,taptis,bëhem
970,werden::V,darytis,bëhem
971,passieren::V,atsitikti,ndodh
972,passieren::V,pasitaikyti,ndodh
973,beginnen::V,prasid́ėti,filloj
974,enden::V,baigtis,përfundoj
975,wechseln::V,keistis,ndërroj
976,wechseln::V,pasikeisti,ndërroj
977,aufgehen[Sonne]::V,tekėti,hapem
978,aufgehen[Sonne]::V,patekėti,hapem
979,untergehen[Sonne]::V,leistis,hyj
980,untergehen[Sonne]::V,leistis,perëndoj
981,untergehen[Sonne]::V,nusileisti,hyj
982,untergehen[Sonne]::V,nusileisti,perëndoj
983,scheinen[Sonne]::V,šviesti,ndriçoj
984,donnern::V,griausti,gjëmoj
985,donnern::V,griausti,bubulloj
986,donnern::V,griaudėti,gjëmoj
987,donnern::V,griaudėti,bubulloj
988,wehen::V,pūsti,fryj
989,strömen::V,lietis,derdh
990,strömen::V,plūsti,derdh
991,fließen::V,tekėti,rrjedh
992,sich drehen::V,suktis,rrotullohem
993,sich drehen::V,pasisukti,rrotullohem
994,schwanken::V,svyruoti,dyzoj
995,schwingen::V,suptis,dridhem
996,fallen::V,pulti,bie
997,fallen::V,kristi,bie
998,brennen::V,degti,digjem
999,rauchen::V,rūkyti,nxjerr tym
1000,regnen::V,lyti,bie shi
1001,gefrieren::V,užšalti,ngrij
1002,tauen::V,tirpti,shkrij
1003,schmelzen::V,lydytis,shkrij
1004,trocknen::V,džiūti,thaj
1005,sieden::V,virti,ziej
1006,faulen::V,pūti,kalbem
1007,faulen::V,pūti,prishem
1008,verfaulen::V,švinkti,kalbem
1009,reißen::V,plyšti,grisem
1010,reißen::V,plyšti,shqyhem
1011,reißen::V,trūkti,grisem
1012,reißen::V,trūkti,shqyhem
1013,versinken::V,skę̃sti,humboj
1014,versinken::V,grimzti,humboj
1015,vergehen::V,praeiti,kaloj
1016,erscheinen::V,pasirodyti,dukem
1017,verschwinden::V,dingti,zhdukem
1018,verschwinden::V,išnykti,zhdukem
1019,verschwinden::V,pranykti,zhdukem
1020,sinken::V,kristi,ulem
1021,abnehmen::V,mažėti,pakësohem
1022,abnehmen::V,mažėti,zvogëlohem
1023,abnehmen::V,silpnėti,pakësohem
1024,abnehmen::V,silpnėti,zvogëlohem
1025,zunehmen::V,didėti,shtohem
1026,zunehmen::V,padaugėti,shtohem
1027,steigen::V,kilti,rritem
1028,wachsen::V,augti,rritem
1029,glänzen::V,blizgėti,vezulloj
1030,funkeln::V,žibėti,xixoj
1031,funkeln::V,žibėti,xixëlloj
1032,lärmen::V,triukšmauti,oshtij
1033,lärmen::V,triukšmauti,zhurmoj
1034,läuten::V,skambinti,bie
1035,klingeln::V,skambinti,i bie ziles
1036,klirren::V,žvangėti,kërcëlloj
1037,brausen::V,šniokšti,gjëmoj
1038,rauschen::V,ošti,fëshfërij
1039,rauschen::V,šlamėti,fëshfërij
1040,klingen::V,skardėti,tingëlloj
1041,bellen::V,loti,leh
1042,heulen::V,kaukti,ulërij
1043,heulen::V,staugti,ulërij
1044,blasen::V,pūsti,fryj
1045,pfeifen::V,švilpti,fishkëllej
1046,pfeifen::V,švilpauti,fishkëllej
1047,schreien::V,šaukti,bërtas
1048,stöhnen::V,dejuoti,rënkoj
1049,stöhnen::V,aimanuoti,rënkoj
1050,zittern::V,virpėti,trembem
1051,leben::V,gyventi,rroj
1052,leben::V,gyventi,jetoj
1053,geboren werden::V,gimti,lind
1054,atmen::V,alsuoti,marr frymë
1055,atmen::V,kvėpuoti,marr frymë
1056,trinken::V,gerti,pi
1057,essen::V,valgyti,ha
1058,schlucken::V,praryti,gëlltis
1059,schlucken::V,praryti,kapërdij
1060,müde werden::V,nuvargti,lodhem
1061,müde werden::V,privargti,lodhem
1062,einschlafen::V,užmigti,bie të fle
1063,schlafen::V,miegoti,fle
1064,aufwachen::V,pabusti,zgjohem
1065,aufstehen::V,keltis,çohem
1066,aufstehen::V,keltis,ngrihem
1067,aufstehen::V,atsikelti,çohem
1068,aufstehen::V,atsikelti,ngrihem
1069,sich erholen::V,pailsėti,qetësohem
1070,sich erholen::V,pailsėti,shtendosem
1071,sich erholen::V,poilsiauti,qetësohem
1072,sich erholen::V,poilsiauti,shtendosem
1073,krank werden::V,susirgti,bie i sëmurë
1074,krank sein::V,sirgti,jam i sëmurë
1075,schmerzen::V,sopėti,dhemb
1076,schmerzen::V,skaudėti,dhemb
1077,husten::V,kosėti,kollitem
1078,genesen::V,sveikti,shërohem
1079,genesen::V,taisytis,shërohem
1080,sterben::V,mirti,vdes
1081,sterben::V,numirti,vdes
1082,umkommen::V,žūti,vdes
1083,umkommen::V,žūti,mbaroj
1084,sich bewegen::V,judėti,shkundem
1085,sich bewegen::V,pasijudinti,shkundem
1086,sich rühren::V,krutėti,lëviz
1087,sich erheben::V,pakilti,ngrihem
1088,sich erheben::V,atsikelti,ngrihem
1089,sich setzen::V,sėstis,ulem
1090,sich setzen::V,atsisėsti,ulem
1091,hinfallen::V,parkristi,gremisem
1092,hinfallen::V,pargriūti,gremisem
1093,laufen::V,eiti,eci
1094,schreiten::V,žengti,çapem
1095,schreiten::V,žingsniuoti,çapem
1096,spazierengehen::V,pasivaikščioti,shëtis
1097,eilen::V,skubėti,ngas
1098,sich beeilen::V,paskub́ėti,nxitoj
1099,sich beeilen::V,pasiskubinti,nxitoj
1100,sausen::V,dumti,eci shpejt
1101,sausen::V,lėkti,eci shpejt
1102,rennen::V,bėgti,vrapoj
1103,springen::V,šokti,kërcej
1104,klettern::V,kopti,hipi
1105,schaukeln::V,supti,kolovitem
1106,schaukeln::V,linguoti,kolovitem
1107,kriechen::V,ropoti,zvarritem
1108,kriechen::V,šliaužti,zvarritem
1109,schwimmen::V,plaukti,notoj
1110,tauchen::V,nerti,zhytem
1111,rudern::V,irtis,vozis
1112,rudern::V,irkluoti,vozis
1113,fahren::V,važiuoti,shkoj
1114,fahren::V,važinėti,shkoj
1115,fliegen::V,lėkti,fluturoj
1116,fliegen::V,skristi,fluturoj
1117,gehen::V,eiti,eci
1118,gehen::V,eiti,shkoj
1119,weggehen::V,išeiti,vete
1120,abfahren::V,išvykti,nisem
1121,abfahren::V,išvažiuoti,nisem
1122,anhalten::V,sustoti,ndalem
1123,hineingehen::V,įeiti,futem
1124,eintreten::V,įžengti,hyj
1125,kommen::V,ateiti,vij
1126,ankommen::V,ateiti,arrij
1127,ankommen::V,ateiti,mbërrij
1128,zurückkommen::V,grį̃žti,kthehem
1129,zurückkommen::V,sugrį̃žti,kthehem
1130,bleiben::V,likti,mbetem
1131,bleiben::V,likti,qëndroj
1132,bleiben::V,pasilikti,mbetem
1133,bleiben::V,pasilikti,qëndroj
1134,warten::V,laukti,pres
1135,erwarten::V,laukti,pres
1136,suchen::V,ieškoti,kërkoj
1137,finden::V,rasti,gjej
1138,finden::V,surasti,gjej
1139,versuchen::V,mėginti,mundohem
1140,vorbereiten::V,rengti,përgatis
1141,lieben::V,myĺėti,dashuroj
1142,mögen::V,ḿėgti,dua
1143,mögen::V,patikti,dua
1144,lachen::V,juoktis,qesh
1145,rühren::V,jaudinti,mallëngjej
1146,rühren::V,graudinti,mallëngjej
1147,weinen::V,verkti,qaj
1148,schimpfen::V,bartis,shaj
1149,sich ärgern::V,pykti,bëhem verem
1150,sich ärgern::V,apmaudauti,bëhem verem
1151,sich fürchten::V,bijoti,kam frikë
1152,sich fürchten::V,bijoti,frikësohem
1153,sich fürchten::V,baimintis,kam frikë
1154,sich fürchten::V,baimintis,frikësohem
1155,fürchten::V,bijoti,kam frikë nga
1156,fürchten::V,baimintis,kam frikë nga
1157,fliehen::V,bėgti,arratisem
1158,fliehen::V,sprukti,arratisem
1159,flüchten::V,pabėgti,iki
1160,sehen::V,žiūŕėti,shoh
1161,anschauen::V,žiūŕėti,shikoj
1162,ansehen::V,žiūrėti į,shikoj
1163,ansehen::V,pažiūrėti į,shikoj
1164,hören::V,girdėti,dëgjoj
1165,zuhören::V,klausytis,veshtoj
1166,probieren::V,ragauti,provoj
1167,probieren::V,paragauti,provoj
1168,riechen::V,uosti,nuhas
1169,riechen::V,užuosti,nuhas
1170,fühlen::V,justi,ndiej
1171,fühlen::V,jausti,ndiej
1172,fühlen::V,pajusti,ndiej
1173,scheinen::V,rodytis,ndriçoj
1174,scheinen::V,atrodyti,ndriçoj
1175,zu sehen sein::V,pasirodyti,dukem
1176,vernehmen::V,išgirsti,dëgjoj
1177,frieren::V,šalti,mërdhij
1178,tun::V,daryti,bëj
1179,können::V,galėti,mund
1180,können::V,pajėgti,mund
1181,wollen::V,norėti,dua
1182,wollen::V,norėti,dëshiroj
1183,anfangen::V,pradėti,filloj
1184,anfangen::V,prasid́ėti,filloj
1185,beenden::V,baigti,kryej
1186,beenden::V,baigti,mbaroj
1187,beenden::V,užbaigti,kryej
1188,beenden::V,užbaigti,mbaroj
1189,aufhören::V,liautis,pushoj
1190,gelingen::V,pavykti,më shkon mbarë
1191,gelingen::V,pasisekti,më shkon mbarë
1192,geraten::V,nusisekti,del
1193,öffnen::V,atverti,hap
1194,öffnen::V,atidaryti,hap
1195,schließen::V,uždaryti,mbyll
1196,stellen::V,statyti,vë
1197,stellen::V,pastatyti,vë
1198,setzen::V,sodinti,vë
1199,setzen::V,pasodinti,vë
1200,legen::V,dėti,vë
1201,legen::V,pad́ėti,vë
1202,berühren::V,liesti,rrok
1203,berühren::V,paliesti,rrok
1204,verbinden::V,jungti,bashkoj
1205,verbinden::V,surišti,bashkoj
1206,bedecken::V,uždengti,mbuloj
1207,aufhängen::V,pakarti,var
1208,aufhängen::V,pakabinti,var
1209,anzünden::V,padegti,ndez
1210,aufheben::V,pakelti,ngre
1211,zurücklassen::V,palikti,lë pas
1212,verlieren::V,pamesti,humb
1213,fallen lassen::V,atsisakyti,lëshoj
1214,machen::V,dirbti,bëj
1215,herstellen::V,gaminti,prodhoj
1216,bauen::V,statyti,ndërtoj
1217,bauen::V,pastatyti,ndërtoj
1218,reparieren::V,taisyti,ndreq
1219,reparieren::V,taisyti,meremetoj
1220,reparieren::V,remontuoti,ndreq
1221,reparieren::V,remontuoti,meremetoj
1222,verbessern::V,gerinti,përmirësoj
1223,verbessern::V,ištaisyti,përmirësoj
1224,ändern::V,keisti,ndërroj
1225,ändern::V,pakeisti,ndërroj
1226,graben::V,kasti,gërmoj
1227,beugen::V,lenkti,kërrus
1228,beugen::V,palenkti,kërrus
1229,biegen::V,lenkti,përkul
1230,biegen::V,palenkti,përkul
1231,drehen::V,sukti,dredh
1232,drehen::V,sukti,rrotulloj
1233,wenden::V,kreipti,kthej
1234,wenden::V,pakreipti,kthej
1235,umdrehen::V,sukti,kthej
1236,umdrehen::V,apversti,kthej
1237,heben::V,kelti,ngre
1238,heben::V,pakelti,ngre
1239,hochheben::V,pakelti,ngre
1240,ergreifen::V,čiupti,rrëmbej
1241,ergreifen::V,griebti,rrëmbej
1242,halten::V,laikyti,mbaj
1243,halten::V,palaikyti,mbaj
1244,drücken::V,spausti,shtyp
1245,schieben::V,stumti,shtyj
1246,kratzen::V,kasyti,kruaj
1247,kratzen::V,kasyti,gërvisht
1248,kratzen::V,grandyti,kruaj
1249,kratzen::V,grandyti,gërvisht
1250,lecken::V,laižyti,lëpij
1251,beißen::V,kandžioti,kafshoj
1252,abreißen::V,nuplėšti,shkëpus
1253,abschneiden::V,atpjauti,cungoj
1254,abschneiden::V,atkirpti,cungoj
1255,binden::V,rišti,lidh
1256,binden::V,surišti,lidh
1257,stecken::V,kišti,fus
1258,stecken::V,kišti,ngul
1259,stecken::V,įkišti,fus
1260,stecken::V,įkišti,ngul
1261,brechen::V,lūžti,thyej
1262,brechen::V,laužyti,thyej
1263,klopfen::V,belsti,trokas
1264,klopfen::V,barbenti,trokas
1265,hauen::V,mušti,godas
1266,kleben::V,lipdyti,ngjis
1267,kleben::V,klijuoti,ngjis
1268,reiben::V,trinti,fërkoj
1269,reiben::V,tarkuoti,fërkoj
1270,streichen::V,tepti,lyej
1271,streichen::V,užtepti,lyej
1272,schleifen::V,galą́sti,mpreh
1273,schneiden::V,pjauti,pres
1274,schneiden::V,kirpti,pres
1275,rütteln::V,purtyti,shkund
1276,schütteln::V,purtyti,lëkund
1277,schwenken::V,mojuoti,valëvit
1278,schütten::V,pilti,mbush
1279,schütten::V,berti,mbush
1280,füllen::V,pildyti,mbush
1281,füllen::V,pripildyti,mbush
1282,einwickeln::V,įvynioti,mbështjell
1283,einwickeln::V,suvynioti,mbështjell
1284,tragen::V,nešti,mbaj
1285,tragen::V,nešti,mbart
1286,tragen::V,nešioti,mbaj
1287,tragen::V,nešioti,mbart
1288,schleppen::V,vilkti,heq
1289,schleppen::V,vilkti,zhgërryej
1290,ziehen::V,tempti,tërheq
1291,aufbewahren::V,laikyti,ruaj
1292,werfen::V,mesti,hedh
1293,werfen::V,sviesti,hedh
1294,fangen::V,sugauti,kap
1295,packen::V,čiupti,rrëmbej
1296,packen::V,griebti,rrëmbej
1297,verstecken::V,slėpti,fsheh
1298,verstecken::V,slapstyti,fsheh
1299,teilen::V,dalyti,ndaj
1300,teilen::V,padalyti,ndaj
1301,schicken::V,sių̃sti,dërgoj
1302,schicken::V,pasių̃sti,dërgoj
1303,bringen::V,atnešti,sjell
1304,hinzufügen::V,pridėti,shtoj
1305,bekommen::V,gauti,kap
1306,erhalten::V,gauti,marr
1307,nehmen::V,paimti,marr
1308,wählen::V,rinkti,zgjedh
1309,wählen::V,išsirinkti,zgjedh
1310,auswählen::V,išrinkti,përzgjedh
1311,bewahren::V,išsaugoti,ruaj
1312,behindern::V,trukdyti,pengoj
1313,verderben::V,sugadinti,prish
1314,beschädigen::V,žaloti,dëmtoj
1315,beschädigen::V,gadinti,dëmtoj
1316,zerbrechen::V,sukulti,thyej
1317,zerbrechen::V,sudaužyti,thyej
1318,zerreißen::V,perplėšti,çjerr
1319,zerreißen::V,perplėšti,zheloj
1320,zerreißen::V,suplėšyti,çjerr
1321,zerreißen::V,suplėšyti,zheloj
1322,zerstören::V,suardyti,prish
1323,zerstören::V,suardyti,shkatërroj
1324,zerstören::V,sugriauti,prish
1325,zerstören::V,sugriauti,shkatërroj
1326,verbrennen::V,deginti,djeg
1327,verbrennen::V,sudeginti,djeg
1328,geben::V,duoti,jap
1329,geben::V,paduoti,jap
1330,reichen::V,paduoti,jap
1331,schenken::V,dovanoti,fal
1332,schenken::V,dovanoti,dhuroj
1333,versprechen::V,žadėti,premtoj
1334,versprechen::V,pažadėti,premtoj
1335,wünschen::V,norėti,uroj
1336,wünschen::V,linḱėti,uroj
1337,loben::V,girti,lëvdoj
1338,loben::V,girti,lavdëroj
1339,loben::V,pagirti,lëvdoj
1340,loben::V,pagirti,lavdëroj
1341,küssen::V,bučiuoti,puth
1342,wiegen::V,supti,tund
1343,zudecken::V,užkloti,mbuloj
1344,zudecken::V,uždengti,mbuloj
1345,wecken::V,žadinti,zgjoj
1346,zeigen::V,rodyti,dëftej
1347,führen::V,vesti,çoj
1348,führen::V,vadovauti,çoj
1349,lehren::V,mokyti,arsej
1350,lehren::V,išmokyti,arsej
1351,unterrichten::V,dėstyti,arsimoj
1352,aufziehen::V,išauginti,rris
1353,leiten::V,valdyti,udhëheq
1354,leiten::V,vadovauti,udhëheq
1355,antreiben::V,uiti,nxis
1356,antreiben::V,raginti,nxis
1357,antreiben::V,skubinti,nxis
1358,lassen::V,paliepti,detyroj
1359,einladen::V,kviesti,ftoj
1360,einladen::V,pakviesti,ftoj
1361,vereinigen::V,sujungti,bashkoj
1362,vereinigen::V,suvienyti,bashkoj
1363,besuchen::V,lankyti,vizitoj
1364,besuchen::V,aplankyti,vizitoj
1365,treffen::V,sutikti,ndesh
1366,treffen::V,pasitikti,ndesh
1367,sich versammeln::V,susirinkti,tubohem
1368,spielen::V,groti,loz
1369,spielen::V,groti,luaj
1370,spielen::V,žaisti,loz
1371,spielen::V,žaisti,luaj
1372,singen::V,dainuoti,këndoj
1373,tanzen::V,šokti,kërcej
1374,tanzen::V,šokti,vallëzoj
1375,sich trennen::V,skirtis,ndahem
1376,sich trennen::V,išsiskirti,ndahem
1377,verlassen::V,palikti,braktis
1378,retten::V,gelbėti,shpëtoj
1379,bewachen::V,sergėti,ruaj
1380,schützen::V,ginti,ruaj
1381,schützen::V,ginti,mbroj
1382,schützen::V,apginti,ruaj
1383,schützen::V,apginti,mbroj
1384,verteidigen::V,ginti,mbroj
1385,verteidigen::V,apginti,mbroj
1386,sich schlagen::V,muštis,zihem
1387,schießen::V,šauti,shtie
1388,schießen::V,šaudyti,shtie
1389,siegen::V,nugalėti,fitoj
1390,siegen::V,nugalėti,ngadhënjej
1391,ärgern::V,pykinti,zemëroj
1392,schlagen::V,mušti,rrah
1393,schlagen::V,mušti,godas
1394,schlagen::V,smogti,rrah
1395,schlagen::V,smogti,godas
1396,schlagen::V,trenkti,rrah
1397,schlagen::V,trenkti,godas
1398,treten::V,mygti,shtyj
1399,treten::V,mygti,shtyj më këmbë
1400,stechen::V,gelti,ther
1401,stechen::V,gelti,shpoj
1402,stechen::V,smeigti,ther
1403,stechen::V,smeigti,shpoj
1404,stoßen::V,stumti,shtyj
1405,stoßen::V,pastumti,shtyj
1406,stehlen::V,vogti,vjedh
1407,stören::V,trikdyti,pengoj
1408,belästigen::V,apsunkinti,bezdis
1409,verbergen::V,slėpti,fsheh
1410,verbergen::V,paslėpti,fsheh
1411,täuschen::V,klaidinti,mashtroj
1412,betrügen::V,apgauti,kobis
1413,töten::V,žudyti,vras
1414,töten::V,nužudyti,vras
1415,wohnen::V,gyventi,banoj
1416,arbeiten::V,dirbti,punoj
1417,arbeiten::V,dirbti,vardoj
1418,arbeiten::V,triūsti,punoj
1419,arbeiten::V,triūsti,vardoj
1420,sammeln::V,rinkti,mbledh
1421,sammeln::V,rinkti,grumbulloj
1422,pflücken::V,skinti,vjel
1423,pflücken::V,skinti,mbledh
1424,pflücken::V,raškyti,vjel
1425,pflücken::V,raškyti,mbledh
1426,jagen::V,medžioti,gjuaj
1427,fischen::V,žvejoti,peshkoj
1428,fischen::V,žvejoti,gjuaj peshk
1429,fassen::V,sučiupti,zë
1430,hüten::V,ganyti,kullos
1431,treiben::V,ginti,vë përpara
1432,anbinden::V,pririšti,lidh
1433,füttern::V,šerti,grazhdoj
1434,melken::V,melžti,mjel
1435,hacken::V,kapoti,grij
1436,gießen::V,lieti,ujis
1437,gießen::V,laistyti,ujis
1438,reifen::V,nokti,piqem
1439,reifen::V,sirpti,piqem
1440,zubereiten::V,ruošti,gatuaj
1441,zubereiten::V,gaminti,gatuaj
1442,kochen::V,virti,ziej
1443,kochen::V,virinti,ziej
1444,backen::V,kepti,pjek
1445,backen::V,kepti,furroj
1446,braten::V,kepti,fërgoj
1447,braten::V,kepti,tiganis
1448,braten::V,kepinti,fërgoj
1449,braten::V,kepinti,tiganis
1450,umrühren::V,maišyti,trazoj
1451,umrühren::V,pamaišyti,trazoj
1452,stricken::V,megzti,thur
1453,nähen::V,siūti,qep
1454,färben::V,dažyti,ngjyej
1455,färben::V,dažyti,bojatis
1456,färben::V,nudažyti,ngjyej
1457,färben::V,nudažyti,bojatis
1458,reinigen::V,valyti,qëroj
1459,reinigen::V,valyti,pastroj
1460,reinigen::V,švarinti,qëroj
1461,reinigen::V,švarinti,pastroj
1462,waschen::V,plauti,laj
1463,waschen::V,plauti,finjos
1464,waschen::V,mazgoti,laj
1465,waschen::V,mazgoti,finjos
1466,waschen::V,skalbti,laj
1467,waschen::V,skalbti,finjos
1468,abwischen::V,nušluostyti,fshij
1469,spülen::V,plauti,kulloj
1470,spülen::V,skalauti,kulloj
1471,fegen::V,šluoti,fshij
1472,kehren::V,šluoti,fshij
1473,baden::V,maudytis,lahem
1474,sich waschen::V,praustis,lahem
1475,ausziehen::V,numauti,heq
1476,ausziehen::V,numauti,zbath
1477,ausziehen::V,nuvilkti,heq
1478,ausziehen::V,nuvilkti,zbath
1479,anziehen::V,mauti,vesh
1480,anziehen::V,mauti,mbath
1481,anziehen::V,apsivilkti,vesh
1482,anziehen::V,apsivilkti,mbath
1483,sich anziehen::V,rengtis,vishem
1484,sich anziehen::V,apsirengti,vishem
1485,kämmen::V,šukuoti,kreh
1486,schmücken::V,puošti,hijeshoj
1487,schmücken::V,dabinti,hijeshoj
1488,schmücken::V,gražinti,hijeshoj
1489,sagen::V,tarti,them
1490,sprechen::V,kalbėti,flas
1491,reden::V,šnekėti,fjalos
1492,reden::V,šnekėti,fjalëtoj
1493,sich unterhalten::V,kalbėtis,bisedoj
1494,sich unterhalten::V,šnekučiuotis,bisedoj
1495,fragen::V,klausti,pyes
1496,bitten::V,prašyti,lus
1497,bitten::V,prašyti,lutem
1498,erzählen::V,pasakoti,rrëfej
1499,mitteilen::V,skelbti,kumtoj
1500,mitteilen::V,pranešti,kumtoj
1501,nennen::V,vadinti,quaj
1502,nennen::V,vardyti,quaj
1503,rufen::V,šaukti,thërras
1504,rufen::V,kviesti,thërras
1505,prahlen::V,girtis,mburrem
