,Concept_ID,mn,sq
787,bunt::A,эрээн,shumëngjyrëshëm
788,billig::A,хямд,lirë
789,teuer::A,үнэтэй,shtrenjtë
790,wertvoll::A,үнэт,çmuar
791,wertvoll::A,үнэт,vlershëm
792,blind::A,сохор,qorr
793,blind::A,сохор,verbër
794,taub::A,чих хатуу,shurdhër
795,kräftig::A,чийрэг,fuqishëm
796,stark::A,хүчтэй,fortë
797,stark::A,чадалтай,fortë
798,schwach::A,сул,dobët
799,fett::A,тарган,dhjamur
800,fett::A,голигор,dhjamur
801,schlank::A,голшиг,hollë
802,hübsch::A,сайхан,bukur
803,hübsch::A,сайхан,hijshëm
804,hübsch::A,хөөрхөн,bukur
805,hübsch::A,хөөрхөн,hijshëm
806,böse::A,муу,keq
807,böse::A,хортой,keq
808,dumm::A,тэнэг,teveqel
809,faul::A,залхуу,dembel
810,fleißig::A,чармайлтгай,zellshëm
811,geizig::A,харамч,kurnac
812,geizig::A,харамч,dorështrënguar
813,klug::A,цэцэн,mençur
814,geschickt::A,дүйтэй,aftë
815,lieb::A,хайрт,dashur
816,lustig::A,цэнгэлтэй,gëzuar
817,sanft::A,наалинхай,butë
818,hungrig::A,өлөн,uritur
819,hungrig::A,өлссөн,uritur
820,krank::A,өвчтэй,sëmurë
821,nackt::A,нүцгэн,lakuriq
822,nackt::A,нүцгэн,zhveshur
823,traurig::A,гунигт,trishtuar
824,lebendig::A,амьд,gjallë
825,lebendig::A,амьтай,gjallë
826,gut::A,сайн,mirë
827,schlecht::A,муу,keq
828,schlecht::A,өөдгүй,keq
829,richtig::A,зөв,drejtë
830,richtig::A,зүйтэй,drejtë
831,schlimm::A,муухай,keq
832,wahr::A,үнэн,vërtetë
833,wahr::A,жинхэнэ,vërtetë
834,alt::A,хуучин,vjetër
835,neu::A,шинэ,i ri
836,ehemalig::A,агсан,dikurshëm
837,ehemalig::A,байсан,dikurshëm
838,alt[Lebewesen]::A,өвгөн,plak
839,alt[Lebewesen]::A,хижээл,plak
840,jung::A,залуу,i ri
841,arm::A,ядуу,varfër
842,arm::A,ядуу,vobektë
843,reich::A,баян,pasur
844,reich::A,баялаг,pasur
845,bekannt::A,танил,njohur
846,berühmt::A,цуутай,famshëm
847,berühmt::A,алдартай,famshëm
848,fremd::A,харь,huaj
849,fremd::A,гадаад,huaj
850,verschieden::A,ондоо,ndryshëm
851,verschieden::A,янз янзын,ndryshëm
852,nah::A,ойрын,afërt
853,nah::A,дөтийн,afërt
854,fern::A,холын,largët
855,linker::A,буруу,majtë
856,rechter::A,баруун,djathtë
857,anderer::A,өөр,tjetër
858,anderer::A,нөгөө,tjetër
859,erster::A,нэгдэх,parë
860,erster::A,нэгдүгээр,parë
861,zweiter::A,хоёрдугаар,dytë
862,dritter::A,гуравдугаар,i tretë
863,letzter::A,сүүлийн,fundit
864,allein::ADV,ганцаараа,vetëm
865,auf einmal::ADV,нэгмөсөн,njëkohësisht
866,zusammen::ADV,цуг,bashkë
867,zusammen::ADV,цуг,së bashku
868,zusammen::ADV,хамт,bashkë
869,zusammen::ADV,хамт,së bashku
870,lange::ADV,удаан,për një kohë të gjatë
871,plötzlich::ADV,гэнэт,befas
872,sofort::ADV,дороо,menjëherë
873,sofort::ADV,дороо,aty për aty
874,später::ADV,дараа,më vonë
875,jetzt::ADV,өнөө,tash
876,heute::ADV,өнөө,sot
877,heute::ADV,өнөөдөр,sot
878,morgen::ADV,маргааш,nesër
879,morgen::ADV,маргаадар,nesër
880,bald::ADV,түргэн,shpejt
881,bald::ADV,түргэн,së shpejti
882,bald::ADV,удахгүй,shpejt
883,bald::ADV,удахгүй,së shpejti
884,dann::ADV,хожим,pastaj
885,dann::ADV,тэгээд,pastaj
886,gestern::ADV,өчигдөр,dje
887,einst::ADV,нэг,dikur
888,damals::ADV,тэгэхэд,atëherë
889,danach::ADV,тэгээд,mandej
890,danach::ADV,дараа нь,mandej
891,vorher::ADV,урьд,më parë
892,zuerst::ADV,анх,së pari
893,zuerst::ADV,эхлээд,së pari
894,einmal::ADV,нэг удаа,njëherë
895,manchmal::ADV,хааяа,nganjëherë
896,manchmal::ADV,заримдаа,nganjëherë
897,oft::ADV,олонтоо,shpesh
898,immer::ADV,байнга,përherë
899,immer::ADV,байнга,gjithnjë
900,niemals::ADV,хэзээ ч,kurrë
901,niemals::ADV,хэзээ ч,asnjëherë
902,niemals::ADV,хэдийд ч,kurrë
903,niemals::ADV,хэдийд ч,asnjëherë
904,hier::ADV,энд,këtu
905,hierhin::ADV,нааш,knej
906,von hier::ADV,эндээс,që këtej
907,von hier::ADV,эндээс,prej këtej
908,dort::ADV,тэнд,aty
909,dort::ADV,тэнд,atje
910,dorthin::ADV,тийш,anej
911,geradeaus::ADV,шулуун,drejt
912,vorwärts::ADV,урагшаа,mbroth
913,vorwärts::ADV,урагшаа,përpara
914,rückwärts::ADV,буцаан,mbrapsht
915,rückwärts::ADV,сөөргөө,mbrapsht
916,zurück::ADV,буцаж,prapa
917,zurück::ADV,буцаж,mbrapsht
918,zurück::ADV,гэдрэг,prapa
919,zurück::ADV,гэдрэг,mbrapsht
920,unten::ADV,дор,poshtë
921,hinab::ADV,уруу,përposh
922,oben::ADV,дээр,lart
923,oben::ADV,дээр,sipër
924,hinauf::ADV,өөд,lart
925,hinauf::ADV,өөд,përpjetë
926,hinauf::ADV,дээш,lart
927,hinauf::ADV,дээш,përpjetë
928,überall::ADV,хааяагүй,kudo
929,überall::ADV,энд тэндгүй,kudo
930,nicht::ADV,эс,s'
931,nicht::ADV,эс,nuk
932,nicht::ADV,-гүй,s'
933,nicht::ADV,-гүй,nuk
934,ein wenig::ADV,жаахан,një tis
935,kaum::ADV,арай,mezi
936,kaum::ADV,арай гэж,mezi
937,sehr::ADV,тун,fort
938,sehr::ADV,тун,shumë
939,so::ADV,тэгж,ashtu
940,so::ADV,тэгж,kështu
941,so::ADV,ингээд,ashtu
942,so::ADV,ингээд,kështu
943,noch::ADV,дахин,ende
944,noch::ADV,дахин,akoma
945,noch::ADV,дахиад,ende
946,noch::ADV,дахиад,akoma
947,nur::ADV,зөвхөн,vetëm
948,nur::ADV,гагцхүү,vetëm
949,schon::ADV,нэгэнт,tashmë
950,wieder::ADV,дахин,përsëri
951,wieder::ADV,дахиад,përsëri
952,vergebens::ADV,хий,kot
953,vor::PRP,өмнө,para
954,hinter::PRP,ард,prapa
955,hinter::PRP,ард,mbrapa
956,unter::PRP,доор,nën
957,durch::PRP,дундуур,nëpër
958,neben::PRP,хажууд,pranë
959,neben::PRP,хажууд,përbri
960,zwischen::PRP,завсар,midis
961,zwischen::PRP,завсар,ndërmjet
962,zwischen::PRP,хооронд,midis
963,zwischen::PRP,хооронд,ndërmjet
964,wegen::PRP,төлөө,për
965,wegen::PRP,дээрээс,për
966,dies::PRN,энэ,ky
967,das::PRN,тэр,ky
968,alles::PRN,цөм,gjithçka
969,alles::PRN,бүгд,gjithçka
970,ich::PRN,би,unë
971,du::PRN,чи,ti
972,er::PRN,тэр,ai
973,er::PRN,тэр хүн,ai
974,wir::PRN,бид,ne
975,ihr::PRN,та нар,ju
976,sie::PRN,тэд,ata
977,was::FPRN,юу,ç'
978,was::FPRN,юу,çfarë
979,wer::FPRN,хэн,kush
980,wo::FADV,хаа,ku
981,wo::FADV,хаана,ku
982,wohin::FADV,хааш,për ku
983,wohin::FADV,хаана,për ku
984,wie::FADV,яаж,si
985,wie::FADV,хэрхэн,si
986,warum::FADV,юунд,pse
987,warum::FADV,юунд,përse
988,warum::FADV,яагаад,pse
989,warum::FADV,яагаад,përse
990,wieviel::FNUM,хэдий,sa
991,wieviel::FNUM,хэд,sa
992,eins::NUM,нэг,një
993,zwei::NUM,хоёр,dy
994,drei::NUM,гурав,tre
995,vier::NUM,дөрөв,katër
996,fünf::NUM,тав,pesë
997,sechs::NUM,зургаа,gjashtë
998,sieben::NUM,долоо,shtatë
999,acht::NUM,найм,tetë
1000,neun::NUM,ес,nëntë
1001,zehn::NUM,арав,dhjetë
1002,elf::NUM,арван нэг,njëmbëdhjetë
1003,zwölf::NUM,арван хоёр,dymbëdhjetë
1004,zwanzig::NUM,хорь,njëzet
1005,dreißig::NUM,гуч,tridhjetë
1006,vierzig::NUM,дөч,dyzet
1007,fünfzig::NUM,тавь,pesëdhjetë
1008,sechzig::NUM,жар,gjashtëdhjetë
1009,siebzig::NUM,дал,shtatëdhjetë
1010,achtzig::NUM,ная,tetëdhjetë
1011,neunzig::NUM,ер,nëntëdhjetë
1012,hundert::NUM,зуу,qind
1013,tausend::NUM,мянга,mijë
1014,und::CNJ,ч,e
1015,und::CNJ,ч,dhe
1016,und::CNJ,болон,e
1017,und::CNJ,болон,dhe
1018,oder::CNJ,буюу,a
1019,oder::CNJ,буюу,apo
1020,stehen::V,зогсох,rri
1021,sitzen::V,суух,rri
1022,liegen::V,хэвтэх,rri shtrirë
1023,hängen::V,өлгөөтэй байх,varem
1024,hängen::V,дүүжлээтэй байх,varem
1025,werden::V,болох,bëhem
1026,passieren::V,тохиох,ndodh
1027,beginnen::V,эхлэх,filloj
1028,enden::V,дүүрэх,përfundoj
1029,wechseln::V,хувирах,ndërroj
1030,aufgehen[Sonne]::V,мандах,hapem
1031,untergehen[Sonne]::V,жаргах,hyj
1032,untergehen[Sonne]::V,жаргах,perëndoj
1033,scheinen[Sonne]::V,гэрэлтэх,ndriçoj
1034,donnern::V,дуугарах,gjëmoj
1035,donnern::V,дуугарах,bubulloj
1036,wehen::V,салхилах,fryj
1037,wehen::V,хөөрөгдөх,fryj
1038,strömen::V,гүйх,derdh
1039,strömen::V,урсах,derdh
1040,fließen::V,урсах,rrjedh
1041,sich drehen::V,эргэлдэх,rrotullohem
1042,schwanken::V,хэлбэлзэх,dyzoj
1043,schwingen::V,ганхах,dridhem
1044,schwingen::V,хэлбэлзэх,dridhem
1045,fallen::V,унах,bie
1046,brennen::V,шатах,digjem
1047,rauchen::V,баагих,nxjerr tym
1048,regnen::V,бороо орно,bie shi
1049,gefrieren::V,хөлдөх,ngrij
1050,tauen::V,хайлах,shkrij
1051,schmelzen::V,уярах,shkrij
1052,trocknen::V,хатах,thaj
1053,sieden::V,буцлах,ziej
1054,sieden::V,даргилах,ziej
1055,faulen::V,үжрэх,kalbem
1056,faulen::V,үжрэх,prishem
1057,faulen::V,өмхийрөх,kalbem
1058,faulen::V,өмхийрөх,prishem
1059,verfaulen::V,бээх,kalbem
1060,verfaulen::V,өгрөх,kalbem
1061,reißen::V,цуурах,grisem
1062,reißen::V,цуурах,shqyhem
1063,versinken::V,живэх,humboj
1064,vergehen::V,нөгчих,kaloj
1065,vergehen::V,өнгөрөх,kaloj
1066,erscheinen::V,гарах,dukem
1067,erscheinen::V,бултайх,dukem
1068,verschwinden::V,далд орох,zhdukem
1069,verschwinden::V,алга болох,zhdukem
1070,sinken::V,татрах,ulem
1071,sinken::V,доошлох,ulem
1072,abnehmen::V,багасах,pakësohem
1073,abnehmen::V,багасах,zvogëlohem
1074,abnehmen::V,хорогдох,pakësohem
1075,abnehmen::V,хорогдох,zvogëlohem
1076,zunehmen::V,ихсэх,shtohem
1077,steigen::V,нэмэгдэх,rritem
1078,wachsen::V,өсөх,rritem
1079,wachsen::V,ургах,rritem
1080,glänzen::V,гилгэнэх,vezulloj
1081,glänzen::V,гилбэгнэх,vezulloj
1082,funkeln::V,гялжах,xixoj
1083,funkeln::V,гялжах,xixëlloj
1084,funkeln::V,гялалзах,xixoj
1085,funkeln::V,гялалзах,xixëlloj
1086,lärmen::V,шуугих,oshtij
1087,lärmen::V,шуугих,zhurmoj
1088,läuten::V,цохих,bie
1089,klingeln::V,хонхдох,i bie ziles
1090,klingeln::V,дуугарах,i bie ziles
1091,klirren::V,хангир жингэр хийх,kërcëlloj
1092,brausen::V,бургилах,gjëmoj
1093,rauschen::V,сэржигнэх,fëshfërij
1094,klingen::V,хангинах,tingëlloj
1095,bellen::V,хуцах,leh
1096,heulen::V,улих,ulërij
1097,blasen::V,үлзэх,fryj
1098,pfeifen::V,исгэрэх,fishkëllej
1099,schreien::V,хашгирах,bërtas
1100,stöhnen::V,ёолох,rënkoj
1101,stöhnen::V,гэнгэнэх,rënkoj
1102,zittern::V,дагжих,trembem
1103,leben::V,амьдрах,rroj
1104,leben::V,амьдрах,jetoj
1105,geboren werden::V,төрөх,lind
1106,atmen::V,амьсгалах,marr frymë
1107,trinken::V,уух,pi
1108,essen::V,идэх,ha
1109,schlucken::V,залгих,gëlltis
1110,schlucken::V,залгих,kapërdij
1111,müde werden::V,ядрах,lodhem
1112,einschlafen::V,унтчих,bie të fle
1113,schlafen::V,унтах,fle
1114,aufwachen::V,сэрэх,zgjohem
1115,aufstehen::V,босох,çohem
1116,aufstehen::V,босох,ngrihem
1117,sich erholen::V,амрах,qetësohem
1118,sich erholen::V,амрах,shtendosem
1119,krank werden::V,өвдөж эхлэх,bie i sëmurë
1120,krank sein::V,өвдөх,jam i sëmurë
1121,schmerzen::V,өвдөх,dhemb
1122,schmerzen::V,шархирах,dhemb
1123,husten::V,ханиах,kollitem
1124,genesen::V,засрах,shërohem
1125,sterben::V,үхэх,vdes
1126,sterben::V,нас барах,vdes
1127,umkommen::V,үхэх,vdes
1128,umkommen::V,үхэх,mbaroj
1129,sich bewegen::V,хөдлөх,shkundem
1130,sich rühren::V,хөдлөх,lëviz
1131,sich erheben::V,босох,ngrihem
1132,sich setzen::V,суух,ulem
1133,hinfallen::V,ойчих,gremisem
1134,laufen::V,явган явах,eci
1135,schreiten::V,алхах,çapem
1136,spazierengehen::V,зугаалах,shëtis
1137,eilen::V,хурдлах,ngas
1138,sich beeilen::V,яарах,nxitoj
1139,sich beeilen::V,шамдах,nxitoj
1140,sausen::V,давхих,eci shpejt
1141,rennen::V,гүйх,vrapoj
1142,springen::V,харайх,kërcej
1143,springen::V,дэвхрэх,kërcej
1144,klettern::V,авирах,hipi
1145,schaukeln::V,ганхалзах,kolovitem
1146,kriechen::V,мөлхөх,zvarritem
1147,schwimmen::V,сэлэх,notoj
1148,tauchen::V,шунгах,zhytem
1149,rudern::V,сэлүүрдэх,vozis
1150,fahren::V,явах,shkoj
1151,fliegen::V,нисэх,fluturoj
1152,gehen::V,явах,eci
1153,gehen::V,явах,shkoj
1154,weggehen::V,явах,vete
1155,abfahren::V,одох,nisem
1156,abfahren::V,хөдлөх,nisem
1157,anhalten::V,зогсох,ndalem
1158,hineingehen::V,орох,futem
1159,eintreten::V,орох,hyj
1160,kommen::V,ирэх,vij
1161,ankommen::V,хүрэх,arrij
1162,ankommen::V,хүрэх,mbërrij
1163,zurückkommen::V,харих,kthehem
1164,zurückkommen::V,буцаж ирэх,kthehem
1165,bleiben::V,үлдэх,mbetem
1166,bleiben::V,үлдэх,qëndroj
1167,warten::V,хүлээх,pres
1168,erwarten::V,хүлээх,pres
1169,suchen::V,эрэх,kërkoj
1170,suchen::V,бэдрэх,kërkoj
1171,finden::V,олох,gjej
1172,versuchen::V,оролдох,mundohem
1173,vorbereiten::V,бэлтгэх,përgatis
1174,lieben::V,янаглах,dashuroj
1175,mögen::V,таалах,dua
1176,lachen::V,инээх,qesh
1177,rühren::V,сэтгэл уяруулах,mallëngjej
1178,weinen::V,уйлах,qaj
1179,schimpfen::V,хараах,shaj
1180,sich ärgern::V,уурлах,bëhem verem
1181,sich fürchten::V,айх,kam frikë
1182,sich fürchten::V,айх,frikësohem
1183,fürchten::V,айх,kam frikë nga
1184,fliehen::V,зугтах,arratisem
1185,fliehen::V,гүйж очих,arratisem
1186,flüchten::V,оргох,iki
1187,sehen::V,үзэх,shoh
1188,anschauen::V,харах,shikoj
1189,ansehen::V,харах,shikoj
1190,hören::V,дуулах,dëgjoj
1191,zuhören::V,чагнах,veshtoj
1192,probieren::V,амсаж үзэх,provoj
1193,riechen::V,үнэрлэх,nuhas
1194,fühlen::V,мэдрэх,ndiej
1195,scheinen::V,шиг үзэгдэх,ndriçoj
1196,zu sehen sein::V,үзэгдэх,dukem
1197,zu sehen sein::V,харагдах,dukem
1198,vernehmen::V,дуулах,dëgjoj
1199,frieren::V,даарах,mërdhij
1200,tun::V,хийх,bëj
1201,tun::V,үйлдэх,bëj
1202,können::V,болох,mund
1203,wollen::V,хүсэх,dua
1204,wollen::V,хүсэх,dëshiroj
1205,anfangen::V,эхлэх,filloj
1206,beenden::V,дуусгах,kryej
1207,beenden::V,дуусгах,mbaroj
1208,aufhören::V,болих,pushoj
1209,aufhören::V,зогсох,pushoj
1210,gelingen::V,бүтэх,më shkon mbarë
1211,geraten::V,илрэх,del
1212,öffnen::V,нээх,hap
1213,öffnen::V,тайлах,hap
1214,schließen::V,хаах,mbyll
1215,stellen::V,тавих,vë
1216,stellen::V,босгох,vë
1217,setzen::V,суулгах,vë
1218,legen::V,хийх,vë
1219,legen::V,тавих,vë
1220,berühren::V,шүргэх,rrok
1221,verbinden::V,залгах,bashkoj
1222,bedecken::V,бүрэх,mbuloj
1223,aufhängen::V,өлгөх,var
1224,aufhängen::V,дүүжлэх,var
1225,anzünden::V,асаах,ndez
1226,anzünden::V,ноцоох,ndez
1227,aufheben::V,өргөх,ngre
1228,zurücklassen::V,орхих,lë pas
1229,zurücklassen::V,үлдээх,lë pas
1230,verlieren::V,гээх,humb
1231,fallen lassen::V,унагах,lëshoj
1232,machen::V,хийх,bëj
1233,machen::V,гаргах,bëj
1234,herstellen::V,бүтээх,prodhoj
1235,bauen::V,барих,ndërtoj
1236,reparieren::V,засах,ndreq
1237,reparieren::V,засах,meremetoj
1238,reparieren::V,сэлбэх,ndreq
1239,reparieren::V,сэлбэх,meremetoj
1240,verbessern::V,засах,përmirësoj
1241,verbessern::V,сайжруулах,përmirësoj
1242,ändern::V,өөрчлөх,ndërroj
1243,graben::V,малтах,gërmoj
1244,beugen::V,бөгтийлгөх,kërrus
1245,biegen::V,матах,përkul
1246,biegen::V,муруйлгах,përkul
1247,drehen::V,эргүүлэх,dredh
1248,drehen::V,эргүүлэх,rrotulloj
1249,wenden::V,эргүүлэх,kthej
1250,umdrehen::V,хөрвүүлэх,kthej
1251,heben::V,өргөх,ngre
1252,hochheben::V,өргөх,ngre
1253,ergreifen::V,атгах,rrëmbej
1254,halten::V,барих,mbaj
1255,drücken::V,дарах,shtyp
1256,schieben::V,түлхэх,shtyj
1257,kratzen::V,хусах,kruaj
1258,kratzen::V,хусах,gërvisht
1259,kratzen::V,маажих,kruaj
1260,kratzen::V,маажих,gërvisht
1261,lecken::V,долоох,lëpij
1262,beißen::V,зуух,kafshoj
1263,beißen::V,хазах,kafshoj
1264,abreißen::V,таслах,shkëpus
1265,abschneiden::V,тайрах,cungoj
1266,binden::V,боох,lidh
1267,binden::V,хүлэх,lidh
1268,stecken::V,шаах,fus
1269,stecken::V,шаах,ngul
1270,stecken::V,шигтгэх,fus
1271,stecken::V,шигтгэх,ngul
1272,brechen::V,хугалах,thyej
1273,klopfen::V,цохих,trokas
1274,klopfen::V,тогших,trokas
1275,hauen::V,дэлдэх,godas
1276,kleben::V,наах,ngjis
1277,reiben::V,нухах,fërkoj
1278,reiben::V,нидчих,fërkoj
1279,streichen::V,нялах,lyej
1280,streichen::V,түрхэх,lyej
1281,schleifen::V,билүүдэх,mpreh
1282,schleifen::V,гуранздах,mpreh
1283,schneiden::V,огтлох,pres
1284,rütteln::V,холхнулах,shkund
1285,schütteln::V,сэгсрэх,lëkund
1286,schwenken::V,дэвэх,valëvit
1287,schwenken::V,даллах,valëvit
1288,schütten::V,цутгах,mbush
1289,schütten::V,аягалах,mbush
1290,füllen::V,дүүргэх,mbush
1291,einwickeln::V,боох,mbështjell
1292,einwickeln::V,ороох,mbështjell
1293,tragen::V,авчрах,mbaj
1294,tragen::V,авчрах,mbart
1295,schleppen::V,чирэх,heq
1296,schleppen::V,чирэх,zhgërryej
1297,ziehen::V,татах,tërheq
1298,aufbewahren::V,хадгалах,ruaj
1299,werfen::V,хаях,hedh
1300,werfen::V,шидэх,hedh
1301,fangen::V,барих,kap
1302,packen::V,шүүрэх,rrëmbej
1303,verstecken::V,нуух,fsheh
1304,teilen::V,хуваах,ndaj
1305,schicken::V,илгээх,dërgoj
1306,schicken::V,явуулах,dërgoj
1307,bringen::V,авчрах,sjell
1308,bringen::V,аваачих,sjell
1309,hinzufügen::V,нэмэх,shtoj
1310,bekommen::V,хүлээн авах,kap
1311,erhalten::V,хүлээн авах,marr
1312,nehmen::V,авах,marr
1313,wählen::V,сонгох,zgjedh
1314,auswählen::V,шилэх,përzgjedh
1315,bewahren::V,гамнах,ruaj
1316,behindern::V,саад хийх,pengoj
1317,behindern::V,тотгор болох,pengoj
1318,verderben::V,эвдэх,prish
1319,beschädigen::V,гэмтээх,dëmtoj
1320,zerbrechen::V,хагалах,thyej
1321,zerbrechen::V,хага цохих,thyej
1322,zerreißen::V,урах,çjerr
1323,zerreißen::V,урах,zheloj
1324,zerstören::V,эвдэх,prish
1325,zerstören::V,эвдэх,shkatërroj
1326,zerstören::V,сүйтгэх,prish
1327,zerstören::V,сүйтгэх,shkatërroj
1328,verbrennen::V,шатаах,djeg
1329,geben::V,өгөх,jap
1330,reichen::V,өгөх,jap
1331,reichen::V,дамжуулах,jap
1332,schenken::V,бэлэглэх,fal
1333,schenken::V,бэлэглэх,dhuroj
1334,versprechen::V,амлах,premtoj
1335,wünschen::V,ерөөх,uroj
1336,loben::V,магтах,lëvdoj
1337,loben::V,магтах,lavdëroj
1338,loben::V,сайшаах,lëvdoj
1339,loben::V,сайшаах,lavdëroj
1340,küssen::V,озох,puth
1341,küssen::V,үнсэх,puth
1342,wiegen::V,бүүвэйлэх,tund
1343,zudecken::V,хучих,mbuloj
1344,zudecken::V,бүтээх,mbuloj
1345,wecken::V,сэрээх,zgjoj
1346,zeigen::V,үзүүлэх,dëftej
1347,führen::V,хөтлөх,çoj
1348,lehren::V,заах,arsej
1349,unterrichten::V,сургах,arsimoj
1350,aufziehen::V,өсгөх,rris
1351,aufziehen::V,хүмүүжүүлэх,rris
1352,leiten::V,удирдах,udhëheq
1353,antreiben::V,шамдуулах,nxis
1354,lassen::V,-уулах,detyroj
1355,einladen::V,залах,ftoj
1356,vereinigen::V,нэгтгэх,bashkoj
1357,vereinigen::V,хамтруулах,bashkoj
1358,besuchen::V,зочлох,vizitoj
1359,treffen::V,учрах,ndesh
1360,treffen::V,дайралдах,ndesh
1361,sich versammeln::V,хуралдах,tubohem
1362,spielen::V,наадах,loz
1363,spielen::V,наадах,luaj
1364,singen::V,дуулах,këndoj
1365,tanzen::V,бүжиглэх,kërcej
1366,tanzen::V,бүжиглэх,vallëzoj
1367,sich trennen::V,салах,ndahem
1368,verlassen::V,хаях,braktis
1369,retten::V,гэтэлгэх,shpëtoj
1370,bewachen::V,сахих,ruaj
1371,schützen::V,хамгаалах,ruaj
1372,schützen::V,хамгаалах,mbroj
1373,verteidigen::V,хамгаалах,mbroj
1374,sich schlagen::V,зодолдох,zihem
1375,schießen::V,харвах,shtie
1376,schießen::V,буу буудах,shtie
1377,siegen::V,ялах,fitoj
1378,siegen::V,ялах,ngadhënjej
1379,ärgern::V,уурлуулах,zemëroj
1380,ärgern::V,уур хүргэх,zemëroj
1381,schlagen::V,цохих,rrah
1382,schlagen::V,цохих,godas
1383,treten::V,өшиглөх,shtyj
1384,treten::V,өшиглөх,shtyj më këmbë
1385,stechen::V,хатгах,ther
1386,stechen::V,хатгах,shpoj
1387,stoßen::V,ёврох,shtyj
1388,stoßen::V,нудрах,shtyj
1389,stehlen::V,хулгайлах,vjedh
1390,stören::V,саад болох,pengoj
1391,belästigen::V,зовоох,bezdis
1392,belästigen::V,амраахгүй байх,bezdis
1393,verbergen::V,нуух,fsheh
1394,verbergen::V,далдлах,fsheh
1395,täuschen::V,мэхлэх,mashtroj
1396,betrügen::V,хуурах,kobis
1397,töten::V,алах,vras
1398,wohnen::V,суух,banoj
1399,wohnen::V,амьдрах,banoj
1400,arbeiten::V,ажиллах,punoj
1401,arbeiten::V,ажиллах,vardoj
1402,arbeiten::V,хөдөлмөрлөх,punoj
1403,arbeiten::V,хөдөлмөрлөх,vardoj
1404,sammeln::V,түүх,mbledh
1405,sammeln::V,түүх,grumbulloj
1406,sammeln::V,хураах,mbledh
1407,sammeln::V,хураах,grumbulloj
1408,pflücken::V,түүх,vjel
1409,pflücken::V,түүх,mbledh
1410,jagen::V,агнах,gjuaj
1411,jagen::V,гөрөөлөх,gjuaj
1412,fischen::V,загасчлах,peshkoj
1413,fischen::V,загасчлах,gjuaj peshk
1414,fischen::V,загас барих,peshkoj
1415,fischen::V,загас барих,gjuaj peshk
1416,fassen::V,барих,zë
1417,hüten::V,маллах,kullos
1418,hüten::V,хариулах,kullos
1419,treiben::V,туух,vë përpara
1420,anbinden::V,уях,lidh
1421,füttern::V,тэжээх,grazhdoj
1422,melken::V,саах,mjel
1423,hacken::V,цавчих,grij
1424,gießen::V,услах,ujis
1425,reifen::V,боловсрох,piqem
1426,zubereiten::V,бэлдэх,gatuaj
1427,kochen::V,чанах,ziej
1428,backen::V,жигнэх,pjek
1429,backen::V,жигнэх,furroj
1430,braten::V,шарах,fërgoj
1431,braten::V,шарах,tiganis
1432,braten::V,хайрах,fërgoj
1433,braten::V,хайрах,tiganis
1434,umrühren::V,хутгах,trazoj
1435,stricken::V,нэхэх,thur
1436,stricken::V,сүлжих,thur
1437,nähen::V,оёх,qep
1438,färben::V,будах,ngjyej
1439,färben::V,будах,bojatis
1440,reinigen::V,арилгах,qëroj
1441,reinigen::V,арилгах,pastroj
1442,reinigen::V,цэвэрлэх,qëroj
1443,reinigen::V,цэвэрлэх,pastroj
1444,waschen::V,угаах,laj
1445,waschen::V,угаах,finjos
1446,abwischen::V,арчих,fshij
1447,spülen::V,зайлах,kulloj
1448,fegen::V,хамах,fshij
1449,fegen::V,шүүрдэх,fshij
1450,kehren::V,шүүрдэх,fshij
1451,kehren::V,туужуудах,fshij
1452,baden::V,усанд орох,lahem
1453,sich waschen::V,биеэ угаах,lahem
1454,ausziehen::V,тайлах,heq
1455,ausziehen::V,тайлах,zbath
1456,anziehen::V,өмсөх,vesh
1457,anziehen::V,өмсөх,mbath
1458,sich anziehen::V,хувцаслах,vishem
1459,kämmen::V,самнах,kreh
1460,schmücken::V,гоёх,hijeshoj
1461,schmücken::V,чимэх,hijeshoj
1462,sagen::V,гэх,them
1463,sagen::V,хэлэх,them
1464,sprechen::V,ярих,flas
1465,sprechen::V,өгүүлэх,flas
1466,reden::V,хэлэх,fjalos
1467,reden::V,хэлэх,fjalëtoj
1468,reden::V,хөөрөлдөх,fjalos
1469,reden::V,хөөрөлдөх,fjalëtoj
1470,sich unterhalten::V,ярилцах,bisedoj
1471,fragen::V,асуух,pyes
1472,bitten::V,гуйх,lus
1473,bitten::V,гуйх,lutem
1474,erzählen::V,өгүүлэх,rrëfej
1475,mitteilen::V,дуулгах,kumtoj
1476,mitteilen::V,мэдээлэх,kumtoj
1477,nennen::V,нэрлэх,quaj
1478,rufen::V,дуудах,thërras
1479,prahlen::V,бардах,mburrem
1480,prahlen::V,бардах,kapardisem
1481,prahlen::V,сайрхах,mburrem
1482,prahlen::V,сайрхах,kapardisem
1483,übersetzen::V,орчуулах,përkthej
1484,denken::V,санах,mendoj
1485,glauben::V,итгэх,besoj
1486,bemerken::V,ажих,vërej
1487,bemerken::V,ажиглах,vërej
1488,erkennen::V,таних,njoh
1489,erkennen::V,таних,shquaj
1490,begreifen::V,ойлгох,marr vesh
1491,verstehen::V,мэдэж авах,marr vesh
1492,lernen::V,сурах,mësoj
1493,wissen::V,мэдэх,di
1494,sich erinnern an::V,дурсах,kujtoj
1495,vergessen::V,мартах,harroj
1496,messen::V,хэмжих,mas
1497,zählen::V,тоолох,njeh
