,Concept_ID,el,ru
755,wohin::FADV,πού,куда
756,wohin::FADV,για πού,куда
757,wie::FADV,πώς,как
758,warum::FADV,γιατί,почему
759,wieviel::FNUM,πόσος,сколько
760,eins::NUM,ένα,один
761,zwei::NUM,δύο,два
762,drei::NUM,τρία,три
763,drei::NUM,τρεις,три
764,vier::NUM,τέσσερα,четыре
765,vier::NUM,τέσσερις,четыре
766,fünf::NUM,πέντε,пять
767,sechs::NUM,έξι,шесть
768,sieben::NUM,εφτά,семь
769,acht::NUM,οχτώ,восемь
770,neun::NUM,εννιά,девять
771,zehn::NUM,δέκα,десять
772,elf::NUM,έντεκα,одиннадцать
773,zwölf::NUM,δώδεκα,двенадцать
774,zwanzig::NUM,είκοσι,двадцать
775,dreißig::NUM,τριάντα,тридцать
776,vierzig::NUM,σαράντα,сорок
777,fünfzig::NUM,πενήντα,пятьдесят
778,sechzig::NUM,εξήντα,шестьдесят
779,siebzig::NUM,εβδομήντα,семьдесят
780,achtzig::NUM,ογδόντα,восемьдесят
781,neunzig::NUM,ενενήντα,девяносто
782,hundert::NUM,εκατό,сто
783,tausend::NUM,χίλιοι,тысяча
784,und::CNJ,και,и
785,oder::CNJ,ή,или
786,oder::CNJ,ή,либо
787,stehen::V,στέκομαι,стоять
788,stehen::V,είμαι όρθιος,стоять
789,sitzen::V,κάθομαι,сидеть
790,liegen::V,είμαι ξαπλωμένος,лежать
791,hängen::V,κρέμομαι,висеть
792,werden::V,γίνομαι,стать
793,passieren::V,συμβαίνω,случиться
794,beginnen::V,αρχίζω,начаться
795,enden::V,τελειώνω,кончиться
796,wechseln::V,αλλάζω,меняться
797,aufgehen[Sonne]::V,βγαίνω,взойти
798,aufgehen[Sonne]::V,ανατέλλω,взойти
799,untergehen[Sonne]::V,δύω,зайти
800,untergehen[Sonne]::V,βασιλεύω,зайти
801,scheinen[Sonne]::V,λάμπω,светить
802,donnern::V,βροντώ,греметь
803,wehen::V,φυσώ,дуть
804,strömen::V,ρέω,литься
805,strömen::V,τρέχω,литься
806,fließen::V,ρέω,течь
807,sich drehen::V,γυρίζω,вращаться
808,sich drehen::V,στρέφομαι,вращаться
809,schwanken::V,ταλαντεύομαι,колебаться
810,schwingen::V,αιωρούμαι,качаться
811,schwingen::V,ταλαντεύομαι,качаться
812,fallen::V,πέφτω,падать
813,brennen::V,καίω,гореть
814,rauchen::V,καπνίζω,дымить
815,regnen::V,βρέχω,дождить
816,gefrieren::V,παγώνω,замерзнуть
817,tauen::V,λειώνω,таять
818,schmelzen::V,λειώνω,плавиться
819,trocknen::V,στεγνώνω,сохнуть
820,sieden::V,βράζω,кипеть
821,faulen::V,σαπίζω,гнить
822,verfaulen::V,σαπίζω,сгнить
823,reißen::V,σχίζω,рваться
824,versinken::V,βουλιάζω,тонуть
825,versinken::V,βυθίζομαι,тонуть
826,vergehen::V,περνώ,проходить
827,erscheinen::V,εμφανίζομαι,появиться
828,verschwinden::V,χάνομαι,исчезнуть
829,verschwinden::V,εξαφανίζομαι,исчезнуть
830,sinken::V,κατεβαίνω,спадать
831,abnehmen::V,μειώνομαι ,уменьшиться
832,zunehmen::V,αυξάνω,увеличиваться
833,zunehmen::V,μεγαλώνω,увеличиваться
834,steigen::V,ανεβαίνω,подниматься
835,wachsen::V,μεγαλώνω,расти
836,glänzen::V,γυαλίζω,блестеть
837,funkeln::V,αστράφτω,сверкать
838,funkeln::V,σπιθοβολώ,сверкать
839,lärmen::V,θορυβώ,шуметь
840,läuten::V,χτυπώ ,звонить
841,klingeln::V,κουδουνίζω,звонить
842,klirren::V,κουδουνίζω,звякать
843,brausen::V,βουΐζω,бушевать
844,rauschen::V,βουΐζω,шелестеть
845,klingen::V,ηχώ,звучать
846,bellen::V,γαυγίζω,лаять
847,heulen::V,ουρλιάζω,выть
848,blasen::V,φυσώ,дунуть
849,pfeifen::V,σφυρίζω,свистеть
850,schreien::V,κραυγάζω,кричать
851,stöhnen::V,βογγώ,стонать
852,zittern::V,τρέμω,дрожать
853,leben::V,ζω,жить
854,geboren werden::V,γεννιέμαι,родиться
855,atmen::V,αναπνέω,дышать
856,trinken::V,πίνω,пить
857,essen::V,τρώω,есть
858,essen::V,τρώω,кушать
859,schlucken::V,καταπίνω,глотать
860,müde werden::V,κουράζομαι,устать
861,einschlafen::V,αποκοιμιέμαι,заснуть
862,schlafen::V,κοιμάμαι,спать
863,aufwachen::V,ξυπνώ,проснуться
864,aufstehen::V,σηκώνομαι,встать
865,sich erholen::V,ξεκουράζομαι,отдыхать
866,krank werden::V,αρρωσταίνω,заболеть
867,krank sein::V,ασθενώ,болеть
868,schmerzen::V,πονώ,болеть
869,husten::V,βήχω,кашлять
870,genesen::V,θεραπεύομαι,поправиться
871,sterben::V,πεθαίνω,умереть
872,umkommen::V,πεθαίνω,погибнуть
873,sich bewegen::V,κουνιέμαι,двигаться
874,sich rühren::V,σαλεύω,шевельнуться
875,sich erheben::V,επαναστατώ,встать
876,sich setzen::V,κάθομαι,сесть
877,hinfallen::V,πέφτω κάτω,упасть
878,laufen::V,τρέχω,ходить
879,schreiten::V,βαδίζω,шагать
880,spazierengehen::V,κάνω βόλτα,гулять
881,spazierengehen::V,πηγαίνω περίπατο,гулять
882,eilen::V,σπεύδω,спешить
883,sich beeilen::V,βιάζομαι,торопиться
884,sausen::V,τρέχω γρήγορα,мчаться
885,rennen::V,τρέχω,бегать
886,springen::V,πηδώ,прыгать
887,klettern::V,σκαρφαλώνω,лазать
888,schaukeln::V,κουνιέμαι,раскачиваться
889,kriechen::V,έρπω,ползать
890,kriechen::V,σέρνομαι,ползать
891,schwimmen::V,κολυμπώ,плавать
892,tauchen::V,βουτώ,нырять
893,rudern::V,κωπηλατώ,грести
894,fahren::V,πηγαίνω,ехать
895,fliegen::V,πετώ,летать
896,gehen::V,βαδίζω,идти
897,gehen::V,πηγαίνω,идти
898,weggehen::V,φεύγω,уйти
899,abfahren::V,ξεκινώ,отправиться
900,abfahren::V,αναχωρώ,отправиться
901,anhalten::V,σταματώ,остановиться
902,hineingehen::V,μπαίνω,входить
903,eintreten::V,μπαίνω,войти
904,eintreten::V,εισέρχομαι,войти
905,kommen::V,έρχομαι,прийти
906,ankommen::V,φτάνω,прибыть
907,zurückkommen::V,επιστρέφω,возвратиться
908,bleiben::V,μένω,остаться
909,warten::V,περιμένω,ждать
910,erwarten::V,αναμένω,ожидать
911,erwarten::V,περιμένω,ожидать
912,suchen::V,ψάχνω,искать
913,finden::V,βρίσκω,найти
914,versuchen::V,προσπαθώ,пытаться
915,vorbereiten::V,προετοιμάζω,подготовить
916,lieben::V,αγαπώ,любить
917,mögen::V,μου αρέσει,любить
918,lachen::V,γελώ,смеяться
919,rühren::V,συγκινώ,растрогать
920,weinen::V,κλαίω,плакать
921,schimpfen::V,βρίζω,ругаться
922,sich ärgern::V,θυμώνω,сердиться
923,sich fürchten::V,φοβάμαι,бояться
924,fürchten::V,φοβάμαι,бояться
925,fliehen::V,φεύγω,убегать
926,flüchten::V,δραπετεύω,убежать
927,sehen::V,βλέπω,видеть
928,anschauen::V,κοιτάζω,посмотреть
929,ansehen::V,βλέπω,смотреть
930,hören::V,ακούω,слышать
931,zuhören::V,ακούω,слушать
932,probieren::V,δοκιμάζω,пробовать
933,riechen::V,μυρίζω,нюхать
934,riechen::V,οσφραίνομαι,нюхать
935,fühlen::V,αισθάνομαι,чувствовать
936,scheinen::V,φαίνομαι,казаться
937,zu sehen sein::V,φαίνομαι,виднеться
938,vernehmen::V,ακούω,услышать
939,vernehmen::V,μαθαίνω,услышать
940,frieren::V,κρυώνω,мерзнуть
941,tun::V,κάνω,делать
942,können::V,ξέρω,мочь
943,können::V,ξέρω,уметь
944,können::V,μπορώ,мочь
945,können::V,μπορώ,уметь
946,wollen::V,θέλω,хотеть
947,anfangen::V,αρχίζω,начать
948,beenden::V,τελειώνω,закончить
949,aufhören::V,παύω,перестать
950,gelingen::V,πετυχαίνω,удаться
951,geraten::V,γίνομαι,оказаться
952,öffnen::V,ανοίγω,открыть
953,schließen::V,κλείνω,закрыть
954,stellen::V,θέτω,поставить
955,setzen::V,θέτω,посадить
956,legen::V,θέτω,класть
957,berühren::V,εγγίζω,трогать
958,verbinden::V,συνδέω,связать
959,bedecken::V,σκεπάζω,покрыть
960,aufhängen::V,κρεμώ,повесить
961,anzünden::V,ανάβω,зажечь
962,aufheben::V,σηκώνω,поднять
963,zurücklassen::V,εγκαταλείπω,оставить
964,verlieren::V,χάνω,потерять
965,fallen lassen::V,αφήνω να πέσει,уронить
966,machen::V,κάνω,сделать
967,machen::V,φτιάχνω,сделать
968,herstellen::V,κατασκευάζω,изготовить
969,bauen::V,χτίζω,строить
970,bauen::V,οικοδομώ,строить
971,reparieren::V,επισκευάζω,чинить
972,reparieren::V,επιδιορθώνω,чинить
973,verbessern::V,βελτιώνω,улучшить
974,verbessern::V,καλυτερεύω,улучшить
975,ändern::V,αλλάζω,изменить
976,graben::V,σκάβω,копать
977,beugen::V,λυγίζω,согнуть
978,biegen::V,κάμπτω,погнуть
979,drehen::V,στρέφω,вертеть
980,wenden::V,γυρίζω,повернуть
981,umdrehen::V,γυρίζω,перевернуть
982,heben::V,υψώνω,поднимать
983,heben::V,σηκώνω,поднимать
984,hochheben::V,υψώνω,поднять
985,hochheben::V,σηκώνω,поднять
986,ergreifen::V,πιάνω,схватить
987,ergreifen::V,αρπάζω,схватить
988,halten::V,βαστώ,держать
989,drücken::V,πιέζω,нажимать
990,schieben::V,σπρώχνω,толкать
991,kratzen::V,γρατσουνίζω,скрести
992,lecken::V,γλείφω,лизать
993,beißen::V,δαγκάνω,кусать
994,abreißen::V,κόβω,оторвать
995,abreißen::V,σχίζω,оторвать
996,abschneiden::V,αποκόπτω,отрезать
997,binden::V,δένω,вязать
998,stecken::V,χώνω,воткнуть
999,brechen::V,σπάζω,сломать
1000,klopfen::V,χτυπώ,стучать
1001,klopfen::V,τινάζω,стучать
1002,hauen::V,χτυπώ,бить
1003,kleben::V,κολλώ,клеить
1004,reiben::V,τρίβω,тереть
1005,streichen::V,αλείφω,намазать
1006,schleifen::V,ακονίζω,точить
1007,schneiden::V,κόβω,резать
1008,rütteln::V,σείω,шатать
1009,rütteln::V,τινάζω,шатать
1010,schütteln::V,σείω,трясти
1011,schütteln::V,κουνώ,трясти
1012,schwenken::V,κουνώ,махать
1013,schütten::V,χύνω,налить
1014,füllen::V,γεμίζω,наполнить
1015,einwickeln::V,τυλίγω,завернуть
1016,tragen::V,φέρνω,нести
1017,schleppen::V,κουβαλώ,тащить
1018,ziehen::V,τραβώ,тянуть
1019,aufbewahren::V,φυλάω,хранить
1020,werfen::V,ρίχνω,бросать
1021,fangen::V,πιάνω,ловить
1022,packen::V,τσακώνω,схватить
1023,verstecken::V,κρύβω,спрятать
1024,teilen::V,μερίζω,разделить
1025,schicken::V,στέλνω,посылать
1026,bringen::V,φέρνω,принести
1027,hinzufügen::V,προσθέτω,добавить
1028,bekommen::V,προσκομίζω,достать
1029,erhalten::V,παίρνω,получить
1030,erhalten::V,λαμβάνω,получить
1031,nehmen::V,πιάνω,взять
1032,nehmen::V,παίρνω,взять
1033,wählen::V,εκλέγω,выбрать
1034,auswählen::V,διαλέγω,отобрать
1035,bewahren::V,διατηρώ,сохранить
1036,behindern::V,εμποδίζω,препятствовать
1037,verderben::V,χαλώ,испортить
1038,beschädigen::V,ζημιώνω,повредить
1039,zerbrechen::V,σπάζω,разбить
1040,zerreißen::V,σχίζω,разорвать
1041,zerstören::V,καταστρέφω,разрушить
1042,verbrennen::V,καίω,сжечь
1043,geben::V,δίνω,дать
1044,reichen::V,δίνω,передать
1045,schenken::V,χαρίζω,дарить
1046,versprechen::V,υπόσχομαι,обещать
1047,wünschen::V,εύχομαι,желать
1048,loben::V,επαινώ,хвалить
1049,küssen::V,φιλώ,целовать
1050,wiegen::V,κουνώ,качать
1051,wiegen::V,νανουρίζω,качать
1052,zudecken::V,σκεπάζω,накрыть
1053,wecken::V,ξυπνώ,разбудить
1054,zeigen::V,δείχνω,показать
1055,führen::V,οδηγώ,вести
1056,lehren::V,διδάσκω,учить
1057,unterrichten::V,διδάσκω,преподавать
1058,aufziehen::V,ανατρέφω,воспитать
1059,leiten::V,ηγούμαι,руководить
1060,leiten::V,διευθύνω,руководить
1061,antreiben::V,σπρώχνω,подгонять
1062,antreiben::V,παρακινώ,подгонять
1063,lassen::V,αφήνω,заставить
1064,einladen::V,προσκαλώ,пригласить
1065,vereinigen::V,ενώνω,объединить
1066,besuchen::V,επισκέπτομαι,посетить
1067,treffen::V,συναντώ,встретить
1068,sich versammeln::V,μαζεύομαι,собраться
1069,spielen::V,παίζω,играть
1070,singen::V,τραγουδώ,петь
1071,tanzen::V,χορεύω,плясать
1072,tanzen::V,χορεύω,танцевать
1073,sich trennen::V,αποχωρίζομαι,расстаться
1074,verlassen::V,εγκαταλείπω,покинуть
1075,retten::V,σώζω,спасти
1076,bewachen::V,φρουρώ,охранять
1077,schützen::V,προστατεύω,уберегать
1078,verteidigen::V,υπερασπίζω,защитить
1079,sich schlagen::V,χτυπιέμαι,драться
1080,schießen::V,πυροβολώ,стрелять
1081,siegen::V,νικώ,победить
1082,ärgern::V,τσαντίζω,сердить
1083,schlagen::V,χτυπώ,ударить
1084,treten::V,κλοτσώ,пинать
1085,stechen::V,τρυπώ,уколоть
1086,stoßen::V,ωθώ,толкнуть
1087,stoßen::V,σπρώχνω,толкнуть
1088,stehlen::V,κλέβω,украсть
1089,stören::V,διαταράσσω,помешать
1090,belästigen::V,ενοχλώ,надоедать
1091,verbergen::V,κρύβω,скрыть
1092,täuschen::V,παραπλανώ,обмануть
1093,betrügen::V,απατώ,смошенничать
1094,töten::V,σκοτώνω,убить
1095,töten::V,θανατώνω,убить
1096,wohnen::V,μένω,проживать
1097,wohnen::V,κατοικώ,проживать
1098,arbeiten::V,δουλεύω,работать
1099,arbeiten::V,εργάζομαι,работать
1100,sammeln::V,μαζεύω,собрать
1101,sammeln::V,συλλέγω,собрать
1102,pflücken::V,κόβω,рвать
1103,pflücken::V,κόβω,срывать
1104,jagen::V,κυνηγώ,охотиться
1105,fischen::V,ψαρεύω,рыбачить
1106,fassen::V,πιάνω,поймать
1107,hüten::V,φυλάγω,пасти
1108,hüten::V,προσέχω,пасти
1109,treiben::V,οδηγώ,гнать
1110,anbinden::V,δένω,привязать
1111,füttern::V,ταΐζω,кормить
1112,melken::V,αρμέγω,доить
1113,hacken::V,κόβω,рубить
1114,gießen::V,ποτίζω,полить
1115,reifen::V,ωριμάζω,созреть
1116,zubereiten::V,ετοιμάζω,приготовить
1117,kochen::V,βράζω,варить
1118,backen::V,ψήνω,печь
1119,braten::V,τηγανίζω,жарить
1120,umrühren::V,ανακατεύω,перемешать
1121,stricken::V,πλέκω,вязать
1122,nähen::V,ράβω,шить
1123,färben::V,βάφω,покрасить
1124,färben::V,χρωματίζω,покрасить
1125,reinigen::V,καθαρίζω,очистить
1126,waschen::V,πλένω,стирать
1127,abwischen::V,σφουγγίζω,вытереть
1128,spülen::V,ξεπλένω,полоскать
1129,fegen::V,σκουπίζω,подметать
1130,kehren::V,σκουπίζω,мести
1131,baden::V,κάνω μπάνιο,купаться
1132,sich waschen::V,πλένομαι,мыться
1133,ausziehen::V,βγάζω,снять
1134,anziehen::V,φορώ,надеть
1135,sich anziehen::V,ντύνομαι,одеться
1136,kämmen::V,χτενίζω,причесать
1137,schmücken::V,στολίζω,украсить
1138,sagen::V,λέω,сказать
1139,sprechen::V,μιλώ,говорить
1140,reden::V,μιλώ,разговаривать
1141,reden::V,κουβεντιάζω,разговаривать
1142,sich unterhalten::V,συνομιλώ,беседовать
1143,sich unterhalten::V,κουβεντιάζω,беседовать
1144,fragen::V,ρωτώ,спросить
1145,bitten::V,ζητώ,просить
1146,bitten::V,παρακαλώ,просить
1147,erzählen::V,διηγούμαι,рассказать
1148,mitteilen::V,πληροφορώ,сообщить
1149,nennen::V,ονομάζω,назвать
1150,rufen::V,φωνάζω,звать
1151,prahlen::V,καυχιέμαι,хвастаться
1152,übersetzen::V,μεταφράζω,перевести
1153,denken::V,σκέφτομαι,думать
1154,glauben::V,πιστεύω,верить
1155,bemerken::V,παρατηρώ,заметить
1156,erkennen::V,αναγνωρίζω,узнать
1157,begreifen::V,καταλαβαίνω,понять
1158,begreifen::V,καταλαβαίνω,постичь
1159,verstehen::V,ακούω,услышать
1160,lernen::V,μαθαίνω,учиться
1161,wissen::V,ξέρω,знать
1162,sich erinnern an::V,θυμάμαι,вспомнить
1163,vergessen::V,ξεχνώ,забыть
1164,messen::V,μετρώ,мерить
1165,zählen::V,μετρώ,считать
1166,rechnen::V,λογαριάζω,считать
1167,lesen::V,διαβάζω,читать
1168,malen::V,ζωγραφίζω,рисовать
1169,zeichnen::V,σχεδιάζω,рисовать
1170,schreiben::V,γράφω,писать
1171,besitzen::V,κατέχω,иметь
1172,kaufen::V,αγοράζω,купить
1173,verkaufen::V,πουλώ,продать
1174,bezahlen::V,πληρώνω,заплатить
1175,zahlen::V,πληρώνω,платить
1176,beherrschen::V,κυριαρχώ,владеть
1177,ertragen::V,βαστώ,вытерпеть
1178,ertragen::V,αντέχω,вытерпеть
