,Concept_ID,ps,lt
769,fleißig::A,زحمت کښ,stropus
770,fleißig::A,زحمت کښ,kruopštus
771,geizig::A,بخیل,šykštus
772,klug::A,عاقل,sumanus
773,klug::A,عاقل,protingas
774,klug::A,هوښیار,sumanus
775,klug::A,هوښیار,protingas
776,geschickt::A,ماهر,apsukrus
777,lieb::A,عزیز,mielas
778,lieb::A,محبوب,mielas
779,lustig::A,خوشحال,smagus
780,lustig::A,خوشحال,linksmas
781,sanft::A,پوست,švelnus
782,sanft::A,پوست,minkštas
783,sanft::A,ملایم,švelnus
784,sanft::A,ملایم,minkštas
785,hungrig::A,وږی,alkanas
786,krank::A,مريض,ligotas
787,krank::A,مريض,sergantis
788,krank::A,ناروغ,ligotas
789,krank::A,ناروغ,sergantis
790,nackt::A,لوڅ,nuogas
791,traurig::A,غمجن,liūdnas
792,lebendig::A,ژوندی,gyvas
793,gut::A,ښه,geras
794,schlecht::A,بد,blogas
795,schlecht::A,بد,prastas
796,schlecht::A,خراب,blogas
797,schlecht::A,خراب,prastas
798,richtig::A,سم,tikras
799,richtig::A,سم,teisingas
800,richtig::A,صحیح,tikras
801,richtig::A,صحیح,teisingas
802,schlimm::A,بد,blogas
803,schlimm::A,بد,prastas
804,schlimm::A,مخوف,blogas
805,schlimm::A,مخوف,prastas
806,wahr::A,واقعي,tikras
807,alt::A,زوړ,senas
808,neu::A,نوی,naujas
809,ehemalig::A,پخوانی,buvęs
810,alt[Lebewesen]::A,زوړ,pagyvenęs
811,jung::A,ځوان,jaunas
812,arm::A,غریب,neturtingas
813,arm::A,بې وزله,neturtingas
814,reich::A,شتمن,turtingas
815,reich::A,دولتمند,turtingas
816,bekannt::A,اشنا,žinomas
817,bekannt::A,اشنا,pažįstamas
818,berühmt::A,مشهور,žymus
819,berühmt::A,مشهور,garsus
820,fremd::A,پردی,svetimas
821,fremd::A,بېګانه,svetimas
822,verschieden::A,مختلف,įvairus
823,nah::A,نژدې,artimas
824,fern::A,لیری,tolimas
825,linker::A,چپ,kairys
826,linker::A,کیڼ,kairys
827,rechter::A,ښی,dešinys
828,anderer::A,بل,kitas
829,erster::A,لومړی,pirmas
830,zweiter::A,دوهم,antras
831,dritter::A,درېم,trečias
832,letzter::A,آخرنی,paskutinis
833,letzter::A,وروستی,paskutinis
834,allein::ADV,یوازې,vienas
835,auf einmal::ADV,په یوه وخت کی,iš karto
836,zusammen::ADV,یو ځای,kartu
837,zusammen::ADV,یو ځای,drauge
838,lange::ADV,ډېر وخت,ilgai
839,lange::ADV,ډېره موده,ilgai
840,plötzlich::ADV,ناببره,staiga
841,plötzlich::ADV,یوناڅاپه,staiga
842,sofort::ADV,فوراً,tuojau
843,sofort::ADV,سمدلاسه,tuojau
844,später::ADV,وروسته,vėliau
845,später::ADV,وروسته,paskiau
846,jetzt::ADV,اوس,dabãr
847,heute::ADV,نن,šiandien
848,morgen::ADV,سبا,rytoj
849,bald::ADV,ژر,greitai
850,bald::ADV,ژر,netrukus
851,dann::ADV,پس,po to
852,dann::ADV,وروسته,po to
853,gestern::ADV,پرون,vakar
854,einst::ADV,پخوا,kadaise
855,einst::ADV,پخوا,kitą kartą
856,damals::ADV,هغه وخت,anuomet
857,damals::ADV,هغه وخت,anuokart
858,danach::ADV,بیا,po to
859,danach::ADV,بیا,paskui
860,vorher::ADV,دمخه,anksčiau
861,zuerst::ADV,لومړی,pirma
862,zuerst::ADV,لومړی,iš pradžių̃
863,einmal::ADV,یو ځل,kartą
864,einmal::ADV,یو ځل,vieną kartą
865,manchmal::ADV,ګاهی ګاهی,kai kada
866,oft::ADV,ډېر ځله,dažnai
867,immer::ADV,تل,visada
868,immer::ADV,تل,visuomet
869,immer::ADV,همېشه,visada
870,immer::ADV,همېشه,visuomet
871,niemals::ADV,هیڅکله نه,niekada
872,niemals::ADV,هیڅکله نه,niekuomet
873,hier::ADV,دلته,čia
874,hierhin::ADV,دلته,šen
875,hierhin::ADV,دلته,čionai
876,hierhin::ADV,دې ځای ته,šen
877,hierhin::ADV,دې ځای ته,čionai
878,von hier::ADV,د دې ځای نه,iš čia
879,dort::ADV,هلته,ten
880,dort::ADV,هلته,tenai
881,dorthin::ADV,هلته,ten
882,dorthin::ADV,هلته,ten link
883,dorthin::ADV,هغه ځای ته,ten
884,dorthin::ADV,هغه ځای ته,ten link
885,geradeaus::ADV,مخامخ,tiesiai
886,vorwärts::ADV,مخ پهٔ وړاندې,pirmyn
887,rückwärts::ADV,بېرته,atbulai
888,zurück::ADV,بېرته,atgal
889,unten::ADV,لاندي,žemai
890,unten::ADV,لاندي,apačioje
891,hinab::ADV,ښکته,žemyn
892,oben::ADV,پورته,viršuj
893,hinauf::ADV,پاس,aukštyn
894,hinauf::ADV,پاس,į viršų
895,überall::ADV,هره خوا,visur
896,nicht::ADV,نه,ne
897,ein wenig::ADV,یو څه,truputį
898,kaum::ADV,ایله,vos
899,sehr::ADV,ډېر,labai
900,sehr::ADV,ډېر,baisiai
901,sehr::ADV,زيات,labai
902,sehr::ADV,زيات,baisiai
903,so::ADV,داسې,taip
904,so::ADV,دومره,taip
905,noch::ADV,نور,dar
906,nur::ADV,تش,tik
907,nur::ADV,تش,vien
908,nur::ADV,صرف,tik
909,nur::ADV,صرف,vien
910,schon::ADV,دمخه,jau
911,wieder::ADV,بیا,vėl
912,wieder::ADV,بیا,iš naujo
913,vergebens::ADV,عبث,veltui
914,vergebens::ADV,عبث,bergždžiai
915,vor::PRP,دمخه,prieš
916,hinter::PRP,شاته,už
917,unter::PRP,لاندي,po
918,durch::PRP,د مینځ نه,pro
919,durch::PRP,د مینځ نه,per
920,neben::PRP,نژدې,prie
921,neben::PRP,نژدې,šalia
922,zwischen::PRP,ترمینځ,tarp
923,wegen::PRP,د ... له لاسه,dėl
924,wegen::PRP,د ... له لاسه,dėlei
925,dies::PRN,دا,šis
926,dies::PRN,دا,šitas
927,das::PRN,دا,tat
928,alles::PRN,هرڅهٔ,visas
929,ich::PRN,زه,aš
930,du::PRN,ته,tu
931,er::PRN,دی,jis
932,wir::PRN,مونږ,mes
933,ihr::PRN,تاسې,jūs
934,sie::PRN,هغوی,ji
935,sie::PRN,هغوی,jos
936,was::FPRN,څهٔ,kas
937,wer::FPRN,چا,kas
938,wer::FPRN,څوک,kas
939,wo::FADV,چيری,kur
940,wo::FADV,چېرته,kur
941,wohin::FADV,چېرته,kur
942,wohin::FADV,چېرته,kur link
943,wie::FADV,څنګه,kaip
944,warum::FADV,ولې,kod̃ėl
945,warum::FADV,ولې,dėl ko
946,wieviel::FNUM,څو,kiek
947,wieviel::FNUM,څومره,kiek
948,eins::NUM,یو,vienas
949,zwei::NUM,دوه,du
950,drei::NUM,درې,trys
951,vier::NUM,څلور,keturi
952,fünf::NUM,پنځه,penki
953,sechs::NUM,شپږ,šeši
954,sieben::NUM,اوه,septyni
955,acht::NUM,اته,aštuoni
956,neun::NUM,نهه,devyni
957,zehn::NUM,لس,dešimt
958,elf::NUM,یوولس,vienuolika
959,zwölf::NUM,دولس,dvylika
960,zwanzig::NUM,شل,dvidešimt
961,dreißig::NUM,دېرش,trisdešimt
962,vierzig::NUM,څلوېښت,keturiasdešimt
963,fünfzig::NUM,پنځوس,penkiasdešimt
964,sechzig::NUM,شپېته,šešiasdešimt
965,siebzig::NUM,اویا,septyniasdešimt
966,achtzig::NUM,اتیا,aštuoniasdešimt
967,neunzig::NUM,نوي,devyniasdešimt
968,hundert::NUM,سل,šimtas
969,tausend::NUM,زر,tūkstantis
970,und::CNJ,او,ĩr
971,oder::CNJ,ېا,ar
972,oder::CNJ,ېا,arba
973,stehen::V,درېدل,stovėti
974,sitzen::V,کښېنستل,sėdėti
975,liegen::V,ملاستل,gulėti
976,hängen::V,ځړېدل,kyboti
977,hängen::V,ځړېدل,kabėti
978,werden::V,کېدل,taptis
979,werden::V,کېدل,darytis
980,passieren::V,پېښېدل,atsitikti
981,passieren::V,پېښېدل,pasitaikyti
982,beginnen::V,شروع کېدل,prasid́ėti
983,enden::V,خلاصدل,baigtis
984,enden::V,تمامېدل,baigtis
985,wechseln::V,تغییر موندل,keistis
986,wechseln::V,تغییر موندل,pasikeisti
987,aufgehen[Sonne]::V,ختل,tekėti
988,aufgehen[Sonne]::V,ختل,patekėti
989,untergehen[Sonne]::V,لوېدل,leistis
990,untergehen[Sonne]::V,لوېدل,nusileisti
991,untergehen[Sonne]::V,پرېوتل,leistis
992,untergehen[Sonne]::V,پرېوتل,nusileisti
993,scheinen[Sonne]::V,رڼا کول,šviesti
994,donnern::V,تنېدل,griausti
995,donnern::V,تنېدل,griaudėti
996,donnern::V,غړمبېدل,griausti
997,donnern::V,غړمبېدل,griaudėti
998,wehen::V,چلېدل,pūsti
999,strömen::V,بهېدل,lietis
1000,strömen::V,بهېدل,plūsti
1001,fließen::V,بهېدل,tekėti
1002,fließen::V,تویېدل,tekėti
1003,sich drehen::V,ګرځېدل,suktis
1004,sich drehen::V,ګرځېدل,pasisukti
1005,sich drehen::V,چورلېدل,suktis
1006,sich drehen::V,چورلېدل,pasisukti
1007,schwanken::V,زنګېدل,svyruoti
1008,schwingen::V,زنګېدل,suptis
1009,fallen::V,ولېدل,pulti
1010,fallen::V,ولېدل,kristi
1011,brennen::V,سوځېدل,degti
1012,rauchen::V,لوګی کول,rūkyti
1013,regnen::V,باران اورېدل,lyti
1014,gefrieren::V,کنګل نيول,užšalti
1015,tauen::V,وېلې کېدل,tirpti
1016,schmelzen::V,وېلې کېدل,lydytis
1017,trocknen::V,وچېدل,džiūti
1018,sieden::V,اېشېدل,virti
1019,faulen::V,خرابېدل,pūti
1020,verfaulen::V,ورستېدل,švinkti
1021,reißen::V,شلېدل,plyšti
1022,reißen::V,شلېدل,trūkti
1023,versinken::V,ډوېېدل,skę̃sti
1024,versinken::V,ډوېېدل,grimzti
1025,vergehen::V,تېرېدل,praeiti
1026,erscheinen::V,ښکارېدل,pasirodyti
1027,verschwinden::V,ورکېدل,dingti
1028,verschwinden::V,ورکېدل,išnykti
1029,verschwinden::V,ورکېدل,pranykti
1030,sinken::V,ښکته کېدل,kristi
1031,abnehmen::V,کمېدل,mažėti
1032,abnehmen::V,کمېدل,silpnėti
1033,zunehmen::V,زیاتېدل,didėti
1034,zunehmen::V,زیاتېدل,padaugėti
1035,steigen::V,جګېدل,kilti
1036,steigen::V,پورته کېدل,kilti
1037,wachsen::V,وده کول,augti
1038,glänzen::V,ځلېدل,blizgėti
1039,funkeln::V,پړکېدل,žibėti
1040,lärmen::V,غال و غول کول,triukšmauti
1041,läuten::V,زنګ وهل,skambinti
1042,klingeln::V,زنګ وهل,skambinti
1043,klirren::V,کړنګېدل,žvangėti
1044,brausen::V,تلاطم کول,šniokšti
1045,rauschen::V,شڼهار کول,ošti
1046,rauschen::V,شڼهار کول,šlamėti
1047,klingen::V,آواز کول,skardėti
1048,bellen::V,غپېدل,loti
1049,heulen::V,انګلل,kaukti
1050,heulen::V,انګلل,staugti
1051,blasen::V,پو کول,pūsti
1052,pfeifen::V,شپېلک وهل,švilpti
1053,pfeifen::V,شپېلک وهل,švilpauti
1054,schreien::V,ناره کول,šaukti
1055,stöhnen::V,زګېروی کول,dejuoti
1056,stöhnen::V,زګېروی کول,aimanuoti
1057,zittern::V,لړزېدل,virpėti
1058,leben::V,ژوند کول,gyventi
1059,geboren werden::V,زېږېدل,gimti
1060,atmen::V,ساه کښل,alsuoti
1061,atmen::V,ساه کښل,kvėpuoti
1062,atmen::V,تنفس کول,alsuoti
1063,atmen::V,تنفس کول,kvėpuoti
1064,trinken::V,څښل,gerti
1065,essen::V,خوړل,valgyti
1066,schlucken::V,غړپول,praryti
1067,müde werden::V,ستړی کېدل,nuvargti
1068,müde werden::V,ستړی کېدل,privargti
1069,einschlafen::V,ویده کېدل,užmigti
1070,schlafen::V,خوب کول,miegoti
1071,aufwachen::V,ویښېدل,pabusti
1072,aufstehen::V,پاڅېدل,keltis
1073,aufstehen::V,پاڅېدل,atsikelti
1074,sich erholen::V,استراحت کول,pailsėti
1075,sich erholen::V,استراحت کول,poilsiauti
1076,krank werden::V,رنځورېدل,susirgti
1077,krank sein::V,ناجوړېدل,sirgti
1078,schmerzen::V,خوږېدل,sopėti
1079,schmerzen::V,خوږېدل,skaudėti
1080,schmerzen::V,درد کول,sopėti
1081,schmerzen::V,درد کول,skaudėti
1082,husten::V,ټوخېدل,kosėti
1083,genesen::V,رغېدل,sveikti
1084,genesen::V,رغېدل,taisytis
1085,sterben::V,مړل,mirti
1086,sterben::V,مړل,numirti
1087,umkommen::V,تلفېدل,žūti
1088,sich bewegen::V,چلېدل,judėti
1089,sich bewegen::V,چلېدل,pasijudinti
1090,sich bewegen::V,حرکت کول,judėti
1091,sich bewegen::V,حرکت کول,pasijudinti
1092,sich rühren::V,ښورېدل,krutėti
1093,sich erheben::V,درېدل,pakilti
1094,sich erheben::V,درېدل,atsikelti
1095,sich setzen::V,کښېنستل,sėstis
1096,sich setzen::V,کښېنستل,atsisėsti
1097,hinfallen::V,لوېدل,parkristi
1098,hinfallen::V,لوېدل,pargriūti
1099,laufen::V,منډې وهل,eiti
1100,schreiten::V,قدم ایښودل,žengti
1101,schreiten::V,قدم ایښودل,žingsniuoti
1102,spazierengehen::V,چکر وهل,pasivaikščioti
1103,eilen::V,بېړه کول,skubėti
1104,sich beeilen::V,عجله کول,paskub́ėti
1105,sich beeilen::V,عجله کول,pasiskubinti
1106,sausen::V,ځغستل,dumti
1107,sausen::V,ځغستل,lėkti
1108,rennen::V,زغلېدل,bėgti
1109,springen::V,ټوپ وهل,šokti
1110,klettern::V,ختل,kopti
1111,schaukeln::V,زنګېدل,supti
1112,schaukeln::V,زنګېدل,linguoti
1113,kriechen::V,خاپوړی وهل,ropoti
1114,kriechen::V,خاپوړی وهل,šliaužti
1115,schwimmen::V,لامبو وهل,plaukti
1116,tauchen::V,غوټه وهل,nerti
1117,rudern::V,پارو وهل,irtis
1118,rudern::V,پارو وهل,irkluoti
1119,fahren::V,تلل,važiuoti
1120,fahren::V,تلل,važinėti
1121,fliegen::V,الوتل,lėkti
1122,fliegen::V,الوتل,skristi
1123,gehen::V,تلل,eiti
1124,weggehen::V,بهر وتل,išeiti
1125,abfahren::V,تلل,išvykti
1126,abfahren::V,تلل,išvažiuoti
1127,anhalten::V,ودرېدل,sustoti
1128,hineingehen::V,داخلېدل,įeiti
1129,eintreten::V,ننوتل,įžengti
1130,kommen::V,راتلل,ateiti
1131,ankommen::V,رسېدل,ateiti
1132,zurückkommen::V,بېرته راتلل,grį̃žti
1133,zurückkommen::V,بېرته راتلل,sugrį̃žti
1134,bleiben::V,پاتې کېدل,likti
1135,bleiben::V,پاتې کېدل,pasilikti
1136,warten::V,انتظار وېستل,laukti
1137,erwarten::V,انتظار کول,laukti
1138,suchen::V,لټول,ieškoti
1139,finden::V,میندل,rasti
1140,finden::V,میندل,surasti
1141,finden::V,پیدا کول,rasti
1142,finden::V,پیدا کول,surasti
1143,versuchen::V,هڅه کول,mėginti
1144,vorbereiten::V,چمتوکول,rengti
1145,lieben::V,مینه لرل,myĺėti
1146,mögen::V,خوښول,ḿėgti
1147,mögen::V,خوښول,patikti
1148,mögen::V,علاقه لرل,ḿėgti
1149,mögen::V,علاقه لرل,patikti
1150,lachen::V,خندېدل,juoktis
1151,rühren::V,اغېزه کول,jaudinti
1152,rühren::V,اغېزه کول,graudinti
1153,weinen::V,ژړل,verkti
1154,schimpfen::V,ښکنځا کول,bartis
1155,sich ärgern::V,قهر راتلل,pykti
1156,sich ärgern::V,قهر راتلل,apmaudauti
1157,sich fürchten::V,ډارېدل,bijoti
1158,sich fürchten::V,ډارېدل,baimintis
1159,fürchten::V,ډارېدل,bijoti
1160,fürchten::V,ډارېدل,baimintis
1161,fliehen::V,تښتېدل,bėgti
1162,fliehen::V,تښتېدل,sprukti
1163,flüchten::V,تښتېدل,pabėgti
1164,sehen::V,لیدل,žiūŕėti
1165,anschauen::V,کتل,žiūŕėti
1166,ansehen::V,ننداره کول,žiūrėti į
1167,ansehen::V,ننداره کول,pažiūrėti į
1168,hören::V,اورېدل,girdėti
1169,zuhören::V,غوږ نیول,klausytis
1170,probieren::V,څکه کول,ragauti
1171,probieren::V,څکه کول,paragauti
1172,probieren::V,چاشنی کول,ragauti
1173,probieren::V,چاشنی کول,paragauti
1174,riechen::V,بويول,uosti
1175,riechen::V,بويول,užuosti
1176,fühlen::V,حسول,justi
1177,fühlen::V,حسول,jausti
1178,fühlen::V,حسول,pajusti
1179,scheinen::V,ښکارېدل,rodytis
1180,scheinen::V,ښکارېدل,atrodyti
1181,zu sehen sein::V,ښکارېدل,pasirodyti
1182,vernehmen::V,خبرېدل,išgirsti
1183,frieren::V,ساړه کېتل,šalti
1184,tun::V,کول,daryti
1185,können::V,کولای شول,galėti
1186,können::V,کولای شول,pajėgti
1187,können::V,د لاسه کېدل,galėti
1188,können::V,د لاسه کېدل,pajėgti
1189,wollen::V,غوښتل,norėti
1190,anfangen::V,شروع کول,pradėti
1191,anfangen::V,شروع کول,prasid́ėti
1192,beenden::V,ختمول,baigti
1193,beenden::V,ختمول,užbaigti
1194,beenden::V,پای ته رسول,baigti
1195,beenden::V,پای ته رسول,užbaigti
1196,aufhören::V,بس کول,liautis
1197,gelingen::V,موفق کېدل,pavykti
1198,gelingen::V,موفق کېدل,pasisekti
1199,gelingen::V,بریالی کېدل,pavykti
1200,gelingen::V,بریالی کېدل,pasisekti
1201,geraten::V,کېدل,nusisekti
1202,öffnen::V,خلاصول,atverti
1203,öffnen::V,خلاصول,atidaryti
1204,öffnen::V,پرانیستل,atverti
1205,öffnen::V,پرانیستل,atidaryti
1206,schließen::V,تړل,uždaryti
1207,stellen::V,ایښودل,statyti
1208,stellen::V,ایښودل,pastatyti
1209,setzen::V,کښېنول,sodinti
1210,setzen::V,کښېنول,pasodinti
1211,legen::V,ایښودل,dėti
1212,legen::V,ایښودل,pad́ėti
1213,berühren::V,لاس وهل,liesti
1214,berühren::V,لاس وهل,paliesti
1215,verbinden::V,تړل,jungti
1216,verbinden::V,تړل,surišti
1217,bedecken::V,پوښول,uždengti
1218,aufhängen::V,ځوړندول,pakarti
1219,aufhängen::V,ځوړندول,pakabinti
1220,anzünden::V,بلول,padegti
1221,aufheben::V,پورته کول,pakelti
1222,zurücklassen::V,پرېښودل,palikti
1223,verlieren::V,ورکول,pamesti
1224,fallen lassen::V,له لاسه لوېدل,atsisakyti
1225,machen::V,کول,dirbti
1226,herstellen::V,جوړول,gaminti
1227,herstellen::V,توليدول,gaminti
1228,bauen::V,جوړول,statyti
1229,bauen::V,جوړول,pastatyti
1230,reparieren::V,ترمیمول,taisyti
1231,reparieren::V,ترمیمول,remontuoti
1232,verbessern::V,اصلاح کول,gerinti
1233,verbessern::V,اصلاح کول,ištaisyti
1234,ändern::V,تغیر ورکول,keisti
1235,ändern::V,تغیر ورکول,pakeisti
1236,graben::V,کيندل,kasti
1237,beugen::V,ټیټول,lenkti
1238,beugen::V,ټیټول,palenkti
1239,biegen::V,کږول,lenkti
1240,biegen::V,کږول,palenkti
1241,drehen::V,ګرځول,sukti
1242,wenden::V,اړول,kreipti
1243,wenden::V,اړول,pakreipti
1244,umdrehen::V,اړول,sukti
1245,umdrehen::V,اړول,apversti
1246,heben::V,جګول,kelti
1247,heben::V,جګول,pakelti
1248,heben::V,پورته کول,kelti
1249,heben::V,پورته کول,pakelti
1250,hochheben::V,جګول,pakelti
1251,ergreifen::V,نیول,čiupti
1252,ergreifen::V,نیول,griebti
1253,halten::V,نیول,laikyti
1254,halten::V,نیول,palaikyti
1255,drücken::V,کښېکښل,spausti
1256,schieben::V,پوری وهل,stumti
1257,kratzen::V,ګرول,kasyti
1258,kratzen::V,ګرول,grandyti
1259,lecken::V,څټل,laižyti
1260,beißen::V,چیچل,kandžioti
1261,abreißen::V,شکول,nuplėšti
1262,abschneiden::V,پرېکول,atpjauti
1263,abschneiden::V,پرېکول,atkirpti
1264,binden::V,تړل,rišti
1265,binden::V,تړل,surišti
1266,stecken::V,ټومبل,kišti
1267,stecken::V,ټومبل,įkišti
1268,brechen::V,ماتول,lūžti
1269,brechen::V,ماتول,laužyti
1270,klopfen::V,ټکول,belsti
1271,klopfen::V,ټکول,barbenti
1272,hauen::V,ټکول,mušti
1273,kleben::V,نښلول,lipdyti
1274,kleben::V,نښلول,klijuoti
1275,kleben::V,سرېښول,lipdyti
1276,kleben::V,سرېښول,klijuoti
1277,reiben::V,مږل,trinti
1278,reiben::V,مږل,tarkuoti
1279,streichen::V,مښل,tepti
1280,streichen::V,مښل,užtepti
1281,schleifen::V,تېره کول,galą́sti
1282,schneiden::V,غوڅول,pjauti
1283,schneiden::V,غوڅول,kirpti
1284,schneiden::V,پرېکول,pjauti
1285,schneiden::V,پرېکول,kirpti
1286,rütteln::V,خوڅول,purtyti
1287,schütteln::V,ښورول,purtyti
1288,schwenken::V,خوڅول,mojuoti
1289,schütten::V,اچول,pilti
1290,schütten::V,اچول,berti
1291,schütten::V,تویول,pilti
1292,schütten::V,تویول,berti
1293,füllen::V,ډکول,pildyti
1294,füllen::V,ډکول,pripildyti
1295,einwickeln::V,پېچل,įvynioti
1296,einwickeln::V,پېچل,suvynioti
1297,einwickeln::V,نغښتل,įvynioti
1298,einwickeln::V,نغښتل,suvynioti
1299,tragen::V,وړل,nešti
1300,tragen::V,وړل,nešioti
1301,schleppen::V,وړل,vilkti
1302,ziehen::V,کښل,tempti
1303,aufbewahren::V,ساتل,laikyti
1304,werfen::V,اچول,mesti
1305,werfen::V,اچول,sviesti
1306,werfen::V,غورځول,mesti
1307,werfen::V,غورځول,sviesti
1308,fangen::V,نیول,sugauti
1309,fangen::V,ګیرول,sugauti
1310,packen::V,نیول,čiupti
1311,packen::V,نیول,griebti
1312,verstecken::V,پټول,slėpti
1313,verstecken::V,پټول,slapstyti
1314,teilen::V,وېشل,dalyti
1315,teilen::V,وېشل,padalyti
1316,teilen::V,تقسیمول,dalyti
1317,teilen::V,تقسیمول,padalyti
1318,schicken::V,لېږل,sių̃sti
1319,schicken::V,لېږل,pasių̃sti
1320,schicken::V,استول,sių̃sti
1321,schicken::V,استول,pasių̃sti
1322,bringen::V,راوړل,atnešti
1323,hinzufügen::V,زیاتول,pridėti
1324,bekommen::V,حاصلول,gauti
1325,erhalten::V,اخیستل,gauti
1326,nehmen::V,نیول,paimti
1327,nehmen::V,اخيستل,paimti
1328,wählen::V,خوښول,rinkti
1329,wählen::V,خوښول,išsirinkti
1330,auswählen::V,چنده کول,išrinkti
1331,bewahren::V,ساتل,išsaugoti
1332,behindern::V,مانع کېدل,trukdyti
1333,behindern::V,ممانعت کول,trukdyti
1334,verderben::V,خرابېدل,sugadinti
1335,beschädigen::V,ورانول,žaloti
1336,beschädigen::V,ورانول,gadinti
1337,zerbrechen::V,ماتول,sukulti
1338,zerbrechen::V,ماتول,sudaužyti
1339,zerreißen::V,څیرې کول,perplėšti
1340,zerreißen::V,څیرې کول,suplėšyti
1341,zerstören::V,ړنګول,suardyti
1342,zerstören::V,ړنګول,sugriauti
1343,zerstören::V,ورانول,suardyti
1344,zerstören::V,ورانول,sugriauti
1345,verbrennen::V,سوځول,deginti
1346,verbrennen::V,سوځول,sudeginti
1347,geben::V,ورکول,duoti
1348,geben::V,ورکول,paduoti
1349,reichen::V,ورکول,paduoti
1350,schenken::V,بښل,dovanoti
1351,versprechen::V,لوز کول,žadėti
1352,versprechen::V,لوز کول,pažadėti
1353,wünschen::V,غوښتل,norėti
1354,wünschen::V,غوښتل,linḱėti
1355,loben::V,ستایل,girti
1356,loben::V,ستایل,pagirti
1357,loben::V,تمجید کول,girti
1358,loben::V,تمجید کول,pagirti
1359,küssen::V,ښکلول,bučiuoti
1360,wiegen::V,زنګول,supti
1361,zudecken::V,پوښول,užkloti
1362,zudecken::V,پوښول,uždengti
1363,wecken::V,ويښول,žadinti
1364,zeigen::V,ښودل,rodyti
1365,führen::V,بیول,vesti
1366,führen::V,بیول,vadovauti
1367,lehren::V,درس ورکول,mokyti
1368,lehren::V,درس ورکول,išmokyti
1369,lehren::V,تعلیم ورکول,mokyti
1370,lehren::V,تعلیم ورکول,išmokyti
1371,unterrichten::V,درس ورکول,dėstyti
1372,aufziehen::V,روزل,išauginti
1373,leiten::V,رهبری کول,valdyti
1374,leiten::V,رهبری کول,vadovauti
1375,leiten::V,لارښوونه کول,valdyti
1376,leiten::V,لارښوونه کول,vadovauti
1377,antreiben::V,چټک کول,uiti
1378,antreiben::V,چټک کول,raginti
1379,antreiben::V,چټک کول,skubinti
1380,lassen::V,اړکول,paliepti
1381,einladen::V,بلل,kviesti
1382,einladen::V,بلل,pakviesti
1383,vereinigen::V,متحد کول,sujungti
1384,vereinigen::V,متحد کول,suvienyti
1385,vereinigen::V,یوځای کول,sujungti
1386,vereinigen::V,یوځای کول,suvienyti
1387,besuchen::V,کتنه کول,lankyti
1388,besuchen::V,کتنه کول,aplankyti
1389,treffen::V,ليدل,sutikti
1390,treffen::V,ليدل,pasitikti
1391,treffen::V,تلقی کول,sutikti
1392,treffen::V,تلقی کول,pasitikti
1393,sich versammeln::V,راغونډېدل,susirinkti
1394,spielen::V,لوبه کول,groti
1395,spielen::V,لوبه کول,žaisti
1396,singen::V,سندرې وېل,dainuoti
1397,tanzen::V,ګډېدل,šokti
1398,sich trennen::V,بېلېدل,skirtis
1399,sich trennen::V,بېلېدل,išsiskirti
1400,verlassen::V,ترک کول,palikti
1401,retten::V,نجات ورکول,gelbėti
1402,bewachen::V,ساتل,sergėti
1403,bewachen::V,حفاظت کول,sergėti
1404,schützen::V,ژغورل,ginti
1405,schützen::V,ژغورل,apginti
1406,verteidigen::V,دفاع کول,ginti
1407,verteidigen::V,دفاع کول,apginti
1408,sich schlagen::V,جنګېدل,muštis
1409,schießen::V,ویشتل,šauti
1410,schießen::V,ویشتل,šaudyti
1411,siegen::V,غالبېدل,nugalėti
1412,ärgern::V,خپه کول,pykinti
1413,schlagen::V,وهل,mušti
1414,schlagen::V,وهل,smogti
1415,schlagen::V,وهل,trenkti
1416,treten::V,په لغته وهل,mygti
1417,stechen::V,ټومبل,gelti
1418,stechen::V,ټومبل,smeigti
1419,stoßen::V,ټېل وهل,stumti
1420,stoßen::V,ټېل وهل,pastumti
1421,stoßen::V,پوری وهل,stumti
1422,stoßen::V,پوری وهل,pastumti
1423,stehlen::V,تښتول,vogti
1424,stehlen::V,غلا کول,vogti
1425,stören::V,ماتول,trikdyti
1426,belästigen::V,ځورول,apsunkinti
1427,belästigen::V,تکلیف ورکول,apsunkinti
1428,verbergen::V,پټول,slėpti
1429,verbergen::V,پټول,paslėpti
1430,täuschen::V,تېرایستل,klaidinti
1431,täuschen::V,خطا ایستل,klaidinti
1432,betrügen::V,غولول,apgauti
1433,töten::V,وژل,žudyti
1434,töten::V,وژل,nužudyti
1435,töten::V,مړ کول,žudyti
1436,töten::V,مړ کول,nužudyti
1437,wohnen::V,اوسېدل,gyventi
1438,arbeiten::V,کار کول,dirbti
1439,arbeiten::V,کار کول,triūsti
1440,sammeln::V,راټولول,rinkti
1441,sammeln::V,راغونډول,rinkti
1442,pflücken::V,شکول,skinti
1443,pflücken::V,شکول,raškyti
1444,jagen::V,ښکار کول,medžioti
1445,fischen::V,کب نيول,žvejoti
1446,fassen::V,نیول,sučiupti
1447,fassen::V,ګیرول,sučiupti
1448,hüten::V,پوول,ganyti
1449,treiben::V,بیول,ginti
1450,anbinden::V,تړل,pririšti
1451,füttern::V,خوراک ورکول,šerti
1452,melken::V,لوشل,melžti
1453,hacken::V,پی کول,kapoti
1454,gießen::V,اوبه کول,lieti
1455,gießen::V,اوبه کول,laistyti
1456,reifen::V,رسېدل,nokti
