,Concept_ID,cs,ady
701,einst::ADV,kdysi,зэгорэ́м
702,damals::ADV,tehdy,армэ
703,damals::ADV,tehdy,ащыгъум
704,damals::ADV,tenkrát,армэ
705,damals::ADV,tenkrát,ащыгъум
706,danach::ADV,podle toho,нэужым
707,vorher::ADV,dříve,нахьыпэм
708,vorher::ADV,napřed,нахьыпэм
709,zuerst::ADV,nejprve,
710,zuerst::ADV,nejdříve,
711,einmal::ADV,jednou,зэ
712,manchmal::ADV,někdy,
713,oft::ADV,často,бэрэ
714,immer::ADV,vždy,ренэ́у
715,immer::ADV,stále,ренэ́у
716,niemals::ADV,nikdy,
717,hier::ADV,zde,
718,hier::ADV,tady,
719,hierhin::ADV,sem,
720,von hier::ADV,odtud,
721,dort::ADV,tam,модэ
722,dorthin::ADV,tam,модэ́
723,geradeaus::ADV,rovně,занкӏэу
724,vorwärts::ADV,kupředu,ыпэкӏэ
725,rückwärts::ADV,zpět,ыужыкӏэ́
726,zurück::ADV,zpět,ыужыкӏэ́
727,zurück::ADV,nazpět,ыужыкӏэ́
728,unten::ADV,dole,ычӏэкӏэ́
729,hinab::ADV,dolů,ычӏэгъы́
730,hinab::ADV,dolů,ычӏэкӏэ́
731,oben::ADV,nahoře,ышъхьагъы
732,oben::ADV,navrchu,ышъхьагъы
733,hinauf::ADV,nahoru,ышъхьагъыкӏэ
734,überall::ADV,všude,тыди́
735,überall::ADV,všude,тыдэкӏи́
736,nicht::ADV,ne,-п
737,nicht::ADV,ne,мы-
738,ein wenig::ADV,trochu,тӏэкӏу
739,kaum::ADV,sotva,къоды́й
740,sehr::ADV,velmi,дэд
741,sehr::ADV,velice,дэд
742,so::ADV,tak,ащ фэд
743,so::ADV,tak,мыщ фэд
744,so::ADV,tak,джащ фэд
745,so::ADV,takto,ащ фэд
746,so::ADV,takto,мыщ фэд
747,so::ADV,takto,джащ фэд
748,noch::ADV,ještě,джыри
749,nur::ADV,jen,ныӏэ́п
750,nur::ADV,jenom,ныӏэ́п
751,schon::ADV,už,
752,schon::ADV,již,
753,wieder::ADV,zase,джыри
754,vergebens::ADV,marně,пкӏэнчъэ́у
755,vor::PRP,před,пашъхьэ́
756,hinter::PRP,za,кӏы́б
757,unter::PRP,pod,чӏэ-
758,durch::PRP,skrz,пхыры-
759,neben::PRP,vedle,дэжь
760,zwischen::PRP,mezi,азыфа́гу
761,wegen::PRP,pro,къы-
762,dies::PRN,toto,ар
763,dies::PRN,tohle,ар
764,das::PRN,to,а
765,das::PRN,to,мо
766,alles::PRN,všechno,зэкӏэ́
767,ich::PRN,já,сэ
768,du::PRN,ty,о
769,er::PRN,on,ар
770,wir::PRN,my,тэ
771,ihr::PRN,vy,шъо
772,sie::PRN,oni,ахэр
773,was::FPRN,co,сыд
774,wer::FPRN,kdo,хэт
775,wo::FADV,kde,тыдэ́
776,wohin::FADV,kam,тыдэ́
777,wie::FADV,jak,сыдэущтэ́у
778,warum::FADV,proč,сыд пае́
779,wieviel::FNUM,kolik,тхьапш
780,wieviel::FNUM,kolik,сыд фэди́з
781,eins::NUM,jeden,зы
782,zwei::NUM,dva,тӏу
783,drei::NUM,tři,щы
784,vier::NUM,čtyři,плӏы
785,fünf::NUM,pět,тфы
786,sechs::NUM,šest,хы
787,sieben::NUM,sedm,блы
788,acht::NUM,osm,и
789,neun::NUM,devět,бгъу
790,zehn::NUM,deset,пшӏы
791,elf::NUM,jedenáct,пшӏыкӏузы́
792,zwölf::NUM,dvanáct,пшӏыкӏутӏу
793,zwanzig::NUM,dvacet,тӏокӏы́
794,dreißig::NUM,třicet,щэкӏы
795,vierzig::NUM,čtyřicet,тӏокӏи́тӏу
796,fünfzig::NUM,padesát,шъэны́ыкъу
797,sechzig::NUM,šedesát,тӏокӏи́щ
798,siebzig::NUM,sedmdesát,тӏокӏищырэ́ пшӏырэ́
799,achtzig::NUM,osmdesát,тӏокӏи́пӏ
800,neunzig::NUM,devadesát,тӏокӏиилӏырэ́ пшӏырэ́
801,hundert::NUM,sto,шъэ
802,tausend::NUM,tisíc,мин
803,und::CNJ,a,ыкӏи
804,oder::CNJ,nebo,е
805,stehen::V,stát,ущытын
806,stehen::V,stát,умыхъыен
807,sitzen::V,sedět,уисын
808,sitzen::V,sedět,утесын
809,liegen::V,ležet,телъы́н
810,hängen::V,viset,къыщылэлын
811,hängen::V,viset,къыщылэлын щыгъын быхъур
812,werden::V,stát se,хъун
813,passieren::V,stát se,къэхъун
814,beginnen::V,počít,къежьэн
815,beginnen::V,počít,къыублэн
816,enden::V,končit,ухы́н
817,enden::V,skončit,ухы́н
818,wechseln::V,měnit se,зэхъожьы́н
819,aufgehen[Sonne]::V,vyjít,къыкъокӏы́н
820,untergehen[Sonne]::V,zapadnout,къохьан
821,scheinen[Sonne]::V,svítit,къепсыи
822,donnern::V,hřmět,гъогъон
823,wehen::V,vát,епщэ́н
824,wehen::V,vanout,епщэ́н
825,strömen::V,proudit,чъэн
826,fließen::V,téct,чъэн
827,sich drehen::V,točit se,зыгъэчэрэгъу́н
828,schwanken::V,kolísat,хъые́н
829,schwanken::V,houpat se,хъые́н
830,schwingen::V,kývat se,зыгъэхъые́н
831,fallen::V,padat,къефэхы́н
832,brennen::V,hořet,стын
833,rauchen::V,kouřit,ӏугъо къикӏын
834,regnen::V,pršet,къещхы́н
835,gefrieren::V,zamrznout,дыкъын
836,tauen::V,tát,жъун
837,schmelzen::V,tavit,ткӏун
838,trocknen::V,schnout,гъушъы́н
839,trocknen::V,schnout,чъэпхъу́н
840,sieden::V,vřít,жъон
841,faulen::V,hnít,шъун
842,verfaulen::V,shnít,шъун
843,reißen::V,roztrhat se,зэӏэтхъы́н
844,versinken::V,topit se,чӏихьан
845,versinken::V,ponořit se,чӏихьан
846,vergehen::V,plynout,блэкӏы́н
847,erscheinen::V,objevit se,къэлъэгъон
848,verschwinden::V,zmizet,кӏодыжьы́н
849,sinken::V,klesat,
850,abnehmen::V,ubýt,къыкӏичын
851,zunehmen::V,přibýt,хэхъо́н
852,steigen::V,stoupat,къежьэн
853,wachsen::V,růst,хэхъо́н
854,wachsen::V,růst,къэкӏы́н
855,glänzen::V,lesknout se,цӏыу́н
856,funkeln::V,jiskřit se,жъыу́н
857,lärmen::V,dělat hluk,бырсыры́н
858,läuten::V,zvonit,теон
859,klingeln::V,zvonit,теон
860,klirren::V,řinčet,
861,brausen::V,hučet,шъуин
862,rauschen::V,šumět,макъэ гъэӏун
863,klingen::V,znít,къыхэӏукӏын
864,bellen::V,štěkat,хьакъу́н
865,heulen::V,výt,быун
866,blasen::V,foukat,епщэ́н
867,pfeifen::V,pískat,шъуин
868,schreien::V,křičet,куо́н
869,schreien::V,křičet,кӏыи́н
870,stöhnen::V,sténat,щэӏун
871,zittern::V,třást se,кӏэзэзын
872,leben::V,žít,псэу́н
873,geboren werden::V,rodit se,къэхъун
874,atmen::V,dýchat,жьы къэщэ́н
875,trinken::V,pít,ешъо́н
876,essen::V,jíst,шхын
877,schlucken::V,polykat,бдырыин
878,müde werden::V,unavit se,пшъын
879,einschlafen::V,usnout,хэчъыен
880,schlafen::V,spát,чъые́н
881,aufwachen::V,probudit se,къэущы́н
882,aufstehen::V,vstát,уцу́н
883,sich erholen::V,zotavovat se,зыгъэпсэфын
884,krank werden::V,onemocnět,сымаджэ́ хъун
885,krank sein::V,být nemocný,сымэджэ́н
886,schmerzen::V,bolet,сымэджэ́н
887,husten::V,kašlat,пскэ́н
888,genesen::V,uzdravit se,хъужьын
889,sterben::V,umřít,лӏэн
890,umkommen::V,zahynout,хэкӏодэн
891,sich bewegen::V,pohnout se,хъые́н
892,sich rühren::V,hnout se,хъые́н
893,sich erheben::V,zdvihnout se,къэтэджын
894,sich setzen::V,posadit se,тӏысы́н
895,hinfallen::V,upadnout,ебэджы́н
896,laufen::V,běžet,кӏон
897,schreiten::V,kráčet,кӏон
898,spazierengehen::V,procházet se,къэкӏухьэн
899,eilen::V,spěchat,гузэжъон
900,sich beeilen::V,pospíšit si,гуӏэ́н
901,sausen::V,fičet,псынкӏэ́у чъэн
902,rennen::V,pádit,чъэн
903,springen::V,skákat,пкӏэн
904,klettern::V,lézt,дэцохъоен
905,klettern::V,šplhat,дэцохъоен
906,schaukeln::V,houpat,уешӏэн
907,kriechen::V,lézt,цохъо́н
908,kriechen::V,plazit se,цохъо́н
909,schwimmen::V,plavat,есы́н
910,tauchen::V,nořit se,зычӏэгъэо́н
911,rudern::V,veslovat,къошъо бэщкӏэ фын
912,fahren::V,jet,кӏон
913,fahren::V,jezdit,кӏон
914,fliegen::V,létat,быбы́н
915,gehen::V,jít,кӏон
916,weggehen::V,odejít,ӏукӏын
917,abfahren::V,odjet,ежьэн
918,anhalten::V,zastavit se,къэуцу́н
919,hineingehen::V,vcházet se,ихьан
920,eintreten::V,vstoupit,чӏэхьан
921,kommen::V,přijít,къэкӏо́н
922,ankommen::V,dojít,къэсы́н
923,zurückkommen::V,vrátit se,гъэзэжьын
924,bleiben::V,zůstat,къэнэ́н
925,warten::V,čekat,пэплъэ́н
926,erwarten::V,čekat na,ежэн
927,suchen::V,hledat,лъыхъу́н
928,finden::V,najít,къэгъоты́н
929,finden::V,najít,къыхэгъэщы́н
930,versuchen::V,zkoušet,пылъы́н
931,vorbereiten::V,připravit,гъэхьазыры́н
932,lieben::V,milovat,шӏу плъэгъу́н
933,mögen::V,mít rád,шӏу плъэгъу́н
934,lachen::V,smát se,щхын
935,rühren::V,dojmout,гур гъэузын
936,weinen::V,plakat,гъын
937,schimpfen::V,nadávat,хъонэн
938,sich ärgern::V,pohoršit se,губжы́н
939,sich fürchten::V,bát se,щынэ́н
940,fürchten::V,bát se,щынэ́н
941,fliehen::V,utéct,
942,flüchten::V,prchnout,
943,sehen::V,vidět,льэгъу́н
944,anschauen::V,podívat se na,плъэн
945,anschauen::V,podívat se na,еплъы́н
946,ansehen::V,sledovat,плъэн
947,hören::V,slyšet,зэхэхын
948,zuhören::V,poslouchat,дэӏо́н
949,probieren::V,ochutnávat,хэӏэн
950,riechen::V,cítit,пэмэ́н
951,fühlen::V,cítit,зэхэпшӏэн
952,scheinen::V,zdát se,уащыхъу́н
953,scheinen::V,zdát se,уашӏошӏы́н
954,zu sehen sein::V,moci být viděn,зэрэлъэгъу́н
955,vernehmen::V,uslyšet,зэхэхын
956,frieren::V,mrznout,дыкъын
957,frieren::V,mrznout,пӏыкӏэн
958,frieren::V,mrznout,чъыӏэ́ лӏэн
959,tun::V,dělat,шӏын
960,können::V,moct,лъэкӏы́н
961,wollen::V,chtít,фэе́н
962,anfangen::V,začít,ублэн
963,beenden::V,ukončit,ухы́н
964,aufhören::V,přestat,щыгъэтын
965,gelingen::V,podařit se,хъун
966,geraten::V,dařit se,
967,öffnen::V,otevřít,ӏухы́н
968,schließen::V,zavřít,игъэсэн
969,stellen::V,postavit,бгъэуцун
970,setzen::V,posadit,гъэтӏысы́н
971,legen::V,klást,хэлъхьа́н
972,legen::V,položit,хэлъхьа́н
973,berühren::V,dotýkat se,эӏэн
974,berühren::V,dotýkat se,нэсын
975,verbinden::V,spojit,зэхэпхэ́н
976,verbinden::V,spojit,пхын
977,bedecken::V,pokrýt,техъо́н
978,aufhängen::V,oběsit,пылъэ́н
979,aufhängen::V,pověsit,пылъэ́н
980,anzünden::V,zapálit,хэгъэнэ́н
981,anzünden::V,podpálit,хэгъэнэ́н
982,aufheben::V,zvednout,
983,aufheben::V,zdvihnout,
984,zurücklassen::V,zanechat,къэгъэнэ́н
985,verlieren::V,ztratit,чӏэ́нэн
986,verlieren::V,ztratit,шӏокӏоды́н
987,fallen lassen::V,upustit,чӏэунэн
988,fallen lassen::V,upustit,пӏэпызын
989,machen::V,udělat,шӏын
990,herstellen::V,vyrobit,шӏы́н
991,bauen::V,stavět,шӏы́н
992,bauen::V,budovat,шӏы́н
993,reparieren::V,opravit,дыжьы́н
994,verbessern::V,zlepšit,нахьышӏу пшӏын
995,verbessern::V,zlepšit,нахь дэгъу пшӏын
996,ändern::V,změnit,зэблэхъу́н
997,graben::V,rýt,тӏын
998,graben::V,kopat,тӏын
999,beugen::V,ohnout,
1000,biegen::V,ohnout,уфэн
1001,drehen::V,točit,гъэчэрегъу́
1002,wenden::V,obrátit,пӏонтӏэн
1003,wenden::V,obrátit,бгъэзэн
1004,wenden::V,obrátit,уӏубын
1005,umdrehen::V,obrátit,
1006,heben::V,zdvihnout,ӏэты́н
1007,hochheben::V,zvednout,ӏэты́н
1008,ergreifen::V,chopit se,къэубыты́н
1009,halten::V,držet,ӏыгъы́н
1010,drücken::V,stisknout,тэӏункӏэн
1011,schieben::V,posouvat,уеӏункӏын
1012,schieben::V,posouvat,уетӏыргун
1013,kratzen::V,škrábat,цӏэнтхъун
1014,lecken::V,lízat,бзэи́н
1015,beißen::V,kousat,ецэкъэ́н
1016,abreißen::V,utrhat,къичын
1017,abreißen::V,utrhat,пытхъын
1018,abreißen::V,odtrhat,къичын
1019,abreißen::V,odtrhat,пытхъын
1020,abschneiden::V,uřezat,пыупкӏын
1021,abschneiden::V,uřezat,гобзыкӏын
1022,abschneiden::V,ukrojit,пыупкӏын
1023,abschneiden::V,ukrojit,гобзыкӏын
1024,binden::V,přivázat,епхын
1025,stecken::V,strčit,хэсэн
1026,brechen::V,lomit,зэпыпкӏын
1027,klopfen::V,ťukat,теон
1028,klopfen::V,klepat,теон
1029,hauen::V,bít,теон
1030,kleben::V,lepit,щхэн
1031,reiben::V,třít,пӏотын
1032,streichen::V,mazat,щыфэн
1033,schleifen::V,brousit,гъэчаны́н
1034,schleifen::V,brousit,кӏэлыкӏы́н
1035,schneiden::V,řezat,бзын
1036,schneiden::V,střihat,бзын
1037,rütteln::V,třást,гъэсысын
1038,rütteln::V,otřást,гъэсысын
1039,schütteln::V,třást,гъэсысын
1040,schütteln::V,zatřást,гъэсысын
1041,schwenken::V,mávat,ӏэ шӏын
1042,schütten::V,nasypat,икӏэ́н
1043,füllen::V,naplnit,из шӏын
1044,einwickeln::V,zavinout,кӏоцӏыщыхьа́н
1045,tragen::V,nést,хьын
1046,schleppen::V,vléct,пхьын
1047,schleppen::V,vléct,плъэшъун
1048,ziehen::V,tahat,пкъудыин
1049,ziehen::V,tahat,пщэн
1050,ziehen::V,tahat,плъэшъун
1051,ziehen::V,táhnout,пкъудыин
1052,ziehen::V,táhnout,пщэн
1053,ziehen::V,táhnout,плъэшъун
1054,aufbewahren::V,schovat,пӏыгъын
1055,aufbewahren::V,schovat,уухъумэн
1056,werfen::V,házet,дзын
1057,fangen::V,chytat,къэубыты́н
1058,packen::V,uchvátit,къэубыты́н
1059,verstecken::V,schovat,бгъэбылъын
1060,teilen::V,rozdělit,гощы́н
1061,schicken::V,posílat,гъахьы́н
1062,bringen::V,přinést,къэхьы́н
1063,hinzufügen::V,připojit,хэгъэхъо́н
1064,bekommen::V,dostat,
1065,erhalten::V,uchovat,
1066,nehmen::V,vzít,къытехы́н
1067,wählen::V,zvolit,къыхэхы́н
1068,auswählen::V,vybrat,къыхэхы́н
1069,bewahren::V,uchránit,къэухъумэн
1070,behindern::V,překážet,пэрыохъу хъун
1071,verderben::V,zkazit,къутэн
1072,beschädigen::V,porušit,къутэн
1073,beschädigen::V,poškodit,къутэн
1074,zerbrechen::V,rozlámat,къутэн
1075,zerreißen::V,roztrhnout,зэӏэтхъы́н
1076,zerstören::V,zničit,къутэ́н
1077,verbrennen::V,spálit,гъэсты́н
1078,geben::V,dát,еты́н
1079,reichen::V,podat,еты́н
1080,schenken::V,darovat,еты́н
1081,versprechen::V,slíbit,гъэгугъэ́н
1082,wünschen::V,přát,шӏоигъо́н
1083,loben::V,chválit,щытхъун
1084,küssen::V,líbat,ебэу́н
1085,wiegen::V,chovat,гъэхъыен
1086,wiegen::V,kolébat,гъэхъыен
1087,zudecken::V,přikrýt,техъо́н
1088,zudecken::V,přiklopit,техъо́н
1089,wecken::V,vzbudit,къэгъэущы́н
1090,zeigen::V,ukázat,гъэлъэгъо́н
1091,führen::V,vést,щэн
1092,lehren::V,učit,егъэджэ́н
1093,lehren::V,učit,егъэшӏэн
1094,unterrichten::V,vyučovat,егъэджэ́н
1095,aufziehen::V,vychovat,пӏун
1096,leiten::V,vodit,гъэзекӏон
1097,antreiben::V,nutit,къепфылӏэн
1098,lassen::V,dát,еты́н
1099,einladen::V,pozvat,къегъэблэгъэн
1100,vereinigen::V,spojit,зэгогъэхьан
1101,besuchen::V,návštívit,щыӏэ́н
1102,treffen::V,potkat,ӏукӏэ́н
1103,treffen::V,potkat,пэгъокӏы́н
1104,sich versammeln::V,shromáždit se,зэхэхьан
1105,spielen::V,hrát,джэгу́н
1106,singen::V,zpívat,орэ́д къэӏо́н
1107,tanzen::V,tančit,къэшъо́н
1108,sich trennen::V,rozejít se,зэгокӏыжьы́ных
1109,verlassen::V,opustit,бгынэн
1110,verlassen::V,opustit,хэкӏыжьын
1111,retten::V,zachránit,къыхэпхыжьын
1112,retten::V,zachránit,къэбгъэнэжьын
1113,bewachen::V,hlídat,къэгъэгъунэн
1114,schützen::V,chránit,ухъумэ́н
1115,verteidigen::V,obhájit,къэухъумэн
1116,sich schlagen::V,bít se,эзэон
1117,schießen::V,střílet,он
1118,siegen::V,zvítězit,текӏо́н
1119,ärgern::V,zlobit,бгъэгубжын
1120,ärgern::V,pohoršit,бгъэгубжын
1121,schlagen::V,udeřit,ео́н
1122,schlagen::V,praštit,ео́н
1123,treten::V,kopnout,
1124,stechen::V,bodnout,хэӏун
1125,stechen::V,píchnout,хэӏун
1126,stoßen::V,strčit,тӏыро́н
1127,stoßen::V,strčit,уеӏункӏын
1128,stehlen::V,ukrást,тыгъу́н
1129,stören::V,vyrušit,бгъэгумэкӏын
1130,belästigen::V,obtěžovat,бгъэгумэкӏын
1131,verbergen::V,skrýt,ушъэфын
1132,täuschen::V,klamat,гъэпцӏэ́н
1133,betrügen::V,podvést,гъэпцӏэ́н
1134,töten::V,zabít,уикӏын
1135,wohnen::V,bydlit,дэсын
1136,arbeiten::V,pracovat,лэжьэ́н
1137,sammeln::V,sebrat,угъои́н
1138,pflücken::V,česat,къыпычы́н
1139,jagen::V,uhonit,шэкӏон
1140,jagen::V,uhonit,ешэкӏон
1141,fischen::V,chytat ryby,пцэжъые уешэн
1142,fassen::V,ulovit,къэубыты́н
1143,hüten::V,pást,хэхъо́н
1144,treiben::V,hnát,пфын
1145,anbinden::V,přivázat,епхын
1146,füttern::V,krmit,гъэшхэ́н
1147,melken::V,dojit,щын
1148,hacken::V,seknout,упкӏэтэн
1149,gießen::V,zalít,тепкӏэн
1150,reifen::V,uzrát,игъо хъун
1151,zubereiten::V,připravit,бгъэхьазырын
1152,kochen::V,vařit,шӏы́н
1153,backen::V,péct,гъэжъэ́н
1154,braten::V,smažit,гъэжъэ́н
1155,umrühren::V,zamíchat,зэхэгъэкӏухьан
1156,stricken::V,plést,хъын
1157,nähen::V,šít,дэн
1158,färben::V,nabarvit,бгъэлэн
1159,reinigen::V,očistit,укъэбзы́н
1160,waschen::V,mýt,бгыкӏын
1161,abwischen::V,utřít,лъэкӏы́н
1162,spülen::V,spláchnout,дэгъэчъыхьан
1163,fegen::V,zamést,пхъэнкӏы́н
1164,kehren::V,mést,пхъэнкӏы́н
1165,baden::V,koupat se,зыгъэпскӏын
1166,sich waschen::V,mýt se,зытхьакӏы́н
1167,ausziehen::V,svléct,къытехы́н
1168,anziehen::V,obléct,щылъэ́н
1169,sich anziehen::V,oblékat se,зыфэпэн
1170,kämmen::V,učesat,жьын
1171,schmücken::V,ozdobit,гъэдэхэ́н
1172,sagen::V,říct,къэӏон
1173,sprechen::V,mluvit,псэлъэ́н
1174,reden::V,hovořit,гущыӏэ́н
1175,sich unterhalten::V,povídat se,зэдэгущыӏэн
1176,fragen::V,zeptat se,упчӏэ́н
1177,bitten::V,prosit,лъэӏо́н
1178,erzählen::V,povídat,къэпӏотэ́н
1179,mitteilen::V,sdělit,макъэ егъэӏун
1180,mitteilen::V,oznámit,макъэ егъэӏун
1181,nennen::V,nazvat,цӏэ фэусы́н
1182,rufen::V,volat,джэн
1183,rufen::V,zavolat,джэн
1184,prahlen::V,chlubit se,узыщытхъужьы́н
1185,übersetzen::V,přeložit,бгъэкӏотэн
1186,denken::V,myslit,егупшысэ́н
1187,glauben::V,věřit,уивыхъэ́ телъы́н
1188,bemerken::V,zpozorovat,гу лъыптэ́н
1189,erkennen::V,poznat,зэхэпхын
1190,erkennen::V,poznat,зэбгъэшӏэн
1191,begreifen::V,pochopit,гурыӏо́н
1192,verstehen::V,porozumět,зэхэхын
1193,lernen::V,učit se,еджэ́н
1194,wissen::V,vědět,шӏэн
1195,sich erinnern an::V,vzpomínat si na,къэшӏэжьын
1196,vergessen::V,zapomínat,пщыгъупшэжьы́н
1197,messen::V,měřit,шын
1198,zählen::V,spočítat,плъытэ́н
1199,rechnen::V,počítat,плъытэ́н
1200,rechnen::V,počítat,угугъэ́н
1201,lesen::V,číst,еджэ́н
1202,malen::V,malovat,шӏын
1203,zeichnen::V,rýsovat,шӏын
1204,schreiben::V,psát,тхын
1205,besitzen::V,mít,иӏэн
1206,besitzen::V,vlastnit,иӏэн
1207,kaufen::V,koupit,щэфы́н
1208,verkaufen::V,prodat,щэн
1209,bezahlen::V,zaplatit,птын
1210,bezahlen::V,zaplatit,лъыптын
1211,bezahlen::V,zaplatit,птыжьы́н
1212,zahlen::V,platit,птын
1213,zahlen::V,platit,лъыптын
1214,beherrschen::V,ovládat,иунаеу иӏэн
1215,ertragen::V,snést,щэчы́н
