,Concept_ID,lt,fa
1456,treten::V,mygti,لگد زدن
1457,stechen::V,gelti,چاقو زدن
1458,stechen::V,smeigti,چاقو زدن
1459,stoßen::V,stumti,هل دادن
1460,stoßen::V,pastumti,هل دادن
1461,stehlen::V,vogti,دزدیدن
1462,stören::V,trikdyti,مزاحم شدن
1463,belästigen::V,apsunkinti,زحمت دادن
1464,verbergen::V,slėpti,پنهان کردن
1465,verbergen::V,paslėpti,پنهان کردن
1466,täuschen::V,klaidinti,گول زدن
1467,täuschen::V,klaidinti,فریب دادن
1468,betrügen::V,apgauti,گول زدن
1469,betrügen::V,apgauti,فریب دادن
1470,töten::V,žudyti,کشتن
1471,töten::V,nužudyti,کشتن
1472,wohnen::V,gyventi,منزل داشتن
1473,wohnen::V,gyventi,سکونت داشتن
1474,arbeiten::V,dirbti,کار کردن
1475,arbeiten::V,triūsti,کار کردن
1476,sammeln::V,rinkti,جمع کردن
1477,pflücken::V,skinti,چیدن
1478,pflücken::V,raškyti,چیدن
1479,jagen::V,medžioti,شکار کردن
1480,fischen::V,žvejoti,صید کردن
1481,fischen::V,žvejoti,ماهی‌گیری کردن
1482,fassen::V,sučiupti,گرفتن
1483,hüten::V,ganyti,چراندن
1484,hüten::V,ganyti,مراقبت کردن
1485,treiben::V,ginti,راندن
1486,anbinden::V,pririšti,متصل کردن
1487,füttern::V,šerti,غذا دادن
1488,melken::V,melžti,دوشیدن
1489,hacken::V,kapoti,خرد کردن
1490,gießen::V,lieti,ریختن
1491,gießen::V,laistyti,ریختن
1492,reifen::V,nokti,رسیدن
1493,reifen::V,sirpti,رسیدن
1494,zubereiten::V,ruošti,طبخ کردن
1495,zubereiten::V,ruošti,آماده کردن
1496,zubereiten::V,gaminti,طبخ کردن
1497,zubereiten::V,gaminti,آماده کردن
1498,kochen::V,virti,پختن
1499,kochen::V,virti,آشپزی کردن
1500,kochen::V,virinti,پختن
1501,kochen::V,virinti,آشپزی کردن
1502,backen::V,kepti,پختن
1503,braten::V,kepti,سرخ کردن
1504,braten::V,kepinti,سرخ کردن
1505,umrühren::V,maišyti,هم زدن
1506,umrühren::V,pamaišyti,هم زدن
1507,stricken::V,megzti,بافتن
1508,nähen::V,siūti,دوختن
1509,färben::V,dažyti,رنگ زدن
1510,färben::V,nudažyti,رنگ زدن
1511,reinigen::V,valyti,پاک کردن
1512,reinigen::V,valyti,تمیز کردن
1513,reinigen::V,švarinti,پاک کردن
1514,reinigen::V,švarinti,تمیز کردن
1515,waschen::V,plauti,شستن
1516,waschen::V,mazgoti,شستن
1517,waschen::V,skalbti,شستن
1518,abwischen::V,nušluostyti,زدودن
1519,spülen::V,plauti,شستن
1520,spülen::V,skalauti,شستن
1521,fegen::V,šluoti,جارو کردن
1522,kehren::V,šluoti,جارو کردن
1523,baden::V,maudytis,شنا کردن
1524,baden::V,maudytis,حمام کردن
1525,sich waschen::V,praustis,شستشو کردن
1526,ausziehen::V,numauti,درآوردن
1527,ausziehen::V,nuvilkti,درآوردن
1528,anziehen::V,mauti,پوشیدن
1529,anziehen::V,apsivilkti,پوشیدن
1530,sich anziehen::V,rengtis,لباس پوشیدن
1531,sich anziehen::V,apsirengti,لباس پوشیدن
1532,kämmen::V,šukuoti,شانه زدن
1533,schmücken::V,puošti,زینت دادن
1534,schmücken::V,dabinti,زینت دادن
1535,schmücken::V,gražinti,زینت دادن
1536,sagen::V,tarti,گفتن
1537,sprechen::V,kalbėti,حرف زدن
1538,sprechen::V,kalbėti,صحبت کردن
1539,reden::V,šnekėti,حرف زدن
1540,reden::V,šnekėti,صحبت کردن
1541,sich unterhalten::V,kalbėtis,گپ زدن
1542,sich unterhalten::V,šnekučiuotis,گپ زدن
1543,fragen::V,klausti,پرسیدن
1544,fragen::V,klausti,سؤال کردن
1545,bitten::V,prašyti,خواهش کردن
1546,bitten::V,prašyti,درخواست کردن
1547,erzählen::V,pasakoti,نقل کردن
1548,erzählen::V,pasakoti,حکایت کردن
1549,mitteilen::V,skelbti,خبر دادن
1550,mitteilen::V,pranešti,خبر دادن
1551,nennen::V,vadinti,نامیدن
1552,nennen::V,vardyti,نامیدن
1553,rufen::V,šaukti,صدا کردن
1554,rufen::V,kviesti,صدا کردن
1555,prahlen::V,girtis,پز آمدن
1556,übersetzen::V,versti,ترجمه کردن
1557,übersetzen::V,išversti,ترجمه کردن
1558,denken::V,galvoti,فکر کردن
1559,glauben::V,manyti,باور کردن
1560,glauben::V,manyti,عقیده داشتن
1561,glauben::V,tikėti,باور کردن
1562,glauben::V,tikėti,عقیده داشتن
1563,bemerken::V,pamatyti,متوجه شدن
1564,bemerken::V,pastebėti,متوجه شدن
1565,erkennen::V,pažinti,شناختن
1566,erkennen::V,pažinti,تشخیص دادن
1567,erkennen::V,atpažinti,شناختن
1568,erkennen::V,atpažinti,تشخیص دادن
1569,begreifen::V,suvokti,فهمیدن
1570,begreifen::V,suvokti,درک کردن
1571,verstehen::V,suprasti,فهمیدن
1572,lernen::V,mokytis,آموختن
1573,lernen::V,mokytis,یاد گرفتن
1574,wissen::V,žinoti,دانستن
1575,sich erinnern an::V,prisiminti,به یاد آوردن
1576,vergessen::V,užmiršti,فراموش کردن
1577,messen::V,matuoti,اندازه گرفتن
1578,zählen::V,skaičiuoti,شمردن
1579,rechnen::V,skaičiuoti,حساب کردن
1580,lesen::V,skaityti,خواندن
1581,malen::V,tapyti,نقاشی کردن
1582,zeichnen::V,piešti,کشیدن
1583,zeichnen::V,piešti,رسم کردن
1584,zeichnen::V,žymėti,کشیدن
1585,zeichnen::V,žymėti,رسم کردن
1586,zeichnen::V,braižyti,کشیدن
1587,zeichnen::V,braižyti,رسم کردن
1588,schreiben::V,rašyti,نوشتن
1589,besitzen::V,turėti,داشتن
1590,kaufen::V,pirkti,خریدن
1591,kaufen::V,pirkti,خرید کردن
1592,verkaufen::V,parduoti,فروختن
1593,bezahlen::V,apmokėti,پرداختن
1594,zahlen::V,mokėti,پرداخت کردن
1595,beherrschen::V,valdyti,مسلط بودن
1596,ertragen::V,kę̃sti,تحمل کردن
1597,ertragen::V,pakelti,تحمل کردن
1598,ertragen::V,iškę̃sti,تحمل کردن
