,Concept_ID,se,sq
2489,Brett::N,fiello,dërrasë
2490,Brett::N,lávdi,dërrasë
2491,Brett::N,lyev'di,dërrasë
2492,Brett::N,lu´vdd,dërrasë
2493,Brett::N,лаййт,dërrasë
2494,Platte::N,spaagkoe,pllakë
2495,Platte::N,skierro,pllakë
2496,Platte::N,skearru,pllakë
2497,Platte::N,ráptu,pllakë
2498,Platte::N,ка̄ррьт,pllakë
2499,Stütze::N,dovtege,shtyllë
2500,Stütze::N,dovtege,mbështetesë
2501,Stütze::N,dåarjege,shtyllë
2502,Stütze::N,dåarjege,mbështetesë
2503,Stütze::N,tsagge,shtyllë
2504,Stütze::N,tsagge,mbështetesë
2505,Stütze::N,nihta,shtyllë
2506,Stütze::N,nihta,mbështetesë
2507,Stütze::N,duvdda,shtyllë
2508,Stütze::N,duvdda,mbështetesë
2509,Stütze::N,caggi,shtyllë
2510,Stütze::N,caggi,mbështetesë
2511,Stütze::N,cagge,shtyllë
2512,Stütze::N,cagge,mbështetesë
2513,Stütze::N,cõgldõk,shtyllë
2514,Stütze::N,cõgldõk,mbështetesë
2515,Stütze::N,стуэлльп,shtyllë
2516,Stütze::N,стуэлльп,mbështetesë
2517,Stange::N,staavra,shufër
2518,Stange::N,stággo,shufër
2519,Stange::N,hålggå,shufër
2520,Stange::N,stávrá,shufër
2521,Stange::N,stággu,shufër
2522,Stange::N,čuálgui,shufër
2523,Stange::N,kaŋgg,shufër
2524,Stange::N,кэ̄ллт,shufër
2525,Stange::N,пе̄лльк,shufër
2526,Stock::N,galte,dajak
2527,Stock::N,klåbpoe,dajak
2528,Stock::N,soabbe,dajak
2529,Stock::N,soabbi,dajak
2530,Stock::N,suáb'bi,dajak
2531,Stock::N,suä´b'b,dajak
2532,Stock::N,суэммьп,dajak
2533,Stab::N,klaahka,shkop
2534,Stab::N,soabbe,shkop
2535,Stab::N,soabbi,shkop
2536,Stab::N,suáb'bi,shkop
2537,Stab::N,suä´b'b,shkop
2538,Stab::N,суэммьп,shkop
2539,Rohr::N,gïrse,tub
2540,Rohr::N,båhttså,tub
2541,Rohr::N,bohcci,tub
2542,Rohr::N,poccee,tub
2543,Rohr::N,puu´lčiǩ,tub
2544,Rohr::N,туррьп,tub
2545,Haus::N,ståapoe,shtëpi
2546,Haus::N,goahte,shtëpi
2547,Haus::N,stohpu,shtëpi
2548,Haus::N,tááḷu,shtëpi
2549,Haus::N,tääll,shtëpi
2550,Haus::N,пэ̄ҏҏт,shtëpi
2551,Heim::N,hïejme,konak
2552,Heim::N,hïejme,shtëpi
2553,Heim::N,viesso,konak
2554,Heim::N,viesso,shtëpi
2555,Heim::N,ruoktu,konak
2556,Heim::N,ruoktu,shtëpi
2557,Heim::N,päikki,konak
2558,Heim::N,päikki,shtëpi
2559,Heim::N,päi´ǩǩ,konak
2560,Heim::N,päi´ǩǩ,shtëpi
2561,Heim::N,пэ̄ҏҏт,konak
2562,Heim::N,пэ̄ҏҏт,shtëpi
2563,Ofen::N,vuebnie,sobë
2564,Ofen::N,vuebnie,stufë
2565,Ofen::N,vuodná,sobë
2566,Ofen::N,vuodná,stufë
2567,Ofen::N,vuobnne,sobë
2568,Ofen::N,vuobnne,stufë
2569,Ofen::N,uvdna,sobë
2570,Ofen::N,uvdna,stufë
2571,Ofen::N,uvnâ,sobë
2572,Ofen::N,uvnâ,stufë
2573,Ofen::N,ǩiiuǥân,sobë
2574,Ofen::N,ǩiiuǥân,stufë
2575,Ofen::N,пе̄ххц,sobë
2576,Ofen::N,пе̄ххц,stufë
2577,Ofen::N,кыввкан,sobë
2578,Ofen::N,кыввкан,stufë
2579,Fußboden::N,guelpie,dysheme
2580,Fußboden::N,guolbbe,dysheme
2581,Fußboden::N,láhtti,dysheme
2582,Fußboden::N,šalde,dysheme
2583,Fußboden::N,šâ´ldd,dysheme
2584,Fußboden::N,шалльт,dysheme
2585,Tisch::N,buertie,tryezë
2586,Tisch::N,bievdde,tryezë
2587,Tisch::N,beavdi,tryezë
2588,Tisch::N,pevdi,tryezë
2589,Tisch::N,på´rdd,tryezë
2590,Tisch::N,stue´ll,tryezë
2591,Tisch::N,туэлль,tryezë
2592,Stuhl::N,stovle,karrige
2593,Stuhl::N,ståvllå,karrige
2594,Stuhl::N,stuollu,karrige
2595,Stuhl::N,stovli,karrige
2596,Stuhl::N,stuu´l,karrige
2597,Stuhl::N,стула,karrige
2598,Wiege::N,gïerhkeme,djep
2599,Wiege::N,vuoggo,djep
2600,Wiege::N,geaŧŧu,djep
2601,Wiege::N,geaktu,djep
2602,Wiege::N,gietkka,djep
2603,Wiege::N,kiäh'tu,djep
2604,Wiege::N,vogga,djep
2605,Wiege::N,кӣткэм,djep
2606,Bett::N,seangkoe,shtrat
2607,Bett::N,sæŋŋga,shtrat
2608,Bett::N,seaŋga,shtrat
2609,Bett::N,seŋgâ,shtrat
2610,Bett::N,sââ´jj,shtrat
2611,Bett::N,вуэдтӭмсайй,shtrat
2612,Regal::N,hælla,raft
2613,Regal::N,hilldo,raft
2614,Regal::N,hildu,raft
2615,Regal::N,ildee,raft
2616,Regal::N,i´lddi,raft
2617,Regal::N,ылльтэ,raft
2618,Kiste::N,aeskie,kuti
2619,Kiste::N,kássa,kuti
2620,Kiste::N,kássa,kuti
2621,Kiste::N,árkku,kuti
2622,Kiste::N,ču´ǩǩ,kuti
2623,Kiste::N,чуххьк,kuti
2624,Fenster::N,klaase,dritare
2625,Fenster::N,vinndek,dritare
2626,Fenster::N,láse,dritare
2627,Fenster::N,laasâ,dritare
2628,Fenster::N,ikkân,dritare
2629,Fenster::N,эххкан,dritare
2630,Tür::N,okse,derë
2631,Tür::N,uksa,derë
2632,Tür::N,uksa,derë
2633,Tür::N,uksâ,derë
2634,Tür::N,uhss,derë
2635,Tür::N,уккс,derë
2636,Tor::N,okse,portë
2637,Tor::N,pårttå,portë
2638,Tor::N,uksa,portë
2639,Tor::N,poarta,portë
2640,Tor::N,porttâ,portë
2641,Tor::N,uustõk,portë
2642,Tor::N,čuâlluhss,portë
2643,Tor::N,уккс,portë
2644,Zaun::N,haakene,gardh
2645,Zaun::N,jerra,gardh
2646,Zaun::N,gárdde,gardh
2647,Zaun::N,áidi,gardh
2648,Zaun::N,äiđi,gardh
2649,Zaun::N,äidd,gardh
2650,Zaun::N,čuâll,gardh
2651,Zaun::N,а̄ййт,gardh
2652,Dach::N,rehpie,çati
2653,Dach::N,dæhkko,çati
2654,Dach::N,gáhttu,çati
2655,Dach::N,káttu,çati
2656,Dach::N,laakk,çati
2657,Dach::N,пэ̄ҏҏтэ̄ля,çati
2658,Dach::N,кры̄ша,çati
2659,Leiter::N,raajtere,shkallë
2660,Leiter::N,tjajmos,shkallë
2661,Leiter::N,boagos,shkallë
2662,Leiter::N,ráidalas,shkallë
2663,Leiter::N,raidlâs,shkallë
2664,Leiter::N,лествец,shkallë
2665,Besen::N,saehpie,fshesë
2666,Besen::N,gaerpene,fshesë
2667,Besen::N,njáman,fshesë
2668,Besen::N,luvdá,fshesë
2669,Besen::N,luvdá,fshesë
2670,Besen::N,västt,fshesë
2671,Besen::N,ва̄сст,fshesë
2672,Spaten::N,gåajvoe,lopatë
2673,Spaten::N,spádá,lopatë
2674,Spaten::N,goajvvo,lopatë
2675,Spaten::N,goaivu,lopatë
2676,Spaten::N,kuái'vu,lopatë
2677,Spaten::N,kuäivv,lopatë
2678,Spaten::N,куаййв,lopatë
2679,Schaufel::N,gåajvoe,qyrek
2680,Schaufel::N,gåjvun,qyrek
2681,Schaufel::N,goajvvo,qyrek
2682,Schaufel::N,goaivu,qyrek
2683,Schaufel::N,kuái'vu,qyrek
2684,Schaufel::N,kuäivv,qyrek
2685,Schaufel::N,куаййв,qyrek
2686,Gabel::N,tjåagka,pirun
2687,Gabel::N,gáffil,pirun
2688,Gabel::N,káffal,pirun
2689,Gabel::N,kaahvâl,pirun
2690,Gabel::N,velkk,pirun
2691,Gabel::N,а̄лльс,pirun
2692,Löffel::N,buste,lugë
2693,Löffel::N,bassti,lugë
2694,Löffel::N,baste,lugë
2695,Löffel::N,pastem,lugë
2696,Löffel::N,pâ´sttem,lugë
2697,Löffel::N,пасьтэмь,lugë
2698,Messer::N,nejpie,thikë
2699,Messer::N,nijbbe,thikë
2700,Messer::N,niibi,thikë
2701,Messer::N,nijbe,thikë
2702,Messer::N,nei´bb,thikë
2703,Messer::N,ныййп,thikë
2704,Nagel::N,spæjhkere,gozhdë
2705,Nagel::N,spiger,gozhdë
2706,Nagel::N,návlle,gozhdë
2707,Nagel::N,spiikkár,gozhdë
2708,Nagel::N,spijkkár,gozhdë
2709,Nagel::N,näu´ll,gozhdë
2710,Nagel::N,на̄ввьл,gozhdë
2711,Netz::N,viermie,rrjetë
2712,Netz::N,viermme,rrjetë
2713,Netz::N,næhtta,rrjetë
2714,Netz::N,fierbmi,rrjetë
2715,Netz::N,viermi,rrjetë
2716,Netz::N,säi´mm,rrjetë
2717,Netz::N,нӯжхьт,rrjetë
2718,Haken::N,kruehkie,grep
2719,Haken::N,kruehkie,grremç
2720,Haken::N,ruohkke,grep
2721,Haken::N,ruohkke,grremç
2722,Haken::N,vagge,grep
2723,Haken::N,vagge,grremç
2724,Haken::N,roahkki,grep
2725,Haken::N,roahkki,grremç
2726,Haken::N,faggi,grep
2727,Haken::N,faggi,grremç
2728,Haken::N,kuák'ki,grep
2729,Haken::N,kuák'ki,grremç
2730,Haken::N,kuä´ǩ'ǩ,grep
2731,Haken::N,kuä´ǩ'ǩ,grremç
2732,Haken::N,ва̄ӈӈк,grep
2733,Haken::N,ва̄ӈӈк,grremç
2734,Haken::N,куэххьк,grep
2735,Haken::N,куэххьк,grremç
2736,Griff::N,rehpie,dorak
2737,Griff::N,rehpie,dorezë
2738,Griff::N,taatje,dorak
2739,Griff::N,taatje,dorezë
2740,Griff::N,gavlla,dorak
2741,Griff::N,gavlla,dorezë
2742,Griff::N,guottáldahka,dorak
2743,Griff::N,guottáldahka,dorezë
2744,Griff::N,geavja,dorak
2745,Griff::N,geavja,dorezë
2746,Griff::N,novdâ,dorak
2747,Griff::N,novdâ,dorezë
2748,Griff::N,nõđđ,dorak
2749,Griff::N,nõđđ,dorezë
2750,Griff::N,kå´ǧǧ,dorak
2751,Griff::N,kå´ǧǧ,dorezë
2752,Griff::N,нэ̄дт,dorak
2753,Griff::N,нэ̄дт,dorezë
2754,Schloss::N,laesie,bravë
2755,Schloss::N,lássa,bravë
2756,Schloss::N,lohkka,bravë
2757,Schloss::N,lukkâ,bravë
2758,Schloss::N,lokk,bravë
2759,Schloss::N,ло̄ххк,bravë
2760,Bild::N,guvvie,tablo
2761,Bild::N,guvvie,pikturë
2762,Bild::N,gåvvå,tablo
2763,Bild::N,gåvvå,pikturë
2764,Bild::N,govva,tablo
2765,Bild::N,govva,pikturë
2766,Bild::N,koṿe,tablo
2767,Bild::N,koṿe,pikturë
2768,Bild::N,kartt,tablo
2769,Bild::N,kartt,pikturë
2770,Bild::N,картина,tablo
2771,Bild::N,картина,pikturë
2772,Figur::N,guvvie,figurë
2773,Figur::N,gåvos,figurë
2774,Figur::N,figuvrra,figurë
2775,Figur::N,figuvra,figurë
2776,Figur::N,kovos,figurë
2777,Figur::N,kuâŋas,figurë
2778,Puppe::N,dåahka,kukull
2779,Puppe::N,dåhkko,kukull
2780,Puppe::N,doahkko,kukull
2781,Puppe::N,dohkká,kukull
2782,Puppe::N,duhkká,kukull
2783,Puppe::N,kuuhlaž,kukull
2784,Puppe::N,кукла,kukull
2785,Beutel::N,voessetje,qese
2786,Beutel::N,voessetje,trastë
2787,Beutel::N,påvsså,qese
2788,Beutel::N,påvsså,trastë
2789,Beutel::N,seahkaš,qese
2790,Beutel::N,seahkaš,trastë
2791,Beutel::N,bursa,qese
2792,Beutel::N,bursa,trastë
2793,Beutel::N,guhkkár,qese
2794,Beutel::N,guhkkár,trastë
2795,Beutel::N,čooṿâs,qese
2796,Beutel::N,čooṿâs,trastë
2797,Beutel::N,siâk'k,qese
2798,Beutel::N,siâk'k,trastë
2799,Beutel::N,kå´ššel,qese
2800,Beutel::N,kå´ššel,trastë
2801,Beutel::N,ве̄ҏҏц,qese
2802,Beutel::N,ве̄ҏҏц,trastë
2803,Bündel::N,paantje,deng
2804,Bündel::N,buduk,deng
2805,Bündel::N,gurppe,deng
2806,Bündel::N,gihppu,deng
2807,Bündel::N,kiäs'tu,deng
2808,Bündel::N,šnâpp,deng
2809,Bündel::N,пуччк,deng
2810,Tasche::N,veaskoe,çantë
2811,Tasche::N,væssko,çantë
2812,Tasche::N,lávkka,çantë
2813,Tasche::N,lávka,çantë
2814,Tasche::N,seahkka,çantë
2815,Tasche::N,lavkkâ,çantë
2816,Tasche::N,laukk,çantë
2817,Tasche::N,суӎӎьк,çantë
2818,Tasche::N,ло̄а̄ффк,çantë
2819,Eimer::N,bæhtoe,kovë
2820,Eimer::N,skiello,kovë
2821,Eimer::N,skállu,kovë
2822,Eimer::N,eebir,kovë
2823,Eimer::N,skääll,kovë
2824,Eimer::N,е̄мьперь,kovë
2825,Deckel::N,luehkie,kapak
2826,Deckel::N,luehkie,mbulesë
2827,Deckel::N,låhkke,kapak
2828,Deckel::N,låhkke,mbulesë
2829,Deckel::N,lohkki,kapak
2830,Deckel::N,lohkki,mbulesë
2831,Deckel::N,lokke,kapak
2832,Deckel::N,lokke,mbulesë
2833,Deckel::N,lå´ǩǩ,kapak
2834,Deckel::N,lå´ǩǩ,mbulesë
2835,Deckel::N,ко̄а̄ххтнэсс,kapak
2836,Deckel::N,ко̄а̄ххтнэсс,mbulesë
2837,Geschirr::N,lihtie,enë
2838,Geschirr::N,lihte,enë
2839,Geschirr::N,lihtit,enë
2840,Geschirr::N,litte,enë
2841,Geschirr::N,kärldõk,enë
2842,Geschirr::N,ка̄ррь,enë
2843,Sack::N,voesse,thes
2844,Sack::N,voesse,torbë
2845,Sack::N,vuossa,thes
2846,Sack::N,vuossa,torbë
2847,Sack::N,seahkka,thes
2848,Sack::N,seahkka,torbë
2849,Sack::N,sekkâ,thes
2850,Sack::N,sekkâ,torbë
2851,Sack::N,siâk'k,thes
2852,Sack::N,siâk'k,torbë
2853,Sack::N,ве̄ҏҏц,thes
2854,Sack::N,ве̄ҏҏц,torbë
2855,Tasse::N,guksie,filxhan
2856,Tasse::N,gåhppå,filxhan
2857,Tasse::N,gohppu,filxhan
2858,Tasse::N,pollo,filxhan
2859,Tasse::N,kopp,filxhan
2860,Tasse::N,на̄ххьп,filxhan
2861,Topf::N,baetie,kusi
2862,Topf::N,baetie,tenxhere
2863,Topf::N,krovhte,kusi
2864,Topf::N,krovhte,tenxhere
2865,Topf::N,rujtta,kusi
2866,Topf::N,rujtta,tenxhere
2867,Topf::N,giebbme,kusi
2868,Topf::N,giebbme,tenxhere
2869,Topf::N,báhti,kusi
2870,Topf::N,báhti,tenxhere
2871,Topf::N,gievdni,kusi
2872,Topf::N,gievdni,tenxhere
2873,Topf::N,pääti,kusi
2874,Topf::N,pääti,tenxhere
2875,Topf::N,kruâitt,kusi
2876,Topf::N,kruâitt,tenxhere
2877,Topf::N,кӣммьн,kusi
2878,Topf::N,кӣммьн,tenxhere
2879,Kessel::N,giebnie,kazan
2880,Kessel::N,skallo,kazan
2881,Kessel::N,giebbme,kazan
2882,Kessel::N,gieđbmi,kazan
2883,Kessel::N,kiem'ni,kazan
2884,Kessel::N,ǩie´mnn,kazan
2885,Kessel::N,кӣммьн,kazan
2886,Essen::N,åesie,ngrënie
2887,Essen::N,beapmoe,ngrënie
2888,Essen::N,biebbmo,ngrënie
2889,Essen::N,borramuš,ngrënie
2890,Essen::N,purrâmâš,ngrënie
2891,Essen::N,porrmõš,ngrënie
2892,Essen::N,по̄ррмушш,ngrënie
2893,Nahrung::N,beapmoe,ushqim
2894,Nahrung::N,biebbmo,ushqim
2895,Nahrung::N,biebmu,ushqim
2896,Nahrung::N,purrâmâš,ushqim
2897,Nahrung::N,porrmõš,ushqim
2898,Nahrung::N,по̄ррмушш,ushqim
2899,Speise::N,beapmoe,gatesë
2900,Speise::N,biebbmo,gatesë
2901,Speise::N,biebmu,gatesë
2902,Speise::N,määlis,gatesë
2903,Speise::N,aasâs,gatesë
2904,Speise::N,porrmõš,gatesë
2905,Speise::N,по̄ррмушш,gatesë
2906,Fleisch::N,bearkoe,mish
2907,Fleisch::N,oadtje,mish
2908,Fleisch::N,bierggo,mish
2909,Fleisch::N,biergu,mish
2910,Fleisch::N,uáž'ži,mish
2911,Fleisch::N,vuä´ǯ'ǯ,mish
2912,Fleisch::N,вуэннч,mish
2913,Getreide::N,gernie,drithë
2914,Getreide::N,gårnne,drithë
2915,Getreide::N,gordni,drithë
2916,Getreide::N,valje,drithë
2917,Getreide::N,ле̄ййп,drithë
2918,Brei::N,kraavhtse,qull
2919,Brei::N,ráktsa,qull
2920,Brei::N,buvru,qull
2921,Brei::N,suoḥâd,qull
2922,Brei::N,hutt,qull
2923,Brei::N,уххт,qull
2924,Brot::N,gaahkoe,bukë
2925,Brot::N,lájbbe,bukë
2926,Brot::N,stummpa,bukë
2927,Brot::N,láibi,bukë
2928,Brot::N,gáhkku,bukë
2929,Brot::N,leibi,bukë
2930,Brot::N,lei´bb,bukë
2931,Brot::N,ле̄ййп,bukë
2932,Scheibe::N,snaejrie,fetë
2933,Scheibe::N,sárdde,fetë
2934,Scheibe::N,vajahas,fetë
2935,Scheibe::N,časkkis,fetë
2936,Scheibe::N,ča'skes,fetë
2937,Scheibe::N,ku´sǩǩ,fetë
2938,Scheibe::N,кусськ,fetë
2939,Fett::N,buejtie,lyrë
2940,Fett::N,buejtie,yndyrë
2941,Fett::N,vuodja,lyrë
2942,Fett::N,vuodja,yndyrë
2943,Fett::N,buoidi,lyrë
2944,Fett::N,buoidi,yndyrë
2945,Fett::N,pyei'di,lyrë
2946,Fett::N,pyei'di,yndyrë
2947,Fett::N,puõi´dd,lyrë
2948,Fett::N,puõi´dd,yndyrë
2949,Fett::N,пуййт,lyrë
2950,Fett::N,пуййт,yndyrë
2951,Butter::N,voeje,gjalpë
2952,Butter::N,vuodja,gjalpë
2953,Butter::N,vuodja,gjalpë
2954,Butter::N,vuojâ,gjalpë
2955,Butter::N,vuõjj,gjalpë
2956,Butter::N,вӯйй,gjalpë
2957,Öl::N,ålja,vaj
2958,Öl::N,ulljo,vaj
2959,Öl::N,oalljo,vaj
2960,Öl::N,olju,vaj
2961,Öl::N,oljo,vaj
2962,Öl::N,vuõjj,vaj
2963,Öl::N,вӯйй,vaj
2964,Salz::N,saelhtie,kripë
2965,Salz::N,sállte,kripë
2966,Salz::N,sálti,kripë
2967,Salz::N,sältti,kripë
2968,Salz::N,sä´ltt,kripë
2969,Salz::N,сӯлль,kripë
2970,Suppe::N,joptse,supë
2971,Suppe::N,joptse,çorbë
2972,Suppe::N,jupptsa,supë
2973,Suppe::N,jupptsa,çorbë
2974,Suppe::N,málli,supë
2975,Suppe::N,málli,çorbë
2976,Suppe::N,määḷi,supë
2977,Suppe::N,määḷi,çorbë
2978,Suppe::N,lieṃâ,supë
2979,Suppe::N,lieṃâ,çorbë
2980,Suppe::N,liõmm,supë
2981,Suppe::N,liõmm,çorbë
2982,Suppe::N,лӣмм,supë
2983,Suppe::N,лӣмм,çorbë
2984,Honig::N,hååneske,mjaltë
2985,Honig::N,meda,mjaltë
2986,Honig::N,miehta,mjaltë
2987,Honig::N,mietâ,mjaltë
2988,Honig::N,miõtt,mjaltë
2989,Honig::N,мӣдт,mjaltë
2990,Milch::N,mielhkie,qumësht
2991,Milch::N,mielkke,qumësht
2992,Milch::N,mielki,qumësht
2993,Milch::N,miel'kki,qumësht
2994,Milch::N,mie´lǩǩ,qumësht
2995,Milch::N,ма̄ййт,qumësht
2996,Tee::N,löövje,çaj
2997,Tee::N,tedja,çaj
2998,Tee::N,deadju,çaj
2999,Tee::N,čee,çaj
3000,Tee::N,teej̣â,çaj
3001,Tee::N,čee,çaj
3002,Tee::N,чайй,çaj
3003,Leder::N,hovre,lëkurë
3004,Leder::N,sassne,lëkurë
3005,Leder::N,náhkki,lëkurë
3006,Leder::N,leaira,lëkurë
3007,Leder::N,čevđi,lëkurë
3008,Leder::N,čåu´dd,lëkurë
3009,Leder::N,на̄ххьк,lëkurë
3010,Wolle::N,ålloe,lesh
3011,Wolle::N,hullo,lesh
3012,Wolle::N,ullu,lesh
3013,Wolle::N,ullo,lesh
3014,Wolle::N,oll,lesh
3015,Wolle::N,улл,lesh
3016,Stoff::N,tyjje,pëlhurë
3017,Stoff::N,gápptás,pëlhurë
3018,Stoff::N,stoaffa,pëlhurë
3019,Stoff::N,ávnnas,pëlhurë
3020,Stoff::N,käägus,pëlhurë
3021,Stoff::N,aaunâs,pëlhurë
3022,Stoff::N,лыййн,pëlhurë
3023,Nadel::N,naaloe,gjilpërë
3024,Nadel::N,nállo,gjilpërë
3025,Nadel::N,nállu,gjilpërë
3026,Nadel::N,nááḷu,gjilpërë
3027,Nadel::N,neu´ll,gjilpërë
3028,Nadel::N,нӣввьл,gjilpërë
3029,Faden::N,laejkie,pe
3030,Faden::N,laejkie,fije
3031,Faden::N,hárppo,pe
3032,Faden::N,hárppo,fije
3033,Faden::N,árpu,pe
3034,Faden::N,árpu,fije
3035,Faden::N,läigi,pe
3036,Faden::N,läigi,fije
3037,Faden::N,lääi´j,pe
3038,Faden::N,lääi´j,fije
3039,Faden::N,сӯнн,pe
3040,Faden::N,сӯнн,fije
3041,Knopf::N,balhka,kopsë
3042,Knopf::N,boallo,kopsë
3043,Knopf::N,boallu,kopsë
3044,Knopf::N,puál'lu,kopsë
3045,Knopf::N,puäll,kopsë
3046,Knopf::N,пуалл,kopsë
3047,Knoten::N,tjoelme,komb
3048,Knoten::N,tjuolmma,komb
3049,Knoten::N,čuolbma,komb
3050,Knoten::N,čuol'mâ,komb
3051,Knoten::N,čuõlmm,komb
3052,Knoten::N,чӯллм,komb
3053,Farbe::N,klaerie,bojë
3054,Farbe::N,ivnne,bojë
3055,Farbe::N,bájnno,bojë
3056,Farbe::N,mola,bojë
3057,Farbe::N,fearga,bojë
3058,Farbe::N,maalâ,bojë
3059,Farbe::N,páinu,bojë
3060,Farbe::N,kälkk,bojë
3061,Farbe::N,по̄а̄ййн,bojë
3062,Kleidung::N,tyjje,veshje
3063,Kleidung::N,gárvvo,veshje
3064,Kleidung::N,bivttas,veshje
3065,Kleidung::N,piivtâs,veshje
3066,Kleidung::N,pivoh,veshje
3067,Kleidung::N,piiutâs,veshje
3068,Kleidung::N,о̄а̄з,veshje
3069,Hemd::N,sjåarhtoe,këmishë
3070,Hemd::N,skirtto,këmishë
3071,Hemd::N,báidi,këmishë
3072,Hemd::N,päiđi,këmishë
3073,Hemd::N,päidd,këmishë
3074,Hemd::N,па̄ййт,këmishë
3075,Kragen::N,döörhke,jakë
3076,Kragen::N,tjiebet,jakë
3077,Kragen::N,tjehpuris,jakë
3078,Kragen::N,čeabet,jakë
3079,Kragen::N,kráva,jakë
3080,Kragen::N,siä'pulâs,jakë
3081,Kragen::N,seäp'plõs,jakë
3082,Kragen::N,ко̄а̄влас,jakë
3083,Ärmel::N,sissie,mëngë
3084,Ärmel::N,sasse,mëngë
3085,Ärmel::N,soadji,mëngë
3086,Ärmel::N,suájá,mëngë
3087,Ärmel::N,suäjj,mëngë
3088,Ärmel::N,суэйй,mëngë
3089,Hose::N,måvhka,brekë
3090,Hose::N,båkså,brekë
3091,Hose::N,buvssat,brekë
3092,Hose::N,puuvsah,brekë
3093,Hose::N,puus,brekë
3094,Hose::N,пукс,brekë
3095,Hose::N,ко̄а̄дтӭ,brekë
3096,Gürtel::N,juvvie,rrip
3097,Gürtel::N,beelhte,rrip
3098,Gürtel::N,avve,rrip
3099,Gürtel::N,getsam,rrip
3100,Gürtel::N,boagán,rrip
3101,Gürtel::N,pooṿij,rrip
3102,Gürtel::N,puäǥǥanj,rrip
3103,Gürtel::N,эвв,rrip
3104,Mütze::N,tjohpe,kësulë
3105,Mütze::N,gahper,kësulë
3106,Mütze::N,gahpir,kësulë
3107,Mütze::N,kappeer,kësulë
3108,Mütze::N,keä´p'per,kësulë
3109,Mütze::N,кабперь,kësulë
3110,Schuh::N,gaamege,këpucë
3111,Schuh::N,gáma,këpucë
3112,Schuh::N,skuovva,këpucë
3113,Schuh::N,gáma,këpucë
3114,Schuh::N,kaamâ,këpucë
3115,Schuh::N,kaammi,këpucë
3116,Schuh::N,камаша,këpucë
3117,Stiefel::N,steeblege,çizme
3118,Stiefel::N,stiebil,çizme
3119,Stiefel::N,sáhpis,çizme
3120,Stiefel::N,sáppat,çizme
3121,Stiefel::N,steevvil,çizme
3122,Stiefel::N,sa´ppi,çizme
3123,Stiefel::N,са̄ххпе,çizme
3124,Ring::N,rïngke,unazë
3125,Ring::N,suormas,unazë
3126,Ring::N,suorpmas,unazë
3127,Ring::N,suormâs,unazë
3128,Ring::N,suõrmâs,unazë
3129,Ring::N,сӯрмас,unazë
3130,Band::N,baante,shirit
3131,Band::N,bádde,shirit
3132,Band::N,báddi,shirit
3133,Band::N,päddi,shirit
3134,Band::N,liântt,shirit
3135,Band::N,källre´ppiǩ,shirit
3136,Band::N,ля̄ӊӊт,shirit
3137,Kamm::N,gaampe,krehër
3138,Kamm::N,rájdam,krehër
3139,Kamm::N,tjåhkom,krehër
3140,Kamm::N,čohkun,krehër
3141,Kamm::N,čohhoom,krehër
3142,Kamm::N,čååǥǥam,krehër
3143,Kamm::N,чоагкь,krehër
3144,Spiegel::N,guelmiedahke,pasqyrë
3145,Spiegel::N,spiedjil,pasqyrë
3146,Spiegel::N,speajal,pasqyrë
3147,Spiegel::N,speeijal,pasqyrë
3148,Spiegel::N,suei´mkar,pasqyrë
3149,Spiegel::N,кыффкэмка̄ррь,pasqyrë
3150,Spiegel::N,зе̄ркал,pasqyrë
3151,Riemen::N,györtenje,rrip
3152,Riemen::N,rájppe,rrip
3153,Riemen::N,garttsa,rrip
3154,Riemen::N,lávži,rrip
3155,Riemen::N,läbži,rrip
3156,Riemen::N,läbǯǯ,rrip
3157,Riemen::N,ре̄ммь,rrip
3158,Schnur::N,gurrie,litar
3159,Schnur::N,gurrie,cikomë
3160,Schnur::N,gáras,litar
3161,Schnur::N,gáras,cikomë
3162,Schnur::N,garca,litar
3163,Schnur::N,garca,cikomë
3164,Schnur::N,orrâ,litar
3165,Schnur::N,orrâ,cikomë
3166,Schnur::N,nue´rr,litar
3167,Schnur::N,nue´rr,cikomë
3168,Schnur::N,нӯррь,litar
3169,Schnur::N,нӯррь,cikomë
3170,Leine::N,baante,rrip
3171,Leine::N,gájnno,rrip
3172,Leine::N,báddi,rrip
3173,Leine::N,oarra,rrip
3174,Leine::N,läbži,rrip
3175,Leine::N,läbǯǯ,rrip
3176,Leine::N,ла̄ммч,rrip
3177,Decke::N,gaptjese,batanije
3178,Decke::N,rádno,batanije
3179,Decke::N,gåbtjås,batanije
3180,Decke::N,tæhppin,batanije
3181,Decke::N,govččas,batanije
3182,Decke::N,loovdâ,batanije
3183,Decke::N,räänn,batanije
3184,Decke::N,ра̄нн,batanije
3185,Kissen::N,nalhke,jastëk
3186,Kissen::N,guoddá,jastëk
3187,Kissen::N,oajvevuolle,jastëk
3188,Kissen::N,guoddá,jastëk
3189,Kissen::N,bolsttar,jastëk
3190,Kissen::N,polster,jastëk
3191,Kissen::N,pee´ren,jastëk
3192,Kissen::N,pooddâšǩ,jastëk
3193,Kissen::N,по̄дэшк,jastëk
3194,Tuch::N,tyjje,shami
3195,Tuch::N,tyddja,shami
3196,Tuch::N,gådo,shami
3197,Tuch::N,liidni,shami
3198,Tuch::N,läđđee,shami
3199,Tuch::N,re´ppiǩ,shami
