,Concept_ID,hu,is
831,kaum::ADV,alig,varla
832,kaum::ADV,alig,tæplega
833,sehr::ADV,nagyon,mjög
834,so::ADV,úgy,svo
835,so::ADV,úgy,þannig
836,noch::ADV,még,enn
837,noch::ADV,még,ennþá
838,nur::ADV,csak,bara
839,nur::ADV,csak,aðeins
840,nur::ADV,csupán,bara
841,nur::ADV,csupán,aðeins
842,schon::ADV,már,nú þegar
843,wieder::ADV,ismét,aftur
844,wieder::ADV,ismét,að nýju
845,wieder::ADV,megint,aftur
846,wieder::ADV,megint,að nýju
847,vergebens::ADV,hiába,árangurslaust
848,vor::PRP,előtt,fyrir
849,hinter::PRP,mögött,bak við
850,hinter::PRP,mögött,aftur fyrir
851,unter::PRP,alatt,undir
852,durch::PRP,át,gegnum
853,durch::PRP,keresztül,gegnum
854,neben::PRP,mellett,hjá
855,neben::PRP,mellett,við hliðina á
856,zwischen::PRP,között,milli
857,zwischen::PRP,között,á milli
858,wegen::PRP,miatt,vegna
859,wegen::PRP,végett,vegna
860,dies::PRN,ez,þetta
861,das::PRN,az,það
862,alles::PRN,minden,allt
863,ich::PRN,én,ég
864,du::PRN,te,þú
865,er::PRN,ő,hann
866,wir::PRN,mi,við
867,ihr::PRN,ti,þið
868,sie::PRN,ők,þær
869,sie::PRN,ők,þeir
870,was::FPRN,mi,hvað
871,wer::FPRN,ki,hver
872,wo::FADV,hol,hvar
873,wohin::FADV,hova,hvert
874,wie::FADV,hogy,hvernig
875,wie::FADV,hogyan,hvernig
876,warum::FADV,miért,hvers vegna
877,wieviel::FNUM,hány,hve mikill
878,wieviel::FNUM,mennyi,hve mikill
879,eins::NUM,egy,einn
880,zwei::NUM,kettő,tveir
881,drei::NUM,három,þrír
882,vier::NUM,négy,fjórir
883,fünf::NUM,öt,fimm
884,sechs::NUM,hat,sex
885,sieben::NUM,hét,sjö
886,acht::NUM,nyolc,átta
887,neun::NUM,kilenc,níu
888,zehn::NUM,tíz,tíu
889,elf::NUM,tizenegy,ellefu
890,zwölf::NUM,tizenkettő,tólf
891,zwanzig::NUM,húsz,tuttugu
892,dreißig::NUM,harminc,þrjátíu
893,vierzig::NUM,negyven,fjörutíu
894,fünfzig::NUM,ötven,fimmtíu
895,sechzig::NUM,hatvan,sextíu
896,siebzig::NUM,hetven,sjötíu
897,achtzig::NUM,nyolcvan,áttatíu
898,neunzig::NUM,kilencven,níutíu
899,hundert::NUM,száz,hundrað
900,tausend::NUM,ezer,þúsund
901,und::CNJ,és,og
902,und::CNJ,meg,og
903,oder::CNJ,vagy,eða
904,stehen::V,áll,standa
905,sitzen::V,ül,sitja
906,liegen::V,fekszik,liggja
907,hängen::V,függ,hanga
908,werden::V,lesz,verða
909,passieren::V,történik,gerast
910,beginnen::V,kezdődik,byrja
911,enden::V,végződik,enda
912,enden::V,végződik,lykta
913,enden::V,befejeződik,enda
914,enden::V,befejeződik,lykta
915,wechseln::V,változik,skipta
916,aufgehen[Sonne]::V,kel,koma upp
917,untergehen[Sonne]::V,lemegy,ganga til viðar
918,scheinen[Sonne]::V,süt,skína
919,donnern::V,dörög,þruma
920,wehen::V,fúj,blása
921,strömen::V,áramlik,streyma
922,fließen::V,folyik,fljóta
923,sich drehen::V,forog,snúast
924,schwanken::V,inog,riða
925,schwanken::V,inog,rugga
926,schwanken::V,ingadozik,riða
927,schwanken::V,ingadozik,rugga
928,schwingen::V,leng,sveiflast
929,fallen::V,esik,falla
930,brennen::V,ég,brenna
931,rauchen::V,füstöl,reykja
932,regnen::V,esik,rigna
933,gefrieren::V,megfagy,frjósa
934,tauen::V,olvad,þiðna
935,schmelzen::V,olvad,bráðna
936,schmelzen::V,elolvad,bráðna
937,trocknen::V,szárad,þorna
938,sieden::V,forr,sjóða
939,faulen::V,rothad,rotna
940,verfaulen::V,elrothad,rotna
941,verfaulen::V,megrothad,rotna
942,reißen::V,szakad,rifna
943,versinken::V,süllyed,sökkva
944,versinken::V,elsüllyed,sökkva
945,vergehen::V,múlik,líða
946,vergehen::V,elmúlik,líða
947,erscheinen::V,feltűnik,birtast
948,erscheinen::V,megjelenik,birtast
949,verschwinden::V,letűnik,hverfa
950,sinken::V,süllyed,síga
951,abnehmen::V,apad,lækka
952,abnehmen::V,apad,minnka
953,abnehmen::V,csökken,lækka
954,abnehmen::V,csökken,minnka
955,zunehmen::V,növekszik,aukast
956,zunehmen::V,gyarapszik,aukast
957,steigen::V,emelkedik,stíga
958,wachsen::V,nő,vaxa
959,wachsen::V,terem,vaxa
960,wachsen::V,növekszik,vaxa
961,glänzen::V,ragyog,glóa
962,glänzen::V,ragyog,glampa
963,glänzen::V,fénylik,glóa
964,glänzen::V,fénylik,glampa
965,funkeln::V,csillog,leiftra
966,funkeln::V,tündöklik,leiftra
967,lärmen::V,lármázik,hafa hátt
968,läuten::V,cseng,hringja
969,klingeln::V,csenget,hringja
970,klirren::V,csörömpöl,glamra
971,klirren::V,csörömpöl,skrölta
972,brausen::V,zúg,ólga
973,brausen::V,morajlik,ólga
974,rauschen::V,zúg,suða
975,klingen::V,hangzik,hljóma
976,bellen::V,ugat,gelta
977,heulen::V,bőg,væla
978,heulen::V,bőg,ýlfra
979,heulen::V,üvölt,væla
980,heulen::V,üvölt,ýlfra
981,blasen::V,fúj,blása
982,pfeifen::V,fütyül,blístra
983,schreien::V,kiált,æpa
984,schreien::V,kiabál,æpa
985,stöhnen::V,nyög,stynja
986,zittern::V,remeg,titra
987,zittern::V,remeg,skjálfa
988,zittern::V,reszket,titra
989,zittern::V,reszket,skjálfa
990,leben::V,él,lifa
991,geboren werden::V,születik,fæðast
992,atmen::V,lélegzik,anda
993,atmen::V,lélegzik,draga andann
994,trinken::V,iszik,drekka
995,essen::V,eszik,borða
996,schlucken::V,nyel,kingja
997,müde werden::V,elfárad,þreytast
998,müde werden::V,kifárad,þreytast
999,einschlafen::V,elalszik,sofna
1000,schlafen::V,alszik,sofa
1001,aufwachen::V,felébred,vakna
1002,aufstehen::V,felkel,fara á fætur
1003,sich erholen::V,pihen,hvíla sig
1004,krank werden::V,megbetegedik,veikjast
1005,krank werden::V,megbetegedik,verða veikur
1006,krank werden::V,belebetegszik,veikjast
1007,krank werden::V,belebetegszik,verða veikur
1008,krank sein::V,betegeskedik,vera veikur
1009,schmerzen::V,fáj,kenna til
1010,husten::V,köhög,hósta
1011,genesen::V,meggyógyul,batna
1012,genesen::V,meggyógyul,frískast
1013,sterben::V,hal,deyja
1014,umkommen::V,elpusztul,farast
1015,sich bewegen::V,mozog,bifast
1016,sich rühren::V,mozdul,hreyfast
1017,sich erheben::V,feláll,standa upp
1018,sich erheben::V,felemelkedik,standa upp
1019,sich setzen::V,ül,setjast
1020,sich setzen::V,leül,setjast
1021,hinfallen::V,bukik,detta
1022,hinfallen::V,elesik,detta
1023,laufen::V,jár,labba
1024,schreiten::V,lép,ganga
1025,spazierengehen::V,sétál,ganga sér til skemmtunar
1026,eilen::V,siet,fara hratt
1027,sich beeilen::V,siet,flýta sér
1028,sausen::V,robog,þjóta
1029,rennen::V,fut,hlaupa
1030,rennen::V,szalad,hlaupa
1031,springen::V,ugrik,stökkva
1032,klettern::V,kúszik,klifra
1033,schaukeln::V,hintázik,róla
1034,schaukeln::V,hintázik,rugga
1035,kriechen::V,kúszik,skríða
1036,schwimmen::V,úszik,synda
1037,tauchen::V,merül,kafa
1038,rudern::V,evez,róa
1039,fahren::V,jár,aka
1040,fahren::V,jár,fara
1041,fahren::V,megy,aka
1042,fahren::V,megy,fara
1043,fahren::V,utazik,aka
1044,fahren::V,utazik,fara
1045,fliegen::V,száll,fljúga
1046,gehen::V,megy,fara
1047,gehen::V,megy,ganga
1048,weggehen::V,elmegy,fara burt
1049,weggehen::V,elmegy,ganga burt
1050,abfahren::V,indul,aka burt
1051,anhalten::V,megáll,stöðva
1052,hineingehen::V,bemegy,ganga inn
1053,eintreten::V,belép,koma inn
1054,eintreten::V,belép,ganga inn
1055,kommen::V,jön,koma
1056,ankommen::V,érkezik,koma til
1057,ankommen::V,megérkezik,koma til
1058,zurückkommen::V,visszajön,koma til baka
1059,bleiben::V,marad,haldast
1060,bleiben::V,marad,vera kyrr
1061,bleiben::V,megmarad,haldast
1062,bleiben::V,megmarad,vera kyrr
1063,warten::V,vár,bíða
1064,warten::V,várakozik,bíða
1065,erwarten::V,vár,búast við
1066,erwarten::V,vár,eiga von á
1067,erwarten::V,megvár,búast við
1068,erwarten::V,megvár,eiga von á
1069,suchen::V,kutat,leita
1070,finden::V,talál,finna
1071,versuchen::V,megpróbál,reyna
1072,versuchen::V,megkísérel,reyna
1073,vorbereiten::V,előkészít,undirbúa
1074,lieben::V,szeret,elska
1075,mögen::V,szeret,þykja gott
1076,mögen::V,szeret,falla í geð
1077,lachen::V,nevet,hlæja
1078,rühren::V,mozdít,snerta
1079,weinen::V,sír,gráta
1080,schimpfen::V,szid,skammast
1081,schimpfen::V,szitkozódik,skammast
1082,sich ärgern::V,mérgelődik,sárna
1083,sich ärgern::V,mérgelődik,gremjast
1084,sich ärgern::V,bosszankodik,sárna
1085,sich ärgern::V,bosszankodik,gremjast
1086,sich fürchten::V,fél,óttast
1087,sich fürchten::V,retteg,óttast
1088,fürchten::V,fél,óttast
1089,fliehen::V,menekül,flýja
1090,flüchten::V,elmenekül,strjúka
1091,sehen::V,néz,sjá
1092,anschauen::V,megnéz,horfa á
1093,ansehen::V,néz,líta á
1094,ansehen::V,ránéz,líta á
1095,ansehen::V,megnéz,líta á
1096,hören::V,hall,heyra
1097,zuhören::V,hallgat,hlusta
1098,zuhören::V,meghallgat,hlusta
1099,probieren::V,kóstol,smakka
1100,probieren::V,megkóstol,smakka
1101,riechen::V,szagol,þefa
1102,fühlen::V,érez,finna til
1103,scheinen::V,tűnik,virðast
1104,scheinen::V,látszik,virðast
1105,zu sehen sein::V,mutatkozik,vera að sjá
1106,vernehmen::V,hall,heyra
1107,vernehmen::V,hall,greina
1108,frieren::V,fázik,frjósa
1109,tun::V,csinál,gera
1110,tun::V,cselekszik,gera
1111,können::V,tud,geta
1112,wollen::V,akar,ætla
1113,wollen::V,akar,vilja
1114,anfangen::V,kezd,hefja
1115,beenden::V,befejez,enda
1116,beenden::V,befejez,ljúka
1117,aufhören::V,megszűnik,lykta
1118,gelingen::V,sikerül,heppnast
1119,geraten::V,kerül,lukkast
1120,geraten::V,jut,lukkast
1121,öffnen::V,nyit,opna
1122,öffnen::V,kinyit,opna
1123,schließen::V,csuk,loka
1124,schließen::V,becsuk,loka
1125,stellen::V,állít,láta
1126,stellen::V,állít,setja
1127,stellen::V,helyez,láta
1128,stellen::V,helyez,setja
1129,setzen::V,ültet,láta
1130,setzen::V,ültet,setja
1131,setzen::V,helyez,láta
1132,setzen::V,helyez,setja
1133,legen::V,tesz,láta
1134,legen::V,tesz,leggja
1135,legen::V,fektet,láta
1136,legen::V,fektet,leggja
1137,berühren::V,érint,koma við
1138,verbinden::V,beköt,sameina
1139,verbinden::V,összeköt,sameina
1140,bedecken::V,betakar,hylja
1141,bedecken::V,beborít,hylja
1142,aufhängen::V,felakaszt,hengja
1143,aufhängen::V,felakaszt,hengja upp
1144,anzünden::V,gyújt,kveikja í
1145,anzünden::V,meggyújt,kveikja í
1146,aufheben::V,felemel,taka upp
1147,aufheben::V,felemel,lyfta upp
1148,zurücklassen::V,hátrahagy,skilja eftir
1149,verlieren::V,veszít,týna
1150,verlieren::V,veszít,glata
1151,verlieren::V,elveszít,týna
1152,verlieren::V,elveszít,glata
1153,fallen lassen::V,elejt,missa
1154,machen::V,tesz,búa til
1155,machen::V,csinál,búa til
1156,herstellen::V,gyárt,framleiða
1157,herstellen::V,előállít,framleiða
1158,bauen::V,épít,smíða
1159,bauen::V,épít,byggja
1160,reparieren::V,javít,gera við
1161,reparieren::V,kijavít,gera við
1162,reparieren::V,megjavít,gera við
1163,verbessern::V,megjavít,bæta
1164,ändern::V,változtat,breyta
1165,ändern::V,megváltoztat,breyta
1166,graben::V,ás,grafa
1167,beugen::V,meghajt,beygja
1168,biegen::V,hajlít,sveigja
1169,drehen::V,forgat,snúa
1170,wenden::V,fordít,snúa
1171,wenden::V,fordít,venda
1172,wenden::V,megfordít,snúa
1173,wenden::V,megfordít,venda
1174,umdrehen::V,megfordít,venda
1175,umdrehen::V,megfordít,snúa við
1176,umdrehen::V,megforgat,venda
1177,umdrehen::V,megforgat,snúa við
1178,heben::V,emel,hefja
1179,hochheben::V,felemel,lyfta upp
1180,ergreifen::V,megfog,grípa
1181,halten::V,tart,rúma
1182,halten::V,tart,halda
1183,drücken::V,nyom,þjá
1184,drücken::V,nyom,þrýsta
1185,drücken::V,megnyom,þjá
1186,drücken::V,megnyom,þrýsta
1187,schieben::V,tol,ýta
1188,kratzen::V,vakar,klóra
1189,lecken::V,nyal,sleikja
1190,beißen::V,harap,bíta
1191,abreißen::V,letép,rífa af
1192,abreißen::V,letép,rífa frá
1193,abschneiden::V,levág,skera af
1194,abschneiden::V,levág,klippa af
1195,binden::V,köt,binda
1196,binden::V,kötöz,binda
1197,stecken::V,dug,stinga
1198,brechen::V,tör,brjóta
1199,brechen::V,eltör,brjóta
1200,klopfen::V,kopogtat,berja
1201,klopfen::V,kopogtat,klappa
1202,hauen::V,vág,berja
1203,hauen::V,vág,höggva
1204,hauen::V,levág,berja
1205,hauen::V,levág,höggva
1206,kleben::V,tapaszt,líma
1207,reiben::V,dörzsöl,núa
1208,reiben::V,súrol,núa
1209,streichen::V,simít,smyrja
1210,schleifen::V,fen,slípa
1211,schleifen::V,csiszol,slípa
1212,schleifen::V,köszörül,slípa
1213,schneiden::V,vág,skera
1214,schneiden::V,vág,klippa
1215,schneiden::V,szel,skera
1216,schneiden::V,szel,klippa
1217,schneiden::V,metsz,skera
1218,schneiden::V,metsz,klippa
1219,rütteln::V,ráz,skaka
1220,schütteln::V,ráz,hrista
1221,schütteln::V,megráz,hrista
1222,schwenken::V,lóbál,sveifla
1223,schwenken::V,lobogtat,sveifla
1224,schütten::V,önt,hella
1225,füllen::V,tölt,fylla
1226,füllen::V,megtölt,fylla
1227,einwickeln::V,becsavar,vefja inn í
1228,tragen::V,hord,bera
1229,schleppen::V,vonszol,draga
1230,ziehen::V,húz,toga
1231,ziehen::V,húz,draga
1232,aufbewahren::V,megőriz,geyma
1233,werfen::V,dob,kasta
1234,werfen::V,hajít,kasta
1235,fangen::V,fog,grípa
1236,packen::V,megragad,þrífa í
1237,verstecken::V,eldug,fela
1238,verstecken::V,elrejt,fela
1239,teilen::V,oszt,deila
1240,teilen::V,megoszt,deila
1241,schicken::V,küld,senda
1242,bringen::V,hoz,færa
1243,bringen::V,hoz,flytja
1244,bringen::V,visz,færa
1245,bringen::V,visz,flytja
1246,hinzufügen::V,hozzáad,bæta við
1247,bekommen::V,kap,hljóta
1248,bekommen::V,kap,ná
1249,bekommen::V,megkap,hljóta
1250,bekommen::V,megkap,ná
1251,erhalten::V,kap,fá
1252,erhalten::V,megkap,fá
1253,nehmen::V,vesz,taka
1254,wählen::V,választ,velja
1255,auswählen::V,kiválaszt,velja úr
1256,bewahren::V,megtart,gæta
1257,bewahren::V,megtart,vernda
1258,behindern::V,akadályoz,varna
1259,behindern::V,gátol,varna
1260,verderben::V,elront,spilla
1261,beschädigen::V,rongál,skemma
1262,zerbrechen::V,eltör,brjóta
1263,zerbrechen::V,széttör,brjóta
1264,zerbrechen::V,kettétör,brjóta
1265,zerreißen::V,eltép,rífa
1266,zerreißen::V,eltép,rífa sundur
1267,zerreißen::V,széttép,rífa
1268,zerreißen::V,széttép,rífa sundur
1269,zerstören::V,elpusztít,rífa niður
1270,verbrennen::V,éget,brenna
1271,verbrennen::V,eléget,brenna
1272,geben::V,ad,gefa
1273,reichen::V,nyújt,rétta
1274,schenken::V,ajándékoz,gefa
1275,versprechen::V,ígér,lofa
1276,versprechen::V,ígér,heita
1277,wünschen::V,kíván,óska
1278,loben::V,dicsér,lofa
1279,loben::V,dicsér,hrósa
1280,küssen::V,csókol,kyssa
1281,wiegen::V,ringat,rugga
1282,zudecken::V,betakar,þekja
1283,zudecken::V,betakar,breiða yfir
1284,wecken::V,kelt,vekja
1285,wecken::V,ébreszt,vekja
1286,zeigen::V,mutat,sýna
1287,führen::V,visz,leiða
1288,führen::V,vezet,leiða
1289,lehren::V,tanít,kenna
1290,unterrichten::V,tanít,fræða
1291,aufziehen::V,felnevel,ala upp
1292,leiten::V,vezet,stjórna
1293,leiten::V,vezérel,stjórna
1294,antreiben::V,hajt,hvetja
1295,lassen::V,-tat,láta
1296,lassen::V,-at,láta
1297,einladen::V,meghív,bjóða heim
1298,vereinigen::V,egyesít,sameina
1299,besuchen::V,látogat,heimsækja
1300,treffen::V,talál,hitta
1301,sich versammeln::V,gyülekezik,safnast saman
1302,sich versammeln::V,összegyűlik,safnast saman
1303,spielen::V,játszik,leika sér
1304,singen::V,énekel,syngja
1305,tanzen::V,táncol,dansa
1306,sich trennen::V,elválik,skiljast
1307,verlassen::V,elhagy,yfirgefa
1308,retten::V,ment,bjarga
1309,bewachen::V,őriz,gæta
1310,bewachen::V,őriz,hafa vörð á
1311,schützen::V,óv,vernda
1312,schützen::V,véd,vernda
1313,verteidigen::V,véd,verja
1314,sich schlagen::V,verekszik,slást
1315,sich schlagen::V,verekszik,berjast
1316,schießen::V,lő,skjóta
1317,siegen::V,győz,sigra
1318,ärgern::V,bosszant,ergja
1319,ärgern::V,bosszant,skaprauna
1320,schlagen::V,üt,slá
1321,schlagen::V,üt,lemja
1322,schlagen::V,ver,slá
1323,schlagen::V,ver,lemja
1324,treten::V,rúg,sparka
1325,stechen::V,döf,stinga
1326,stechen::V,szúr,stinga
1327,stoßen::V,lök,hrinda
1328,stehlen::V,lop,stela
1329,stören::V,zavar,trufla
1330,belästigen::V,zaklat,ónáða
1331,verbergen::V,rejt,leyna
1332,verbergen::V,elrejt,leyna
1333,täuschen::V,megtéveszt,gabba
1334,täuschen::V,megtéveszt,blekkja
1335,betrügen::V,csal,svíkja
1336,betrügen::V,csal,blekkja
1337,töten::V,öl,drepa
1338,wohnen::V,lakik,búa
1339,arbeiten::V,dolgozik,vinna
1340,sammeln::V,szed,safna
1341,sammeln::V,gyűjt,safna
1342,pflücken::V,szed,tína
1343,pflücken::V,szed,reyta
1344,jagen::V,vadászik,veiða
1345,fischen::V,halászik,fiska
1346,fassen::V,fog,veiða
1347,hüten::V,őriz,gæta
1348,hüten::V,őriz,vakta
1349,hüten::V,legeltet,gæta
1350,hüten::V,legeltet,vakta
1351,treiben::V,hajt,reka
1352,anbinden::V,köt,binda við
1353,anbinden::V,köt,binda fast
1354,füttern::V,etet,fóðra
1355,melken::V,fej,mjólka
1356,hacken::V,vág,höggva
1357,gießen::V,öntöz,hella
1358,reifen::V,érik,þroskast
1359,zubereiten::V,elkészít,elda
1360,zubereiten::V,elkészít,tilbúa
1361,kochen::V,főz,sjóða
1362,backen::V,süt,baka
1363,braten::V,süt,steikja
1364,umrühren::V,megkever,hræra í
1365,stricken::V,köt,prjóna
1366,nähen::V,varr,sauma
1367,färben::V,fest,lita
1368,reinigen::V,tisztít,hreinsa
1369,waschen::V,mos,þvo
1370,abwischen::V,letöröl,þerra
1371,spülen::V,mosogat,skola
1372,spülen::V,mosogat,þvo upp
1373,fegen::V,söpör,sópa
1374,fegen::V,söpör,hreinsa
1375,kehren::V,söpör,sópa
1376,baden::V,fürdik,baða sig
1377,sich waschen::V,mosdik,þvo sér
1378,sich waschen::V,mosakszik,þvo sér
1379,ausziehen::V,levesz,fara úr
1380,anziehen::V,felölt,fara í
1381,anziehen::V,felvesz,fara í
1382,sich anziehen::V,öltözik,klæðast
1383,sich anziehen::V,felöltözik,klæðast
1384,kämmen::V,fésül,greiða
1385,schmücken::V,díszít,prýða
1386,schmücken::V,díszít,skreyta
1387,sagen::V,mond,segja
1388,sprechen::V,beszél,tala
1389,reden::V,beszél,ræða
1390,sich unterhalten::V,beszélget,spjalla
1391,sich unterhalten::V,beszélget,ræðast við
1392,fragen::V,kérdez,spyrja
1393,bitten::V,kér,biðja
1394,erzählen::V,mesél,segja frá
1395,erzählen::V,elbeszél,segja frá
1396,mitteilen::V,közöl,tilkynna
1397,nennen::V,hív,nefna
1398,nennen::V,nevez,nefna
1399,rufen::V,hív,kalla
1400,prahlen::V,dicsekszik,gorta
1401,übersetzen::V,fordít,þýða
1402,denken::V,gondol,hugsa
1403,glauben::V,hisz,trúa
1404,bemerken::V,észrevesz,taka eftir
1405,erkennen::V,ráismer,þekkja
1406,erkennen::V,felismer,þekkja
1407,begreifen::V,felfog,skilja
1408,verstehen::V,ért,skilja
1409,verstehen::V,megért,skilja
1410,lernen::V,tanul,læra
1411,lernen::V,megtanul,læra
1412,wissen::V,tud,vita
1413,sich erinnern an::V,emlékszik,minnast
1414,vergessen::V,felejt,gleyma
1415,vergessen::V,elfelejt,gleyma
1416,messen::V,mér,mæla
1417,messen::V,megmér,mæla
1418,zählen::V,számol,telja
1419,zählen::V,megszámol,telja
1420,rechnen::V,számít,reikna
1421,lesen::V,olvas,lesa
1422,malen::V,fest,mála
1423,zeichnen::V,rajzol,teikna
1424,schreiben::V,ír,skrifa
1425,besitzen::V,birtokol,hafa
1426,kaufen::V,vesz,kaupa
1427,kaufen::V,megvesz,kaupa
1428,verkaufen::V,elad,selja
1429,bezahlen::V,fizet,borga
1430,bezahlen::V,kifizet,borga
1431,zahlen::V,fizet,borga
1432,zahlen::V,megfizet,borga
1433,beherrschen::V,ural,hafa á valdi sínu
1434,ertragen::V,elbír,þola
1435,ertragen::V,elvisel,þola
