,Concept_ID,sl,sl
809,unten::ADV,dôli,spôdaj
810,unten::ADV,spôdaj,dôli
811,unten::ADV,spôdaj,spôdaj
812,hinab::ADV,dôl,dôl
813,oben::ADV,gôri,gôri
814,oben::ADV,gôri,zgôraj
815,oben::ADV,zgôraj,gôri
816,oben::ADV,zgôraj,zgôraj
817,hinauf::ADV,gôr,gôr
818,überall::ADV,povsód,povsód
819,nicht::ADV,ne,ne
820,ein wenig::ADV,málo,málo
821,kaum::ADV,kómaj,kómaj
822,sehr::ADV,zeló,zeló
823,so::ADV,takó,takó
824,noch::ADV,še,še
825,nur::ADV,samó,samó
826,schon::ADV,žè,žè
827,wieder::ADV,spét,spét
828,vergebens::ADV,zamàn,zamàn
829,vergebens::ADV,zamàn,zastónj
830,vergebens::ADV,zastónj,zamàn
831,vergebens::ADV,zastónj,zastónj
832,vor::PRP,pred,pred
833,hinter::PRP,za,za
834,unter::PRP,pod,pod
835,durch::PRP,skózi,skózi
836,neben::PRP,kràj,kràj
837,neben::PRP,kràj,póleg
838,neben::PRP,póleg,kràj
839,neben::PRP,póleg,póleg
840,zwischen::PRP,med,med
841,zwischen::PRP,med,izmed
842,zwischen::PRP,izmed,med
843,zwischen::PRP,izmed,izmed
844,wegen::PRP,zarádi,zarádi
845,dies::PRN,tó,tó
846,das::PRN,tó,tó
847,alles::PRN,vsè,vsè
848,ich::PRN,jàz,jàz
849,du::PRN,tí,tí
850,er::PRN,òn,òn
851,wir::PRN,mí,mí
852,ihr::PRN,ví,ví
853,sie::PRN,ôni,ôni
854,was::FPRN,káj,káj
855,wer::FPRN,kdó,kdó
856,wo::FADV,kjé,kjé
857,wohin::FADV,kám,kám
858,wie::FADV,kakó,kakó
859,warum::FADV,zakáj,zakáj
860,wieviel::FNUM,kóliko,kóliko
861,eins::NUM,êden,êden
862,zwei::NUM,dvá,dvá
863,drei::NUM,trí,trí
864,vier::NUM,štíri,štíri
865,fünf::NUM,pét,pét
866,sechs::NUM,šést,šést
867,sieben::NUM,sédem,sédem
868,acht::NUM,ósem,ósem
869,neun::NUM,devét,devét
870,zehn::NUM,desét,desét
871,elf::NUM,enájst,enájst
872,zwölf::NUM,dvánajst,dvánajst
873,zwanzig::NUM,dvájset,dvájset
874,dreißig::NUM,trídeset,trídeset
875,vierzig::NUM,štírideset,štírideset
876,fünfzig::NUM,pétdeset,pétdeset
877,sechzig::NUM,šéstdeset,šéstdeset
878,siebzig::NUM,sédemdeset,sédemdeset
879,achtzig::NUM,ósemdeset,ósemdeset
880,neunzig::NUM,devétdeset,devétdeset
881,hundert::NUM,stó,stó
882,tausend::NUM,tísoč,tísoč
883,und::CNJ,in,in
884,oder::CNJ,áli,áli
885,stehen::V,státi,státi
886,sitzen::V,sedéti,sedéti
887,liegen::V,ležáti,ležáti
888,hängen::V,viséti,viséti
889,werden::V,postáti,postáti
890,passieren::V,zgodíti se,zgodíti se
891,beginnen::V,začéti se,začéti se
892,enden::V,končáti se,končáti se
893,wechseln::V,ménjati se,ménjati se
894,aufgehen[Sonne]::V,vzíti,vzíti
895,untergehen[Sonne]::V,zaíti,zaíti
896,scheinen[Sonne]::V,sijáti,sijáti
897,donnern::V,grméti,grméti
898,wehen::V,píhati,píhati
899,strömen::V,líti,líti
900,fließen::V,têči,têči
901,sich drehen::V,vrtéti se,vrtéti se
902,schwanken::V,kolébati,kolébati
903,schwingen::V,níhati,níhati
904,fallen::V,pádati,pádati
905,brennen::V,goréti,goréti
906,rauchen::V,kadíti se,kadíti se
907,regnen::V,deževáti,deževáti
908,gefrieren::V,zmŕzniti,zmŕzniti
909,tauen::V,tájati,tájati
910,schmelzen::V,kopnéti,kopnéti
911,trocknen::V,sušíti se,sušíti se
912,sieden::V,kipéti,kipéti
913,faulen::V,gníti,gníti
914,verfaulen::V,zgníti,zgníti
915,reißen::V,tŕgati se,tŕgati se
916,versinken::V,pogrézniti se,pogrézniti se
917,vergehen::V,miníti,miníti
918,erscheinen::V,pojáviti se,pojáviti se
919,verschwinden::V,izgíniti,izgíniti
920,sinken::V,péšati,péšati
921,abnehmen::V,pojémati,pojémati
922,zunehmen::V,véčati se,véčati se
923,zunehmen::V,véčati se,množíti se
924,zunehmen::V,množíti se,véčati se
925,zunehmen::V,množíti se,množíti se
926,steigen::V,dvígati se,dvígati se
927,wachsen::V,rásti,rásti
928,glänzen::V,sijáti,sijáti
929,funkeln::V,ískriti se,ískriti se
930,lärmen::V,ropotáti,ropotáti
931,lärmen::V,ropotáti,razgrájati
932,lärmen::V,razgrájati,ropotáti
933,lärmen::V,razgrájati,razgrájati
934,läuten::V,zvoníti,zvoníti
935,klingeln::V,zvončkljáti,zvončkljáti
936,klirren::V,žvenketáti,žvenketáti
937,brausen::V,šuméti,šuméti
938,rauschen::V,šuštéti,šuštéti
939,rauschen::V,šuštéti,šelestéti
940,rauschen::V,šelestéti,šuštéti
941,rauschen::V,šelestéti,šelestéti
942,klingen::V,zvenéti,zvenéti
943,bellen::V,lájati,lájati
944,heulen::V,zavíjati,zavíjati
945,blasen::V,píhniti,píhniti
946,pfeifen::V,pískati,pískati
947,pfeifen::V,pískati,žvížgati
948,pfeifen::V,žvížgati,pískati
949,pfeifen::V,žvížgati,žvížgati
950,schreien::V,kričáti,kričáti
951,stöhnen::V,stókati,stókati
952,zittern::V,drgetáti,drgetáti
953,leben::V,živéti,živéti
954,geboren werden::V,rodíti se,rodíti se
955,atmen::V,díhati,díhati
956,trinken::V,píti,píti
957,essen::V,jésti,jésti
958,schlucken::V,požírati,požírati
959,müde werden::V,péšati,péšati
960,müde werden::V,péšati,utrúditi se
961,müde werden::V,utrúditi se,péšati
962,müde werden::V,utrúditi se,utrúditi se
963,einschlafen::V,zaspáti,zaspáti
964,schlafen::V,spáti,spáti
965,aufwachen::V,zbudíti se,zbudíti se
966,aufstehen::V,vstáti,vstáti
967,sich erholen::V,oddahníti se,oddahníti se
968,krank werden::V,oboléti,oboléti
969,krank sein::V,bíti bolán,bíti bolán
970,schmerzen::V,boléti,boléti
971,husten::V,kášljati,kášljati
972,genesen::V,okrévati,okrévati
973,sterben::V,umréti,umréti
974,umkommen::V,pogíniti,pogíniti
975,sich bewegen::V,zganíti se,zganíti se
976,sich rühren::V,premakníti se,premakníti se
977,sich erheben::V,vstájati,vstájati
978,sich erheben::V,vstájati,vzdígniti se
979,sich erheben::V,vzdígniti se,vstájati
980,sich erheben::V,vzdígniti se,vzdígniti se
981,sich setzen::V,sésti,sésti
982,hinfallen::V,pásti dôl,pásti dôl
983,laufen::V,hodíti,hodíti
984,schreiten::V,stópati,stópati
985,spazierengehen::V,na sprehòd íti,na sprehòd íti
986,eilen::V,drvéti,drvéti
987,sich beeilen::V,hitéti,hitéti
988,sausen::V,dírkati,dírkati
989,rennen::V,dírjati,dírjati
990,springen::V,skákati,skákati
991,klettern::V,plézati,plézati
992,schaukeln::V,kolébati,kolébati
993,kriechen::V,pláziti se,pláziti se
994,schwimmen::V,plávati,plávati
995,tauchen::V,potápljati se,potápljati se
996,rudern::V,vesláti,vesláti
997,fahren::V,vozíti se,vozíti se
998,fahren::V,vozíti se,peljáti se
999,fahren::V,peljáti se,vozíti se
1000,fahren::V,peljáti se,peljáti se
1001,fliegen::V,létati,létati
1002,gehen::V,íti,íti
1003,weggehen::V,odíti,odíti
1004,abfahren::V,odpeljáti se,odpeljáti se
1005,anhalten::V,ustáviti se,ustáviti se
1006,hineingehen::V,íti nóter,íti nóter
1007,eintreten::V,vstopíti,vstopíti
1008,kommen::V,príti,príti
1009,ankommen::V,prispéti,prispéti
1010,ankommen::V,prispéti,prihájati
1011,ankommen::V,prihájati,prispéti
1012,ankommen::V,prihájati,prihájati
1013,zurückkommen::V,vrníti se,vrníti se
1014,bleiben::V,ostáti,ostáti
1015,warten::V,čákati,čákati
1016,erwarten::V,pričakováti,pričakováti
1017,suchen::V,iskáti,iskáti
1018,finden::V,nájti,nájti
1019,versuchen::V,poskúšati,poskúšati
1020,vorbereiten::V,pripráviti,pripráviti
1021,lieben::V,ljubíti,ljubíti
1022,mögen::V,márati,márati
1023,lachen::V,smejáti se,smejáti se
1024,rühren::V,ganíti,ganíti
1025,weinen::V,jókati,jókati
1026,weinen::V,jókati,plákati
1027,weinen::V,plákati,jókati
1028,weinen::V,plákati,plákati
1029,schimpfen::V,psováti,psováti
1030,schimpfen::V,psováti,zmérjati
1031,schimpfen::V,zmérjati,psováti
1032,schimpfen::V,zmérjati,zmérjati
1033,sich ärgern::V,jezíti se,jezíti se
1034,sich fürchten::V,báti se,báti se
1035,fürchten::V,báti se,báti se
1036,fliehen::V,bežáti,bežáti
1037,flüchten::V,pobégniti,pobégniti
1038,sehen::V,vídeti,vídeti
1039,anschauen::V,oglédati,oglédati
1040,ansehen::V,glédati,glédati
1041,hören::V,slíšati,slíšati
1042,zuhören::V,poslúšati,poslúšati
1043,probieren::V,poskúšati,poskúšati
1044,riechen::V,dúhati,dúhati
1045,fühlen::V,čutíti,čutíti
1046,scheinen::V,zdéti se,zdéti se
1047,zu sehen sein::V,vídeti se,vídeti se
1048,vernehmen::V,čúti,čúti
1049,frieren::V,zébsti,zébsti
1050,tun::V,délati,délati
1051,können::V,môči,môči
1052,wollen::V,hotéti,hotéti
1053,anfangen::V,začéti,začéti
1054,beenden::V,dokončáti,dokončáti
1055,aufhören::V,prenéhati,prenéhati
1056,gelingen::V,uspéti,uspéti
1057,gelingen::V,uspéti,posréčiti se
1058,gelingen::V,posréčiti se,uspéti
1059,gelingen::V,posréčiti se,posréčiti se
1060,geraten::V,obnêsti se,obnêsti se
1061,öffnen::V,odpréti,odpréti
1062,schließen::V,zapréti,zapréti
1063,stellen::V,postáviti,postáviti
1064,setzen::V,posadíti,posadíti
1065,legen::V,položíti,položíti
1066,berühren::V,dotíkati se,dotíkati se
1067,verbinden::V,obvézati,obvézati
1068,bedecken::V,pokríti,pokríti
1069,aufhängen::V,obésiti,obésiti
1070,anzünden::V,zažgáti,zažgáti
1071,aufheben::V,vzdígniti,vzdígniti
1072,zurücklassen::V,zapustíti,zapustíti
1073,verlieren::V,izgubíti,izgubíti
1074,fallen lassen::V,navréči,navréči
1075,machen::V,naredíti,naredíti
1076,machen::V,naredíti,napráviti
1077,machen::V,napráviti,naredíti
1078,machen::V,napráviti,napráviti
1079,herstellen::V,izdélati,izdélati
1080,bauen::V,gradíti,gradíti
1081,reparieren::V,popráviti,popráviti
1082,verbessern::V,izbóljšati,izbóljšati
1083,ändern::V,spremeníti,spremeníti
1084,graben::V,kopáti,kopáti
1085,graben::V,kopáti,grêbsti
1086,graben::V,grêbsti,kopáti
1087,graben::V,grêbsti,grêbsti
1088,beugen::V,upogníti,upogníti
1089,biegen::V,zavíjati,zavíjati
1090,drehen::V,vrtéti,vrtéti
1091,wenden::V,obrníti,obrníti
1092,umdrehen::V,zasúkati,zasúkati
1093,heben::V,dvígati,dvígati
1094,hochheben::V,privzdígniti,privzdígniti
1095,ergreifen::V,zgrábiti,zgrábiti
1096,halten::V,držáti,držáti
1097,drücken::V,tiščáti,tiščáti
1098,schieben::V,ríniti,ríniti
1099,kratzen::V,práskati,práskati
1100,lecken::V,lízati,lízati
1101,beißen::V,grísti,grísti
1102,abreißen::V,odtŕgati,odtŕgati
1103,abschneiden::V,odrézati,odrézati
1104,binden::V,vézati,vézati
1105,stecken::V,vtakníti,vtakníti
1106,brechen::V,lomíti,lomíti
1107,klopfen::V,tólči,tólči
1108,hauen::V,séči,séči
1109,kleben::V,lépiti,lépiti
1110,reiben::V,tréti,tréti
1111,reiben::V,tréti,dŕgniti
1112,reiben::V,dŕgniti,tréti
1113,reiben::V,dŕgniti,dŕgniti
1114,streichen::V,namázati,namázati
1115,schleifen::V,brúsiti,brúsiti
1116,schneiden::V,rézati,rézati
1117,rütteln::V,strésti,strésti
1118,schütteln::V,majáti,majáti
1119,schwenken::V,obrníti,obrníti
1120,schütten::V,sípati,sípati
1121,füllen::V,napolníti,napolníti
1122,einwickeln::V,zavíti,zavíti
1123,tragen::V,nêsti,nêsti
1124,schleppen::V,vláčiti,vláčiti
1125,ziehen::V,vléči,vléči
1126,aufbewahren::V,shranjeváti,shranjeváti
1127,werfen::V,lúčati,lúčati
1128,fangen::V,ujéti,ujéti
1129,packen::V,prijéti,prijéti
1130,verstecken::V,skríti,skríti
1131,teilen::V,razdelíti,razdelíti
1132,schicken::V,pošíljati,pošíljati
1133,bringen::V,prinêsti,prinêsti
1134,hinzufügen::V,pristáviti,pristáviti
1135,bekommen::V,dobíti,dobíti
1136,erhalten::V,prejéti,prejéti
1137,nehmen::V,vzéti,vzéti
1138,wählen::V,izbírati,izbírati
1139,auswählen::V,izbráti,izbráti
1140,bewahren::V,ohraníti,ohraníti
1141,behindern::V,ovírati,ovírati
1142,verderben::V,pokváriti,pokváriti
1143,beschädigen::V,poškodováti,poškodováti
1144,zerbrechen::V,razlomíti,razlomíti
1145,zerreißen::V,raztŕgati,raztŕgati
1146,zerstören::V,razrúšiti,razrúšiti
1147,verbrennen::V,sežgáti,sežgáti
1148,geben::V,dáti,dáti
1149,reichen::V,séči,séči
1150,reichen::V,séči,molíti
1151,reichen::V,molíti,séči
1152,reichen::V,molíti,molíti
1153,schenken::V,podáriti,podáriti
1154,versprechen::V,obljubíti,obljubíti
1155,wünschen::V,vóščiti,vóščiti
1156,loben::V,hváliti,hváliti
1157,küssen::V,poljubováti,poljubováti
1158,wiegen::V,zíbati,zíbati
1159,zudecken::V,pokríti,pokríti
1160,wecken::V,zbudíti,zbudíti
1161,zeigen::V,pokázati,pokázati
1162,führen::V,vêsti,vêsti
1163,lehren::V,učíti,učíti
1164,unterrichten::V,poučeváti,poučeváti
1165,aufziehen::V,vzgojíti,vzgojíti
1166,leiten::V,uprávljati,uprávljati
1167,antreiben::V,goníti,goníti
1168,lassen::V,povzročíti,povzročíti
1169,einladen::V,povábiti,povábiti
1170,vereinigen::V,zdrúžiti,zdrúžiti
1171,besuchen::V,obiskáti,obiskáti
1172,treffen::V,pogodíti,pogodíti
1173,sich versammeln::V,zbráti se,zbráti se
1174,spielen::V,igráti se,igráti se
1175,singen::V,péti,péti
1176,tanzen::V,plésati,plésati
1177,sich trennen::V,ločíti se,ločíti se
1178,verlassen::V,zapustíti,zapustíti
1179,retten::V,réšiti,réšiti
1180,bewachen::V,strážiti,strážiti
1181,schützen::V,sčítiti,sčítiti
1182,verteidigen::V,braníti,braníti
1183,sich schlagen::V,têpsti se,têpsti se
1184,schießen::V,stréljati,stréljati
1185,siegen::V,zmágati,zmágati
1186,ärgern::V,jezíti,jezíti
1187,ärgern::V,jezíti,razbúriti
1188,ärgern::V,razbúriti,jezíti
1189,ärgern::V,razbúriti,razbúriti
1190,schlagen::V,têpsti,têpsti
1191,schlagen::V,têpsti,udáriti
1192,schlagen::V,udáriti,têpsti
1193,schlagen::V,udáriti,udáriti
1194,treten::V,teptáti,teptáti
1195,stechen::V,ubôsti,ubôsti
1196,stoßen::V,peháti,peháti
1197,stoßen::V,peháti,drégniti
1198,stoßen::V,drégniti,peháti
1199,stoßen::V,drégniti,drégniti
1200,stehlen::V,ukrásti,ukrásti
1201,stehlen::V,ukrásti,pokrásti
1202,stehlen::V,pokrásti,ukrásti
1203,stehlen::V,pokrásti,pokrásti
1204,stören::V,motíti,motíti
1205,belästigen::V,nadlegováti,nadlegováti
1206,verbergen::V,skríti,skríti
1207,täuschen::V,slepíti,slepíti
1208,betrügen::V,várati,várati
1209,betrügen::V,várati,ogoljufáti
1210,betrügen::V,ogoljufáti,várati
1211,betrügen::V,ogoljufáti,ogoljufáti
1212,töten::V,ubíti,ubíti
1213,wohnen::V,prebívati,prebívati
1214,arbeiten::V,délati,délati
1215,sammeln::V,zbráti,zbráti
1216,pflücken::V,obráti,obráti
1217,jagen::V,lovíti,lovíti
1218,fischen::V,ribáriti,ribáriti
1219,fassen::V,zajéti,zajéti
1220,hüten::V,pásti,pásti
1221,treiben::V,pogánjati,pogánjati
1222,anbinden::V,privézati,privézati
1223,füttern::V,kŕmiti,kŕmiti
1224,melken::V,mólsti,mólsti
1225,hacken::V,sékati,sékati
1226,gießen::V,ulíti,ulíti
1227,reifen::V,zoréti,zoréti
1228,zubereiten::V,pripráviti,pripráviti
1229,kochen::V,kúhati,kúhati
1230,backen::V,cvréti,cvréti
1231,braten::V,pêči,pêči
1232,umrühren::V,preméšati,preméšati
1233,stricken::V,plêsti,plêsti
1234,nähen::V,šívati,šívati
1235,färben::V,bárvati,bárvati
1236,reinigen::V,očístiti,očístiti
1237,waschen::V,opráti,opráti
1238,abwischen::V,obrísati,obrísati
1239,spülen::V,splakováti,splakováti
1240,fegen::V,pométati,pométati
1241,kehren::V,mésti,mésti
1242,baden::V,kópati se,kópati se
1243,sich waschen::V,umíti se,umíti se
1244,ausziehen::V,izvléči,izvléči
1245,anziehen::V,obléči,obléči
1246,sich anziehen::V,obléči se,obléči se
1247,kämmen::V,česáti,česáti
1248,schmücken::V,okrasíti,okrasíti
1249,sagen::V,dejáti,dejáti
1250,sprechen::V,govoríti,govoríti
1251,reden::V,rêči,rêči
1252,sich unterhalten::V,razgovárjati se,razgovárjati se
1253,fragen::V,vprášati,vprášati
1254,bitten::V,prosíti,prosíti
1255,erzählen::V,práviti,práviti
1256,mitteilen::V,naznániti,naznániti
1257,nennen::V,imenováti,imenováti
1258,rufen::V,klícati,klícati
1259,prahlen::V,baháti se,baháti se
1260,übersetzen::V,prevêsti,prevêsti
1261,denken::V,mísliti,mísliti
1262,glauben::V,verjéti,verjéti
1263,bemerken::V,opáziti,opáziti
1264,erkennen::V,spoznáti,spoznáti
1265,begreifen::V,pôjmiti,pôjmiti
1266,verstehen::V,razuméti,razuméti
1267,lernen::V,učíti se,učíti se
1268,wissen::V,znáti,znáti
1269,wissen::V,znáti,védeti
1270,wissen::V,védeti,znáti
1271,wissen::V,védeti,védeti
1272,sich erinnern an::V,spómniti se,spómniti se
1273,vergessen::V,pozábiti,pozábiti
1274,messen::V,mériti,mériti
1275,zählen::V,štéti,štéti
1276,rechnen::V,račúnati,račúnati
1277,lesen::V,bráti,bráti
1278,lesen::V,bráti,čítati
1279,lesen::V,čítati,bráti
1280,lesen::V,čítati,čítati
1281,malen::V,slíkati,slíkati
1282,zeichnen::V,rísati,rísati
1283,schreiben::V,písati,písati
1284,besitzen::V,iméti,iméti
1285,kaufen::V,kupíti,kupíti
1286,verkaufen::V,prodáti,prodáti
1287,bezahlen::V,pláčati,pláčati
1288,zahlen::V,plačeváti,plačeváti
1289,beherrschen::V,obvládati,obvládati
1290,ertragen::V,prenêsti,prenêsti
