,Concept_ID,de,az
786,schmelzen::V,schmelzen,ərimək
787,trocknen::V,trocknen,qurumaq
788,sieden::V,sieden,qaynamaq
789,faulen::V,faulen,çürümək
790,verfaulen::V,verfaulen,çürümək
791,reißen::V,reißen,yırtılmaq
792,versinken::V,versinken,batmaq
793,vergehen::V,vergehen,ötmək
794,erscheinen::V,erscheinen,görünmək
795,verschwinden::V,verschwinden,yox olmaq
796,sinken::V,sinken,enmək
797,abnehmen::V,abnehmen,azalmaq
798,zunehmen::V,zunehmen,artmaq
799,steigen::V,steigen,yüksəlmək
800,wachsen::V,wachsen,böyümək
801,glänzen::V,glänzen,parlamaq
802,funkeln::V,funkeln,parıldamaq
803,lärmen::V,lärmen,səs-küy etmək
804,läuten::V,läuten,çalmaq
805,klingeln::V,klingeln,zəng etmək
806,klirren::V,klirren,cingildəmək
807,brausen::V,brausen,gurlamaq
808,rauschen::V,rauschen,xışıldamaq
809,klingen::V,klingen,səslənmək
810,bellen::V,bellen,hürmək
811,heulen::V,heulen,ulamaq
812,blasen::V,blasen,üfləmək
813,pfeifen::V,pfeifen,fit vermek
814,schreien::V,schreien,bağırmaq
815,schreien::V,schreien,qışqırmaq
816,stöhnen::V,stöhnen,inləmək
817,zittern::V,zittern,titrəmək
818,leben::V,leben,yaşamaq
819,geboren werden::V,geboren werden,doğmaq
820,atmen::V,atmen,nəfəs almaq
821,trinken::V,trinken,içmek
822,essen::V,essen,yemək
823,schlucken::V,schlucken,udmaq
824,müde werden::V,müde werden,yorulmaq
825,einschlafen::V,einschlafen,yuxuya getmək
826,schlafen::V,schlafen,uyumaq
827,aufwachen::V,aufwachen,oyanmaq
828,aufstehen::V,aufstehen,yuxudan durmaq
829,sich erholen::V,sich erholen,dincəlmək
830,krank werden::V,krank werden,xəstə olmaq
831,krank sein::V,krank sein,azarlanmaq
832,krank sein::V,krank sein,xəstələnmək
833,schmerzen::V,schmerzen,ağrimaq
834,husten::V,husten,öksürmək
835,genesen::V,genesen,sağalmaq
836,sterben::V,sterben,ölmək
837,sterben::V,sterben,vəfat etmək
838,umkommen::V,umkommen,həlak olmaq
839,sich bewegen::V,sich bewegen,hərəkət etmək
840,sich rühren::V,sich rühren,tərpənmək
841,sich erheben::V,sich erheben,qalxmaq
842,sich setzen::V,sich setzen,oturmaq
843,hinfallen::V,hinfallen,yıxılmaq
844,laufen::V,laufen,yerimək
845,schreiten::V,schreiten,addım atmaq
846,spazierengehen::V,spazierengehen,gəzmək
847,eilen::V,eilen,atılmaq
848,sich beeilen::V,sich beeilen,tələsmək
849,sausen::V,sausen,çırpmaq
850,rennen::V,rennen,qaçmaq
851,springen::V,springen,sıçramaq
852,klettern::V,klettern,dırmanmaq
853,schaukeln::V,schaukeln,sallanmaq
854,kriechen::V,kriechen,sürünmək
855,schwimmen::V,schwimmen,üzmek
856,tauchen::V,tauchen,dalmaq
857,rudern::V,rudern,avarlamaq
858,fahren::V,fahren,sürmək
859,fliegen::V,fliegen,uçmaq
860,gehen::V,gehen,getmək
861,weggehen::V,weggehen,getmək
862,abfahren::V,abfahren,yola düşmək
863,anhalten::V,anhalten,saxlamaq
864,hineingehen::V,hineingehen,girmək
865,eintreten::V,eintreten,girmək
866,eintreten::V,eintreten,daxil olmaq
867,kommen::V,kommen,gəlmək
868,ankommen::V,ankommen,gəlib çatmaq
869,zurückkommen::V,zurückkommen,qayıtmaq
870,bleiben::V,bleiben,qalmaq
871,warten::V,warten,gözləmək
872,erwarten::V,erwarten,bəkləmək
873,suchen::V,suchen,aramaq
874,suchen::V,suchen,axtarmaq
875,finden::V,finden,tapmaq
876,versuchen::V,versuchen,çalışmaq
877,vorbereiten::V,vorbereiten,hazırlamaq
878,lieben::V,lieben,sevmək
879,mögen::V,mögen,xoşlamaq
880,lachen::V,lachen,gülmək
881,rühren::V,rühren,həyəcanlandırmaq
882,weinen::V,weinen,ağlamaq
883,schimpfen::V,schimpfen,küfr etmək
884,sich ärgern::V,sich ärgern,acıqlanmaq
885,sich fürchten::V,sich fürchten,qorxmaq
886,fürchten::V,fürchten,qorxmaq
887,fliehen::V,fliehen,qaçmaq
888,flüchten::V,flüchten,qaçmaq
889,sehen::V,sehen,görmək
890,anschauen::V,anschauen,baxmaq
891,ansehen::V,ansehen,baxmaq
892,hören::V,hören,duymaq
893,hören::V,hören,eşitmək
894,zuhören::V,zuhören,dinləmək
895,probieren::V,probieren,dadına baxmaq
896,riechen::V,riechen,qoxlamaq
897,fühlen::V,fühlen,duymaq
898,scheinen::V,scheinen,görünmək
899,zu sehen sein::V,zu sehen sein,görünmək
900,vernehmen::V,vernehmen,eşitmək
901,frieren::V,frieren,üşümək
902,tun::V,tun,etmək
903,können::V,können,bilmək
904,können::V,können,bacarmaq
905,wollen::V,wollen,istəmək
906,anfangen::V,anfangen,başlamaq
907,beenden::V,beenden,bitirmək
908,aufhören::V,aufhören,bitmək
909,aufhören::V,aufhören,qurtarmaq
910,gelingen::V,gelingen,müvəffəq olmaq
911,geraten::V,geraten,düşmək
912,öffnen::V,öffnen,açmaq
913,schließen::V,schließen,qapamaq
914,stellen::V,stellen,qoymaq
915,setzen::V,setzen,oturtmaq
916,legen::V,legen,qoymaq
917,berühren::V,berühren,toxunmaq
918,verbinden::V,verbinden,bağlamaq
919,bedecken::V,bedecken,örtmək
920,aufhängen::V,aufhängen,asmaq
921,anzünden::V,anzünden,yandırmaq
922,aufheben::V,aufheben,qaldırmaq
923,zurücklassen::V,zurücklassen,buraxmaq
924,verlieren::V,verlieren,itirmək
925,fallen lassen::V,fallen lassen,düşürmək
926,machen::V,machen,etmək
927,herstellen::V,herstellen,istehsal etmək
928,bauen::V,bauen,tikmək
929,reparieren::V,reparieren,təmir etmək
930,verbessern::V,verbessern,düzəltmək
931,ändern::V,ändern,dəyişdirmək
932,graben::V,graben,qazımaq
933,beugen::V,beugen,əymək
934,biegen::V,biegen,bükmək
935,drehen::V,drehen,döndərmək
936,wenden::V,wenden,çevirmək
937,umdrehen::V,umdrehen,çevirmək
938,heben::V,heben,qaldırmaq
939,hochheben::V,hochheben,qaldırmaq
940,ergreifen::V,ergreifen,tutmaq
941,halten::V,halten,saxlamaq
942,drücken::V,drücken,sıxmaq
943,schieben::V,schieben,sürmək
944,kratzen::V,kratzen,qaşımaq
945,lecken::V,lecken,yalamaq
946,beißen::V,beißen,dişləmək
947,abreißen::V,abreißen,qoparmaq
948,abschneiden::V,abschneiden,ayırmaq
949,binden::V,binden,bağlamaq
950,stecken::V,stecken,soxmaq
951,brechen::V,brechen,qırmaq
952,klopfen::V,klopfen,sındırmaq
953,hauen::V,hauen,vurmaq
954,kleben::V,kleben,apışdırmaq
955,reiben::V,reiben,ovmaq
956,streichen::V,streichen,sürtmək
957,schleifen::V,schleifen,bülövləmək
958,schneiden::V,schneiden,kəsmək
959,rütteln::V,rütteln,sirkələmək
960,schütteln::V,schütteln,çalxalamaq
961,schwenken::V,schwenken,yelləmək
962,schütten::V,schütten,tökmək
963,füllen::V,füllen,doldurmaq
964,einwickeln::V,einwickeln,sarımaq
965,tragen::V,tragen,daşımaq
966,schleppen::V,schleppen,sürükləmək
967,ziehen::V,ziehen,çəkmək
968,aufbewahren::V,aufbewahren,gizlətmək
969,werfen::V,werfen,atmaq
970,fangen::V,fangen,tutmaq
971,packen::V,packen,yaxalamaq
972,verstecken::V,verstecken,gizlətmək
973,teilen::V,teilen,bölmək
974,schicken::V,schicken,yollamaq
975,schicken::V,schicken,göndərmək
976,bringen::V,bringen,gətirmək
977,hinzufügen::V,hinzufügen,əlavə etmək
978,bekommen::V,bekommen,almaq
979,bekommen::V,bekommen,əldə etmək
980,erhalten::V,erhalten,almaq
981,nehmen::V,nehmen,almaq
982,wählen::V,wählen,seçmək
983,auswählen::V,auswählen,arımaq
984,bewahren::V,bewahren,qorumaq
985,behindern::V,behindern,mane olmaq
986,verderben::V,verderben,pozmaq
987,beschädigen::V,beschädigen,zədələmək
988,zerbrechen::V,zerbrechen,qırmaq
989,zerbrechen::V,zerbrechen,sındırmaq
990,zerreißen::V,zerreißen,yırtmaq
991,zerstören::V,zerstören,dağıtmaq
992,verbrennen::V,verbrennen,yandırmaq
993,geben::V,geben,vermək
994,reichen::V,reichen,uzatmaq
995,schenken::V,schenken,vermək
996,versprechen::V,versprechen,vəd vermək
997,wünschen::V,wünschen,arzulamaq
998,loben::V,loben,tərifləmək
999,küssen::V,küssen,öpmək
1000,wiegen::V,wiegen,tərpətmək
1001,zudecken::V,zudecken,örtmək
1002,wecken::V,wecken,oyatmaq
1003,zeigen::V,zeigen,göstərmək
1004,führen::V,führen,rəhbərlik etmək
1005,lehren::V,lehren,öyrətmək
1006,unterrichten::V,unterrichten,öyrətmək
1007,unterrichten::V,unterrichten,dərs vermək
1008,aufziehen::V,aufziehen,tərbiyə etmək
1009,leiten::V,leiten,idarə etmək
1010,antreiben::V,antreiben,bizləmək
1011,lassen::V,lassen,-tırmaq
1012,einladen::V,einladen,dəvət etmək
1013,vereinigen::V,vereinigen,birləşdirmək
1014,besuchen::V,besuchen,baş çəkmək
1015,besuchen::V,besuchen,ziyarət etmək
1016,treffen::V,treffen,rastlaşmaq
1017,treffen::V,treffen,rast gəlmək
1018,sich versammeln::V,sich versammeln,toplanmaq
1019,spielen::V,spielen,oynamaq
1020,singen::V,singen,oxumaq
1021,tanzen::V,tanzen,oynamaq
1022,tanzen::V,tanzen,rəqs etmək
1023,sich trennen::V,sich trennen,ayrılmaq
1024,verlassen::V,verlassen,tərk etmək
1025,retten::V,retten,xilas etmək
1026,bewachen::V,bewachen,gözətmək
1027,schützen::V,schützen,qorumaq
1028,verteidigen::V,verteidigen,qorumaq
1029,sich schlagen::V,sich schlagen,döyüşmək
1030,schießen::V,schießen,atmaq
1031,schießen::V,schießen,atəş açmaq
1032,siegen::V,siegen,yenmək
1033,ärgern::V,ärgern,acışdırmaq
1034,schlagen::V,schlagen,döymək
1035,treten::V,treten,təpmək
1036,stechen::V,stechen,soxmaq
1037,stoßen::V,stoßen,itələmək
1038,stehlen::V,stehlen,çalmaq
1039,stehlen::V,stehlen,oğurlamaq
1040,stören::V,stören,pozmaq
1041,belästigen::V,belästigen,narahat etmək
1042,verbergen::V,verbergen,gizləmək
1043,täuschen::V,täuschen,aldatmaq
1044,betrügen::V,betrügen,aldatmaq
1045,töten::V,töten,öldürmək
1046,wohnen::V,wohnen,yaşamaq
1047,arbeiten::V,arbeiten,işləmək
1048,arbeiten::V,arbeiten,çalışmaq
1049,sammeln::V,sammeln,yığmaq
1050,sammeln::V,sammeln,toplamaq
1051,pflücken::V,pflücken,qoparmaq
1052,jagen::V,jagen,ovlamaq
1053,fischen::V,fischen,balıq tutmaq
1054,fassen::V,fassen,tutmaq
1055,hüten::V,hüten,güdmək
1056,treiben::V,treiben,haylamaq
1057,anbinden::V,anbinden,bağlamaq
1058,füttern::V,füttern,bəsləmək
1059,melken::V,melken,sağmaq
1060,hacken::V,hacken,yarmaq
1061,gießen::V,gießen,sulamaq
1062,reifen::V,reifen,dəymək
1063,zubereiten::V,zubereiten,bişirmək
1064,kochen::V,kochen,qaynatmaq
1065,backen::V,backen,bişirmək
1066,braten::V,braten,qızartmaq
1067,umrühren::V,umrühren,qarışdırmaq
1068,stricken::V,stricken,hörmək
1069,nähen::V,nähen,tikmək
1070,färben::V,färben,boyamaq
1071,reinigen::V,reinigen,təmizləmək
1072,waschen::V,waschen,yumaq
1073,abwischen::V,abwischen,silmək
1074,spülen::V,spülen,çalxamaq
1075,fegen::V,fegen,süpürmək
1076,kehren::V,kehren,süpürmək
1077,baden::V,baden,çimmək
1078,sich waschen::V,sich waschen,yuyunmaq
1079,ausziehen::V,ausziehen,soyunmaq
1080,anziehen::V,anziehen,geymək
1081,sich anziehen::V,sich anziehen,geyinmək
1082,kämmen::V,kämmen,daramaq
1083,schmücken::V,schmücken,bəzəmək
1084,sagen::V,sagen,demək
1085,sagen::V,sagen,söymek
1086,sprechen::V,sprechen,danışmaq
1087,reden::V,reden,danışmaq
1088,sich unterhalten::V,sich unterhalten,söhbət etmək
1089,fragen::V,fragen,soruşmaq
1090,bitten::V,bitten,diləmək
1091,bitten::V,bitten,xahiş etmək
1092,erzählen::V,erzählen,bəhs etmək
1093,mitteilen::V,mitteilen,bildirmək
1094,nennen::V,nennen,adlandırmaq
1095,rufen::V,rufen,çağırmaq
1096,prahlen::V,prahlen,öyünmək
1097,übersetzen::V,übersetzen,tərcümə etmək
1098,denken::V,denken,düşünmək
1099,denken::V,denken,fikirləşmək
1100,glauben::V,glauben,inanmaq
1101,bemerken::V,bemerken,qeyd etmək
1102,erkennen::V,erkennen,tanımaq
1103,begreifen::V,begreifen,anlamaq
1104,verstehen::V,verstehen,duymaq
1105,lernen::V,lernen,öyrənmək
1106,wissen::V,wissen,bilmək
1107,sich erinnern an::V,sich erinnern an,xatırlamaq
1108,vergessen::V,vergessen,unutmaq
1109,messen::V,messen,ölçmək
1110,zählen::V,zählen,saymaq
1111,rechnen::V,rechnen,hesablamaq
1112,lesen::V,lesen,oxumaq
1113,malen::V,malen,şəkil çəkmək
1114,zeichnen::V,zeichnen,cızmaq
1115,schreiben::V,schreiben,yazmaq
1116,besitzen::V,besitzen,yiyələnmək
1117,besitzen::V,besitzen,malik olmaq
1118,kaufen::V,kaufen,satın almaq
1119,verkaufen::V,verkaufen,satmaq
1120,bezahlen::V,bezahlen,ödəmək
1121,zahlen::V,zahlen,ödəmək
1122,beherrschen::V,beherrschen,idarə etmək
1123,ertragen::V,ertragen,dözmək
