,Concept_ID,av,kv
734,dies::PRN,гьеб,эта
735,das::PRN,доб,сiя
736,ich::PRN,дун,ме
737,du::PRN,дуца,тэ
738,er::PRN,доб,сiя
739,wir::PRN,ниж,мийӧ
740,ihr::PRN,нуж,ті
741,sie::PRN,дол,нія
742,sie::PRN,эл,нія
743,was::FPRN,щиб,мый
744,wer::FPRN,щиб,кин
745,wo::FADV,киб,кытӧн
746,wo::FADV,кибехун,кытӧн
747,wohin::FADV,кибехун,кытчӧ
748,wie::FADV,кин,дзик
749,warum::FADV,щай,мыля
750,warum::FADV,щай,мыйсянь
751,wieviel::FNUM,кигӏан,мымда
752,eins::NUM,цо,ӧт
753,zwei::NUM,кӏиго,кык
754,drei::NUM,лъабго,куим
755,vier::NUM,ункъо,нёль
756,fünf::NUM,щуго,вит
757,sechs::NUM,анлъго,квать
758,sieben::NUM,анкьго,сизим
759,acht::NUM,микьго,кыкьямыс
760,neun::NUM,ичӏго,ӧкмыс
761,zehn::NUM,анцӏго,дас
762,elf::NUM,анцӏила цо,дасотік
763,zwölf::NUM,кӏиго-анцӏила,даскык
764,zwanzig::NUM,къого,кыкдас
765,dreißig::NUM,лъеберго,куимдас
766,vierzig::NUM,кӏикъого,нёльдас
767,fünfzig::NUM,кӏикъо́ялда анцӏго,витдас
768,sechzig::NUM,лъабкъого,кватьдас
769,siebzig::NUM,лъабкъо́ялда анцӏго,сизимдас
770,achtzig::NUM,ункъого,кыкьямысдас
771,neunzig::NUM,ункъоялда а́нцӏила,ӧкмысдас
772,hundert::NUM,нусго,сто
773,tausend::NUM,азарго,тысяча
774,und::CNJ,ва,и
775,und::CNJ,ва,да
776,und::CNJ,-ги,и
777,und::CNJ,-ги,да
778,oder::CNJ,ялъуни,или
779,stehen::V,бахъунчӏезе,сулавны
780,sitzen::V,гӏодов чӏезе,пукавны
781,liegen::V,бегизе,куйлыны
782,hängen::V,базе,ӧшавны
783,werden::V,бахъине,лоны
784,passieren::V,лъугьине,аркмыны
785,passieren::V,лъугьа-бахъине,аркмыны
786,beginnen::V,байбихьизе,петны
787,enden::V,лъугӏизе,-сь
788,enden::V,лъугӏизе,бырны
789,wechseln::V,хиса-басизе,вежсьыны
790,wechseln::V,хисизе,вежсьыны
791,aufgehen[Sonne]::V,баккизе,петавны
792,untergehen[Sonne]::V,щинкӏизе,пуксьыны
793,scheinen[Sonne]::V,къалъ-къалъизе,югьявны
794,donnern::V,гъугъазе,гымавны
795,wehen::V,пуйзе,пӧлявны
796,strömen::V,чвахизе,киссьыны
797,fließen::V,чвахизе,визывтны
798,sich drehen::V,сверизе,бергавны
799,schwanken::V,хьвагӏезе,кӧвьясьны
800,schwanken::V,багъа-бачаризе,кӧвьясьны
801,schwingen::V,щвартӏезе,дюттясьны
802,fallen::V,бортизе,усьны
803,brennen::V,рекӏине,сотчыны
804,rauchen::V,кӏкӏуй буризе,тшынасьны
805,regnen::V,базе,зэрны
806,gefrieren::V,гӏу́низе,гегдыны
807,tauen::V,биаризе,сывны
808,schmelzen::V,биине,сывны
809,trocknen::V,бакъвазе,косьмыны
810,sieden::V,гьалдезе,пизьны
811,faulen::V,махӏцине,нёльзьыны
812,verfaulen::V,туризе,тӧрмыны
813,verfaulen::V,туризе,сiсьмыны
814,reißen::V,бихъизе,косясьны
815,versinken::V,гъанкъизе,вӧйны
816,vergehen::V,базе,мунны
817,vergehen::V,бахъизе,мунны
818,vergehen::V,ине,мунны
819,erscheinen::V,баккизе,мыччисьны
820,verschwinden::V,къине,ӧшны
821,verschwinden::V,билизе,ӧшны
822,sinken::V,гӏодо́бе ккезе,ямны
823,abnehmen::V,тӏаса камизе,ямны
824,zunehmen::V,гӏемерлъизе,паськавны
825,steigen::V,бахине,лэбтiсьны
826,wachsen::V,кӏодолъизе,быдмыны
827,glänzen::V,цӏвакизе,свиттявны
828,funkeln::V,паркъезе,югйовтлыны
829,funkeln::V,паркъезе,югйӧв-керны
830,lärmen::V,хъудизе,чавзыны
831,lärmen::V,чӏиргъдизе,чавзыны
832,läuten::V,кьабизе,диньгыны
833,klingeln::V,кьабизе,силькӧтны
834,klirren::V,зваргъизе,жольӧтны
835,brausen::V,гьалаглъизе,гуасьны
836,rauschen::V,шуршудизе,кышӧтны
837,klingen::V,бахъине,горавны
838,bellen::V,гъанчдезе,увтны
839,bellen::V,гъанчдезе,вувтны
840,heulen::V,рурудизе,уннявны
841,blasen::V,гьохьизе,пӧлявны
842,pfeifen::V,гьещтӏезе,пиксыны
843,schreien::V,ахӏизе,айзыны
844,schreien::V,ахӏдезе,айзыны
845,stöhnen::V,зигардизе,ойзыны
846,stöhnen::V,зигардизе,ружтыны
847,zittern::V,дарран,легьявны
848,zittern::V,гьаргьадизе,легьявны
849,leben::V,бетӏербахъизе,овны
850,geboren werden::V,лъугьине,шогмыны
851,atmen::V,хӏухьел биччазе,лолавны
852,trinken::V,гьекъезе,юны
853,essen::V,квине,сёйны
854,essen::V,кваназе,сёйны
855,schlucken::V,кӏкӏвине,ньылавны
856,schlucken::V,къулчӏизе,ньылавны
857,müde werden::V,сваказе,мыдзны
858,einschlafen::V,кьижизе,ланьтны
859,einschlafen::V,гъапуллъизе,ланьтны
860,schlafen::V,кьижизе,узьны
861,aufwachen::V,бигьине,саймыны
862,aufwachen::V,бигьине,пальмыны
863,aufstehen::V,бахъине,сувтны
864,aufstehen::V,тӏадебахъине,сувтны
865,sich erholen::V,хьи бахъизе,шоччисьлыны
866,sich erholen::V,хӏалхьи гьабизе,шоччисьлыны
867,krank werden::V,унтизе,моржитны
868,krank sein::V,унтизе,шогавны
869,krank sein::V,унтизе,визьӧтны
870,schmerzen::V,унтизе,висьны
871,husten::V,хъегӏизе,кашляйтны
872,genesen::V,лъилъизе,бурдны
873,sterben::V,хвезе,кувны
874,umkommen::V,гьалаглъизе,вийсьыны
875,sich bewegen::V,багъаризе,локны
876,sich bewegen::V,багъаризе,ветлӧтны
877,sich bewegen::V,багъаргъизе,локны
878,sich bewegen::V,багъаргъизе,ветлӧтны
879,sich rühren::V,багъаризе,вӧрзьӧтчыны
880,sich erheben::V,тӏадебахъине,сувтны
881,sich erheben::V,бахъине,сувтны
882,sich setzen::V,гӏодов чӏезе,пуксьыны
883,hinfallen::V,щапизе,пӧрласьны
884,laufen::V,хьвадизе,мунны
885,schreiten::V,чӏезе,тальччавны
886,spazierengehen::V,тира-сверизе,котрасьны
887,eilen::V,ракӏхӏалакине,тэрмасьны
888,eilen::V,дуризе,тэрмасьны
889,sich beeilen::V,дуризе,тэрмасьны
890,sich beeilen::V,гӏедегӏизе,тэрмасьны
891,sausen::V,тӏуризе,вирдавны-котӧртны
892,rennen::V,бекеризе,
893,springen::V,кӏанцӏизе,чеччавны
894,klettern::V,хархадизе,кышасьны
895,schaukeln::V,гьерщезе,чурликасьны
896,kriechen::V,хъурщизе,кыскасьны-мунны
897,schwimmen::V,лъедезе,вартчыны
898,tauchen::V,букъардизе,сунгисьны ваӧ
899,rudern::V,хазе,сынны
900,fahren::V,ине,мунны
901,fliegen::V,боржине,лэбавны
902,gehen::V,ине,мунны
903,weggehen::V,ине,мунны
904,abfahren::V,къокъине,иньдӧтчыны
905,abfahren::V,къокъине,мунны
906,anhalten::V,чӏезе,сувтны
907,anhalten::V,тархъизе,сувтны
908,anhalten::V,лъалхъизе,сувтны
909,hineingehen::V,тӏаделъугьине,пырны
910,eintreten::V,лъугьине,пырны
911,kommen::V,бачӏине,локны
912,ankommen::V,щвезе,локны
913,ankommen::V,тӏадебачӏине,локны
914,zurückkommen::V,тадбуссине,бертны
915,zurückkommen::V,тадбуссине,панӧвтсьыны
916,zurückkommen::V,тӏадбуссине,бертны
917,zurückkommen::V,тӏадбуссине,панӧвтсьыны
918,bleiben::V,чӏезе,кольччыны
919,bleiben::V,хутӏизе,кольччыны
920,warten::V,чӏезе,видзчисьны
921,erwarten::V,балагьизе,видзчисьны
922,suchen::V,балагьизе,кошшыны
923,finden::V,батизе,адззыны
924,versuchen::V,хӏалбихьизе,пондыны
925,versuchen::V,хӏалбихьизе,пондӧтны
926,vorbereiten::V,хӏадурлъизабизе,лӧсьӧтны
927,lieben::V,балай бегьизе,милуйтны
928,mögen::V,бокьизе,радейтны
929,lachen::V,белъизе,серавны
930,weinen::V,гӏодизе,горзыны
931,schimpfen::V,гъанчдезе,видчыны
932,sich ärgern::V,вагъизе,лёкавны
933,sich ärgern::V,ццида́хине,лёкавны
934,sich fürchten::V,хӏинкъизе,повны
935,fürchten::V,беркъазе,повны
936,fürchten::V,хӏинкъа-къазе,повны
937,fliehen::V,лъутизе,пышшыны
938,flüchten::V,лъутизе,пышшыны
939,sehen::V,бихьизе,адззыны
940,anschauen::V,бертӏамизе,видзӧтны
941,anschauen::V,балагьизе,видзӧтны
942,ansehen::V,бала-гъалагьизе,видзӧтны
943,hören::V,рагӏизе,кывны
944,zuhören::V,гӏенеккизе,кывзыны
945,probieren::V,кӏалдиб хъва́зе,пешлыны
946,probieren::V,чӏамизе,пешлыны
947,riechen::V,су́нтӏизе,дукавны
948,fühlen::V,чӏвазе,кывны
949,zu sehen sein::V,бихьизе,тыдавны
950,vernehmen::V,рагӏизе,тӧдмавны
951,frieren::V,цӏорозе,гегдыны
952,tun::V,гьабизе,керны
953,können::V,кӏвезе,вермыны
954,können::V,лъазе,вермыны
955,wollen::V,бокьизе,мӧдны
956,anfangen::V,байбихьизе,петны
957,beenden::V,тӏубазабизе,ештӧтны
958,beenden::V,тӏубазабизе,керыштны
959,beenden::V,лъугӏизабизе,ештӧтны
960,beenden::V,лъугӏизабизе,керыштны
961,aufhören::V,бахъизе,дугдыны
962,gelingen::V,бахъизе,шогмыны
963,geraten::V,бахъизе,мыччисьны
964,öffnen::V,рагьизе,осьтны
965,schließen::V,къазе,пӧднавны
966,stellen::V,чӏвазе,сувтӧтны
967,setzen::V,рекӏинабизе,пуксьӧтны
968,setzen::V,гӏодор чӏезаризе,пуксьӧтны
969,legen::V,лъезе,пуктыны
970,berühren::V,хъвазе,вӧрзьӧтны
971,verbinden::V,хьухьине,йитны
972,verbinden::V,бухьине,йитны
973,bedecken::V,кквезе,вевттьыны
974,aufhängen::V,базе,ӧшӧтны
975,anzünden::V,бакизе,ӧзтыны
976,anzünden::V,рекӏинабизе,ӧзтыны
977,zurücklassen::V,тезе,кольны
978,verlieren::V,билизабизе,ӧштыны
979,fallen lassen::V,бортизабизе,уськӧтны
980,machen::V,гьабизе,керны
981,herstellen::V,гьабизе,вӧчны
982,herstellen::V,хӏадурлъизабизе,вӧчны
983,bauen::V,базе,строитны
984,bauen::V,гьабизе,строитны
985,reparieren::V,къачӏазе,вочны
986,verbessern::V,лъикӏлъизабизе,бурсьӧтны
987,ändern::V,хисизабизе,вежны
988,graben::V,бухъизе,гарйыны
989,beugen::V,хьетӏизабизе,кусіньтны
990,biegen::V,гьетӏизабизе,чукыльтыштны
991,drehen::V,тиризабизе,бергӧтны
992,drehen::V,свердизабизе,бергӧтны
993,wenden::V,бегизе,бергӧтны
994,umdrehen::V,бегизе,бергӧтны
995,umdrehen::V,бега-битӏизе,бергӧтны
996,heben::V,борхизе,лэбтыны
997,hochheben::V,борхалъизабизе,лэбтыны
998,hochheben::V,борхизе,лэбтыны
999,ergreifen::V,кквезе,кватитны
1000,halten::V,кквезе,видзны
1001,drücken::V,къазе,личкыны
1002,drücken::V,къанцӏу́зе,личкыны
1003,drücken::V,къвал ба́зе,личкыны
1004,schieben::V,хъилдизе,тойлавны
1005,kratzen::V,хачазе,шаркӧтны
1006,lecken::V,чӏикӏизе,нювны
1007,beißen::V,хӏанчӏизе,йирны
1008,beißen::V,хӏанчӏизабизе,йирны
1009,abreißen::V,тӏезе,орӧтны
1010,abreißen::V,тӏезабизе,орӧтны
1011,abschneiden::V,къотӏизе,шӧрыштны
1012,abschneiden::V,къотӏизе,вундыштны
1013,binden::V,бухьине,гӧрдззыны
1014,stecken::V,къазабизе,мӧртны
1015,brechen::V,бекизе,жугдыны
1016,klopfen::V,дванкезе,зукӧтны
1017,hauen::V,базе,желльыны
1018,kleben::V,бацӏцӏине,лякӧтны
1019,reiben::V,хачазе,зыртны
1020,streichen::V,бахине,мавтны
1021,streichen::V,жужазе,мавтны
1022,schleifen::V,лъухьизе,кыскыны
1023,schneiden::V,къотӏизе,вундавны
1024,rütteln::V,багъа-бачаризабизе,шатлавны
1025,schütteln::V,кӏобокӏизе,зыбӧтны
1026,schwenken::V,гьесадизе,ӧвтны
1027,schwenken::V,гьесадизе,макайтны
1028,schwenken::V,хьвагӏезабизе,ӧвтны
1029,schwenken::V,хьвагӏезабизе,макайтны
1030,schütten::V,тӏезе,кисьтны
1031,füllen::V,цӏезабизе,тыртны
1032,füllen::V,цӏезабизе,тырсьӧтны
1033,einwickeln::V,жемизе,тубны
1034,tragen::V,баччизе,новйӧтны
1035,schleppen::V,бехъерхъизе,кыскыны
1036,ziehen::V,цӏазе,кыскыны
1037,aufbewahren::V,цӏунизе,видзны
1038,werfen::V,рехизе,шентывлыны
1039,fangen::V,кквезе,кутны
1040,packen::V,кквезе,кутасьны
1041,packen::V,кквезе,кватитны
1042,verstecken::V,бахчизе,дзебны
1043,teilen::V,бикьизе,торйӧтны
1044,schicken::V,битӏизе,иньдыны
1045,bringen::V,баччизе,вайны
1046,hinzufügen::V,жубазе,содтыны
1047,bekommen::V,щвезе,получитны
1048,erhalten::V,щвезе,получитны
1049,erhalten::V,босизе,получитны
1050,nehmen::V,босизе,босьтны
1051,wählen::V,бищизе,бӧрйыны
1052,auswählen::V,тӏасабищизе,бӧрйыны
1053,bewahren::V,цӏунизе,видзны
1054,behindern::V,квекӏен гьабизе,падтыны
1055,verderben::V,хвезабизе,изводавны
1056,beschädigen::V,галгъазабизе,паздыны
1057,zerbrechen::V,щущазабизе,паздыны
1058,zerreißen::V,бихъизе,косявны
1059,zerstören::V,биххизабизе,паздыны
1060,verbrennen::V,бухӏизе,сотны
1061,geben::V,кьезе,сетны
1062,reichen::V,кьезе,сетны
1063,schenken::V,кьезе,козьнавны
1064,versprechen::V,назру гьабизе,кӧсйыны
1065,wünschen::V,бокьизе,бурсьыны
1066,loben::V,беццизе,ошкыны
1067,loben::V,бецца-бекъизе,ошкыны
1068,küssen::V,баизе,окавны
1069,wiegen::V,чӏучӏадизабизе,тюттьӧтны
1070,zudecken::V,тӏадбигъине,вевттьыны
1071,wecken::V,бигьинабизе,саймӧтны
1072,zeigen::V,бихьизабизе,мыччавны
1073,führen::V,бачине,нуӧтны
1074,lehren::V,малъизе,велӧтны
1075,lehren::V,цӏализабизе,велӧтны
1076,unterrichten::V,цӏализабизе,велӧтны
1077,aufziehen::V,гӏезабизе,быдтыны
1078,leiten::V,нухмалъи гьабизе,юравны
1079,leiten::V,нухмалъи гьабизе,веськӧтлыны
1080,antreiben::V,гӏедегӏизабизе,тэрмӧтны
1081,einladen::V,ахӏизе,корны
1082,einladen::V,тӏадеахӏизе,корны
1083,vereinigen::V,цолъизабизе,ӧтувтны
1084,vereinigen::V,цолъизабизе,ӧтлаавны
1085,besuchen::V,баккизе,пыравлыны
1086,besuchen::V,хьвадизе,пыравлыны
1087,treffen::V,дандчӏвазе,пантавны
1088,sich versammeln::V,данделъизе,ӧксьыны
1089,sich versammeln::V,бакӏаризе,ӧксьыны
1090,spielen::V,басандизе,орсны
1091,singen::V,ахӏизе,сьывны
1092,tanzen::V,кьурдизе,йӧктыны
1093,sich trennen::V,батӏалъизе,торьясьны
1094,verlassen::V,тезе,кольны
1095,verlassen::V,рехунтезе,кольны
1096,retten::V,хвасар гьабизе,мынтны
1097,retten::V,хвасарлъизабизе,мынтны
1098,bewachen::V,цӏунизе,смекайтны
1099,schützen::V,цӏунизе,дорйыны
1100,verteidigen::V,цӏунизе,дорйыны
1101,sich schlagen::V,багъизе,тышкасьны
1102,schießen::V,речӏчӏизе,лыйны
1103,siegen::V,бергьине,вермыны
1104,ärgern::V,вагъизавизе,лӧгӧтны
1105,schlagen::V,кьабизе,базнитны
1106,treten::V,мал тункизе,чужьявны
1107,stechen::V,къазабизе,бытшкыны
1108,stoßen::V,тункизе,тапкыны
1109,stoßen::V,тункизе,тойыштны
1110,stoßen::V,хъилдизе,тапкыны
1111,stoßen::V,хъилдизе,тойыштны
1112,stehlen::V,щинкӏизабизе,гусявны
1113,stören::V,квекӏен гьабизе,костіавны
1114,stören::V,татубахъи гьабизе,костіавны
1115,belästigen::V,рахӏатхвезабизе,назыляйтны
1116,verbergen::V,бахчизе,дзебны
1117,verbergen::V,балъго тезе,дзебны
1118,täuschen::V,божуда рекӏкӏ гьабизе,бӧбӧтны
1119,täuschen::V,божуда рекӏкӏ гьабизе,пӧрьявны
1120,täuschen::V,гуккизе,бӧбӧтны
1121,täuschen::V,гуккизе,пӧрьявны
1122,betrügen::V,хӏилла гьабизе,муклачитны
1123,betrügen::V,сандирахълъи гьабизе,муклачитны
1124,töten::V,чӏвазе,вийны
1125,wohnen::V,яшав гьабизе,овны
1126,arbeiten::V,хӏалтӏизе,уджавны
1127,sammeln::V,бакӏаризе,ӧктыны
1128,pflücken::V,бетӏизе,судзлавны
1129,jagen::V,чан гьабизе,вӧравны
1130,fischen::V,ччугӏа кквезе,чериавны
1131,fassen::V,кквезе,кутны
1132,hüten::V,кваназабизе,вердны
1133,hüten::V,кваназабизе,йирсьӧтны
1134,treiben::V,гъезе,вашӧтны
1135,anbinden::V,бухьине,кӧртавны
1136,füttern::V,кваназабизе,вердны
1137,melken::V,бечӏчӏизе,высьтыны
1138,melken::V,бечӏчӏизе,чилькӧтны
1139,hacken::V,чӏвазе,керавны
1140,gießen::V,лъалъазе,киськавны
1141,reifen::V,барщизе,кисьмыны
1142,zubereiten::V,бежа-белъине,лӧсьӧтны
1143,kochen::V,белъине,пуны
1144,backen::V,базе,пӧжавны
1145,braten::V,бежизе,жаритны
1146,umrühren::V,багъаризе,соравны
1147,stricken::V,хьухьине,домавны
1148,nähen::V,букъизе,вурны
1149,färben::V,кьер гьабизе,краситны
1150,reinigen::V,бацӏцӏине,весӧтны
1151,waschen::V,чуризе,пеславны
1152,abwischen::V,бацӏцӏине,чышкыны
1153,spülen::V,хулизе,гывьявны
1154,fegen::V,лъухьизе,чышкыны
1155,kehren::V,лъухьизе,чышкыны
1156,baden::V,чордезе,купайтчыны 
1157,ausziehen::V,бахъизе,гыжтӧтны
1158,ausziehen::V,бахъизе,пӧрччавны
1159,anziehen::V,ретӏине,пасьтавны
1160,sich anziehen::V,ретӏине,пасьтасьны
1161,kämmen::V,хазе,сынавны
1162,schmücken::V,чӏухӏизабизе,баситны
1163,sagen::V,бицине,висьтавны
1164,sprechen::V,бицине,шуны
1165,reden::V,гаргадизе,баитны
1166,sich unterhalten::V,гаргадизе,сёрнитны
1167,fragen::V,цӏехезе,юавны
1168,fragen::V,гьикъизе,юавны
1169,bitten::V,гьаризе,корны
1170,erzählen::V,бицине,висьтавны
1171,mitteilen::V,лъазабизе,висьтавны
1172,nennen::V,цӏар лъезе,нимтны
1173,rufen::V,ахӏизе,китсавны
1174,rufen::V,ахӏизе,корны
1175,rufen::V,ахӏизе,чукӧстны
1176,prahlen::V,беццаризе,ошшасьны
1177,übersetzen::V,буссинабизе,вуджӧтны
1178,denken::V,ургъизе,чайтны
1179,glauben::V,божизе,веритны
1180,bemerken::V,берречӏчӏизе,казявны
1181,erkennen::V,лъазе,тӧдсавны
1182,erkennen::V,батӏаго бахъизе,тӧдсавны
1183,begreifen::V,бичӏчӏизе,вежӧртны
1184,lernen::V,цӏализе,велӧтчыны
1185,wissen::V,лъазе,тӧдны
1186,sich erinnern an::V,ракӏалде щвезе,касьтывны
1187,vergessen::V,кӏочене,вунӧтны
1188,messen::V,борцине,меряйтны
1189,zählen::V,рикӏкӏине,лыддьыны
1190,rechnen::V,рикӏкӏине,лыддьыны
1191,lesen::V,цӏализе,лыддьӧтны
1192,malen::V,бахъизе,
1193,zeichnen::V,бахъизе,гижмавны
1194,schreiben::V,хъвазе,гижны
1195,besitzen::V,щвезе,лоны
1196,besitzen::V,бу́кӏине,лоны
1197,kaufen::V,босизе,небны
1198,verkaufen::V,бичизе,вузавны
1199,bezahlen::V,кьезе,вештыны
1200,zahlen::V,кьезе,вештыны
1201,ertragen::V,баччизе,терпитны
1202,Auge::N,,син
1203,Sehne::N,,жила
1204,Funke::N,,бичир
1205,Moor::N,,нюр
1206,Elch::N,,вӧр мӧс
1207,Beere::N,,ягӧд
1208,Gedächtnis::N,,тӧдвыв
1209,Ton::N,,гор
1210,Winkel::N,,пельӧс
1211,Stütze::N,,пика
1212,Figur::N,,мыгӧр
1213,Schuh::N,,ботинки
1214,Schnur::N,,гез
1215,Leine::N,,повод
1216,Geschäft::N,,удж
1217,voll::A,,тыра
1218,lange::ADV,,дыр
1219,später::ADV,,медбӧрын
1220,nicht::ADV,,ог
1221,schon::ADV,,ни
1222,durch::PRP,,пыр
1223,alles::PRN,,быдӧс
1224,rühren::V,,сьӧлӧм вӧрзьӧтны
1225,scheinen::V,,декуйтчыны
1226,aufheben::V,,лэбтыны
1227,lassen::V,,-ӧтыны
1228,sich waschen::V,,миссьыны
1229,verstehen::V,,кывны
