,Concept_ID,ro,pl
833,lange::ADV,îndelung,długo
834,lange::ADV,mult timp,długo
835,plötzlich::ADV,deodată,nagle
836,plötzlich::ADV,pe neașteptate,nagle
837,sofort::ADV,imediat,natychmiast
838,sofort::ADV,numaidecît,natychmiast
839,später::ADV,mai apoi,później
840,später::ADV,mai târziu,później
841,jetzt::ADV,acum,teraz
842,jetzt::ADV,acum,obecnie
843,heute::ADV,azi,dziś
844,heute::ADV,azi,dzisiaj
845,heute::ADV,astăzi,dziś
846,heute::ADV,astăzi,dzisiaj
847,morgen::ADV,mâine,jutro
848,bald::ADV,curând,wkrótce
849,dann::ADV,apoi,potem
850,gestern::ADV,ieri,wczoraj
851,einst::ADV,odată,kiedyś
852,einst::ADV,odată,niegdyś
853,einst::ADV,odinioară,kiedyś
854,einst::ADV,odinioară,niegdyś
855,damals::ADV,atunci,wtedy
856,damals::ADV,atunci,wówczas
857,damals::ADV,pe atunci,wtedy
858,damals::ADV,pe atunci,wówczas
859,danach::ADV,după aceasta,następnie
860,vorher::ADV,mai întâi,przedtem
861,vorher::ADV,în prealabil,przedtem
862,zuerst::ADV,întâi,naprzód
863,zuerst::ADV,întâi,najpierw
864,zuerst::ADV,în primul rând,naprzód
865,zuerst::ADV,în primul rând,najpierw
866,einmal::ADV,odată,raz
867,manchmal::ADV,uneori,czasem
868,manchmal::ADV,câteodată,czasem
869,oft::ADV,des,często
870,oft::ADV,deseori,często
871,immer::ADV,mereu,zawsze
872,immer::ADV,întotdeauna,zawsze
873,niemals::ADV,niciodată,nigdy
874,hier::ADV,aci,tu
875,hier::ADV,aci,tutaj
876,hier::ADV,aici,tu
877,hier::ADV,aici,tutaj
878,hierhin::ADV,încoace,tu
879,von hier::ADV,de aici,stąd
880,dort::ADV,acolo,tam
881,dorthin::ADV,dincolo,tam
882,geradeaus::ADV,drept înainte,prosto
883,vorwärts::ADV,înainte,naprzód
884,rückwärts::ADV,îndărăt,wstecz
885,zurück::ADV,înapoi,z powrotem
886,unten::ADV,jos,u dołu
887,unten::ADV,jos,na dole
888,unten::ADV,dedesubt,u dołu
889,unten::ADV,dedesubt,na dole
890,hinab::ADV,în jos,na_dół
891,hinab::ADV,în jos,w_dół
892,hinab::ADV,de vale,na_dół
893,hinab::ADV,de vale,w_dół
894,oben::ADV,sus,w górze
895,oben::ADV,sus,na górze
896,oben::ADV,deasupra,w górze
897,oben::ADV,deasupra,na górze
898,hinauf::ADV,în sus,w górę
899,hinauf::ADV,în sus,na górę
900,überall::ADV,peste tot,wszędzie
901,überall::ADV,pretutindeni,wszędzie
902,nicht::ADV,nu,nie
903,ein wenig::ADV,puțin,trochę
904,kaum::ADV,cu greu,ledwie
905,kaum::ADV,cu greu,prawie nie
906,kaum::ADV,cu anevoie,ledwie
907,kaum::ADV,cu anevoie,prawie nie
908,sehr::ADV,mult,bardzo
909,sehr::ADV,foarte,bardzo
910,so::ADV,așa,tak
911,so::ADV,atât,tak
912,noch::ADV,încă,jeszcze
913,nur::ADV,doar,tylko
914,schon::ADV,și,już
915,schon::ADV,deja,już
916,wieder::ADV,iar,znów
917,wieder::ADV,iar,znowu
918,wieder::ADV,iarăși,znów
919,wieder::ADV,iarăși,znowu
920,vergebens::ADV,în zadar,na próżno
921,vor::PRP,înainte de,przed
922,hinter::PRP,după,za
923,hinter::PRP,în spatele,za
924,unter::PRP,sub,pod
925,durch::PRP,prin,przez
926,neben::PRP,lângă,obok
927,neben::PRP,alături de,obok
928,zwischen::PRP,între,między
929,zwischen::PRP,dintre,między
930,wegen::PRP,pentru,z powodu
931,dies::PRN,acesta,to
932,das::PRN,asta,to
933,alles::PRN,tot,wszystko
934,ich::PRN,eu,ja
935,du::PRN,tu,ty
936,er::PRN,el,on
937,er::PRN,dânsul,on
938,wir::PRN,noi,my
939,ihr::PRN,voi,wy
940,sie::PRN,ei,oni
941,sie::PRN,dânșii,oni
942,was::FPRN,ce,co
943,wer::FPRN,cine,kto
944,wo::FADV,unde,gdzie
945,wohin::FADV,încotro,dokąd
946,wie::FADV,cum,jak
947,warum::FADV,de ce,dlaczego
948,warum::FADV,pentru ce,dlaczego
949,wieviel::FNUM,cât,ile
950,eins::NUM,unu,jeden
951,zwei::NUM,doi,dwa
952,drei::NUM,trei,trzy
953,vier::NUM,patru,cztery
954,fünf::NUM,cinci,pięć
955,sechs::NUM,șase,sześć
956,sieben::NUM,șapte,siedem
957,acht::NUM,opt,osiem
958,neun::NUM,nouă,dziewięć
959,zehn::NUM,zece,dziesięć
960,elf::NUM,unsprezece,jedenaście
961,zwölf::NUM,douăsprezece,dwanaście
962,zwanzig::NUM,douăzeci,dwadzieścia
963,dreißig::NUM,treizeci,trzydzieści
964,vierzig::NUM,patruzeci,czterdzieści
965,fünfzig::NUM,cincizeci,pięćdziesiąt
966,sechzig::NUM,șaizeci,sześćdziesiąt
967,siebzig::NUM,șaptezeci,siedemdziesiąt
968,achtzig::NUM,optzeci,osiemdziesiąt
969,neunzig::NUM,nouăzeci,dziewięćdziesiąt
970,hundert::NUM,sută,sto
971,tausend::NUM,mie,tysiąc
972,und::CNJ,și,i
973,oder::CNJ,ori,lub
974,oder::CNJ,ori,albo
975,stehen::V,sta,stać
976,sitzen::V,ședea,siedzieć
977,liegen::V,zăcea,leżeć
978,liegen::V,fi culcat,leżeć
979,hängen::V,atârna,wisieć
980,werden::V,deveni,zostać
981,werden::V,deveni,stać się
982,werden::V,se face,zostać
983,werden::V,se face,stać się
984,passieren::V,se întâmpla,dziać się
985,passieren::V,se întâmpla,zdarzyć się
986,beginnen::V,începe,zacząć się
987,enden::V,se sfârși,kończyć się
988,enden::V,se termina,kończyć się
989,wechseln::V,se schimba,zmienić się
990,aufgehen[Sonne]::V,răsări,wzejść
991,untergehen[Sonne]::V,apune,zajść
992,scheinen[Sonne]::V,străluci,świecić
993,donnern::V,tuna,grzmieć
994,wehen::V,bate,wiać
995,strömen::V,curge în șiroaie,płynąć
996,strömen::V,curge în șiroaie,lać się
997,fließen::V,curge,ciec
998,fließen::V,curge,płynąć
999,sich drehen::V,se învârti,obracać się
1000,schwanken::V,se clătina,chwiać się
1001,schwingen::V,vibra,wahać się
1002,schwingen::V,flutura,wahać się
1003,fallen::V,cădea,padać
1004,brennen::V,arde,palić się
1005,rauchen::V,fuma,dymić
1006,rauchen::V,fuma,dymić się
1007,regnen::V,ploua,padać
1008,gefrieren::V,îngheța,zamarznąć
1009,tauen::V,se dezgheța,tajać
1010,schmelzen::V,se topi,topnieć
1011,trocknen::V,se usca,schnąć
1012,sieden::V,fierbe,wrzeć
1013,sieden::V,fierbe,kipieć
1014,sieden::V,clocoti,wrzeć
1015,sieden::V,clocoti,kipieć
1016,faulen::V,se împuți,gnić
1017,verfaulen::V,putrezi,zgnić
1018,reißen::V,se rupe,urywać się
1019,reißen::V,se sfâșia,urywać się
1020,versinken::V,se scufunda,tonąć
1021,vergehen::V,trece,przechodzić
1022,vergehen::V,se scurge,przechodzić
1023,erscheinen::V,apărea,zjawiać się
1024,verschwinden::V,dispărea,zniknąć
1025,sinken::V,cădea,spadać
1026,sinken::V,coborî,spadać
1027,abnehmen::V,scădea,spadać
1028,abnehmen::V,descrește,spadać
1029,zunehmen::V,spori,wzrosnąć
1030,zunehmen::V,crește,wzrosnąć
1031,zunehmen::V,augmenta,wzrosnąć
1032,steigen::V,urca,wzrastać
1033,wachsen::V,crește,rosnąć
1034,glänzen::V,luci,błyszczeć
1035,glänzen::V,străluci,błyszczeć
1036,funkeln::V,scânteia,zabłyszczeć
1037,lärmen::V,face larmă,hałasować
1038,läuten::V,suna,dzwonić
1039,klingeln::V,suna,dzwonić
1040,klirren::V,zăngăni,brzęczeć
1041,brausen::V,vui,huczeć
1042,rauschen::V,vâjâi,szumieć
1043,rauschen::V,vâjâi,szeleścić
1044,klingen::V,suna,brzmieć
1045,klingen::V,suna,dźwięczeć
1046,bellen::V,lătra,szczekać
1047,heulen::V,urla,wyć
1048,blasen::V,sufla,dmuchnąć
1049,pfeifen::V,fluiera,gwizdać
1050,schreien::V,țipa,krzyczeć
1051,stöhnen::V,geme,stękać
1052,zittern::V,tremura,drżeć
1053,leben::V,trăi,żyć
1054,geboren werden::V,se naște,urodzić się
1055,atmen::V,respira,oddychać
1056,trinken::V,bea,pić
1057,essen::V,mânca,jeść
1058,schlucken::V,înghiți,połknąć
1059,müde werden::V,se obosi,zmęczyć się
1060,einschlafen::V,adormi,zasnąć
1061,schlafen::V,dormi,spać
1062,aufwachen::V,se deștepta,obudzić się
1063,aufstehen::V,fi se scula,wstać
1064,sich erholen::V,se relaxa,wypoczywać
1065,sich erholen::V,se destinde,wypoczywać
1066,krank werden::V,se îmbolnăvi,zachorować
1067,krank sein::V,zăcea,chorować
1068,krank sein::V,fi bolnav,chorować
1069,schmerzen::V,durea,boleć
1070,husten::V,tuși,kaszlać
1071,genesen::V,se însănătoși,wyzdrowieć
1072,sterben::V,muri,umrzeć
1073,umkommen::V,pieri,zginąć
1074,sich bewegen::V,se mișca,poruszać się
1075,sich rühren::V,se mișca,ruszyć się
1076,sich erheben::V,se ridica,podnieść się
1077,sich setzen::V,lua loc,usiąść
1078,sich setzen::V,se așeza,usiąść
1079,hinfallen::V,cădea jos,upaść
1080,laufen::V,merge,chodzić
1081,laufen::V,merge pe jos,chodzić
1082,schreiten::V,păși,kroczyć
1083,spazierengehen::V,se plimba,iść na spacer
1084,eilen::V,fi se grăbi,pospieszać
1085,sich beeilen::V,se grăbi,pospieszyć się
1086,sausen::V,țâșni,pędzić
1087,rennen::V,fugi,biec
1088,rennen::V,fugi,biegać
1089,rennen::V,alerga,biec
1090,rennen::V,alerga,biegać
1091,springen::V,sări,skakać
1092,klettern::V,urca,wspinać się
1093,klettern::V,se cățăra,wspinać się
1094,schaukeln::V,legăna,huśtać
1095,schaukeln::V,legăna,kołysać
1096,kriechen::V,se târî,pełzać
1097,kriechen::V,se târî,czołgać się
1098,schwimmen::V,înota,pływać
1099,tauchen::V,se scufunda,zanurzać się
1100,rudern::V,vâsli,wiosłować
1101,rudern::V,lopăta,wiosłować
1102,fahren::V,merge,jechać
1103,fliegen::V,zbura,latać
1104,fliegen::V,zbura,lecieć
1105,gehen::V,merge,iść
1106,weggehen::V,se duce,odejść
1107,abfahren::V,pleca,odjechać
1108,anhalten::V,se opri,zatrzymać się
1109,hineingehen::V,intra,wchodzić
1110,eintreten::V,intra,wejść
1111,eintreten::V,intra,nastąpić
1112,kommen::V,veni,przyjść
1113,ankommen::V,sosi,przybyć
1114,ankommen::V,ajunge,przybyć
1115,zurückkommen::V,se întoarce,wrócić
1116,bleiben::V,rămâne,zostać
1117,warten::V,aștepta,czekać
1118,erwarten::V,aștepta,oczekiwać
1119,suchen::V,căuta,szukać
1120,finden::V,găsi,znaleźć
1121,versuchen::V,încerca,próbować
1122,vorbereiten::V,pregăti,przygotować
1123,lieben::V,iubi,kochać
1124,mögen::V,plăcea a,lubić
1125,lachen::V,râde,śmiać się
1126,rühren::V,mișca,wzruszyć
1127,rühren::V,înduioșa,wzruszyć
1128,weinen::V,plânge,płakać
1129,schimpfen::V,înjura,kląć
1130,sich ärgern::V,se supăra,gniewać się
1131,sich fürchten::V,se teme,bać się
1132,sich fürchten::V,fi teamă a,bać się
1133,fürchten::V,se teme de,bać się
1134,fliehen::V,fugi,uciekać
1135,flüchten::V,evada,uciec
1136,sehen::V,vedea,widzieć
1137,sehen::V,vedea,zobaczyć
1138,anschauen::V,privi,oglądać
1139,ansehen::V,privi,popatrzeć na
1140,hören::V,auzi,słyszeć
1141,zuhören::V,asculta,słuchać
1142,probieren::V,gusta,kosztować
1143,riechen::V,mirosi,wąchać
1144,fühlen::V,simți,czuć
1145,fühlen::V,simți,odczuwać
1146,fühlen::V,resimți,czuć
1147,fühlen::V,resimți,odczuwać
1148,scheinen::V,părea,wydawać się
1149,zu sehen sein::V,se vedea,widnieć
1150,vernehmen::V,auzi,usłyszeć
1151,frieren::V,fi frig,marznąć
1152,tun::V,face,czynić
1153,können::V,ști,móc
1154,können::V,ști,umieć
1155,können::V,putea,móc
1156,können::V,putea,umieć
1157,wollen::V,dori,chcieć
1158,anfangen::V,începe,zacząć
1159,beenden::V,sfârși,zakończyć
1160,beenden::V,termina,zakończyć
1161,aufhören::V,înceta,przestać
1162,gelingen::V,reuși,udać się
1163,gelingen::V,izbuti,udać się
1164,geraten::V,reuși,udać się
1165,öffnen::V,deschide,otworzyć
1166,schließen::V,închide,zamknąć
1167,stellen::V,pune,postawić
1168,stellen::V,așeza,postawić
1169,setzen::V,pune,posadzić
1170,setzen::V,așeza,posadzić
1171,legen::V,pune,kłaść
1172,berühren::V,atinge,dotykać
1173,verbinden::V,lega,łączyć
1174,bedecken::V,acoperi,przykryć
1175,aufhängen::V,atârna,powiesić
1176,aufhängen::V,spânzura,powiesić
1177,anzünden::V,aprinde,zapalić
1178,aufheben::V,ridica,podnieść
1179,aufheben::V,lua de jos,podnieść
1180,zurücklassen::V,lăsa,zostawić
1181,zurücklassen::V,lăsa în urmă,zostawić
1182,verlieren::V,pierde,zgubić
1183,fallen lassen::V,scăpa,upuścić
1184,fallen lassen::V,arunca,upuścić
1185,machen::V,face,zrobić
1186,herstellen::V,fabrica,wytworzyć
1187,herstellen::V,confecționa,wytworzyć
1188,bauen::V,clădi,budować
1189,bauen::V,construi,budować
1190,reparieren::V,repara,naprawiać
1191,verbessern::V,ameliora,ulepszyć
1192,verbessern::V,îmbunătăți,ulepszyć
1193,ändern::V,schimba,zmienić
1194,ändern::V,modifica,zmienić
1195,graben::V,săpa,kopać
1196,beugen::V,curba,zagiąć
1197,biegen::V,îndoi,zgiąć
1198,biegen::V,încovoia,zgiąć
1199,drehen::V,învârti,obracać
1200,wenden::V,întoarce,obrocić
1201,umdrehen::V,învârti,obrocić
1202,umdrehen::V,întoarce,obrocić
1203,heben::V,ridica,podnosić
1204,hochheben::V,ridica,podnieść
1205,ergreifen::V,lua,chwycić
1206,ergreifen::V,apuca,chwycić
1207,halten::V,ține,trzymać
1208,drücken::V,apăsa,naciskać
1209,drücken::V,strânge,naciskać
1210,schieben::V,împinge,pchać
1211,schieben::V,împinge,posuwać
1212,kratzen::V,zgâria,drapać
1213,lecken::V,linge,lizać
1214,beißen::V,mușca,kąsać
1215,abreißen::V,rupe,oderwać
1216,abreißen::V,smulge,oderwać
1217,abschneiden::V,scurta,odciąć
1218,binden::V,lega,wiązać
1219,stecken::V,pune,wetknąć
1220,brechen::V,rupe,złamać
1221,brechen::V,frânge,złamać
1222,klopfen::V,ciocăni,pukać
1223,klopfen::V,ciocăni,stukać
1224,hauen::V,lovi,bić
1225,kleben::V,lipi,kleić
1226,reiben::V,freca,trzeć
1227,reiben::V,fricționa,trzeć
1228,streichen::V,unge,smarować
1229,schleifen::V,ascuți,ostrzyć
1230,schneiden::V,tăia,ciąć
1231,schneiden::V,tăia,krajać
1232,rütteln::V,zgâlțâi,trząść
1233,schütteln::V,scutura,trząść
1234,schwenken::V,agita,machać
1235,schütten::V,vărsa,nasypać
1236,füllen::V,umple,napełnić
1237,einwickeln::V,înveli,zawinąć
1238,einwickeln::V,înfășura,zawinąć
1239,tragen::V,căra,nieść
1240,schleppen::V,târî,wlec
1241,ziehen::V,trage,ciągnąć
1242,aufbewahren::V,păstra,przechowywać
1243,aufbewahren::V,conserva,przechowywać
1244,werfen::V,arunca,rzucać
1245,fangen::V,prinde,łowić
1246,packen::V,apuca,chwycić
1247,verstecken::V,ascunde,ukryć
1248,verstecken::V,ascunde,schować
1249,teilen::V,împărți,podzielić
1250,schicken::V,trimite,posyłać
1251,bringen::V,aduce,przynieść
1252,hinzufügen::V,adăuga,dodać
1253,bekommen::V,obține,dostać
1254,bekommen::V,dobândi,dostać
1255,erhalten::V,primi,otrzymać
1256,erhalten::V,căpăta,otrzymać
1257,nehmen::V,lua,wziąć
1258,wählen::V,opta,wybrać
1259,wählen::V,alege,wybrać
1260,auswählen::V,selecta,wybrać
1261,bewahren::V,păstra,zachować
1262,behindern::V,stingheri,utrudnić
1263,behindern::V,stingheri,przeszkadzać
1264,verderben::V,strica,zepsuć
1265,beschädigen::V,strica,uszkodzić
1266,zerbrechen::V,rupe,złamać
1267,zerbrechen::V,frânge,złamać
1268,zerreißen::V,rupe,drzeć
1269,zerreißen::V,rupe,rozdzierać
1270,zerreißen::V,sfâșia,drzeć
1271,zerreißen::V,sfâșia,rozdzierać
1272,zerstören::V,distruge,zniszczyć
1273,verbrennen::V,arde,spalić
1274,verbrennen::V,incendia,spalić
1275,geben::V,da,dać
1276,reichen::V,întinde,podać
1277,schenken::V,dărui,darować
1278,versprechen::V,făgădui,obiecać
1279,wünschen::V,ura,życzyć
1280,loben::V,lăuda,chwalić
1281,küssen::V,săruta,całować
1282,wiegen::V,legăna,kołysać
1283,zudecken::V,acoperi,przykryć
1284,wecken::V,trezi,zbudzić
1285,wecken::V,deștepta,zbudzić
1286,zeigen::V,arăta,pokazać
1287,führen::V,călăuzi,wieść
1288,führen::V,călăuzi,prowadzić
1289,lehren::V,preda,uczyć
1290,lehren::V,învăța,uczyć
1291,unterrichten::V,învăța,nauczać
1292,unterrichten::V,instrui,nauczać
1293,aufziehen::V,crește,wychować
1294,leiten::V,duce,kierować
1295,leiten::V,conduce,kierować
1296,antreiben::V,împinge,popędzić
1297,antreiben::V,încuraja,popędzić
1298,lassen::V,pune pe să,zostawić
1299,einladen::V,invita,zaprosić
1300,vereinigen::V,uni,zjednoczyć
1301,vereinigen::V,întruni,zjednoczyć
1302,besuchen::V,vizita,odwiedzić
1303,besuchen::V,face o vizită,odwiedzić
1304,treffen::V,întâlni,trafić
1305,treffen::V,întâlni,spotkać
1306,sich versammeln::V,se aduna,zebrać się
1307,sich versammeln::V,se aduna,zgromadzić się
1308,spielen::V,se juca,grać
1309,spielen::V,se juca,bawić się
1310,singen::V,cânta,śpiewać
1311,tanzen::V,dansa,pląsać
1312,tanzen::V,dansa,tańczyć
1313,sich trennen::V,se separa,rozstać się
1314,sich trennen::V,se despărți,rozstać się
1315,verlassen::V,părăsi,opuścić
1316,verlassen::V,abandona,opuścić
1317,retten::V,salva,ocalić
1318,retten::V,salva,uratować
1319,bewachen::V,păzi,pilnować
1320,schützen::V,ocroti,ochronić
1321,schützen::V,proteja,ochronić
1322,verteidigen::V,apăra,bronić
1323,sich schlagen::V,se bate,pobić się
1324,schießen::V,trage,strzelać
1325,siegen::V,birui,zwycziężyć
1326,siegen::V,învinge,zwycziężyć
1327,ärgern::V,supăra,gniewać
1328,schlagen::V,lovi,bić
1329,schlagen::V,lovi,uderzyć
1330,treten::V,călca,kopnąć
1331,stechen::V,înțepa,ukłuć
1332,stechen::V,împunge,ukłuć
1333,stoßen::V,împinge,popchnąć
1334,stehlen::V,fura,ukraść
1335,stören::V,deranja,zakłócić
1336,stören::V,deranja,przeszkodzić
1337,belästigen::V,importuna,dokuczać
1338,verbergen::V,ascunde,ukryć
1339,täuschen::V,amăgi,łudzić
1340,betrügen::V,înșela,oszukać
1341,töten::V,omorî,zabić
1342,wohnen::V,sta,mieszkać
1343,wohnen::V,locui,mieszkać
1344,arbeiten::V,lucra,pracować
1345,sammeln::V,aduna,zebrać
1346,sammeln::V,colecționa,zebrać
1347,pflücken::V,culege,zerwać
1348,jagen::V,vâna,polować
1349,fischen::V,pescui,łowić ryby
1350,fassen::V,prinde,złapać
1351,hüten::V,paște,paść
1352,treiben::V,mână,pędzić
1353,anbinden::V,lega,przywiązać
1354,füttern::V,da de mâncare,karmić
1355,melken::V,mulge,doić
1356,hacken::V,toca,rąbać
1357,hacken::V,sparge,rąbać
1358,gießen::V,uda,lać
1359,gießen::V,uda,podlać
1360,reifen::V,pârgui,dojrzeć
1361,zubereiten::V,găti,przyrządzić
1362,kochen::V,găti,gotować
1363,backen::V,coace,piec
1364,braten::V,coace,piec
1365,braten::V,coace,smażyć
1366,umrühren::V,mesteca,przemieszać
1367,stricken::V,împleti,dziać
1368,nähen::V,coase,szyć
1369,färben::V,vopsi,pofarbować
1370,färben::V,colora,pofarbować
1371,reinigen::V,curăți,oczyścić
1372,waschen::V,spăla,prać
1373,abwischen::V,șterge,obetrzeć
1374,spülen::V,clăti,płukać
1375,fegen::V,mătura,zamiatać
1376,kehren::V,mătura,zamieść
1377,baden::V,se scălda,kąpać się
1378,sich waschen::V,se spăla,myć się
1379,ausziehen::V,și scoate,zdjąć
1380,anziehen::V,îmbrăca,włożyć
1381,sich anziehen::V,se îmbrăca,ubrać się
1382,kämmen::V,pieptăna,uczesać
1383,schmücken::V,împodobi,ozdabiać
1384,sagen::V,zice,powiedzieć
1385,sagen::V,spune,powiedzieć
1386,sprechen::V,vorbi,mówić
1387,reden::V,vorbi,mówić
1388,reden::V,discuta,mówić
1389,sich unterhalten::V,conversa,rozmawiać
1390,sich unterhalten::V,sta de vorbă,rozmawiać
1391,fragen::V,întreba,zapytać
1392,bitten::V,ruga,prosić
1393,erzählen::V,spune,opowiedzieć
1394,erzählen::V,povesti,opowiedzieć
1395,mitteilen::V,comunica,zawiadomić o
1396,mitteilen::V,înștiința,zawiadomić o
1397,nennen::V,numi,nazwać
1398,nennen::V,chema,nazwać
1399,rufen::V,chema,wołać
1400,prahlen::V,se făli,chełpić się
1401,übersetzen::V,traduce,tłumaczyć
1402,denken::V,gândi,myśleć
1403,glauben::V,crede,sądzić
1404,glauben::V,crede,wierzyć
1405,bemerken::V,observa,zauważyć
1406,erkennen::V,cunoaște,poznać
1407,erkennen::V,recunoaște,poznać
1408,begreifen::V,pricepe,zrozumieć
1409,begreifen::V,înțelege,zrozumieć
1410,verstehen::V,înțelege,rozumieć
1411,verstehen::V,înțelege,dosłyszeć
1412,lernen::V,învăța,uczyć się
1413,wissen::V,ști,wiedzieć
1414,sich erinnern an::V,a-și aminti de,przypomnieć sobie
1415,vergessen::V,uita,zapomnieć
1416,messen::V,măsura,mierzyć
1417,zählen::V,număra,liczyć
1418,rechnen::V,calcula,rachować
1419,lesen::V,citi,czytać
1420,malen::V,picta,malować
1421,zeichnen::V,desena,rysować
1422,schreiben::V,scrie,pisać
1423,besitzen::V,avea,posiadać
1424,besitzen::V,poseda,posiadać
1425,kaufen::V,cumpăra,kupić
1426,verkaufen::V,vinde,sprzedać
1427,bezahlen::V,plăti,zapłacić
1428,bezahlen::V,achita,zapłacić
1429,zahlen::V,plăti,płacić
1430,beherrschen::V,stăpâni,opanować
1431,ertragen::V,răbda,znieść
1432,ertragen::V,suporta,znieść
