,Concept_ID,la,mhr
748,unten::ADV,infra,йыма́лне
749,hinab::ADV,pessum,йыма́к
750,oben::ADV,supra,кӱ́шнӧ
751,oben::ADV,supra,ӱмба́лне
752,hinauf::ADV,sursum,кӱ́ш
753,hinauf::ADV,sursum,кӱ́шкӧ
754,überall::ADV,ubique,чыла́ вере́
755,nicht::ADV,non,ок
756,nicht::ADV,non,о́геш
757,ein wenig::ADV,paulum,изи́ш
758,kaum::ADV,vix,пыкше́
759,kaum::ADV,aegre,пыкше́
760,sehr::ADV,valde,чот
761,sehr::ADV,magnopere,чот
762,so::ADV,ita,тыге́
763,noch::ADV,etiam,а́ле
764,nur::ADV,solum,гына́
765,nur::ADV,tantum,гына́
766,schon::ADV,iam,ы́нде
767,wieder::ADV,rursus,ада́к
768,vergebens::ADV,frustra,ара́м
769,vor::PRP,ante,о́нчыч
770,hinter::PRP,post,шеҥге́лне
771,unter::PRP,sub,йыма́лне
772,durch::PRP,per,вошт
773,neben::PRP,iuxta,вокте́н
774,zwischen::PRP,inter,кокла́ште
775,wegen::PRP,propter,верч
776,dies::PRN,hoc,ти́де
777,das::PRN,id,са́де
778,alles::PRN,omnia,чыла́
779,ich::PRN,ego,мый
780,du::PRN,tu,тый
781,er::PRN,is,ту́до
782,er::PRN,ille,ту́до
783,wir::PRN,nos,ме
784,ihr::PRN,vos,те
785,sie::PRN,ii,ну́но
786,sie::PRN,illi,ну́но
787,was::FPRN,quid,мо
788,wer::FPRN,quis,кӧ
789,wo::FADV,ubi,куша́н
790,wohin::FADV,quo,куш
791,wohin::FADV,quo,ку́шко
792,wie::FADV,quomodo,кузе́
793,warum::FADV,cur,мо
794,warum::FADV,cur,мола́н
795,wieviel::FNUM,quantum,куна́р
796,eins::NUM,unus,ик
797,zwei::NUM,duo,ко́кыт
798,drei::NUM,tres,кум
799,vier::NUM,quattuor,ныл
800,fünf::NUM,quinque,вич
801,sechs::NUM,sex,куд
802,sieben::NUM,septem,шым
803,acht::NUM,octo,канда́ш
804,neun::NUM,novem,инде́ш
805,zehn::NUM,decem,лу
806,elf::NUM,undecim,лати́к
807,zwölf::NUM,duodecim,латко́к
808,zwanzig::NUM,viginti,ко́ло
809,dreißig::NUM,triginta,ку́мло
810,vierzig::NUM,quadraginta,ны́лле
811,fünfzig::NUM,quinquaginta,ви́тле
812,sechzig::NUM,sexaginta,ку́дло
813,siebzig::NUM,septuaginta,шы́мле
814,achtzig::NUM,octoginta,канда́шле
815,neunzig::NUM,nonaginta,инде́шле
816,hundert::NUM,centum,шӱ́дӧ
817,tausend::NUM,mille,тӱже́м
818,und::CNJ,et,да
819,und::CNJ,et,ден
820,und::CNJ,-que,да
821,und::CNJ,-que,ден
822,oder::CNJ,vel,я
823,oder::CNJ,vel,а́ле
824,stehen::V,stare,шога́ш
825,sitzen::V,sedere,шинча́ш
826,liegen::V,iacere,кия́ш
827,hängen::V,pendere,кеча́ш
828,werden::V,fieri,лия́ш
829,passieren::V,accidere,лия́ш
830,beginnen::V,incipere,тӱҥгала́ш
831,enden::V,finem habere,пыта́ш
832,wechseln::V,mutari,вашталта́ш
833,aufgehen[Sonne]::V,oriri,лекта́ш
834,untergehen[Sonne]::V,occidere,шинча́ш
835,scheinen[Sonne]::V,lucere,волгалта́ш
836,donnern::V,tonare,кӱдырта́ш
837,donnern::V,tonare,сургалта́ш
838,wehen::V,flare,пуа́ш
839,strömen::V,fluere,шийалтара́ш
840,fließen::V,manare,йога́ш
841,sich drehen::V,torqueri,пӧрда́ш
842,schwanken::V,vacillare,лӱҥга́ш
843,schwanken::V,vacillare,тайныла́ш
844,schwingen::V,vibrare,рӱпшалта́ш
845,fallen::V,cadere,воза́ш
846,fallen::V,cadere,йӧрла́ш
847,brennen::V,ardere,йӱла́ш
848,rauchen::V,fumare,шикша́ш
849,regnen::V,pluere,йӱра́ш
850,gefrieren::V,congelari,кылма́ш
851,gefrieren::V,congelari,ияҥа́ш
852,tauen::V,rorare,шула́ш
853,schmelzen::V,liquescere,лева́ш
854,trocknen::V,arescere,кошка́ш
855,sieden::V,fervere,шола́ш
856,faulen::V,putescere,шӱя́ш
857,verfaulen::V,putescere,шӱйы́н шуа́ш
858,reißen::V,scindi,кӱрла́ш
859,versinken::V,mergi,пуре́н кая́ш
860,vergehen::V,praeterire,эрте́н кая́ш
861,erscheinen::V,apparere,толы́н лекта́ш
862,verschwinden::V,discedere,йома́ш
863,sinken::V,labi,пуча́ш
864,abnehmen::V,deminui,пуча́ш
865,zunehmen::V,augeri,шукема́ш
866,steigen::V,augescere,нӧлталта́ш
867,wachsen::V,crescere,кушка́ш
868,glänzen::V,splendere,йылгыжа́ш
869,funkeln::V,micare,чолга́ш
870,lärmen::V,strepere,рӱшка́ш
871,läuten::V,sonare,мура́ш
872,klingeln::V,tinnire,йыҥгырта́ш
873,klirren::V,crepare,чылдыртата́ш
874,brausen::V,saevire,лӱшка́ш
875,rauschen::V,crepare,лыжга́ш
876,klingen::V,sonare,йоҥга́ш
877,bellen::V,latrare,опта́ш
878,heulen::V,ululare,урмыжа́ш
879,blasen::V,flare,пуала́ш
880,pfeifen::V,sibilare,шӱ́шкаш
881,schreien::V,clamare,кычкыра́ш
882,stöhnen::V,gemere,йыҥыса́ш
883,zittern::V,tremere,чытыра́ш
884,zittern::V,trepidare,чытыра́ш
885,leben::V,vivere,ила́ш
886,geboren werden::V,nasci,шоча́ш
887,atmen::V,spirare,шӱла́ш
888,trinken::V,bibere,йӱа́ш
889,essen::V,edere,кочка́ш
890,schlucken::V,devorare,нела́ш
891,müde werden::V,fatigari,ноя́ш
892,einschlafen::V,obdormiscere,мале́н колта́ш
893,schlafen::V,dormire,мала́ш
894,aufwachen::V,expergisci,помыжалта́ш
895,aufstehen::V,exsurgere,кынела́ш
896,sich erholen::V,se reficere,кана́ш
897,krank werden::V,aegrescere,черлане́н воза́ш
898,krank sein::V,aegrotare,черлане́н кия́ш
899,schmerzen::V,dolere,коршта́ш
900,husten::V,tussire,кокыра́ш
901,genesen::V,convalescere,тӱрла́ш
902,genesen::V,convalescere,тазаҥа́ш
903,sterben::V,mori,кола́ш
904,umkommen::V,perire,вуй йома́ш
905,sich bewegen::V,se movere,кошта́ш
906,sich rühren::V,micare,тарвана́ш
907,sich erheben::V,surgere,кынела́ш
908,sich setzen::V,considere,шинча́ш
909,hinfallen::V,cadere,йӧрла́ш
910,laufen::V,vadere,кошта́ш
911,schreiten::V,gradi,ошкыла́ш
912,spazierengehen::V,ambulare,гуля́яш
913,eilen::V,properare,вашка́ш
914,sich beeilen::V,festinare,вашкешта́ш
915,sausen::V,currere,юлтка́ш
916,rennen::V,currere,куржтала́ш
917,springen::V,salire,тӧршта́ш
918,klettern::V,niti,кӱза́ш
919,schaukeln::V,oscillare,лӱҥгалта́ш
920,kriechen::V,repere,нушка́ш
921,kriechen::V,serpere,нушка́ш
922,schwimmen::V,nare,ия́ш
923,schwimmen::V,natare,ия́ш
924,tauchen::V,mergere,шуҥгалта́ш
925,rudern::V,remigare,удыра́ш
926,fahren::V,vehi,кудала́ш
927,fliegen::V,volare,чоҥешта́ш
928,gehen::V,ire,кая́ш
929,gehen::V,vadere,кая́ш
930,weggehen::V,abire,кораҥа́ш
931,weggehen::V,discedere,кораҥа́ш
932,abfahren::V,proficisci,лекта́ш
933,anhalten::V,consistere,чарна́ш
934,hineingehen::V,inire,пура́ш
935,hineingehen::V,ingredi,пура́ш
936,eintreten::V,intrare,пура́ш
937,kommen::V,venire,тола́ш
938,ankommen::V,advenire,шуа́ш
939,zurückkommen::V,revenire,пӧртыла́ш
940,bleiben::V,manere,кода́ш
941,warten::V,opperiri,вуча́ш
942,erwarten::V,opperiri,вуча́ш
943,erwarten::V,expectare,вуча́ш
944,suchen::V,quaerere,кычала́ш
945,finden::V,reperire,муа́ш
946,versuchen::V,conari,толаша́ш
947,versuchen::V,temptare,толаша́ш
948,vorbereiten::V,parare,ямдыла́ш
949,lieben::V,amare,йӧрата́ш
950,mögen::V,amare,йӧрата́ш
951,lachen::V,ridere,воштыла́ш
952,rühren::V,commovere,ку́мыл тарвата́ш
953,weinen::V,flere,шорта́ш
954,schimpfen::V,increpare,каргаша́ш
955,sich ärgern::V,indignari,сыра́ш
956,sich fürchten::V,vereri,лӱда́ш
957,fürchten::V,timere,лӱда́ш
958,fliehen::V,fugere,куржа́ш
959,flüchten::V,effugere,куржа́ш
960,sehen::V,videre,ужа́ш
961,anschauen::V,aspectare,онча́ш
962,ansehen::V,spectare,эскера́ш
963,hören::V,audire,кола́ш
964,zuhören::V,auscultare,колышта́ш
965,probieren::V,gustare,тамла́ш
966,riechen::V,olfacere,ӱпшынча́ш
967,fühlen::V,sentire,шижа́ш
968,scheinen::V,videri,чуча́ш
969,zu sehen sein::V,conspici,коя́ш
970,vernehmen::V,comperire,кола́ш
971,frieren::V,algere,кылма́ш
972,tun::V,facere,ышта́ш
973,können::V,posse,мошта́ш
974,wollen::V,velle,тӱна́ш
975,anfangen::V,incipere,тӱҥала́ш
976,beenden::V,finire,пытара́ш
977,aufhören::V,desistere,чарна́ш
978,gelingen::V,contingere,сай лекта́ш
979,geraten::V,evenire,лекта́ш
980,öffnen::V,aperire,поча́ш
981,schließen::V,claudere,петыра́ш
982,stellen::V,sistere,шында́ш
983,setzen::V,ponere,шында́ш
984,legen::V,ponere,опта́ш
985,legen::V,ponere,пышта́ш
986,berühren::V,tangere,тӱка́ш
987,verbinden::V,iungere,пида́ш
988,bedecken::V,tegere,леведа́ш
989,bedecken::V,operire,леведа́ш
990,aufhängen::V,suspendere,сака́ш
991,anzünden::V,accendere,чӱкта́ш
992,anzünden::V,inflammare,чӱкта́ш
993,aufheben::V,tollere,нӧлтала́ш
994,zurücklassen::V,relinquere,кода́ш
995,verlieren::V,perdere,йомдара́ш
996,verlieren::V,amittere,йомдара́ш
997,fallen lassen::V,dimittere,воза́ш
998,machen::V,facere,ышта́ш
999,herstellen::V,fabricare,ямдыла́ш
1000,bauen::V,construere,чоҥа́ш
1001,reparieren::V,reparare,ачала́ш
1002,verbessern::V,emendare,саемда́ш
1003,ändern::V,mutare,весемда́ш
1004,graben::V,fodere,кӱнча́ш
1005,beugen::V,flectere,пӱгырта́ш
1006,biegen::V,curvare,лывырта́ш
1007,drehen::V,torquere,пӱтыра́ш
1008,wenden::V,vertere,ирала́ш
1009,umdrehen::V,convertere,савырала́ш
1010,heben::V,tollere,нӧлта́ш
1011,hochheben::V,levare,нӧлта́ш
1012,ergreifen::V,capessere,руалта́ш
1013,halten::V,tenere,куча́ш
1014,drücken::V,premere,иша́ш
1015,drücken::V,premere,темда́ш
1016,schieben::V,promovere,шӱкала́ш
1017,kratzen::V,radere,удыра́ш
1018,lecken::V,lambere,нула́ш
1019,beißen::V,mordere,пура́ш
1020,abreißen::V,avellere,кӱрла́ш
1021,abschneiden::V,desecare,пӱчка́ш
1022,binden::V,ligare,кылда́ш
1023,stecken::V,inserere,шуралта́ш
1024,brechen::V,rumpere,тодышта́ш
1025,klopfen::V,pultare,кыра́ш
1026,hauen::V,ferire,тӱя́ш
1027,kleben::V,agglutinare,клеитла́ш
1028,reiben::V,terere,йыга́ш
1029,reiben::V,terere,туржала́ш
1030,streichen::V,oblinere,шӱра́ш
1031,schleifen::V,acuere,шума́ш
1032,schleifen::V,acuere,яна́ш
1033,schneiden::V,secare,пӱчка́ш
1034,rütteln::V,quassare,рӱза́ш
1035,schütteln::V,quatere,почка́ш
1036,schwenken::V,ventilare,рӱза́ш
1037,schütten::V,fundere,опта́ш
1038,füllen::V,complere,тема́ш
1039,einwickeln::V,involvere,вӱдыла́ш
1040,tragen::V,ferre,нумала́ш
1041,tragen::V,portare,нумала́ш
1042,schleppen::V,pertrahere,шӱдыра́ш
1043,ziehen::V,trahere,шупша́ш
1044,aufbewahren::V,asservare,арала́ш
1045,werfen::V,iacere,шуа́ш
1046,werfen::V,iacere,кышка́ш
1047,fangen::V,capere,куча́ш
1048,packen::V,capessere,руалта́ш
1049,verstecken::V,abdere,тоя́ш
1050,teilen::V,partiri,пӧла́ш
1051,teilen::V,dividere,пӧла́ш
1052,schicken::V,mittere,колта́ш
1053,bringen::V,apportare,конда́ш
1054,hinzufügen::V,addere,ешара́ш
1055,bekommen::V,adipisci,нала́ш
1056,erhalten::V,accipere,нала́ш
1057,nehmen::V,sumere,нала́ш
1058,wählen::V,eligere,сайла́ш
1059,auswählen::V,deligere,таҥгла́ш
1060,bewahren::V,conservare,сакла́ш
1061,behindern::V,impedire,чаракла́ш
1062,verderben::V,corrumpere,пужа́ш
1063,beschädigen::V,laedere,пужа́ш
1064,zerbrechen::V,rumpere,пудырта́ш
1065,zerbrechen::V,frangere,пудырта́ш
1066,zerreißen::V,discindere,кӱрла́ш
1067,zerstören::V,delere,шалата́ш
1068,verbrennen::V,urere,йӱлата́ш
1069,verbrennen::V,cremare,йӱлата́ш
1070,geben::V,dare,пуа́ш
1071,reichen::V,praebere,пуа́ш
1072,schenken::V,donare,пӧлекла́ш
1073,schenken::V,largiri,пӧлекла́ш
1074,versprechen::V,polliceri,сӧра́ш
1075,versprechen::V,promittere,сӧра́ш
1076,loben::V,laudare,мокта́ш
1077,küssen::V,osculari,шупшала́ш
1078,zudecken::V,tegere,леведа́ш
1079,wecken::V,excitare,помыжалтара́ш
1080,zeigen::V,monstrare,ончыкта́ш
1081,führen::V,ducere,вӱда́ш
1082,lehren::V,docere,туныкта́ш
1083,unterrichten::V,instituere,туныкта́ш
1084,aufziehen::V,nutrire,орышта́ш
1085,leiten::V,ducere,вӱда́ш
1086,leiten::V,ducere,вуйлата́ш
1087,antreiben::V,incitare,поктыла́ш
1088,lassen::V,iubere,-та́ш
1089,einladen::V,invitare,ӱжа́ш
1090,vereinigen::V,coniungere,иктешла́ш
1091,besuchen::V,visere,то́лын кая́ш
1092,treffen::V,convenire,вашлия́ш
1093,sich versammeln::V,convenire,погына́ш
1094,sich versammeln::V,convenire,чумырга́ш
1095,spielen::V,ludere,мода́ш
1096,singen::V,cantare,мура́ш
1097,tanzen::V,saltare,кушта́ш
1098,sich trennen::V,digredi,ойырла́ш
1099,sich trennen::V,discedere,ойырла́ш
1100,verlassen::V,deserere,кудалта́ш
1101,verlassen::V,relinquere,кудалта́ш
1102,retten::V,servare,утара́ш
1103,bewachen::V,custodire,орола́ш
1104,schützen::V,tueri,арала́ш
1105,schützen::V,tutari,арала́ш
1106,verteidigen::V,defendere,арала́ш
1107,sich schlagen::V,luctari,кредала́ш
1108,schießen::V,iaculari,лӱя́ш
1109,siegen::V,vincere,сеҥа́ш
1110,ärgern::V,irritare,сырыкта́ш
1111,schlagen::V,ferire,пера́ш
1112,treten::V,calcare,тошка́ш
1113,stechen::V,pungere,кера́ш
1114,stoßen::V,tundere,шӱкала́ш
1115,stehlen::V,furari,шолышта́ш
1116,stören::V,turbare,мешая́ш
1117,belästigen::V,obtundere,толаштара́ш
1118,verbergen::V,celare,шылта́ш
1119,verbergen::V,occultare,шылта́ш
1120,täuschen::V,fallere,ондала́ш
1121,betrügen::V,fraudare,ондала́ш
1122,töten::V,necare,пушта́ш
1123,töten::V,caedere,пушта́ш
1124,wohnen::V,habitare,ила́ш
1125,arbeiten::V,laborare,пашалана́ш
1126,arbeiten::V,laborare,паша́м ышта́ш
1127,sammeln::V,colligere,пога́ш
1128,pflücken::V,carpere,кӱра́ш
1129,jagen::V,venari,сонарла́ш
1130,fischen::V,piscari,кол куча́ш
1131,fassen::V,capere,куча́ш
1132,hüten::V,custodire,кӱта́ш
1133,treiben::V,agere,покта́ш
1134,anbinden::V,alligare,йолышта́ш
1135,füttern::V,nutrire,пукша́ш
1136,melken::V,mulgere,лӱшта́ш
1137,hacken::V,findere,руа́ш
1138,gießen::V,rigare,шава́ш
1139,reifen::V,maturescere,кӱа́ш
1140,zubereiten::V,apparare,ямдыла́ш
1141,kochen::V,coquere,шолта́ш
1142,backen::V,coquere,кӱкташ
1143,braten::V,torrere,пуштыла́ш
1144,braten::V,torrere,жаритла́ш
1145,umrühren::V,commovere,луга́ш
1146,stricken::V,texere,пида́ш
1147,nähen::V,suere,урга́ш
1148,färben::V,tingere,чиялта́ш
1149,reinigen::V,purgare,эрыкта́ш
1150,waschen::V,lavare,мушка́ш
1151,abwischen::V,abstergere,ӱшта́ш
1152,spülen::V,perluere,шӱалта́ш
1153,fegen::V,verrere,ӱшта́ш
1154,kehren::V,purgare,ӱшта́ш
1155,baden::V,lavari,йӱштыла́ш
1156,sich waschen::V,lavari,мушкылта́ш
1157,ausziehen::V,exuere,кудаша́ш
1158,anziehen::V,induere,чия́ш
1159,sich anziehen::V,vestiri,чия́ш
1160,kämmen::V,pectere,шера́ш
1161,schmücken::V,ornare,тӱзата́ш
1162,schmücken::V,ornare,чеверта́ш
1163,schmücken::V,decorare,тӱзата́ш
1164,schmücken::V,decorare,чеверта́ш
1165,sagen::V,dicere,ойла́ш
1166,sagen::V,dicere,каласа́ш
1167,sprechen::V,fari,кутыра́ш
1168,reden::V,loqui,мутлана́ш
1169,sich unterhalten::V,colloqui,кутыра́ш
1170,sich unterhalten::V,disputare,кутыра́ш
1171,fragen::V,rogare,йода́ш
1172,fragen::V,quaerere,йода́ш
1173,bitten::V,orare,йода́ш
1174,bitten::V,rogare,йода́ш
1175,erzählen::V,narrare,ойла́ш
1176,mitteilen::V,communicare,увертара́ш
1177,nennen::V,appellare,лӱмда́ш
1178,rufen::V,vocare,ӱжа́ш
1179,prahlen::V,gloriari,моктана́ш
1180,übersetzen::V,vertere,кусара́ш
1181,denken::V,cogitare,шона́ш
1182,glauben::V,credere,ӱшана́ш
1183,bemerken::V,animadvertere,шижа́ш
1184,erkennen::V,cognoscere,пала́ш
1185,begreifen::V,comprehendere,ыҥла́ш
1186,verstehen::V,intellegere,умыла́ш
1187,lernen::V,discere,тунема́ш
1188,wissen::V,scire,шинча́ш
1189,sich erinnern an::V,meminisse,шарна́ш
1190,vergessen::V,oblivisci,монда́ш
1191,messen::V,metiri,виса́ш
1192,zählen::V,numerare,шотла́ш
1193,rechnen::V,reri,шотла́ш
1194,rechnen::V,calculare,шотла́ш
1195,lesen::V,legere,луда́ш
1196,malen::V,pingere,сӱретла́ш
1197,zeichnen::V,scribere,сӱретла́ш
1198,schreiben::V,scribere,воза́ш
1199,besitzen::V,possidere,лия́ш
1200,kaufen::V,emere,нала́ш
1201,verkaufen::V,vendere,ужала́ш
1202,bezahlen::V,pendere,тӱла́ш
1203,zahlen::V,solvere,тӱла́ш
1204,beherrschen::V,regere,куча́ш
1205,beherrschen::V,imperare,куча́ш
1206,ertragen::V,tolerare,турка́ш
1207,ertragen::V,sustinere,турка́ш
1208,wünschen::V,,тылана́ш
1209,wiegen::V,,рӱпша́ш
